"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E00033007",114,10,15,12,8,2,20,12,4,17,14,2,4,1,4,8.7719298245614,13.1578947368421,10.5263157894737,7.01754385964912,1.75438596491228,17.5438596491228,10.5263157894737,3.50877192982456,14.9122807017544,12.280701754386,1.75438596491228,3.50877192982456,0.87719298245614,3.50877192982456
"E00033008",108,4,14,4,18,4,19,9,7,24,5,5,5,4,9,3.7037037037037,12.962962962963,3.7037037037037,16.6666666666667,3.7037037037037,17.5925925925926,8.33333333333333,6.48148148148148,22.2222222222222,4.62962962962963,4.62962962962963,4.62962962962963,3.7037037037037,8.33333333333333
"E00033012",79,4,33,16,1,0,10,9,0,5,1,0,0,0,1,5.06329113924051,41.7721518987342,20.253164556962,1.26582278481013,0,12.6582278481013,11.3924050632911,0,6.32911392405063,1.26582278481013,0,0,0,1.26582278481013
"E00033013",81,7,32,4,1,7,3,17,2,6,2,0,0,1,0,8.64197530864197,39.5061728395062,4.93827160493827,1.23456790123457,8.64197530864197,3.7037037037037,20.9876543209877,2.46913580246914,7.40740740740741,2.46913580246914,0,0,1.23456790123457,0
"E00033015",123,3,32,3,2,10,4,62,1,4,2,0,0,2,0,2.4390243902439,26.0162601626016,2.4390243902439,1.6260162601626,8.13008130081301,3.2520325203252,50.4065040650407,0.813008130081301,3.2520325203252,1.6260162601626,0,0,1.6260162601626,0
"E00033016",276,13,40,10,15,15,2,173,2,5,1,4,3,1,7,4.71014492753623,14.4927536231884,3.6231884057971,5.43478260869565,5.43478260869565,0.72463768115942,62.6811594202899,0.72463768115942,1.81159420289855,0.36231884057971,1.44927536231884,1.08695652173913,0.36231884057971,2.53623188405797
"E00033018",112,6,22,1,0,38,0,42,0,0,3,0,0,0,0,5.35714285714286,19.6428571428571,0.892857142857143,0,33.9285714285714,0,37.5,0,0,2.67857142857143,0,0,0,0
"E00033019",199,13,40,12,25,27,8,48,2,22,2,5,5,2,13,6.53266331658291,20.1005025125628,6.03015075376884,12.5628140703518,13.5678391959799,4.02010050251256,24.1206030150754,1.00502512562814,11.0552763819095,1.00502512562814,2.51256281407035,2.51256281407035,1.00502512562814,6.53266331658291
"E00033020",132,12,45,5,7,20,4,26,0,12,1,1,2,0,3,9.09090909090909,34.0909090909091,3.78787878787879,5.3030303030303,15.1515151515152,3.03030303030303,19.6969696969697,0,9.09090909090909,0.757575757575758,0.757575757575758,1.51515151515152,0,2.27272727272727
"E00033021",106,15,40,5,10,3,9,4,2,14,4,3,1,3,2,14.1509433962264,37.7358490566038,4.71698113207547,9.43396226415094,2.83018867924528,8.49056603773585,3.77358490566038,1.88679245283019,13.2075471698113,3.77358490566038,2.83018867924528,0.943396226415094,2.83018867924528,1.88679245283019
"E00033023",186,12,19,21,11,42,15,52,1,12,1,2,2,2,5,6.45161290322581,10.2150537634409,11.2903225806452,5.91397849462366,22.5806451612903,8.06451612903226,27.9569892473118,0.537634408602151,6.45161290322581,0.537634408602151,1.0752688172043,1.0752688172043,1.0752688172043,2.68817204301075
"E00033024",75,2,24,4,4,2,12,3,1,16,7,3,0,0,3,2.66666666666667,32,5.33333333333333,5.33333333333333,2.66666666666667,16,4,1.33333333333333,21.3333333333333,9.33333333333333,4,0,0,4
"E00033025",93,8,46,17,0,4,10,3,1,1,3,0,0,0,0,8.60215053763441,49.4623655913978,18.2795698924731,0,4.3010752688172,10.752688172043,3.2258064516129,1.0752688172043,1.0752688172043,3.2258064516129,0,0,0,0
"E00033026",71,6,34,10,4,1,13,1,0,0,2,3,0,3,1,8.45070422535211,47.887323943662,14.0845070422535,5.63380281690141,1.40845070422535,18.3098591549296,1.40845070422535,0,0,2.8169014084507,4.22535211267606,0,4.22535211267606,1.40845070422535
"E00033027",169,9,86,16,12,10,14,10,0,8,4,2,1,1,9,5.32544378698225,50.887573964497,9.46745562130178,7.10059171597633,5.91715976331361,8.28402366863905,5.91715976331361,0,4.73372781065089,2.36686390532544,1.18343195266272,0.591715976331361,0.591715976331361,5.32544378698225
"E00033029",114,5,70,3,6,3,7,6,0,9,5,1,2,1,3,4.3859649122807,61.4035087719298,2.63157894736842,5.26315789473684,2.63157894736842,6.14035087719298,5.26315789473684,0,7.89473684210526,4.3859649122807,0.87719298245614,1.75438596491228,0.87719298245614,2.63157894736842
"E00033030",124,3,36,15,3,15,17,32,0,0,3,2,1,1,1,2.41935483870968,29.0322580645161,12.0967741935484,2.41935483870968,12.0967741935484,13.7096774193548,25.8064516129032,0,0,2.41935483870968,1.61290322580645,0.806451612903226,0.806451612903226,0.806451612903226
"E00033031",107,5,53,12,5,6,9,12,0,5,0,2,1,0,1,4.67289719626168,49.5327102803738,11.214953271028,4.67289719626168,5.60747663551402,8.41121495327103,11.214953271028,0,4.67289719626168,0,1.86915887850467,0.934579439252336,0,0.934579439252336
"E00033032",163,9,73,17,17,8,9,14,0,13,3,1,4,4,7,5.52147239263804,44.7852760736196,10.4294478527607,10.4294478527607,4.9079754601227,5.52147239263804,8.58895705521472,0,7.97546012269939,1.84049079754601,0.613496932515337,2.45398773006135,2.45398773006135,4.29447852760736
"E00033033",157,6,83,14,23,5,5,8,1,11,1,2,2,2,15,3.82165605095541,52.8662420382166,8.9171974522293,14.6496815286624,3.18471337579618,3.18471337579618,5.09554140127389,0.636942675159236,7.00636942675159,0.636942675159236,1.27388535031847,1.27388535031847,1.27388535031847,9.55414012738854
"E00033034",153,10,86,21,14,3,5,5,1,6,2,0,0,2,7,6.5359477124183,56.2091503267974,13.7254901960784,9.15032679738562,1.96078431372549,3.26797385620915,3.26797385620915,0.65359477124183,3.92156862745098,1.30718954248366,0,0,1.30718954248366,4.57516339869281
"E00033035",135,8,58,19,10,0,16,7,1,16,0,1,2,1,7,5.92592592592593,42.962962962963,14.0740740740741,7.40740740740741,0,11.8518518518519,5.18518518518519,0.740740740740741,11.8518518518519,0,0.740740740740741,1.48148148148148,0.740740740740741,5.18518518518519
"E00033036",90,9,50,13,8,1,4,1,0,3,1,0,2,3,3,10,55.5555555555556,14.4444444444444,8.88888888888889,1.11111111111111,4.44444444444444,1.11111111111111,0,3.33333333333333,1.11111111111111,0,2.22222222222222,3.33333333333333,3.33333333333333
"E00033037",105,9,43,18,4,1,22,0,0,6,2,0,0,0,0,8.57142857142857,40.9523809523809,17.1428571428571,3.80952380952381,0.952380952380952,20.952380952381,0,0,5.71428571428571,1.9047619047619,0,0,0,0
"E00033038",72,5,37,5,5,4,0,2,1,11,2,0,3,1,3,6.94444444444444,51.3888888888889,6.94444444444444,6.94444444444444,5.55555555555556,0,2.77777777777778,1.38888888888889,15.2777777777778,2.77777777777778,0,4.16666666666667,1.38888888888889,4.16666666666667
"E00033040",117,3,50,13,9,3,16,13,0,8,2,0,2,0,4,2.56410256410256,42.7350427350427,11.1111111111111,7.69230769230769,2.56410256410256,13.6752136752137,11.1111111111111,0,6.83760683760684,1.70940170940171,0,1.70940170940171,0,3.41880341880342
"E00033041",86,7,35,21,5,6,8,4,0,0,0,1,3,0,4,8.13953488372093,40.6976744186046,24.4186046511628,5.81395348837209,6.97674418604651,9.30232558139535,4.65116279069767,0,0,0,1.16279069767442,3.48837209302326,0,4.65116279069767
"E00033042",101,4,43,13,3,4,17,13,2,2,0,1,2,0,2,3.96039603960396,42.5742574257426,12.8712871287129,2.97029702970297,3.96039603960396,16.8316831683168,12.8712871287129,1.98019801980198,1.98019801980198,0,0.99009900990099,1.98019801980198,0,1.98019801980198
"E00033043",106,5,60,12,5,8,9,4,0,2,1,1,0,1,3,4.71698113207547,56.6037735849057,11.3207547169811,4.71698113207547,7.54716981132075,8.49056603773585,3.77358490566038,0,1.88679245283019,0.943396226415094,0.943396226415094,0,0.943396226415094,2.83018867924528
"E00033044",83,3,45,10,5,2,10,5,1,2,0,2,1,2,1,3.6144578313253,54.2168674698795,12.0481927710843,6.02409638554217,2.40963855421687,12.0481927710843,6.02409638554217,1.20481927710843,2.40963855421687,0,2.40963855421687,1.20481927710843,2.40963855421687,1.20481927710843
"E00033045",63,4,16,2,9,1,13,4,0,12,2,1,6,1,6,6.34920634920635,25.3968253968254,3.17460317460317,14.2857142857143,1.58730158730159,20.6349206349206,6.34920634920635,0,19.047619047619,3.17460317460317,1.58730158730159,9.52380952380952,1.58730158730159,9.52380952380952
"E00033046",55,2,19,7,1,4,18,0,0,3,1,0,0,0,1,3.63636363636364,34.5454545454545,12.7272727272727,1.81818181818182,7.27272727272727,32.7272727272727,0,0,5.45454545454545,1.81818181818182,0,0,0,1.81818181818182
"E00033047",118,12,57,11,3,1,16,4,1,13,0,0,1,0,1,10.1694915254237,48.3050847457627,9.32203389830508,2.54237288135593,0.847457627118644,13.5593220338983,3.38983050847458,0.847457627118644,11.0169491525424,0,0,0.847457627118644,0,0.847457627118644
"E00033048",101,8,41,11,3,4,22,5,1,5,1,0,1,0,1,7.92079207920792,40.5940594059406,10.8910891089109,2.97029702970297,3.96039603960396,21.7821782178218,4.95049504950495,0.99009900990099,4.95049504950495,0.99009900990099,0,0.99009900990099,0,0.99009900990099
"E00033049",147,7,94,10,10,2,9,7,3,4,1,4,1,0,2,4.76190476190476,63.9455782312925,6.80272108843537,6.80272108843537,1.36054421768707,6.12244897959184,4.76190476190476,2.04081632653061,2.72108843537415,0.680272108843537,2.72108843537415,0.680272108843537,0,1.36054421768707
"E00033050",93,9,47,8,7,5,8,5,0,2,2,2,2,1,2,9.67741935483871,50.5376344086022,8.60215053763441,7.52688172043011,5.37634408602151,8.60215053763441,5.37634408602151,0,2.1505376344086,2.1505376344086,2.1505376344086,2.1505376344086,1.0752688172043,2.1505376344086
"E00033051",145,12,76,18,5,4,10,5,0,10,5,0,0,0,1,8.27586206896552,52.4137931034483,12.4137931034483,3.44827586206897,2.75862068965517,6.89655172413793,3.44827586206897,0,6.89655172413793,3.44827586206897,0,0,0,0.689655172413793
"E00033052",177,14,76,9,18,12,11,27,1,5,4,2,5,1,9,7.90960451977401,42.9378531073446,5.08474576271187,10.1694915254237,6.77966101694915,6.21468926553672,15.2542372881356,0.564971751412429,2.82485875706215,2.25988700564972,1.12994350282486,2.82485875706215,0.564971751412429,5.08474576271187
"E00033053",104,4,49,11,10,12,7,8,1,1,1,5,1,4,2,3.84615384615385,47.1153846153846,10.5769230769231,9.61538461538462,11.5384615384615,6.73076923076923,7.69230769230769,0.961538461538462,0.961538461538462,0.961538461538462,4.80769230769231,0.961538461538462,3.84615384615385,1.92307692307692
"E00033054",52,5,28,1,7,2,4,3,0,1,1,4,0,1,4,9.61538461538462,53.8461538461538,1.92307692307692,13.4615384615385,3.84615384615385,7.69230769230769,5.76923076923077,0,1.92307692307692,1.92307692307692,7.69230769230769,0,1.92307692307692,7.69230769230769
"E00033055",103,9,47,15,10,3,8,2,1,6,2,3,2,1,5,8.7378640776699,45.6310679611651,14.5631067961165,9.70873786407767,2.9126213592233,7.76699029126214,1.94174757281553,0.970873786407767,5.8252427184466,1.94174757281553,2.9126213592233,1.94174757281553,0.970873786407767,4.85436893203883
"E00033056",100,10,55,10,2,5,12,2,1,1,2,1,0,1,0,10,55,10,2,5,12,2,1,1,2,1,0,1,0
"E00033057",105,5,58,5,4,3,15,8,0,3,4,1,1,1,1,4.76190476190476,55.2380952380952,4.76190476190476,3.80952380952381,2.85714285714286,14.2857142857143,7.61904761904762,0,2.85714285714286,3.80952380952381,0.952380952380952,0.952380952380952,0.952380952380952,0.952380952380952
"E00033059",93,9,38,12,5,0,19,2,0,3,5,2,2,1,1,9.67741935483871,40.8602150537634,12.9032258064516,5.37634408602151,0,20.4301075268817,2.1505376344086,0,3.2258064516129,5.37634408602151,2.1505376344086,2.1505376344086,1.0752688172043,1.0752688172043
"E00033060",68,4,26,9,5,0,18,3,0,2,1,2,0,0,3,5.88235294117647,38.2352941176471,13.2352941176471,7.35294117647059,0,26.4705882352941,4.41176470588235,0,2.94117647058824,1.47058823529412,2.94117647058824,0,0,4.41176470588235
"E00033061",82,6,35,11,3,3,8,7,0,7,2,2,0,2,0,7.31707317073171,42.6829268292683,13.4146341463415,3.65853658536585,3.65853658536585,9.75609756097561,8.53658536585366,0,8.53658536585366,2.4390243902439,2.4390243902439,0,2.4390243902439,0
"E00033062",96,7,46,6,3,2,16,10,0,4,2,2,0,0,1,7.29166666666667,47.9166666666667,6.25,3.125,2.08333333333333,16.6666666666667,10.4166666666667,0,4.16666666666667,2.08333333333333,2.08333333333333,0,0,1.04166666666667
"E00033063",90,1,44,15,1,1,20,7,0,1,0,0,0,0,1,1.11111111111111,48.8888888888889,16.6666666666667,1.11111111111111,1.11111111111111,22.2222222222222,7.77777777777778,0,1.11111111111111,0,0,0,0,1.11111111111111
"E00033064",77,4,38,14,1,5,9,5,0,1,0,1,0,1,0,5.19480519480519,49.3506493506493,18.1818181818182,1.2987012987013,6.49350649350649,11.6883116883117,6.49350649350649,0,1.2987012987013,0,1.2987012987013,0,1.2987012987013,0
"E00033065",103,6,55,14,3,3,9,9,0,4,0,1,1,0,0,5.8252427184466,53.3980582524272,13.5922330097087,2.9126213592233,2.9126213592233,8.7378640776699,8.7378640776699,0,3.88349514563107,0,0.970873786407767,0.970873786407767,0,0
"E00033066",116,4,62,18,4,1,10,5,0,10,2,0,0,0,2,3.44827586206897,53.448275862069,15.5172413793103,3.44827586206897,0.862068965517241,8.62068965517241,4.31034482758621,0,8.62068965517241,1.72413793103448,0,0,0,1.72413793103448
"E00033067",143,14,71,18,9,1,14,5,1,10,0,1,2,0,5,9.79020979020979,49.6503496503497,12.5874125874126,6.29370629370629,0.699300699300699,9.79020979020979,3.4965034965035,0.699300699300699,6.99300699300699,0,0.699300699300699,1.3986013986014,0,3.4965034965035
"E00033068",169,10,89,13,17,9,4,17,0,8,2,2,2,1,8,5.91715976331361,52.6627218934911,7.69230769230769,10.0591715976331,5.32544378698225,2.36686390532544,10.0591715976331,0,4.73372781065089,1.18343195266272,1.18343195266272,1.18343195266272,0.591715976331361,4.73372781065089
"E00033069",131,12,68,18,6,2,6,3,0,15,1,0,1,0,4,9.16030534351145,51.9083969465649,13.7404580152672,4.58015267175572,1.52671755725191,4.58015267175572,2.29007633587786,0,11.4503816793893,0.763358778625954,0,0.763358778625954,0,3.05343511450382
"E00033070",157,13,48,12,18,4,15,6,0,37,4,1,4,2,7,8.28025477707006,30.5732484076433,7.64331210191083,11.4649681528662,2.54777070063694,9.55414012738854,3.82165605095541,0,23.5668789808917,2.54777070063694,0.636942675159236,2.54777070063694,1.27388535031847,4.45859872611465
"E00033071",114,3,63,15,12,2,8,5,0,5,1,1,0,1,6,2.63157894736842,55.2631578947368,13.1578947368421,10.5263157894737,1.75438596491228,7.01754385964912,4.3859649122807,0,4.3859649122807,0.87719298245614,0.87719298245614,0,0.87719298245614,5.26315789473684
"E00033072",164,4,71,9,6,13,4,8,0,47,2,1,1,1,4,2.4390243902439,43.2926829268293,5.48780487804878,3.65853658536585,7.92682926829268,2.4390243902439,4.8780487804878,0,28.6585365853659,1.21951219512195,0.609756097560976,0.609756097560976,0.609756097560976,2.4390243902439
"E00033073",128,9,60,11,15,3,13,1,1,14,1,2,3,3,4,7.03125,46.875,8.59375,11.71875,2.34375,10.15625,0.78125,0.78125,10.9375,0.78125,1.5625,2.34375,2.34375,3.125
"E00033074",142,13,55,8,23,1,10,1,9,13,9,2,0,2,11,9.15492957746479,38.7323943661972,5.63380281690141,16.1971830985916,0.704225352112676,7.04225352112676,0.704225352112676,6.33802816901408,9.15492957746479,6.33802816901408,1.40845070422535,0,1.40845070422535,7.74647887323944
"E00033075",148,5,41,9,19,5,17,0,2,41,9,1,9,4,9,3.37837837837838,27.7027027027027,6.08108108108108,12.8378378378378,3.37837837837838,11.4864864864865,0,1.35135135135135,27.7027027027027,6.08108108108108,0.675675675675676,6.08108108108108,2.7027027027027,6.08108108108108
"E00033076",128,5,55,25,6,0,20,5,1,9,2,1,3,3,2,3.90625,42.96875,19.53125,4.6875,0,15.625,3.90625,0.78125,7.03125,1.5625,0.78125,2.34375,2.34375,1.5625
"E00033077",116,8,46,15,11,4,6,8,2,14,2,2,1,2,4,6.89655172413793,39.6551724137931,12.9310344827586,9.48275862068965,3.44827586206897,5.17241379310345,6.89655172413793,1.72413793103448,12.0689655172414,1.72413793103448,1.72413793103448,0.862068965517241,1.72413793103448,3.44827586206897
"E00033078",126,6,49,12,11,11,11,4,0,18,4,3,2,0,7,4.76190476190476,38.8888888888889,9.52380952380952,8.73015873015873,8.73015873015873,8.73015873015873,3.17460317460317,0,14.2857142857143,3.17460317460317,2.38095238095238,1.58730158730159,0,5.55555555555556
"E00033079",94,12,40,8,5,8,8,2,0,9,2,0,1,1,1,12.7659574468085,42.5531914893617,8.51063829787234,5.31914893617021,8.51063829787234,8.51063829787234,2.12765957446809,0,9.57446808510638,2.12765957446809,0,1.06382978723404,1.06382978723404,1.06382978723404
"E00033080",99,6,26,3,15,0,13,1,0,25,10,4,1,0,9,6.06060606060606,26.2626262626263,3.03030303030303,15.1515151515152,0,13.1313131313131,1.01010101010101,0,25.2525252525253,10.1010101010101,4.04040404040404,1.01010101010101,0,9.09090909090909
"E00033081",92,4,45,7,16,3,13,1,0,2,1,2,1,1,4,4.34782608695652,48.9130434782609,7.60869565217391,17.3913043478261,3.26086956521739,14.1304347826087,1.08695652173913,0,2.17391304347826,1.08695652173913,2.17391304347826,1.08695652173913,1.08695652173913,4.34782608695652
"E00033082",117,6,45,31,3,4,16,7,3,1,1,2,0,0,0,5.12820512820513,38.4615384615385,26.4957264957265,2.56410256410256,3.41880341880342,13.6752136752137,5.98290598290598,2.56410256410256,0.854700854700855,0.854700854700855,1.70940170940171,0,0,0
"E00033083",141,11,53,37,4,2,16,13,2,3,0,2,1,1,1,7.80141843971631,37.5886524822695,26.241134751773,2.83687943262411,1.41843971631206,11.3475177304965,9.21985815602837,1.41843971631206,2.12765957446809,0,1.41843971631206,0.709219858156028,0.709219858156028,0.709219858156028
"E00033084",113,3,52,13,11,4,12,5,1,7,5,3,2,2,5,2.65486725663717,46.0176991150442,11.5044247787611,9.73451327433628,3.53982300884956,10.6194690265487,4.42477876106195,0.884955752212389,6.19469026548673,4.42477876106195,2.65486725663717,1.76991150442478,1.76991150442478,4.42477876106195
"E00033085",117,14,49,8,7,2,20,7,1,8,1,2,2,1,3,11.965811965812,41.8803418803419,6.83760683760684,5.98290598290598,1.70940170940171,17.0940170940171,5.98290598290598,0.854700854700855,6.83760683760684,0.854700854700855,1.70940170940171,1.70940170940171,0.854700854700855,2.56410256410256
"E00033086",72,6,35,4,0,0,20,4,1,1,1,0,0,0,0,8.33333333333333,48.6111111111111,5.55555555555556,0,0,27.7777777777778,5.55555555555556,1.38888888888889,1.38888888888889,1.38888888888889,0,0,0,0
"E00033087",133,10,59,18,5,5,12,13,0,6,5,1,1,0,3,7.5187969924812,44.3609022556391,13.5338345864662,3.7593984962406,3.7593984962406,9.02255639097744,9.77443609022556,0,4.51127819548872,3.7593984962406,0.75187969924812,0.75187969924812,0,2.25563909774436
"E00033088",85,5,34,6,17,2,9,5,0,7,0,7,4,4,5,5.88235294117647,40,7.05882352941176,20,2.35294117647059,10.5882352941176,5.88235294117647,0,8.23529411764706,0,8.23529411764706,4.70588235294118,4.70588235294118,5.88235294117647
"E00033089",102,8,42,7,13,4,11,4,2,9,2,5,2,1,5,7.84313725490196,41.1764705882353,6.86274509803922,12.7450980392157,3.92156862745098,10.7843137254902,3.92156862745098,1.96078431372549,8.82352941176471,1.96078431372549,4.90196078431373,1.96078431372549,0.980392156862745,4.90196078431373
"E00033090",142,14,64,10,11,6,11,12,3,11,0,2,3,2,3,9.85915492957746,45.0704225352113,7.04225352112676,7.74647887323944,4.22535211267606,7.74647887323944,8.45070422535211,2.11267605633803,7.74647887323944,0,1.40845070422535,2.11267605633803,1.40845070422535,2.11267605633803
"E00033091",114,6,58,12,5,3,20,6,0,3,1,3,0,2,0,5.26315789473684,50.8771929824561,10.5263157894737,4.3859649122807,2.63157894736842,17.5438596491228,5.26315789473684,0,2.63157894736842,0.87719298245614,2.63157894736842,0,1.75438596491228,0
"E00033092",117,7,61,7,9,6,17,4,2,4,0,3,2,2,1,5.98290598290598,52.1367521367521,5.98290598290598,7.69230769230769,5.12820512820513,14.5299145299145,3.41880341880342,1.70940170940171,3.41880341880342,0,2.56410256410256,1.70940170940171,1.70940170940171,0.854700854700855
"E00033093",137,11,75,10,5,2,16,7,2,8,1,4,0,1,2,8.02919708029197,54.7445255474453,7.2992700729927,3.64963503649635,1.45985401459854,11.6788321167883,5.10948905109489,1.45985401459854,5.83941605839416,0.72992700729927,2.91970802919708,0,0.72992700729927,1.45985401459854
"E00033094",122,4,58,13,8,1,23,4,0,10,1,2,0,2,2,3.27868852459016,47.5409836065574,10.655737704918,6.55737704918033,0.819672131147541,18.8524590163934,3.27868852459016,0,8.19672131147541,0.819672131147541,1.63934426229508,0,1.63934426229508,1.63934426229508
"E00033095",167,10,64,27,6,13,25,11,0,10,1,1,1,1,2,5.98802395209581,38.3233532934132,16.1676646706587,3.59281437125748,7.78443113772455,14.9700598802395,6.58682634730539,0,5.98802395209581,0.598802395209581,0.598802395209581,0.598802395209581,0.598802395209581,1.19760479041916
"E00033096",85,4,29,24,4,2,16,2,0,4,0,1,1,0,2,4.70588235294118,34.1176470588235,28.2352941176471,4.70588235294118,2.35294117647059,18.8235294117647,2.35294117647059,0,4.70588235294118,0,1.17647058823529,1.17647058823529,0,2.35294117647059
"E00033097",87,7,31,1,12,7,8,7,5,4,5,8,3,8,4,8.04597701149425,35.632183908046,1.14942528735632,13.7931034482759,8.04597701149425,9.19540229885057,8.04597701149425,5.74712643678161,4.59770114942529,5.74712643678161,9.19540229885057,3.44827586206897,9.19540229885057,4.59770114942529
