"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E01006541",1593,307,1271,2,7,2,4,0,1,0,0,0,0,19.2718141870684,79.7865662272442,0.125549278091651,0.439422473320778,0.125549278091651,0.251098556183302,0,0.0627746390458255,0,0,0,0
"E01006542",1397,389,972,4,22,3,6,1,0,0,0,3,0,27.8453829634932,69.5776664280601,0.286327845382963,1.5748031496063,0.214745884037223,0.429491768074445,0.0715819613457409,0,0,0,0.214745884037223,0
"E01006543",1247,136,1107,2,1,0,1,0,0,0,0,0,0,10.906174819567,88.7730553327987,0.160384923817161,0.0801924619085806,0,0.0801924619085806,0,0,0,0,0,0
"E01006544",1658,436,1198,7,7,0,4,5,1,0,0,1,0,26.2967430639324,72.2557297949337,0.422195416164053,0.422195416164053,0,0.241254523522316,0.301568154402895,0.060313630880579,0,0,0.060313630880579,0
"E01006545",1512,330,1152,5,8,0,1,12,4,0,2,0,0,21.8253968253968,76.1904761904762,0.330687830687831,0.529100529100529,0,0.0661375661375661,0.793650793650794,0.264550264550265,0,0.132275132275132,0,0
"E01006546",1319,350,936,8,16,0,5,4,0,0,1,0,0,26.5352539802881,70.9628506444276,0.606520090978014,1.21304018195603,0,0.379075056861259,0.303260045489007,0,0,0.0758150113722517,0,0
"E01006547",1490,414,990,8,36,0,17,31,0,0,1,2,0,27.7852348993289,66.4429530201342,0.536912751677852,2.41610738255034,0,1.14093959731544,2.08053691275168,0,0,0.0671140939597315,0.134228187919463,0
"E01006548",1675,445,1149,14,32,3,22,14,3,0,3,2,0,26.5671641791045,68.5970149253731,0.835820895522388,1.91044776119403,0.17910447761194,1.3134328358209,0.835820895522388,0.17910447761194,0,0.17910447761194,0.119402985074627,0
"E01006549",1662,241,1195,37,109,6,34,42,10,1,3,6,1,14.5006016847172,71.9013237063779,2.22623345367028,6.55836341756919,0.36101083032491,2.04572803850782,2.52707581227437,0.601684717208183,0.0601684717208183,0.180505415162455,0.36101083032491,0.0601684717208183
"E01006550",1595,84,1380,59,39,1,5,34,7,0,5,2,0,5.26645768025078,86.5203761755486,3.69905956112853,2.44514106583072,0.0626959247648903,0.313479623824451,2.13166144200627,0.438871473354232,0,0.313479623824451,0.125391849529781,0
"E01006551",1581,273,1231,23,30,2,13,15,10,0,0,3,0,17.2675521821632,77.8621125869703,1.45477545857053,1.89753320683112,0.126502213788741,0.822264389626818,0.94876660341556,0.632511068943706,0,0,0.189753320683112,0
"E01006552",2029,364,1275,14,159,3,43,174,12,0,1,3,0,17.9398718580582,62.838836865451,0.689995071463775,7.83637259733859,0.147856086742238,2.11927057663874,8.57565303104978,0.59142434696895,0,0.0492853622474125,0.147856086742238,0
"E01006553",1880,139,1585,59,34,0,14,44,12,0,0,14,0,7.3936170212766,84.3085106382979,3.13829787234043,1.80851063829787,0,0.74468085106383,2.34042553191489,0.638297872340425,0,0,0.74468085106383,0
"E01006554",1692,112,1407,50,78,3,19,31,15,0,2,6,0,6.6193853427896,83.1560283687943,2.95508274231678,4.60992907801418,0.177304964539007,1.12293144208038,1.83215130023641,0.886524822695036,0,0.118203309692671,0.354609929078014,0
"E01006556",2011,459,1163,31,165,1,80,110,11,1,4,3,0,22.8244654400796,57.8319244157136,1.54152163102934,8.20487319741422,0.0497265042267529,3.97812033814023,5.46991546494281,0.546991546494281,0.0497265042267529,0.198906016907011,0.149179512680259,0
"E01006557",2054,121,1731,77,43,2,21,64,10,0,0,7,0,5.89094449853944,84.2745861733204,3.74878286270691,2.09347614410906,0.0973709834469328,1.02239532619279,3.11587147030185,0.486854917234664,0,0,0.340798442064265,0
"E01006558",1357,463,861,5,20,0,2,3,3,0,1,0,0,34.1193809874724,63.448784082535,0.368459837877671,1.47383935151069,0,0.147383935151069,0.221075902726603,0.221075902726603,0,0.0736919675755343,0,0
"E01006560",1860,507,1297,11,13,2,12,18,4,0,0,3,0,27.258064516129,69.7311827956989,0.591397849462366,0.698924731182796,0.10752688172043,0.645161290322581,0.967741935483871,0.21505376344086,0,0,0.161290322580645,0
"E01006562",1514,461,996,9,24,0,13,13,4,0,0,1,0,30.449141347424,65.7859973579921,0.59445178335535,1.58520475561427,0,0.858652575957728,0.858652575957728,0.264200792602378,0,0,0.0660501981505945,0
"E01006563",1744,541,1132,2,45,2,17,14,3,0,0,0,0,31.0206422018349,64.9082568807339,0.114678899082569,2.5802752293578,0.114678899082569,0.974770642201835,0.802752293577982,0.172018348623853,0,0,0,0
"E01006564",1721,300,1380,5,21,0,3,15,0,0,0,1,0,17.4317257408483,80.1859384079024,0.290528762347472,1.22022080185938,0,0.174317257408483,0.871586287042417,0,0,0,0.0581057524694945,0
"E01006565",1549,316,1202,16,3,1,0,11,1,0,0,0,0,20.4002582311169,77.5984506132989,1.03292446739832,0.193673337637185,0.0645577792123951,0,0.710135571336346,0.0645577792123951,0,0,0,0
"E01006566",1506,229,1212,18,11,1,18,12,1,0,0,4,0,15.2058432934927,80.4780876494024,1.19521912350598,0.730411686586985,0.0664010624169987,1.19521912350598,0.796812749003984,0.0664010624169987,0,0,0.265604249667995,0
"E01006567",1655,382,1226,9,13,2,8,15,2,0,0,1,0,23.0815709969789,74.0785498489426,0.54380664652568,0.785498489425982,0.120845921450151,0.483383685800604,0.906344410876133,0.120845921450151,0,0,0.0604229607250755,0
"E01006568",1617,307,1256,15,24,0,18,5,2,0,0,1,0,18.9857761286333,77.6747062461348,0.927643784786642,1.48423005565863,0,1.11317254174397,0.309214594928881,0.123685837971552,0,0,0.0618429189857761,0
"E01006569",1429,350,1053,11,5,2,7,1,1,0,0,0,0,24.4926522043387,73.6878936319104,0.769769069279216,0.349895031490553,0.139958012596221,0.489853044086774,0.0699790062981106,0.0699790062981106,0,0,0,0
"E01006570",1479,171,1276,3,14,1,1,15,1,0,2,0,0,11.5618661257606,86.2745098039216,0.202839756592292,0.94658553076403,0.0676132521974307,0.0676132521974307,1.01419878296146,0.0676132521974307,0,0.135226504394861,0,0
"E01006571",1470,360,1091,3,7,1,3,5,0,0,0,0,0,24.4897959183673,74.2176870748299,0.204081632653061,0.476190476190476,0.0680272108843537,0.204081632653061,0.340136054421769,0,0,0,0,0
"E01006572",1207,347,827,9,16,2,3,6,0,0,0,0,0,28.7489643744822,68.5169842584921,0.745650372825186,1.32560066280033,0.165700082850041,0.248550124275062,0.497100248550124,0,0,0,0,0
"E01006573",1501,334,1135,6,3,3,6,18,0,0,0,1,0,22.2518321119254,75.616255829447,0.399733510992672,0.199866755496336,0.199866755496336,0.399733510992672,1.19920053297801,0,0,0,0.0666222518321119,0
"E01006574",1388,299,1071,4,12,0,5,9,1,0,0,0,0,21.5417867435158,77.1613832853026,0.288184438040346,0.864553314121038,0,0.360230547550432,0.648414985590778,0.0720461095100865,0,0,0,0
"E01006575",1294,204,1054,12,5,2,2,14,3,0,0,5,0,15.7650695517774,81.4528593508501,0.927357032457496,0.386398763523957,0.154559505409583,0.154559505409583,1.08191653786708,0.231839258114374,0,0,0.386398763523957,0
"E01006576",1693,180,1495,8,6,1,0,3,1,0,0,2,0,10.6320141760189,88.3047844063792,0.472533963378618,0.354400472533963,0.0590667454223272,0,0.177200236266982,0.0590667454223272,0,0,0.118133490844654,0
"E01006577",1503,152,1301,26,5,0,11,11,3,0,1,0,0,10.1131071190951,86.5602129075183,1.72987358616101,0.332667997338656,0,0.731869594145043,0.731869594145043,0.199600798403194,0,0.0665335994677312,0,0
"E01006578",1380,172,1192,5,3,1,0,12,0,0,0,1,0,12.463768115942,86.3768115942029,0.36231884057971,0.217391304347826,0.072463768115942,0,0.869565217391304,0,0,0,0.072463768115942,0
"E01006579",1643,128,1490,10,4,0,3,15,0,0,0,1,0,7.79062690200852,90.6877662811929,0.608642726719416,0.243457090687766,0,0.182592818015825,0.912964090079124,0,0,0,0.0608642726719416,0
"E01006580",1335,85,1212,4,21,0,3,16,4,0,0,1,0,6.36704119850187,90.7865168539326,0.299625468164794,1.57303370786517,0,0.224719101123596,1.19850187265918,0.299625468164794,0,0,0.0749063670411985,0
"E01006581",1559,129,1382,9,17,3,7,12,4,0,0,8,0,8.27453495830661,88.6465683130212,0.577293136626042,1.09044259140475,0.192431045542014,0.449005772931366,0.769724182168056,0.256574727389352,0,0,0.513149454778704,0
"E01006582",1642,98,1496,22,13,0,2,15,4,1,0,2,0,5.96833130328867,91.1084043848965,1.33982947624848,0.791717417783191,0,0.121802679658952,0.913520097442144,0.243605359317905,0.0609013398294762,0,0.121802679658952,0
"E01006583",1758,111,1562,66,8,2,2,11,3,0,2,8,1,6.31399317406143,88.8509670079636,3.7542662116041,0.455062571103527,0.113765642775882,0.113765642775882,0.625711035267349,0.170648464163823,0,0.113765642775882,0.455062571103527,0.0568828213879408
"E01006584",1393,159,1225,7,1,0,1,4,0,0,0,0,0,11.4142139267767,87.9396984924623,0.50251256281407,0.0717875089734386,0,0.0717875089734386,0.287150035893754,0,0,0,0,0
"E01006585",1354,327,978,5,7,0,10,34,0,0,0,0,0,24.1506646971935,72.2304283604136,0.369276218611521,0.51698670605613,0,0.738552437223043,2.51107828655835,0,0,0,0,0
"E01006586",1899,299,1527,25,28,3,3,25,1,0,0,3,0,15.7451290152712,80.4107424960506,1.31648235913639,1.47446024223275,0.157977883096367,0.157977883096367,1.31648235913639,0.0526592943654555,0,0,0.157977883096367,0
"E01006587",1624,200,1377,10,24,0,10,7,3,0,0,5,0,12.3152709359606,84.7906403940887,0.61576354679803,1.47783251231527,0,0.61576354679803,0.431034482758621,0.184729064039409,0,0,0.307881773399015,0
"E01006588",1569,201,1265,47,43,1,3,15,7,0,2,1,0,12.810707456979,80.6246016571064,2.9955385595921,2.74059910771192,0.0637348629700446,0.191204588910134,0.956022944550669,0.446144040790312,0,0.127469725940089,0.0637348629700446,0
"E01006589",1518,157,1315,9,6,3,4,29,6,0,0,0,0,10.3425559947299,86.6271409749671,0.592885375494071,0.395256916996047,0.197628458498024,0.263504611330698,1.91040843214756,0.395256916996047,0,0,0,0
"E01006590",1642,163,1374,34,51,0,6,14,10,0,1,4,0,9.92691839220463,83.6784409257004,2.07064555420219,3.10596833130329,0,0.365408038976857,0.852618757612667,0.609013398294762,0,0.0609013398294762,0.243605359317905,0
"E01006591",1633,141,1375,58,20,2,4,32,17,0,1,1,0,8.63441518677281,84.20085731782,3.5517452541335,1.22473974280465,0.122473974280465,0.244947948560931,1.95958358848745,1.04102878138396,0,0.0612369871402327,0.0612369871402327,0
"E01006592",1565,72,1409,44,30,5,2,11,5,0,0,10,0,4.60063897763578,90.0319488817891,2.81150159744409,1.91693290734824,0.319488817891374,0.12779552715655,0.702875399361022,0.319488817891374,0,0,0.638977635782748,0
"E01006593",1541,155,1289,42,31,4,4,17,7,1,2,0,0,10.0584036340039,83.6469824789098,2.7255029201817,2.01168072680078,0.259571706683971,0.259571706683971,1.10317975340688,0.45425048669695,0.0648929266709929,0.129785853341986,0,0
"E01006594",1410,93,1273,14,10,1,11,18,1,1,0,2,0,6.59574468085106,90.2836879432624,0.99290780141844,0.709219858156028,0.0709219858156028,0.780141843971631,1.27659574468085,0.0709219858156028,0.0709219858156028,0,0.141843971631206,0
"E01006595",1745,241,1456,16,8,0,7,16,3,0,0,3,0,13.810888252149,83.4383954154728,0.916905444126074,0.458452722063037,0,0.401146131805158,0.916905444126074,0.171919770773639,0,0,0.171919770773639,0
"E01006596",1451,124,1268,21,16,5,4,12,4,0,0,2,0,8.54583046175052,87.3880082701585,1.44727773949001,1.1026878015162,0.344589937973811,0.275671950379049,0.827015851137147,0.275671950379049,0,0,0.137835975189524,0
"E01006597",1667,145,1472,28,14,2,4,8,4,1,0,3,0,8.69826034793041,88.3023395320936,1.67966406718656,0.839832033593281,0.11997600479904,0.23995200959808,0.479904019196161,0.23995200959808,0.0599880023995201,0,0.17996400719856,0
"E01006598",1361,444,875,4,23,0,6,6,4,0,0,0,0,32.6230712711242,64.2909625275533,0.293901542983101,1.68993387215283,0,0.440852314474651,0.440852314474651,0.293901542983101,0,0,0,0
"E01006599",1121,335,733,3,31,1,12,7,0,0,0,0,0,29.8840321141838,65.3880463871543,0.267618198037467,2.76538804638715,0.0892060660124889,1.07047279214987,0.624442462087422,0,0,0,0,0
"E01006600",1407,298,1094,2,8,0,2,3,1,0,0,0,0,21.179815209666,77.7540867093106,0.142146410803127,0.568585643212509,0,0.142146410803127,0.213219616204691,0.0710732054015636,0,0,0,0
"E01006603",1410,302,1102,1,4,0,1,3,0,0,1,3,0,21.4184397163121,78.1560283687943,0.0709219858156028,0.283687943262411,0,0.0709219858156028,0.212765957446809,0,0,0.0709219858156028,0.212765957446809,0
"E01006604",1367,303,1047,3,6,2,3,4,1,0,1,0,0,22.1653255303584,76.5910753474762,0.21945866861741,0.438917337234821,0.146305779078274,0.21945866861741,0.292611558156547,0.0731528895391368,0,0.0731528895391368,0,0
"E01006605",1531,298,1213,7,5,0,1,5,2,0,2,0,0,19.4644023514043,79.2292619203135,0.457217504898759,0.326583932070542,0,0.0653167864141084,0.326583932070542,0.130633572828217,0,0.130633572828217,0,0
"E01006606",1521,253,1225,8,23,0,5,8,0,0,1,0,0,16.6337935568705,80.5391190006575,0.525969756738987,1.51216305062459,0,0.328731097961867,0.525969756738987,0,0,0.0657462195923734,0,0
"E01006607",1531,314,1203,4,9,1,0,0,0,0,0,0,0,20.50947093403,78.5760940561724,0.261267145656434,0.587851077726976,0.0653167864141084,0,0,0,0,0,0,0
"E01006608",1215,206,993,4,9,2,0,2,0,0,0,0,0,16.9547325102881,81.7283950617284,0.329218106995885,0.740740740740741,0.164609053497942,0,0.164609053497942,0,0,0,0,0
"E01006609",1283,264,988,9,15,2,1,6,1,0,0,1,0,20.576773187841,77.0070148090413,0.701480904130943,1.16913484021824,0.155884645362432,0.0779423226812159,0.467653936087295,0.0779423226812159,0,0,0.0779423226812159,0
"E01006610",1397,361,1018,7,6,0,3,2,3,0,0,0,0,25.8410880458125,72.8704366499642,0.501073729420186,0.429491768074445,0,0.214745884037223,0.143163922691482,0.214745884037223,0,0,0,0
"E01006611",1291,409,841,2,34,1,4,0,1,0,0,0,0,31.6808675445391,65.143299767622,0.154918667699458,2.63361735089078,0.0774593338497289,0.309837335398916,0,0.0774593338497289,0,0,0,0
"E01006612",1495,380,1100,6,6,2,1,1,2,0,0,0,0,25.4180602006689,73.5785953177257,0.40133779264214,0.40133779264214,0.133779264214047,0.0668896321070234,0.0668896321070234,0.133779264214047,0,0,0,0
"E01006613",1360,313,1034,4,4,0,0,6,2,0,0,0,0,23.0147058823529,76.0294117647059,0.294117647058824,0.294117647058824,0,0,0.441176470588235,0.147058823529412,0,0,0,0
"E01006614",1322,353,945,3,14,0,1,6,0,0,0,0,0,26.7019667170953,71.482602118003,0.226928895612708,1.0590015128593,0,0.075642965204236,0.453857791225416,0,0,0,0,0
"E01006615",1302,324,965,4,4,0,2,2,2,0,0,1,0,24.8847926267281,74.1167434715822,0.307219662058372,0.307219662058372,0,0.153609831029186,0.153609831029186,0.153609831029186,0,0,0.0768049155145929,0
"E01006616",1428,269,1133,8,14,0,5,0,1,0,0,0,0,18.8375350140056,79.3417366946779,0.560224089635854,0.980392156862745,0,0.350140056022409,0,0.0700280112044818,0,0,0,0
"E01006617",1421,149,1251,5,12,0,4,5,1,0,0,0,0,10.4855735397607,88.036593947924,0.351864883884588,0.844475721323012,0,0.281491907107671,0.351864883884588,0.0703729767769177,0,0,0,0
"E01006618",1639,322,1311,1,2,1,0,0,2,0,0,0,0,19.6461256863941,79.9877974374619,0.061012812690665,0.12202562538133,0.061012812690665,0,0,0.12202562538133,0,0,0,0
"E01006619",1599,220,1346,12,16,1,4,1,1,0,1,1,0,13.7585991244528,84.1776110068793,0.75046904315197,1.00062539086929,0.0625390869293308,0.250156347717323,0.0625390869293308,0.0625390869293308,0,0.0625390869293308,0.0625390869293308,0
"E01006620",1417,184,1226,1,3,0,2,2,0,0,0,0,0,12.985179957657,86.5208186309104,0.0705716302046577,0.211714890613973,0,0.141143260409315,0.141143260409315,0,0,0,0,0
"E01006621",1468,118,1318,6,13,1,5,16,0,0,0,0,0,8.03814713896458,89.7820163487738,0.408719346049046,0.885558583106267,0.0681198910081744,0.340599455040872,1.08991825613079,0,0,0,0,0
"E01006622",1519,103,1403,6,5,1,1,4,2,0,0,0,0,6.78077682685978,92.3633969716919,0.394996708360764,0.32916392363397,0.0658327847267939,0.0658327847267939,0.263331138907176,0.131665569453588,0,0,0,0
"E01006623",1462,78,1356,3,7,0,1,19,0,0,0,1,0,5.33515731874145,92.749658002736,0.205198358413133,0.478796169630643,0,0.0683994528043776,1.29958960328317,0,0,0,0.0683994528043776,0
"E01006624",1556,271,1245,14,14,2,8,8,0,0,0,0,0,17.4164524421594,80.012853470437,0.89974293059126,0.89974293059126,0.12853470437018,0.51413881748072,0.51413881748072,0,0,0,0,0
"E01006625",1416,174,1227,2,3,0,1,4,3,0,0,4,0,12.2881355932203,86.6525423728814,0.141242937853107,0.211864406779661,0,0.0706214689265537,0.282485875706215,0.211864406779661,0,0,0.282485875706215,0
"E01006626",1448,147,1275,3,8,0,1,14,1,0,0,1,0,10.1519337016575,88.0524861878453,0.207182320441989,0.552486187845304,0,0.069060773480663,0.966850828729282,0.069060773480663,0,0,0.069060773480663,0
"E01006627",1378,161,1198,3,8,3,6,3,4,0,0,0,0,11.6835994194485,86.9375907111756,0.217706821480406,0.58055152394775,0.217706821480406,0.435413642960813,0.217706821480406,0.290275761973875,0,0,0,0
"E01006628",1874,191,1513,70,42,3,33,26,16,0,2,2,1,10.1921024546425,80.7363927427962,3.73532550693703,2.24119530416222,0.16008537886873,1.76093916755603,1.38740661686233,0.853788687299893,0,0.106723585912487,0.106723585912487,0.0533617929562433
"E01006629",1255,156,1068,12,4,3,4,13,3,0,1,1,0,12.4302788844622,85.0996015936255,0.956175298804781,0.318725099601594,0.239043824701195,0.318725099601594,1.03585657370518,0.239043824701195,0,0.0796812749003984,0.0796812749003984,0
"E01006630",1338,327,960,15,7,4,16,27,2,0,0,0,0,24.4394618834081,71.7488789237668,1.12107623318386,0.523168908819133,0.298953662182362,1.19581464872945,2.01793721973094,0.149476831091181,0,0,0,0
"E01006632",1842,407,1355,5,34,3,8,35,2,0,0,2,0,22.0955483170467,73.5613463626493,0.271444082519001,1.84581976112921,0.162866449511401,0.434310532030402,1.90010857763301,0.1085776330076,0,0,0.1085776330076,0
"E01006633",1432,368,1016,5,37,0,0,5,0,0,2,1,1,25.6983240223464,70.9497206703911,0.349162011173184,2.58379888268156,0,0,0.349162011173184,0,0,0.139664804469274,0.0698324022346369,0.0698324022346369
"E01006637",1596,374,1116,4,59,0,21,28,1,0,0,0,0,23.4335839598997,69.9248120300752,0.25062656641604,3.69674185463659,0,1.31578947368421,1.75438596491228,0.06265664160401,0,0,0,0
"E01006638",1219,326,844,0,21,2,11,17,0,0,0,0,0,26.7432321575062,69.2370795734208,0,1.72272354388843,0.164068908941756,0.902378999179656,1.39458572600492,0,0,0,0,0
"E01006639",1509,299,1188,4,5,0,2,8,1,0,0,3,0,19.8144466534129,78.727634194831,0.265076209410205,0.331345261762757,0,0.132538104705103,0.530152418820411,0.0662690523525514,0,0,0.198807157057654,0
"E01006640",1880,220,1604,11,12,0,9,29,2,0,0,1,0,11.7021276595745,85.3191489361702,0.585106382978723,0.638297872340425,0,0.478723404255319,1.54255319148936,0.106382978723404,0,0,0.0531914893617021,0
"E01006641",1740,251,1381,6,33,5,9,59,0,0,0,1,0,14.4252873563218,79.367816091954,0.344827586206897,1.89655172413793,0.28735632183908,0.517241379310345,3.39080459770115,0,0,0,0.0574712643678161,0
"E01006642",1290,422,841,9,4,3,8,11,0,0,0,0,0,32.7131782945736,65.1937984496124,0.697674418604651,0.310077519379845,0.232558139534884,0.62015503875969,0.852713178294574,0,0,0,0,0
"E01006643",1822,450,1321,9,18,2,7,17,2,0,0,0,0,24.6981339187706,72.5027442371021,0.493962678375412,0.987925356750823,0.109769484083425,0.384193194291987,0.933040614709111,0.109769484083425,0,0,0,0
"E01006644",2040,383,1603,6,24,1,17,12,3,0,0,2,0,18.7745098039216,78.578431372549,0.294117647058824,1.17647058823529,0.0490196078431373,0.833333333333333,0.588235294117647,0.147058823529412,0,0,0.0980392156862745,0
"E01006645",1424,384,1003,3,18,0,17,3,0,0,0,0,0,26.9662921348315,70.435393258427,0.210674157303371,1.26404494382022,0,1.1938202247191,0.210674157303371,0,0,0,0,0
"E01006646",1899,356,1302,31,116,2,18,69,10,0,0,3,0,18.7467087941022,68.5624012638231,1.63243812532912,6.10847814639284,0.105318588730911,0.947867298578199,3.63349131121643,0.526592943654555,0,0,0.157977883096367,0
"E01006647",1422,427,946,3,34,3,12,1,1,0,0,0,0,30.028129395218,66.5260196905767,0.210970464135021,2.39099859353024,0.210970464135021,0.843881856540084,0.070323488045007,0.070323488045007,0,0,0,0
