"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E00033040",132,132,82,0,2,80,49,35,13,1,1,0
"E00033041",110,110,108,2,85,21,2,1,0,1,0,0
"E00033042",98,98,91,2,85,4,7,7,0,0,0,0
"E00033043",112,112,93,3,28,62,19,16,3,0,0,0
"E00033044",92,92,91,15,74,2,1,0,1,0,0,0
"E00033045",132,132,50,1,8,41,82,81,1,0,0,0
"E00033046",121,121,8,1,2,5,113,110,1,2,0,0
"E00033047",106,106,104,11,91,2,2,0,2,0,0,0
"E00033048",100,100,99,2,94,3,1,0,1,0,0,0
"E00033049",154,154,134,1,2,131,20,12,6,2,0,0
"E00033050",84,84,84,2,80,2,0,0,0,0,0,0
"E00033051",167,167,40,15,17,8,127,45,70,12,0,0
"E00033052",144,133,109,2,1,106,24,0,21,3,0,11
"E00033053",111,111,111,0,8,103,0,0,0,0,0,0
"E00033054",76,76,39,1,5,33,37,36,1,0,0,0
"E00033055",106,106,91,3,1,87,15,2,5,8,0,0
"E00033056",123,123,123,0,4,119,0,0,0,0,0,0
"E00033057",122,122,121,2,2,117,1,0,1,0,0,0
"E00033059",149,149,78,48,20,10,71,69,2,0,0,0
"E00033060",101,101,83,30,48,5,18,17,0,1,0,0
"E00033061",91,91,80,20,59,1,11,3,3,5,0,0
"E00033062",105,105,105,3,100,2,0,0,0,0,0,0
"E00033063",101,101,101,15,86,0,0,0,0,0,0,0
"E00033064",97,97,97,3,20,74,0,0,0,0,0,0
"E00033065",120,120,111,12,37,62,9,2,7,0,0,0
"E00033066",155,155,8,4,3,1,147,51,96,0,0,0
"E00033067",184,181,22,4,15,3,159,61,98,0,0,3
"E00033068",203,203,18,4,10,4,185,76,108,1,0,0
"E00033069",164,158,9,3,4,2,149,57,92,0,0,6
"E00033070",190,190,6,5,0,1,184,113,70,1,0,0
"E00033071",141,141,33,7,5,21,108,24,84,0,0,0
"E00033072",167,167,11,1,2,8,156,66,83,7,0,0
"E00033073",192,184,4,2,1,1,180,68,112,0,0,8
"E00033074",179,172,8,0,3,5,164,86,78,0,0,7
"E00033075",210,204,5,3,2,0,199,153,45,1,0,6
"E00033076",152,144,46,32,13,1,98,77,21,0,0,8
"E00033077",185,185,60,2,3,55,125,56,66,3,0,0
"E00033078",176,176,55,10,11,34,121,118,3,0,0,0
"E00033079",116,116,80,1,7,72,36,34,2,0,0,0
"E00033080",150,150,2,1,0,1,148,146,1,1,0,0
"E00033081",127,127,125,1,4,120,2,2,0,0,0,0
"E00033082",122,122,121,48,73,0,1,0,1,0,0,0
"E00033083",122,122,110,91,15,4,12,11,1,0,0,0
"E00033084",148,148,113,13,64,36,35,35,0,0,0,0
"E00033085",143,143,96,47,20,29,47,43,4,0,0,0
"E00033086",122,122,120,1,118,1,2,1,0,1,0,0
"E00033087",149,149,125,85,29,11,24,24,0,0,0,0
"E00033088",101,101,100,1,61,38,1,1,0,0,0,0
"E00033089",124,124,121,0,89,32,3,2,1,0,0,0
"E00033090",139,139,137,1,118,18,2,2,0,0,0,0
"E00033091",126,126,124,5,89,30,2,1,0,1,0,0
"E00033092",127,127,126,11,113,2,1,0,0,1,0,0
"E00033093",158,158,154,69,54,31,4,1,0,3,0,0
"E00033094",136,136,134,1,112,21,2,2,0,0,0,0
"E00033095",164,164,133,22,101,10,31,15,15,1,0,0
"E00033096",110,110,110,69,40,1,0,0,0,0,0,0
"E00033097",119,119,95,1,38,56,24,19,5,0,0,0
"E00033098",113,113,110,28,81,1,3,3,0,0,0,0
"E00033099",94,94,38,3,33,2,56,55,0,1,0,0
"E00033100",138,138,105,1,89,15,33,33,0,0,0,0
"E00033101",96,96,95,0,87,8,1,1,0,0,0,0
"E00033102",207,207,167,10,55,102,40,40,0,0,0,0
"E00033103",117,117,117,1,98,18,0,0,0,0,0,0
"E00033104",109,109,109,4,84,21,0,0,0,0,0,0
"E00033105",118,118,117,8,108,1,1,0,1,0,0,0
"E00033106",125,125,95,1,44,50,30,29,1,0,0,0
"E00033107",121,121,116,60,51,5,4,4,0,0,1,0
"E00033108",119,119,116,2,44,70,3,1,1,1,0,0
"E00033109",123,123,116,1,103,12,7,0,5,2,0,0
"E00033110",142,142,141,3,118,20,1,0,0,1,0,0
"E00033112",115,115,115,37,78,0,0,0,0,0,0,0
"E00033113",117,117,79,61,11,7,38,38,0,0,0,0
"E00033114",113,113,113,56,55,2,0,0,0,0,0,0
"E00033115",92,92,24,1,6,17,68,67,1,0,0,0
"E00033116",101,101,48,8,8,32,53,49,4,0,0,0
"E00033117",154,154,128,13,113,2,26,26,0,0,0,0
"E00033118",129,129,129,4,116,9,0,0,0,0,0,0
"E00033119",109,109,106,14,83,9,3,1,2,0,0,0
"E00033120",132,132,103,2,94,7,29,20,0,9,0,0
"E00033121",119,119,90,2,87,1,29,29,0,0,0,0
"E00033122",121,121,121,2,115,4,0,0,0,0,0,0
"E00033123",123,123,121,2,117,2,2,2,0,0,0,0
"E00033124",120,120,111,38,72,1,9,2,7,0,0,0
"E00033125",111,111,48,0,7,41,63,63,0,0,0,0
"E00033126",111,111,110,4,105,1,1,1,0,0,0,0
"E00033127",194,194,148,12,85,51,46,37,9,0,0,0
"E00033128",111,111,108,1,53,54,3,0,1,2,0,0
"E00033129",108,108,108,5,103,0,0,0,0,0,0,0
"E00033130",126,126,126,62,63,1,0,0,0,0,0,0
"E00033131",130,130,98,0,74,24,32,32,0,0,0,0
"E00033132",158,158,146,2,6,138,12,4,7,1,0,0
"E00033133",144,144,138,7,80,51,6,6,0,0,0,0
"E00033134",111,111,110,3,6,101,1,1,0,0,0,0
"E00033135",183,183,176,6,3,167,7,0,3,4,0,0
"E00033136",99,99,89,5,26,58,10,5,2,3,0,0
"E00033137",167,167,115,4,6,105,52,17,14,21,0,0
"E00033138",113,113,109,8,4,97,4,3,0,1,0,0
"E00033139",149,149,81,2,36,43,68,65,3,0,0,0
"E00033140",94,94,93,0,2,91,1,1,0,0,0,0
"E00033141",85,85,85,1,0,84,0,0,0,0,0,0
"E00033142",117,117,116,3,1,112,1,0,1,0,0,0
"E00033143",127,127,107,10,5,92,20,7,10,3,0,0
"E00033144",126,126,123,2,6,115,3,0,1,2,0,0
"E00033145",122,122,119,5,1,113,3,0,0,3,0,0
"E00033146",124,123,104,2,34,68,19,5,13,1,0,1
"E00033147",127,127,127,2,3,122,0,0,0,0,0,0
"E00033148",116,114,112,1,6,105,2,2,0,0,0,2
"E00033149",98,98,93,5,5,83,5,0,4,1,0,0
"E00033150",146,146,105,3,8,94,41,25,16,0,0,0
"E00033151",125,125,93,5,22,66,32,17,15,0,0,0
"E00033152",146,143,99,3,4,92,44,10,3,31,0,3
"E00033153",167,167,166,3,3,160,1,1,0,0,0,0
"E00033154",102,102,100,2,6,92,2,1,0,1,0,0
"E00033155",155,155,155,1,4,150,0,0,0,0,0,0
"E00033156",122,122,121,9,6,106,1,0,1,0,0,0
"E00033157",140,140,139,6,12,121,1,1,0,0,0,0
"E00033158",130,130,128,3,2,123,2,1,1,0,0,0
"E00033159",87,87,84,3,9,72,3,2,1,0,0,0
"E00033160",167,154,110,2,3,105,44,22,22,0,0,13
"E00033161",137,137,82,10,14,58,55,52,3,0,0,0
"E00033162",131,131,113,3,18,92,18,11,7,0,0,0
"E00033163",136,136,80,7,9,64,56,19,37,0,0,0
"E00033164",152,152,147,3,5,139,5,0,0,5,0,0
"E00033165",117,117,31,0,1,30,86,83,3,0,0,0
"E00033166",113,113,44,2,24,18,69,69,0,0,0,0
"E00033167",130,130,128,5,8,115,2,2,0,0,0,0
"E00033168",122,122,118,3,97,18,4,1,0,3,0,0
"E00033169",122,122,122,2,117,3,0,0,0,0,0,0
"E00033170",142,142,140,2,53,85,2,2,0,0,0,0
"E00033171",136,136,135,2,129,4,1,1,0,0,0,0
"E00033172",122,120,32,4,7,21,87,36,51,0,1,2
"E00033173",129,129,128,3,124,1,1,1,0,0,0,0
"E00033174",114,114,114,5,62,47,0,0,0,0,0,0
"E00033175",107,107,104,3,50,51,3,3,0,0,0,0
"E00033176",99,96,85,4,5,76,11,8,3,0,0,3
"E00033177",130,130,121,1,7,113,9,1,7,1,0,0
"E00033178",88,80,54,3,1,50,26,20,6,0,0,8
"E00033179",136,136,136,3,20,113,0,0,0,0,0,0
"E00033181",155,155,92,3,17,72,63,12,50,1,0,0
"E00033182",184,171,60,4,37,19,110,53,56,1,1,13
"E00033183",207,198,92,3,23,66,106,32,66,8,0,9
"E00033185",117,117,88,0,4,84,29,2,7,20,0,0
"E00033186",105,105,70,3,5,62,35,6,18,11,0,0
"E00033187",129,69,17,2,12,3,52,13,38,1,0,60
"E00033188",113,111,96,0,8,88,15,2,11,2,0,2
"E00033189",208,208,161,7,115,39,46,29,15,2,1,0
"E00033190",226,226,198,17,31,150,27,16,2,9,1,0
"E00033191",128,128,118,2,7,109,10,6,0,4,0,0
"E00033192",118,118,95,1,7,87,23,6,15,2,0,0
"E00033193",114,114,103,0,6,97,11,1,10,0,0,0
"E00033194",117,117,110,6,5,99,7,0,6,1,0,0
"E00033195",105,105,102,0,2,100,3,2,1,0,0,0
"E00033196",137,117,9,0,8,1,108,45,63,0,0,20
"E00033197",236,236,12,2,5,5,224,188,36,0,0,0
"E00033198",135,135,124,0,8,116,11,4,4,3,0,0
"E00033199",137,137,3,1,1,1,134,132,2,0,0,0
"E00033200",126,124,7,3,3,1,116,65,50,1,1,2
"E00033201",91,91,84,1,1,82,7,0,7,0,0,0
"E00033202",98,98,96,0,3,93,2,0,1,1,0,0
"E00033203",101,101,101,0,2,99,0,0,0,0,0,0
"E00033204",105,103,102,0,2,100,1,0,0,1,0,2
"E00033206",117,117,16,9,3,4,101,62,39,0,0,0
"E00033207",179,179,161,14,11,136,17,8,3,6,1,0
"E00033208",143,143,119,18,5,96,24,17,3,4,0,0
"E00033209",208,208,92,7,18,67,115,67,40,8,1,0
"E00033210",133,131,67,6,27,34,64,38,25,1,0,2
"E00033211",145,145,125,14,44,67,20,13,2,5,0,0
"E00033212",123,123,123,12,46,65,0,0,0,0,0,0
"E00033213",136,136,113,3,14,96,23,14,7,2,0,0
"E00033214",223,223,134,12,24,98,89,23,66,0,0,0
"E00033215",147,144,49,5,22,22,95,78,15,2,0,3
"E00033216",150,139,20,1,13,6,119,78,41,0,0,11
"E00033217",158,147,39,3,31,5,108,39,69,0,0,11
"E00033218",106,106,74,3,20,51,32,5,26,1,0,0
"E00033219",181,161,59,3,32,24,102,38,64,0,0,20
"E00033220",135,135,104,0,3,101,31,3,9,19,0,0
"E00033221",170,160,20,1,17,2,140,71,68,1,0,10
"E00033222",135,135,18,1,10,7,117,95,22,0,0,0
"E00033223",171,171,14,3,8,3,157,73,84,0,0,0
"E00033224",148,148,104,8,45,51,44,43,0,1,0,0
"E00033225",160,160,86,2,22,62,74,43,30,1,0,0
"E00033226",187,187,170,7,17,146,17,7,2,8,0,0
"E00033227",136,136,87,5,11,71,49,45,2,2,0,0
"E00033228",208,208,72,4,7,61,136,133,3,0,0,0
"E00033229",128,128,114,1,111,2,14,14,0,0,0,0
"E00033230",114,114,110,0,92,18,4,4,0,0,0,0
"E00033231",113,113,111,5,7,99,2,0,1,1,0,0
"E00033235",122,119,87,5,11,71,32,21,11,0,0,3
"E00033237",146,146,110,20,63,27,36,34,2,0,0,0
"E00033238",182,182,178,21,42,115,4,4,0,0,0,0
"E00033242",104,104,102,5,84,13,2,2,0,0,0,0
"E00033245",167,164,105,6,59,40,59,56,2,1,0,3
"E00033246",121,121,89,4,12,73,29,16,13,0,3,0
"E00033247",148,148,141,3,9,129,7,3,3,1,0,0
"E00033248",250,250,18,3,1,14,232,232,0,0,0,0
"E00033249",132,132,130,8,10,112,2,0,0,2,0,0
"E00033250",126,126,125,1,14,110,1,0,0,1,0,0
"E00033251",106,106,84,2,4,78,22,8,7,7,0,0
"E00033252",169,169,90,7,43,40,79,75,3,1,0,0
"E00033253",132,132,88,3,27,58,44,38,4,2,0,0
"E00033254",152,152,134,9,111,14,18,15,2,1,0,0
"E00033255",126,126,102,2,79,21,24,22,2,0,0,0
"E00033256",100,100,90,1,69,20,10,9,0,1,0,0
"E00033257",180,180,103,3,47,53,77,75,2,0,0,0
"E00033258",157,157,131,7,58,66,26,26,0,0,0,0
"E00033259",80,80,80,0,3,77,0,0,0,0,0,0
"E00033260",129,129,122,1,11,110,7,5,1,1,0,0
"E00033261",110,110,109,7,30,72,1,1,0,0,0,0
"E00033262",96,96,95,2,1,92,1,1,0,0,0,0
"E00033263",89,89,88,2,4,82,1,1,0,0,0,0
"E00033264",147,147,100,6,22,72,47,44,1,2,0,0
"E00033265",126,126,110,0,25,85,16,15,0,1,0,0
"E00033266",147,147,104,14,46,44,43,42,0,1,0,0
"E00033267",141,141,88,0,1,87,53,52,0,1,0,0
"E00033268",121,121,90,2,72,16,31,31,0,0,0,0
"E00033269",92,92,44,14,22,8,48,43,5,0,0,0
"E00033270",128,128,119,24,55,40,9,6,0,3,0,0
"E00033271",126,126,126,70,54,2,0,0,0,0,0,0
"E00033272",120,120,115,1,112,2,5,5,0,0,0,0
"E00033274",122,122,83,7,48,28,39,38,1,0,0,0
"E00033275",142,142,95,0,83,12,47,45,1,1,0,0
"E00033276",127,127,96,0,1,95,31,27,0,4,0,0
"E00033277",99,99,87,6,28,53,12,9,2,1,0,0
"E00033278",107,107,107,1,1,105,0,0,0,0,0,0
"E00033279",139,139,133,1,2,130,6,5,1,0,0,0
"E00033281",136,136,121,1,5,115,15,3,4,8,0,0
"E00033282",125,125,121,0,44,77,4,0,0,4,0,0
"E00033283",118,118,118,1,80,37,0,0,0,0,0,0
"E00033284",182,182,6,2,4,0,176,175,0,1,0,0
"E00033285",135,135,135,5,4,126,0,0,0,0,0,0
"E00033286",128,128,71,3,33,35,57,50,7,0,0,0
"E00033287",115,115,114,3,9,102,1,1,0,0,0,0
"E00033288",121,121,121,2,34,85,0,0,0,0,0,0
"E00033289",105,105,104,12,54,38,1,1,0,0,0,0
"E00033290",88,88,87,44,35,8,1,1,0,0,0,0
"E00033291",185,185,184,38,48,98,1,0,1,0,0,0
"E00033292",106,106,90,0,50,40,16,15,1,0,0,0
"E00033293",145,145,112,7,59,46,33,33,0,0,0,0
"E00033294",130,130,65,8,23,34,65,33,14,18,0,0
"E00033295",108,108,106,8,95,3,2,2,0,0,0,0
"E00033296",111,111,109,4,96,9,2,0,0,2,0,0
"E00033297",143,143,129,6,37,86,14,14,0,0,0,0
"E00033298",129,129,123,5,47,71,6,4,2,0,0,0
"E00033299",117,117,116,4,62,50,1,0,0,1,0,0
"E00033300",112,112,79,4,22,53,33,33,0,0,0,0
"E00033301",120,120,118,4,35,79,2,1,1,0,0,0
"E00033302",105,105,105,3,25,77,0,0,0,0,0,0
"E00033304",102,102,98,7,16,75,4,0,0,4,0,0
"E00033305",121,121,110,2,20,88,11,11,0,0,0,0
"E00033306",122,122,119,0,46,73,3,3,0,0,0,0
"E00033307",124,124,118,5,21,92,6,6,0,0,0,0
"E00033308",122,122,121,4,35,82,1,1,0,0,0,0
"E00033309",135,135,134,4,34,96,1,1,0,0,0,0
"E00033310",127,127,126,5,26,95,1,1,0,0,0,0
"E00033312",133,133,112,3,73,36,21,16,1,4,0,0
"E00033313",137,137,137,5,24,108,0,0,0,0,0,0
"E00033314",130,130,128,3,71,54,2,2,0,0,0,0
"E00033315",130,130,129,1,71,57,1,1,0,0,0,0
"E00033316",144,144,144,3,138,3,0,0,0,0,0,0
"E00033317",152,152,151,20,130,1,1,0,0,1,0,0
"E00033318",153,153,150,11,77,62,3,3,0,0,0,0
"E00033319",164,164,163,2,71,90,1,1,0,0,0,0
"E00033320",130,130,129,7,121,1,1,0,1,0,0,0
"E00033322",118,118,118,45,71,2,0,0,0,0,0,0
"E00033323",107,107,106,22,83,1,1,1,0,0,0,0
"E00033324",113,113,113,0,108,5,0,0,0,0,0,0
"E00033326",106,106,106,5,99,2,0,0,0,0,0,0
"E00033327",124,124,123,2,116,5,1,0,0,1,0,0
"E00033328",119,119,73,8,55,10,46,46,0,0,0,0
"E00033329",131,131,122,1,108,13,9,3,6,0,0,0
"E00033330",130,130,129,1,85,43,1,1,0,0,0,0
"E00033331",134,134,132,1,130,1,2,1,1,0,0,0
"E00033332",108,108,108,13,92,3,0,0,0,0,0,0
"E00033333",121,121,121,4,114,3,0,0,0,0,0,0
"E00033334",108,108,108,2,104,2,0,0,0,0,0,0
"E00033335",108,108,107,3,102,2,1,1,0,0,0,0
"E00033336",121,121,120,5,114,1,1,0,1,0,0,0
"E00033337",85,85,85,3,81,1,0,0,0,0,0,0
"E00033338",90,90,87,21,64,2,3,1,2,0,0,0
"E00033339",132,132,105,29,72,4,27,21,2,4,0,0
"E00033340",103,103,102,3,98,1,1,1,0,0,0,0
"E00033341",115,115,114,4,108,2,1,1,0,0,0,0
"E00033342",126,126,125,18,106,1,1,1,0,0,0,0
"E00033343",96,96,95,42,52,1,1,0,0,1,0,0
"E00033344",139,139,138,1,134,3,1,0,1,0,0,0
"E00033345",129,129,125,1,119,5,4,1,0,3,0,0
"E00033346",124,124,103,4,97,2,21,0,0,21,0,0
"E00033347",121,121,121,1,119,1,0,0,0,0,0,0
"E00033348",112,112,112,66,42,4,0,0,0,0,0,0
"E00033349",154,154,59,11,34,14,95,42,53,0,0,0
"E00033350",122,122,122,7,102,13,0,0,0,0,0,0
"E00033351",124,124,122,10,91,21,2,2,0,0,0,0
"E00033352",108,108,108,4,26,78,0,0,0,0,0,0
"E00033353",103,103,97,0,91,6,6,0,1,5,0,0
"E00033354",150,150,22,1,13,8,128,127,1,0,0,0
"E00033355",113,113,100,33,63,4,13,2,9,2,0,0
"E00033356",137,137,132,3,115,14,5,0,3,2,0,0
"E00033357",125,125,123,6,75,42,2,1,1,0,0,0
"E00033358",95,95,95,10,64,21,0,0,0,0,0,0
"E00033359",161,161,101,6,70,25,60,48,10,2,0,0
"E00033360",155,155,154,5,80,69,1,1,0,0,0,0
"E00033361",174,174,151,6,145,0,23,23,0,0,0,0
"E00033362",106,106,104,2,101,1,2,1,1,0,0,0
"E00033363",87,87,87,1,85,1,0,0,0,0,0,0
"E00033364",134,134,133,5,127,1,1,1,0,0,0,0
"E00033365",172,172,162,9,80,73,10,10,0,0,0,0
"E00033366",108,108,108,3,103,2,0,0,0,0,0,0
"E00033367",137,126,122,2,10,110,4,2,1,1,0,11
"E00033368",124,124,124,4,89,31,0,0,0,0,0,0
"E00033369",137,137,125,10,109,6,12,1,11,0,0,0
"E00033370",141,141,92,1,24,67,49,44,0,5,0,0
"E00033371",124,124,111,1,89,21,13,10,2,1,0,0
"E00033372",112,112,96,50,35,11,16,9,7,0,0,0
"E00033373",181,181,164,28,125,11,17,7,10,0,0,0
"E00033374",140,140,136,11,27,98,4,0,4,0,0,0
"E00033375",140,140,93,42,46,5,47,45,2,0,0,0
"E00033376",135,135,99,11,86,2,36,33,3,0,0,0
"E00033377",133,133,83,22,58,3,50,50,0,0,0,0
"E00033378",137,137,107,12,87,8,30,21,8,1,0,0
"E00033379",130,130,130,1,3,126,0,0,0,0,0,0
"E00033380",106,106,105,6,41,58,1,1,0,0,0,0
"E00033381",130,130,48,28,12,8,82,81,1,0,0,0
"E00033382",123,123,121,0,118,3,2,1,1,0,0,0
"E00033383",133,133,133,2,15,116,0,0,0,0,0,0
"E00033384",146,146,145,4,139,2,1,0,1,0,0,0
"E00033385",156,156,137,4,54,79,19,5,5,9,0,0
"E00033386",140,140,139,35,58,46,1,1,0,0,0,0
"E00033387",122,122,37,10,15,12,85,56,29,0,0,0
"E00033388",162,162,83,4,25,54,79,76,3,0,0,0
"E00033389",118,118,117,19,96,2,1,1,0,0,0,0
"E00033391",164,164,124,2,39,83,40,32,6,2,0,0
"E00033392",149,125,70,9,25,36,55,11,44,0,0,24
"E00033394",139,139,68,2,7,59,71,59,9,3,0,0
"E00033395",156,156,54,3,16,35,102,72,30,0,0,0
"E00033396",126,126,114,32,77,5,12,11,0,1,0,0
"E00033397",125,125,123,0,116,7,2,0,2,0,0,0
"E00033399",128,128,128,4,123,1,0,0,0,0,0,0
"E00033400",118,118,118,0,116,2,0,0,0,0,0,0
"E00033401",102,102,101,2,94,5,1,0,1,0,0,0
"E00033402",134,134,133,0,2,131,1,0,1,0,0,0
"E00033403",144,144,141,6,91,44,3,2,0,1,0,0
"E00033404",162,162,87,1,31,55,75,56,19,0,0,0
"E00033405",129,129,120,8,73,39,9,1,3,5,0,0
"E00033406",126,126,122,2,106,14,4,1,3,0,0,0
"E00033407",138,138,120,0,1,119,18,2,16,0,0,0
"E00033408",123,123,107,0,14,93,16,5,11,0,0,0
"E00033409",166,166,61,16,43,2,105,99,1,5,0,0
"E00033410",121,121,119,2,0,117,2,1,1,0,0,0
"E00033411",119,119,114,12,95,7,5,0,5,0,0,0
"E00033412",146,146,141,0,2,139,5,2,2,1,0,0
"E00033413",111,111,83,1,2,80,28,9,6,13,0,0
"E00033414",135,133,126,1,8,117,7,4,3,0,0,2
"E00033415",94,94,94,28,59,7,0,0,0,0,0,0
"E00033416",144,144,138,0,8,130,6,0,6,0,0,0
"E00033417",144,144,112,1,3,108,32,4,28,0,0,0
"E00033418",144,144,141,48,90,3,3,2,1,0,0,0
"E00033419",119,119,96,57,39,0,23,14,9,0,0,0
"E00033420",155,155,144,1,6,137,11,0,10,1,0,0
"E00033421",128,128,94,2,48,44,34,2,22,10,0,0
"E00033422",172,172,168,159,5,4,4,3,1,0,0,0
"E00033423",126,126,121,2,17,102,5,1,4,0,0,0
"E00033424",134,134,126,0,52,74,8,1,6,1,0,0
"E00033425",124,124,123,2,0,121,1,0,1,0,0,0
"E00033426",121,120,106,2,75,29,14,5,9,0,0,1
"E00033427",105,105,98,2,87,9,7,1,0,6,0,0
"E00033428",124,124,119,2,45,72,5,5,0,0,0,0
"E00033432",135,135,135,2,39,94,0,0,0,0,0,0
"E00033435",125,125,124,2,67,55,1,0,1,0,0,0
"E00033436",128,128,126,11,49,66,2,1,0,1,0,0
"E00033437",114,114,114,3,80,31,0,0,0,0,0,0
"E00033438",127,127,127,2,67,58,0,0,0,0,0,0
"E00033439",173,173,154,2,41,111,19,2,11,6,0,0
"E00033440",139,139,136,7,37,92,3,3,0,0,0,0
"E00033441",141,141,131,5,46,80,10,5,5,0,0,0
"E00033442",134,134,134,2,65,67,0,0,0,0,0,0
"E00033443",72,72,72,2,13,57,0,0,0,0,0,0
"E00033444",115,115,115,2,89,24,0,0,0,0,0,0
"E00033445",98,98,98,0,78,20,0,0,0,0,0,0
"E00033446",121,121,120,5,43,72,1,1,0,0,0,0
"E00033447",94,94,62,3,32,27,32,31,1,0,0,0
"E00033448",124,124,108,1,67,40,15,0,1,14,1,0
"E00033449",143,143,128,2,96,30,15,10,0,5,0,0
"E00033450",121,121,120,1,82,37,1,1,0,0,0,0
"E00033451",109,109,83,3,62,18,26,25,0,1,0,0
"E00033452",110,110,107,2,55,50,3,1,1,1,0,0
"E00033453",78,78,47,2,18,27,31,11,20,0,0,0
"E00033454",219,219,210,33,47,130,9,5,4,0,0,0
"E00033455",122,122,55,2,34,19,67,67,0,0,0,0
"E00033456",133,133,119,3,78,38,14,14,0,0,0,0
"E00033457",95,95,95,2,25,68,0,0,0,0,0,0
"E00033458",87,87,83,6,29,48,4,2,2,0,0,0
"E00033459",143,143,86,5,14,67,57,57,0,0,0,0
"E00033460",79,79,79,6,43,30,0,0,0,0,0,0
"E00033462",94,94,93,6,42,45,1,1,0,0,0,0
"E00033463",103,103,99,3,48,48,4,1,0,3,0,0
"E00033464",116,116,115,6,27,82,1,1,0,0,0,0
"E00033466",122,122,122,1,58,63,0,0,0,0,0,0
"E00033468",119,119,116,5,39,72,3,2,1,0,0,0
"E00033470",130,130,129,1,51,77,1,1,0,0,0,0
"E00033471",107,107,107,3,54,50,0,0,0,0,0,0
"E00033472",105,105,91,3,43,45,14,14,0,0,0,0
"E00033473",116,116,115,1,88,26,1,0,0,1,0,0
"E00033474",145,145,143,3,2,138,2,1,0,1,0,0
"E00033475",157,154,145,2,5,138,9,1,2,6,0,3
"E00033476",115,115,64,0,33,31,51,51,0,0,0,0
"E00033477",74,74,74,15,47,12,0,0,0,0,0,0
"E00033478",115,115,104,4,43,57,11,5,1,5,0,0
"E00033479",167,167,166,6,76,84,1,1,0,0,0,0
"E00033480",108,108,107,5,32,70,1,1,0,0,0,0
"E00033481",172,172,172,6,93,73,0,0,0,0,0,0
"E00033482",117,117,117,4,38,75,0,0,0,0,0,0
"E00033483",166,166,116,1,5,110,50,45,4,1,0,0
"E00033484",121,121,116,1,29,86,5,4,1,0,0,0
"E00033485",137,137,134,0,50,84,3,1,0,2,0,0
"E00033486",165,165,165,4,4,157,0,0,0,0,0,0
"E00033487",157,157,48,1,5,42,109,109,0,0,0,0
