"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00033025",135,44,60,0,0,13,14,2,2,32.5925925925926,44.4444444444444,0,0,9.62962962962963,10.3703703703704,1.48148148148148,1.48148148148148
"E00033026",90,36,51,0,0,0,1,0,2,40,56.6666666666667,0,0,0,1.11111111111111,0,2.22222222222222
"E00033027",200,46,32,0,0,19,98,5,0,23,16,0,0,9.5,49,2.5,0
"E00033029",111,29,34,1,0,9,34,3,1,26.1261261261261,30.6306306306306,0.900900900900901,0,8.10810810810811,30.6306306306306,2.7027027027027,0.900900900900901
"E00033030",95,46,32,0,3,0,13,1,0,48.4210526315789,33.6842105263158,0,3.15789473684211,0,13.6842105263158,1.05263157894737,0
"E00033031",130,46,60,1,2,3,15,3,0,35.3846153846154,46.1538461538462,0.769230769230769,1.53846153846154,2.30769230769231,11.5384615384615,2.30769230769231,0
"E00033032",238,15,24,0,2,40,151,4,2,6.30252100840336,10.0840336134454,0,0.840336134453782,16.8067226890756,63.4453781512605,1.68067226890756,0.840336134453782
"E00033033",193,7,29,0,0,35,117,3,2,3.62694300518135,15.0259067357513,0,0,18.1347150259067,60.6217616580311,1.55440414507772,1.03626943005181
"E00033034",201,23,41,0,0,10,120,6,1,11.4427860696517,20.3980099502488,0,0,4.97512437810945,59.7014925373134,2.98507462686567,0.497512437810945
"E00033035",159,20,29,1,0,67,40,1,1,12.5786163522013,18.2389937106918,0.628930817610063,0,42.1383647798742,25.1572327044025,0.628930817610063,0.628930817610063
"E00033036",128,12,20,1,0,55,38,2,0,9.375,15.625,0.78125,0,42.96875,29.6875,1.5625,0
"E00033037",153,70,29,0,0,6,45,2,1,45.7516339869281,18.9542483660131,0,0,3.92156862745098,29.4117647058824,1.30718954248366,0.65359477124183
"E00033038",110,6,11,0,1,34,52,4,2,5.45454545454545,10,0,0.909090909090909,30.9090909090909,47.2727272727273,3.63636363636364,1.81818181818182
"E00033040",132,27,36,2,4,30,30,3,0,20.4545454545455,27.2727272727273,1.51515151515152,3.03030303030303,22.7272727272727,22.7272727272727,2.27272727272727,0
"E00033041",110,52,53,0,0,1,4,0,0,47.2727272727273,48.1818181818182,0,0,0.909090909090909,3.63636363636364,0,0
"E00033042",98,46,41,0,0,1,8,2,0,46.9387755102041,41.8367346938776,0,0,1.02040816326531,8.16326530612245,2.04081632653061,0
"E00033043",112,33,43,0,0,1,26,8,1,29.4642857142857,38.3928571428571,0,0,0.892857142857143,23.2142857142857,7.14285714285714,0.892857142857143
"E00033044",92,52,32,0,0,0,5,2,1,56.5217391304348,34.7826086956522,0,0,0,5.43478260869565,2.17391304347826,1.08695652173913
"E00033045",132,3,2,0,0,119,7,1,0,2.27272727272727,1.51515151515152,0,0,90.1515151515152,5.3030303030303,0.757575757575758,0
"E00033046",121,77,19,0,0,3,21,0,1,63.6363636363636,15.702479338843,0,0,2.47933884297521,17.3553719008264,0,0.826446280991736
"E00033047",106,47,54,0,0,3,1,0,1,44.3396226415094,50.9433962264151,0,0,2.83018867924528,0.943396226415094,0,0.943396226415094
"E00033048",100,52,40,0,4,0,3,1,0,52,40,0,4,0,3,1,0
"E00033049",154,27,75,1,0,5,44,0,2,17.5324675324675,48.7012987012987,0.649350649350649,0,3.24675324675325,28.5714285714286,0,1.2987012987013
"E00033050",84,38,45,0,1,0,0,0,0,45.2380952380952,53.5714285714286,0,1.19047619047619,0,0,0,0
"E00033051",167,26,40,0,1,4,90,3,3,15.5688622754491,23.9520958083832,0,0.598802395209581,2.39520958083832,53.8922155688623,1.79640718562874,1.79640718562874
"E00033052",144,27,40,0,0,11,64,1,1,18.75,27.7777777777778,0,0,7.63888888888889,44.4444444444444,0.694444444444444,0.694444444444444
"E00033053",111,29,56,0,1,4,19,2,0,26.1261261261261,50.4504504504504,0,0.900900900900901,3.6036036036036,17.1171171171171,1.8018018018018,0
"E00033054",76,7,17,0,0,51,1,0,0,9.21052631578947,22.3684210526316,0,0,67.1052631578947,1.31578947368421,0,0
"E00033055",106,25,57,0,0,2,17,4,1,23.5849056603774,53.7735849056604,0,0,1.88679245283019,16.0377358490566,3.77358490566038,0.943396226415094
"E00033056",123,32,74,0,0,1,15,1,0,26.0162601626016,60.1626016260163,0,0,0.813008130081301,12.1951219512195,0.813008130081301,0
"E00033057",122,45,48,0,2,3,16,8,0,36.8852459016393,39.344262295082,0,1.63934426229508,2.45901639344262,13.1147540983607,6.55737704918033,0
"E00033059",149,29,42,0,1,58,16,1,2,19.4630872483221,28.1879194630872,0,0.671140939597315,38.9261744966443,10.738255033557,0.671140939597315,1.34228187919463
"E00033060",101,64,22,0,0,0,8,3,4,63.3663366336634,21.7821782178218,0,0,0,7.92079207920792,2.97029702970297,3.96039603960396
"E00033061",91,41,36,1,0,3,9,1,0,45.0549450549451,39.5604395604396,1.0989010989011,0,3.2967032967033,9.89010989010989,1.0989010989011,0
"E00033062",105,58,42,0,1,0,3,0,1,55.2380952380952,40,0,0.952380952380952,0,2.85714285714286,0,0.952380952380952
"E00033063",101,55,41,0,0,2,3,0,0,54.4554455445545,40.5940594059406,0,0,1.98019801980198,2.97029702970297,0,0
"E00033064",97,42,49,0,0,0,5,1,0,43.298969072165,50.5154639175258,0,0,0,5.15463917525773,1.03092783505155,0
"E00033065",120,53,57,0,1,3,6,0,0,44.1666666666667,47.5,0,0.833333333333333,2.5,5,0,0
"E00033066",155,10,33,0,0,47,64,1,0,6.45161290322581,21.2903225806452,0,0,30.3225806451613,41.2903225806452,0.645161290322581,0
"E00033067",184,13,24,0,0,42,103,2,0,7.06521739130435,13.0434782608696,0,0,22.8260869565217,55.9782608695652,1.08695652173913,0
"E00033068",203,18,34,0,2,9,134,4,2,8.86699507389163,16.7487684729064,0,0.985221674876847,4.43349753694581,66.0098522167488,1.97044334975369,0.985221674876847
"E00033069",164,8,17,1,0,44,89,4,1,4.8780487804878,10.3658536585366,0.609756097560976,0,26.8292682926829,54.2682926829268,2.4390243902439,0.609756097560976
"E00033070",190,11,22,0,8,81,62,4,2,5.78947368421053,11.5789473684211,0,4.21052631578947,42.6315789473684,32.6315789473684,2.10526315789474,1.05263157894737
"E00033071",141,26,40,0,2,27,44,2,0,18.4397163120567,28.3687943262411,0,1.41843971631206,19.1489361702128,31.2056737588652,1.41843971631206,0
"E00033072",167,7,23,1,5,48,77,4,2,4.19161676646707,13.7724550898204,0.598802395209581,2.9940119760479,28.7425149700599,46.1077844311377,2.39520958083832,1.19760479041916
"E00033073",192,2,13,1,0,52,120,3,1,1.04166666666667,6.77083333333333,0.520833333333333,0,27.0833333333333,62.5,1.5625,0.520833333333333
"E00033074",179,6,16,1,6,113,34,3,0,3.35195530726257,8.93854748603352,0.558659217877095,3.35195530726257,63.1284916201117,18.9944134078212,1.67597765363128,0
"E00033075",210,4,6,0,9,157,28,5,1,1.9047619047619,2.85714285714286,0,4.28571428571429,74.7619047619048,13.3333333333333,2.38095238095238,0.476190476190476
"E00033076",152,62,53,0,1,1,29,1,5,40.7894736842105,34.8684210526316,0,0.657894736842105,0.657894736842105,19.0789473684211,0.657894736842105,3.28947368421053
"E00033077",185,17,29,2,0,54,77,5,1,9.18918918918919,15.6756756756757,1.08108108108108,0,29.1891891891892,41.6216216216216,2.7027027027027,0.540540540540541
"E00033078",176,43,34,0,3,49,43,2,2,24.4318181818182,19.3181818181818,0,1.70454545454545,27.8409090909091,24.4318181818182,1.13636363636364,1.13636363636364
"E00033079",116,21,30,0,1,34,26,4,0,18.1034482758621,25.8620689655172,0,0.862068965517241,29.3103448275862,22.4137931034483,3.44827586206897,0
"E00033080",150,6,6,0,4,125,8,0,1,4,4,0,2.66666666666667,83.3333333333333,5.33333333333333,0,0.666666666666667
"E00033081",127,32,54,2,1,8,27,1,2,25.1968503937008,42.5196850393701,1.5748031496063,0.78740157480315,6.2992125984252,21.259842519685,0.78740157480315,1.5748031496063
"E00033082",122,69,48,0,0,2,1,2,0,56.5573770491803,39.344262295082,0,0,1.63934426229508,0.819672131147541,1.63934426229508,0
"E00033083",122,55,54,0,0,0,11,1,1,45.0819672131148,44.2622950819672,0,0,0,9.01639344262295,0.819672131147541,0.819672131147541
"E00033084",148,45,42,0,1,47,8,1,4,30.4054054054054,28.3783783783784,0,0.675675675675676,31.7567567567568,5.40540540540541,0.675675675675676,2.7027027027027
"E00033085",143,45,50,0,9,19,17,1,2,31.4685314685315,34.965034965035,0,6.29370629370629,13.2867132867133,11.8881118881119,0.699300699300699,1.3986013986014
"E00033086",122,74,44,0,0,0,4,0,0,60.655737704918,36.0655737704918,0,0,0,3.27868852459016,0,0
"E00033087",149,44,69,0,5,18,12,0,1,29.5302013422819,46.3087248322148,0,3.35570469798658,12.0805369127517,8.05369127516778,0,0.671140939597315
"E00033088",101,38,35,1,5,16,2,2,2,37.6237623762376,34.6534653465347,0.99009900990099,4.95049504950495,15.8415841584158,1.98019801980198,1.98019801980198,1.98019801980198
"E00033089",124,35,40,0,11,27,7,1,3,28.2258064516129,32.258064516129,0,8.87096774193548,21.7741935483871,5.64516129032258,0.806451612903226,2.41935483870968
"E00033090",139,37,56,0,14,24,8,0,0,26.6187050359712,40.2877697841727,0,10.0719424460432,17.2661870503597,5.75539568345324,0,0
"E00033091",126,56,60,0,1,3,2,1,3,44.4444444444444,47.6190476190476,0,0.793650793650794,2.38095238095238,1.58730158730159,0.793650793650794,2.38095238095238
"E00033092",127,66,55,0,0,0,5,1,0,51.9685039370079,43.3070866141732,0,0,0,3.93700787401575,0.78740157480315,0
"E00033093",158,45,71,1,5,5,25,3,3,28.4810126582279,44.9367088607595,0.632911392405063,3.16455696202532,3.16455696202532,15.8227848101266,1.89873417721519,1.89873417721519
"E00033094",136,62,46,0,3,9,15,1,0,45.5882352941176,33.8235294117647,0,2.20588235294118,6.61764705882353,11.0294117647059,0.735294117647059,0
"E00033095",164,63,65,0,1,4,24,5,2,38.4146341463415,39.6341463414634,0,0.609756097560976,2.4390243902439,14.6341463414634,3.04878048780488,1.21951219512195
"E00033096",110,65,42,0,0,0,2,1,0,59.0909090909091,38.1818181818182,0,0,0,1.81818181818182,0.909090909090909,0
"E00033097",119,25,32,0,15,39,8,0,0,21.0084033613445,26.890756302521,0,12.6050420168067,32.7731092436975,6.72268907563025,0,0
"E00033098",113,58,44,0,0,2,8,1,0,51.3274336283186,38.9380530973451,0,0,1.76991150442478,7.07964601769912,0.884955752212389,0
"E00033099",94,20,16,1,7,47,2,0,1,21.2765957446809,17.0212765957447,1.06382978723404,7.4468085106383,50,2.12765957446809,0,1.06382978723404
"E00033100",138,33,43,0,13,35,6,6,2,23.9130434782609,31.1594202898551,0,9.42028985507246,25.3623188405797,4.34782608695652,4.34782608695652,1.44927536231884
"E00033101",96,59,31,2,0,1,2,0,1,61.4583333333333,32.2916666666667,2.08333333333333,0,1.04166666666667,2.08333333333333,0,1.04166666666667
"E00033102",207,53,87,1,5,24,33,2,2,25.6038647342995,42.0289855072464,0.483091787439614,2.41545893719807,11.5942028985507,15.9420289855072,0.966183574879227,0.966183574879227
"E00033103",117,32,43,0,6,24,7,0,5,27.3504273504274,36.7521367521368,0,5.12820512820513,20.5128205128205,5.98290598290598,0,4.27350427350427
"E00033104",109,38,35,0,12,15,7,1,1,34.8623853211009,32.1100917431193,0,11.0091743119266,13.7614678899083,6.42201834862385,0.917431192660551,0.917431192660551
"E00033105",118,69,44,0,0,1,2,1,1,58.4745762711864,37.2881355932203,0,0,0.847457627118644,1.69491525423729,0.847457627118644,0.847457627118644
"E00033106",125,22,34,0,15,37,13,1,3,17.6,27.2,0,12,29.6,10.4,0.8,2.4
"E00033107",121,46,57,0,1,8,6,1,2,38.0165289256198,47.1074380165289,0,0.826446280991736,6.61157024793388,4.95867768595041,0.826446280991736,1.65289256198347
"E00033108",119,33,52,0,8,13,12,0,1,27.7310924369748,43.6974789915966,0,6.72268907563025,10.9243697478992,10.0840336134454,0,0.840336134453782
"E00033109",123,60,47,1,0,0,11,3,1,48.780487804878,38.2113821138211,0.813008130081301,0,0,8.94308943089431,2.4390243902439,0.813008130081301
"E00033110",142,58,58,0,1,4,21,0,0,40.8450704225352,40.8450704225352,0,0.704225352112676,2.8169014084507,14.7887323943662,0,0
"E00033112",115,58,54,0,0,0,3,0,0,50.4347826086956,46.9565217391304,0,0,0,2.60869565217391,0,0
"E00033113",117,56,41,0,0,1,19,0,0,47.8632478632479,35.042735042735,0,0,0.854700854700855,16.2393162393162,0,0
"E00033114",113,58,54,0,0,1,0,0,0,51.3274336283186,47.787610619469,0,0,0.884955752212389,0,0,0
"E00033115",92,48,25,1,0,1,15,2,0,52.1739130434783,27.1739130434783,1.08695652173913,0,1.08695652173913,16.304347826087,2.17391304347826,0
"E00033116",101,44,9,0,4,31,11,1,1,43.5643564356436,8.91089108910891,0,3.96039603960396,30.6930693069307,10.8910891089109,0.99009900990099,0.99009900990099
"E00033117",154,62,62,0,0,23,5,1,1,40.2597402597403,40.2597402597403,0,0,14.9350649350649,3.24675324675325,0.649350649350649,0.649350649350649
"E00033118",129,63,60,0,0,1,3,1,1,48.8372093023256,46.5116279069767,0,0,0.775193798449612,2.32558139534884,0.775193798449612,0.775193798449612
"E00033119",109,58,44,0,0,0,5,1,1,53.2110091743119,40.3669724770642,0,0,0,4.58715596330275,0.917431192660551,0.917431192660551
"E00033120",132,49,56,5,0,2,19,1,0,37.1212121212121,42.4242424242424,3.78787878787879,0,1.51515151515152,14.3939393939394,0.757575757575758,0
"E00033121",119,59,28,1,2,22,3,0,4,49.5798319327731,23.5294117647059,0.840336134453782,1.68067226890756,18.4873949579832,2.52100840336134,0,3.36134453781513
"E00033122",121,67,40,1,1,1,7,1,3,55.3719008264463,33.0578512396694,0.826446280991736,0.826446280991736,0.826446280991736,5.78512396694215,0.826446280991736,2.47933884297521
"E00033123",123,84,32,0,0,3,1,1,2,68.2926829268293,26.0162601626016,0,0,2.4390243902439,0.813008130081301,0.813008130081301,1.6260162601626
"E00033124",120,48,58,0,0,6,7,0,1,40,48.3333333333333,0,0,5,5.83333333333333,0,0.833333333333333
"E00033125",111,14,24,0,11,49,11,0,2,12.6126126126126,21.6216216216216,0,9.90990990990991,44.1441441441441,9.90990990990991,0,1.8018018018018
"E00033126",111,61,41,0,1,2,5,1,0,54.954954954955,36.9369369369369,0,0.900900900900901,1.8018018018018,4.5045045045045,0.900900900900901,0
"E00033127",194,36,79,0,12,39,19,2,7,18.5567010309278,40.7216494845361,0,6.18556701030928,20.1030927835052,9.79381443298969,1.03092783505155,3.60824742268041
"E00033128",111,35,38,0,5,28,1,2,2,31.5315315315315,34.2342342342342,0,4.5045045045045,25.2252252252252,0.900900900900901,1.8018018018018,1.8018018018018
"E00033129",108,64,35,0,0,0,7,1,1,59.2592592592593,32.4074074074074,0,0,0,6.48148148148148,0.925925925925926,0.925925925925926
"E00033130",126,58,62,0,0,0,6,0,0,46.031746031746,49.2063492063492,0,0,0,4.76190476190476,0,0
"E00033131",130,39,38,0,8,37,5,2,1,30,29.2307692307692,0,6.15384615384615,28.4615384615385,3.84615384615385,1.53846153846154,0.769230769230769
"E00033132",158,48,67,1,0,6,31,4,1,30.379746835443,42.4050632911392,0.632911392405063,0,3.79746835443038,19.620253164557,2.53164556962025,0.632911392405063
"E00033133",144,5,7,0,4,118,7,0,3,3.47222222222222,4.86111111111111,0,2.77777777777778,81.9444444444444,4.86111111111111,0,2.08333333333333
"E00033134",111,25,21,0,3,12,43,5,2,22.5225225225225,18.9189189189189,0,2.7027027027027,10.8108108108108,38.7387387387387,4.5045045045045,1.8018018018018
"E00033135",183,43,51,0,3,4,78,3,1,23.4972677595628,27.8688524590164,0,1.63934426229508,2.18579234972678,42.6229508196721,1.63934426229508,0.546448087431694
"E00033136",99,24,17,1,2,29,19,2,5,24.2424242424242,17.1717171717172,1.01010101010101,2.02020202020202,29.2929292929293,19.1919191919192,2.02020202020202,5.05050505050505
"E00033137",167,19,16,0,4,62,55,11,0,11.377245508982,9.58083832335329,0,2.39520958083832,37.125748502994,32.9341317365269,6.58682634730539,0
"E00033138",113,12,9,1,0,24,62,2,3,10.6194690265487,7.9646017699115,0.884955752212389,0,21.2389380530973,54.8672566371681,1.76991150442478,2.65486725663717
"E00033139",149,39,25,0,6,64,11,3,1,26.1744966442953,16.7785234899329,0,4.02684563758389,42.9530201342282,7.38255033557047,2.01342281879195,0.671140939597315
"E00033140",94,32,35,0,1,1,24,1,0,34.0425531914894,37.2340425531915,0,1.06382978723404,1.06382978723404,25.531914893617,1.06382978723404,0
"E00033141",85,36,20,1,2,0,23,3,0,42.3529411764706,23.5294117647059,1.17647058823529,2.35294117647059,0,27.0588235294118,3.52941176470588,0
"E00033142",117,29,40,0,0,1,37,5,5,24.7863247863248,34.1880341880342,0,0,0.854700854700855,31.6239316239316,4.27350427350427,4.27350427350427
"E00033143",127,18,29,0,1,7,67,2,3,14.1732283464567,22.8346456692913,0,0.78740157480315,5.51181102362205,52.755905511811,1.5748031496063,2.36220472440945
"E00033144",126,24,21,0,2,5,71,1,2,19.047619047619,16.6666666666667,0,1.58730158730159,3.96825396825397,56.3492063492063,0.793650793650794,1.58730158730159
"E00033145",122,31,38,0,1,2,45,2,3,25.4098360655738,31.1475409836066,0,0.819672131147541,1.63934426229508,36.8852459016393,1.63934426229508,2.45901639344262
"E00033146",124,27,41,1,0,3,51,1,0,21.7741935483871,33.0645161290323,0.806451612903226,0,2.41935483870968,41.1290322580645,0.806451612903226,0
"E00033147",127,52,54,0,0,2,16,0,3,40.9448818897638,42.5196850393701,0,0,1.5748031496063,12.5984251968504,0,2.36220472440945
"E00033148",116,34,40,0,0,3,38,0,1,29.3103448275862,34.4827586206897,0,0,2.58620689655172,32.7586206896552,0,0.862068965517241
"E00033149",98,24,19,1,3,6,44,1,0,24.4897959183673,19.3877551020408,1.02040816326531,3.06122448979592,6.12244897959184,44.8979591836735,1.02040816326531,0
"E00033150",146,22,31,0,1,8,81,0,3,15.0684931506849,21.2328767123288,0,0.684931506849315,5.47945205479452,55.4794520547945,0,2.05479452054794
"E00033151",125,26,14,0,2,29,52,0,2,20.8,11.2,0,1.6,23.2,41.6,0,1.6
"E00033152",146,24,26,2,4,11,74,4,1,16.4383561643836,17.8082191780822,1.36986301369863,2.73972602739726,7.53424657534247,50.6849315068493,2.73972602739726,0.684931506849315
"E00033153",167,54,51,0,1,1,56,2,2,32.3353293413174,30.5389221556886,0,0.598802395209581,0.598802395209581,33.5329341317365,1.19760479041916,1.19760479041916
"E00033154",102,17,5,1,2,8,69,0,0,16.6666666666667,4.90196078431373,0.980392156862745,1.96078431372549,7.84313725490196,67.6470588235294,0,0
"E00033155",155,44,38,0,0,3,64,3,3,28.3870967741935,24.5161290322581,0,0,1.93548387096774,41.2903225806452,1.93548387096774,1.93548387096774
"E00033156",122,28,16,0,0,20,53,4,1,22.9508196721311,13.1147540983607,0,0,16.3934426229508,43.4426229508197,3.27868852459016,0.819672131147541
"E00033157",140,27,27,0,2,22,58,2,2,19.2857142857143,19.2857142857143,0,1.42857142857143,15.7142857142857,41.4285714285714,1.42857142857143,1.42857142857143
"E00033158",130,16,29,0,1,22,58,2,2,12.3076923076923,22.3076923076923,0,0.769230769230769,16.9230769230769,44.6153846153846,1.53846153846154,1.53846153846154
"E00033159",87,10,12,0,7,25,29,2,2,11.4942528735632,13.7931034482759,0,8.04597701149425,28.735632183908,33.3333333333333,2.29885057471264,2.29885057471264
"E00033160",167,32,24,0,1,40,52,9,9,19.1616766467066,14.3712574850299,0,0.598802395209581,23.9520958083832,31.1377245508982,5.38922155688623,5.38922155688623
"E00033161",137,20,43,1,0,55,16,1,1,14.5985401459854,31.3868613138686,0.72992700729927,0,40.1459854014599,11.6788321167883,0.72992700729927,0.72992700729927
"E00033162",131,10,9,0,3,56,45,5,3,7.63358778625954,6.87022900763359,0,2.29007633587786,42.7480916030534,34.3511450381679,3.81679389312977,2.29007633587786
"E00033163",136,10,13,0,3,51,52,2,5,7.35294117647059,9.55882352941176,0,2.20588235294118,37.5,38.2352941176471,1.47058823529412,3.67647058823529
"E00033164",152,37,68,0,0,1,40,5,1,24.3421052631579,44.7368421052632,0,0,0.657894736842105,26.3157894736842,3.28947368421053,0.657894736842105
"E00033165",117,10,14,0,22,57,8,0,6,8.54700854700855,11.965811965812,0,18.8034188034188,48.7179487179487,6.83760683760684,0,5.12820512820513
"E00033166",113,32,8,0,21,45,4,0,3,28.3185840707965,7.07964601769912,0,18.5840707964602,39.8230088495575,3.53982300884956,0,2.65486725663717
"E00033167",130,37,49,0,0,2,41,1,0,28.4615384615385,37.6923076923077,0,0,1.53846153846154,31.5384615384615,0.769230769230769,0
"E00033168",122,52,47,0,2,7,12,2,0,42.6229508196721,38.5245901639344,0,1.63934426229508,5.73770491803279,9.83606557377049,1.63934426229508,0
"E00033169",122,51,54,0,1,1,11,3,1,41.8032786885246,44.2622950819672,0,0.819672131147541,0.819672131147541,9.01639344262295,2.45901639344262,0.819672131147541
"E00033170",142,48,68,1,0,3,19,2,1,33.8028169014084,47.887323943662,0.704225352112676,0,2.11267605633803,13.3802816901408,1.40845070422535,0.704225352112676
"E00033171",136,40,72,1,0,5,17,1,0,29.4117647058824,52.9411764705882,0.735294117647059,0,3.67647058823529,12.5,0.735294117647059,0
"E00033172",122,9,9,0,0,78,25,1,0,7.37704918032787,7.37704918032787,0,0,63.9344262295082,20.4918032786885,0.819672131147541,0
"E00033173",129,40,63,0,0,11,10,2,3,31.0077519379845,48.8372093023256,0,0,8.52713178294574,7.75193798449612,1.55038759689922,2.32558139534884
"E00033174",114,4,6,0,8,88,5,1,2,3.50877192982456,5.26315789473684,0,7.01754385964912,77.1929824561403,4.3859649122807,0.87719298245614,1.75438596491228
"E00033175",107,31,38,1,6,21,9,0,1,28.9719626168224,35.5140186915888,0.934579439252336,5.60747663551402,19.6261682242991,8.41121495327103,0,0.934579439252336
"E00033176",99,19,22,0,0,27,29,2,0,19.1919191919192,22.2222222222222,0,0,27.2727272727273,29.2929292929293,2.02020202020202,0
"E00033177",130,40,58,0,3,2,25,0,2,30.7692307692308,44.6153846153846,0,2.30769230769231,1.53846153846154,19.2307692307692,0,1.53846153846154
"E00033178",88,13,17,1,0,28,23,2,4,14.7727272727273,19.3181818181818,1.13636363636364,0,31.8181818181818,26.1363636363636,2.27272727272727,4.54545454545455
"E00033179",136,13,30,0,10,51,26,3,3,9.55882352941176,22.0588235294118,0,7.35294117647059,37.5,19.1176470588235,2.20588235294118,2.20588235294118
