"GeographyCode","QS419EW0001","QS419EW0002","QS419EW0003","QS419EW0004"
"E00033251",0,0,0,0
"E00033252",0,0,0,0
"E00033253",0,0,0,0
"E00033254",0,0,0,0
"E00033255",0,0,0,0
"E00033256",0,0,0,0
"E00033257",0,0,0,0
"E00033258",4,4,0,0
"E00033259",0,0,0,0
"E00033260",0,0,0,0
"E00033261",0,0,0,0
"E00033262",0,0,0,0
"E00033263",0,0,0,0
"E00033264",0,0,0,0
"E00033265",0,0,0,0
"E00033266",0,0,0,0
"E00033267",0,0,0,0
"E00033268",0,0,0,0
"E00033269",75,75,0,0
"E00033270",0,0,0,0
"E00033271",16,16,0,0
"E00033272",0,0,0,0
"E00033274",0,0,0,0
"E00033275",0,0,0,0
"E00033276",0,0,0,0
"E00033277",0,0,0,0
"E00033278",0,0,0,0
"E00033279",0,0,0,0
"E00033281",0,0,0,0
"E00033282",0,0,0,0
"E00033283",0,0,0,0
"E00033284",1,1,0,0
"E00033285",0,0,0,0
"E00033286",0,0,0,0
"E00033287",0,0,0,0
"E00033288",0,0,0,0
"E00033289",0,0,0,0
"E00033290",126,125,0,1
"E00033291",0,0,0,0
"E00033292",0,0,0,0
"E00033293",0,0,0,0
"E00033294",0,0,0,0
"E00033295",0,0,0,0
"E00033296",0,0,0,0
"E00033297",3,3,0,0
"E00033298",36,35,0,1
"E00033299",21,19,0,2
"E00033300",0,0,0,0
"E00033301",0,0,0,0
"E00033302",0,0,0,0
"E00033304",29,23,0,6
"E00033305",0,0,0,0
"E00033306",0,0,0,0
"E00033307",0,0,0,0
"E00033308",0,0,0,0
"E00033309",0,0,0,0
"E00033310",0,0,0,0
"E00033312",0,0,0,0
"E00033313",0,0,0,0
"E00033314",0,0,0,0
"E00033315",0,0,0,0
"E00033316",0,0,0,0
"E00033317",0,0,0,0
"E00033318",0,0,0,0
"E00033319",0,0,0,0
"E00033320",0,0,0,0
"E00033322",0,0,0,0
"E00033323",0,0,0,0
"E00033324",0,0,0,0
"E00033326",0,0,0,0
"E00033327",0,0,0,0
"E00033328",0,0,0,0
"E00033329",0,0,0,0
"E00033330",0,0,0,0
"E00033331",0,0,0,0
"E00033332",0,0,0,0
"E00033333",0,0,0,0
"E00033334",0,0,0,0
"E00033335",3,3,0,0
"E00033336",0,0,0,0
"E00033337",0,0,0,0
"E00033338",0,0,0,0
"E00033339",0,0,0,0
"E00033340",0,0,0,0
"E00033341",0,0,0,0
"E00033342",0,0,0,0
"E00033343",1,0,1,0
"E00033344",0,0,0,0
"E00033345",12,12,0,0
"E00033346",0,0,0,0
"E00033347",0,0,0,0
"E00033348",2,0,1,1
"E00033349",0,0,0,0
"E00033350",0,0,0,0
"E00033351",0,0,0,0
"E00033352",0,0,0,0
"E00033353",0,0,0,0
"E00033354",0,0,0,0
"E00033355",2,2,0,0
"E00033356",5,5,0,0
"E00033357",0,0,0,0
"E00033358",0,0,0,0
"E00033359",0,0,0,0
"E00033360",0,0,0,0
"E00033361",0,0,0,0
"E00033362",0,0,0,0
"E00033363",0,0,0,0
"E00033364",0,0,0,0
"E00033365",0,0,0,0
"E00033366",0,0,0,0
"E00033367",0,0,0,0
"E00033368",0,0,0,0
"E00033369",0,0,0,0
"E00033370",0,0,0,0
"E00033371",0,0,0,0
"E00033372",0,0,0,0
"E00033373",0,0,0,0
"E00033374",0,0,0,0
"E00033375",28,28,0,0
"E00033376",0,0,0,0
"E00033377",0,0,0,0
"E00033378",0,0,0,0
"E00033379",0,0,0,0
"E00033380",0,0,0,0
"E00033381",0,0,0,0
"E00033382",0,0,0,0
"E00033383",0,0,0,0
"E00033384",0,0,0,0
"E00033385",0,0,0,0
"E00033386",0,0,0,0
"E00033387",5,5,0,0
"E00033388",0,0,0,0
"E00033389",15,15,0,0
"E00033391",0,0,0,0
"E00033392",0,0,0,0
"E00033394",0,0,0,0
"E00033395",48,41,0,7
"E00033396",6,6,0,0
"E00033397",0,0,0,0
"E00033399",0,0,0,0
"E00033400",0,0,0,0
"E00033401",0,0,0,0
"E00033402",0,0,0,0
"E00033403",0,0,0,0
"E00033404",3,3,0,0
"E00033405",0,0,0,0
"E00033406",0,0,0,0
"E00033407",0,0,0,0
"E00033408",0,0,0,0
"E00033409",0,0,0,0
"E00033410",0,0,0,0
"E00033411",0,0,0,0
"E00033412",2,2,0,0
"E00033413",0,0,0,0
"E00033414",0,0,0,0
"E00033415",0,0,0,0
"E00033416",0,0,0,0
"E00033417",0,0,0,0
"E00033418",5,5,0,0
"E00033419",24,24,0,0
"E00033420",0,0,0,0
"E00033421",0,0,0,0
"E00033422",0,0,0,0
"E00033423",0,0,0,0
"E00033424",0,0,0,0
"E00033425",0,0,0,0
"E00033426",0,0,0,0
"E00033427",0,0,0,0
"E00033428",0,0,0,0
"E00033432",0,0,0,0
"E00033435",0,0,0,0
"E00033436",0,0,0,0
"E00033437",0,0,0,0
"E00033438",0,0,0,0
"E00033439",0,0,0,0
"E00033440",0,0,0,0
"E00033441",0,0,0,0
"E00033442",0,0,0,0
"E00033443",0,0,0,0
"E00033444",0,0,0,0
"E00033445",0,0,0,0
"E00033446",0,0,0,0
"E00033447",0,0,0,0
"E00033448",0,0,0,0
"E00033449",0,0,0,0
"E00033450",0,0,0,0
"E00033451",0,0,0,0
"E00033452",0,0,0,0
"E00033453",0,0,0,0
"E00033454",0,0,0,0
"E00033455",0,0,0,0
"E00033456",0,0,0,0
"E00033457",0,0,0,0
"E00033458",0,0,0,0
"E00033459",0,0,0,0
"E00033460",0,0,0,0
"E00033462",0,0,0,0
"E00033463",10,10,0,0
"E00033464",0,0,0,0
"E00033466",0,0,0,0
"E00033468",0,0,0,0
"E00033470",0,0,0,0
"E00033471",14,13,0,1
"E00033472",0,0,0,0
"E00033473",0,0,0,0
"E00033474",0,0,0,0
"E00033475",0,0,0,0
"E00033476",0,0,0,0
"E00033477",0,0,0,0
"E00033478",0,0,0,0
"E00033479",0,0,0,0
"E00033480",2,2,0,0
"E00033481",0,0,0,0
"E00033482",0,0,0,0
"E00033483",2,2,0,0
"E00033484",0,0,0,0
"E00033485",0,0,0,0
"E00033486",0,0,0,0
"E00033487",0,0,0,0
"E00033488",0,0,0,0
"E00033489",0,0,0,0
"E00033490",0,0,0,0
"E00033491",0,0,0,0
"E00033492",0,0,0,0
"E00033493",0,0,0,0
"E00033494",0,0,0,0
"E00033495",0,0,0,0
"E00033496",0,0,0,0
"E00033497",0,0,0,0
"E00033498",0,0,0,0
"E00033501",0,0,0,0
"E00033502",0,0,0,0
"E00033503",0,0,0,0
"E00033504",0,0,0,0
"E00033505",0,0,0,0
"E00033506",2,2,0,0
"E00033507",0,0,0,0
"E00033508",0,0,0,0
"E00033509",0,0,0,0
"E00033510",0,0,0,0
"E00033511",0,0,0,0
"E00033512",0,0,0,0
"E00033513",0,0,0,0
"E00033514",0,0,0,0
"E00033515",0,0,0,0
"E00033516",0,0,0,0
"E00033517",0,0,0,0
"E00033518",0,0,0,0
"E00033519",0,0,0,0
"E00033520",0,0,0,0
"E00033521",0,0,0,0
"E00033522",0,0,0,0
"E00033523",0,0,0,0
"E00033524",0,0,0,0
"E00033525",0,0,0,0
"E00033526",0,0,0,0
"E00033527",0,0,0,0
"E00033528",0,0,0,0
"E00033530",0,0,0,0
"E00033531",0,0,0,0
"E00033532",0,0,0,0
"E00033533",0,0,0,0
"E00033534",0,0,0,0
"E00033535",0,0,0,0
"E00033536",0,0,0,0
"E00033537",0,0,0,0
"E00033538",0,0,0,0
"E00033539",0,0,0,0
"E00033540",0,0,0,0
"E00033541",0,0,0,0
"E00033542",0,0,0,0
"E00033543",0,0,0,0
"E00033544",0,0,0,0
"E00033545",8,8,0,0
"E00033546",0,0,0,0
"E00033547",0,0,0,0
"E00033548",0,0,0,0
"E00033549",0,0,0,0
"E00033550",0,0,0,0
"E00033551",0,0,0,0
"E00033552",0,0,0,0
"E00033553",0,0,0,0
"E00033554",0,0,0,0
"E00033555",0,0,0,0
"E00033556",0,0,0,0
"E00033557",0,0,0,0
"E00033558",0,0,0,0
"E00033559",0,0,0,0
"E00033560",0,0,0,0
"E00033561",0,0,0,0
"E00033562",0,0,0,0
"E00033563",0,0,0,0
"E00033564",5,5,0,0
"E00033565",0,0,0,0
"E00033566",0,0,0,0
"E00033567",0,0,0,0
"E00033568",0,0,0,0
"E00033569",0,0,0,0
"E00033570",0,0,0,0
"E00033571",0,0,0,0
"E00033572",0,0,0,0
"E00033573",0,0,0,0
"E00033574",0,0,0,0
"E00033575",0,0,0,0
"E00033576",0,0,0,0
"E00033577",0,0,0,0
"E00033579",0,0,0,0
"E00033580",0,0,0,0
"E00033581",0,0,0,0
"E00033582",0,0,0,0
"E00033583",0,0,0,0
"E00033584",356,354,2,0
"E00033585",0,0,0,0
"E00033586",13,13,0,0
"E00033587",0,0,0,0
"E00033589",0,0,0,0
"E00033590",0,0,0,0
"E00033591",0,0,0,0
"E00033592",0,0,0,0
"E00033593",0,0,0,0
"E00033594",0,0,0,0
"E00033595",0,0,0,0
"E00033596",59,59,0,0
"E00033597",0,0,0,0
"E00033598",0,0,0,0
"E00033599",0,0,0,0
"E00033600",0,0,0,0
"E00033601",0,0,0,0
"E00033602",0,0,0,0
"E00033603",0,0,0,0
"E00033604",0,0,0,0
"E00033605",0,0,0,0
"E00033606",0,0,0,0
"E00033607",0,0,0,0
"E00033608",0,0,0,0
"E00033611",0,0,0,0
"E00033613",0,0,0,0
"E00033614",0,0,0,0
"E00033616",0,0,0,0
"E00033618",0,0,0,0
"E00033620",0,0,0,0
"E00033621",0,0,0,0
"E00033623",0,0,0,0
"E00033624",0,0,0,0
"E00033625",0,0,0,0
"E00033626",0,0,0,0
"E00033627",0,0,0,0
"E00033628",0,0,0,0
"E00033629",0,0,0,0
"E00033630",0,0,0,0
"E00033631",0,0,0,0
"E00033632",0,0,0,0
"E00033633",0,0,0,0
"E00033634",0,0,0,0
"E00033635",0,0,0,0
"E00033636",0,0,0,0
"E00033637",0,0,0,0
"E00033639",0,0,0,0
"E00033640",0,0,0,0
"E00033641",0,0,0,0
"E00033642",0,0,0,0
"E00033643",0,0,0,0
"E00033644",0,0,0,0
"E00033645",0,0,0,0
"E00033646",0,0,0,0
"E00033647",49,46,2,1
"E00033648",0,0,0,0
"E00033649",0,0,0,0
"E00033650",0,0,0,0
"E00033651",0,0,0,0
"E00033652",0,0,0,0
"E00033653",51,51,0,0
"E00033654",0,0,0,0
"E00033655",0,0,0,0
"E00033656",0,0,0,0
"E00033657",0,0,0,0
"E00033658",0,0,0,0
"E00033659",0,0,0,0
"E00033660",0,0,0,0
"E00033662",0,0,0,0
"E00033663",0,0,0,0
"E00033664",0,0,0,0
"E00033665",0,0,0,0
"E00033666",0,0,0,0
"E00033667",0,0,0,0
"E00033668",0,0,0,0
"E00033669",0,0,0,0
"E00033670",0,0,0,0
"E00033672",0,0,0,0
"E00033673",18,1,0,17
"E00033677",0,0,0,0
"E00033678",0,0,0,0
"E00033684",0,0,0,0
"E00033685",0,0,0,0
"E00033686",0,0,0,0
"E00033687",0,0,0,0
"E00033688",0,0,0,0
"E00033689",0,0,0,0
"E00033690",0,0,0,0
"E00033691",0,0,0,0
"E00033692",6,6,0,0
"E00033694",0,0,0,0
"E00033695",0,0,0,0
"E00033696",0,0,0,0
"E00033697",0,0,0,0
"E00033698",0,0,0,0
"E00033699",0,0,0,0
"E00033700",0,0,0,0
"E00033701",0,0,0,0
"E00033702",0,0,0,0
"E00033703",0,0,0,0
"E00033704",0,0,0,0
"E00033705",0,0,0,0
"E00033706",0,0,0,0
"E00033707",0,0,0,0
"E00033708",0,0,0,0
"E00033709",0,0,0,0
"E00033710",0,0,0,0
"E00033711",0,0,0,0
"E00033712",0,0,0,0
"E00033713",0,0,0,0
"E00033715",0,0,0,0
"E00033716",0,0,0,0
"E00033717",0,0,0,0
"E00033718",0,0,0,0
"E00033719",0,0,0,0
"E00033720",0,0,0,0
"E00033721",0,0,0,0
"E00033722",0,0,0,0
"E00033723",0,0,0,0
"E00033724",0,0,0,0
"E00033725",25,20,5,0
"E00033726",0,0,0,0
"E00033727",0,0,0,0
"E00033728",58,52,0,6
"E00033729",0,0,0,0
"E00033730",0,0,0,0
"E00033731",0,0,0,0
"E00033732",0,0,0,0
"E00033733",0,0,0,0
"E00033734",0,0,0,0
"E00033735",0,0,0,0
"E00033736",0,0,0,0
"E00033737",0,0,0,0
"E00033738",0,0,0,0
"E00033739",0,0,0,0
"E00033740",0,0,0,0
"E00033741",0,0,0,0
"E00033742",0,0,0,0
"E00033743",0,0,0,0
"E00033744",0,0,0,0
"E00033745",0,0,0,0
"E00033746",0,0,0,0
"E00033747",0,0,0,0
"E00033748",0,0,0,0
"E00033749",40,37,0,3
"E00033750",0,0,0,0
"E00033752",0,0,0,0
"E00033753",0,0,0,0
"E00033754",0,0,0,0
"E00033755",0,0,0,0
"E00033756",0,0,0,0
"E00033758",0,0,0,0
"E00033759",0,0,0,0
"E00033762",0,0,0,0
"E00033763",0,0,0,0
"E00033764",0,0,0,0
"E00033765",0,0,0,0
"E00033766",0,0,0,0
"E00033767",0,0,0,0
"E00033768",0,0,0,0
"E00033769",0,0,0,0
"E00033770",0,0,0,0
"E00033771",0,0,0,0
"E00033773",0,0,0,0
"E00033774",0,0,0,0
"E00033775",0,0,0,0
"E00033776",0,0,0,0
"E00033777",0,0,0,0
"E00033778",0,0,0,0
"E00033779",0,0,0,0
"E00033780",0,0,0,0
"E00033781",0,0,0,0
"E00033782",6,6,0,0
"E00033783",0,0,0,0
"E00033784",0,0,0,0
"E00033785",0,0,0,0
"E00033786",0,0,0,0
"E00033787",0,0,0,0
"E00033788",0,0,0,0
"E00033789",0,0,0,0
"E00033790",0,0,0,0
"E00033791",0,0,0,0
"E00033792",0,0,0,0
"E00033793",0,0,0,0
"E00033794",0,0,0,0
"E00033795",0,0,0,0
"E00033796",0,0,0,0
"E00033797",0,0,0,0
"E00033798",6,6,0,0
"E00033799",0,0,0,0
"E00033800",0,0,0,0
"E00033801",0,0,0,0
"E00033802",0,0,0,0
"E00033803",0,0,0,0
"E00033804",0,0,0,0
"E00033805",0,0,0,0
"E00033806",0,0,0,0
"E00033807",1,1,0,0
"E00033808",0,0,0,0
"E00033810",0,0,0,0
"E00033811",17,10,1,6
"E00033812",0,0,0,0
"E00033813",0,0,0,0
"E00033814",0,0,0,0
"E00033815",0,0,0,0
"E00033816",0,0,0,0
"E00033818",0,0,0,0
"E00033819",9,9,0,0
"E00033820",0,0,0,0
"E00033821",0,0,0,0
"E00033822",0,0,0,0
"E00033823",0,0,0,0
"E00033824",0,0,0,0
"E00033825",0,0,0,0
"E00033826",55,55,0,0
"E00033827",0,0,0,0
"E00033828",0,0,0,0
"E00033829",13,12,1,0
"E00033832",54,53,1,0
"E00033833",0,0,0,0
"E00033836",20,20,0,0
"E00033837",0,0,0,0
"E00033838",0,0,0,0
"E00033839",0,0,0,0
"E00033840",0,0,0,0
"E00033841",0,0,0,0
"E00033842",31,31,0,0
"E00033843",0,0,0,0
"E00033844",0,0,0,0
"E00033845",0,0,0,0
"E00033846",0,0,0,0
"E00033847",3,3,0,0
"E00033848",0,0,0,0
"E00033849",0,0,0,0
"E00033850",2,2,0,0
"E00033851",0,0,0,0
"E00033852",9,9,0,0
"E00033853",23,23,0,0
"E00033854",4,4,0,0
"E00033855",5,5,0,0
"E00033856",51,51,0,0
"E00033857",0,0,0,0
"E00033859",0,0,0,0
"E00033861",0,0,0,0
"E00033862",0,0,0,0
"E00033863",0,0,0,0
"E00033864",0,0,0,0
"E00033865",0,0,0,0
"E00033866",0,0,0,0
"E00033867",0,0,0,0
"E00033868",0,0,0,0
"E00033869",0,0,0,0
"E00033870",0,0,0,0
"E00033871",0,0,0,0
"E00033872",0,0,0,0
"E00033873",0,0,0,0
"E00033874",0,0,0,0
"E00033875",0,0,0,0
"E00033876",0,0,0,0
"E00033877",3,3,0,0
"E00033878",0,0,0,0
"E00033879",0,0,0,0
"E00033880",0,0,0,0
"E00033881",4,4,0,0
"E00033882",0,0,0,0
"E00033883",0,0,0,0
"E00033884",0,0,0,0
"E00033885",0,0,0,0
"E00033886",0,0,0,0
"E00033887",0,0,0,0
"E00033888",0,0,0,0
"E00033889",0,0,0,0
"E00033890",0,0,0,0
"E00033891",45,44,0,1
"E00033892",0,0,0,0
"E00033893",4,4,0,0
"E00033894",0,0,0,0
"E00033895",0,0,0,0
"E00033896",0,0,0,0
"E00033897",0,0,0,0
"E00033898",0,0,0,0
"E00033899",0,0,0,0
"E00033900",0,0,0,0
"E00033901",23,23,0,0
"E00033902",15,15,0,0
"E00033903",0,0,0,0
"E00033904",0,0,0,0
"E00033905",0,0,0,0
"E00033906",1,1,0,0
"E00033907",0,0,0,0
"E00033908",0,0,0,0
"E00033909",0,0,0,0
"E00033910",0,0,0,0
"E00033911",0,0,0,0
"E00033913",0,0,0,0
"E00033914",0,0,0,0
"E00033915",0,0,0,0
"E00033917",3,3,0,0
"E00033918",0,0,0,0
"E00033919",0,0,0,0
"E00033920",0,0,0,0
"E00033921",0,0,0,0
"E00033922",0,0,0,0
"E00033923",0,0,0,0
"E00033924",0,0,0,0
"E00033925",3,3,0,0
"E00033926",0,0,0,0
"E00033927",0,0,0,0
"E00033928",0,0,0,0
"E00033930",0,0,0,0
"E00033931",0,0,0,0
"E00033932",0,0,0,0
"E00033933",0,0,0,0
"E00033934",3,1,1,1
"E00033935",0,0,0,0
"E00033936",0,0,0,0
"E00033937",0,0,0,0
"E00033938",2,2,0,0
"E00033939",0,0,0,0
"E00033940",0,0,0,0
"E00033941",0,0,0,0
"E00033942",0,0,0,0
"E00033943",0,0,0,0
"E00033944",0,0,0,0
"E00033945",12,12,0,0
"E00033946",0,0,0,0
"E00033947",0,0,0,0
"E00033948",0,0,0,0
"E00033949",0,0,0,0
"E00033950",0,0,0,0
"E00033951",0,0,0,0
"E00033952",0,0,0,0
"E00033953",0,0,0,0
"E00033954",0,0,0,0
"E00033955",0,0,0,0
"E00033956",0,0,0,0
"E00033957",0,0,0,0
"E00033958",0,0,0,0
"E00033959",0,0,0,0
"E00033960",0,0,0,0
"E00033961",0,0,0,0
"E00033962",0,0,0,0
"E00033963",0,0,0,0
"E00033964",0,0,0,0
"E00033965",28,28,0,0
"E00033966",0,0,0,0
"E00033967",22,14,0,8
"E00033968",0,0,0,0
"E00033969",0,0,0,0
"E00033970",13,10,3,0
"E00033971",7,7,0,0
"E00033972",0,0,0,0
"E00033973",0,0,0,0
"E00033974",26,25,0,1
"E00033975",1,1,0,0
"E00033976",0,0,0,0
"E00033977",0,0,0,0
"E00033978",0,0,0,0
"E00033979",0,0,0,0
"E00033980",0,0,0,0
"E00033981",0,0,0,0
"E00033982",0,0,0,0
"E00033983",0,0,0,0
"E00033984",0,0,0,0
"E00033985",0,0,0,0
"E00033986",0,0,0,0
"E00033987",0,0,0,0
"E00033988",0,0,0,0
"E00033989",0,0,0,0
"E00033990",0,0,0,0
"E00033991",0,0,0,0
"E00033992",0,0,0,0
"E00033993",0,0,0,0
"E00033994",0,0,0,0
"E00033995",0,0,0,0
"E00033996",0,0,0,0
"E00033997",0,0,0,0
"E00033998",0,0,0,0
"E00033999",0,0,0,0
"E00034000",0,0,0,0
"E00034001",48,48,0,0
"E00034002",0,0,0,0
"E00034003",0,0,0,0
"E00034004",0,0,0,0
"E00034005",0,0,0,0
"E00034006",0,0,0,0
"E00034007",0,0,0,0
"E00034008",0,0,0,0
"E00034009",0,0,0,0
"E00034010",0,0,0,0
"E00034011",0,0,0,0
"E00034012",0,0,0,0
"E00034013",0,0,0,0
"E00034014",6,6,0,0
"E00034015",29,29,0,0
"E00034016",0,0,0,0
"E00034017",0,0,0,0
"E00034019",0,0,0,0
"E00034020",0,0,0,0
"E00034021",0,0,0,0
"E00034022",36,33,3,0
"E00034023",0,0,0,0
"E00034024",0,0,0,0
"E00034025",0,0,0,0
"E00034026",0,0,0,0
"E00034027",0,0,0,0
"E00034028",49,49,0,0
"E00034029",86,86,0,0
"E00034030",0,0,0,0
"E00034031",0,0,0,0
"E00034032",0,0,0,0
"E00034033",0,0,0,0
"E00034034",0,0,0,0
"E00034035",0,0,0,0
"E00034036",0,0,0,0
"E00034037",0,0,0,0
"E00034038",0,0,0,0
"E00034039",0,0,0,0
"E00034040",0,0,0,0
"E00034041",2,2,0,0
"E00034042",0,0,0,0
"E00034043",3,3,0,0
"E00034044",0,0,0,0
"E00034045",0,0,0,0
"E00034046",0,0,0,0
"E00034047",0,0,0,0
"E00034048",0,0,0,0
"E00034049",0,0,0,0
"E00034050",0,0,0,0
"E00034051",0,0,0,0
"E00034052",0,0,0,0
"E00034053",38,38,0,0
"E00034054",0,0,0,0
"E00034055",0,0,0,0
"E00034056",0,0,0,0
"E00034057",0,0,0,0
"E00034058",0,0,0,0
"E00034059",0,0,0,0
"E00034061",2,2,0,0
"E00034062",0,0,0,0
"E00034063",0,0,0,0
"E00034064",7,7,0,0
"E00034065",0,0,0,0
