"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E00033079",116,2,39,19,8,4,31,1.72413793103448,33.6206896551724,16.3793103448276,6.89655172413793,3.44827586206897,26.7241379310345
"E00033080",150,9,98,13,7,5,54,6,65.3333333333333,8.66666666666667,4.66666666666667,3.33333333333333,36
"E00033081",127,1,41,20,9,0,22,0.78740157480315,32.2834645669291,15.748031496063,7.08661417322835,0,17.3228346456693
"E00033082",122,2,38,36,5,8,24,1.63934426229508,31.1475409836066,29.5081967213115,4.0983606557377,6.55737704918033,19.672131147541
"E00033083",122,1,19,39,6,6,14,0.819672131147541,15.5737704918033,31.9672131147541,4.91803278688525,4.91803278688525,11.4754098360656
"E00033084",148,9,63,39,12,10,53,6.08108108108108,42.5675675675676,26.3513513513513,8.10810810810811,6.75675675675676,35.8108108108108
"E00033085",143,4,51,34,14,3,47,2.7972027972028,35.6643356643357,23.7762237762238,9.79020979020979,2.0979020979021,32.8671328671329
"E00033086",122,0,58,23,5,0,33,0,47.5409836065574,18.8524590163934,4.0983606557377,0,27.0491803278689
"E00033087",149,8,33,65,14,9,26,5.36912751677852,22.1476510067114,43.6241610738255,9.39597315436242,6.04026845637584,17.4496644295302
"E00033088",101,1,42,24,9,8,27,0.99009900990099,41.5841584158416,23.7623762376238,8.91089108910891,7.92079207920792,26.7326732673267
"E00033089",124,7,42,46,19,6,34,5.64516129032258,33.8709677419355,37.0967741935484,15.3225806451613,4.83870967741935,27.4193548387097
"E00033090",139,6,42,44,17,15,39,4.31654676258993,30.2158273381295,31.6546762589928,12.2302158273381,10.7913669064748,28.0575539568345
"E00033091",126,2,36,35,6,4,31,1.58730158730159,28.5714285714286,27.7777777777778,4.76190476190476,3.17460317460317,24.6031746031746
"E00033092",127,2,44,33,8,5,31,1.5748031496063,34.6456692913386,25.9842519685039,6.2992125984252,3.93700787401575,24.4094488188976
"E00033093",158,2,48,47,12,9,32,1.26582278481013,30.379746835443,29.746835443038,7.59493670886076,5.69620253164557,20.253164556962
"E00033094",136,2,48,35,11,4,30,1.47058823529412,35.2941176470588,25.7352941176471,8.08823529411765,2.94117647058824,22.0588235294118
"E00033095",164,2,34,46,8,5,34,1.21951219512195,20.7317073170732,28.0487804878049,4.8780487804878,3.04878048780488,20.7317073170732
"E00033096",110,1,46,26,11,2,30,0.909090909090909,41.8181818181818,23.6363636363636,10,1.81818181818182,27.2727272727273
"E00033097",119,12,39,39,10,9,29,10.0840336134454,32.7731092436975,32.7731092436975,8.40336134453782,7.56302521008403,24.3697478991597
"E00033098",113,3,50,23,7,6,33,2.65486725663717,44.2477876106195,20.353982300885,6.19469026548673,5.30973451327434,29.2035398230088
"E00033099",94,0,68,11,4,2,51,0,72.3404255319149,11.7021276595745,4.25531914893617,2.12765957446809,54.2553191489362
"E00033100",138,5,63,31,9,5,53,3.6231884057971,45.6521739130435,22.463768115942,6.52173913043478,3.6231884057971,38.4057971014493
"E00033101",96,0,44,15,8,3,33,0,45.8333333333333,15.625,8.33333333333333,3.125,34.375
"E00033102",207,9,53,57,26,14,44,4.34782608695652,25.6038647342995,27.536231884058,12.56038647343,6.76328502415459,21.256038647343
"E00033103",117,7,49,33,7,9,39,5.98290598290598,41.8803418803419,28.2051282051282,5.98290598290598,7.69230769230769,33.3333333333333
"E00033104",109,4,41,36,6,8,31,3.6697247706422,37.6146788990826,33.0275229357798,5.5045871559633,7.3394495412844,28.4403669724771
"E00033105",118,0,48,31,5,10,33,0,40.6779661016949,26.271186440678,4.23728813559322,8.47457627118644,27.9661016949153
"E00033106",125,5,47,33,10,5,43,4,37.6,26.4,8,4,34.4
"E00033107",121,2,22,42,14,10,24,1.65289256198347,18.1818181818182,34.7107438016529,11.5702479338843,8.26446280991736,19.8347107438017
"E00033108",119,12,27,50,9,8,26,10.0840336134454,22.6890756302521,42.0168067226891,7.56302521008403,6.72268907563025,21.8487394957983
"E00033109",123,1,42,38,12,7,35,0.813008130081301,34.1463414634146,30.8943089430894,9.75609756097561,5.69105691056911,28.4552845528455
"E00033110",142,5,49,36,8,7,36,3.52112676056338,34.5070422535211,25.3521126760563,5.63380281690141,4.92957746478873,25.3521126760563
"E00033112",115,2,25,37,13,5,23,1.73913043478261,21.7391304347826,32.1739130434783,11.304347826087,4.34782608695652,20
"E00033113",117,4,39,23,6,3,20,3.41880341880342,33.3333333333333,19.6581196581197,5.12820512820513,2.56410256410256,17.0940170940171
"E00033114",113,1,27,38,8,5,15,0.884955752212389,23.8938053097345,33.6283185840708,7.07964601769912,4.42477876106195,13.2743362831858
"E00033115",92,0,41,6,2,1,21,0,44.5652173913043,6.52173913043478,2.17391304347826,1.08695652173913,22.8260869565217
"E00033116",101,1,69,2,0,1,42,0.99009900990099,68.3168316831683,1.98019801980198,0,0.99009900990099,41.5841584158416
"E00033117",154,2,61,49,15,6,48,1.2987012987013,39.6103896103896,31.8181818181818,9.74025974025974,3.8961038961039,31.1688311688312
"E00033118",129,2,41,39,14,4,28,1.55038759689922,31.7829457364341,30.2325581395349,10.8527131782946,3.10077519379845,21.7054263565891
"E00033119",109,0,37,32,10,4,23,0,33.9449541284404,29.3577981651376,9.1743119266055,3.6697247706422,21.1009174311927
"E00033120",132,4,42,45,13,5,30,3.03030303030303,31.8181818181818,34.0909090909091,9.84848484848485,3.78787878787879,22.7272727272727
"E00033121",119,3,67,17,6,2,44,2.52100840336134,56.3025210084034,14.2857142857143,5.04201680672269,1.68067226890756,36.9747899159664
"E00033122",121,2,54,27,12,4,28,1.65289256198347,44.6280991735537,22.3140495867769,9.91735537190083,3.30578512396694,23.1404958677686
"E00033123",123,1,59,21,8,2,43,0.813008130081301,47.9674796747967,17.0731707317073,6.50406504065041,1.6260162601626,34.9593495934959
"E00033124",120,5,36,36,2,8,20,4.16666666666667,30,30,1.66666666666667,6.66666666666667,16.6666666666667
"E00033125",111,5,48,19,4,6,32,4.5045045045045,43.2432432432432,17.1171171171171,3.6036036036036,5.40540540540541,28.8288288288288
"E00033126",111,2,42,19,5,3,30,1.8018018018018,37.8378378378378,17.1171171171171,4.5045045045045,2.7027027027027,27.027027027027
"E00033127",194,9,64,50,13,7,56,4.63917525773196,32.9896907216495,25.7731958762887,6.70103092783505,3.60824742268041,28.8659793814433
"E00033128",111,3,37,38,11,7,35,2.7027027027027,33.3333333333333,34.2342342342342,9.90990990990991,6.30630630630631,31.5315315315315
"E00033129",108,0,53,21,5,4,35,0,49.0740740740741,19.4444444444444,4.62962962962963,3.7037037037037,32.4074074074074
"E00033130",126,3,29,42,13,7,21,2.38095238095238,23.015873015873,33.3333333333333,10.3174603174603,5.55555555555556,16.6666666666667
"E00033131",130,12,57,38,10,14,53,9.23076923076923,43.8461538461538,29.2307692307692,7.69230769230769,10.7692307692308,40.7692307692308
"E00033132",158,10,33,60,23,14,28,6.32911392405063,20.8860759493671,37.9746835443038,14.5569620253165,8.86075949367089,17.7215189873418
"E00033133",144,26,55,63,14,23,40,18.0555555555556,38.1944444444444,43.75,9.72222222222222,15.9722222222222,27.7777777777778
"E00033134",111,17,47,26,12,9,40,15.3153153153153,42.3423423423423,23.4234234234234,10.8108108108108,8.10810810810811,36.036036036036
"E00033135",183,26,44,77,36,18,38,14.207650273224,24.0437158469945,42.0765027322404,19.672131147541,9.83606557377049,20.7650273224044
"E00033136",99,13,32,33,12,6,31,13.1313131313131,32.3232323232323,33.3333333333333,12.1212121212121,6.06060606060606,31.3131313131313
"E00033137",167,23,80,41,22,10,35,13.7724550898204,47.9041916167665,24.5508982035928,13.1736526946108,5.98802395209581,20.9580838323353
"E00033138",113,10,64,17,10,0,47,8.84955752212389,56.6371681415929,15.0442477876106,8.84955752212389,0,41.5929203539823
"E00033139",149,4,81,18,5,6,61,2.68456375838926,54.3624161073826,12.0805369127517,3.35570469798658,4.02684563758389,40.9395973154362
"E00033140",94,11,23,28,9,2,27,11.7021276595745,24.468085106383,29.7872340425532,9.57446808510638,2.12765957446809,28.7234042553192
"E00033141",85,7,27,27,8,3,22,8.23529411764706,31.7647058823529,31.7647058823529,9.41176470588235,3.52941176470588,25.8823529411765
"E00033142",117,10,33,41,15,4,31,8.54700854700855,28.2051282051282,35.042735042735,12.8205128205128,3.41880341880342,26.4957264957265
"E00033143",127,16,37,41,23,6,22,12.5984251968504,29.1338582677165,32.2834645669291,18.1102362204724,4.7244094488189,17.3228346456693
"E00033144",126,13,50,24,16,5,39,10.3174603174603,39.6825396825397,19.047619047619,12.6984126984127,3.96825396825397,30.952380952381
"E00033145",122,10,27,49,25,7,21,8.19672131147541,22.1311475409836,40.1639344262295,20.4918032786885,5.73770491803279,17.2131147540984
"E00033146",124,13,32,43,14,8,23,10.4838709677419,25.8064516129032,34.6774193548387,11.2903225806452,6.45161290322581,18.5483870967742
"E00033147",127,6,30,38,7,14,32,4.7244094488189,23.6220472440945,29.9212598425197,5.51181102362205,11.0236220472441,25.1968503937008
"E00033148",116,10,29,42,16,11,25,8.62068965517241,25,36.2068965517241,13.7931034482759,9.48275862068965,21.551724137931
"E00033149",98,7,34,27,13,8,26,7.14285714285714,34.6938775510204,27.5510204081633,13.265306122449,8.16326530612245,26.530612244898
"E00033150",146,18,54,55,26,16,35,12.3287671232877,36.986301369863,37.6712328767123,17.8082191780822,10.958904109589,23.972602739726
"E00033151",125,22,55,38,19,13,38,17.6,44,30.4,15.2,10.4,30.4
"E00033152",146,17,52,38,15,6,32,11.6438356164384,35.6164383561644,26.027397260274,10.2739726027397,4.10958904109589,21.9178082191781
"E00033153",167,9,60,44,16,5,42,5.38922155688623,35.9281437125749,26.3473053892216,9.58083832335329,2.9940119760479,25.1497005988024
"E00033154",102,7,58,19,8,4,26,6.86274509803922,56.8627450980392,18.6274509803922,7.84313725490196,3.92156862745098,25.4901960784314
"E00033155",155,17,68,42,17,9,44,10.9677419354839,43.8709677419355,27.0967741935484,10.9677419354839,5.80645161290323,28.3870967741935
"E00033156",122,8,50,26,12,8,39,6.55737704918033,40.9836065573771,21.3114754098361,9.83606557377049,6.55737704918033,31.9672131147541
"E00033157",140,26,46,51,29,9,29,18.5714285714286,32.8571428571429,36.4285714285714,20.7142857142857,6.42857142857143,20.7142857142857
"E00033158",130,26,32,65,29,8,26,20,24.6153846153846,50,22.3076923076923,6.15384615384615,20
"E00033159",87,22,26,40,19,7,20,25.2873563218391,29.8850574712644,45.9770114942529,21.8390804597701,8.04597701149425,22.9885057471264
"E00033160",167,19,82,45,19,11,48,11.377245508982,49.1017964071856,26.9461077844311,11.377245508982,6.58682634730539,28.7425149700599
"E00033161",137,4,68,31,14,4,57,2.91970802919708,49.6350364963504,22.6277372262774,10.2189781021898,2.91970802919708,41.6058394160584
"E00033162",131,13,55,38,15,6,29,9.9236641221374,41.9847328244275,29.0076335877863,11.4503816793893,4.58015267175572,22.1374045801527
"E00033163",136,13,45,31,10,12,35,9.55882352941176,33.0882352941176,22.7941176470588,7.35294117647059,8.82352941176471,25.7352941176471
"E00033164",152,16,24,53,23,14,29,10.5263157894737,15.7894736842105,34.8684210526316,15.1315789473684,9.21052631578947,19.0789473684211
"E00033165",117,2,84,14,5,0,68,1.70940170940171,71.7948717948718,11.965811965812,4.27350427350427,0,58.1196581196581
"E00033166",113,2,75,8,4,0,54,1.76991150442478,66.3716814159292,7.07964601769912,3.53982300884956,0,47.787610619469
"E00033167",130,13,29,44,21,11,24,10,22.3076923076923,33.8461538461538,16.1538461538462,8.46153846153846,18.4615384615385
"E00033168",122,2,53,28,7,2,28,1.63934426229508,43.4426229508197,22.9508196721311,5.73770491803279,1.63934426229508,22.9508196721311
"E00033169",122,5,32,36,14,6,28,4.0983606557377,26.2295081967213,29.5081967213115,11.4754098360656,4.91803278688525,22.9508196721311
"E00033170",142,6,33,50,11,9,33,4.22535211267606,23.2394366197183,35.2112676056338,7.74647887323944,6.33802816901408,23.2394366197183
"E00033171",136,5,40,48,10,4,36,3.67647058823529,29.4117647058824,35.2941176470588,7.35294117647059,2.94117647058824,26.4705882352941
"E00033172",122,4,75,14,4,3,64,3.27868852459016,61.4754098360656,11.4754098360656,3.27868852459016,2.45901639344262,52.4590163934426
"E00033173",129,7,37,35,13,3,33,5.42635658914729,28.6821705426357,27.1317829457364,10.077519379845,2.32558139534884,25.5813953488372
"E00033174",114,21,36,50,15,25,28,18.4210526315789,31.5789473684211,43.859649122807,13.1578947368421,21.9298245614035,24.5614035087719
"E00033175",107,9,37,38,13,10,28,8.41121495327103,34.5794392523364,35.5140186915888,12.1495327102804,9.34579439252336,26.1682242990654
"E00033176",99,16,26,40,11,6,18,16.1616161616162,26.2626262626263,40.4040404040404,11.1111111111111,6.06060606060606,18.1818181818182
"E00033177",130,12,41,44,13,6,25,9.23076923076923,31.5384615384615,33.8461538461538,10,4.61538461538462,19.2307692307692
"E00033178",88,2,40,18,8,7,37,2.27272727272727,45.4545454545455,20.4545454545455,9.09090909090909,7.95454545454545,42.0454545454545
"E00033179",136,17,44,51,19,14,33,12.5,32.3529411764706,37.5,13.9705882352941,10.2941176470588,24.2647058823529
"E00033181",155,2,43,26,12,4,24,1.29032258064516,27.741935483871,16.7741935483871,7.74193548387097,2.58064516129032,15.4838709677419
"E00033182",184,5,66,28,16,3,57,2.71739130434783,35.8695652173913,15.2173913043478,8.69565217391304,1.6304347826087,30.9782608695652
"E00033183",207,2,61,18,9,2,39,0.966183574879227,29.4685990338164,8.69565217391304,4.34782608695652,0.966183574879227,18.8405797101449
"E00033185",117,1,29,20,10,2,17,0.854700854700855,24.7863247863248,17.0940170940171,8.54700854700855,1.70940170940171,14.5299145299145
"E00033186",105,2,18,14,9,1,20,1.9047619047619,17.1428571428571,13.3333333333333,8.57142857142857,0.952380952380952,19.047619047619
"E00033187",129,0,30,6,3,0,26,0,23.2558139534884,4.65116279069767,2.32558139534884,0,20.1550387596899
"E00033188",113,1,22,18,5,4,16,0.884955752212389,19.4690265486726,15.929203539823,4.42477876106195,3.53982300884956,14.1592920353982
"E00033189",208,32,79,71,31,17,58,15.3846153846154,37.9807692307692,34.1346153846154,14.9038461538462,8.17307692307692,27.8846153846154
"E00033190",226,49,64,104,70,17,41,21.6814159292035,28.3185840707965,46.0176991150442,30.9734513274336,7.52212389380531,18.141592920354
"E00033191",128,5,40,17,6,3,24,3.90625,31.25,13.28125,4.6875,2.34375,18.75
"E00033192",118,4,37,12,5,3,14,3.38983050847458,31.3559322033898,10.1694915254237,4.23728813559322,2.54237288135593,11.864406779661
"E00033193",114,3,21,23,5,4,15,2.63157894736842,18.4210526315789,20.1754385964912,4.3859649122807,3.50877192982456,13.1578947368421
"E00033194",117,5,32,19,4,7,19,4.27350427350427,27.3504273504274,16.2393162393162,3.41880341880342,5.98290598290598,16.2393162393162
"E00033195",105,3,32,18,7,2,19,2.85714285714286,30.4761904761905,17.1428571428571,6.66666666666667,1.9047619047619,18.0952380952381
"E00033196",137,3,41,8,5,2,25,2.18978102189781,29.9270072992701,5.83941605839416,3.64963503649635,1.45985401459854,18.2481751824818
"E00033197",236,9,132,14,7,6,100,3.8135593220339,55.9322033898305,5.93220338983051,2.96610169491525,2.54237288135593,42.3728813559322
"E00033198",135,3,33,31,15,5,31,2.22222222222222,24.4444444444444,22.962962962963,11.1111111111111,3.7037037037037,22.962962962963
"E00033199",137,2,88,5,1,3,70,1.45985401459854,64.2335766423358,3.64963503649635,0.72992700729927,2.18978102189781,51.0948905109489
"E00033200",126,4,74,11,3,3,52,3.17460317460317,58.7301587301587,8.73015873015873,2.38095238095238,2.38095238095238,41.2698412698413
"E00033201",91,4,19,16,4,2,16,4.3956043956044,20.8791208791209,17.5824175824176,4.3956043956044,2.1978021978022,17.5824175824176
"E00033202",98,3,21,19,6,1,19,3.06122448979592,21.4285714285714,19.3877551020408,6.12244897959184,1.02040816326531,19.3877551020408
"E00033203",101,3,23,25,8,6,22,2.97029702970297,22.7722772277228,24.7524752475248,7.92079207920792,5.94059405940594,21.7821782178218
"E00033204",105,4,19,19,9,5,13,3.80952380952381,18.0952380952381,18.0952380952381,8.57142857142857,4.76190476190476,12.3809523809524
"E00033206",117,3,43,15,7,0,31,2.56410256410256,36.7521367521368,12.8205128205128,5.98290598290598,0,26.4957264957265
"E00033207",179,21,83,42,20,12,46,11.731843575419,46.3687150837989,23.463687150838,11.1731843575419,6.70391061452514,25.6983240223464
"E00033208",143,16,57,39,20,8,31,11.1888111888112,39.8601398601399,27.2727272727273,13.986013986014,5.59440559440559,21.6783216783217
"E00033209",208,13,138,27,15,5,103,6.25,66.3461538461538,12.9807692307692,7.21153846153846,2.40384615384615,49.5192307692308
"E00033210",133,11,57,35,18,7,39,8.27067669172932,42.8571428571429,26.3157894736842,13.5338345864662,5.26315789473684,29.3233082706767
"E00033211",145,24,49,51,24,16,37,16.551724137931,33.7931034482759,35.1724137931034,16.551724137931,11.0344827586207,25.5172413793103
"E00033212",123,21,39,52,28,14,19,17.0731707317073,31.7073170731707,42.2764227642276,22.7642276422764,11.3821138211382,15.4471544715447
