"GeographyCode","KS206EW0001","KS206EW0002","KS206EW0003","KS206EW0004","KS206EW0005","KS206EW0006","KS206EW0007","KS206EW0008","KS206EW0009"
"E00033121",119,117,1,0,1,98.3193277310924,0.840336134453782,0,0.840336134453782
"E00033122",121,121,0,0,0,100,0,0,0
"E00033123",123,122,1,0,0,99.1869918699187,0.813008130081301,0,0
"E00033124",120,111,8,0,1,92.5,6.66666666666667,0,0.833333333333333
"E00033125",111,103,2,1,5,92.7927927927928,1.8018018018018,0.900900900900901,4.5045045045045
"E00033126",111,111,0,0,0,100,0,0,0
"E00033127",194,185,5,0,4,95.3608247422681,2.57731958762887,0,2.06185567010309
"E00033128",111,108,2,0,1,97.2972972972973,1.8018018018018,0,0.900900900900901
"E00033129",108,105,1,0,2,97.2222222222222,0.925925925925926,0,1.85185185185185
"E00033130",126,121,3,1,1,96.031746031746,2.38095238095238,0.793650793650794,0.793650793650794
"E00033131",130,123,3,2,2,94.6153846153846,2.30769230769231,1.53846153846154,1.53846153846154
"E00033132",158,153,1,1,3,96.8354430379747,0.632911392405063,0.632911392405063,1.89873417721519
"E00033133",144,144,0,0,0,100,0,0,0
"E00033134",111,108,0,0,3,97.2972972972973,0,0,2.7027027027027
"E00033135",183,175,1,0,7,95.6284153005464,0.546448087431694,0,3.82513661202186
"E00033136",99,97,0,0,2,97.979797979798,0,0,2.02020202020202
"E00033137",167,139,2,0,26,83.2335329341317,1.19760479041916,0,15.5688622754491
"E00033138",113,110,1,0,2,97.3451327433628,0.884955752212389,0,1.76991150442478
"E00033139",149,149,0,0,0,100,0,0,0
"E00033140",94,94,0,0,0,100,0,0,0
"E00033141",85,84,0,0,1,98.8235294117647,0,0,1.17647058823529
"E00033142",117,116,0,0,1,99.1452991452991,0,0,0.854700854700855
"E00033143",127,122,0,1,4,96.0629921259843,0,0.78740157480315,3.1496062992126
"E00033144",126,120,1,1,4,95.2380952380952,0.793650793650794,0.793650793650794,3.17460317460317
"E00033145",122,117,1,0,4,95.9016393442623,0.819672131147541,0,3.27868852459016
"E00033146",124,115,0,1,8,92.741935483871,0,0.806451612903226,6.45161290322581
"E00033147",127,125,0,2,0,98.4251968503937,0,1.5748031496063,0
"E00033148",116,108,0,0,8,93.1034482758621,0,0,6.89655172413793
"E00033149",98,96,2,0,0,97.9591836734694,2.04081632653061,0,0
"E00033150",146,138,2,1,5,94.5205479452055,1.36986301369863,0.684931506849315,3.42465753424658
"E00033151",125,122,0,1,2,97.6,0,0.8,1.6
"E00033152",146,125,4,1,16,85.6164383561644,2.73972602739726,0.684931506849315,10.958904109589
"E00033153",167,164,2,0,1,98.2035928143712,1.19760479041916,0,0.598802395209581
"E00033154",102,93,1,0,8,91.1764705882353,0.980392156862745,0,7.84313725490196
"E00033155",155,144,2,1,8,92.9032258064516,1.29032258064516,0.645161290322581,5.16129032258065
"E00033156",122,121,0,1,0,99.1803278688525,0,0.819672131147541,0
"E00033157",140,130,1,2,7,92.8571428571429,0.714285714285714,1.42857142857143,5
"E00033158",130,125,2,2,1,96.1538461538462,1.53846153846154,1.53846153846154,0.769230769230769
"E00033159",87,79,0,0,8,90.8045977011494,0,0,9.19540229885057
"E00033160",167,147,4,0,16,88.0239520958084,2.39520958083832,0,9.58083832335329
"E00033161",137,130,4,0,3,94.8905109489051,2.91970802919708,0,2.18978102189781
"E00033162",131,111,1,2,17,84.7328244274809,0.763358778625954,1.52671755725191,12.9770992366412
"E00033163",136,119,1,3,13,87.5,0.735294117647059,2.20588235294118,9.55882352941176
"E00033164",152,151,1,0,0,99.3421052631579,0.657894736842105,0,0
"E00033165",117,115,0,1,1,98.2905982905983,0,0.854700854700855,0.854700854700855
"E00033166",113,112,1,0,0,99.1150442477876,0.884955752212389,0,0
"E00033167",130,127,0,0,3,97.6923076923077,0,0,2.30769230769231
"E00033168",122,121,1,0,0,99.1803278688525,0.819672131147541,0,0
"E00033169",122,122,0,0,0,100,0,0,0
"E00033170",142,142,0,0,0,100,0,0,0
"E00033171",136,136,0,0,0,100,0,0,0
"E00033172",122,119,2,0,1,97.5409836065574,1.63934426229508,0,0.819672131147541
"E00033173",129,129,0,0,0,100,0,0,0
"E00033174",114,113,0,0,1,99.1228070175439,0,0,0.87719298245614
"E00033175",107,107,0,0,0,100,0,0,0
"E00033176",99,96,2,0,1,96.969696969697,2.02020202020202,0,1.01010101010101
"E00033177",130,130,0,0,0,100,0,0,0
"E00033178",88,88,0,0,0,100,0,0,0
"E00033179",136,134,0,0,2,98.5294117647059,0,0,1.47058823529412
"E00033181",155,136,9,1,9,87.741935483871,5.80645161290323,0.645161290322581,5.80645161290323
"E00033182",184,149,7,1,27,80.9782608695652,3.80434782608696,0.543478260869565,14.6739130434783
"E00033183",207,171,15,0,21,82.6086956521739,7.2463768115942,0,10.1449275362319
"E00033185",117,107,9,0,1,91.4529914529915,7.69230769230769,0,0.854700854700855
"E00033186",105,99,5,0,1,94.2857142857143,4.76190476190476,0,0.952380952380952
"E00033187",129,114,4,0,11,88.3720930232558,3.10077519379845,0,8.52713178294574
"E00033188",113,101,9,1,2,89.3805309734513,7.9646017699115,0.884955752212389,1.76991150442478
"E00033189",208,144,17,9,38,69.2307692307692,8.17307692307692,4.32692307692308,18.2692307692308
"E00033190",226,117,28,16,65,51.7699115044248,12.3893805309735,7.07964601769912,28.7610619469027
"E00033191",128,116,5,1,6,90.625,3.90625,0.78125,4.6875
"E00033192",118,97,7,3,11,82.2033898305085,5.93220338983051,2.54237288135593,9.32203389830508
"E00033193",114,108,4,0,2,94.7368421052632,3.50877192982456,0,1.75438596491228
"E00033194",117,100,14,0,3,85.4700854700855,11.965811965812,0,2.56410256410256
"E00033195",105,98,6,0,1,93.3333333333333,5.71428571428571,0,0.952380952380952
"E00033196",137,111,4,0,22,81.021897810219,2.91970802919708,0,16.0583941605839
"E00033197",236,228,4,1,3,96.6101694915254,1.69491525423729,0.423728813559322,1.27118644067797
"E00033198",135,124,6,1,4,91.8518518518518,4.44444444444444,0.740740740740741,2.96296296296296
"E00033199",137,134,0,0,3,97.8102189781022,0,0,2.18978102189781
"E00033200",126,119,3,0,4,94.4444444444444,2.38095238095238,0,3.17460317460317
"E00033201",91,83,1,3,4,91.2087912087912,1.0989010989011,3.2967032967033,4.3956043956044
"E00033202",98,88,6,2,2,89.7959183673469,6.12244897959184,2.04081632653061,2.04081632653061
"E00033203",101,98,2,0,1,97.029702970297,1.98019801980198,0,0.99009900990099
"E00033204",105,100,5,0,0,95.2380952380952,4.76190476190476,0,0
"E00033206",117,99,4,1,13,84.6153846153846,3.41880341880342,0.854700854700855,11.1111111111111
"E00033207",179,111,6,7,55,62.0111731843575,3.35195530726257,3.91061452513966,30.7262569832402
"E00033208",143,70,12,3,58,48.951048951049,8.39160839160839,2.0979020979021,40.5594405594406
"E00033209",208,155,6,3,44,74.5192307692308,2.88461538461538,1.44230769230769,21.1538461538462
"E00033210",133,75,8,1,49,56.390977443609,6.01503759398496,0.75187969924812,36.8421052631579
"E00033211",145,107,10,6,22,73.7931034482759,6.89655172413793,4.13793103448276,15.1724137931034
"E00033212",123,96,9,6,12,78.0487804878049,7.31707317073171,4.8780487804878,9.75609756097561
"E00033213",136,123,7,0,6,90.4411764705882,5.14705882352941,0,4.41176470588235
"E00033214",223,127,29,14,53,56.9506726457399,13.0044843049327,6.2780269058296,23.7668161434978
"E00033215",147,86,12,4,45,58.5034013605442,8.16326530612245,2.72108843537415,30.6122448979592
"E00033216",150,122,8,3,17,81.3333333333333,5.33333333333333,2,11.3333333333333
"E00033217",158,139,5,1,13,87.9746835443038,3.16455696202532,0.632911392405063,8.22784810126582
"E00033218",106,93,7,1,5,87.7358490566038,6.60377358490566,0.943396226415094,4.71698113207547
"E00033219",181,162,8,0,11,89.5027624309392,4.41988950276243,0,6.07734806629834
"E00033220",135,125,3,0,7,92.5925925925926,2.22222222222222,0,5.18518518518519
"E00033221",170,137,4,3,26,80.5882352941177,2.35294117647059,1.76470588235294,15.2941176470588
"E00033222",135,131,0,0,4,97.037037037037,0,0,2.96296296296296
"E00033223",171,117,4,1,49,68.4210526315789,2.33918128654971,0.584795321637427,28.6549707602339
"E00033224",148,144,2,0,2,97.2972972972973,1.35135135135135,0,1.35135135135135
"E00033225",160,151,2,3,4,94.375,1.25,1.875,2.5
"E00033226",187,180,2,1,4,96.2566844919786,1.06951871657754,0.53475935828877,2.13903743315508
"E00033227",136,129,2,0,5,94.8529411764706,1.47058823529412,0,3.67647058823529
"E00033228",208,196,1,2,9,94.2307692307692,0.480769230769231,0.961538461538462,4.32692307692308
"E00033229",128,126,0,0,2,98.4375,0,0,1.5625
"E00033230",114,112,2,0,0,98.2456140350877,1.75438596491228,0,0
"E00033231",113,108,1,1,3,95.5752212389381,0.884955752212389,0.884955752212389,2.65486725663717
"E00033235",122,121,0,0,1,99.1803278688525,0,0,0.819672131147541
"E00033237",146,141,2,2,1,96.5753424657534,1.36986301369863,1.36986301369863,0.684931506849315
"E00033238",182,174,2,1,5,95.6043956043956,1.0989010989011,0.549450549450549,2.74725274725275
"E00033242",104,102,1,1,0,98.0769230769231,0.961538461538462,0.961538461538462,0
"E00033245",167,160,4,0,3,95.8083832335329,2.39520958083832,0,1.79640718562874
"E00033246",121,119,2,0,0,98.3471074380165,1.65289256198347,0,0
"E00033247",148,137,5,1,5,92.5675675675676,3.37837837837838,0.675675675675676,3.37837837837838
"E00033248",250,242,1,0,7,96.8,0.4,0,2.8
"E00033249",132,126,2,2,2,95.4545454545455,1.51515151515152,1.51515151515152,1.51515151515152
"E00033250",126,124,1,1,0,98.4126984126984,0.793650793650794,0.793650793650794,0
"E00033251",106,101,2,2,1,95.2830188679245,1.88679245283019,1.88679245283019,0.943396226415094
"E00033252",169,160,0,3,6,94.6745562130178,0,1.77514792899408,3.55029585798817
"E00033253",132,125,1,2,4,94.6969696969697,0.757575757575758,1.51515151515152,3.03030303030303
"E00033254",152,150,0,0,2,98.6842105263158,0,0,1.31578947368421
"E00033255",126,123,0,3,0,97.6190476190476,0,2.38095238095238,0
"E00033256",100,100,0,0,0,100,0,0,0
"E00033257",180,165,1,2,12,91.6666666666667,0.555555555555556,1.11111111111111,6.66666666666667
"E00033258",157,155,1,0,1,98.7261146496815,0.636942675159236,0,0.636942675159236
"E00033259",80,76,3,0,1,95,3.75,0,1.25
"E00033260",129,127,0,1,1,98.4496124031008,0,0.775193798449612,0.775193798449612
"E00033261",110,105,1,0,4,95.4545454545455,0.909090909090909,0,3.63636363636364
"E00033262",96,94,0,0,2,97.9166666666667,0,0,2.08333333333333
"E00033263",89,85,0,0,4,95.5056179775281,0,0,4.49438202247191
"E00033264",147,145,0,0,2,98.6394557823129,0,0,1.36054421768707
"E00033265",126,124,0,1,1,98.4126984126984,0,0.793650793650794,0.793650793650794
"E00033266",147,141,3,0,3,95.9183673469388,2.04081632653061,0,2.04081632653061
"E00033267",141,137,0,0,4,97.1631205673759,0,0,2.83687943262411
"E00033268",121,119,1,0,1,98.3471074380165,0.826446280991736,0,0.826446280991736
"E00033269",92,89,0,1,2,96.7391304347826,0,1.08695652173913,2.17391304347826
"E00033270",128,122,2,1,3,95.3125,1.5625,0.78125,2.34375
"E00033271",126,125,0,0,1,99.2063492063492,0,0,0.793650793650794
"E00033272",120,119,0,0,1,99.1666666666667,0,0,0.833333333333333
"E00033274",122,117,3,1,1,95.9016393442623,2.45901639344262,0.819672131147541,0.819672131147541
"E00033275",142,141,0,1,0,99.2957746478873,0,0.704225352112676,0
"E00033276",127,126,0,0,1,99.2125984251969,0,0,0.78740157480315
"E00033277",99,99,0,0,0,100,0,0,0
"E00033278",107,103,2,0,2,96.2616822429907,1.86915887850467,0,1.86915887850467
"E00033279",139,134,1,1,3,96.4028776978417,0.719424460431655,0.719424460431655,2.15827338129496
"E00033281",136,133,2,1,0,97.7941176470588,1.47058823529412,0.735294117647059,0
"E00033282",125,121,1,0,3,96.8,0.8,0,2.4
"E00033283",118,118,0,0,0,100,0,0,0
"E00033284",182,177,1,0,4,97.2527472527473,0.549450549450549,0,2.1978021978022
"E00033285",135,128,1,1,5,94.8148148148148,0.740740740740741,0.740740740740741,3.7037037037037
"E00033286",128,127,0,0,1,99.21875,0,0,0.78125
"E00033287",115,110,0,1,4,95.6521739130435,0,0.869565217391304,3.47826086956522
"E00033288",121,120,0,0,1,99.1735537190083,0,0,0.826446280991736
"E00033289",105,102,3,0,0,97.1428571428571,2.85714285714286,0,0
"E00033290",88,84,2,0,2,95.4545454545455,2.27272727272727,0,2.27272727272727
"E00033291",185,177,5,2,1,95.6756756756757,2.7027027027027,1.08108108108108,0.540540540540541
"E00033292",106,105,1,0,0,99.0566037735849,0.943396226415094,0,0
"E00033293",145,141,2,0,2,97.2413793103448,1.37931034482759,0,1.37931034482759
"E00033294",130,124,1,1,4,95.3846153846154,0.769230769230769,0.769230769230769,3.07692307692308
"E00033295",108,105,3,0,0,97.2222222222222,2.77777777777778,0,0
"E00033296",111,107,4,0,0,96.3963963963964,3.6036036036036,0,0
"E00033297",143,140,1,0,2,97.9020979020979,0.699300699300699,0,1.3986013986014
"E00033298",129,128,0,0,1,99.2248062015504,0,0,0.775193798449612
"E00033299",117,116,1,0,0,99.1452991452991,0.854700854700855,0,0
"E00033300",112,110,1,0,1,98.2142857142857,0.892857142857143,0,0.892857142857143
"E00033301",120,118,0,0,2,98.3333333333333,0,0,1.66666666666667
"E00033302",105,102,2,0,1,97.1428571428571,1.9047619047619,0,0.952380952380952
"E00033304",102,102,0,0,0,100,0,0,0
"E00033305",121,120,1,0,0,99.1735537190083,0.826446280991736,0,0
"E00033306",122,121,0,0,1,99.1803278688525,0,0,0.819672131147541
"E00033307",124,121,0,1,2,97.5806451612903,0,0.806451612903226,1.61290322580645
"E00033308",122,121,0,0,1,99.1803278688525,0,0,0.819672131147541
"E00033309",135,132,0,1,2,97.7777777777778,0,0.740740740740741,1.48148148148148
"E00033310",127,124,1,1,1,97.6377952755905,0.78740157480315,0.78740157480315,0.78740157480315
"E00033312",133,132,1,0,0,99.2481203007519,0.75187969924812,0,0
"E00033313",137,132,1,1,3,96.3503649635037,0.72992700729927,0.72992700729927,2.18978102189781
"E00033314",130,125,3,1,1,96.1538461538462,2.30769230769231,0.769230769230769,0.769230769230769
"E00033315",130,128,0,1,1,98.4615384615385,0,0.769230769230769,0.769230769230769
"E00033316",144,142,0,0,2,98.6111111111111,0,0,1.38888888888889
"E00033317",152,151,1,0,0,99.3421052631579,0.657894736842105,0,0
"E00033318",153,149,1,1,2,97.3856209150327,0.65359477124183,0.65359477124183,1.30718954248366
"E00033319",164,158,5,1,0,96.3414634146341,3.04878048780488,0.609756097560976,0
"E00033320",130,126,3,0,1,96.9230769230769,2.30769230769231,0,0.769230769230769
"E00033322",118,107,5,2,4,90.6779661016949,4.23728813559322,1.69491525423729,3.38983050847458
"E00033323",107,105,1,0,1,98.1308411214953,0.934579439252336,0,0.934579439252336
"E00033324",113,110,2,0,1,97.3451327433628,1.76991150442478,0,0.884955752212389
"E00033326",106,105,1,0,0,99.0566037735849,0.943396226415094,0,0
"E00033327",124,124,0,0,0,100,0,0,0
"E00033328",119,116,1,0,2,97.4789915966387,0.840336134453782,0,1.68067226890756
"E00033329",131,129,0,0,2,98.4732824427481,0,0,1.52671755725191
"E00033330",130,127,1,0,2,97.6923076923077,0.769230769230769,0,1.53846153846154
"E00033331",134,130,2,0,2,97.0149253731343,1.49253731343284,0,1.49253731343284
"E00033332",108,103,3,0,2,95.3703703703704,2.77777777777778,0,1.85185185185185
"E00033333",121,112,5,1,3,92.5619834710744,4.13223140495868,0.826446280991736,2.47933884297521
"E00033334",108,102,3,3,0,94.4444444444444,2.77777777777778,2.77777777777778,0
"E00033335",108,107,1,0,0,99.0740740740741,0.925925925925926,0,0
"E00033336",121,118,1,0,2,97.5206611570248,0.826446280991736,0,1.65289256198347
"E00033337",85,85,0,0,0,100,0,0,0
"E00033338",90,86,3,0,1,95.5555555555556,3.33333333333333,0,1.11111111111111
"E00033339",132,129,0,1,2,97.7272727272727,0,0.757575757575758,1.51515151515152
"E00033340",103,99,4,0,0,96.1165048543689,3.88349514563107,0,0
"E00033341",115,111,4,0,0,96.5217391304348,3.47826086956522,0,0
"E00033342",126,124,1,0,1,98.4126984126984,0.793650793650794,0,0.793650793650794
"E00033343",96,93,2,1,0,96.875,2.08333333333333,1.04166666666667,0
"E00033344",139,137,1,0,1,98.5611510791367,0.719424460431655,0,0.719424460431655
"E00033345",129,126,2,1,0,97.6744186046512,1.55038759689922,0.775193798449612,0
"E00033346",124,116,2,1,5,93.5483870967742,1.61290322580645,0.806451612903226,4.03225806451613
"E00033347",121,115,6,0,0,95.0413223140496,4.95867768595041,0,0
"E00033348",112,111,0,1,0,99.1071428571429,0,0.892857142857143,0
"E00033349",154,153,0,0,1,99.3506493506494,0,0,0.649350649350649
"E00033350",122,122,0,0,0,100,0,0,0
"E00033351",124,123,1,0,0,99.1935483870968,0.806451612903226,0,0
"E00033352",108,108,0,0,0,100,0,0,0
"E00033353",103,102,0,1,0,99.0291262135922,0,0.970873786407767,0
"E00033354",150,148,0,0,2,98.6666666666667,0,0,1.33333333333333
"E00033355",113,109,1,0,3,96.4601769911504,0.884955752212389,0,2.65486725663717
"E00033356",137,135,1,0,1,98.5401459854015,0.72992700729927,0,0.72992700729927
"E00033357",125,122,2,1,0,97.6,1.6,0.8,0
"E00033358",95,88,1,4,2,92.6315789473684,1.05263157894737,4.21052631578947,2.10526315789474
"E00033359",161,153,5,1,2,95.0310559006211,3.1055900621118,0.62111801242236,1.24223602484472
"E00033360",155,152,3,0,0,98.0645161290323,1.93548387096774,0,0
