"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E01006526",1029,127,438,104,45,46,141,35,19,55,19,9,8,2,18,12.3420796890185,42.5655976676385,10.1068999028183,4.3731778425656,4.47035957240039,13.7026239067055,3.40136054421769,1.84645286686103,5.34499514091351,1.84645286686103,0.87463556851312,0.777453838678328,0.194363459669582,1.74927113702624
"E01006527",1103,138,402,66,54,76,178,108,21,39,21,21,11,9,23,12.5113327289211,36.4460562103354,5.98368087035358,4.89573889392566,6.89029918404352,16.1378059836809,9.79147778785132,1.90389845874887,3.53581142339075,1.90389845874887,1.90389845874887,0.99728014505893,0.815956482320943,2.08522212148685
"E01006528",1157,121,485,98,63,71,106,113,31,43,26,16,10,6,31,10.4580812445981,41.9187554019015,8.47018150388937,5.44511668107174,6.13656006914434,9.16162489196197,9.7666378565255,2.67934312878133,3.71650821089023,2.24719101123596,1.3828867761452,0.864304235090752,0.518582541054451,2.67934312878133
"E01006529",1007,121,486,66,37,41,132,49,17,35,23,11,7,6,17,12.0158887785501,48.2621648460775,6.55412115193644,3.67428003972195,4.07149950347567,13.1082423038729,4.86593843098312,1.68818272095333,3.47567030784508,2.28401191658391,1.09235352532274,0.695134061569017,0.595829195630586,1.68818272095333
"E01006530",1005,149,410,58,26,40,203,49,22,33,15,7,5,4,7,14.8258706467662,40.7960199004975,5.77114427860696,2.58706467661692,3.98009950248756,20.1990049751244,4.87562189054726,2.18905472636816,3.28358208955224,1.49253731343284,0.696517412935323,0.497512437810945,0.398009950248756,0.696517412935323
"E01006531",997,114,370,61,20,32,271,55,26,33,15,4,4,3,7,11.4343029087262,37.111334002006,6.11835506519559,2.00601805416249,3.20962888665998,27.1815446339017,5.51654964894684,2.60782347041123,3.3099297893681,1.50451354062187,0.401203610832498,0.401203610832498,0.300902708124373,0.702106318956871
"E01006532",1132,134,385,182,29,33,216,72,44,24,13,7,9,2,12,11.8374558303887,34.0106007067138,16.0777385159011,2.56183745583039,2.91519434628975,19.0812720848057,6.36042402826855,3.886925795053,2.12014134275618,1.14840989399293,0.618374558303887,0.795053003533569,0.176678445229682,1.06007067137809
"E01006533",992,135,336,83,52,34,202,45,26,50,29,10,16,9,20,13.6088709677419,33.8709677419355,8.36693548387097,5.24193548387097,3.42741935483871,20.3629032258065,4.53629032258065,2.62096774193548,5.04032258064516,2.92338709677419,1.00806451612903,1.61290322580645,0.907258064516129,2.01612903225806
"E01006534",1158,171,423,83,58,44,137,82,51,88,21,20,7,10,23,14.7668393782383,36.5284974093264,7.16753022452504,5.00863557858376,3.79965457685665,11.8307426597582,7.08117443868739,4.40414507772021,7.5993091537133,1.81347150259067,1.72711571675302,0.604490500863558,0.863557858376511,1.98618307426598
"E01006535",1222,164,467,72,80,51,172,60,37,100,19,39,15,20,23,13.4206219312602,38.2160392798691,5.89198036006547,6.54664484451719,4.17348608837971,14.0752864157119,4.90998363338789,3.0278232405892,8.18330605564648,1.55482815057283,3.19148936170213,1.22749590834697,1.6366612111293,1.88216039279869
"E01006536",1386,212,457,74,108,43,200,76,62,123,31,37,21,27,47,15.2958152958153,32.972582972583,5.33910533910534,7.79220779220779,3.1024531024531,14.4300144300144,5.48340548340548,4.47330447330447,8.87445887445888,2.23665223665224,2.66955266955267,1.51515151515152,1.94805194805195,3.39105339105339
"E01006537",1728,239,754,136,89,54,188,69,72,89,38,23,13,13,30,13.8310185185185,43.6342592592593,7.87037037037037,5.15046296296296,3.125,10.8796296296296,3.99305555555556,4.16666666666667,5.15046296296296,2.19907407407407,1.33101851851852,0.752314814814815,0.752314814814815,1.73611111111111
"E01006538",972,144,405,66,45,33,137,46,33,53,10,19,8,7,9,14.8148148148148,41.6666666666667,6.79012345679012,4.62962962962963,3.39506172839506,14.0946502057613,4.73251028806584,3.39506172839506,5.45267489711934,1.02880658436214,1.95473251028807,0.823045267489712,0.720164609053498,0.925925925925926
"E01006539",1117,150,379,161,31,45,200,59,27,41,24,6,15,6,13,13.4288272157565,33.9301700984781,14.4136078782453,2.77529095792301,4.02864816472695,17.905102954342,5.28200537153089,2.41718889883617,3.67054610564011,2.14861235452104,0.53715308863026,1.34288272157565,0.53715308863026,1.16383169203223
"E01006540",1139,151,275,37,163,45,103,79,84,151,51,58,19,34,85,13.2572431957858,24.14398595259,3.24846356453029,14.3107989464443,3.95083406496927,9.04302019315189,6.93590869183494,7.37489025460931,13.2572431957858,4.47761194029851,5.09218612818262,1.66812993854258,2.98507462686567,7.46268656716418
"E01006541",1211,175,450,64,83,39,171,47,35,122,25,30,12,18,34,14.4508670520231,37.159372419488,5.28488852188274,6.85383980181668,3.2204789430223,14.1205615194055,3.88109000825764,2.89017341040462,10.074318744839,2.06440957886045,2.47729149463254,0.990916597853014,1.48637489677952,2.80759702725021
"E01006542",1025,144,337,52,69,36,92,59,48,155,33,24,12,10,30,14.0487804878049,32.8780487804878,5.07317073170732,6.73170731707317,3.51219512195122,8.97560975609756,5.75609756097561,4.68292682926829,15.1219512195122,3.21951219512195,2.34146341463415,1.17073170731707,0.975609756097561,2.92682926829268
"E01006543",966,144,379,67,36,46,155,47,32,47,13,11,9,5,13,14.9068322981366,39.2339544513458,6.93581780538302,3.72670807453416,4.76190476190476,16.0455486542443,4.86542443064182,3.31262939958592,4.86542443064182,1.34575569358178,1.13871635610766,0.93167701863354,0.5175983436853,1.34575569358178
"E01006544",1190,189,312,37,106,32,154,87,80,151,42,35,11,33,37,15.8823529411765,26.218487394958,3.10924369747899,8.90756302521008,2.6890756302521,12.9411764705882,7.3109243697479,6.72268907563025,12.6890756302521,3.52941176470588,2.94117647058824,0.92436974789916,2.77310924369748,3.10924369747899
"E01006545",1083,183,413,48,62,35,136,62,50,68,26,14,10,6,28,16.8975069252078,38.134810710988,4.43213296398892,5.72483841181902,3.23176361957525,12.5577100646353,5.72483841181902,4.61680517082179,6.27885503231764,2.40073868882733,1.2927054478301,0.923361034164358,0.554016620498615,2.5854108956602
"E01006546",942,134,344,46,92,30,75,46,59,84,32,33,16,13,38,14.2250530785563,36.5180467091295,4.88322717622081,9.76645435244161,3.18471337579618,7.96178343949045,4.88322717622081,6.26326963906582,8.9171974522293,3.39702760084926,3.5031847133758,1.69851380042463,1.38004246284501,4.03397027600849
"E01006547",1125,139,290,66,147,38,127,80,78,118,42,35,17,30,63,12.3555555555556,25.7777777777778,5.86666666666667,13.0666666666667,3.37777777777778,11.2888888888889,7.11111111111111,6.93333333333333,10.4888888888889,3.73333333333333,3.11111111111111,1.51111111111111,2.66666666666667,5.6
"E01006548",1177,171,326,44,104,57,159,101,59,111,45,22,12,18,42,14.5284621920136,27.6975361087511,3.73831775700935,8.83602378929482,4.8428207306712,13.5089209855565,8.58113848768054,5.01274426508071,9.43075615972812,3.8232795242141,1.86915887850467,1.01954120645709,1.52931180968564,3.56839422259983
"E01006549",1456,129,503,110,134,106,81,177,23,157,36,20,13,19,49,8.85989010989011,34.5467032967033,7.55494505494505,9.2032967032967,7.28021978021978,5.56318681318681,12.1565934065934,1.57967032967033,10.782967032967,2.47252747252747,1.37362637362637,0.892857142857143,1.30494505494505,3.36538461538462
"E01006550",1466,72,232,42,38,303,51,672,21,24,11,13,7,5,17,4.91132332878581,15.8253751705321,2.86493860845839,2.59208731241473,20.668485675307,3.47885402455662,45.8390177353342,1.4324693042292,1.63710777626194,0.750341064120055,0.886766712141883,0.477489768076398,0.34106412005457,1.15961800818554
"E01006551",1298,74,239,69,67,129,187,322,40,129,42,9,19,11,29,5.70107858243451,18.4129429892142,5.31587057010786,5.1617873651772,9.93836671802773,14.4067796610169,24.8073959938367,3.08166409861325,9.93836671802773,3.23574730354391,0.693374422187982,1.46379044684129,0.847457627118644,2.23420647149461
"E01006552",1403,160,330,107,161,90,83,168,120,91,93,26,21,38,70,11.4041339985745,23.5210263720599,7.62651461154668,11.4754098360656,6.41482537419815,5.91589451176051,11.9743406985032,8.55310049893086,6.48610121168924,6.62865288667142,1.85317177476835,1.4967925873129,2.70848182466144,4.98930862437634
"E01006553",1673,125,441,69,42,310,82,526,17,37,24,8,3,10,17,7.47160789001793,26.3598326359833,4.1243275552899,2.51046025104602,18.5295875672445,4.90137477585176,31.4405260011955,1.01613867304244,2.21159593544531,1.43454871488344,0.478182904961148,0.17931858936043,0.597728631201435,1.01613867304244
"E01006554",1500,101,364,118,73,219,81,416,22,82,24,13,15,3,32,6.73333333333333,24.2666666666667,7.86666666666667,4.86666666666667,14.6,5.4,27.7333333333333,1.46666666666667,5.46666666666667,1.6,0.866666666666667,1,0.2,2.13333333333333
"E01006556",1510,170,273,92,213,87,102,186,97,174,116,51,8,79,85,11.2582781456954,18.0794701986755,6.09271523178808,14.1059602649007,5.76158940397351,6.75496688741722,12.317880794702,6.42384105960265,11.523178807947,7.68211920529801,3.37748344370861,0.529801324503311,5.2317880794702,5.62913907284768
"E01006557",1874,106,303,59,53,374,55,839,37,28,20,26,7,9,18,5.65635005336179,16.1686232657417,3.14834578441836,2.8281750266809,19.957310565635,2.93489861259338,44.7705442902882,1.974386339381,1.49413020277481,1.06723585912487,1.38740661686233,0.373532550693703,0.48025613660619,0.96051227321238
"E01006558",1057,147,290,25,134,16,132,45,63,144,61,37,12,25,61,13.9072847682119,27.4361400189215,2.36518448438978,12.6773888363292,1.51371807000946,12.4881740775781,4.25733207190161,5.96026490066225,13.6234626300851,5.77105014191107,3.50047303689688,1.1352885525071,2.36518448438978,5.77105014191107
"E01006560",1419,187,283,35,178,35,223,66,67,274,71,43,27,43,77,13.1782945736434,19.9436222692037,2.46652572233968,12.5440451021846,2.46652572233968,15.7152924594785,4.65116279069767,4.72163495419309,19.3093727977449,5.00352360817477,3.03030303030303,1.90274841437632,3.03030303030303,5.42635658914729
"E01006562",1109,146,256,44,114,33,136,70,70,175,65,39,16,24,45,13.1650135256988,23.0838593327322,3.96753832281335,10.2795311091073,2.97565374211001,12.263300270514,6.31199278629396,6.31199278629396,15.7799819657349,5.86113615870153,3.51668169522092,1.44274120829576,2.16411181244364,4.05770964833183
"E01006563",1224,131,228,31,160,31,256,58,80,188,61,30,36,29,74,10.702614379085,18.6274509803922,2.53267973856209,13.0718954248366,2.53267973856209,20.9150326797386,4.73856209150327,6.5359477124183,15.359477124183,4.98366013071895,2.45098039215686,2.94117647058824,2.36928104575163,6.04575163398693
"E01006564",1354,204,394,62,103,30,281,56,42,139,43,27,23,17,49,15.0664697193501,29.0989660265879,4.57902511078287,7.60709010339734,2.21565731166913,20.7533234859675,4.13589364844904,3.10192023633678,10.2658788774003,3.17577548005908,1.99409158050222,1.698670605613,1.25553914327917,3.61890694239291
"E01006565",1119,176,402,50,83,39,169,47,38,90,25,25,16,29,29,15.7283288650581,35.9249329758713,4.46827524575514,7.41733690795353,3.48525469168901,15.1027703306524,4.20017873100983,3.39588918677391,8.04289544235925,2.23413762287757,2.23413762287757,1.42984807864164,2.59159964253798,2.59159964253798
"E01006566",1078,157,425,78,59,44,155,60,36,40,24,13,8,15,20,14.5640074211503,39.4248608534323,7.23562152133581,5.47309833024119,4.08163265306122,14.378478664193,5.56586270871985,3.33951762523191,3.71057513914657,2.22634508348794,1.20593692022263,0.742115027829314,1.39146567717996,1.85528756957328
"E01006567",1237,163,380,80,108,50,177,48,28,159,44,29,11,22,40,13.1770412287793,30.7194826192401,6.46725949878739,8.73080032336297,4.04203718674212,14.3088116410671,3.88035569927243,2.26354082457559,12.8536782538399,3.55699272433306,2.34438156831043,0.889248181083266,1.77849636216653,3.23362974939369
"E01006568",1145,163,484,64,67,40,127,52,41,83,24,14,14,8,36,14.235807860262,42.2707423580786,5.58951965065502,5.85152838427948,3.49344978165939,11.0917030567686,4.54148471615721,3.58078602620087,7.24890829694323,2.09606986899563,1.22270742358079,1.22270742358079,0.698689956331878,3.14410480349345
"E01006569",1035,125,303,61,85,35,182,48,48,110,38,17,17,17,41,12.0772946859903,29.2753623188406,5.89371980676328,8.21256038647343,3.38164251207729,17.5845410628019,4.63768115942029,4.63768115942029,10.6280193236715,3.67149758454106,1.64251207729469,1.64251207729469,1.64251207729469,3.96135265700483
"E01006570",1082,158,448,94,39,44,154,58,26,42,19,14,6,8,16,14.6025878003697,41.4048059149723,8.68761552680222,3.60443622920518,4.06654343807763,14.2329020332717,5.36044362292052,2.40295748613678,3.88170055452865,1.75600739371534,1.29390018484288,0.55452865064695,0.739371534195933,1.47874306839187
"E01006571",1050,163,318,57,95,26,137,61,59,113,21,29,21,27,27,15.5238095238095,30.2857142857143,5.42857142857143,9.04761904761905,2.47619047619048,13.047619047619,5.80952380952381,5.61904761904762,10.7619047619048,2,2.76190476190476,2,2.57142857142857,2.57142857142857
"E01006572",834,141,213,39,63,25,114,41,70,98,30,21,11,13,29,16.9064748201439,25.5395683453237,4.67625899280576,7.55395683453237,2.99760191846523,13.6690647482014,4.91606714628297,8.39328537170264,11.7505995203837,3.59712230215827,2.51798561151079,1.3189448441247,1.55875299760192,3.47721822541966
"E01006573",1055,149,378,52,105,18,134,51,52,86,30,24,22,20,38,14.1232227488152,35.8293838862559,4.92890995260664,9.95260663507109,1.70616113744076,12.7014218009479,4.83412322274881,4.92890995260664,8.15165876777251,2.8436018957346,2.27488151658768,2.08530805687204,1.8957345971564,3.60189573459716
"E01006574",966,152,291,55,79,29,144,48,53,93,22,23,13,22,33,15.7349896480331,30.1242236024845,5.6935817805383,8.17805383022774,3.00207039337474,14.9068322981366,4.96894409937888,5.48654244306418,9.62732919254658,2.27743271221532,2.38095238095238,1.34575569358178,2.27743271221532,3.41614906832298
"E01006575",956,150,333,61,57,30,154,60,29,67,15,15,9,12,16,15.6903765690377,34.8326359832636,6.38075313807531,5.96234309623431,3.13807531380753,16.1087866108787,6.27615062761506,3.03347280334728,7.00836820083682,1.56903765690377,1.56903765690377,0.941422594142259,1.25523012552301,1.67364016736402
"E01006576",1264,180,584,109,37,35,178,56,22,55,8,7,13,4,14,14.2405063291139,46.2025316455696,8.62341772151899,2.92721518987342,2.76898734177215,14.0822784810127,4.43037974683544,1.74050632911392,4.35126582278481,0.632911392405063,0.55379746835443,1.02848101265823,0.316455696202532,1.10759493670886
"E01006577",1106,181,470,93,24,43,160,62,32,27,14,7,5,4,8,16.3652802893309,42.49547920434,8.40867992766727,2.16998191681736,3.8878842676311,14.4665461121157,5.60578661844485,2.89330922242315,2.44122965641953,1.26582278481013,0.632911392405063,0.452079566003617,0.361663652802893,0.723327305605787
"E01006578",1020,156,444,89,37,34,137,45,32,31,15,9,8,5,14,15.2941176470588,43.5294117647059,8.72549019607843,3.62745098039216,3.33333333333333,13.4313725490196,4.41176470588235,3.13725490196078,3.03921568627451,1.47058823529412,0.882352941176471,0.784313725490196,0.490196078431373,1.37254901960784
"E01006579",1177,186,492,90,55,34,197,49,32,30,12,13,18,5,15,15.802888700085,41.8011894647409,7.64655904842821,4.67289719626168,2.88870008496177,16.7374681393373,4.16312659303314,2.71877655055225,2.54885301614274,1.01954120645709,1.10450297366185,1.52931180968564,0.424808836023789,1.27442650807137
"E01006580",1015,159,416,99,33,42,152,57,27,22,8,10,11,4,13,15.6650246305419,40.9852216748768,9.75369458128079,3.2512315270936,4.13793103448276,14.9753694581281,5.61576354679803,2.66009852216749,2.16748768472906,0.788177339901478,0.985221674876847,1.08374384236453,0.394088669950739,1.2807881773399
"E01006581",1152,190,464,78,36,50,187,71,36,26,14,11,9,3,10,16.4930555555556,40.2777777777778,6.77083333333333,3.125,4.34027777777778,16.2326388888889,6.16319444444444,3.125,2.25694444444444,1.21527777777778,0.954861111111111,0.78125,0.260416666666667,0.868055555555556
"E01006582",1192,171,495,106,30,58,174,95,23,29,11,9,5,5,10,14.3456375838926,41.5268456375839,8.89261744966443,2.51677852348993,4.86577181208054,14.5973154362416,7.96979865771812,1.92953020134228,2.43288590604027,0.922818791946309,0.75503355704698,0.419463087248322,0.419463087248322,0.838926174496644
"E01006583",1408,146,325,128,31,268,163,306,14,19,8,9,9,9,11,10.3693181818182,23.0823863636364,9.09090909090909,2.20170454545455,19.0340909090909,11.5767045454545,21.7329545454545,0.994318181818182,1.34943181818182,0.568181818181818,0.639204545454546,0.639204545454546,0.639204545454546,0.78125
"E01006584",1042,157,412,80,59,36,165,43,16,62,12,14,14,9,28,15.0671785028791,39.5393474088292,7.67754318618042,5.66218809980806,3.45489443378119,15.8349328214971,4.12667946257198,1.53550863723608,5.95009596928983,1.15163147792706,1.34357005758157,1.34357005758157,0.863723608445297,2.68714011516315
"E01006585",1005,125,311,39,83,34,158,49,41,131,34,25,13,13,27,12.4378109452736,30.9452736318408,3.88059701492537,8.25870646766169,3.38308457711443,15.7213930348259,4.87562189054726,4.07960199004975,13.0348258706468,3.38308457711443,2.48756218905473,1.29353233830846,1.29353233830846,2.6865671641791
"E01006586",1460,204,523,109,96,57,174,90,48,124,35,16,17,9,40,13.972602739726,35.8219178082192,7.46575342465753,6.57534246575342,3.9041095890411,11.9178082191781,6.16438356164384,3.28767123287671,8.49315068493151,2.3972602739726,1.0958904109589,1.16438356164384,0.616438356164384,2.73972602739726
"E01006587",1280,159,516,97,65,40,185,54,39,88,37,15,16,10,30,12.421875,40.3125,7.578125,5.078125,3.125,14.453125,4.21875,3.046875,6.875,2.890625,1.171875,1.25,0.78125,2.34375
"E01006588",1264,154,523,102,67,75,123,118,23,62,17,14,15,6,25,12.1835443037975,41.376582278481,8.06962025316456,5.3006329113924,5.93354430379747,9.73101265822785,9.33544303797468,1.81962025316456,4.90506329113924,1.34493670886076,1.10759493670886,1.18670886075949,0.474683544303797,1.97784810126582
"E01006589",1116,200,460,92,32,50,158,61,29,26,8,10,9,8,7,17.921146953405,41.2186379928315,8.24372759856631,2.8673835125448,4.48028673835125,14.15770609319,5.46594982078853,2.59856630824373,2.32974910394265,0.716845878136201,0.896057347670251,0.806451612903226,0.716845878136201,0.627240143369176
"E01006590",1369,157,600,79,51,90,102,196,22,54,18,13,7,1,22,11.4682249817385,43.827611395179,5.77063550036523,3.72534696859021,6.57414170927684,7.45069393718042,14.3170197224251,1.60701241782323,3.94448502556611,1.31482834185537,0.949598246895544,0.511322132943755,0.0730460189919649,1.60701241782323
"E01006591",1289,150,547,94,54,92,139,137,28,29,19,17,11,7,20,11.6369278510473,42.4359968968192,7.29247478665632,4.18929402637704,7.13731574864236,10.7835531419705,10.6283941039566,2.1722265321955,2.24980605120248,1.47401086113266,1.3188518231187,0.853374709076804,0.543056633048875,1.55159038013964
"E01006592",1136,151,412,160,28,47,168,93,41,19,17,4,8,2,13,13.2922535211268,36.2676056338028,14.0845070422535,2.46478873239437,4.13732394366197,14.7887323943662,8.18661971830986,3.60915492957746,1.67253521126761,1.49647887323944,0.352112676056338,0.704225352112676,0.176056338028169,1.1443661971831
"E01006593",1255,141,556,75,37,85,94,191,25,39,12,10,8,4,13,11.2350597609562,44.3027888446215,5.97609561752988,2.94820717131474,6.77290836653386,7.49003984063745,15.2191235059761,1.99203187250996,3.10756972111554,0.956175298804781,0.796812749003984,0.637450199203187,0.318725099601594,1.03585657370518
"E01006594",1054,136,360,153,30,35,204,73,32,20,11,9,7,6,4,12.9032258064516,34.1555977229602,14.5161290322581,2.84629981024668,3.32068311195446,19.3548387096774,6.92599620493359,3.03605313092979,1.89753320683112,1.04364326375712,0.853889943074004,0.664136622390892,0.569259962049336,0.379506641366224
"E01006595",1313,161,612,84,50,43,190,70,33,54,16,13,14,4,23,12.2619954303123,46.6108149276466,6.3975628332064,3.80807311500381,3.27494287890328,14.4706778370145,5.33130236100533,2.51332825590251,4.11271896420411,1.21858339680122,0.99009900990099,1.06626047220107,0.304645849200305,1.75171363290175
"E01006596",1095,160,491,76,45,41,130,61,33,37,21,18,6,8,16,14.6118721461187,44.8401826484018,6.94063926940639,4.10958904109589,3.74429223744292,11.8721461187215,5.57077625570776,3.01369863013699,3.37899543378995,1.91780821917808,1.64383561643836,0.547945205479452,0.730593607305936,1.46118721461187
"E01006597",1232,152,505,148,40,37,195,83,33,22,17,13,12,8,13,12.3376623376623,40.9902597402597,12.012987012987,3.24675324675325,3.00324675324675,15.8279220779221,6.73701298701299,2.67857142857143,1.78571428571429,1.37987012987013,1.05519480519481,0.974025974025974,0.649350649350649,1.05519480519481
"E01006598",927,107,225,21,106,27,136,63,64,137,41,31,18,30,51,11.5426105717368,24.2718446601942,2.26537216828479,11.4347357065804,2.9126213592233,14.6709816612729,6.79611650485437,6.90399137001079,14.7788565264293,4.42286947141316,3.34412081984898,1.94174757281553,3.23624595469256,5.50161812297735
"E01006599",778,127,196,24,112,27,85,45,72,59,31,35,12,22,48,16.3239074550129,25.1928020565553,3.08483290488432,14.3958868894602,3.47043701799486,10.9254498714653,5.7840616966581,9.25449871465296,7.58354755784062,3.98457583547558,4.4987146529563,1.54241645244216,2.82776349614396,6.16966580976864
"E01006600",1030,161,320,61,66,38,129,55,52,114,34,15,13,9,30,15.631067961165,31.0679611650485,5.92233009708738,6.40776699029126,3.68932038834951,12.5242718446602,5.33980582524272,5.04854368932039,11.0679611650485,3.30097087378641,1.45631067961165,1.2621359223301,0.87378640776699,2.9126213592233
"E01006603",1025,154,296,55,87,32,170,52,36,102,41,26,12,21,42,15.0243902439024,28.8780487804878,5.36585365853659,8.48780487804878,3.1219512195122,16.5853658536585,5.07317073170732,3.51219512195122,9.95121951219512,4,2.53658536585366,1.17073170731707,2.04878048780488,4.09756097560976
"E01006604",1019,172,332,61,84,27,134,49,43,93,24,26,14,16,42,16.8792934249264,32.5809617271835,5.98626104023552,8.24337585868498,2.64965652600589,13.1501472031403,4.80863591756624,4.2198233562316,9.12659470068695,2.35525024533857,2.55152109911678,1.3738959764475,1.57016683022571,4.12168792934249
"E01006605",1121,171,331,59,101,37,144,56,47,142,33,29,12,26,48,15.2542372881356,29.5272078501338,5.26315789473684,9.00981266726138,3.30062444246209,12.8456735057984,4.99553969669938,4.19268510258698,12.6672613737734,2.94380017841213,2.58697591436218,1.07047279214987,2.31935771632471,4.28189116859946
"E01006606",1155,159,419,73,77,31,168,39,46,115,28,22,12,20,34,13.7662337662338,36.2770562770563,6.32034632034632,6.66666666666667,2.68398268398268,14.5454545454545,3.37662337662338,3.98268398268398,9.95670995670996,2.42424242424242,1.9047619047619,1.03896103896104,1.73160173160173,2.94372294372294
"E01006607",1084,151,351,41,73,47,128,70,50,134,39,15,14,11,41,13.929889298893,32.380073800738,3.78228782287823,6.73431734317343,4.33579335793358,11.8081180811808,6.45756457564576,4.61254612546125,12.3616236162362,3.59778597785978,1.38376383763838,1.29151291512915,1.01476014760148,3.78228782287823
"E01006608",926,152,328,57,67,38,129,30,34,82,9,20,13,16,31,16.414686825054,35.4211663066955,6.15550755939525,7.2354211663067,4.1036717062635,13.9308855291577,3.23974082073434,3.67170626349892,8.85529157667387,0.971922246220302,2.15982721382289,1.40388768898488,1.72786177105832,3.34773218142549
"E01006609",975,132,356,48,82,25,118,64,45,79,26,20,15,19,38,13.5384615384615,36.5128205128205,4.92307692307692,8.41025641025641,2.56410256410256,12.1025641025641,6.56410256410256,4.61538461538462,8.1025641025641,2.66666666666667,2.05128205128205,1.53846153846154,1.94871794871795,3.8974358974359
