"GeographyCode","KS608EW0001","KS608EW0002","KS608EW0003","KS608EW0004","KS608EW0005","KS608EW0006","KS608EW0007","KS608EW0008","KS608EW0009","KS608EW0010","KS608EW0011","KS608EW0012","KS608EW0013","KS608EW0014","KS608EW0015","KS608EW0016","KS608EW0017","KS608EW0018","KS608EW0019"
"E02001397",3431,362,823,467,422,275,299,278,230,275,10.5508598076363,23.9871757505101,13.6111920722821,12.2996211017196,8.01515593121539,8.71466044884873,8.10259399591956,6.70358496065287,8.01515593121539
"E02001398",3866,344,1239,579,416,211,289,303,160,325,8.89808587687532,32.0486290739783,14.9767201241593,10.7604759441283,5.45783755819969,7.47542679772375,7.8375581996896,4.1386445938955,8.40662183135023
"E02001399",3540,315,939,463,528,278,292,285,175,265,8.89830508474576,26.5254237288136,13.0790960451977,14.9152542372881,7.85310734463277,8.24858757062147,8.05084745762712,4.94350282485876,7.48587570621469
"E02001400",2929,249,487,342,392,247,335,312,219,346,8.50119494708091,16.6268350973028,11.6763400477979,13.3834073062479,8.43291225674291,11.4373506316149,10.6520996927279,7.47695459201092,11.8129054284739
"E02001401",3609,320,659,460,485,364,321,365,305,330,8.86672208367969,18.2599057910779,12.7459129952896,13.438625658077,10.0858963701856,8.89443059019119,10.1136048766971,8.4510944860072,9.14380714879468
"E02001402",4277,463,1417,611,541,277,256,258,188,266,10.8253448678981,33.1306990881459,14.2857142857143,12.649053074585,6.47650222118307,5.98550385784428,6.03226560673369,4.3956043956044,6.21931260229133
"E02001403",2704,155,401,294,292,267,293,327,243,432,5.73224852071006,14.8298816568047,10.8727810650888,10.7988165680473,9.87426035502959,10.835798816568,12.0931952662722,8.98668639053254,15.9763313609467
"E02001404",2905,169,221,232,337,332,394,332,375,513,5.81755593803787,7.60757314974182,7.98623063683305,11.6006884681583,11.4285714285714,13.5628227194492,11.4285714285714,12.9087779690189,17.6592082616179
"E02001405",3284,177,197,194,345,340,478,427,448,678,5.38976857490865,5.99878197320341,5.9074299634592,10.5054811205847,10.353227771011,14.5554202192448,13.0024360535932,13.6419001218027,20.6455542021924
"E02006932",3788,233,811,553,320,151,220,707,46,747,6.15100316789863,21.4097148891235,14.5987328405491,8.44772967265047,3.98627243928194,5.8078141499472,18.6642027455121,1.21436114044351,19.7201689545935
"E02006933",3169,395,965,517,323,178,178,241,102,270,12.4644998422215,30.4512464499842,16.3142947301988,10.1924897443989,5.61691385295046,5.61691385295046,7.60492268854528,3.21868097191543,8.52003786683496
"E02006934",3312,402,998,620,383,135,147,309,50,268,12.1376811594203,30.1328502415459,18.719806763285,11.5640096618357,4.07608695652174,4.43840579710145,9.32971014492754,1.50966183574879,8.09178743961353
