"GeographyCode","QS612EW0001","QS612EW0002","QS612EW0003","QS612EW0004","QS612EW0005","QS612EW0006","QS612EW0007","QS612EW0008","QS612EW0009","QS612EW0010","QS612EW0011","QS612EW0012"
"E01006628",1525,874,651,45,199,53,33,18,11,52,93,147
"E01006629",1008,621,387,15,44,22,24,14,18,47,117,86
"E01006630",970,406,564,16,52,32,23,13,8,40,168,212
"E01006632",1352,670,682,32,80,37,31,24,25,78,179,196
"E01006633",1036,412,624,10,55,24,22,22,13,55,232,191
"E01006637",1109,552,557,25,58,37,27,9,20,58,140,183
"E01006638",872,371,501,11,41,40,23,12,11,58,152,153
"E01006639",1097,705,392,10,48,26,16,14,8,42,114,114
"E01006640",1358,870,488,10,65,35,26,11,20,62,141,118
"E01006641",1187,899,288,6,40,22,17,9,13,25,81,75
"E01006642",900,442,458,6,34,36,24,13,9,53,122,161
"E01006643",1275,674,601,20,59,40,29,16,11,51,173,202
"E01006644",1507,850,657,23,77,45,30,23,20,54,203,182
"E01006645",993,435,558,13,39,28,32,20,14,45,192,175
"E01006646",1543,757,786,23,80,53,37,22,31,61,204,275
"E01006647",1000,337,663,15,50,23,16,14,12,67,231,235
"E01006648",1780,933,847,27,100,64,48,17,18,53,252,268
"E01006651",1214,920,294,22,37,23,14,15,12,39,56,76
"E01006652",1118,733,385,14,46,29,22,16,9,53,114,82
"E01006653",1100,620,480,9,38,29,21,15,19,62,155,132
"E01006654",1080,744,336,8,34,27,26,10,20,47,101,63
"E01006655",1272,766,506,23,45,25,28,22,22,64,146,131
"E01006656",1135,740,395,14,47,34,20,14,16,58,113,79
"E01006657",905,550,355,7,39,24,15,9,14,57,111,79
"E01006658",971,489,482,11,48,23,21,14,15,63,149,138
"E01006659",1476,571,905,26,156,90,80,44,35,97,145,232
"E01006660",1008,583,425,5,35,20,15,13,13,53,170,101
"E01006661",1176,545,631,6,64,36,27,21,21,63,225,168
"E01006662",1165,596,569,13,53,30,23,14,19,69,208,140
"E01006663",820,514,306,8,28,13,17,8,8,38,96,90
"E01006664",1264,663,601,17,59,55,30,20,16,64,167,173
"E01006665",1172,855,317,11,52,21,13,5,7,34,87,87
"E01006666",1107,819,288,20,48,12,14,11,5,31,59,88
"E01006667",1079,661,418,13,58,21,17,15,21,67,114,92
"E01006668",1118,847,271,13,41,24,9,7,7,31,69,70
"E01006669",1109,764,345,12,59,33,21,14,9,33,70,94
"E01006670",1150,789,361,10,38,25,18,12,14,51,107,86
"E01006671",1046,636,410,10,35,29,14,15,13,47,125,122
"E01006672",1353,702,651,12,61,40,24,15,17,92,200,190
"E01006673",1425,629,796,41,102,51,51,15,22,47,119,348
"E01006674",1277,441,836,14,63,32,34,14,13,62,155,449
"E01006675",1604,936,668,42,105,52,43,13,10,71,135,197
"E01006676",1208,518,690,19,57,39,33,19,22,56,148,297
"E01006677",704,274,430,6,32,20,13,12,12,41,100,194
"E01006678",1657,731,926,31,81,56,46,22,29,87,285,289
"E01006679",1460,473,987,18,67,64,32,26,14,51,138,577
"E01006680",1182,793,389,8,49,24,22,9,14,56,122,85
"E01006681",1176,706,470,16,47,28,17,18,26,55,150,113
"E01006682",963,666,297,7,43,24,5,13,12,43,93,57
"E01006683",1118,749,369,11,51,31,16,18,15,44,110,73
"E01006684",1629,1193,436,21,49,36,24,18,24,66,126,72
"E01006685",1121,696,425,22,52,39,23,23,15,58,117,76
"E01006686",1060,674,386,21,50,34,22,11,12,46,103,87
"E01006687",1483,979,504,21,69,42,23,15,20,54,132,128
"E01006688",1174,766,408,14,48,35,23,14,19,55,128,72
"E01006689",1215,867,348,14,63,22,14,15,13,49,96,62
"E01006690",1227,620,607,31,77,57,25,33,18,59,125,182
"E01006691",1110,523,587,21,62,46,20,21,20,61,113,223
"E01006692",1644,828,816,23,81,61,37,21,24,97,207,265
"E01006693",1190,490,700,20,57,26,21,20,15,71,265,205
"E01006694",1392,715,677,29,120,45,28,11,22,68,127,227
"E01006695",1496,738,758,27,111,50,58,27,32,67,126,260
"E01006696",1286,630,656,23,73,43,32,22,17,56,156,234
"E01006697",1365,668,697,30,96,61,37,12,28,60,133,240
"E01006698",1244,750,494,20,55,32,35,22,11,58,141,120
"E01006699",1186,509,677,27,70,51,36,12,17,64,193,207
"E01006700",1085,539,546,10,51,41,31,25,12,65,151,160
"E01006701",1111,599,512,13,40,39,13,23,13,58,191,122
"E01006702",1179,542,637,12,52,27,32,25,27,65,174,223
"E01006703",1210,522,688,17,48,37,22,25,14,77,244,204
"E01006705",1106,635,471,15,74,31,31,20,16,42,128,114
"E01006706",1010,445,565,7,49,27,25,17,12,57,211,160
"E01006707",935,418,517,8,34,26,16,19,11,49,213,141
"E01006708",1257,738,519,10,43,29,17,26,11,43,179,161
"E01006709",1064,599,465,9,50,15,23,11,9,61,169,118
"E01006710",1139,668,471,12,51,34,27,25,11,68,135,108
"E01006711",1138,610,528,16,69,48,29,19,16,60,135,136
"E01006712",949,581,368,11,52,19,20,21,12,47,102,84
"E01006713",994,650,344,6,47,20,30,7,19,36,112,67
"E01006716",1117,643,474,13,43,30,32,23,20,40,125,148
"E01006717",1057,708,349,15,50,32,18,13,12,45,85,79
"E01006718",1207,717,490,9,45,37,24,22,22,53,150,128
"E01006719",1109,701,408,10,41,27,25,19,12,55,108,111
"E01006720",1604,771,833,37,178,67,59,25,11,58,86,312
"E01006721",1265,643,622,41,92,66,29,22,13,52,111,196
"E01006722",1541,729,812,81,245,96,51,18,7,24,52,238
"E01006723",1639,717,922,50,276,86,52,25,25,56,115,237
"E01006724",1610,675,935,100,345,106,59,14,18,29,60,204
"E01006725",1199,691,508,12,68,44,36,20,16,56,122,134
"E01006726",1262,686,576,44,147,56,49,15,14,42,73,136
"E01006727",1157,745,412,18,79,37,29,3,15,39,98,94
"E01006728",1229,627,602,27,106,49,30,26,15,56,119,174
"E01006729",923,473,450,13,48,33,28,9,11,47,125,136
"E01006730",943,461,482,7,55,24,27,8,13,38,174,136
"E01006731",859,426,433,13,56,29,20,13,16,41,143,102
"E01006732",1083,478,605,10,63,37,22,21,20,73,172,187
"E01006734",968,454,514,9,63,30,21,19,14,70,161,127
"E01006735",948,455,493,7,48,34,18,12,14,50,170,140
"E01006736",1073,569,504,20,46,30,18,8,14,38,161,169
"E01006737",1048,522,526,18,61,31,16,10,11,42,147,190
"E01006738",1078,571,507,18,48,24,26,22,13,58,169,129
"E01006739",1233,615,618,10,59,23,25,24,24,69,196,188
"E01006740",943,428,515,13,40,29,20,22,15,69,154,153
"E01006741",1335,673,662,8,71,41,31,13,23,90,185,200
"E01006742",1056,665,391,11,50,23,13,3,9,45,129,108
"E01006743",1619,1046,573,17,79,40,29,23,15,78,150,142
"E01006744",1125,737,388,7,42,17,23,19,8,62,133,77
"E01006745",1422,874,548,21,61,42,22,17,16,60,158,151
"E01006746",1209,461,748,33,101,62,51,18,9,51,189,234
"E01006747",3367,1024,2343,138,743,166,78,35,17,40,116,1010
"E01006748",1701,644,1057,66,295,112,66,25,15,43,109,326
"E01006751",2116,640,1476,57,246,79,45,33,15,46,207,748
"E01006752",801,387,414,14,58,24,9,30,4,40,101,134
"E01006753",1090,530,560,23,45,28,29,30,9,58,168,170
"E01006754",1199,627,572,10,61,37,35,20,18,46,187,158
"E01006755",1082,491,591,16,57,52,24,24,20,69,157,172
"E01006756",1236,606,630,15,81,40,25,14,20,66,172,197
"E01006757",1027,485,542,12,51,40,27,11,16,55,143,187
"E01006758",1062,545,517,7,42,47,25,24,17,54,151,150
"E01006759",848,501,347,12,42,21,19,24,9,36,88,96
"E01006760",1365,685,680,28,83,50,40,10,15,70,137,247
"E01006761",1219,654,565,14,64,38,30,13,34,82,150,140
"E01006762",1231,652,579,13,63,40,26,21,20,73,187,136
"E01006763",1061,634,427,14,41,26,30,16,16,53,116,115
"E01006764",1153,634,519,17,65,43,34,15,11,54,124,156
"E01006765",1076,624,452,9,49,28,25,9,6,66,138,122
"E01006766",916,476,440,12,59,28,35,21,10,44,97,134
"E01006767",1316,748,568,9,87,60,25,21,17,61,145,143
"E01006768",1104,628,476,22,53,28,27,10,21,52,105,158
"E01006769",894,417,477,7,47,19,12,12,22,59,184,115
"E01006770",712,366,346,7,37,17,17,16,14,38,112,88
"E01006771",1049,489,560,7,50,27,11,19,16,69,212,149
"E01006772",820,457,363,10,41,25,13,11,6,47,119,91
"E01006773",1049,698,351,10,43,27,15,14,9,59,111,63
"E01006774",1082,737,345,13,48,24,16,14,10,57,87,76
"E01006775",986,436,550,9,42,25,28,10,16,57,200,163
"E01006776",1271,663,608,15,71,25,21,15,16,61,198,186
"E01006778",1758,815,943,13,83,42,43,25,27,69,314,327
"E01006779",1417,571,846,15,68,38,29,16,15,61,322,282
"E01006780",1085,724,361,18,39,33,15,9,18,44,123,62
"E01006781",1160,825,335,11,35,25,21,16,5,53,99,70
"E01006782",1189,764,425,24,49,47,26,21,11,40,111,96
"E01006783",1138,726,412,25,41,23,25,10,11,68,113,96
"E01006784",1028,723,305,17,34,37,9,14,14,38,81,61
"E01006785",1310,823,487,16,50,54,30,21,21,57,135,103
"E01006786",1337,922,415,13,55,31,26,19,14,52,125,80
"E01006787",1987,942,1045,42,167,89,58,28,39,116,174,332
"E01006788",1299,844,455,18,42,30,24,17,15,59,143,107
"E01006790",1183,589,594,14,65,39,36,17,24,54,171,174
"E01006791",1280,620,660,19,71,42,36,26,12,57,238,159
"E01006792",964,615,349,12,54,25,19,9,12,51,108,59
"E01006793",1070,645,425,23,34,43,19,24,14,66,128,74
"E01006794",1196,758,438,8,53,37,19,13,19,77,133,79
"E01006795",1052,726,326,15,47,28,16,17,7,51,83,62
"E01006796",1166,752,414,14,52,22,15,18,26,68,103,96
"E01006797",1099,639,460,17,40,37,22,21,12,52,151,108
"E01006798",1071,719,352,16,39,20,22,14,17,69,100,55
"E01006799",1294,702,592,7,79,34,32,24,23,87,224,82
"E01006800",1002,576,426,18,38,24,23,20,17,70,157,59
"E01006801",1000,656,344,13,29,17,23,24,12,60,119,47
"E01032505",999,575,424,15,47,24,21,12,14,48,112,131
"E01032506",1106,668,438,12,66,31,26,15,12,44,131,101
"E01032507",1285,889,396,17,74,44,20,17,8,51,83,82
"E01032508",1296,655,641,8,76,40,35,23,13,56,203,187
"E01032509",1053,612,441,8,62,41,31,9,17,44,111,118
"E01032510",1358,887,471,16,51,29,29,10,19,62,144,111
"E01032511",1079,619,460,7,53,34,30,18,18,56,128,116
"E01033747",729,264,465,7,40,29,13,16,13,31,136,180
"E01033748",1174,926,248,31,67,21,12,6,6,19,26,60
"E01033749",1114,205,909,80,493,78,7,16,4,9,6,216
"E01033750",1360,1037,323,19,96,27,38,10,9,20,29,75
"E01033751",1753,794,959,74,359,83,36,15,18,29,73,272
"E01033752",1158,913,245,14,68,26,12,9,1,11,8,96
"E01033753",1021,785,236,8,55,16,12,4,2,8,4,127
"E01033754",1310,890,420,25,78,29,26,11,8,27,104,112
"E01033755",1043,820,223,23,78,28,9,9,4,4,3,65
"E01033756",1139,712,427,29,101,42,17,8,10,14,24,182
"E01033757",960,340,620,48,159,52,23,15,9,27,35,252
"E01033758",1672,433,1239,61,296,66,49,21,16,22,43,665
"E01033759",810,463,347,6,30,23,19,17,6,44,110,92
"E01033760",2098,757,1341,119,511,91,44,9,8,17,12,530
"E01033761",1350,944,406,43,111,43,27,10,6,5,9,152
"E01033762",1746,602,1144,97,502,117,47,21,14,17,37,292
"E01033763",1279,484,795,25,126,60,34,17,13,62,202,256
"E01033764",1661,655,1006,9,64,53,40,44,14,89,383,310
"E01033765",1020,530,490,12,36,24,23,19,8,35,152,181
"E01033766",926,564,362,26,95,48,26,15,6,21,45,80
"E01033767",822,415,407,16,47,23,19,13,12,49,114,114
"E01033768",1102,573,529,18,88,50,31,13,13,55,99,162
