"GeographyCode","QS611EW0001","QS611EW0002","QS611EW0003","QS611EW0004","QS611EW0005"
"E00033302",72,4,17,15,36
"E00033304",71,4,30,10,27
"E00033305",84,4,17,22,41
"E00033306",83,5,24,23,31
"E00033307",94,3,20,21,50
"E00033308",89,10,27,16,36
"E00033309",101,2,26,18,55
"E00033310",96,5,22,24,45
"E00033312",87,5,24,19,39
"E00033313",106,6,27,27,46
"E00033314",92,11,20,23,38
"E00033315",87,8,25,17,37
"E00033316",99,18,42,20,19
"E00033317",113,19,49,24,21
"E00033318",111,12,30,17,52
"E00033319",117,51,35,19,12
"E00033320",86,28,24,20,14
"E00033322",80,28,30,13,9
"E00033323",67,20,29,12,6
"E00033324",84,33,35,9,7
"E00033326",71,38,24,7,2
"E00033327",83,14,35,19,15
"E00033328",77,6,19,16,36
"E00033329",93,30,31,16,16
"E00033330",87,27,29,14,17
"E00033331",75,23,22,13,17
"E00033332",85,33,24,17,11
"E00033333",82,22,32,15,13
"E00033334",81,20,37,10,14
"E00033335",72,29,19,11,13
"E00033336",90,29,29,11,21
"E00033337",56,18,24,8,6
"E00033338",70,34,23,8,5
"E00033339",100,24,40,21,15
"E00033340",79,27,30,11,11
"E00033341",82,29,30,15,8
"E00033342",81,34,31,11,5
"E00033343",76,36,28,8,4
"E00033344",100,32,38,19,11
"E00033345",94,46,27,11,10
"E00033346",90,29,35,14,12
"E00033347",87,30,25,18,14
"E00033348",67,34,23,5,5
"E00033349",127,21,31,25,50
"E00033350",82,17,27,20,18
"E00033351",84,14,23,15,32
"E00033352",82,13,35,21,13
"E00033353",72,15,20,21,16
"E00033354",107,10,24,26,47
"E00033355",93,19,33,13,28
"E00033356",93,14,33,17,29
"E00033357",80,8,26,18,28
"E00033358",68,5,23,10,30
"E00033359",117,28,46,19,24
"E00033360",104,28,40,12,24
"E00033361",130,37,47,24,22
"E00033362",76,22,31,17,6
"E00033363",71,17,31,12,11
"E00033364",90,26,32,17,15
"E00033365",135,57,46,20,12
"E00033366",77,30,23,12,12
"E00033367",122,42,45,16,19
"E00033368",88,31,30,10,17
"E00033369",114,56,28,19,11
"E00033370",84,25,33,17,9
"E00033371",91,37,33,14,7
"E00033372",100,31,30,17,22
"E00033373",140,23,52,28,37
"E00033374",99,37,36,14,12
"E00033375",88,48,25,6,9
"E00033376",77,33,27,5,12
"E00033377",93,33,34,16,10
"E00033378",97,46,30,10,11
"E00033379",105,36,40,15,14
"E00033380",77,20,31,12,14
"E00033381",60,23,25,2,10
"E00033382",91,29,27,14,21
"E00033383",100,30,31,18,21
"E00033384",96,34,27,17,18
"E00033385",127,45,54,9,19
"E00033386",120,26,42,15,37
"E00033387",112,23,46,16,27
"E00033388",117,13,48,10,46
"E00033389",99,29,32,15,23
"E00033391",140,16,44,25,55
"E00033392",129,18,38,32,41
"E00033394",126,34,42,16,34
"E00033395",138,40,49,26,23
"E00033396",89,23,32,12,22
"E00033397",98,34,34,14,16
"E00033399",91,28,29,21,13
"E00033400",84,27,32,17,8
"E00033401",79,24,23,19,13
"E00033402",117,37,53,11,16
"E00033403",106,28,43,25,10
"E00033404",130,54,42,11,23
"E00033405",105,39,35,12,19
"E00033406",93,38,28,16,11
"E00033407",119,35,49,12,23
"E00033408",95,35,43,7,10
"E00033409",60,31,16,6,7
"E00033410",101,32,46,10,13
"E00033411",80,40,21,8,11
"E00033412",114,30,45,18,21
"E00033413",94,22,43,13,16
"E00033414",113,43,39,7,24
"E00033415",74,52,18,3,1
"E00033416",128,63,37,11,17
"E00033417",116,50,50,6,10
"E00033418",97,54,27,11,5
"E00033419",79,44,22,10,3
"E00033420",123,51,43,14,15
"E00033421",101,40,37,12,12
"E00033422",131,60,44,8,19
"E00033423",106,54,34,11,7
"E00033424",110,48,35,16,11
"E00033425",108,28,50,11,19
"E00033426",98,34,38,15,11
"E00033427",67,25,24,8,10
"E00033428",98,12,22,24,40
"E00033432",90,1,19,13,57
"E00033435",85,3,30,20,32
"E00033436",96,3,25,18,50
"E00033437",77,8,18,20,31
"E00033438",95,9,28,15,43
"E00033439",128,9,29,25,65
"E00033440",108,3,24,14,67
"E00033441",100,3,24,20,53
"E00033442",87,7,21,26,33
"E00033443",50,6,11,10,23
"E00033444",75,5,25,11,34
"E00033445",69,6,8,27,28
"E00033446",77,5,23,13,36
"E00033447",40,1,7,5,27
"E00033448",92,9,32,22,29
"E00033449",103,12,24,30,37
"E00033450",84,8,28,19,29
"E00033451",82,8,23,12,39
"E00033452",70,0,24,12,34
"E00033453",66,3,24,11,28
"E00033454",178,24,56,36,62
"E00033455",99,3,22,20,54
"E00033456",95,7,24,29,35
"E00033457",77,2,15,12,48
"E00033458",74,2,16,14,42
"E00033459",80,3,16,15,46
"E00033460",70,9,22,12,27
"E00033462",64,1,10,13,40
"E00033463",58,3,12,12,31
"E00033464",83,5,29,15,34
"E00033466",80,9,22,14,35
"E00033468",77,8,23,14,32
"E00033470",98,6,22,27,43
"E00033471",71,6,16,17,32
"E00033472",77,5,17,15,40
"E00033473",86,3,17,15,51
"E00033474",115,3,27,10,75
"E00033475",131,6,27,37,61
"E00033476",82,6,23,18,35
"E00033477",55,3,20,19,13
"E00033478",77,4,22,24,27
"E00033479",115,4,32,29,50
"E00033480",86,10,34,19,23
"E00033481",112,6,24,28,54
"E00033482",76,6,27,18,25
"E00033483",107,7,26,23,51
"E00033484",89,10,28,14,37
"E00033485",92,2,31,18,41
"E00033486",138,5,40,35,58
"E00033487",93,4,22,14,53
"E00033488",130,6,30,26,68
"E00033489",78,5,22,17,34
"E00033490",70,7,17,13,33
"E00033491",119,4,36,26,53
"E00033492",156,5,29,33,89
"E00033493",117,2,42,21,52
"E00033494",76,7,22,19,28
"E00033495",129,2,41,25,61
"E00033496",114,5,23,23,63
"E00033497",74,6,17,19,32
"E00033498",78,3,14,10,51
"E00033501",76,2,15,15,44
"E00033502",85,15,34,20,16
"E00033503",81,14,24,18,25
"E00033504",94,6,15,12,61
"E00033505",68,4,25,14,25
"E00033506",90,2,32,13,43
"E00033507",118,7,21,23,67
"E00033508",72,2,20,14,36
"E00033509",89,3,26,20,40
"E00033510",111,6,29,30,46
"E00033511",99,2,25,15,57
"E00033512",66,1,17,12,36
"E00033513",104,7,39,24,34
"E00033514",70,3,24,14,29
"E00033515",104,3,26,23,52
"E00033516",82,8,29,15,30
"E00033517",89,4,18,24,43
"E00033518",100,7,25,17,51
"E00033519",106,9,26,25,46
"E00033520",79,4,28,14,33
"E00033521",119,6,37,20,56
"E00033522",120,6,31,18,65
"E00033523",110,4,47,15,44
"E00033524",170,19,52,40,59
"E00033525",89,5,27,27,30
"E00033526",102,15,46,16,25
"E00033527",92,6,28,25,33
"E00033528",93,12,31,16,34
"E00033530",122,33,43,21,25
"E00033531",92,20,34,26,12
"E00033532",118,28,43,27,20
"E00033533",65,13,28,14,10
"E00033534",81,18,31,9,23
"E00033535",92,27,29,18,18
"E00033536",93,12,34,23,24
"E00033537",89,16,31,15,27
"E00033538",95,17,35,25,18
"E00033539",112,32,36,16,28
"E00033540",107,24,49,18,16
"E00033541",83,16,30,17,20
"E00033542",84,9,30,24,21
"E00033543",82,14,24,19,25
"E00033544",78,14,39,11,14
"E00033545",73,11,23,18,21
"E00033546",99,5,32,22,40
"E00033547",101,15,34,25,27
"E00033548",89,14,34,11,30
"E00033549",85,9,35,15,26
"E00033550",87,34,31,14,8
"E00033551",44,9,17,9,9
"E00033552",77,22,23,17,15
"E00033553",85,17,35,14,19
"E00033554",80,18,21,26,15
"E00033555",79,22,27,16,14
"E00033556",75,16,31,18,10
"E00033557",80,23,28,18,11
"E00033558",85,24,31,19,11
"E00033559",73,14,27,18,14
"E00033560",76,23,28,15,10
"E00033561",72,22,24,11,15
"E00033562",79,14,26,21,18
"E00033563",87,9,36,22,20
"E00033564",95,18,29,24,24
"E00033565",82,19,21,18,24
"E00033566",83,23,27,10,23
"E00033567",96,16,33,24,23
"E00033568",97,7,32,15,43
"E00033569",72,5,24,18,25
"E00033570",138,21,39,27,51
"E00033571",67,11,18,16,22
"E00033572",71,15,26,16,14
"E00033573",85,3,28,12,42
"E00033574",89,14,33,27,15
"E00033575",61,26,17,12,6
"E00033576",60,2,15,11,32
"E00033577",81,11,30,15,25
"E00033579",99,3,23,16,57
"E00033580",124,16,23,17,68
"E00033581",189,23,47,27,92
"E00033582",114,6,33,19,56
"E00033583",91,29,27,15,20
"E00033584",86,35,30,10,11
"E00033585",109,34,34,19,22
"E00033586",109,33,30,10,36
"E00033587",89,14,35,11,29
"E00033589",111,4,27,23,57
"E00033590",63,8,17,9,29
"E00033591",62,4,19,5,34
"E00033592",93,5,18,10,60
"E00033593",77,9,23,12,33
"E00033594",105,3,25,19,58
"E00033595",105,3,21,9,72
"E00033596",109,10,35,15,49
"E00033597",82,11,20,15,36
"E00033598",100,5,28,13,54
"E00033599",103,10,33,13,47
"E00033600",76,4,13,17,42
"E00033601",124,18,26,24,56
"E00033602",107,34,35,17,21
"E00033603",103,5,24,18,56
"E00033604",113,6,35,17,55
"E00033605",103,33,23,17,30
"E00033606",104,25,44,12,23
"E00033607",99,10,32,16,41
"E00033608",107,16,33,19,39
"E00033611",101,17,38,15,31
"E00033613",71,26,28,2,15
"E00033614",118,41,37,16,24
"E00033616",115,31,33,24,27
"E00033618",126,33,39,24,30
"E00033620",91,25,32,15,19
"E00033621",87,11,19,21,36
"E00033623",142,16,45,19,62
"E00033624",84,1,21,18,44
"E00033625",97,20,34,31,12
"E00033626",164,30,83,26,25
"E00033627",131,14,50,34,33
"E00033628",107,5,20,16,66
"E00033629",147,21,39,33,54
"E00033630",101,10,27,25,39
"E00033631",76,5,26,17,28
"E00033632",129,1,27,18,83
"E00033633",67,11,33,13,10
"E00033634",108,6,35,13,54
"E00033635",96,16,30,23,27
"E00033636",141,4,38,26,73
"E00033637",175,19,63,28,65
"E00033639",105,6,29,22,48
"E00033640",99,2,27,21,49
"E00033641",82,31,24,13,14
"E00033642",90,25,33,18,14
"E00033643",90,9,28,23,30
"E00033644",77,2,14,6,55
"E00033645",86,8,21,17,40
"E00033646",31,3,8,9,11
"E00033647",86,7,22,18,39
"E00033648",87,2,22,17,46
"E00033649",115,21,52,20,22
"E00033650",103,3,23,18,59
"E00033651",47,0,15,7,25
"E00033652",99,8,30,15,46
"E00033653",100,19,32,23,26
"E00033654",64,4,15,10,35
"E00033655",152,8,42,21,81
"E00033656",65,2,18,15,30
"E00033657",62,1,9,13,39
"E00033658",114,6,29,20,59
"E00033659",120,8,34,29,49
"E00033660",95,6,22,18,49
"E00033662",107,7,26,14,60
"E00033663",100,7,23,20,50
"E00033664",82,4,17,21,40
"E00033665",138,13,43,27,55
"E00033666",82,4,12,14,52
"E00033667",94,8,17,21,48
"E00033668",87,13,31,14,29
"E00033669",89,5,21,14,49
"E00033670",172,64,75,15,18
"E00033672",134,19,35,16,64
"E00033673",94,5,21,12,56
"E00033677",70,4,8,8,50
"E00033678",150,26,72,12,40
"E00033684",150,13,25,25,87
"E00033685",94,3,16,21,54
"E00033686",95,7,19,16,53
"E00033687",135,10,39,19,67
"E00033688",90,1,15,12,62
"E00033689",97,4,26,10,57
"E00033690",129,16,41,24,48
"E00033691",90,11,24,16,39
"E00033692",189,95,76,5,13
"E00033694",95,3,19,12,61
"E00033695",108,7,15,26,60
"E00033696",145,12,29,31,73
"E00033697",103,8,27,19,49
"E00033698",119,9,33,32,45
"E00033699",109,9,43,23,34
"E00033700",74,7,28,26,13
"E00033701",116,13,37,30,36
"E00033702",58,5,9,8,36
"E00033703",97,6,20,13,58
"E00033704",120,23,49,24,24
"E00033705",121,27,47,30,17
"E00033706",74,5,15,11,43
"E00033707",97,9,39,24,25
"E00033708",75,2,12,14,47
"E00033709",52,2,11,14,25
"E00033710",107,14,39,16,38
"E00033711",48,2,7,9,30
"E00033712",92,10,35,20,27
"E00033713",99,13,27,28,31
"E00033715",149,16,44,38,51
"E00033716",88,8,16,17,47
"E00033717",91,7,28,22,34
"E00033718",123,20,55,29,19
"E00033719",122,19,53,26,24
"E00033720",97,20,41,18,18
"E00033721",102,19,39,24,20
"E00033722",60,14,21,14,11
"E00033723",100,20,44,23,13
"E00033724",95,8,21,23,43
"E00033725",108,28,27,21,32
"E00033726",81,11,31,21,18
"E00033727",94,9,18,26,41
"E00033728",132,22,48,38,24
"E00033729",80,4,33,23,20
"E00033730",93,6,30,17,40
"E00033731",74,10,25,17,22
"E00033732",93,8,30,17,38
"E00033733",79,9,27,18,25
"E00033734",88,7,34,14,33
"E00033735",19,1,3,6,9
"E00033736",101,1,30,28,42
"E00033737",120,17,46,20,37
"E00033738",63,2,13,7,41
"E00033739",85,5,23,19,38
"E00033740",100,15,36,18,31
"E00033741",105,8,41,21,35
"E00033742",107,9,41,23,34
"E00033743",88,14,34,10,30
"E00033744",101,4,22,28,47
"E00033745",54,6,6,11,31
"E00033746",87,8,18,18,43
"E00033747",128,8,21,22,77
"E00033748",86,4,28,18,36
"E00033749",94,8,20,24,42
"E00033750",129,28,48,30,23
"E00033752",151,15,31,29,76
"E00033753",86,18,27,21,20
"E00033754",112,15,49,18,30
"E00033755",103,15,44,22,22
"E00033756",126,23,40,28,35
"E00033758",81,6,16,20,39
"E00033759",54,2,18,12,22
"E00033762",109,10,46,28,25
"E00033763",117,16,57,21,23
"E00033764",123,31,45,22,25
"E00033765",92,20,37,15,20
"E00033766",111,22,54,14,21
"E00033767",105,22,32,20,31
"E00033768",91,15,36,18,22
"E00033769",53,4,16,6,27
"E00033770",122,28,48,28,18
"E00033771",126,26,55,20,25
"E00033773",83,18,21,22,22
"E00033774",99,12,36,28,23
"E00033775",164,24,41,18,81
"E00033776",74,4,15,17,38
"E00033777",87,24,38,8,17
"E00033778",117,15,54,24,24
"E00033779",113,5,25,11,72
"E00033780",80,9,35,18,18
"E00033781",112,4,22,27,59
"E00033782",94,9,41,20,24
"E00033783",98,16,20,26,36
"E00033784",148,14,43,30,61
"E00033785",106,16,37,25,28
"E00033786",133,31,49,31,22
"E00033787",108,31,34,28,15
"E00033788",100,26,27,24,23
"E00033789",82,19,36,12,15
"E00033790",100,32,31,21,16
"E00033791",124,5,31,22,66
"E00033792",69,14,26,18,11
"E00033793",105,5,20,18,62
"E00033794",100,4,21,21,54
"E00033795",94,15,30,25,24
"E00033796",63,2,16,14,31
"E00033797",75,4,18,10,43
"E00033798",99,31,33,25,10
"E00033799",71,4,17,15,35
"E00033800",81,16,30,11,24
"E00033801",79,2,21,13,43
"E00033802",50,4,13,11,22
"E00033803",86,3,16,17,50
"E00033804",87,6,19,19,43
"E00033805",59,2,9,13,35
"E00033806",116,33,41,10,32
"E00033807",203,27,50,31,95
"E00033808",59,5,12,7,35
"E00033810",124,12,39,15,58
"E00033811",167,13,51,16,87
"E00033812",151,10,41,16,84
"E00033813",173,22,45,17,89
"E00033814",144,8,34,16,86
"E00033815",137,8,30,20,79
"E00033816",101,14,25,21,41
"E00033818",89,8,15,10,56
"E00033819",132,17,53,18,44
"E00033820",121,13,27,17,64
"E00033821",86,9,24,12,41
"E00033822",133,14,35,15,69
"E00033823",41,8,8,5,20
"E00033824",149,9,46,9,85
"E00033825",107,7,26,15,59
"E00033826",167,66,65,8,28
"E00033827",145,30,38,17,60
"E00033828",125,12,35,18,60
"E00033829",140,18,65,14,43
"E00033832",129,31,39,18,41
"E00033833",184,33,55,31,65
"E00033836",77,23,21,10,23
"E00033837",99,7,15,17,60
"E00033838",84,5,21,11,47
"E00033839",137,8,43,26,60
"E00033840",207,41,79,21,66
"E00033841",105,4,32,22,47
"E00033842",176,20,63,11,82
"E00033843",111,8,27,20,56
"E00033844",93,4,21,5,63
"E00033845",103,27,37,5,34
"E00033846",165,36,52,14,63
"E00033847",107,8,38,4,57
"E00033848",112,36,42,20,14
"E00033849",93,36,33,9,15
"E00033850",109,47,37,12,13
"E00033851",83,20,37,13,13
"E00033852",72,24,31,7,10
"E00033853",100,37,37,10,16
"E00033854",92,28,27,23,14
"E00033855",66,18,19,13,16
"E00033856",100,11,27,10,52
"E00033857",76,19,24,20,13
"E00033859",89,48,25,6,10
"E00033861",122,44,37,17,24
"E00033862",97,28,35,13,21
"E00033863",87,31,35,10,11
"E00033864",73,21,24,9,19
"E00033865",97,24,36,22,15
"E00033866",79,31,22,10,16
"E00033867",80,25,35,11,9
"E00033868",88,26,27,20,15
"E00033869",76,29,34,10,3
"E00033870",142,12,28,20,82
"E00033871",82,27,26,16,13
"E00033872",93,48,25,12,8
"E00033873",95,21,38,12,24
"E00033874",80,28,27,13,12
"E00033875",77,39,21,9,8
"E00033876",75,27,28,11,9
"E00033877",93,28,35,14,16
"E00033878",82,30,29,13,10
"E00033879",86,26,38,14,8
"E00033880",129,37,48,26,18
"E00033881",93,33,29,22,9
"E00033882",69,28,18,13,10
"E00033883",89,42,25,10,12
"E00033884",80,26,29,17,8
"E00033885",172,77,58,18,19
"E00033886",71,17,25,13,16
"E00033887",96,23,43,16,14
"E00033888",88,21,35,23,9
"E00033889",81,36,28,9,8
"E00033890",106,23,26,13,44
"E00033891",88,27,29,17,15
"E00033892",47,10,12,9,16
"E00033893",77,19,25,14,19
"E00033894",84,20,30,11,23
"E00033895",92,34,28,10,20
"E00033896",97,34,36,14,13
"E00033897",82,47,21,9,5
"E00033898",121,9,39,23,50
"E00033899",103,6,15,25,57
"E00033900",96,9,30,8,49
"E00033901",161,16,38,27,80
"E00033902",94,7,31,18,38
"E00033903",101,5,28,10,58
"E00033904",76,2,16,10,48
"E00033905",75,7,18,9,41
"E00033906",109,6,20,17,66
"E00033907",146,16,41,25,64
"E00033908",161,13,46,19,83
"E00033909",90,4,37,13,36
"E00033910",135,10,41,18,66
"E00033911",122,5,37,21,59
"E00033913",106,14,34,16,42
"E00033914",117,11,39,16,51
"E00033915",85,10,22,17,36
"E00033917",113,6,22,26,59
"E00033918",99,6,23,16,54
"E00033919",97,2,9,33,53
"E00033920",90,1,22,17,50
"E00033921",143,12,36,22,73
"E00033922",111,21,36,18,36
"E00033923",113,3,27,27,56
"E00033924",159,7,50,20,82
"E00033925",157,13,32,28,84
"E00033926",114,6,31,18,59
"E00033927",123,9,26,29,59
"E00033928",83,4,23,11,45
"E00033930",104,4,28,16,56
"E00033931",126,3,26,29,68
"E00033932",84,3,19,18,44
"E00033933",77,6,30,8,33
"E00033934",149,23,49,17,60
"E00033935",170,18,37,17,98
"E00033936",108,3,24,16,65
"E00033937",82,1,22,14,45
