"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E01006528",603,34,279,67,49,20,59,55,6,22,12,12,7,4,24,5.63847429519071,46.2686567164179,11.1111111111111,8.12603648424544,3.3167495854063,9.78441127694859,9.12106135986733,0.995024875621891,3.64842454394693,1.99004975124378,1.99004975124378,1.16086235489221,0.66334991708126,3.98009950248756
"E01006529",500,30,262,45,29,16,52,29,1,23,13,10,6,6,11,6,52.4,9,5.8,3.2,10.4,5.8,0.2,4.6,2.6,2,1.2,1.2,2.2
"E01006530",481,29,239,42,13,17,93,24,1,16,7,5,2,3,2,6.02910602910603,49.6881496881497,8.73180873180873,2.7027027027027,3.53430353430353,19.3347193347193,4.98960498960499,0.207900207900208,3.32640332640333,1.45530145530146,1.03950103950104,0.415800415800416,0.623700623700624,0.415800415800416
"E01006531",486,19,214,49,10,19,112,35,4,17,7,2,2,2,3,3.90946502057613,44.0329218106996,10.082304526749,2.05761316872428,3.90946502057613,23.0452674897119,7.20164609053498,0.823045267489712,3.49794238683128,1.440329218107,0.411522633744856,0.411522633744856,0.411522633744856,0.617283950617284
"E01006532",562,36,222,132,17,14,83,35,7,11,5,7,5,2,6,6.40569395017794,39.5017793594306,23.4875444839858,3.02491103202847,2.49110320284698,14.7686832740214,6.22775800711744,1.24555160142349,1.95729537366548,0.889679715302491,1.24555160142349,0.889679715302491,0.355871886120996,1.06761565836299
"E01006533",495,37,205,57,36,17,75,26,2,27,13,7,11,7,14,7.47474747474747,41.4141414141414,11.5151515151515,7.27272727272727,3.43434343434343,15.1515151515152,5.25252525252525,0.404040404040404,5.45454545454545,2.62626262626263,1.41414141414141,2.22222222222222,1.41414141414141,2.82828282828283
"E01006534",566,49,242,57,41,22,56,39,7,42,11,13,5,6,18,8.65724381625442,42.756183745583,10.0706713780919,7.24381625441696,3.886925795053,9.89399293286219,6.8904593639576,1.23674911660777,7.42049469964664,1.9434628975265,2.29681978798587,0.88339222614841,1.06007067137809,3.18021201413428
"E01006535",575,40,244,50,55,19,68,31,3,54,11,28,13,13,18,6.95652173913043,42.4347826086957,8.69565217391304,9.56521739130435,3.30434782608696,11.8260869565217,5.39130434782609,0.521739130434783,9.39130434782609,1.91304347826087,4.8695652173913,2.26086956521739,2.26086956521739,3.1304347826087
"E01006536",661,44,247,52,74,20,93,38,22,57,14,31,15,22,33,6.65658093797277,37.3676248108926,7.86686838124055,11.1951588502269,3.02571860816944,14.0695915279879,5.74886535552194,3.32829046898638,8.6232980332829,2.11800302571861,4.68986384266263,2.26928895612708,3.32829046898638,4.99243570347958
"E01006537",830,50,440,93,52,16,74,42,4,49,10,17,8,9,22,6.02409638554217,53.0120481927711,11.2048192771084,6.26506024096386,1.92771084337349,8.91566265060241,5.06024096385542,0.481927710843374,5.90361445783132,1.20481927710843,2.04819277108434,0.963855421686747,1.08433734939759,2.65060240963855
"E01006538",479,31,252,39,28,12,63,20,5,25,4,12,4,5,6,6.47181628392484,52.6096033402923,8.1419624217119,5.8455114822547,2.50521920668058,13.1524008350731,4.17536534446764,1.04384133611691,5.21920668058455,0.835073068893528,2.50521920668058,0.835073068893528,1.04384133611691,1.25260960334029
"E01006539",566,40,214,117,23,25,91,32,0,15,9,3,11,4,10,7.06713780918728,37.8091872791519,20.6713780918728,4.06360424028269,4.41696113074205,16.0777385159011,5.65371024734982,0,2.65017667844523,1.59010600706714,0.530035335689046,1.9434628975265,0.706713780918728,1.76678445229682
"E01006540",584,56,159,34,108,25,51,36,13,79,23,29,16,18,68,9.58904109589041,27.2260273972603,5.82191780821918,18.4931506849315,4.28082191780822,8.73287671232877,6.16438356164384,2.22602739726027,13.527397260274,3.93835616438356,4.96575342465753,2.73972602739726,3.08219178082192,11.6438356164384
"E01006541",608,33,261,53,51,18,77,20,4,80,11,15,10,7,22,5.42763157894737,42.9276315789474,8.71710526315789,8.38815789473684,2.96052631578947,12.6644736842105,3.28947368421053,0.657894736842105,13.1578947368421,1.80921052631579,2.46710526315789,1.64473684210526,1.15131578947368,3.61842105263158
"E01006542",544,40,192,39,49,17,43,24,9,111,20,14,8,5,25,7.35294117647059,35.2941176470588,7.16911764705882,9.00735294117647,3.125,7.90441176470588,4.41176470588235,1.65441176470588,20.4044117647059,3.67647058823529,2.57352941176471,1.47058823529412,0.919117647058824,4.59558823529412
"E01006543",466,26,211,56,26,16,73,23,4,24,7,5,6,4,6,5.5793991416309,45.2789699570815,12.0171673819742,5.5793991416309,3.43347639484979,15.6652360515021,4.93562231759657,0.858369098712446,5.15021459227468,1.50214592274678,1.07296137339056,1.28755364806867,0.858369098712446,1.28755364806867
"E01006544",528,40,180,31,60,12,64,49,12,67,13,23,6,21,19,7.57575757575758,34.0909090909091,5.87121212121212,11.3636363636364,2.27272727272727,12.1212121212121,9.28030303030303,2.27272727272727,12.6893939393939,2.46212121212121,4.35606060606061,1.13636363636364,3.97727272727273,3.59848484848485
"E01006545",506,45,243,40,30,14,56,27,7,35,9,7,5,3,10,8.89328063241107,48.0237154150198,7.90513833992095,5.92885375494071,2.76679841897233,11.0671936758893,5.33596837944664,1.38339920948617,6.91699604743083,1.77865612648221,1.38339920948617,0.988142292490119,0.592885375494071,1.97628458498024
"E01006546",465,32,195,34,65,12,34,24,6,53,10,22,13,9,26,6.88172043010753,41.9354838709677,7.31182795698925,13.9784946236559,2.58064516129032,7.31182795698925,5.16129032258065,1.29032258064516,11.3978494623656,2.1505376344086,4.73118279569892,2.79569892473118,1.93548387096774,5.59139784946237
"E01006547",587,37,171,51,105,18,60,44,13,74,14,23,13,19,49,6.30323679727428,29.1311754684838,8.68824531516184,17.8875638841567,3.0664395229983,10.221465076661,7.49574105621806,2.21465076660988,12.6064735945486,2.38500851788756,3.91822827938671,2.21465076660988,3.23679727427598,8.34752981260647
"E01006548",579,51,185,36,68,27,73,49,5,66,19,10,9,13,27,8.80829015544041,31.9516407599309,6.21761658031088,11.7443868739206,4.66321243523316,12.6079447322971,8.46286701208981,0.863557858376511,11.3989637305699,3.28151986183074,1.72711571675302,1.55440414507772,2.24525043177893,4.66321243523316
"E01006549",895,60,307,77,108,50,41,106,3,116,27,15,12,15,40,6.70391061452514,34.3016759776536,8.60335195530726,12.0670391061453,5.58659217877095,4.58100558659218,11.8435754189944,0.335195530726257,12.9608938547486,3.01675977653631,1.67597765363128,1.34078212290503,1.67597765363128,4.46927374301676
"E01006550",711,22,118,37,24,115,23,350,1,16,5,10,3,3,9,3.09423347398031,16.5963431786217,5.20393811533052,3.37552742616034,16.1744022503516,3.23488045007032,49.2264416315049,0.140646976090014,2.25035161744022,0.70323488045007,1.40646976090014,0.421940928270042,0.421940928270042,1.26582278481013
"E01006551",678,25,136,48,51,48,93,165,8,84,20,6,15,8,22,3.68731563421829,20.0589970501475,7.07964601769912,7.52212389380531,7.07964601769912,13.716814159292,24.3362831858407,1.17994100294985,12.3893805309735,2.94985250737463,0.884955752212389,2.21238938053097,1.17994100294985,3.24483775811209
"E01006552",763,67,196,86,114,47,38,112,7,54,42,15,14,23,54,8.78112712975098,25.6880733944954,11.2712975098296,14.9410222804718,6.15989515072084,4.98034076015727,14.6788990825688,0.917431192660551,7.07732634338139,5.5045871559633,1.96592398427261,1.8348623853211,3.01441677588467,7.07732634338139
"E01006553",815,40,241,56,28,140,33,239,3,19,16,6,2,7,10,4.9079754601227,29.5705521472393,6.87116564417178,3.43558282208589,17.1779141104294,4.04907975460123,29.3251533742331,0.368098159509202,2.33128834355828,1.96319018404908,0.736196319018405,0.245398773006135,0.858895705521472,1.22699386503067
"E01006554",788,36,194,79,58,96,44,217,0,52,12,12,10,2,26,4.56852791878173,24.6192893401015,10.0253807106599,7.36040609137056,12.1827411167513,5.58375634517767,27.5380710659899,0,6.5989847715736,1.52284263959391,1.52284263959391,1.26903553299492,0.253807106598985,3.2994923857868
"E01006556",845,68,156,76,154,50,50,120,11,107,53,34,6,61,60,8.04733727810651,18.4615384615385,8.99408284023669,18.2248520710059,5.91715976331361,5.91715976331361,14.2011834319527,1.30177514792899,12.6627218934911,6.27218934911243,4.02366863905325,0.710059171597633,7.2189349112426,7.10059171597633
"E01006557",930,45,182,44,32,167,20,414,3,15,8,14,3,3,8,4.83870967741935,19.5698924731183,4.73118279569892,3.44086021505376,17.9569892473118,2.1505376344086,44.5161290322581,0.32258064516129,1.61290322580645,0.860215053763441,1.50537634408602,0.32258064516129,0.32258064516129,0.860215053763441
"E01006558",529,41,188,20,82,5,54,26,5,80,28,16,11,12,38,7.75047258979206,35.538752362949,3.78071833648393,15.5009451795841,0.945179584120983,10.2079395085066,4.91493383742911,0.945179584120983,15.1228733459357,5.2930056710775,3.02457466918715,2.07939508506616,2.26843100189036,7.18336483931947
"E01006560",741,47,182,28,123,16,109,27,12,156,41,30,16,30,52,6.34278002699055,24.5614035087719,3.77867746288799,16.5991902834008,2.15924426450742,14.7098515519568,3.64372469635628,1.61943319838057,21.0526315789474,5.53306342780027,4.04858299595142,2.15924426450742,4.04858299595142,7.01754385964912
"E01006562",508,36,142,38,69,12,66,35,9,76,25,22,13,14,28,7.08661417322835,27.9527559055118,7.48031496062992,13.5826771653543,2.36220472440945,12.992125984252,6.88976377952756,1.77165354330709,14.9606299212598,4.92125984251969,4.33070866141732,2.55905511811024,2.75590551181102,5.51181102362205
"E01006563",600,34,126,21,107,11,132,32,10,103,24,20,27,13,52,5.66666666666667,21,3.5,17.8333333333333,1.83333333333333,22,5.33333333333333,1.66666666666667,17.1666666666667,4,3.33333333333333,4.5,2.16666666666667,8.66666666666667
"E01006564",655,35,240,47,68,14,128,24,7,73,19,19,17,8,35,5.34351145038168,36.6412213740458,7.17557251908397,10.381679389313,2.13740458015267,19.5419847328244,3.66412213740458,1.06870229007634,11.1450381679389,2.90076335877863,2.90076335877863,2.59541984732824,1.22137404580153,5.34351145038168
"E01006565",520,45,211,44,52,18,71,20,3,44,12,18,12,18,20,8.65384615384615,40.5769230769231,8.46153846153846,10,3.46153846153846,13.6538461538462,3.84615384615385,0.576923076923077,8.46153846153846,2.30769230769231,3.46153846153846,2.30769230769231,3.46153846153846,3.84615384615385
"E01006566",543,33,252,63,39,21,70,33,6,17,9,10,5,11,14,6.07734806629834,46.4088397790055,11.6022099447514,7.18232044198895,3.86740331491713,12.8913443830571,6.07734806629834,1.10497237569061,3.13075506445672,1.65745856353591,1.84162062615101,0.920810313075507,2.02578268876611,2.57826887661142
"E01006567",678,31,238,66,72,26,85,26,4,100,30,19,8,14,31,4.57227138643068,35.1032448377581,9.73451327433628,10.6194690265487,3.83480825958702,12.5368731563422,3.83480825958702,0.589970501474926,14.7492625368732,4.42477876106195,2.8023598820059,1.17994100294985,2.06489675516224,4.57227138643068
"E01006568",527,31,253,48,42,16,55,26,4,46,6,10,11,5,21,5.88235294117647,48.0075901328273,9.10815939278937,7.9696394686907,3.03605313092979,10.4364326375712,4.93358633776091,0.759013282732448,8.72865275142315,1.13851992409867,1.89753320683112,2.08728652751423,0.94876660341556,3.98481973434535
"E01006569",505,25,163,52,58,11,78,26,14,60,18,12,10,10,30,4.95049504950495,32.2772277227723,10.2970297029703,11.4851485148515,2.17821782178218,15.4455445544554,5.14851485148515,2.77227722772277,11.8811881188119,3.56435643564356,2.37623762376238,1.98019801980198,1.98019801980198,5.94059405940594
"E01006570",543,39,264,74,25,16,65,31,2,18,9,10,3,5,10,7.18232044198895,48.6187845303867,13.6279926335175,4.60405156537753,2.94659300184162,11.9705340699816,5.70902394106814,0.368324125230203,3.31491712707182,1.65745856353591,1.84162062615101,0.552486187845304,0.920810313075507,1.84162062615101
"E01006571",492,39,169,47,61,11,55,32,8,63,7,21,17,15,18,7.92682926829268,34.349593495935,9.55284552845528,12.3983739837398,2.23577235772358,11.1788617886179,6.50406504065041,1.6260162601626,12.8048780487805,1.42276422764228,4.26829268292683,3.45528455284553,3.04878048780488,3.65853658536585
"E01006572",360,25,122,35,38,10,45,15,17,44,9,14,9,5,17,6.94444444444444,33.8888888888889,9.72222222222222,10.5555555555556,2.77777777777778,12.5,4.16666666666667,4.72222222222222,12.2222222222222,2.5,3.88888888888889,2.5,1.38888888888889,4.72222222222222
"E01006573",509,33,211,43,64,8,66,22,11,40,11,12,16,13,19,6.48330058939096,41.4538310412574,8.44793713163065,12.573673870334,1.57170923379175,12.9666011787819,4.32220039292731,2.16110019646365,7.85854616895874,2.16110019646365,2.35756385068762,3.1434184675835,2.55402750491159,3.7328094302554
"E01006574",462,27,165,48,48,14,65,25,10,50,10,17,9,14,17,5.84415584415584,35.7142857142857,10.3896103896104,10.3896103896104,3.03030303030303,14.0692640692641,5.41125541125541,2.16450216450216,10.8225108225108,2.16450216450216,3.67965367965368,1.94805194805195,3.03030303030303,3.67965367965368
"E01006575",456,33,185,46,31,11,71,38,3,31,7,7,5,6,8,7.23684210526316,40.5701754385965,10.0877192982456,6.79824561403509,2.41228070175439,15.5701754385965,8.33333333333333,0.657894736842105,6.79824561403509,1.53508771929825,1.53508771929825,1.09649122807018,1.31578947368421,1.75438596491228
"E01006576",619,24,317,92,29,15,76,27,4,31,4,7,11,4,10,3.87722132471729,51.2116316639742,14.8626817447496,4.68497576736672,2.4232633279483,12.2778675282714,4.36187399030695,0.646203554119548,5.00807754442649,0.646203554119548,1.13085621970921,1.77705977382876,0.646203554119548,1.61550888529887
"E01006577",510,46,251,67,14,13,65,30,4,13,7,4,3,2,6,9.01960784313725,49.2156862745098,13.1372549019608,2.74509803921569,2.54901960784314,12.7450980392157,5.88235294117647,0.784313725490196,2.54901960784314,1.37254901960784,0.784313725490196,0.588235294117647,0.392156862745098,1.17647058823529
"E01006578",499,42,252,67,22,11,59,18,3,15,10,4,6,1,9,8.41683366733467,50.501002004008,13.4268537074148,4.40881763527054,2.20440881763527,11.8236472945892,3.60721442885772,0.601202404809619,3.0060120240481,2.00400801603206,0.801603206412826,1.20240480961924,0.200400801603206,1.80360721442886
"E01006579",576,41,284,73,39,10,83,24,3,13,6,12,13,4,10,7.11805555555556,49.3055555555556,12.6736111111111,6.77083333333333,1.73611111111111,14.4097222222222,4.16666666666667,0.520833333333333,2.25694444444444,1.04166666666667,2.08333333333333,2.25694444444444,0.694444444444444,1.73611111111111
"E01006580",505,36,241,76,17,23,64,29,2,14,3,4,7,2,6,7.12871287128713,47.7227722772277,15.049504950495,3.36633663366337,4.55445544554455,12.6732673267327,5.74257425742574,0.396039603960396,2.77227722772277,0.594059405940594,0.792079207920792,1.38613861386139,0.396039603960396,1.18811881188119
"E01006581",549,40,275,58,19,18,78,35,3,15,8,8,2,1,7,7.28597449908925,50.0910746812386,10.5646630236794,3.4608378870674,3.27868852459016,14.207650273224,6.3752276867031,0.546448087431694,2.73224043715847,1.45719489981785,1.45719489981785,0.364298724954463,0.182149362477231,1.27504553734062
"E01006582",576,32,277,73,18,28,71,57,1,17,2,5,3,1,6,5.55555555555556,48.0902777777778,12.6736111111111,3.125,4.86111111111111,12.3263888888889,9.89583333333333,0.173611111111111,2.95138888888889,0.347222222222222,0.868055555555556,0.520833333333333,0.173611111111111,1.04166666666667
"E01006583",585,24,195,90,19,66,65,112,0,10,4,7,4,8,4,4.1025641025641,33.3333333333333,15.3846153846154,3.24786324786325,11.2820512820513,11.1111111111111,19.1452991452991,0,1.70940170940171,0.683760683760684,1.1965811965812,0.683760683760684,1.36752136752137,0.683760683760684
"E01006584",516,30,242,68,39,12,60,22,0,40,3,7,12,6,20,5.81395348837209,46.8992248062016,13.1782945736434,7.55813953488372,2.32558139534884,11.6279069767442,4.26356589147287,0,7.75193798449612,0.581395348837209,1.35658914728682,2.32558139534884,1.16279069767442,3.87596899224806
"E01006585",487,33,174,30,50,9,71,26,5,75,14,15,10,6,18,6.77618069815195,35.7289527720739,6.16016427104723,10.2669404517454,1.84804928131417,14.5790554414784,5.3388090349076,1.02669404517454,15.4004106776181,2.87474332648871,3.08008213552361,2.05338809034908,1.23203285420945,3.69609856262834
"E01006586",757,58,290,79,77,25,85,45,5,76,17,10,15,7,31,7.66182298546896,38.3091149273448,10.4359313077939,10.1717305151915,3.30250990752972,11.2285336856011,5.9445178335535,0.660501981505945,10.0396301188904,2.24570673712021,1.32100396301189,1.98150594451783,0.924702774108322,4.09511228533686
"E01006587",659,48,303,67,40,21,79,29,3,53,16,11,10,8,16,7.28376327769347,45.9787556904401,10.1669195751138,6.06980273141123,3.1866464339909,11.9878603945372,4.40060698027314,0.455235204855842,8.04248861911988,2.42792109256449,1.66919575113809,1.51745068285281,1.21396054628225,2.42792109256449
"E01006588",646,60,293,70,43,32,51,54,3,35,5,9,10,4,17,9.28792569659443,45.3560371517028,10.8359133126935,6.65634674922601,4.95356037151703,7.89473684210526,8.35913312693498,0.464396284829721,5.41795665634675,0.773993808049536,1.39318885448916,1.54798761609907,0.619195046439629,2.63157894736842
"E01006589",538,35,264,69,23,22,76,33,3,10,3,8,5,5,6,6.50557620817844,49.0706319702602,12.8252788104089,4.27509293680297,4.08921933085502,14.1263940520446,6.13382899628253,0.557620817843866,1.85873605947955,0.557620817843866,1.48698884758364,0.929368029739777,0.929368029739777,1.11524163568773
"E01006590",737,59,370,56,35,40,43,98,2,23,11,8,4,1,14,8.00542740841248,50.2035278154681,7.59837177747626,4.74898236092266,5.42740841248304,5.83446404341927,13.2971506105834,0.271370420624152,3.12075983717775,1.49253731343284,1.08548168249661,0.542740841248304,0.135685210312076,1.89959294436906
"E01006591",621,41,283,64,40,50,62,62,1,13,5,15,5,6,18,6.60225442834138,45.5716586151369,10.3059581320451,6.44122383252818,8.05152979066023,9.98389694041868,9.98389694041868,0.161030595813205,2.09339774557166,0.805152979066022,2.41545893719807,0.805152979066022,0.966183574879227,2.89855072463768
"E01006592",540,44,228,113,19,22,62,35,3,8,6,2,5,1,10,8.14814814814815,42.2222222222222,20.9259259259259,3.51851851851852,4.07407407407407,11.4814814814815,6.48148148148148,0.555555555555556,1.48148148148148,1.11111111111111,0.37037037037037,0.925925925925926,0.185185185185185,1.85185185185185
"E01006593",614,36,309,47,24,42,41,81,1,22,11,6,5,3,9,5.86319218241042,50.3257328990228,7.65472312703583,3.90879478827362,6.84039087947883,6.67752442996743,13.1921824104235,0.162866449511401,3.58306188925081,1.79153094462541,0.977198697068404,0.814332247557003,0.488599348534202,1.46579804560261
"E01006594",503,31,190,114,10,17,90,32,1,11,7,2,3,4,1,6.16302186878728,37.7733598409543,22.6640159045726,1.98807157057654,3.37972166998012,17.8926441351889,6.36182902584493,0.198807157057654,2.18687872763419,1.39165009940358,0.397614314115308,0.596421471172962,0.795228628230616,0.198807157057654
"E01006595",606,34,334,54,33,16,73,29,4,23,6,7,9,3,18,5.61056105610561,55.1155115511551,8.91089108910891,5.44554455445545,2.64026402640264,12.046204620462,4.78547854785479,0.66006600660066,3.7953795379538,0.99009900990099,1.15511551155116,1.48514851485149,0.495049504950495,2.97029702970297
"E01006596",531,51,273,47,28,15,51,29,5,21,11,12,3,3,10,9.6045197740113,51.4124293785311,8.85122410546139,5.27306967984934,2.82485875706215,9.6045197740113,5.46139359698682,0.941619585687382,3.95480225988701,2.07156308851224,2.25988700564972,0.564971751412429,0.564971751412429,1.88323917137476
"E01006597",578,33,286,99,20,13,77,32,5,9,4,6,7,3,9,5.70934256055363,49.4809688581315,17.1280276816609,3.46020761245675,2.24913494809689,13.3217993079585,5.5363321799308,0.865051903114187,1.55709342560554,0.69204152249135,1.03806228373702,1.21107266435986,0.519031141868512,1.55709342560554
"E01006598",424,15,121,14,62,16,59,28,13,78,18,20,13,15,30,3.5377358490566,28.5377358490566,3.30188679245283,14.622641509434,3.77358490566038,13.9150943396226,6.60377358490566,3.06603773584906,18.3962264150943,4.24528301886792,4.71698113207547,3.06603773584906,3.5377358490566,7.07547169811321
"E01006599",332,30,108,21,66,13,29,23,7,24,11,19,7,11,21,9.03614457831325,32.5301204819277,6.32530120481928,19.8795180722892,3.91566265060241,8.73493975903614,6.92771084337349,2.10843373493976,7.2289156626506,3.31325301204819,5.72289156626506,2.10843373493976,3.31325301204819,6.32530120481928
"E01006600",477,41,165,49,42,11,58,31,9,50,21,11,10,6,20,8.59538784067086,34.5911949685535,10.272536687631,8.80503144654088,2.30607966457023,12.1593291404612,6.49895178197065,1.88679245283019,10.482180293501,4.40251572327044,2.30607966457023,2.09643605870021,1.25786163522013,4.19287211740042
"E01006603",485,29,165,45,55,15,72,26,6,56,16,19,5,14,25,5.97938144329897,34.020618556701,9.27835051546392,11.340206185567,3.09278350515464,14.8453608247423,5.36082474226804,1.23711340206186,11.5463917525773,3.29896907216495,3.91752577319588,1.03092783505155,2.88659793814433,5.15463917525773
"E01006604",479,31,174,53,61,11,57,21,11,48,12,18,14,12,29,6.47181628392484,36.3256784968685,11.0647181628392,12.7348643006263,2.2964509394572,11.8997912317328,4.38413361169102,2.2964509394572,10.0208768267223,2.50521920668058,3.75782881002088,2.92275574112735,2.50521920668058,6.05427974947808
"E01006605",549,44,191,57,63,15,59,31,8,70,11,19,9,16,31,8.01457194899818,34.7905282331512,10.3825136612022,11.4754098360656,2.73224043715847,10.7468123861566,5.64663023679417,1.45719489981785,12.7504553734062,2.00364298724954,3.4608378870674,1.63934426229508,2.9143897996357,5.64663023679417
"E01006606",557,29,245,61,36,9,74,17,9,66,11,12,5,10,13,5.2064631956912,43.9856373429084,10.951526032316,6.46319569120287,1.61579892280072,13.2854578096948,3.05206463195691,1.61579892280072,11.8491921005386,1.97486535008977,2.15439856373429,0.897666068222621,1.79533213644524,2.33393177737881
"E01006607",486,24,195,38,35,20,57,35,5,56,21,12,9,4,16,4.93827160493827,40.1234567901235,7.81893004115226,7.20164609053498,4.11522633744856,11.7283950617284,7.20164609053498,1.02880658436214,11.522633744856,4.32098765432099,2.46913580246914,1.85185185185185,0.823045267489712,3.29218106995885
"E01006608",454,35,184,45,41,18,54,16,9,48,4,8,13,10,21,7.70925110132159,40.5286343612335,9.91189427312775,9.03083700440529,3.9647577092511,11.8942731277533,3.52422907488987,1.98237885462555,10.5726872246696,0.881057268722467,1.76211453744493,2.86343612334802,2.20264317180617,4.62555066079295
"E01006609",467,35,204,34,45,9,49,29,6,45,11,13,8,9,20,7.49464668094218,43.6830835117773,7.28051391862955,9.63597430406852,1.9271948608137,10.4925053533191,6.20985010706638,1.2847965738758,9.63597430406852,2.35546038543897,2.78372591006424,1.71306209850107,1.9271948608137,4.28265524625268
"E01006610",461,32,194,33,39,10,57,28,11,39,18,10,9,11,15,6.941431670282,42.0824295010846,7.15835140997831,8.45986984815618,2.16919739696312,12.3644251626898,6.07375271149675,2.38611713665944,8.45986984815618,3.90455531453362,2.16919739696312,1.95227765726681,2.38611713665944,3.25379609544469
