"GeographyCode","QS114EW0001","QS114EW0002","QS114EW0003","QS114EW0004","QS114EW0005","QS114EW0006","QS114EW0007","QS114EW0008","QS114EW0009","QS114EW0010","QS114EW0011","QS114EW0012"
"E01006590",1637,231,65,166,1406,59,98,233,294,37,87,598
"E01006591",1633,192,65,127,1441,58,120,303,274,77,165,444
"E01006592",1541,189,123,66,1352,26,186,239,184,93,184,440
"E01006593",1541,232,52,180,1309,85,82,242,266,56,93,485
"E01006594",1405,172,96,76,1233,8,178,249,196,78,184,340
"E01006595",1745,280,128,152,1465,107,164,340,348,56,75,375
"E01006596",1451,162,78,84,1289,35,152,240,248,77,172,365
"E01006597",1639,193,92,101,1446,49,178,303,260,88,172,396
"E01006598",1361,223,106,117,1138,204,120,185,146,126,133,224
"E01006599",1121,158,45,113,963,251,58,207,114,42,114,177
"E01006600",1407,180,92,88,1227,122,160,165,152,52,200,376
"E01006603",1386,182,78,104,1204,127,182,163,162,56,186,328
"E01006604",1367,175,78,97,1192,114,138,171,166,53,203,347
"E01006605",1531,289,123,166,1242,116,148,201,158,63,242,314
"E01006606",1521,272,82,190,1249,160,164,211,232,60,116,306
"E01006607",1529,196,80,116,1333,214,162,204,146,57,156,394
"E01006608",1213,221,74,147,992,117,98,188,174,27,164,224
"E01006609",1283,209,62,147,1074,119,112,216,164,45,134,284
"E01006610",1395,283,134,149,1112,197,96,179,180,38,143,279
"E01006611",1291,411,82,329,880,209,82,196,160,53,22,158
"E01006612",1495,346,124,222,1149,192,158,183,144,60,152,260
"E01006613",1360,240,114,126,1120,93,148,160,134,48,199,338
"E01006614",1322,292,67,225,1030,172,136,210,188,34,90,200
"E01006615",1302,279,72,207,1023,227,88,176,196,5,96,235
"E01006616",1428,207,88,119,1221,109,142,159,186,70,213,342
"E01006617",1421,211,69,142,1210,78,164,261,268,50,76,313
"E01006618",1639,212,132,80,1427,99,216,220,188,32,236,436
"E01006619",1599,256,89,167,1343,83,216,333,240,64,111,296
"E01006620",1409,229,145,84,1180,70,188,190,162,58,187,325
"E01006621",1468,163,88,75,1305,34,186,253,154,51,192,435
"E01006622",1519,129,76,53,1390,50,206,325,166,90,156,397
"E01006623",1462,69,32,37,1393,37,190,276,190,75,181,444
"E01006624",1551,268,90,178,1283,120,138,239,214,61,169,342
"E01006625",1416,185,114,71,1231,86,188,267,180,45,167,298
"E01006626",1448,173,101,72,1275,41,158,234,170,31,191,450
"E01006627",1378,195,88,107,1183,61,138,304,190,21,170,299
"E01006628",1518,200,77,123,1318,74,108,255,296,63,163,359
"E01006629",1242,203,79,124,1039,49,124,167,220,42,88,349
"E01006630",1338,166,45,121,1172,185,96,231,178,56,213,213
"E01006632",1842,344,83,261,1498,280,182,282,292,83,130,249
"E01006633",1432,317,145,172,1115,183,118,194,182,58,175,205
"E01006637",1596,208,66,142,1388,299,76,315,208,102,167,221
"E01006638",1219,161,60,101,1058,206,98,177,126,77,125,249
"E01006639",1509,199,71,128,1310,164,112,310,192,90,170,272
"E01006640",1880,217,91,126,1663,98,184,421,240,107,223,390
"E01006641",1640,154,17,137,1486,157,34,566,264,125,187,153
"E01006642",1290,219,81,138,1071,193,92,176,170,88,121,231
"E01006643",1822,198,57,141,1624,259,126,372,234,129,243,261
"E01006644",2040,404,114,290,1636,205,138,348,274,94,237,340
"E01006645",1424,299,138,161,1125,219,154,164,136,42,127,283
"E01006646",1881,503,94,409,1378,165,114,212,366,36,199,286
"E01006647",1422,242,92,150,1180,248,120,177,130,122,166,217
"E01006648",2175,428,125,303,1747,171,116,226,540,45,162,487
"E01006651",1642,103,27,76,1539,97,66,496,236,66,283,295
"E01006652",1505,193,67,126,1312,124,128,297,194,68,171,330
"E01006653",1520,203,74,129,1317,147,164,292,214,72,179,249
"E01006654",1455,217,98,119,1238,100,84,273,202,72,181,326
"E01006655",1733,194,88,106,1539,114,164,357,232,96,211,365
"E01006656",1493,222,69,153,1271,158,136,229,224,68,125,331
"E01006657",1211,236,71,165,975,136,110,223,176,66,66,198
"E01006658",1300,254,84,170,1046,182,146,173,174,42,100,229
"E01006659",1070,264,77,187,806,130,88,140,128,58,80,182
"E01006660",1433,226,97,129,1207,122,118,288,136,66,192,285
"E01006661",1663,269,123,146,1394,193,194,216,194,86,157,354
"E01006662",1633,333,162,171,1300,174,154,341,192,72,158,209
"E01006663",1153,175,64,111,978,135,70,251,174,59,102,187
"E01006664",1795,327,128,199,1468,231,124,258,244,104,223,284
"E01006665",1555,180,49,131,1375,119,74,363,242,79,191,307
"E01006666",1504,84,30,54,1420,73,58,347,172,96,325,349
"E01006667",1413,188,78,110,1225,125,136,236,240,42,145,301
"E01006668",1534,119,32,87,1415,127,86,434,254,79,201,234
"E01006669",1470,123,28,95,1347,84,64,352,216,94,247,290
"E01006670",1520,133,38,95,1387,131,140,351,220,70,159,316
"E01006671",1349,115,52,63,1234,85,114,177,156,59,290,353
"E01006672",1955,238,80,158,1717,286,128,384,208,133,269,309
"E01006673",1925,482,125,357,1443,244,58,242,296,128,258,217
"E01006674",1885,400,113,287,1485,217,100,295,158,204,327,184
"E01006675",1682,766,71,695,916,71,22,122,444,27,69,161
"E01006676",1753,290,83,207,1463,271,92,311,194,146,228,221
"E01006677",993,210,58,152,783,214,42,170,98,59,83,117
"E01006678",2126,513,115,398,1613,206,166,232,246,110,226,427
"E01006679",2184,392,91,301,1792,288,110,301,204,339,347,203
"E01006680",1569,140,89,51,1429,44,184,314,172,56,203,456
"E01006681",1585,276,107,169,1309,82,174,256,202,52,169,374
"E01006682",1310,96,58,38,1214,43,174,274,154,78,153,338
"E01006683",1507,136,80,56,1371,30,194,320,192,68,200,367
"E01006684",2113,361,106,255,1752,92,208,433,444,106,154,315
"E01006685",1426,181,88,93,1245,42,170,244,192,97,93,407
"E01006686",1429,122,77,45,1307,39,168,193,156,95,215,441
"E01006687",1896,391,149,242,1505,77,184,401,332,73,94,344
"E01006688",1520,282,84,198,1238,76,166,284,226,62,96,328
"E01006689",1651,228,98,130,1423,49,182,362,266,83,165,316
"E01006690",1457,436,57,379,1021,150,72,159,232,11,105,292
"E01006691",1488,247,59,188,1241,211,84,231,152,105,113,345
"E01006692",2180,400,94,306,1780,202,156,358,316,105,283,360
"E01006693",1508,463,182,281,1045,85,204,169,146,17,133,291
"E01006694",1864,375,65,310,1489,275,118,264,238,99,170,325
"E01006695",1814,637,58,579,1177,197,60,162,226,42,205,285
"E01006696",1744,290,78,212,1454,192,100,270,236,119,179,358
"E01006697",1843,319,68,251,1524,221,114,278,248,116,174,373
"E01006698",1716,244,70,174,1472,234,114,272,194,126,153,379
"E01006699",1581,322,78,244,1259,231,132,251,230,69,100,246
"E01006700",1410,265,61,204,1145,142,116,208,168,62,174,275
"E01006701",1380,290,80,210,1090,133,110,175,200,27,127,318
"E01006702",1596,263,84,179,1333,242,138,245,240,77,116,275
"E01006703",1527,447,114,333,1080,142,112,164,202,67,127,266
"E01006705",1409,299,57,242,1110,184,90,179,206,58,120,273
"E01006706",1346,186,77,109,1160,171,158,175,138,46,180,292
"E01006707",1294,163,89,74,1131,138,168,163,168,85,151,258
"E01006708",1757,249,96,153,1508,145,152,350,252,92,229,288
"E01006709",1438,293,118,175,1145,114,134,200,186,39,161,311
"E01006710",1490,136,67,69,1354,191,136,209,190,64,194,370
"E01006711",1500,277,83,194,1223,153,110,265,178,64,223,230
"E01006712",1303,194,68,126,1109,132,94,284,202,113,89,195
"E01006713",1375,196,95,101,1179,110,108,287,216,65,118,275
"E01006716",1454,285,71,214,1169,226,84,240,232,74,135,178
"E01006717",1436,168,67,101,1268,91,112,204,166,58,257,380
"E01006718",1584,245,86,159,1339,95,126,268,196,89,190,375
"E01006719",1535,193,69,124,1342,178,122,269,194,77,198,304
"E01006720",2108,361,73,288,1747,221,44,276,282,208,184,532
"E01006721",1655,453,136,317,1202,266,66,181,346,37,83,223
"E01006722",1793,155,56,99,1638,94,36,111,162,77,131,1027
"E01006723",1862,264,63,201,1598,82,82,136,224,48,128,898
"E01006724",1783,113,36,77,1670,31,74,87,156,41,122,1159
"E01006725",1537,308,84,224,1229,151,108,247,242,47,115,319
"E01006726",1565,226,50,176,1339,158,76,149,232,75,88,561
"E01006727",1438,238,63,175,1200,132,96,191,272,62,126,321
"E01006728",1620,399,103,296,1221,247,80,216,322,72,75,209
"E01006729",1400,121,74,47,1279,264,98,194,158,130,180,255
"E01006730",1323,165,90,75,1158,147,108,178,140,87,190,308
"E01006731",1196,142,61,81,1054,135,106,183,128,76,163,263
"E01006732",1643,170,69,101,1473,330,144,218,140,142,217,282
"E01006734",1412,187,79,108,1225,349,114,166,170,67,97,262
"E01006735",1309,207,71,136,1102,188,96,192,134,60,164,268
"E01006736",1460,158,57,101,1302,167,110,243,160,39,205,378
"E01006737",1435,142,62,80,1293,142,128,244,142,42,245,350
"E01006738",1501,220,97,123,1281,199,130,229,202,77,164,280
"E01006739",1738,225,91,134,1513,230,112,300,184,125,279,283
"E01006740",1280,273,83,190,1007,147,82,153,156,139,100,230
"E01006741",1815,251,105,146,1564,195,176,311,230,38,214,400
"E01006742",1394,195,75,120,1199,76,136,256,176,75,145,335
"E01006743",2175,385,99,286,1790,250,116,437,362,91,203,331
"E01006744",1482,321,81,240,1161,177,116,223,234,72,111,228
"E01006745",1854,407,65,342,1447,270,108,278,252,48,164,327
"E01006746",1506,216,88,128,1290,116,178,127,164,59,128,518
"E01006747",1655,460,69,391,1195,49,56,191,294,5,68,532
"E01006748",1936,239,75,164,1697,97,78,130,198,38,98,1058
"E01006751",2043,301,118,183,1742,191,124,270,230,60,274,593
"E01006752",1012,232,54,178,780,98,60,126,142,30,123,201
"E01006753",1557,211,75,136,1346,265,130,216,194,98,185,258
"E01006754",1627,322,110,212,1305,218,130,223,224,42,204,264
"E01006755",1552,257,76,181,1295,310,86,224,186,70,178,241
"E01006756",1820,220,66,154,1600,362,126,331,194,75,201,311
"E01006757",1491,203,73,130,1288,237,84,269,166,127,157,248
"E01006758",1527,199,71,128,1328,261,100,228,176,80,180,303
"E01006759",1052,180,41,139,872,104,62,156,118,45,127,260
"E01006760",1548,498,70,428,1050,103,40,154,192,46,114,401
"E01006761",1583,383,98,285,1200,171,128,208,178,53,158,304
"E01006762",1692,226,80,146,1466,206,160,223,226,90,213,348
"E01006763",1471,217,72,145,1254,207,130,220,232,58,178,229
"E01006764",1522,259,47,212,1263,163,108,167,190,89,251,295
"E01006765",1468,243,85,158,1225,144,120,239,208,51,179,284
"E01006766",1265,232,49,183,1033,203,66,204,126,82,114,238
"E01006767",1784,294,64,230,1490,218,92,365,214,109,117,375
"E01006768",1347,234,37,197,1113,57,102,151,158,62,188,395
"E01006769",1270,401,199,202,869,138,146,139,138,60,99,149
"E01006770",1002,160,77,83,842,107,118,155,112,38,144,168
"E01006771",1425,296,141,155,1129,168,142,190,180,56,119,274
"E01006772",1081,168,81,87,913,79,116,144,148,30,146,250
"E01006773",1378,114,48,66,1264,60,162,343,218,36,124,321
"E01006774",1445,124,62,62,1321,53,118,334,194,52,222,348
"E01006775",1302,165,82,83,1137,115,172,139,162,72,174,303
"E01006776",1646,386,154,232,1260,161,146,208,302,11,181,251
"E01006778",2205,496,132,364,1709,263,140,258,422,44,189,393
"E01006779",1934,334,160,174,1600,307,172,221,270,62,203,365
"E01006780",1465,191,80,111,1274,125,138,268,200,41,186,316
"E01006781",1469,163,60,103,1306,74,116,324,204,41,166,381
"E01006782",1541,271,79,192,1270,130,88,298,206,46,146,356
"E01006783",1548,199,73,126,1349,152,108,309,196,104,153,327
"E01006784",1344,209,57,152,1135,94,80,293,192,57,143,276
"E01006785",1769,275,87,188,1494,169,150,294,222,77,202,380
"E01006786",1820,237,67,170,1583,91,160,399,270,110,205,348
"E01006787",1534,312,43,269,1222,155,78,212,174,64,223,316
"E01006788",1825,137,62,75,1688,190,148,387,204,115,209,435
"E01006790",1587,350,108,242,1237,283,94,234,220,40,109,257
"E01006791",1674,418,127,291,1256,160,158,231,248,51,126,282
"E01006792",1364,138,100,38,1226,32,242,268,140,31,182,331
"E01006793",1494,337,134,203,1157,121,202,198,238,84,107,207
"E01006794",1590,224,85,139,1366,76,240,303,224,58,137,328
"E01006795",1407,215,89,126,1192,36,158,265,228,87,120,298
"E01006796",1586,105,71,34,1481,14,220,281,168,154,183,461
"E01006797",1499,297,101,196,1202,112,150,248,190,53,149,300
"E01006798",1410,183,74,109,1227,47,192,237,222,25,148,356
"E01006799",1796,719,351,368,1077,90,248,182,258,26,57,216
"E01006800",1401,257,137,120,1144,29,334,172,156,63,99,291
"E01006801",1344,171,106,65,1173,29,266,196,228,42,89,323
"E01032505",1315,182,68,114,1133,79,122,215,174,70,163,310
"E01032506",1344,260,72,188,1084,106,108,223,244,21,81,301
"E01032507",1539,195,43,152,1344,73,94,208,344,48,140,437
"E01032508",1723,399,102,297,1324,188,102,212,234,68,233,287
"E01032509",1432,247,67,180,1185,204,112,293,190,30,128,228
"E01032510",1809,262,69,193,1547,137,146,318,218,120,226,382
"E01032511",1378,199,61,138,1179,151,124,195,234,46,107,322
"E01033747",1035,233,78,155,802,135,72,113,102,77,142,161
"E01033748",1276,369,15,354,907,68,26,99,604,10,19,81
"E01033749",1151,973,5,968,178,10,8,39,60,20,4,37
"E01033750",1448,504,17,487,944,26,30,126,538,5,21,198
"E01033751",1039,313,47,266,726,67,20,76,358,11,55,139
"E01033752",1195,448,4,444,747,8,2,78,566,0,5,88
"E01033753",1051,423,6,417,628,7,6,61,496,0,5,53
"E01033754",1448,396,50,346,1052,51,76,81,568,20,46,210
"E01033755",1082,341,6,335,741,4,6,77,532,5,0,117
"E01033756",1136,414,10,404,722,9,20,71,500,0,8,114
"E01033757",1015,548,15,533,467,43,10,27,182,10,37,158
"E01033758",703,312,15,297,391,30,14,43,220,8,21,55
"E01033759",1147,142,65,77,1005,148,82,230,158,49,126,212
"E01033760",856,330,5,325,526,10,4,14,272,0,5,221
"E01033761",1340,415,3,412,925,16,2,26,694,0,4,183
"E01033762",722,282,38,244,440,8,12,27,242,0,13,138
"E01033763",1471,507,140,367,964,70,68,107,160,33,70,456
"E01033764",2191,607,197,410,1584,293,190,215,284,52,138,412
"E01033765",1351,282,68,214,1069,202,88,165,226,66,106,216
"E01033766",1072,104,28,76,968,58,56,102,194,10,95,453
"E01033767",1067,261,65,196,806,208,64,125,154,10,33,212
"E01033768",1219,599,50,549,620,68,16,98,234,10,42,152
