"GeographyCode","QS409EW0001","QS409EW0002","QS409EW0003","QS409EW0004","QS409EW0005"
"E01006592",624,524,98,2,0
"E01006593",662,510,146,4,2
"E01006594",579,486,91,2,0
"E01006595",812,641,170,1,0
"E01006596",597,465,127,4,1
"E01006597",683,570,113,0,0
"E01006598",604,413,175,14,2
"E01006599",482,306,166,9,1
"E01006600",592,434,155,3,0
"E01006603",594,419,171,4,0
"E01006604",571,401,164,5,1
"E01006605",696,514,173,6,3
"E01006606",723,556,161,5,1
"E01006607",641,420,216,4,1
"E01006608",563,442,116,5,0
"E01006609",576,433,137,6,0
"E01006610",669,520,147,2,0
"E01006611",742,583,149,7,3
"E01006612",740,545,185,10,0
"E01006613",611,450,156,4,1
"E01006614",667,508,151,7,1
"E01006615",663,507,155,0,1
"E01006616",613,432,172,6,3
"E01006617",650,518,125,5,2
"E01006618",692,502,182,3,5
"E01006619",734,576,155,3,0
"E01006620",625,486,135,4,0
"E01006621",584,467,111,6,0
"E01006622",586,431,153,1,1
"E01006623",527,407,118,2,0
"E01006624",702,535,154,12,1
"E01006625",609,455,152,2,0
"E01006626",593,436,154,3,0
"E01006627",600,464,131,4,1
"E01006628",651,501,143,5,2
"E01006629",573,432,135,6,0
"E01006630",555,332,209,13,1
"E01006632",884,610,256,16,2
"E01006633",699,510,175,11,3
"E01006637",670,416,240,12,2
"E01006638",518,323,186,8,1
"E01006639",640,461,171,8,0
"E01006640",760,572,184,4,0
"E01006641",633,389,236,7,1
"E01006642",590,405,178,6,1
"E01006643",740,460,264,15,1
"E01006644",963,726,228,7,2
"E01006645",690,509,175,6,0
"E01006646",1006,694,296,9,7
"E01006647",636,431,200,4,1
"E01006648",1075,683,374,16,2
"E01006651",592,404,186,2,0
"E01006652",633,457,172,4,0
"E01006653",656,473,174,7,2
"E01006654",627,472,149,4,2
"E01006655",706,477,222,7,0
"E01006656",669,519,143,7,0
"E01006657",582,430,148,3,1
"E01006658",634,473,154,5,2
"E01006659",548,418,124,4,2
"E01006660",616,423,187,6,0
"E01006661",749,536,202,11,0
"E01006662",785,584,192,7,2
"E01006663",510,371,133,4,2
"E01006664",822,595,215,10,2
"E01006665",630,452,175,3,0
"E01006666",514,367,147,0,0
"E01006667",618,457,157,4,0
"E01006668",590,398,185,7,0
"E01006669",551,388,161,2,0
"E01006670",607,436,168,2,1
"E01006671",499,358,134,6,1
"E01006672",798,506,270,21,1
"E01006673",954,640,284,22,8
"E01006674",826,555,207,42,22
"E01006675",1132,905,213,5,9
"E01006676",761,506,222,24,9
"E01006677",477,355,105,13,4
"E01006678",1059,749,290,15,5
"E01006679",920,534,317,46,23
"E01006680",605,457,145,3,0
"E01006681",719,566,146,6,1
"E01006682",498,385,113,0,0
"E01006683",594,462,128,3,1
"E01006684",999,831,167,0,1
"E01006685",604,481,123,0,0
"E01006686",531,391,137,3,0
"E01006687",933,799,131,2,1
"E01006688",712,581,129,2,0
"E01006689",717,563,149,3,2
"E01006690",801,594,195,8,4
"E01006691",647,430,190,23,4
"E01006692",989,704,263,14,8
"E01006693",838,624,205,8,1
"E01006694",891,628,241,9,13
"E01006695",1029,773,232,14,10
"E01006696",768,502,243,12,11
"E01006697",828,588,211,21,8
"E01006698",725,483,231,10,1
"E01006699",777,571,201,5,0
"E01006700",653,475,172,5,1
"E01006701",671,511,149,11,0
"E01006702",740,531,204,5,0
"E01006703",818,626,184,6,2
"E01006705",689,522,160,6,1
"E01006706",582,379,195,7,1
"E01006707",553,374,167,9,3
"E01006708",754,515,227,11,1
"E01006709",685,518,163,3,1
"E01006710",592,368,213,11,0
"E01006711",685,511,161,7,6
"E01006712",569,410,157,1,1
"E01006713",604,430,170,3,1
"E01006716",701,508,179,13,1
"E01006717",576,404,166,5,1
"E01006718",678,499,168,5,6
"E01006719",638,465,161,11,1
"E01006720",905,587,281,30,7
"E01006721",912,705,196,9,2
"E01006722",608,340,252,13,3
"E01006723",749,492,244,8,5
"E01006724",554,305,241,6,2
"E01006725",739,528,208,3,0
"E01006726",659,462,184,8,5
"E01006727",665,499,157,7,2
"E01006728",855,664,170,11,10
"E01006729",539,319,204,16,0
"E01006730",542,364,161,16,1
"E01006731",486,312,159,15,0
"E01006732",644,394,231,15,4
"E01006734",625,410,205,9,1
"E01006735",571,388,171,10,2
"E01006736",582,402,170,5,5
"E01006737",562,365,186,11,0
"E01006738",662,453,200,9,0
"E01006739",707,449,237,14,7
"E01006740",604,435,162,7,0
"E01006741",778,522,246,8,2
"E01006742",591,439,148,2,2
"E01006743",1008,701,299,7,1
"E01006744",739,568,165,5,1
"E01006745",907,654,243,7,3
"E01006746",655,439,209,5,2
"E01006747",857,550,287,9,11
"E01006748",756,473,272,8,3
"E01006751",831,495,306,18,12
"E01006752",489,341,133,13,2
"E01006753",666,467,191,8,0
"E01006754",781,571,202,7,1
"E01006755",690,475,207,6,2
"E01006756",757,506,240,11,0
"E01006757",621,425,185,11,0
"E01006758",639,431,197,8,3
"E01006759",460,355,103,2,0
"E01006760",826,635,176,10,5
"E01006761",793,594,189,7,3
"E01006762",725,496,217,10,2
"E01006763",652,496,150,5,1
"E01006764",667,489,165,8,5
"E01006765",659,492,160,6,1
"E01006766",574,420,145,7,2
"E01006767",779,537,235,5,2
"E01006768",587,460,121,4,2
"E01006769",712,584,116,9,3
"E01006770",445,310,125,9,1
"E01006771",694,505,184,4,1
"E01006772",480,360,118,1,1
"E01006773",554,410,141,3,0
"E01006774",552,389,162,0,1
"E01006775",556,388,161,7,0
"E01006776",844,651,179,11,3
"E01006778",1124,808,295,13,8
"E01006779",902,618,273,10,1
"E01006780",619,468,146,5,0
"E01006781",600,448,148,3,1
"E01006782",691,518,169,3,1
"E01006783",645,444,193,5,3
"E01006784",586,436,148,2,0
"E01006785",781,561,220,0,0
"E01006786",764,573,185,6,0
"E01006787",691,479,197,8,7
"E01006788",681,447,230,4,0
"E01006790",801,592,200,8,1
"E01006791",873,689,176,4,4
"E01006792",557,468,89,0,0
"E01006793",759,599,156,4,0
"E01006794",711,584,123,4,0
"E01006795",628,515,108,3,2
"E01006796",581,469,108,4,0
"E01006797",707,532,169,4,2
"E01006798",609,470,137,1,1
"E01006799",1145,1014,129,2,0
"E01006800",679,579,99,1,0
"E01006801",609,504,103,1,1
"E01032505",563,433,127,3,0
"E01032506",656,505,147,1,3
"E01032507",666,500,160,5,1
"E01032508",847,617,218,9,3
"E01032509",665,485,172,8,0
"E01032510",776,517,250,7,2
"E01032511",616,442,169,4,1
"E01033747",496,362,123,10,1
"E01033748",772,522,244,6,0
"E01033749",1039,725,311,0,3
"E01033750",905,727,173,4,1
"E01033751",603,488,105,7,3
"E01033752",790,506,272,3,9
"E01033753",714,470,234,5,5
"E01033754",838,550,273,11,4
"E01033755",675,400,262,5,8
"E01033756",733,402,304,9,18
"E01033757",715,554,149,5,7
"E01033758",475,334,132,2,7
"E01033759",480,310,163,5,2
"E01033760",529,313,195,4,17
"E01033761",832,526,300,1,5
"E01033762",456,310,140,2,4
"E01033763",820,629,178,11,2
"E01033764",1172,874,279,12,7
"E01033765",659,484,162,9,4
"E01033766",424,311,112,0,1
"E01033767",562,433,122,5,2
"E01033768",835,687,144,4,0
