"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E00033030",240,240,235,148,75,12,5,3,2,0,0,0
"E00033031",309,309,304,2,4,298,5,0,5,0,0,0
"E00033032",347,323,19,13,2,4,304,147,157,0,0,24
"E00033033",288,269,26,0,12,14,243,52,189,2,0,19
"E00033034",313,294,63,12,6,45,231,72,152,7,0,19
"E00033035",324,324,212,4,34,174,112,58,49,5,0,0
"E00033036",191,180,14,6,2,6,166,95,71,0,0,11
"E00033037",276,264,145,61,76,8,119,96,22,1,0,12
"E00033038",166,141,32,5,17,10,109,53,56,0,0,25
"E00033040",270,270,207,0,7,200,61,41,19,1,2,0
"E00033041",262,262,258,7,196,55,4,2,0,2,0,0
"E00033042",239,239,223,5,212,6,16,16,0,0,0,0
"E00033043",252,252,214,6,62,146,38,35,3,0,0,0
"E00033044",239,239,234,37,191,6,5,0,5,0,0,0
"E00033045",215,215,116,2,14,100,99,98,1,0,0,0
"E00033046",180,180,21,2,3,16,159,155,2,2,0,0
"E00033047",282,282,278,23,249,6,4,0,4,0,0,0
"E00033048",252,252,250,3,234,13,2,0,2,0,0,0
"E00033049",372,372,337,2,8,327,35,20,12,3,0,0
"E00033050",227,227,227,3,222,2,0,0,0,0,0,0
"E00033051",308,308,92,35,38,19,216,71,126,19,0,0
"E00033052",377,360,326,6,5,315,34,0,28,6,0,17
"E00033053",278,278,278,0,23,255,0,0,0,0,0,0
"E00033054",158,158,105,3,16,86,53,52,1,0,0,0
"E00033055",244,244,221,8,2,211,23,3,7,13,0,0
"E00033056",278,278,278,0,13,265,0,0,0,0,0,0
"E00033057",292,292,290,6,6,278,2,0,2,0,0,0
"E00033059",307,307,211,126,59,26,96,93,3,0,0,0
"E00033060",204,204,182,62,106,14,22,21,0,1,0,0
"E00033061",235,235,216,52,156,8,19,3,3,13,0,0
"E00033062",264,264,264,9,249,6,0,0,0,0,0,0
"E00033063",259,259,259,42,217,0,0,0,0,0,0,0
"E00033064",235,235,235,8,59,168,0,0,0,0,0,0
"E00033065",293,293,278,34,92,152,15,6,9,0,0,0
"E00033066",242,242,24,14,9,1,218,69,149,0,0,0
"E00033067",279,276,55,13,37,5,221,93,128,0,0,3
"E00033068",327,327,49,4,31,14,278,110,166,2,0,0
"E00033069",248,238,15,4,8,3,223,89,134,0,0,10
"E00033070",263,263,11,9,0,2,252,154,96,2,0,0
"E00033071",261,261,86,17,17,52,175,37,138,0,0,0
"E00033072",275,275,28,2,8,18,247,95,139,13,0,0
"E00033073",253,243,13,9,1,3,230,83,147,0,0,10
"E00033074",283,276,33,0,10,23,243,126,117,0,0,7
"E00033075",237,225,10,7,3,0,215,163,51,1,0,12
"E00033076",302,288,136,94,38,4,152,115,37,0,0,14
"E00033077",292,292,126,4,5,117,166,68,93,5,0,0
"E00033078",272,272,118,27,22,69,154,150,4,0,0,0
"E00033079",230,230,193,2,18,173,37,34,3,0,0,0
"E00033080",197,197,7,4,0,3,190,184,2,4,0,0
"E00033081",220,220,217,1,8,208,3,3,0,0,0,0
"E00033082",312,312,311,115,196,0,1,0,1,0,0,0
"E00033083",336,336,319,262,42,15,17,16,1,0,0,0
"E00033084",325,325,279,32,157,90,46,46,0,0,0,0
"E00033085",321,321,250,130,46,74,71,59,12,0,0,0
"E00033086",249,249,246,1,244,1,3,2,0,1,0,0
"E00033087",397,397,358,251,76,31,39,39,0,0,0,0
"E00033088",239,239,237,3,142,92,2,2,0,0,0,0
"E00033089",302,302,297,0,210,87,5,2,3,0,0,0
"E00033090",376,376,369,2,317,50,7,7,0,0,0,0
"E00033091",306,306,299,15,228,56,7,4,0,3,0,0
"E00033092",307,307,305,22,277,6,2,0,0,2,0,0
"E00033093",372,372,364,160,126,78,8,2,0,6,0,0
"E00033094",328,328,326,5,264,57,2,2,0,0,0,0
"E00033095",414,414,370,57,295,18,44,17,25,2,0,0
"E00033096",259,259,259,161,95,3,0,0,0,0,0,0
"E00033097",263,263,208,3,77,128,55,44,11,0,0,0
"E00033098",274,274,269,76,192,1,5,5,0,0,0,0
"E00033099",163,163,97,5,85,7,66,65,0,1,0,0
"E00033100",297,297,255,2,219,34,42,42,0,0,0,0
"E00033101",212,212,211,0,189,22,1,1,0,0,0,0
"E00033102",429,429,378,20,136,222,51,51,0,0,0,0
"E00033103",298,298,298,2,256,40,0,0,0,0,0,0
"E00033104",275,275,275,15,215,45,0,0,0,0,0,0
"E00033105",293,293,292,19,270,3,1,0,1,0,0,0
"E00033106",286,286,227,2,100,125,59,57,2,0,0,0
"E00033107",353,353,336,186,133,17,12,12,0,0,5,0
"E00033108",317,317,312,3,118,191,5,2,2,1,0,0
"E00033109",322,322,310,6,272,32,12,0,10,2,0,0
"E00033110",340,340,336,7,288,41,4,0,0,4,0,0
"E00033112",308,308,308,107,201,0,0,0,0,0,0,0
"E00033113",246,246,188,146,28,14,58,58,0,0,0,0
"E00033114",303,303,303,142,158,3,0,0,0,0,0,0
"E00033115",132,132,42,3,10,29,90,89,1,0,0,0
"E00033116",137,137,77,15,16,46,60,56,4,0,0,0
"E00033117",385,385,350,37,309,4,35,35,0,0,0,0
"E00033118",331,331,331,14,287,30,0,0,0,0,0,0
"E00033119",262,262,259,36,203,20,3,1,2,0,0,0
"E00033120",313,313,273,3,253,17,40,25,0,15,0,0
"E00033121",220,220,184,4,178,2,36,36,0,0,0,0
"E00033122",275,275,275,3,264,8,0,0,0,0,0,0
"E00033123",258,258,256,5,246,5,2,2,0,0,0,0
"E00033124",307,307,294,103,187,4,13,4,9,0,0,0
"E00033125",187,187,105,0,10,95,82,82,0,0,0,0
"E00033126",251,251,249,7,237,5,2,2,0,0,0,0
"E00033127",435,435,368,39,215,114,67,47,20,0,0,0
"E00033128",268,268,264,3,142,119,4,0,2,2,0,0
"E00033129",256,256,256,13,243,0,0,0,0,0,0,0
"E00033130",360,360,360,208,148,4,0,0,0,0,0,0
"E00033131",275,275,238,0,187,51,37,37,0,0,0,0
"E00033132",419,419,403,4,19,380,16,4,11,1,0,0
"E00033133",366,366,357,27,197,133,9,9,0,0,0,0
"E00033134",190,190,189,5,8,176,1,1,0,0,0,0
"E00033135",445,445,436,13,14,409,9,0,4,5,0,0
"E00033136",225,225,209,12,63,134,16,5,4,7,0,0
"E00033137",280,280,223,9,17,197,57,19,17,21,0,0
"E00033138",171,171,163,14,7,142,8,6,0,2,0,0
"E00033139",248,248,170,3,76,91,78,74,4,0,0,0
"E00033140",202,202,201,0,7,194,1,1,0,0,0,0
"E00033141",208,208,208,1,0,207,0,0,0,0,0,0
"E00033142",273,273,272,11,3,258,1,0,1,0,0,0
"E00033143",261,261,235,34,10,191,26,13,10,3,0,0
"E00033144",204,204,200,4,8,188,4,0,2,2,0,0
"E00033145",294,294,289,17,3,269,5,0,0,5,0,0
"E00033146",304,303,277,5,87,185,26,9,13,4,0,1
"E00033147",308,308,308,9,9,290,0,0,0,0,0,0
"E00033148",258,252,246,3,14,229,6,6,0,0,0,6
"E00033149",226,226,219,13,16,190,7,0,6,1,0,0
"E00033150",316,316,259,8,17,234,57,33,24,0,0,0
"E00033151",262,262,224,7,53,164,38,22,16,0,0,0
"E00033152",305,302,235,6,11,218,67,18,3,46,0,3
"E00033153",332,332,331,3,7,321,1,1,0,0,0,0
"E00033154",156,156,154,2,14,138,2,1,0,1,0,0
"E00033155",266,266,266,1,9,256,0,0,0,0,0,0
"E00033156",238,238,237,15,17,205,1,0,1,0,0,0
"E00033157",326,326,325,12,31,282,1,1,0,0,0,0
"E00033158",302,302,300,9,4,287,2,1,1,0,0,0
"E00033159",197,197,192,7,22,163,5,4,1,0,0,0
"E00033160",354,337,287,4,6,277,50,24,26,0,0,17
"E00033161",280,280,218,26,28,164,62,59,3,0,0,0
"E00033162",280,280,261,8,64,189,19,11,8,0,0,0
"E00033163",277,277,200,17,26,157,77,31,46,0,0,0
"E00033164",351,351,345,8,12,325,6,0,0,6,0,0
"E00033165",166,166,71,0,1,70,95,92,3,0,0,0
"E00033166",158,158,84,5,55,24,74,74,0,0,0,0
"E00033167",310,310,308,14,19,275,2,2,0,0,0,0
"E00033168",285,285,280,7,227,46,5,2,0,3,0,0
"E00033169",302,302,302,3,288,11,0,0,0,0,0,0
"E00033170",360,360,358,5,145,208,2,2,0,0,0,0
"E00033171",345,345,343,5,324,14,2,2,0,0,0,0
"E00033172",186,184,84,7,21,56,98,39,59,0,2,2
"E00033173",315,315,313,5,306,2,2,2,0,0,0,0
"E00033174",297,297,297,9,171,117,0,0,0,0,0,0
"E00033175",279,279,276,9,127,140,3,3,0,0,0,0
"E00033176",264,261,243,7,10,226,18,13,5,0,0,3
"E00033177",298,298,289,1,15,273,9,1,7,1,0,0
"E00033178",170,162,131,10,4,117,31,25,6,0,0,8
"E00033179",322,322,322,5,51,266,0,0,0,0,0,0
"E00033181",421,421,318,11,55,252,103,30,68,5,0,0
"E00033182",368,354,204,13,149,42,149,77,70,2,1,14
"E00033183",584,573,376,6,77,293,197,49,111,37,0,11
"E00033185",340,340,265,0,8,257,75,3,12,60,0,0
"E00033186",318,318,255,11,17,227,63,13,34,16,0,0
"E00033187",197,121,47,3,34,10,74,15,58,1,0,76
"E00033188",327,325,303,0,26,277,22,3,16,3,0,2
"E00033189",509,509,432,31,310,91,75,46,22,7,2,0
"E00033190",574,574,507,42,85,380,66,28,3,35,1,0
"E00033191",448,448,421,4,24,393,27,14,0,13,0,0
"E00033192",434,434,360,1,29,330,74,21,48,5,0,0
"E00033193",327,327,309,0,17,292,18,2,16,0,0,0
"E00033194",345,345,331,15,12,304,14,0,12,2,0,0
"E00033195",249,249,246,0,5,241,3,2,1,0,0,0
"E00033196",210,186,51,0,47,4,135,55,80,0,0,24
"E00033197",355,355,26,6,11,9,329,280,49,0,0,0
"E00033198",393,393,366,0,25,341,27,8,10,9,0,0
"E00033199",185,185,6,3,1,2,179,176,3,0,0,0
"E00033200",232,226,33,25,7,1,192,96,95,1,1,6
"E00033201",235,235,223,2,3,218,12,0,12,0,0,0
"E00033202",315,315,299,0,10,289,16,0,7,9,0,0
"E00033203",244,244,244,0,6,238,0,0,0,0,0,0
"E00033204",252,250,247,0,7,240,3,0,0,3,0,2
"E00033206",184,184,35,14,8,13,149,94,55,0,0,0
"E00033207",293,293,261,30,22,209,31,13,7,11,1,0
"E00033208",257,257,225,37,15,173,32,22,4,6,0,0
"E00033209",323,323,180,12,26,142,133,77,43,13,10,0
"E00033210",271,268,182,23,86,73,86,56,27,3,0,3
"E00033211",357,357,311,33,120,158,46,32,3,11,0,0
"E00033212",314,314,314,33,129,152,0,0,0,0,0,0
"E00033213",401,401,360,12,41,307,41,27,12,2,0,0
"E00033214",538,538,344,37,79,228,194,65,129,0,0,0
"E00033215",349,346,164,20,88,56,182,146,28,8,0,3
"E00033216",252,233,58,2,45,11,175,107,68,0,0,19
"E00033217",287,276,116,9,99,8,160,57,103,0,0,11
"E00033218",303,303,233,5,73,155,70,17,52,1,0,0
"E00033219",362,340,186,4,108,74,154,48,106,0,0,22
"E00033220",389,389,304,0,9,295,85,4,12,69,0,0
"E00033221",249,234,53,9,39,5,181,90,90,1,0,15
"E00033222",178,178,41,2,31,8,137,110,27,0,0,0
"E00033223",248,248,34,4,26,4,214,96,118,0,0,0
"E00033224",301,301,249,16,111,122,52,51,0,1,0,0
"E00033225",300,300,209,6,42,161,91,59,30,2,0,0
"E00033226",417,417,393,26,28,339,24,8,2,14,0,0
"E00033227",262,262,199,14,27,158,63,57,4,2,0,0
"E00033228",341,341,180,7,22,151,161,157,4,0,0,0
"E00033229",284,284,261,2,255,4,23,23,0,0,0,0
"E00033230",279,279,273,0,222,51,6,6,0,0,0,0
"E00033231",203,203,200,11,12,177,3,0,2,1,0,0
"E00033235",228,225,187,8,23,156,38,26,12,0,0,3
"E00033237",276,276,213,30,116,67,63,53,10,0,0,0
"E00033238",463,463,455,64,108,283,8,8,0,0,0,0
"E00033242",233,233,230,9,197,24,3,3,0,0,0,0
"E00033245",315,312,247,12,146,89,65,62,2,1,0,3
"E00033246",253,253,219,14,26,179,31,18,13,0,3,0
"E00033247",333,333,318,7,31,280,15,9,4,2,0,0
"E00033248",294,294,27,4,2,21,267,267,0,0,0,0
"E00033249",285,285,279,21,19,239,6,0,0,6,0,0
"E00033250",226,226,224,4,31,189,2,0,0,2,0,0
"E00033251",222,222,193,2,11,180,29,11,10,8,0,0
"E00033252",350,350,259,15,130,114,91,87,3,1,0,0
"E00033253",240,240,179,7,54,118,61,48,7,6,0,0
"E00033254",358,358,324,19,277,28,34,25,5,4,0,0
"E00033255",267,267,235,5,192,38,32,30,2,0,0,0
"E00033256",225,225,212,2,164,46,13,11,0,2,0,0
"E00033257",308,308,212,5,102,105,96,93,3,0,0,0
"E00033258",325,325,293,17,124,152,32,32,0,0,0,0
"E00033259",135,135,135,0,8,127,0,0,0,0,0,0
"E00033260",245,245,234,5,20,209,11,5,2,4,0,0
"E00033261",247,247,244,16,68,160,3,3,0,0,0,0
"E00033262",154,154,153,3,4,146,1,1,0,0,0,0
"E00033263",145,145,144,3,4,137,1,1,0,0,0,0
"E00033264",279,279,221,18,45,158,58,54,2,2,0,0
"E00033265",298,298,278,0,60,218,20,19,0,1,0,0
"E00033266",314,314,262,41,125,96,52,48,0,4,0,0
"E00033267",250,250,188,0,2,186,62,61,0,1,0,0
"E00033268",291,291,248,5,203,40,43,43,0,0,0,0
"E00033269",168,168,110,39,50,21,58,53,5,0,0,0
"E00033270",345,345,326,66,156,104,19,11,0,8,0,0
"E00033271",379,379,379,238,134,7,0,0,0,0,0,0
"E00033272",301,301,292,2,283,7,9,9,0,0,0,0
"E00033274",259,259,215,22,131,62,44,43,1,0,0,0
"E00033275",286,286,230,0,209,21,56,54,1,1,0,0
"E00033276",225,225,188,0,2,186,37,30,0,7,0,0
"E00033277",224,224,209,11,59,139,15,11,3,1,0,0
"E00033278",225,225,225,1,5,219,0,0,0,0,0,0
"E00033279",276,276,268,1,5,262,8,7,1,0,0,0
"E00033281",307,307,278,3,11,264,29,7,4,18,0,0
"E00033282",303,303,298,0,117,181,5,0,0,5,0,0
"E00033283",276,276,276,5,188,83,0,0,0,0,0,0
"E00033284",250,250,18,5,13,0,232,224,0,8,0,0
"E00033285",300,300,300,13,12,275,0,0,0,0,0,0
"E00033286",218,218,151,10,67,74,67,59,8,0,0,0
"E00033287",306,306,304,9,33,262,2,2,0,0,0,0
"E00033288",321,321,321,6,94,221,0,0,0,0,0,0
"E00033289",229,229,228,22,132,74,1,1,0,0,0,0
"E00033290",242,242,241,125,96,20,1,1,0,0,0,0
"E00033291",498,498,496,116,127,253,2,0,2,0,0,0
"E00033292",203,203,187,0,106,81,16,15,1,0,0,0
"E00033293",319,319,282,20,150,112,37,37,0,0,0,0
"E00033294",232,232,138,24,49,65,94,51,17,26,0,0
"E00033295",283,283,279,17,252,10,4,4,0,0,0,0
"E00033296",268,268,266,8,228,30,2,0,0,2,0,0
"E00033297",312,312,296,15,70,211,16,16,0,0,0,0
"E00033298",294,294,283,11,97,175,11,5,6,0,0,0
"E00033299",288,288,286,16,154,116,2,0,0,2,0,0
"E00033300",234,234,192,9,50,133,42,42,0,0,0,0
"E00033301",300,300,296,9,95,192,4,3,1,0,0,0
"E00033302",239,239,239,9,57,173,0,0,0,0,0,0
"E00033304",252,252,243,18,44,181,9,0,0,9,0,0
"E00033305",276,276,264,4,58,202,12,12,0,0,0,0
"E00033306",280,280,275,0,110,165,5,5,0,0,0,0
"E00033307",312,312,302,10,44,248,10,10,0,0,0,0
"E00033308",288,288,287,12,79,196,1,1,0,0,0,0
"E00033309",316,316,312,8,78,226,4,4,0,0,0,0
"E00033310",331,331,330,11,71,248,1,1,0,0,0,0
"E00033312",276,276,249,6,160,83,27,22,1,4,0,0
"E00033313",340,340,340,13,63,264,0,0,0,0,0,0
"E00033314",316,316,310,10,165,135,6,6,0,0,0,0
"E00033315",354,354,352,4,183,165,2,2,0,0,0,0
"E00033316",327,327,327,8,310,9,0,0,0,0,0,0
"E00033317",368,368,367,57,304,6,1,0,0,1,0,0
"E00033318",355,355,347,34,176,137,8,8,0,0,0,0
"E00033319",419,419,416,3,196,217,3,3,0,0,0,0
"E00033320",292,292,290,13,274,3,2,0,2,0,0,0
"E00033322",301,301,301,128,167,6,0,0,0,0,0,0
"E00033323",297,297,296,63,228,5,1,1,0,0,0,0
"E00033324",304,304,304,0,288,16,0,0,0,0,0,0
"E00033326",293,293,293,15,272,6,0,0,0,0,0,0
"E00033327",295,295,294,4,275,15,1,0,0,1,0,0
"E00033328",264,264,207,18,165,24,57,57,0,0,0,0
"E00033329",316,316,305,3,270,32,11,3,8,0,0,0
"E00033330",320,320,318,1,206,111,2,2,0,0,0,0
"E00033331",328,328,324,5,315,4,4,2,2,0,0,0
"E00033332",314,314,314,43,265,6,0,0,0,0,0,0
"E00033333",341,341,341,14,321,6,0,0,0,0,0,0
"E00033334",294,294,294,8,277,9,0,0,0,0,0,0
"E00033335",252,252,251,7,239,5,1,1,0,0,0,0
"E00033336",328,328,326,16,309,1,2,0,2,0,0,0
"E00033337",200,200,200,6,191,3,0,0,0,0,0,0
"E00033338",274,274,267,75,187,5,7,2,5,0,0,0
"E00033339",353,353,316,98,204,14,37,28,5,4,0,0
"E00033340",305,305,301,15,283,3,4,4,0,0,0,0
"E00033341",309,309,307,10,291,6,2,2,0,0,0,0
"E00033342",324,324,323,56,262,5,1,1,0,0,0,0
"E00033343",264,264,263,128,131,4,1,0,0,1,0,0
"E00033344",332,332,330,2,316,12,2,0,2,0,0,0
"E00033345",384,384,375,2,359,14,9,6,0,3,0,0
"E00033346",289,289,249,12,229,8,40,0,0,40,0,0
"E00033347",315,315,315,6,303,6,0,0,0,0,0,0
"E00033348",289,289,289,162,113,14,0,0,0,0,0,0
"E00033349",267,267,156,35,89,32,111,51,60,0,0,0
"E00033350",322,322,322,20,265,37,0,0,0,0,0,0
"E00033351",300,300,298,23,221,54,2,2,0,0,0,0
"E00033352",255,255,255,13,57,185,0,0,0,0,0,0
"E00033353",254,254,241,0,228,13,13,0,1,12,0,0
"E00033354",214,214,54,1,33,20,160,158,2,0,0,0
"E00033355",275,275,259,87,156,16,16,2,10,4,0,0
"E00033356",345,345,335,3,294,38,10,0,5,5,0,0
"E00033357",266,266,263,13,166,84,3,2,1,0,0,0
"E00033358",221,221,221,27,146,48,0,0,0,0,0,0
"E00033359",324,324,249,11,177,61,75,56,17,2,0,0
"E00033360",354,354,353,13,204,136,1,1,0,0,0,0
"E00033361",429,429,391,18,373,0,38,38,0,0,0,0
"E00033362",272,272,268,7,258,3,4,1,3,0,0,0
"E00033363",196,196,196,3,189,4,0,0,0,0,0,0
"E00033364",362,362,360,9,349,2,2,2,0,0,0,0
"E00033365",448,448,436,24,221,191,12,12,0,0,0,0
"E00033366",284,284,284,10,268,6,0,0,0,0,0,0
"E00033367",336,324,316,2,30,284,8,5,2,1,0,12
"E00033368",269,269,269,9,193,67,0,0,0,0,0,0
"E00033369",373,373,352,29,310,13,21,3,18,0,0,0
"E00033370",272,272,207,5,60,142,65,57,0,8,0,0
"E00033371",308,308,287,3,224,60,21,17,2,2,0,0
"E00033372",291,291,266,140,97,29,25,13,12,0,0,0
"E00033373",474,474,451,74,346,31,23,8,15,0,0,0
"E00033374",275,275,271,29,57,185,4,0,4,0,0,0
"E00033375",347,347,277,142,121,14,70,66,4,0,0,0
"E00033376",281,281,231,24,203,4,50,45,5,0,0,0
"E00033377",306,306,229,53,165,11,77,77,0,0,0,0
"E00033378",334,334,288,36,232,20,46,27,17,2,0,0
"E00033379",273,273,273,3,7,263,0,0,0,0,0,0
"E00033380",246,246,244,18,111,115,2,2,0,0,0,0
"E00033381",208,208,102,58,27,17,106,105,1,0,0,0
"E00033382",332,332,322,0,312,10,10,6,4,0,0,0
"E00033383",281,281,281,5,36,240,0,0,0,0,0,0
"E00033384",356,356,355,13,338,4,1,0,1,0,0,0
"E00033385",317,317,281,5,132,144,36,5,11,20,0,0
"E00033386",352,352,351,87,142,122,1,1,0,0,0,0
"E00033387",214,214,103,26,41,36,111,75,36,0,0,0
"E00033388",288,288,182,14,65,103,106,102,4,0,0,0
"E00033389",278,278,277,43,230,4,1,1,0,0,0,0
"E00033391",346,346,280,3,115,162,66,53,10,3,0,0
"E00033392",285,261,181,27,66,88,80,15,65,0,0,24
"E00033394",284,284,176,10,25,141,108,84,18,6,0,0
"E00033395",287,287,133,5,33,95,154,109,45,0,0,0
"E00033396",285,285,268,70,182,16,17,14,0,3,0,0
"E00033397",323,323,321,0,298,23,2,0,2,0,0,0
"E00033399",330,330,330,12,315,3,0,0,0,0,0,0
"E00033400",299,299,299,0,294,5,0,0,0,0,0,0
"E00033401",275,275,274,5,253,16,1,0,1,0,0,0
"E00033402",346,346,343,0,4,339,3,0,3,0,0,0
"E00033403",348,348,340,14,213,113,8,3,0,5,0,0
"E00033404",329,329,215,3,76,136,114,90,24,0,0,0
"E00033405",305,305,289,23,183,83,16,3,5,8,0,0
"E00033406",321,321,311,5,277,29,10,3,7,0,0,0
"E00033407",328,328,299,0,2,297,29,4,25,0,0,0
"E00033408",327,327,301,0,44,257,26,6,20,0,0,0
"E00033409",314,314,172,38,130,4,142,131,1,10,0,0
"E00033410",289,289,287,5,0,282,2,1,1,0,0,0
"E00033411",330,330,321,29,265,27,9,0,9,0,0,0
"E00033412",345,345,336,0,4,332,9,6,2,1,0,0
"E00033413",242,242,183,5,2,176,59,20,9,30,0,0
"E00033414",330,328,309,1,26,282,19,14,5,0,0,2
"E00033415",274,274,274,80,169,25,0,0,0,0,0,0
"E00033416",359,359,352,0,20,332,7,0,7,0,0,0
"E00033417",339,339,288,5,11,272,51,8,43,0,0,0
"E00033418",424,424,418,137,276,5,6,5,1,0,0,0
"E00033419",308,308,276,162,114,0,32,19,13,0,0,0
"E00033420",388,388,369,4,24,341,19,0,17,2,0,0
"E00033421",309,309,263,6,154,103,46,5,26,15,0,0
"E00033422",467,467,458,429,15,14,9,7,2,0,0,0
"E00033423",315,315,307,7,56,244,8,1,7,0,0,0
"E00033424",304,304,293,0,137,156,11,1,9,1,0,0
"E00033425",245,245,244,7,0,237,1,0,1,0,0,0
"E00033426",302,301,279,5,188,86,22,8,14,0,0,1
"E00033427",240,240,227,5,190,32,13,1,0,12,0,0
"E00033428",309,309,303,10,113,180,6,6,0,0,0,0
"E00033432",321,321,321,2,105,214,0,0,0,0,0,0
"E00033435",289,289,288,2,155,131,1,0,1,0,0,0
"E00033436",275,275,272,25,114,133,3,2,0,1,0,0
"E00033437",266,266,266,6,187,73,0,0,0,0,0,0
"E00033438",307,307,307,6,160,141,0,0,0,0,0,0
"E00033439",358,358,331,4,92,235,27,3,17,7,0,0
"E00033440",348,348,343,10,115,218,5,5,0,0,0,0
"E00033441",301,301,291,10,109,172,10,5,5,0,0,0
"E00033442",336,336,336,11,164,161,0,0,0,0,0,0
"E00033443",158,158,158,5,28,125,0,0,0,0,0,0
"E00033444",254,254,254,3,205,46,0,0,0,0,0,0
"E00033445",257,257,257,0,207,50,0,0,0,0,0,0
"E00033446",277,277,275,11,96,168,2,2,0,0,0,0
"E00033447",159,159,126,8,59,59,33,32,1,0,0,0
"E00033448",308,308,277,4,173,100,29,0,6,23,2,0
"E00033449",297,297,280,5,212,63,17,10,0,7,0,0
"E00033450",301,301,299,1,213,85,2,2,0,0,0,0
"E00033451",231,231,200,9,148,43,31,27,0,4,0,0
"E00033452",229,229,223,5,117,101,6,2,3,1,0,0
"E00033453",148,148,110,7,37,66,38,13,25,0,0,0
"E00033454",489,489,478,94,110,274,11,6,5,0,0,0
"E00033455",231,231,131,4,80,47,100,100,0,0,0,0
"E00033456",336,336,318,8,208,102,18,18,0,0,0,0
"E00033457",214,214,214,4,56,154,0,0,0,0,0,0
"E00033458",227,227,220,16,82,122,7,5,2,0,0,0
"E00033459",268,268,209,13,28,168,59,59,0,0,0,0
"E00033460",200,200,200,16,117,67,0,0,0,0,0,0
"E00033462",217,217,215,18,110,87,2,2,0,0,0,0
"E00033463",218,218,212,5,111,96,6,2,0,4,0,0
"E00033464",284,284,283,11,71,201,1,1,0,0,0,0
"E00033466",278,278,278,2,129,147,0,0,0,0,0,0
"E00033468",286,286,281,14,105,162,5,3,2,0,0,0
"E00033470",324,324,322,3,126,193,2,2,0,0,0,0
"E00033471",279,279,279,7,141,131,0,0,0,0,0,0
"E00033472",249,249,232,8,107,117,17,17,0,0,0,0
"E00033473",272,272,271,2,203,66,1,0,0,1,0,0
"E00033474",229,229,226,6,4,216,3,1,0,2,0,0
"E00033475",287,284,272,6,11,255,12,1,3,8,0,3
"E00033476",234,234,167,0,89,78,67,67,0,0,0,0
"E00033477",177,177,177,39,109,29,0,0,0,0,0,0
"E00033478",273,273,254,13,104,137,19,10,2,7,0,0
"E00033479",390,390,389,13,205,171,1,1,0,0,0,0
"E00033480",279,279,278,14,93,171,1,1,0,0,0,0
"E00033481",399,399,399,16,225,158,0,0,0,0,0,0
"E00033482",282,282,282,7,88,187,0,0,0,0,0,0
"E00033483",336,336,283,2,15,266,53,48,4,1,0,0
"E00033484",292,292,284,4,86,194,8,7,1,0,0,0
"E00033485",318,318,313,0,114,199,5,2,0,3,0,0
"E00033486",348,348,348,6,12,330,0,0,0,0,0,0
"E00033487",239,239,110,4,10,96,129,129,0,0,0,0
