"GeographyCode","QS101EW0001","QS101EW0002","QS101EW0003","QS101EW0004"
"E00033102",429,429,0,0
"E00033103",298,298,0,0
"E00033104",275,275,0,0
"E00033105",293,293,0,0
"E00033106",286,286,0,0
"E00033107",353,353,0,0
"E00033108",317,317,0,0
"E00033109",322,322,0,0
"E00033110",340,340,0,0
"E00033112",308,308,0,0
"E00033113",246,246,0,0
"E00033114",308,303,5,0
"E00033115",132,132,0,0
"E00033116",190,137,53,0
"E00033117",385,385,0,0
"E00033118",331,331,0,0
"E00033119",262,262,0,0
"E00033120",313,313,0,0
"E00033121",220,220,0,0
"E00033122",275,275,0,0
"E00033123",258,258,0,0
"E00033124",307,307,0,0
"E00033125",187,187,0,0
"E00033126",254,251,3,0
"E00033127",524,435,89,0
"E00033128",268,268,0,0
"E00033129",256,256,0,0
"E00033130",360,360,0,0
"E00033131",275,275,0,0
"E00033132",459,419,40,0
"E00033133",366,366,0,0
"E00033134",190,190,0,0
"E00033135",445,445,0,0
"E00033136",225,225,0,0
"E00033137",289,280,9,0
"E00033138",171,171,0,0
"E00033139",248,248,0,0
"E00033140",202,202,0,0
"E00033141",208,208,0,0
"E00033142",273,273,0,0
"E00033143",261,261,0,0
"E00033144",204,204,0,0
"E00033145",294,294,0,0
"E00033146",304,304,0,0
"E00033147",308,308,0,0
"E00033148",258,258,0,0
"E00033149",226,226,0,0
"E00033150",316,316,0,0
"E00033151",262,262,0,0
"E00033152",305,305,0,0
"E00033153",427,332,95,0
"E00033154",156,156,0,0
"E00033155",266,266,0,0
"E00033156",238,238,0,0
"E00033157",326,326,0,0
"E00033158",302,302,0,0
"E00033159",197,197,0,0
"E00033160",354,354,0,0
"E00033161",295,280,15,0
"E00033162",280,280,0,0
"E00033163",277,277,0,0
"E00033164",351,351,0,0
"E00033165",166,166,0,0
"E00033166",158,158,0,0
"E00033167",310,310,0,0
"E00033168",285,285,0,0
"E00033169",302,302,0,0
"E00033170",360,360,0,0
"E00033171",345,345,0,0
"E00033172",242,186,56,0
"E00033173",315,315,0,0
"E00033174",297,297,0,0
"E00033175",279,279,0,0
"E00033176",264,264,0,0
"E00033177",298,298,0,0
"E00033178",174,170,4,0
"E00033179",322,322,0,0
"E00033181",425,421,4,0
"E00033182",368,368,0,0
"E00033183",586,584,2,0
"E00033185",340,340,0,0
"E00033186",318,318,0,0
"E00033187",218,197,21,0
"E00033188",327,327,0,0
"E00033189",509,509,0,0
"E00033190",574,574,0,0
"E00033191",449,448,1,0
"E00033192",434,434,0,0
"E00033193",327,327,0,0
"E00033194",345,345,0,0
"E00033195",249,249,0,0
"E00033196",292,210,82,0
"E00033197",372,355,17,0
"E00033198",393,393,0,0
"E00033199",185,185,0,0
"E00033200",289,232,57,0
"E00033201",235,235,0,0
"E00033202",315,315,0,0
"E00033203",247,244,3,0
"E00033204",252,252,0,0
"E00033206",557,184,373,0
"E00033207",293,293,0,0
"E00033208",257,257,0,0
"E00033209",324,323,1,0
"E00033210",271,271,0,0
"E00033211",357,357,0,0
"E00033212",314,314,0,0
"E00033213",401,401,0,0
"E00033214",538,538,0,0
"E00033215",349,349,0,0
"E00033216",254,252,2,0
"E00033217",287,287,0,0
"E00033218",303,303,0,0
"E00033219",378,362,16,0
"E00033220",389,389,0,0
"E00033221",249,249,0,0
"E00033222",178,178,0,0
"E00033223",248,248,0,0
"E00033224",301,301,0,0
"E00033225",303,300,3,0
"E00033226",417,417,0,0
"E00033227",262,262,0,0
"E00033228",341,341,0,0
"E00033229",284,284,0,0
"E00033230",279,279,0,0
"E00033231",203,203,0,0
"E00033235",228,228,0,0
"E00033237",276,276,0,0
"E00033238",463,463,0,0
"E00033242",233,233,0,0
"E00033245",315,315,0,0
"E00033246",253,253,0,0
"E00033247",333,333,0,0
"E00033248",294,294,0,0
"E00033249",285,285,0,0
"E00033250",226,226,0,0
"E00033251",222,222,0,0
"E00033252",350,350,0,0
"E00033253",240,240,0,0
"E00033254",358,358,0,0
"E00033255",267,267,0,0
"E00033256",225,225,0,0
"E00033257",308,308,0,0
"E00033258",329,325,4,0
"E00033259",135,135,0,0
"E00033260",245,245,0,0
"E00033261",247,247,0,0
"E00033262",154,154,0,0
"E00033263",145,145,0,0
"E00033264",279,279,0,0
"E00033265",298,298,0,0
"E00033266",314,314,0,0
"E00033267",250,250,0,0
"E00033268",291,291,0,0
"E00033269",243,168,75,0
"E00033270",345,345,0,0
"E00033271",395,379,16,0
"E00033272",301,301,0,0
"E00033274",259,259,0,0
"E00033275",286,286,0,0
"E00033276",225,225,0,0
"E00033277",224,224,0,0
"E00033278",225,225,0,0
"E00033279",276,276,0,0
"E00033281",307,307,0,0
"E00033282",303,303,0,0
"E00033283",276,276,0,0
"E00033284",251,250,1,0
"E00033285",300,300,0,0
"E00033286",218,218,0,0
"E00033287",306,306,0,0
"E00033288",321,321,0,0
"E00033289",229,229,0,0
"E00033290",368,242,126,0
"E00033291",498,498,0,0
"E00033292",203,203,0,0
"E00033293",319,319,0,0
"E00033294",232,232,0,0
"E00033295",283,283,0,0
"E00033296",268,268,0,0
"E00033297",315,312,3,0
"E00033298",330,294,36,0
"E00033299",309,288,21,0
"E00033300",234,234,0,0
"E00033301",300,300,0,0
"E00033302",239,239,0,0
"E00033304",281,252,29,0
"E00033305",276,276,0,0
"E00033306",280,280,0,0
"E00033307",312,312,0,0
"E00033308",288,288,0,0
"E00033309",316,316,0,0
"E00033310",331,331,0,0
"E00033312",276,276,0,0
"E00033313",340,340,0,0
"E00033314",316,316,0,0
"E00033315",354,354,0,0
"E00033316",327,327,0,0
"E00033317",368,368,0,0
"E00033318",355,355,0,0
"E00033319",419,419,0,0
"E00033320",292,292,0,0
"E00033322",301,301,0,0
"E00033323",297,297,0,0
"E00033324",304,304,0,0
"E00033326",293,293,0,0
"E00033327",295,295,0,0
"E00033328",264,264,0,0
"E00033329",316,316,0,0
"E00033330",320,320,0,0
"E00033331",328,328,0,0
"E00033332",314,314,0,0
"E00033333",341,341,0,0
"E00033334",294,294,0,0
"E00033335",255,252,3,0
"E00033336",328,328,0,0
"E00033337",200,200,0,0
"E00033338",274,274,0,0
"E00033339",353,353,0,0
"E00033340",305,305,0,0
"E00033341",309,309,0,0
"E00033342",324,324,0,0
"E00033343",265,264,1,0
"E00033344",332,332,0,0
"E00033345",396,384,12,0
"E00033346",289,289,0,0
"E00033347",315,315,0,0
"E00033348",291,289,2,0
"E00033349",267,267,0,0
"E00033350",322,322,0,0
"E00033351",300,300,0,0
"E00033352",255,255,0,0
"E00033353",254,254,0,0
"E00033354",214,214,0,0
"E00033355",277,275,2,0
"E00033356",350,345,5,0
"E00033357",266,266,0,0
"E00033358",221,221,0,0
"E00033359",324,324,0,0
"E00033360",354,354,0,0
"E00033361",429,429,0,0
"E00033362",272,272,0,0
"E00033363",196,196,0,0
"E00033364",362,362,0,0
"E00033365",448,448,0,0
"E00033366",284,284,0,0
"E00033367",336,336,0,0
"E00033368",269,269,0,0
"E00033369",373,373,0,0
"E00033370",272,272,0,0
"E00033371",308,308,0,0
"E00033372",291,291,0,0
"E00033373",474,474,0,0
"E00033374",275,275,0,0
"E00033375",375,347,28,0
"E00033376",281,281,0,0
"E00033377",306,306,0,0
"E00033378",334,334,0,0
"E00033379",273,273,0,0
"E00033380",246,246,0,0
"E00033381",208,208,0,0
"E00033382",332,332,0,0
"E00033383",281,281,0,0
"E00033384",356,356,0,0
"E00033385",317,317,0,0
"E00033386",352,352,0,0
"E00033387",219,214,5,0
"E00033388",288,288,0,0
"E00033389",293,278,15,0
"E00033391",346,346,0,0
"E00033392",285,285,0,0
"E00033394",284,284,0,0
"E00033395",335,287,48,0
"E00033396",291,285,6,0
"E00033397",323,323,0,0
"E00033399",330,330,0,0
"E00033400",299,299,0,0
"E00033401",275,275,0,0
"E00033402",346,346,0,0
"E00033403",348,348,0,0
"E00033404",332,329,3,0
"E00033405",305,305,0,0
"E00033406",321,321,0,0
"E00033407",328,328,0,0
"E00033408",327,327,0,0
"E00033409",314,314,0,0
"E00033410",289,289,0,0
"E00033411",330,330,0,0
"E00033412",347,345,2,0
"E00033413",242,242,0,0
"E00033414",330,330,0,0
"E00033415",274,274,0,0
"E00033416",359,359,0,0
"E00033417",339,339,0,0
"E00033418",429,424,5,0
"E00033419",332,308,24,0
"E00033420",388,388,0,0
"E00033421",309,309,0,0
"E00033422",467,467,0,0
"E00033423",315,315,0,0
"E00033424",304,304,0,0
"E00033425",245,245,0,0
"E00033426",302,302,0,0
"E00033427",240,240,0,0
"E00033428",309,309,0,0
"E00033432",321,321,0,0
"E00033435",289,289,0,0
"E00033436",275,275,0,0
"E00033437",266,266,0,0
"E00033438",307,307,0,0
"E00033439",358,358,0,0
"E00033440",348,348,0,0
"E00033441",301,301,0,0
"E00033442",336,336,0,0
"E00033443",158,158,0,0
"E00033444",254,254,0,0
"E00033445",257,257,0,0
"E00033446",277,277,0,0
"E00033447",159,159,0,0
"E00033448",308,308,0,0
"E00033449",297,297,0,0
"E00033450",301,301,0,0
"E00033451",231,231,0,0
"E00033452",229,229,0,0
"E00033453",148,148,0,0
"E00033454",489,489,0,0
"E00033455",231,231,0,0
"E00033456",336,336,0,0
"E00033457",214,214,0,0
"E00033458",227,227,0,0
"E00033459",268,268,0,0
"E00033460",200,200,0,0
"E00033462",217,217,0,0
"E00033463",228,218,10,0
"E00033464",284,284,0,0
"E00033466",278,278,0,0
"E00033468",286,286,0,0
"E00033470",324,324,0,0
"E00033471",293,279,14,0
"E00033472",249,249,0,0
"E00033473",272,272,0,0
"E00033474",229,229,0,0
"E00033475",287,287,0,0
"E00033476",234,234,0,0
"E00033477",177,177,0,0
"E00033478",273,273,0,0
"E00033479",390,390,0,0
"E00033480",281,279,2,0
"E00033481",399,399,0,0
"E00033482",282,282,0,0
"E00033483",338,336,2,0
"E00033484",292,292,0,0
"E00033485",318,318,0,0
"E00033486",348,348,0,0
"E00033487",239,239,0,0
"E00033488",235,235,0,0
"E00033489",312,312,0,0
"E00033490",268,268,0,0
"E00033491",224,224,0,0
"E00033492",330,330,0,0
"E00033493",289,289,0,0
"E00033494",254,254,0,0
"E00033495",335,335,0,0
"E00033496",299,299,0,0
"E00033497",222,222,0,0
"E00033498",112,112,0,0
"E00033501",123,123,0,0
"E00033502",240,240,0,0
"E00033503",247,247,0,0
"E00033504",315,315,0,0
"E00033505",215,215,0,0
"E00033506",305,303,2,0
"E00033507",247,247,0,0
"E00033508",228,228,0,0
"E00033509",287,287,0,0
"E00033510",290,290,0,0
"E00033511",232,232,0,0
"E00033512",209,209,0,0
"E00033513",293,293,0,0
"E00033514",234,234,0,0
"E00033515",281,281,0,0
"E00033516",251,251,0,0
"E00033517",298,298,0,0
"E00033518",254,254,0,0
"E00033519",329,329,0,0
"E00033520",186,186,0,0
"E00033521",246,246,0,0
"E00033522",285,285,0,0
"E00033523",341,341,0,0
"E00033524",416,416,0,0
"E00033525",331,331,0,0
"E00033526",269,269,0,0
"E00033527",384,384,0,0
"E00033528",256,256,0,0
"E00033530",448,448,0,0
"E00033531",359,359,0,0
"E00033532",392,392,0,0
"E00033533",235,235,0,0
"E00033534",218,218,0,0
"E00033535",305,305,0,0
"E00033536",314,314,0,0
"E00033537",288,288,0,0
"E00033538",320,320,0,0
"E00033539",315,315,0,0
"E00033540",314,314,0,0
"E00033541",323,323,0,0
"E00033542",271,271,0,0
"E00033543",254,254,0,0
"E00033544",227,227,0,0
"E00033545",257,249,8,0
"E00033546",356,356,0,0
"E00033547",292,292,0,0
"E00033548",235,235,0,0
"E00033549",337,337,0,0
"E00033550",301,301,0,0
"E00033551",219,219,0,0
"E00033552",330,330,0,0
"E00033553",354,354,0,0
"E00033554",331,331,0,0
"E00033555",269,269,0,0
"E00033556",312,312,0,0
"E00033557",317,317,0,0
"E00033558",300,300,0,0
"E00033559",260,260,0,0
"E00033560",316,316,0,0
"E00033561",299,299,0,0
"E00033562",314,314,0,0
"E00033563",341,341,0,0
"E00033564",350,345,5,0
"E00033565",286,286,0,0
"E00033566",310,310,0,0
"E00033567",342,342,0,0
"E00033568",348,348,0,0
"E00033569",255,255,0,0
"E00033570",375,375,0,0
"E00033571",243,243,0,0
"E00033572",279,279,0,0
"E00033573",187,187,0,0
"E00033574",321,321,0,0
"E00033575",244,244,0,0
"E00033576",231,231,0,0
"E00033577",290,290,0,0
"E00033579",317,317,0,0
"E00033580",247,247,0,0
"E00033581",496,496,0,0
"E00033582",334,334,0,0
"E00033583",230,230,0,0
"E00033584",588,232,356,0
"E00033585",291,291,0,0
"E00033586",298,285,13,0
"E00033587",286,286,0,0
"E00033589",315,315,0,0
"E00033590",173,173,0,0
"E00033591",220,220,0,0
"E00033592",307,307,0,0
"E00033593",200,200,0,0
"E00033594",367,367,0,0
"E00033595",309,309,0,0
"E00033596",345,286,59,0
"E00033597",223,223,0,0
"E00033598",214,214,0,0
"E00033599",225,225,0,0
"E00033600",240,240,0,0
"E00033601",264,264,0,0
"E00033602",273,273,0,0
"E00033603",302,302,0,0
"E00033604",244,244,0,0
"E00033605",286,286,0,0
"E00033606",252,252,0,0
"E00033607",214,214,0,0
"E00033608",330,330,0,0
"E00033611",302,302,0,0
"E00033613",255,255,0,0
"E00033614",338,338,0,0
"E00033616",366,366,0,0
"E00033618",362,362,0,0
"E00033620",309,309,0,0
"E00033621",270,270,0,0
"E00033623",364,364,0,0
"E00033624",280,280,0,0
"E00033625",323,323,0,0
"E00033626",438,438,0,0
"E00033627",356,356,0,0
"E00033628",312,312,0,0
"E00033629",438,438,0,0
"E00033630",237,237,0,0
"E00033631",227,227,0,0
"E00033632",334,334,0,0
"E00033633",240,240,0,0
"E00033634",362,362,0,0
"E00033635",270,270,0,0
"E00033636",417,417,0,0
"E00033637",483,483,0,0
"E00033639",302,302,0,0
"E00033640",304,304,0,0
"E00033641",303,303,0,0
"E00033642",366,366,0,0
"E00033643",229,229,0,0
"E00033644",228,228,0,0
"E00033645",251,251,0,0
"E00033646",105,105,0,0
"E00033647",306,257,49,0
"E00033648",259,259,0,0
"E00033649",311,311,0,0
"E00033650",297,297,0,0
"E00033651",141,141,0,0
"E00033652",281,281,0,0
"E00033653",329,278,51,0
"E00033654",212,212,0,0
"E00033655",433,433,0,0
"E00033656",220,220,0,0
"E00033657",210,210,0,0
"E00033658",309,309,0,0
"E00033659",392,392,0,0
"E00033660",303,303,0,0
"E00033662",374,374,0,0
"E00033663",215,215,0,0
"E00033664",233,233,0,0
"E00033665",436,436,0,0
"E00033666",236,236,0,0
"E00033667",284,284,0,0
"E00033668",278,278,0,0
"E00033669",297,297,0,0
"E00033670",289,289,0,0
"E00033672",372,372,0,0
"E00033673",268,250,18,1
"E00033677",225,225,0,0
"E00033678",299,299,0,0
"E00033684",421,421,0,0
"E00033685",321,321,0,0
"E00033686",271,271,0,0
"E00033687",389,389,0,0
"E00033688",265,265,0,0
"E00033689",330,330,0,0
"E00033690",356,356,0,0
"E00033691",216,216,0,0
"E00033692",302,296,6,0
"E00033694",235,235,0,0
"E00033695",304,304,0,0
"E00033696",426,426,0,0
"E00033697",341,341,0,0
"E00033698",410,410,0,0
"E00033699",323,323,0,0
"E00033700",209,209,0,0
"E00033701",363,363,0,0
"E00033702",161,161,0,0
"E00033703",276,276,0,0
"E00033704",393,393,0,0
"E00033705",366,366,0,0
"E00033706",264,264,0,0
"E00033707",241,241,0,0
"E00033708",194,194,0,0
"E00033709",202,202,0,0
"E00033710",307,307,0,0
"E00033711",124,124,0,0
"E00033712",360,360,0,0
"E00033713",271,271,0,0
"E00033715",362,362,0,0
"E00033716",204,204,0,0
"E00033717",239,239,0,0
"E00033718",334,334,0,0
"E00033719",347,347,0,0
"E00033720",324,324,0,0
"E00033721",312,312,0,0
"E00033722",224,224,0,0
"E00033723",372,372,0,0
"E00033724",321,321,0,0
"E00033725",354,329,25,0
"E00033726",230,230,0,0
"E00033727",305,305,0,0
"E00033728",500,442,58,0
"E00033729",231,231,0,0
"E00033730",301,301,0,0
"E00033731",164,164,0,0
"E00033732",276,276,0,0
"E00033733",237,237,0,0
"E00033734",230,230,0,0
"E00033735",111,111,0,0
"E00033736",249,249,0,0
"E00033737",386,386,0,0
"E00033738",188,188,0,0
"E00033739",252,252,0,0
"E00033740",317,317,0,0
"E00033741",281,281,0,0
"E00033742",290,290,0,0
"E00033743",270,270,0,0
"E00033744",356,356,0,0
"E00033745",199,199,0,0
"E00033746",291,291,0,0
"E00033747",364,364,0,0
"E00033748",264,264,0,0
"E00033749",315,275,40,0
"E00033750",353,353,0,0
"E00033752",420,420,0,0
"E00033753",251,251,0,0
"E00033754",307,307,0,0
"E00033755",319,319,0,0
"E00033756",319,319,0,0
"E00033758",251,251,0,0
"E00033759",202,202,0,0
"E00033762",306,306,0,0
"E00033763",331,331,0,0
"E00033764",384,384,0,0
"E00033765",312,312,0,0
"E00033766",388,388,0,0
"E00033767",282,282,0,0
"E00033768",275,275,0,0
"E00033769",207,207,0,0
"E00033770",420,420,0,0
"E00033771",366,366,0,0
"E00033773",279,279,0,0
"E00033774",290,290,0,0
"E00033775",455,455,0,0
"E00033776",293,293,0,0
"E00033777",271,271,0,0
"E00033778",340,340,0,0
"E00033779",284,284,0,0
"E00033780",253,253,0,0
"E00033781",343,343,0,0
"E00033782",305,299,6,0
"E00033783",323,323,0,0
"E00033784",482,482,0,0
"E00033785",298,298,0,0
"E00033786",451,451,0,0
"E00033787",349,349,0,0
"E00033788",318,318,0,0
"E00033789",295,295,0,0
"E00033790",303,303,0,0
"E00033791",363,363,0,0
"E00033792",203,203,0,0
"E00033793",327,327,0,0
"E00033794",287,287,0,0
"E00033795",283,283,0,0
"E00033796",213,213,0,0
"E00033797",236,236,0,0
"E00033798",368,362,6,0
"E00033799",300,300,0,0
"E00033800",201,201,0,0
"E00033801",267,267,0,0
"E00033802",189,189,0,0
"E00033803",267,267,0,0
"E00033804",291,291,0,0
"E00033805",177,177,0,0
"E00033806",190,190,0,0
"E00033807",442,441,1,0
"E00033808",246,246,0,0
"E00033810",264,264,0,0
"E00033811",598,581,17,0
"E00033812",391,391,0,0
"E00033813",534,534,0,0
"E00033814",353,353,0,0
"E00033815",311,311,0,0
"E00033816",313,313,0,0
"E00033818",321,321,0,0
"E00033819",244,235,9,0
"E00033820",251,251,0,0
"E00033821",161,161,0,0
"E00033822",429,429,0,0
"E00033823",167,167,0,0
"E00033824",483,483,0,0
"E00033825",305,305,0,0
"E00033826",330,275,55,0
"E00033827",224,224,0,0
"E00033828",345,345,0,0
"E00033829",220,207,13,0
"E00033832",263,209,54,0
"E00033833",298,298,0,0
"E00033836",138,118,20,0
"E00033837",287,287,0,0
"E00033838",259,259,0,0
"E00033839",519,519,0,0
"E00033840",334,334,0,0
"E00033841",286,286,0,0
"E00033842",399,368,31,0
"E00033843",371,371,0,0
"E00033844",348,348,0,0
"E00033845",213,213,0,0
"E00033846",411,411,0,0
"E00033847",249,246,3,0
"E00033848",383,383,0,0
"E00033849",347,347,0,0
"E00033850",380,378,2,0
"E00033851",291,291,0,0
"E00033852",269,260,9,0
"E00033853",299,276,23,0
"E00033854",377,373,4,0
"E00033855",180,175,5,0
"E00033856",297,246,51,0
"E00033857",248,248,0,0
"E00033859",246,246,0,0
"E00033861",296,296,0,0
"E00033862",294,294,0,0
"E00033863",310,310,0,0
"E00033864",279,279,0,0
"E00033865",368,368,0,0
"E00033866",310,310,0,0
"E00033867",299,299,0,0
"E00033868",333,333,0,0
"E00033869",315,315,0,0
"E00033870",257,257,0,0
"E00033871",298,298,0,0
"E00033872",330,330,0,0
"E00033873",316,316,0,0
"E00033874",329,329,0,0
"E00033875",318,318,0,0
"E00033876",289,289,0,0
"E00033877",354,351,3,0
"E00033878",287,287,0,0
"E00033879",300,300,0,0
"E00033880",457,457,0,0
"E00033881",321,317,4,0
"E00033882",280,280,0,0
"E00033883",287,287,0,0
"E00033884",333,333,0,0
"E00033885",466,466,0,0
"E00033886",276,276,0,0
"E00033887",388,388,0,0
"E00033888",335,335,0,0
"E00033889",306,306,0,0
"E00033890",198,198,0,0
"E00033891",297,252,45,0
"E00033892",114,114,0,0
"E00033893",269,265,4,0
"E00033894",311,311,0,0
"E00033895",207,207,0,0
"E00033896",291,291,0,0
"E00033897",274,274,0,0
"E00033898",359,359,0,0
"E00033899",259,259,0,0
"E00033900",265,265,0,0
"E00033901",306,283,23,0
"E00033902",343,328,15,0
"E00033903",210,210,0,0
"E00033904",296,296,0,0
"E00033905",181,181,0,0
"E00033906",203,202,1,0
"E00033907",286,286,0,0
"E00033908",282,282,0,0
"E00033909",280,280,0,0
"E00033910",386,386,0,0
"E00033911",368,368,0,0
"E00033913",233,233,0,0
"E00033914",330,330,0,0
"E00033915",196,196,0,0
"E00033917",292,289,3,0
"E00033918",247,247,0,0
"E00033919",250,250,0,0
"E00033920",245,245,0,0
"E00033921",313,313,0,0
"E00033922",341,341,0,0
"E00033923",232,232,0,0
"E00033924",381,381,0,0
"E00033925",236,233,3,0
"E00033926",300,300,0,0
"E00033927",378,378,0,0
"E00033928",262,262,0,0
"E00033930",260,260,0,0
"E00033931",278,278,0,0
"E00033932",316,316,0,0
"E00033933",256,256,0,0
"E00033934",291,288,3,0
"E00033935",330,330,0,0
"E00033936",273,273,0,0
"E00033937",196,196,0,0
"E00033938",284,282,2,0
"E00033939",273,273,0,0
"E00033940",301,301,0,0
"E00033941",318,318,0,0
"E00033942",354,354,0,0
"E00033943",292,292,0,0
"E00033944",248,248,0,0
"E00033945",195,183,12,0
"E00033946",410,410,0,0
"E00033947",269,269,0,0
"E00033948",333,333,0,0
"E00033949",280,280,0,0
"E00033950",413,413,0,0
"E00033951",249,249,0,0
"E00033952",354,354,0,0
"E00033953",379,379,0,0
"E00033954",214,214,0,0
"E00033955",344,344,0,0
"E00033956",102,102,0,0
"E00033957",314,314,0,0
"E00033958",320,320,0,0
"E00033959",264,264,0,0
"E00033960",331,331,0,0
"E00033961",277,277,0,0
"E00033962",292,292,0,0
"E00033963",357,357,0,0
"E00033964",286,286,0,0
"E00033965",281,253,28,0
"E00033966",257,257,0,0
"E00033967",300,278,22,0
"E00033968",145,145,0,0
"E00033969",246,246,0,0
"E00033970",298,285,13,0
"E00033971",190,183,7,0
"E00033972",251,251,0,0
"E00033973",182,182,0,0
"E00033974",287,261,26,0
"E00033975",349,348,1,0
"E00033976",211,211,0,0
"E00033977",156,156,0,0
"E00033978",165,165,0,0
"E00033979",121,121,0,0
"E00033980",242,242,0,0
"E00033981",148,148,0,0
"E00033982",110,110,0,0
"E00033983",233,233,0,0
"E00033984",235,235,0,0
"E00033985",206,206,0,0
"E00033986",266,266,0,0
"E00033987",260,260,0,0
"E00033988",246,246,0,0
"E00033989",229,229,0,0
"E00033990",314,314,0,0
"E00033991",289,289,0,0
"E00033992",264,264,0,0
"E00033993",418,418,0,0
"E00033994",376,376,0,0
"E00033995",252,252,0,0
"E00033996",297,297,0,0
"E00033997",341,341,0,0
"E00033998",293,293,0,0
"E00033999",290,290,0,0
"E00034000",295,295,0,0
"E00034001",349,301,48,0
"E00034002",239,239,0,0
"E00034003",229,229,0,0
"E00034004",204,204,0,0
"E00034005",309,309,0,0
"E00034006",265,265,0,0
"E00034007",214,214,0,0
"E00034008",280,280,0,0
"E00034009",242,242,0,0
"E00034010",205,205,0,0
"E00034011",363,363,0,0
"E00034012",281,281,0,0
"E00034013",270,270,0,0
"E00034014",245,239,6,0
"E00034015",296,267,29,0
"E00034016",265,265,0,0
"E00034017",326,326,0,0
"E00034019",287,287,0,0
"E00034020",323,323,0,0
"E00034021",304,304,0,0
"E00034022",391,355,36,0
"E00034023",229,229,0,0
"E00034024",299,299,0,0
"E00034025",360,360,0,0
"E00034026",271,271,0,0
"E00034027",230,230,0,0
"E00034028",354,305,49,0
"E00034029",466,380,86,0
"E00034030",268,268,0,0
"E00034031",236,236,0,0
"E00034032",324,324,0,0
"E00034033",255,255,0,0
"E00034034",307,307,0,0
"E00034035",314,314,0,0
"E00034036",314,314,0,0
"E00034037",333,333,0,0
"E00034038",346,346,0,0
"E00034039",301,301,0,0
"E00034040",268,268,0,0
"E00034041",318,316,2,0
"E00034042",307,307,0,0
"E00034043",339,336,3,0
"E00034044",350,350,0,0
"E00034045",330,330,0,0
"E00034046",276,276,0,0
"E00034047",283,283,0,0
"E00034048",266,266,0,0
"E00034049",297,297,0,0
"E00034050",321,321,0,0
"E00034051",199,199,0,0
"E00034052",266,266,0,0
"E00034053",400,362,38,0
"E00034054",328,328,0,0
"E00034055",327,327,0,0
"E00034056",237,237,0,0
"E00034057",237,237,0,0
"E00034058",277,277,0,0
"E00034059",430,430,0,0
"E00034061",356,354,2,0
"E00034062",474,474,0,0
"E00034063",468,468,0,0
"E00034064",490,483,7,0
"E00034065",292,292,0,0
