"GeographyCode","QS410EW0001","QS410EW0002","QS410EW0003","QS410EW0004","QS410EW0005"
"E01006593",1541,915,600,22,4
"E01006594",1405,990,402,13,0
"E01006595",1745,1107,631,7,0
"E01006596",1451,905,517,20,9
"E01006597",1639,1153,486,0,0
"E01006598",1361,624,653,74,10
"E01006599",1121,469,595,52,5
"E01006600",1407,773,618,16,0
"E01006603",1386,700,659,27,0
"E01006604",1367,695,633,31,8
"E01006605",1531,804,683,33,11
"E01006606",1521,904,583,32,2
"E01006607",1529,700,799,21,9
"E01006608",1213,739,452,22,0
"E01006609",1283,734,517,32,0
"E01006610",1395,815,569,11,0
"E01006611",1291,767,477,38,9
"E01006612",1495,778,666,51,0
"E01006613",1360,721,608,26,5
"E01006614",1322,762,513,43,4
"E01006615",1302,767,531,0,4
"E01006616",1428,707,669,37,15
"E01006617",1421,934,458,23,6
"E01006618",1639,878,719,19,23
"E01006619",1599,995,587,17,0
"E01006620",1409,848,537,24,0
"E01006621",1468,963,472,33,0
"E01006622",1519,873,638,6,2
"E01006623",1462,950,500,12,0
"E01006624",1551,888,590,68,5
"E01006625",1416,812,592,12,0
"E01006626",1448,815,617,16,0
"E01006627",1378,844,510,20,4
"E01006628",1518,930,555,25,8
"E01006629",1242,732,476,34,0
"E01006630",1338,512,746,74,6
"E01006632",1842,923,832,77,10
"E01006633",1432,728,629,60,15
"E01006637",1596,653,859,71,13
"E01006638",1219,500,670,46,3
"E01006639",1509,805,657,47,0
"E01006640",1880,1097,760,23,0
"E01006641",1640,689,907,39,5
"E01006642",1290,616,631,38,5
"E01006643",1822,764,962,86,10
"E01006644",2040,1158,838,40,4
"E01006645",1424,757,633,34,0
"E01006646",1881,944,867,52,18
"E01006647",1422,647,747,23,5
"E01006648",2175,988,1092,86,9
"E01006651",1642,872,757,13,0
"E01006652",1505,817,666,22,0
"E01006653",1520,807,655,45,13
"E01006654",1455,867,557,22,9
"E01006655",1733,838,857,38,0
"E01006656",1493,911,540,42,0
"E01006657",1211,659,533,15,4
"E01006658",1300,720,544,26,10
"E01006659",1070,607,435,24,4
"E01006660",1433,700,696,37,0
"E01006661",1663,856,746,61,0
"E01006662",1633,878,714,32,9
"E01006663",1153,617,505,21,10
"E01006664",1795,921,810,56,8
"E01006665",1555,846,691,18,0
"E01006666",1504,877,627,0,0
"E01006667",1413,794,600,19,0
"E01006668",1534,784,711,39,0
"E01006669",1470,786,673,11,0
"E01006670",1520,870,633,12,5
"E01006671",1349,730,575,39,5
"E01006672",1955,839,993,118,5
"E01006673",1925,854,897,130,44
"E01006674",1885,741,750,244,150
"E01006675",1682,1117,520,26,19
"E01006676",1753,773,780,144,56
"E01006677",993,527,381,70,15
"E01006678",2126,1050,977,82,17
"E01006679",2184,739,1071,264,110
"E01006680",1569,933,618,18,0
"E01006681",1585,975,568,37,5
"E01006682",1310,820,490,0,0
"E01006683",1507,943,548,14,2
"E01006684",2113,1499,612,0,2
"E01006685",1426,930,496,0,0
"E01006686",1429,788,625,16,0
"E01006687",1896,1433,453,8,2
"E01006688",1520,1024,487,9,0
"E01006689",1651,1015,604,18,14
"E01006690",1457,811,601,33,12
"E01006691",1488,671,683,114,20
"E01006692",2180,1085,976,78,41
"E01006693",1508,820,645,39,4
"E01006694",1864,926,839,39,60
"E01006695",1814,1008,709,57,40
"E01006696",1744,752,880,60,52
"E01006697",1843,915,770,121,37
"E01006698",1716,777,875,59,5
"E01006699",1581,859,693,29,0
"E01006700",1410,732,644,28,6
"E01006701",1380,797,529,54,0
"E01006702",1596,833,736,27,0
"E01006703",1527,833,654,34,6
"E01006705",1409,798,570,37,4
"E01006706",1346,599,708,34,5
"E01006707",1294,615,609,53,17
"E01006708",1757,847,841,61,8
"E01006709",1438,811,606,19,2
"E01006710",1490,642,784,64,0
"E01006711",1500,837,590,45,28
"E01006712",1303,677,615,6,5
"E01006713",1375,713,641,17,4
"E01006716",1454,761,618,70,5
"E01006717",1436,724,682,23,7
"E01006718",1584,863,666,26,29
"E01006719",1535,834,637,59,5
"E01006720",2108,867,1041,161,39
"E01006721",1655,982,605,56,12
"E01006722",1793,625,1069,77,22
"E01006723",1862,831,967,42,22
"E01006724",1783,578,1168,29,8
"E01006725",1537,797,713,27,0
"E01006726",1565,768,734,40,23
"E01006727",1438,828,563,37,10
"E01006728",1620,947,571,55,47
"E01006729",1400,548,759,93,0
"E01006730",1323,617,607,94,5
"E01006731",1196,513,604,79,0
"E01006732",1643,653,876,87,27
"E01006734",1412,662,702,43,5
"E01006735",1309,609,624,61,15
"E01006736",1460,736,670,32,22
"E01006737",1435,653,708,74,0
"E01006738",1501,721,735,45,0
"E01006739",1738,737,891,75,35
"E01006740",1280,619,624,37,0
"E01006741",1815,838,924,44,9
"E01006742",1394,774,597,11,12
"E01006743",2175,1109,1026,32,8
"E01006744",1482,860,592,26,4
"E01006745",1854,1004,807,35,8
"E01006746",1506,702,769,26,9
"E01006747",1655,703,889,37,26
"E01006748",1936,799,1080,39,18
"E01006751",2043,744,1111,102,86
"E01006752",1012,487,449,72,4
"E01006753",1557,778,734,45,0
"E01006754",1627,890,705,27,5
"E01006755",1552,740,768,35,9
"E01006756",1820,873,888,59,0
"E01006757",1491,717,715,59,0
"E01006758",1527,726,733,46,22
"E01006759",1052,628,409,15,0
"E01006760",1548,903,572,46,27
"E01006761",1583,858,675,38,12
"E01006762",1692,824,802,58,8
"E01006763",1471,842,591,31,7
"E01006764",1522,818,642,43,19
"E01006765",1468,811,622,29,6
"E01006766",1265,663,551,42,9
"E01006767",1784,856,885,27,16
"E01006768",1347,839,470,23,15
"E01006769",1270,793,414,54,9
"E01006770",1002,489,455,53,5
"E01006771",1425,748,647,25,5
"E01006772",1081,609,458,8,6
"E01006773",1378,814,549,15,0
"E01006774",1445,788,652,0,5
"E01006775",1302,657,601,44,0
"E01006776",1646,954,621,59,12
"E01006778",2205,1194,914,70,27
"E01006779",1934,925,946,58,5
"E01006780",1465,854,581,30,0
"E01006781",1469,861,584,18,6
"E01006782",1541,874,642,20,5
"E01006783",1548,766,743,26,13
"E01006784",1344,758,577,9,0
"E01006785",1769,954,815,0,0
"E01006786",1820,1056,731,33,0
"E01006787",1534,743,730,32,29
"E01006788",1825,873,932,20,0
"E01006790",1587,873,672,40,2
"E01006791",1674,1020,623,23,8
"E01006792",1364,982,382,0,0
"E01006793",1494,960,511,23,0
"E01006794",1590,1098,473,19,0
"E01006795",1407,955,425,16,11
"E01006796",1586,1086,473,27,0
"E01006797",1499,846,614,26,13
"E01006798",1410,871,531,6,2
"E01006799",1796,1370,413,13,0
"E01006800",1401,994,404,3,0
"E01006801",1344,938,396,5,5
"E01032505",1315,815,484,16,0
"E01032506",1344,813,513,6,12
"E01032507",1539,891,618,28,2
"E01032508",1723,890,768,49,16
"E01032509",1432,767,626,39,0
"E01032510",1809,830,935,36,8
"E01032511",1378,747,601,25,5
"E01033747",1035,524,457,47,7
"E01033748",1276,679,570,27,0
"E01033749",1151,770,374,0,7
"E01033750",1448,974,455,15,4
"E01033751",1039,678,315,32,14
"E01033752",1195,585,577,11,22
"E01033753",1051,535,485,18,13
"E01033754",1448,719,669,50,10
"E01033755",1082,485,562,17,18
"E01033756",1136,470,597,33,36
"E01033757",1015,658,303,25,29
"E01033758",703,391,281,10,21
"E01033759",1147,511,593,30,13
"E01033760",856,384,416,19,37
"E01033761",1340,686,638,3,13
"E01033762",722,371,336,7,8
"E01033763",1471,801,605,56,9
"E01033764",2191,1180,913,64,34
"E01033765",1351,729,548,51,23
"E01033766",1072,592,473,0,7
"E01033767",1067,627,406,26,8
"E01033768",1219,811,393,15,0
