"GeographyCode","QS118EW0001","QS118EW0002","QS118EW0003","QS118EW0004","QS118EW0005","QS118EW0006","QS118EW0007","QS118EW0008","QS118EW0009","QS118EW0010","QS118EW0011","QS118EW0012"
"E00033203",49,24,6,8,2,1,6,0,1,1,0,37
"E00033204",56,37,5,2,4,4,4,0,0,0,0,27
"E00033206",45,30,2,3,4,4,1,0,1,0,0,22
"E00033207",65,23,15,9,6,1,7,0,4,0,0,58
"E00033208",61,22,12,4,5,5,6,2,3,2,0,62
"E00033209",46,18,9,4,6,3,2,0,3,1,0,56
"E00033210",46,11,8,9,4,6,0,2,4,1,1,60
"E00033211",77,26,12,4,7,5,5,3,7,7,1,101
"E00033212",90,36,9,7,7,9,4,2,11,4,1,106
"E00033213",44,23,3,2,7,3,2,3,0,0,1,33
"E00033214",112,36,12,15,14,10,4,2,10,9,0,166
"E00033215",65,19,7,4,7,5,7,1,12,3,0,110
"E00033216",50,22,9,6,2,7,2,1,0,1,0,43
"E00033217",50,28,3,4,6,1,3,1,1,2,1,35
"E00033218",74,36,5,5,7,5,4,4,5,3,0,74
"E00033219",53,35,3,3,3,5,3,0,1,0,0,28
"E00033220",36,22,4,2,3,2,1,1,1,0,0,21
"E00033221",19,11,3,1,1,1,0,0,2,0,0,14
"E00033222",26,17,1,1,3,0,2,0,2,0,0,17
"E00033223",22,14,2,1,0,1,1,0,0,2,1,21
"E00033224",81,46,4,2,9,4,5,4,4,3,0,66
"E00033225",59,15,15,6,7,1,1,2,5,6,1,83
"E00033226",113,54,8,8,17,8,3,0,10,4,1,106
"E00033227",62,35,4,3,7,4,4,0,3,2,0,46
"E00033228",72,41,3,7,7,4,2,2,5,1,0,56
"E00033229",84,58,4,6,6,4,2,4,0,0,0,36
"E00033230",89,61,5,2,7,4,5,3,0,1,1,46
"E00033231",49,26,5,5,1,2,1,2,4,2,1,45
"E00033235",57,30,4,1,9,2,3,4,2,1,1,47
"E00033237",66,29,2,8,13,2,7,2,2,1,0,57
"E00033238",129,64,12,10,14,7,6,4,6,2,4,113
"E00033242",69,43,7,6,8,2,2,0,0,1,0,32
"E00033245",74,43,4,2,9,3,5,2,2,3,1,56
"E00033246",61,30,3,6,10,2,2,2,3,3,0,52
"E00033247",98,42,20,7,11,7,2,2,2,4,1,85
"E00033248",28,13,11,3,0,1,0,0,0,0,0,16
"E00033249",78,26,14,7,9,11,2,2,2,5,0,86
"E00033250",65,26,10,6,8,5,7,1,1,1,0,57
"E00033251",59,22,11,2,6,7,3,3,3,2,0,64
"E00033252",89,38,8,7,12,5,10,1,4,4,0,90
"E00033253",52,22,5,8,5,3,3,1,5,0,0,49
"E00033254",108,60,10,5,11,5,5,4,6,2,0,80
"E00033255",76,50,2,6,5,4,4,1,3,1,0,45
"E00033256",68,41,5,1,5,7,3,2,3,1,0,49
"E00033257",79,58,4,2,5,3,4,0,1,2,0,34
"E00033258",91,47,9,4,12,3,4,1,3,6,2,79
"E00033259",37,17,8,3,4,0,1,2,1,1,0,27
"E00033260",67,38,5,6,6,4,3,2,2,1,0,46
"E00033261",73,36,12,4,10,2,4,1,2,1,1,53
"E00033262",41,21,12,3,2,2,0,1,0,0,0,23
"E00033263",30,11,6,3,6,3,0,1,0,0,0,23
"E00033264",67,32,3,5,8,6,8,0,4,1,0,61
"E00033265",77,44,1,4,10,4,6,2,3,1,2,61
"E00033266",82,49,6,3,11,3,3,5,0,2,0,52
"E00033267",58,26,7,6,5,7,4,2,1,0,0,47
"E00033268",83,53,4,1,12,4,5,1,2,1,0,47
"E00033269",36,21,4,2,3,2,1,1,0,2,0,27
"E00033270",97,47,5,5,13,2,11,8,6,0,0,87
"E00033271",108,54,3,8,15,3,9,4,6,6,0,97
"E00033272",92,57,5,0,11,5,6,5,1,2,0,57
"E00033274",60,26,2,2,10,6,6,1,5,2,0,65
"E00033275",71,45,1,1,6,4,4,5,2,3,0,51
"E00033276",58,26,8,7,9,2,4,0,2,0,0,45
"E00033277",67,34,6,2,10,3,8,2,2,0,0,55
"E00033278",67,35,5,5,7,4,3,2,3,3,0,54
"E00033279",84,36,11,11,12,8,4,0,1,1,0,68
"E00033281",88,43,10,0,12,8,4,4,5,1,1,76
"E00033282",89,55,7,3,8,4,5,1,3,2,1,57
"E00033283",78,53,1,4,6,1,7,3,2,1,0,43
"E00033284",37,14,5,3,5,5,1,1,2,0,1,37
"E00033285",82,49,2,4,3,8,8,4,1,2,1,67
"E00033286",42,25,0,0,7,3,3,1,2,1,0,31
"E00033287",84,40,9,1,5,6,11,4,4,3,1,88
"E00033288",92,42,12,6,9,6,7,4,4,1,1,81
"E00033289",66,39,2,6,7,3,1,6,0,1,1,41
"E00033290",65,32,3,2,8,4,6,3,5,2,0,65
"E00033291",153,67,14,8,15,14,13,10,9,3,0,151
"E00033292",59,39,3,6,3,3,3,1,0,1,0,29
"E00033293",90,43,5,1,13,7,11,5,4,1,0,81
"E00033294",58,25,6,11,7,4,2,2,0,1,0,44
"E00033295",87,46,2,1,12,9,12,1,1,3,0,72
"E00033296",80,56,1,4,6,1,4,4,2,2,0,42
"E00033297",83,46,6,3,15,1,4,3,2,3,0,59
"E00033298",77,50,3,3,5,2,4,4,3,3,0,52
"E00033299",81,51,2,2,5,3,3,5,2,7,1,63
"E00033300",64,41,2,5,7,0,5,1,2,1,0,35
"E00033301",86,35,5,7,11,7,9,4,4,4,0,88
"E00033302",70,33,5,4,10,5,5,2,3,3,0,67
"E00033304",78,52,2,1,7,3,3,4,4,2,0,52
"E00033305",72,42,1,5,7,1,6,4,5,1,0,55
"E00033306",73,35,6,9,9,2,3,3,3,3,0,62
"E00033307",95,41,6,6,12,10,7,2,6,5,0,98
"E00033308",76,33,8,3,11,3,7,4,5,2,0,71
"E00033309",93,46,9,8,9,8,4,1,7,1,0,79
"E00033310",104,47,6,9,10,11,9,1,6,5,0,103
"E00033312",73,49,2,2,8,3,2,2,3,2,0,45
"E00033313",106,58,8,9,9,7,4,2,4,4,1,85
"E00033314",89,48,5,6,9,3,8,4,1,5,0,70
"E00033315",102,60,5,0,9,7,6,6,5,2,2,81
"E00033316",102,58,10,8,6,10,6,3,1,0,0,66
"E00033317",117,78,3,3,5,9,11,7,1,0,0,69
"E00033318",105,63,8,5,11,2,4,3,6,3,0,73
"E00033319",125,77,9,0,11,5,12,4,6,1,0,89
"E00033320",91,58,9,5,9,4,3,3,0,0,0,44
"E00033322",93,59,3,1,11,4,6,4,3,1,1,61
"E00033323",94,53,4,3,12,5,10,3,1,2,1,68
"E00033324",93,53,4,3,6,9,9,6,3,0,0,71
"E00033326",90,54,5,1,7,5,9,4,2,3,0,67
"E00033327",87,49,4,5,9,2,11,5,0,2,0,60
"E00033328",67,38,5,5,5,3,6,2,2,1,0,48
"E00033329",94,50,5,4,16,4,5,9,0,1,0,65
"E00033330",97,55,6,4,10,6,11,3,0,2,0,66
"E00033331",99,59,7,1,10,8,8,3,2,1,0,68
"E00033332",95,47,7,5,17,5,4,4,2,4,0,76
"E00033333",93,49,4,3,8,7,5,5,8,4,0,91
"E00033334",87,51,2,4,7,10,0,5,5,3,0,68
"E00033335",76,47,3,4,8,3,4,3,1,2,1,47
"E00033336",101,58,10,4,3,11,3,6,1,5,0,78
"E00033337",57,32,3,1,8,4,5,1,2,0,1,42
"E00033338",81,40,4,1,11,3,7,4,3,4,4,81
"E00033339",95,49,3,4,9,4,9,5,5,5,2,89
"E00033340",95,55,6,3,9,5,9,2,4,2,0,68
"E00033341",95,54,3,6,8,5,9,5,1,2,2,73
"E00033342",99,59,4,3,12,5,6,3,3,4,0,70
"E00033343",80,46,4,0,7,5,12,3,1,1,1,60
"E00033344",100,56,6,6,12,9,8,1,1,0,1,68
"E00033345",108,52,5,2,17,9,9,5,1,5,3,99
"E00033346",68,36,8,2,4,6,7,1,3,1,0,57
"E00033347",90,49,6,3,9,7,7,2,3,3,1,73
"E00033348",85,51,3,1,10,7,3,4,4,2,0,64
"E00033349",62,36,5,3,9,3,0,1,2,3,0,44
"E00033350",100,58,3,2,9,7,7,7,3,2,2,79
"E00033351",90,50,7,3,12,6,3,4,2,3,0,64
"E00033352",73,36,5,6,9,5,4,2,3,3,0,62
"E00033353",80,50,7,1,7,7,1,1,2,1,3,52
"E00033354",39,26,2,2,4,3,1,0,1,0,0,19
"E00033355",77,39,5,3,14,7,5,1,2,1,0,60
"E00033356",101,63,5,6,5,5,6,5,5,0,1,69
"E00033357",75,46,3,2,10,3,5,3,2,1,0,47
"E00033358",65,39,2,5,5,3,5,1,3,2,0,48
"E00033359",82,44,6,4,9,6,5,3,3,2,0,63
"E00033360",106,59,7,8,10,5,8,5,2,0,2,74
"E00033361",128,69,10,6,11,8,15,3,2,3,1,100
"E00033362",79,40,5,8,7,10,2,2,2,3,0,63
"E00033363",59,34,5,5,2,6,4,2,1,0,0,39
"E00033364",106,61,3,5,8,6,13,5,3,0,2,80
"E00033365",126,64,6,6,11,11,9,9,6,3,1,112
"E00033366",86,52,3,4,10,4,6,4,1,2,0,54
"E00033367",67,38,2,3,5,5,3,2,3,6,0,59
"E00033368",75,48,4,2,6,6,3,1,1,4,0,48
"E00033369",110,58,6,5,12,7,11,3,4,4,0,92
"E00033370",71,45,5,3,3,6,3,4,1,1,0,43
"E00033371",90,59,4,1,5,1,9,5,1,3,2,58
"E00033372",88,47,12,6,8,4,3,2,3,3,0,63
"E00033373",135,82,6,6,7,10,9,3,8,3,1,107
"E00033374",83,59,6,4,2,10,1,0,1,0,0,41
"E00033375",95,61,2,2,7,5,3,5,4,6,0,73
"E00033376",86,55,8,6,8,2,2,3,1,1,0,44
"E00033377",95,65,4,3,7,4,7,2,2,0,1,49
"E00033378",93,52,6,5,10,6,7,1,1,5,0,68
"E00033379",81,42,5,6,10,8,5,2,3,0,0,61
"E00033380",73,50,5,3,5,1,5,0,1,2,1,38
"E00033381",51,36,2,6,2,2,2,0,0,1,0,22
"E00033382",98,59,3,5,12,4,5,5,2,3,0,65
"E00033383",75,46,10,2,1,7,4,1,4,0,0,52
"E00033384",110,74,8,1,5,4,10,1,5,1,1,72
"E00033385",82,53,8,2,5,5,4,3,2,0,0,45
"E00033386",108,63,5,9,13,6,2,4,5,1,0,71
"E00033387",43,27,4,2,6,0,1,1,0,2,0,23
"E00033388",70,46,11,3,2,1,2,2,1,2,0,38
"E00033389",82,39,6,6,11,6,7,5,0,2,0,65
"E00033391",92,51,12,3,8,10,5,1,1,0,1,63
"E00033392",55,29,5,2,6,1,6,3,2,0,1,43
"E00033394",59,34,6,3,6,3,2,1,3,1,0,39
"E00033395",69,52,3,2,4,1,3,2,2,0,0,27
"E00033396",79,51,2,3,9,5,4,3,1,1,0,44
"E00033397",90,42,6,1,13,8,12,2,2,4,0,83
"E00033399",103,57,13,6,12,8,1,3,2,1,0,64
"E00033400",86,41,2,3,17,8,9,4,2,0,0,70
"E00033401",86,46,6,3,7,6,8,4,4,2,0,73
"E00033402",71,45,4,2,5,8,5,0,1,1,0,44
"E00033403",94,66,2,2,8,4,5,4,0,3,0,47
"E00033404",77,54,4,3,5,2,3,2,1,3,0,41
"E00033405",93,58,7,2,8,5,6,2,2,2,1,59
"E00033406",93,50,1,4,12,5,4,10,3,4,0,78
"E00033407",59,36,4,6,3,4,4,0,1,1,0,35
"E00033408",60,35,5,4,2,3,2,5,0,2,2,44
"E00033409",84,60,3,3,4,2,5,1,2,4,0,45
"E00033410",66,40,8,2,7,3,4,2,0,0,0,35
"E00033411",89,54,2,1,10,8,4,4,4,1,1,63
"E00033412",73,40,8,1,8,1,6,3,4,2,0,55
"E00033413",52,30,7,1,3,3,5,0,2,1,0,37
"E00033414",74,39,8,4,5,11,0,0,1,4,2,63
"E00033415",85,46,3,3,11,3,8,3,2,4,2,69
"E00033416",78,44,9,6,2,6,3,3,1,4,0,56
"E00033417",87,52,7,2,7,9,0,8,1,1,0,57
"E00033418",121,71,1,3,10,3,10,12,7,3,1,101
"E00033419",89,54,1,4,9,6,5,3,2,3,2,66
"E00033420",79,51,9,2,4,2,4,2,2,1,2,48
"E00033421",70,33,5,2,10,4,3,5,2,4,2,70
"E00033422",143,88,3,3,19,5,8,7,6,3,1,99
"E00033423",63,39,9,1,3,1,4,1,0,5,0,44
"E00033424",80,54,8,2,3,5,2,2,3,1,0,44
"E00033425",62,33,11,4,3,4,6,0,0,1,0,43
"E00033426",81,54,5,0,7,3,3,6,1,2,0,45
"E00033427",71,46,2,6,3,5,3,2,3,0,1,44
"E00033428",94,49,8,10,5,5,4,5,7,1,0,81
"E00033432",91,47,4,6,12,5,5,4,2,5,1,80
"E00033435",81,50,5,0,12,4,5,4,1,0,0,48
"E00033436",81,48,7,4,8,4,3,4,1,2,0,50
"E00033437",75,44,6,6,6,5,2,3,0,3,0,48
"E00033438",92,54,4,5,9,2,8,4,3,3,0,68
"E00033439",114,69,6,9,16,5,1,4,0,3,1,63
"E00033440",100,40,10,4,11,6,8,3,11,6,1,126
"E00033441",79,37,4,7,7,12,4,1,5,0,2,77
"E00033442",94,51,6,4,15,4,5,3,2,4,0,69
"E00033443",42,25,0,2,5,4,2,1,1,2,0,31
"E00033444",77,45,3,3,10,1,7,2,5,1,0,54
"E00033445",77,43,7,8,4,1,5,4,4,1,0,55
"E00033446",84,53,3,2,10,2,5,6,2,0,1,51
"E00033447",32,18,0,1,5,4,3,0,0,1,0,24
"E00033448",81,42,1,8,12,3,3,3,3,6,0,68
"E00033449",84,53,3,5,9,4,3,3,3,1,0,52
"E00033450",85,52,4,6,7,3,5,3,3,2,0,56
"E00033451",54,24,2,3,8,5,6,2,1,3,0,54
"E00033452",67,45,4,4,8,2,1,0,1,1,1,31
"E00033453",35,21,1,4,6,0,1,1,1,0,0,19
"E00033454",139,64,21,10,8,12,8,4,9,3,0,128
"E00033455",61,28,4,12,6,6,0,1,4,0,0,48
"E00033456",94,55,5,6,8,5,7,4,2,2,0,65
"E00033457",63,23,8,6,2,9,7,1,2,4,1,71
"E00033458",67,25,7,7,9,3,4,3,4,4,1,75
"E00033459",59,35,5,2,2,4,4,5,1,1,0,41
"E00033460",55,19,12,4,5,7,4,0,2,0,2,58
"E00033462",63,32,3,3,11,1,5,2,3,2,1,53
"E00033463",66,44,6,0,5,3,4,2,0,2,0,36
"E00033464",85,56,2,5,7,4,3,0,6,2,0,61
"E00033466",82,49,6,5,9,1,8,2,0,2,0,49
"E00033468",87,49,5,5,16,2,5,2,1,2,0,54
"E00033470",93,50,5,6,12,2,5,3,6,4,0,78
"E00033471",80,43,3,3,7,6,7,3,5,3,0,70
"E00033472",68,34,5,4,5,2,2,2,3,10,1,70
"E00033473",82,46,4,2,10,7,4,5,3,0,1,60
"E00033474",58,34,8,3,5,2,2,2,0,2,0,34
"E00033475",72,31,11,3,8,3,6,3,3,4,0,70
"E00033476",56,34,4,0,10,0,4,3,0,1,0,31
"E00033477",52,32,4,3,2,2,3,3,2,1,0,37
"E00033478",78,44,4,3,10,4,4,4,5,0,0,58
"E00033479",114,67,5,10,5,6,9,5,3,3,1,84
"E00033480",84,52,4,2,9,5,2,5,3,2,0,57
"E00033481",115,61,5,8,9,5,12,6,5,4,0,97
"E00033482",85,56,5,5,7,1,2,4,4,1,0,49
"E00033483",82,46,6,2,12,4,4,2,5,1,0,63
"E00033484",88,53,2,3,14,6,5,2,1,2,0,55
"E00033485",92,51,4,6,11,9,3,2,2,4,0,69
"E00033486",106,54,12,13,7,13,3,1,2,1,0,76
"E00033487",46,29,5,2,8,1,0,0,1,0,0,21
