"GeographyCode","KS612EW0001","KS612EW0002","KS612EW0003","KS612EW0004","KS612EW0005","KS612EW0006","KS612EW0007","KS612EW0008","KS612EW0009","KS612EW0010","KS612EW0011","KS612EW0012","KS612EW0013","KS612EW0014","KS612EW0015","KS612EW0016","KS612EW0017","KS612EW0018","KS612EW0019","KS612EW0020","KS612EW0021","KS612EW0022","KS612EW0023","KS612EW0024","KS612EW0025","KS612EW0026","KS612EW0027","KS612EW0028","KS612EW0029","KS612EW0030","KS612EW0031"
"E02001361",2697,106,27,79,303,222,307,311,405,561,259,168,91,223,223,0,3.9302929180571,1.00111234705228,2.92918057100482,11.2347052280311,8.2313681868743,11.3830181683352,11.5313311086392,15.0166852057842,20.8008898776418,9.60326288468669,6.22914349276974,3.37411939191694,8.26844642195032,8.26844642195032,0
"E02001362",2602,158,50,108,388,217,314,290,359,418,230,131,99,228,228,0,6.07225211375865,1.92159877017679,4.15065334358186,14.9116064565719,8.33973866256726,12.0676402767102,11.1452728670254,13.7970791698693,16.0645657186779,8.83935434281322,5.03458877786318,3.80476556495004,8.76249039200615,8.76249039200615,0
"E02001363",2567,124,30,94,299,198,260,248,410,483,337,213,124,208,208,0,4.83054148811843,1.16867939228672,3.66186209583171,11.6478379431243,7.71328398909233,10.1285547331515,9.66108297623685,15.9719516945851,18.8157382158161,13.1281651733541,8.29762368523568,4.83054148811843,8.10284378652123,8.10284378652123,0
"E02001364",1925,50,12,38,185,124,173,160,291,439,351,243,108,152,152,0,2.5974025974026,0.623376623376623,1.97402597402597,9.61038961038961,6.44155844155844,8.98701298701299,8.31168831168831,15.1168831168831,22.8051948051948,18.2337662337662,12.6233766233766,5.61038961038961,7.8961038961039,7.8961038961039,0
"E02001365",3268,113,12,101,330,284,321,344,533,602,393,208,185,348,348,0,3.4577723378213,0.367197062423501,3.0905752753978,10.0979192166463,8.69033047735618,9.82252141982864,10.5263157894737,16.3096695226438,18.4210526315789,12.0257037943696,6.36474908200734,5.6609547123623,10.6487148102815,10.6487148102815,0
"E02001366",3422,162,26,136,491,312,384,361,464,627,390,232,158,231,231,0,4.73407364114553,0.75978959672706,3.97428404441847,14.3483343074226,9.11747516072472,11.2215078901227,10.5493863237873,13.5593220338983,18.322618351841,11.3968439509059,6.77966101694915,4.61718293395675,6.75043834015196,6.75043834015196,0
"E02001367",3326,376,82,294,725,321,502,281,330,355,160,105,55,276,276,0,11.3048707155743,2.46542393265183,8.83944678292243,21.7979555021046,9.65123271196633,15.0932050511124,8.44858689116055,9.92182802164762,10.6734816596512,4.81058328322309,3.15694527961515,1.65363800360794,8.29825616355983,8.29825616355983,0
"E02001368",2133,81,9,72,200,127,172,183,329,507,384,258,126,150,150,0,3.79746835443038,0.421940928270042,3.37552742616034,9.3764650726676,5.95405532114393,8.06375996249414,8.57946554149086,15.4242850445382,23.7693389592124,18.0028129395218,12.0956399437412,5.90717299578059,7.0323488045007,7.0323488045007,0
"E02001369",3164,197,19,178,361,211,215,288,457,648,440,298,142,347,347,0,6.22629582806574,0.600505689001264,5.62579013906447,11.409608091024,6.66877370417193,6.79519595448799,9.102402022756,14.4437420986094,20.480404551201,13.9064475347661,9.41845764854614,4.48798988621998,10.9671302149178,10.9671302149178,0
"E02001370",2251,40,10,30,196,115,187,195,365,516,447,280,167,190,190,0,1.77698800533096,0.444247001332741,1.33274100399822,8.70724122612172,5.10884051532652,8.30741892492226,8.66281652598845,16.215015548645,22.9231452687694,19.8578409595735,12.4389160373167,7.41892492225677,8.44069302532208,8.44069302532208,0
"E02001371",2354,107,19,88,282,179,281,267,360,412,267,169,98,199,199,0,4.54545454545455,0.8071367884452,3.73831775700935,11.9796091758709,7.60407816482583,11.9371282922685,11.3423959218352,15.2931180968564,17.5021240441801,11.3423959218352,7.17926932880204,4.16312659303314,8.45369583687341,8.45369583687341,0
"E02001372",2240,168,30,138,349,185,269,190,275,380,244,164,80,180,180,0,7.5,1.33928571428571,6.16071428571429,15.5803571428571,8.25892857142857,12.0089285714286,8.48214285714286,12.2767857142857,16.9642857142857,10.8928571428571,7.32142857142857,3.57142857142857,8.03571428571429,8.03571428571429,0
"E02001373",3388,186,44,142,477,313,361,311,510,585,345,179,166,300,300,0,5.48996458087367,1.2987012987013,4.19126328217237,14.0791027154664,9.23848878394333,10.655253837072,9.17945690672963,15.0531286894923,17.2668240850059,10.1829988193625,5.28335301062574,4.89964580873672,8.85478158205431,8.85478158205431,0
"E02001374",3744,178,28,150,429,266,352,299,569,589,631,385,246,431,431,0,4.7542735042735,0.747863247863248,4.00641025641026,11.4583333333333,7.10470085470085,9.4017094017094,7.98611111111111,15.1976495726496,15.7318376068376,16.8536324786325,10.2831196581197,6.57051282051282,11.5117521367521,11.5117521367521,0
"E02001375",2443,141,23,118,358,234,286,248,387,406,227,127,100,156,156,0,5.77159230454359,0.941465411379452,4.83012689316414,14.6541137945149,9.57838722881703,11.7069177241097,10.1514531313958,15.8411788784282,16.6189111747851,9.29185427752763,5.1985264019648,4.09332787556283,6.38559148587802,6.38559148587802,0
"E02001376",3250,81,11,70,314,203,284,258,517,560,452,306,146,581,581,0,2.49230769230769,0.338461538461538,2.15384615384615,9.66153846153846,6.24615384615385,8.73846153846154,7.93846153846154,15.9076923076923,17.2307692307692,13.9076923076923,9.41538461538462,4.49230769230769,17.8769230769231,17.8769230769231,0
"E02001377",5146,240,18,222,282,159,173,222,369,410,393,275,118,2898,2898,0,4.66381655654878,0.349786241741158,4.31403031480762,5.47998445394481,3.08977846871356,3.36183443451224,4.31403031480762,7.17061795569374,7.96735328410416,7.63699961134862,5.34395647104547,2.29304314030315,56.3155849203265,56.3155849203265,0
"E02001378",2997,246,42,204,482,270,343,269,414,445,288,184,104,240,240,0,8.20820820820821,1.4014014014014,6.80680680680681,16.0827494160828,9.00900900900901,11.4447781114448,8.97564230897564,13.8138138138138,14.8481815148482,9.60960960960961,6.13947280613947,3.47013680347014,8.00800800800801,8.00800800800801,0
"E02001380",2677,335,60,275,632,241,340,263,279,280,107,53,54,200,200,0,12.5140082181547,2.24131490474412,10.2726933134105,23.608516996638,9.00261486738887,12.7007844602167,9.82443033246171,10.4221143070601,10.4594695554725,3.99701158012701,1.9798281658573,2.0171834142697,7.47104968248039,7.47104968248039,0
"E02001381",3683,204,32,172,507,262,301,300,492,501,395,234,161,721,721,0,5.53896280206354,0.868856910127613,4.67010589193592,13.7659516698344,7.11376595166983,8.17268531088786,8.14553353244638,13.3586749932121,13.6030409991854,10.7249524843877,6.35351615530817,4.37143632907955,19.5764322563128,19.5764322563128,0
"E02001382",2593,408,75,333,589,257,307,250,232,233,84,43,41,233,233,0,15.734670266101,2.89240262244504,12.842267643656,22.7150019282684,9.91129965291169,11.839568067875,9.64134207481681,8.94716544543,8.98573081372927,3.23949093713845,1.65831083686849,1.58118010026996,8.98573081372927,8.98573081372927,0
"E02001383",3546,294,22,272,510,196,176,206,350,270,450,283,167,1094,1094,0,8.29103214890017,0.620417371686407,7.67061477721376,14.3824027072758,5.52735476593345,4.96333897349126,5.80936266215454,9.8702763677383,7.61421319796954,12.6903553299492,7.98082346305697,4.70953186689227,30.8516638465877,30.8516638465877,0
"E02001384",4759,238,35,203,470,247,235,212,390,318,267,161,106,2382,2382,0,5.00105064089094,0.735448623660433,4.26560201723051,9.87602437486867,5.19016600126077,4.93801218743433,4.45471737760034,8.19499894935911,6.6820760664005,5.61042235763816,3.38306366883799,2.22735868880017,50.0525320445472,50.0525320445472,0
"E02001385",2980,120,12,108,283,151,302,214,363,300,706,489,217,541,541,0,4.02684563758389,0.402684563758389,3.6241610738255,9.49664429530201,5.06711409395973,10.1342281879195,7.18120805369128,12.1812080536913,10.0671140939597,23.6912751677852,16.4093959731544,7.28187919463087,18.1543624161074,18.1543624161074,0
"E02001386",2643,101,25,76,278,183,255,309,443,546,306,194,112,222,222,0,3.82141505864548,0.945894816496406,2.87552024214907,10.51835035944,6.92395005675369,9.64812712826334,11.6912599318956,16.7612561483163,20.6583427922815,11.577752553916,7.34014377601211,4.2376087779039,8.39954597048808,8.39954597048808,0
"E02001387",2853,614,108,506,736,231,308,191,203,130,89,40,49,351,351,0,21.5212057483351,3.78548895899054,17.7357167893446,25.7974062390466,8.09674027339642,10.7956536978619,6.69470732562215,7.11531720995443,4.55660708026639,3.11952330879776,1.40203294777427,1.71749036102348,12.3028391167192,12.3028391167192,0
"E02001388",3877,448,58,390,674,299,232,217,250,231,147,84,63,1379,1379,0,11.5553262832087,1.49600206345112,10.0593242197575,17.384575702863,7.71214856848078,5.98400825380449,5.5971111684292,6.44828475625484,5.95821511477947,3.79159143667784,2.16662367810163,1.62496775857622,35.5687387155017,35.5687387155017,0
"E02001389",3003,394,52,342,563,199,261,247,334,248,425,294,131,332,332,0,13.1202131202131,1.73160173160173,11.3886113886114,18.7479187479187,6.62670662670663,8.69130869130869,8.22510822510823,11.1222111222111,8.25840825840826,14.1525141525142,9.79020979020979,4.36230436230436,11.0556110556111,11.0556110556111,0
"E02001390",3226,151,25,126,360,182,296,281,474,601,496,332,164,385,385,0,4.68071915685059,0.774953502789833,3.90576565406076,11.1593304401736,5.64166150030998,9.17544947303162,8.71047737135772,14.6931184128952,18.6298822070676,15.3750774953503,10.291382517049,5.0836949783013,11.9342839429634,11.9342839429634,0
"E02001391",1939,58,18,40,205,148,180,242,340,429,186,116,70,151,151,0,2.99123259412068,0.928313563692625,2.06291903042806,10.5724600309438,7.63280041258381,9.28313563692625,12.4806601340897,17.5348117586385,22.1248066013409,9.59257349149046,5.98246518824136,3.6101083032491,7.78751933986591,7.78751933986591,0
"E02001392",2025,352,73,279,476,173,307,191,176,139,73,39,34,138,138,0,17.3827160493827,3.60493827160494,13.7777777777778,23.5061728395062,8.54320987654321,15.1604938271605,9.4320987654321,8.69135802469136,6.8641975308642,3.60493827160494,1.92592592592593,1.67901234567901,6.81481481481481,6.81481481481481,0
"E02001393",2801,725,120,605,686,156,410,129,131,91,85,59,26,388,388,0,25.8836129953588,4.28418421992146,21.5994287754373,24.4912531238843,5.56943948589789,14.637629418065,4.60549803641557,4.67690110674759,3.2488397001071,3.03463048911103,2.10639057479472,0.928239914316316,13.8521956444127,13.8521956444127,0
"E02001394",4384,628,66,562,786,261,320,215,314,281,341,215,126,1238,1238,0,14.3248175182482,1.50547445255474,12.8193430656934,17.9288321167883,5.95346715328467,7.2992700729927,4.90419708029197,7.16240875912409,6.40967153284672,7.77828467153285,4.90419708029197,2.87408759124088,28.2390510948905,28.2390510948905,0
"E02001395",2203,361,63,298,558,242,211,172,215,174,85,40,45,185,185,0,16.3867453472537,2.85973672265093,13.5270086246028,25.3290966863368,10.9850204266909,9.57784838856105,7.80753517930095,9.75941897412619,7.89832047208352,3.85837494325919,1.81570585565138,2.04266908760781,8.39763958238765,8.39763958238765,0
"E02001396",3191,377,59,318,565,270,299,261,382,464,280,197,83,293,293,0,11.8144782199937,1.84895017235976,9.96552804763397,17.7060482607333,8.4612973989345,9.3701034158571,8.17925415230335,11.9711689125666,14.5408962707615,8.77467878408023,6.17361328737073,2.6010654967095,9.18207458476966,9.18207458476966,0
"E02001397",2830,413,73,340,598,239,330,259,303,340,167,91,76,181,181,0,14.5936395759717,2.57950530035336,12.0141342756184,21.13074204947,8.4452296819788,11.660777385159,9.15194346289753,10.7067137809187,12.0141342756184,5.90106007067138,3.21554770318021,2.68551236749117,6.39575971731449,6.39575971731449,0
"E02001398",3082,529,61,468,658,262,302,206,288,249,213,115,98,375,375,0,17.1641791044776,1.97923426346528,15.1849448410123,21.3497728747566,8.50097339390006,9.79883192731992,6.68397144711227,9.34458144062297,8.07916937053861,6.91109669046074,3.73134328358209,3.17975340687865,12.1674237508112,12.1674237508112,0
"E02001399",2635,464,81,383,536,260,270,257,230,210,108,65,43,300,300,0,17.6091081593928,3.07400379506641,14.5351043643264,20.3415559772296,9.86717267552182,10.246679316888,9.75332068311195,8.72865275142315,7.9696394686907,4.09867172675522,2.46679316888046,1.63187855787476,11.3851992409867,11.3851992409867,0
"E02001400",2394,213,32,181,413,236,216,236,319,312,231,143,88,218,218,0,8.89724310776942,1.33667502088555,7.56056808688388,17.2514619883041,9.85797827903091,9.02255639097744,9.85797827903091,13.3249791144528,13.0325814536341,9.64912280701754,5.97326649958229,3.67585630743525,9.10609857978279,9.10609857978279,0
"E02001401",2771,322,66,256,585,279,292,353,295,298,122,75,47,225,225,0,11.6203536629376,2.38181162035366,9.2385420425839,21.1115120894984,10.0685673042223,10.5377120173223,12.7390833634067,10.6459761818838,10.7542403464453,4.40274269216889,2.70660411403825,1.69613857813064,8.11981234211476,8.11981234211476,0
"E02001402",3165,720,122,598,756,263,318,251,255,228,159,97,62,215,215,0,22.7488151658768,3.85466034755134,18.8941548183254,23.8862559241706,8.30963665086888,10.0473933649289,7.9304897314376,8.05687203791469,7.20379146919431,5.02369668246445,3.06477093206951,1.95892575039494,6.79304897314376,6.79304897314376,0
"E02001403",2314,122,19,103,335,196,191,245,378,420,269,168,101,158,158,0,5.27225583405359,0.821089023336214,4.45116681071737,14.4770959377701,8.47018150388937,8.25410544511668,10.5877268798617,16.3353500432152,18.1503889369058,11.6248919619706,7.26015557476232,4.3647363872083,6.82800345721694,6.82800345721694,0
"E02001404",2494,73,17,56,272,189,197,347,439,508,285,179,106,184,184,0,2.92702485966319,0.681635926222935,2.24538893344026,10.906174819567,7.57818765036087,7.89895749799519,13.9133921411387,17.6022453889334,20.3688853247795,11.4274258219727,7.17722534081796,4.25020048115477,7.37770649558941,7.37770649558941,0
"E02001405",3085,74,15,59,224,155,272,379,640,688,426,269,157,227,227,0,2.39870340356564,0.486223662884927,1.91247974068071,7.26094003241491,5.02431118314425,8.81685575364668,12.2852512155592,20.7455429497569,22.3014586709887,13.8087520259319,8.71961102106969,5.08914100486224,7.3581847649919,7.3581847649919,0
"E02006932",5073,385,31,354,485,206,109,139,136,164,134,100,34,3315,3315,0,7.58919771338458,0.611078257441356,6.97811945594323,9.56041789867928,4.06071358170708,2.14863000197122,2.73999605755963,2.68085945200079,3.2328011038833,2.64143504829489,1.9712201852947,0.670214863000197,65.3459491425192,65.3459491425192,0
"E02006933",2802,586,71,515,592,220,183,187,165,183,129,89,40,557,557,0,20.9136331192006,2.53390435403283,18.3797287651677,21.1277658815132,7.85153461812991,6.53104925053533,6.67380442541042,5.88865096359743,6.53104925053533,4.60385438972163,3.17630264097073,1.42755174875089,19.8786581013562,19.8786581013562,0
"E02006934",3012,612,77,535,697,275,146,100,106,99,78,52,26,899,899,0,20.3187250996016,2.55644090305445,17.7622841965471,23.140770252324,9.13014608233732,4.8472775564409,3.32005312084993,3.51925630810093,3.28685258964143,2.58964143426295,1.72642762284197,0.863213811420983,29.8472775564409,29.8472775564409,0
