"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E01006771",1425,49.88,28.5685645549318
"E01006772",1091,30.4,35.8881578947368
"E01006773",1379,23.47,58.7558585428206
"E01006774",1445,24.54,58.8834555827221
"E01006775",1319,25.86,51.0054137664346
"E01006776",1677,218.27,7.68314472900536
"E01006778",2205,150.32,14.6687067589143
"E01006779",1968,41.44,47.4903474903475
"E01006780",1465,18.03,81.2534664448142
"E01006781",1470,17,86.4705882352941
"E01006782",1560,14.56,107.142857142857
"E01006783",1548,25.11,61.6487455197133
"E01006784",1347,11.38,118.365553602812
"E01006785",1769,50.25,35.2039800995025
"E01006786",1820,30.81,59.0717299578059
"E01006787",2330,35.25,66.0992907801418
"E01006788",1825,16.87,108.180201541197
"E01006790",1587,24.12,65.7960199004975
"E01006791",1674,29.91,55.9679037111334
"E01006792",1368,56.81,24.0802675585284
"E01006793",1494,28.37,52.6612618963694
"E01006794",1593,45.54,34.9802371541502
"E01006795",1407,33.51,41.987466427932
"E01006796",1591,62.27,25.5500240886462
"E01006797",1499,22.13,67.7361048350655
"E01006798",1410,28.03,50.303246521584
"E01006799",1821,25.88,70.3632148377125
"E01006800",1401,39.4,35.5583756345178
"E01006801",1355,32.45,41.7565485362096
"E01032505",1317,48.05,27.4089490114464
"E01032506",1403,14.74,95.1831750339213
"E01032507",1539,9.24,166.558441558442
"E01032508",1723,31.68,54.3876262626263
"E01032509",1434,20.38,70.3631010794897
"E01032510",1809,36.04,50.1942286348502
"E01032511",1378,64.85,21.2490362374711
"E01033747",1043,25.23,41.3396749900912
"E01033748",1277,48.36,26.4061207609595
"E01033749",1153,20.27,56.8820917612235
"E01033750",1448,49.36,29.3354943273906
"E01033751",1873,59.75,31.347280334728
"E01033752",1196,38.54,31.0326933056565
"E01033753",1051,23.09,45.5175400606323
"E01033754",1452,32.33,44.9118465821219
"E01033755",1082,9.01,120.088790233074
"E01033756",1185,46.64,25.4073756432247
"E01033757",1025,7.48,137.032085561497
"E01033758",1730,25.42,68.0566483084186
"E01033759",1147,49.09,23.3652475045834
"E01033760",2115,37.18,56.8854222700377
"E01033761",1372,12.49,109.847878302642
"E01033762",1791,16.72,107.117224880383
"E01033763",1527,31.98,47.7485928705441
"E01033764",2202,82.69,26.6295803603821
"E01033765",1351,34.34,39.341875364007
"E01033766",1075,6.29,170.906200317965
"E01033767",1067,7.58,140.765171503958
"E01033768",1223,10.57,115.704824976348
