"GeographyCode","QS202EW0001","QS202EW0002","QS202EW0003","QS202EW0004","QS202EW0005","QS202EW0006"
"E00033108",119,22,91,3,2,1
"E00033109",123,28,87,1,3,4
"E00033110",142,33,109,0,0,0
"E00033112",115,23,77,1,11,3
"E00033113",117,38,71,0,8,0
"E00033114",113,18,90,1,4,0
"E00033115",92,62,26,0,4,0
"E00033116",101,73,25,0,3,0
"E00033117",154,44,95,4,11,0
"E00033118",129,24,98,2,4,1
"E00033119",109,30,71,1,7,0
"E00033120",132,42,83,3,4,0
"E00033121",119,53,66,0,0,0
"E00033122",121,36,82,0,3,0
"E00033123",123,40,77,0,6,0
"E00033124",120,34,76,4,5,1
"E00033125",111,64,39,4,3,1
"E00033126",111,30,76,0,3,2
"E00033127",194,73,106,7,7,1
"E00033128",111,36,69,3,3,0
"E00033129",108,30,73,2,2,1
"E00033130",126,23,95,2,6,0
"E00033131",130,64,56,5,4,1
"E00033132",158,40,113,1,4,0
"E00033133",144,35,107,2,0,0
"E00033134",111,62,48,1,0,0
"E00033135",183,54,123,1,4,1
"E00033136",99,37,58,3,1,0
"E00033137",167,97,63,4,2,1
"E00033138",113,76,36,0,1,0
"E00033139",149,83,63,2,1,0
"E00033140",94,34,56,3,1,0
"E00033141",85,28,54,1,1,1
"E00033142",117,39,76,0,2,0
"E00033143",127,68,55,3,0,1
"E00033144",126,70,49,3,3,1
"E00033145",122,34,86,1,0,1
"E00033146",124,41,78,0,4,1
"E00033147",127,44,78,1,4,0
"E00033148",116,38,76,0,1,1
"E00033149",98,32,59,5,1,1
"E00033150",146,55,88,1,2,0
"E00033151",125,65,56,2,1,1
"E00033152",146,62,74,2,5,3
"E00033153",167,73,88,2,2,2
"E00033154",102,68,32,1,1,0
"E00033155",155,81,68,3,3,0
"E00033156",122,61,58,1,1,1
"E00033157",140,55,78,5,1,1
"E00033158",130,40,85,1,3,1
"E00033159",87,31,51,3,1,1
"E00033160",167,85,70,5,2,5
"E00033161",137,71,56,2,5,3
"E00033162",131,70,54,3,2,2
"E00033163",136,70,59,5,1,1
"E00033164",152,42,105,0,4,1
"E00033165",117,90,27,0,0,0
"E00033166",113,81,31,0,1,0
"E00033167",130,31,94,1,3,1
"E00033168",122,35,83,1,2,1
"E00033169",122,34,86,0,1,1
"E00033170",142,35,102,4,1,0
"E00033171",136,37,96,2,0,1
"E00033172",122,90,26,1,3,2
"E00033173",129,42,84,0,2,1
"E00033174",114,32,81,1,0,0
"E00033175",107,26,78,0,3,0
"E00033176",99,28,65,2,2,2
"E00033177",130,40,88,0,2,0
"E00033178",88,45,42,1,0,0
"E00033179",136,39,94,3,0,0
"E00033181",155,65,58,3,14,15
"E00033182",184,109,53,4,9,9
"E00033183",207,91,76,3,7,30
"E00033185",117,38,60,1,7,11
"E00033186",105,29,48,3,2,23
"E00033187",129,80,32,0,7,10
"E00033188",113,24,65,3,6,15
"E00033189",208,79,80,22,11,16
"E00033190",226,79,104,24,9,10
"E00033191",128,18,74,8,1,27
"E00033192",118,25,64,2,0,27
"E00033193",114,31,59,6,5,13
"E00033194",117,30,55,1,6,25
"E00033195",105,24,68,4,4,5
"E00033196",137,102,23,1,8,3
"E00033197",236,146,64,9,10,7
"E00033198",135,28,72,1,13,21
"E00033199",137,102,27,1,5,2
"E00033200",126,85,30,3,4,4
"E00033201",91,19,57,4,4,7
"E00033202",98,20,47,4,6,21
"E00033203",101,29,58,4,6,4
"E00033204",105,27,64,4,3,7
"E00033206",117,71,33,2,11,0
"E00033207",179,103,50,16,7,3
"E00033208",143,79,40,9,8,7
"E00033209",208,149,36,10,4,9
"E00033210",133,78,37,4,6,8
"E00033211",145,50,59,19,9,8
"E00033212",123,30,72,11,5,5
"E00033213",136,38,70,1,4,23
"E00033214",223,80,97,20,12,14
"E00033215",147,69,51,15,6,6
"E00033216",150,88,42,8,5,7
"E00033217",158,87,49,4,9,9
"E00033218",106,25,64,0,11,6
"E00033219",181,99,60,1,10,11
"E00033220",135,42,62,3,1,27
"E00033221",170,134,24,3,3,6
"E00033222",135,107,25,2,1,0
"E00033223",171,124,36,2,2,7
"E00033224",148,62,81,2,1,2
"E00033225",160,100,47,6,4,3
"E00033226",187,73,100,9,2,3
"E00033227",136,76,48,7,3,2
"E00033228",208,138,61,5,3,1
"E00033229",128,47,75,2,3,1
"E00033230",114,26,85,0,3,0
"E00033231",113,64,43,4,1,1
"E00033235",122,64,54,3,1,0
"E00033237",146,73,69,1,2,1
"E00033238",182,53,122,5,1,1
"E00033242",104,35,64,3,1,1
"E00033245",167,90,68,5,2,2
"E00033246",121,57,58,2,3,1
"E00033247",148,48,89,6,3,2
"E00033248",250,212,36,1,1,0
"E00033249",132,55,68,4,4,1
"E00033250",126,61,60,3,2,0
"E00033251",106,44,55,3,3,1
"E00033252",169,81,79,9,0,0
"E00033253",132,77,51,1,3,0
"E00033254",152,43,101,6,0,2
"E00033255",126,49,73,3,1,0
"E00033256",100,34,63,1,2,0
"E00033257",180,101,74,0,5,0
"E00033258",157,61,93,3,0,0
"E00033259",80,43,35,2,0,0
"E00033260",129,63,60,5,1,0
"E00033261",110,39,67,2,2,0
"E00033262",96,52,42,2,0,0
"E00033263",89,55,33,1,0,0
"E00033264",147,73,71,2,0,1
"E00033265",126,47,74,2,3,0
"E00033266",147,65,71,4,4,3
"E00033267",141,82,55,1,2,1
"E00033268",121,39,75,2,5,0
"E00033269",92,55,32,1,4,0
"E00033270",128,31,87,2,8,0
"E00033271",126,18,105,1,2,0
"E00033272",120,27,86,4,3,0
"E00033274",122,61,51,2,7,1
"E00033275",142,70,67,2,3,0
"E00033276",127,68,56,2,1,0
"E00033277",99,33,59,4,3,0
"E00033278",107,39,62,3,3,0
"E00033279",139,53,77,5,4,0
"E00033281",136,47,83,1,5,0
"E00033282",125,35,87,1,1,1
"E00033283",118,38,71,3,5,1
"E00033284",182,143,35,2,2,0
"E00033285",135,54,77,1,3,0
"E00033286",128,79,45,1,2,1
"E00033287",115,30,77,4,4,0
"E00033288",121,29,86,2,3,1
"E00033289",105,37,61,2,5,0
"E00033290",88,22,61,2,3,0
"E00033291",185,31,144,5,5,0
"E00033292",106,47,51,1,7,0
"E00033293",145,54,84,4,3,0
"E00033294",130,68,58,2,2,0
"E00033295",108,21,80,1,5,1
"E00033296",111,31,75,1,2,2
"E00033297",143,58,81,1,2,1
"E00033298",129,51,70,2,6,0
"E00033299",117,38,75,1,3,0
"E00033300",112,45,63,2,2,0
"E00033301",120,32,81,6,1,0
"E00033302",105,36,62,3,4,0
"E00033304",102,22,78,1,1,0
"E00033305",121,45,74,1,0,1
"E00033306",122,47,69,0,4,2
"E00033307",124,30,89,1,4,0
"E00033308",122,42,76,3,1,0
"E00033309",135,40,87,5,3,0
"E00033310",127,25,95,3,3,1
"E00033312",133,55,72,2,2,2
"E00033313",137,27,103,3,4,0
"E00033314",130,40,84,2,3,1
"E00033315",130,30,94,1,3,2
"E00033316",144,42,94,3,4,1
"E00033317",152,35,110,0,7,0
"E00033318",153,46,101,2,4,0
"E00033319",164,38,107,3,15,1
"E00033320",130,36,89,0,5,0
"E00033322",118,23,89,0,6,0
"E00033323",107,14,87,0,5,1
"E00033324",113,20,87,1,5,0
"E00033326",106,14,86,1,5,0
"E00033327",124,39,85,0,0,0
"E00033328",119,53,64,0,2,0
"E00033329",131,35,86,3,6,1
"E00033330",130,31,93,0,3,3
"E00033331",134,35,92,1,4,2
"E00033332",108,16,87,0,3,2
"E00033333",121,26,84,2,8,1
"E00033334",108,17,89,1,0,1
"E00033335",108,31,77,0,0,0
"E00033336",121,23,85,0,11,2
"E00033337",85,27,52,1,3,2
"E00033338",90,8,73,1,7,1
"E00033339",132,38,92,0,2,0
"E00033340",103,9,87,0,6,1
"E00033341",115,19,90,3,3,0
"E00033342",126,29,90,2,4,1
"E00033343",96,16,75,0,5,0
"E00033344",139,36,93,2,7,1
"E00033345",129,18,97,4,9,1
"E00033346",124,45,74,1,2,2
"E00033347",121,26,78,3,10,4
"E00033348",112,29,77,1,5,0
"E00033349",154,90,59,2,3,0
"E00033350",122,23,93,0,6,0
"E00033351",124,34,87,0,3,0
"E00033352",108,34,70,1,3,0
"E00033353",103,19,81,0,2,1
"E00033354",150,107,39,2,2,0
"E00033355",113,33,78,1,0,1
"E00033356",137,36,95,2,4,0
"E00033357",125,47,72,2,4,0
"E00033358",95,28,64,0,3,0
"E00033359",161,73,78,4,5,1
"E00033360",155,49,97,3,6,0
"E00033361",174,45,122,2,4,1
"E00033362",106,27,75,1,3,0
"E00033363",87,29,55,1,2,0
"E00033364",134,25,103,0,6,0
"E00033365",172,41,115,0,13,3
"E00033366",108,22,77,2,7,0
"E00033367",137,48,69,4,7,9
"E00033368",124,44,71,1,7,1
"E00033369",137,24,98,4,10,1
"E00033370",141,64,67,3,5,2
"E00033371",124,29,84,2,7,2
"E00033372",112,28,75,2,6,1
"E00033373",181,42,119,5,14,1
"E00033374",140,53,84,0,2,1
"E00033375",140,42,88,1,7,2
"E00033376",135,46,76,2,7,4
"E00033377",133,41,83,0,9,0
"E00033378",137,40,85,2,9,1
"E00033379",130,45,72,6,5,2
"E00033380",106,28,73,0,2,3
"E00033381",130,78,46,1,5,0
"E00033382",123,25,87,2,7,2
"E00033383",133,48,82,1,1,1
"E00033384",146,32,104,4,5,1
"E00033385",156,63,81,2,5,5
"E00033386",140,32,99,5,4,0
"E00033387",122,71,42,0,5,4
"E00033388",162,86,71,2,3,0
"E00033389",118,33,77,1,6,1
"E00033391",164,65,83,7,6,3
"E00033392",149,85,49,5,3,7
"E00033394",139,70,55,3,7,4
"E00033395",156,77,69,3,5,2
"E00033396",126,45,74,0,5,2
"E00033397",125,34,78,3,8,2
"E00033399",128,23,94,2,6,3
"E00033400",118,33,79,0,6,0
"E00033401",102,17,78,1,6,0
"E00033402",134,31,87,4,5,7
"E00033403",144,34,90,3,10,7
"E00033404",162,70,78,3,5,6
"E00033405",129,30,83,2,8,6
"E00033406",126,30,83,4,5,4
"E00033407",138,45,69,2,7,15
"E00033408",123,38,57,2,10,16
"E00033409",166,80,78,3,5,0
"E00033410",121,38,65,2,6,10
"E00033411",119,29,78,1,9,2
"E00033412",146,47,77,6,7,9
"E00033413",111,45,54,3,7,2
"E00033414",135,45,71,4,6,9
"E00033415",94,11,73,0,8,2
"E00033416",144,40,84,3,11,6
"E00033417",144,44,77,7,7,9
"E00033418",144,22,110,2,7,3
"E00033419",119,31,77,0,8,3
"E00033420",155,42,90,2,10,11
"E00033421",128,48,64,5,9,2
"E00033422",172,31,124,6,9,2
"E00033423",126,38,60,2,14,12
"E00033424",134,41,83,1,4,5
"E00033425",124,52,61,3,3,5
"E00033426",121,34,71,4,10,2
"E00033427",105,30,66,3,5,1
"E00033428",124,29,87,4,3,1
"E00033432",135,46,85,3,0,1
"E00033435",125,40,77,1,4,3
"E00033436",128,41,85,0,2,0
"E00033437",114,38,70,3,2,1
"E00033438",127,32,95,0,0,0
"E00033439",173,56,112,4,1,0
"E00033440",139,37,97,2,3,0
"E00033441",141,56,82,2,1,0
"E00033442",134,43,87,2,2,0
"E00033443",72,29,40,1,1,1
"E00033444",115,37,73,1,4,0
"E00033445",98,24,73,0,1,0
"E00033446",121,39,80,0,2,0
"E00033447",94,59,35,0,0,0
"E00033448",124,40,75,4,2,3
"E00033449",143,54,83,1,3,2
"E00033450",121,36,79,0,5,1
"E00033451",109,55,51,0,0,3
"E00033452",110,41,65,0,3,1
"E00033453",78,40,37,0,1,0
"E00033454",219,81,129,4,5,0
"E00033455",122,59,53,5,4,1
"E00033456",133,38,87,6,2,0
"E00033457",95,31,62,2,0,0
"E00033458",87,19,64,0,3,1
"E00033459",143,83,58,1,0,1
"E00033460",79,24,54,1,0,0
"E00033462",94,28,65,0,0,1
"E00033463",103,36,62,2,3,0
"E00033464",116,32,80,3,1,0
"E00033466",122,36,83,0,3,0
"E00033468",119,33,82,3,1,0
"E00033470",130,39,89,2,0,0
"E00033471",107,26,76,3,2,0
"E00033472",105,36,69,0,0,0
"E00033473",116,34,79,0,3,0
"E00033474",145,87,58,0,0,0
"E00033475",157,86,68,1,2,0
"E00033476",115,59,55,0,1,0
"E00033477",74,20,53,1,0,0
"E00033478",115,32,80,1,2,0
"E00033479",167,51,113,3,0,0
"E00033480",108,24,83,0,1,0
"E00033481",172,53,115,4,0,0
"E00033482",117,32,84,1,0,0
"E00033483",166,83,78,1,4,0
"E00033484",121,37,81,0,3,0
"E00033485",137,46,87,2,1,1
"E00033486",165,59,101,3,1,1
"E00033487",157,108,45,2,1,1
"E00033488",149,90,52,6,1,0
"E00033489",122,35,86,1,0,0
"E00033490",108,32,71,3,0,2
"E00033491",142,88,52,0,2,0
"E00033492",195,104,89,1,1,0
"E00033493",142,56,78,4,4,0
"E00033494",103,32,64,2,5,0
"E00033495",161,60,99,2,0,0
"E00033496",152,68,82,1,1,0
"E00033497",98,32,62,1,3,0
"E00033498",91,76,12,1,1,1
"E00033501",98,80,15,2,1,0
"E00033502",104,34,66,0,4,0
"E00033503",100,29,70,0,1,0
"E00033504",129,31,93,2,3,0
"E00033505",93,31,58,1,3,0
"E00033506",124,44,76,1,3,0
"E00033507",136,65,68,3,0,0
"E00033508",132,81,48,2,1,0
"E00033509",113,25,86,1,1,0
"E00033510",137,46,88,1,1,1
"E00033511",122,55,62,2,3,0
"E00033512",78,19,57,1,1,0
"E00033513",130,51,79,0,0,0
"E00033514",114,50,61,0,2,1
"E00033515",125,48,73,2,2,0
"E00033516",110,35,71,1,2,1
"E00033517",126,39,83,2,1,1
"E00033518",121,48,71,1,1,0
"E00033519",139,48,87,4,0,0
"E00033520",102,49,51,2,0,0
"E00033521",142,79,59,2,1,1
"E00033522",151,70,75,5,1,0
"E00033523",144,38,101,2,3,0
"E00033524",217,100,112,1,4,0
"E00033525",131,33,97,0,1,0
"E00033526",128,42,85,0,1,0
"E00033527",153,47,99,2,4,1
"E00033528",126,54,67,2,3,0
"E00033530",145,11,132,0,1,1
"E00033531",134,19,114,0,1,0
"E00033532",166,47,116,0,3,0
"E00033533",96,22,74,0,0,0
"E00033534",124,55,66,1,1,1
"E00033535",133,38,92,0,3,0
"E00033536",127,36,87,1,3,0
"E00033537",132,48,80,1,2,1
"E00033538",147,41,99,3,4,0
"E00033539",130,32,89,2,7,0
"E00033540",135,44,85,2,4,0
"E00033541",129,36,88,0,5,0
"E00033542",124,51,68,1,2,2
"E00033543",120,51,63,1,4,1
"E00033544",104,31,72,0,0,1
"E00033545",121,48,67,0,5,1
"E00033546",148,43,102,3,0,0
"E00033547",126,38,80,2,5,1
"E00033548",113,44,65,0,4,0
"E00033549",151,51,91,0,8,1
"E00033550",124,35,83,0,5,1
"E00033551",102,43,58,0,1,0
"E00033552",124,26,94,1,3,0
"E00033553",161,69,89,1,2,0
"E00033554",115,15,95,1,2,2
"E00033555",136,62,69,0,5,0
"E00033556",114,23,85,1,4,1
"E00033557",124,26,97,0,1,0
"E00033558",114,22,88,0,3,1
"E00033559",110,32,71,1,5,1
"E00033560",113,19,90,1,2,1
"E00033561",106,23,74,2,5,2
"E00033562",117,18,91,1,7,0
"E00033563",131,21,104,2,3,1
"E00033564",144,41,93,3,6,1
"E00033565",117,20,94,1,1,1
"E00033566",148,72,75,1,0,0
"E00033567",127,24,100,3,0,0
"E00033568",144,47,92,1,2,2
"E00033569",102,32,63,3,1,3
"E00033570",173,64,103,2,4,0
"E00033571",121,47,69,1,2,2
"E00033572",117,34,76,3,2,2
"E00033573",95,48,42,1,3,1
"E00033574",118,26,90,0,2,0
"E00033575",111,42,67,0,2,0
"E00033576",109,38,70,1,0,0
"E00033577",120,35,79,0,4,2
"E00033579",123,29,83,5,2,4
"E00033580",152,85,54,7,1,5
"E00033581",221,86,128,3,1,3
"E00033582",159,70,79,5,4,1
"E00033583",110,41,58,2,5,4
"E00033584",107,36,54,2,11,4
"E00033585",135,44,77,3,6,5
"E00033586",143,62,63,6,6,6
"E00033587",153,67,81,1,2,2
"E00033589",136,36,96,1,3,0
"E00033590",79,31,43,5,0,0
"E00033591",94,26,65,3,0,0
"E00033592",118,19,85,11,2,1
"E00033593",100,44,51,2,2,1
"E00033594",143,38,100,4,1,0
"E00033595",157,80,76,0,1,0
"E00033596",143,62,76,2,3,0
"E00033597",105,40,57,3,5,0
"E00033598",124,69,48,2,4,1
"E00033599",125,63,54,6,2,0
"E00033600",139,77,60,0,2,0
"E00033601",140,62,70,4,2,2
"E00033602",131,46,68,5,9,3
"E00033603",136,53,77,3,1,2
"E00033604",138,66,61,4,7,0
"E00033605",125,43,65,3,7,7
"E00033606",114,40,59,3,4,8
"E00033607",118,57,53,4,4,0
"E00033608",144,52,78,8,4,2
"E00033611",122,28,79,2,4,9
"E00033613",125,60,48,4,6,7
"E00033614",139,34,82,2,10,11
"E00033616",141,28,98,3,8,4
"E00033618",159,47,98,2,11,1
"E00033620",118,27,82,1,7,1
"E00033621",103,27,66,4,3,3
"E00033623",181,67,91,6,7,10
"E00033624",125,45,74,2,3,1
"E00033625",123,28,90,2,3,0
"E00033626",172,47,115,2,8,0
"E00033627",142,38,96,1,5,2
"E00033628",139,47,86,3,2,1
"E00033629",179,43,129,2,5,0
"E00033630",128,67,55,4,1,1
"E00033631",129,83,43,1,0,2
"E00033632",149,48,96,3,2,0
"E00033633",101,26,71,1,3,0
"E00033634",158,61,93,2,2,0
"E00033635",132,61,69,1,1,0
"E00033636",167,43,118,2,3,1
"E00033637",196,56,128,7,4,1
"E00033639",129,34,86,1,7,1
"E00033640",128,42,82,3,0,1
"E00033641",127,32,89,1,3,2
"E00033642",145,38,100,1,4,2
"E00033643",109,38,68,1,2,0
"E00033644",95,26,66,2,1,0
"E00033645",109,36,71,2,0,0
"E00033646",41,14,26,0,1,0
"E00033647",99,24,72,1,2,0
"E00033648",127,55,67,1,3,1
"E00033649",115,21,86,1,6,1
"E00033650",134,53,75,3,3,0
"E00033651",58,15,43,0,0,0
"E00033652",132,49,81,1,1,0
"E00033653",105,24,72,4,1,4
"E00033654",79,16,61,2,0,0
"E00033655",186,62,112,7,3,2
"E00033656",83,22,54,4,3,0
"E00033657",84,22,59,2,1,0
"E00033658",129,33,89,3,4,0
"E00033659",157,43,109,3,1,1
"E00033660",132,35,94,0,3,0
"E00033662",155,45,107,2,1,0
"E00033663",122,77,42,0,3,0
"E00033664",138,88,49,1,0,0
"E00033665",167,36,124,6,1,0
"E00033666",130,73,53,1,1,2
"E00033667",142,57,79,4,2,0
"E00033668",114,36,71,3,4,0
"E00033669",125,36,83,4,0,2
"E00033670",177,93,66,0,10,8
"E00033672",159,51,92,2,5,9
"E00033673",124,52,68,3,0,1
"E00033677",120,57,60,3,0,0
"E00033678",194,123,61,0,3,7
"E00033684",212,94,107,4,2,5
"E00033685",130,40,82,6,2,0
"E00033686",129,51,67,5,3,3
"E00033687",162,56,95,5,3,3
"E00033688",118,46,65,5,2,0
"E00033689",145,54,80,5,5,1
"E00033690",169,65,84,4,8,8
"E00033691",107,48,54,3,2,0
"E00033692",201,117,71,0,8,5
"E00033694",114,51,59,3,1,0
"E00033695",137,50,80,3,3,1
"E00033696",205,71,126,3,5,0
"E00033697",145,44,99,2,0,0
"E00033698",165,40,118,6,0,1
"E00033699",143,39,101,1,1,1
"E00033700",97,34,61,1,1,0
"E00033701",136,27,105,1,2,1
"E00033702",103,68,34,0,0,1
"E00033703",167,106,58,0,1,2
"E00033704",125,15,106,0,4,0
"E00033705",133,20,100,3,10,0
"E00033706",116,47,66,1,2,0
"E00033707",119,47,70,0,1,1
"E00033708",117,67,49,1,0,0
"E00033709",76,22,52,1,1,0
"E00033710",137,49,84,1,2,1
"E00033711",70,37,32,1,0,0
"E00033712",124,17,104,0,3,0
"E00033713",127,45,79,0,3,0
"E00033715",162,51,107,3,1,0
"E00033716",121,80,38,1,2,0
"E00033717",103,35,64,2,2,0
"E00033718",132,27,99,0,5,1
"E00033719",127,25,97,3,2,0
"E00033720",135,35,96,1,2,1
"E00033721",113,20,90,3,0,0
"E00033722",94,23,67,0,3,1
"E00033723",135,24,107,1,3,0
"E00033724",134,46,82,1,3,2
"E00033725",145,53,79,6,3,4
"E00033726",103,37,63,0,3,0
"E00033727",138,48,87,3,0,0
"E00033728",141,13,123,1,4,0
"E00033729",99,33,62,1,3,0
"E00033730",127,31,90,2,4,0
"E00033731",87,43,41,3,0,0
"E00033732",125,37,86,0,2,0
"E00033733",102,28,71,0,2,1
"E00033734",111,42,69,0,0,0
"E00033735",94,80,14,0,0,0
"E00033736",126,57,66,2,1,0
"E00033737",145,40,99,2,1,3
"E00033738",97,45,50,0,1,1
"E00033739",105,29,73,1,2,0
"E00033740",140,48,88,1,3,0
"E00033741",134,54,74,1,4,1
"E00033742",130,40,87,3,0,0
"E00033743",108,32,73,0,3,0
"E00033744",146,46,93,2,4,1
"E00033745",119,67,47,2,2,1
"E00033746",124,36,88,0,0,0
"E00033747",146,45,92,4,3,2
"E00033748",119,38,79,1,1,0
"E00033749",118,39,77,1,0,1
"E00033750",137,40,94,1,2,0
"E00033752",189,62,116,5,5,1
"E00033753",108,25,79,1,3,0
"E00033754",126,35,85,2,4,0
"E00033755",118,23,87,4,3,1
"E00033756",133,31,101,1,0,0
"E00033758",112,34,75,1,2,0
"E00033759",99,50,48,1,0,0
"E00033762",122,35,81,2,2,2
"E00033763",125,26,94,3,2,0
"E00033764",133,14,109,5,5,0
"E00033765",131,43,80,2,4,2
"E00033766",123,18,97,3,5,0
"E00033767",117,29,78,3,6,1
"E00033768",116,35,76,3,1,1
"E00033769",130,89,41,0,0,0
"E00033770",127,9,110,2,6,0
"E00033771",132,18,110,0,3,1
"E00033773",114,27,76,2,7,2
"E00033774",130,44,82,1,3,0
"E00033775",185,53,126,2,2,2
"E00033776",146,72,71,1,2,0
"E00033777",109,18,85,1,5,0
"E00033778",128,32,91,2,3,0
"E00033779",132,55,70,4,3,0
"E00033780",104,22,77,1,3,1
"E00033781",170,85,81,2,2,0
"E00033782",131,40,89,1,0,1
"E00033783",120,32,82,1,3,2
"E00033784",189,57,128,1,2,1
"E00033785",128,33,90,1,4,0
"E00033786",140,17,115,3,4,1
"E00033787",130,21,100,1,7,1
"E00033788",107,18,84,0,4,1
"E00033789",105,15,83,1,3,3
"E00033790",109,21,85,0,2,1
"E00033791",150,41,103,2,4,0
"E00033792",80,15,62,0,2,1
"E00033793",134,44,85,2,3,0
"E00033794",117,32,79,1,5,0
"E00033795",119,37,79,2,1,0
"E00033796",89,27,58,4,0,0
"E00033797",106,35,64,4,2,1
"E00033798",136,31,97,2,5,1
"E00033799",117,32,79,2,2,2
"E00033800",84,23,60,0,1,0
"E00033801",128,45,82,0,1,0
"E00033802",76,24,52,0,0,0
"E00033803",120,41,74,2,3,0
"E00033804",120,42,72,4,2,0
"E00033805",97,56,40,1,0,0
"E00033806",122,84,28,1,6,3
"E00033807",227,110,90,14,10,3
"E00033808",92,36,43,7,4,2
"E00033810",145,87,42,10,5,1
"E00033811",218,81,95,24,9,9
"E00033812",177,79,70,15,10,3
"E00033813",207,98,83,13,7,6
"E00033814",165,64,69,20,7,5
"E00033815",168,85,68,8,6,1
"E00033816",130,41,66,8,13,2
"E00033818",141,66,53,14,5,3
"E00033819",142,90,36,6,5,5
"E00033820",141,79,52,1,5,4
"E00033821",113,81,21,3,5,3
"E00033822",159,42,72,34,6,5
"E00033823",58,20,27,6,4,1
"E00033824",165,44,77,29,5,10
"E00033825",135,40,60,17,10,8
"E00033826",176,94,65,2,9,6
"E00033827",152,114,29,2,4,3
"E00033828",155,59,70,16,6,4
"E00033829",142,96,28,5,8,5
"E00033832",144,93,41,1,7,2
"E00033833",192,132,40,9,8,3
