"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E00033068",327,25,263,22,15,0,4,3,0,0,0,1,0,7.64525993883792,80.4281345565749,6.72782874617737,4.58715596330275,0,1.22324159021407,0.917431192660551,0,0,0,0.305810397553517,0
"E00033069",248,27,196,10,4,1,4,7,3,0,1,1,0,10.8870967741935,79.0322580645161,4.03225806451613,1.61290322580645,0.403225806451613,1.61290322580645,2.82258064516129,1.20967741935484,0,0.403225806451613,0.403225806451613,0
"E00033070",279,38,232,2,5,0,1,2,0,0,0,0,0,13.6200716845878,83.1541218637993,0.716845878136201,1.7921146953405,0,0.3584229390681,0.716845878136201,0,0,0,0,0
"E00033071",275,22,227,3,11,1,1,11,8,0,0,3,0,8,82.5454545454545,1.09090909090909,4,0.363636363636364,0.363636363636364,4,2.90909090909091,0,0,1.09090909090909,0
"E00033072",304,51,238,8,2,0,0,5,2,0,0,2,0,16.7763157894737,78.2894736842105,2.63157894736842,0.657894736842105,0,0,1.64473684210526,0.657894736842105,0,0,0.657894736842105,0
"E00033073",257,38,198,8,6,1,0,4,4,0,0,1,0,14.7859922178988,77.0428015564202,3.11284046692607,2.33463035019455,0.389105058365759,0,1.55642023346304,1.55642023346304,0,0,0.389105058365759,0
"E00033074",299,57,219,5,10,0,3,3,1,0,0,6,0,19.0635451505017,73.2441471571906,1.67224080267559,3.34448160535117,0,1.00334448160535,1.00334448160535,0.334448160535117,0,0,2.0066889632107,0
"E00033075",254,81,161,5,5,1,1,0,0,0,1,0,0,31.8897637795276,63.3858267716535,1.96850393700787,1.96850393700787,0.393700787401575,0.393700787401575,0,0,0,0.393700787401575,0,0
"E00033076",397,122,263,3,3,0,2,6,0,0,0,2,0,30.7304785894207,66.2468513853904,0.755667506297229,0.755667506297229,0,0.503778337531486,1.51133501259446,0,0,0,0.503778337531486,0
"E00033077",292,32,235,5,5,0,4,7,3,0,0,1,0,10.958904109589,80.4794520547945,1.71232876712329,1.71232876712329,0,1.36986301369863,2.3972602739726,1.02739726027397,0,0,0.342465753424658,0
"E00033078",329,70,251,2,3,0,1,5,0,0,0,1,0,21.2765957446809,76.2917933130699,0.60790273556231,0.911854103343465,0,0.303951367781155,1.51975683890578,0,0,0,0.303951367781155,0
"E00033079",230,36,193,1,2,0,0,0,1,0,0,0,0,15.6521739130435,83.9130434782609,0.434782608695652,0.869565217391304,0,0,0,0.434782608695652,0,0,0,0
"E00033080",197,48,146,0,0,0,1,6,0,0,0,0,0,24.3654822335025,74.1116751269035,0,0,0,0.50761421319797,3.04568527918782,0,0,0,0,0
"E00033081",220,42,171,2,3,0,1,1,0,0,0,0,0,19.0909090909091,77.7272727272727,0.909090909090909,1.36363636363636,0,0.454545454545455,0.454545454545455,0,0,0,0,0
"E00033082",312,11,287,6,6,0,3,6,1,0,0,0,0,3.52564102564103,91.9871794871795,1.92307692307692,1.92307692307692,0,0.961538461538462,1.92307692307692,0.32051282051282,0,0,0,0
"E00033083",336,14,308,0,6,0,0,4,3,0,0,5,0,4.16666666666667,91.6666666666667,0,1.78571428571429,0,0,1.19047619047619,0.892857142857143,0,0,1.48809523809524,0
"E00033084",325,68,247,0,4,0,0,6,0,0,0,0,0,20.9230769230769,76,0,1.23076923076923,0,0,1.84615384615385,0,0,0,0,0
"E00033085",321,32,285,0,3,0,0,1,0,0,0,1,0,9.96884735202492,88.785046728972,0,0.934579439252336,0,0,0.311526479750779,0,0,0,0.311526479750779,0
"E00033086",249,22,226,1,0,0,0,0,0,0,0,0,0,8.83534136546185,90.7630522088353,0.401606425702811,0,0,0,0,0,0,0,0,0
"E00033087",397,37,330,4,14,0,0,13,2,0,1,0,0,9.31989924433249,83.1234256926952,1.00755667506297,3.5264483627204,0,0,3.27455919395466,0.503778337531486,0,0.251889168765743,0,0
"E00033088",239,26,204,1,3,0,0,2,4,0,0,0,0,10.8786610878661,85.3556485355649,0.418410041841004,1.25523012552301,0,0,0.836820083682008,1.67364016736402,0,0,0,0
"E00033089",302,56,235,2,9,0,0,0,1,0,0,0,0,18.5430463576159,77.8145695364238,0.662251655629139,2.98013245033113,0,0,0,0.33112582781457,0,0,0,0
"E00033090",376,82,289,1,0,0,0,6,1,0,0,0,0,21.8085106382979,76.8617021276596,0.265957446808511,0,0,0,1.59574468085106,0.265957446808511,0,0,0,0
"E00033091",306,42,259,2,1,0,0,0,1,0,0,1,0,13.7254901960784,84.640522875817,0.65359477124183,0.326797385620915,0,0,0,0.326797385620915,0,0,0.326797385620915,0
"E00033092",307,22,285,2,0,0,0,0,0,0,0,0,0,7.16612377850163,92.8338762214984,0.651465798045603,0,0,0,0,0,0,0,0,0
"E00033093",372,51,315,2,4,0,0,0,1,0,0,0,0,13.7096774193548,84.6774193548387,0.537634408602151,1.0752688172043,0,0,0,0.268817204301075,0,0,0,0
"E00033094",328,37,288,3,0,2,0,0,0,0,0,0,0,11.280487804878,87.8048780487805,0.914634146341463,0,0.609756097560976,0,0,0,0,0,0,0
"E00033095",443,46,382,7,6,0,0,1,4,0,0,3,0,10.3837471783296,86.2302483069978,1.58013544018059,1.35440180586907,0,0,0.225733634311512,0.90293453724605,0,0,0.677200902934537,0
"E00033096",262,26,230,2,0,0,0,7,2,0,0,0,0,9.9236641221374,87.7862595419847,0.763358778625954,0,0,0,2.67175572519084,0.763358778625954,0,0,0,0
"E00033097",263,46,216,0,1,0,0,0,0,0,0,0,0,17.4904942965779,82.1292775665399,0,0.380228136882129,0,0,0,0,0,0,0,0
"E00033098",277,21,248,0,0,0,6,1,0,0,1,1,0,7.5812274368231,89.5306859205776,0,0,0,2.16606498194946,0.36101083032491,0,0,0.36101083032491,0.36101083032491,0
"E00033099",163,44,119,0,0,0,0,0,0,0,0,0,0,26.9938650306748,73.0061349693252,0,0,0,0,0,0,0,0,0,0
"E00033100",297,62,225,0,6,0,2,2,0,0,0,0,0,20.8754208754209,75.7575757575758,0,2.02020202020202,0,0.673400673400673,0.673400673400673,0,0,0,0,0
"E00033101",212,22,186,4,0,1,0,0,1,0,0,0,0,10.377358490566,87.7358490566038,1.88679245283019,0,0.471698113207547,0,0,0.471698113207547,0,0,0,0
"E00033102",429,60,354,2,5,0,3,4,0,0,0,1,0,13.986013986014,82.5174825174825,0.466200466200466,1.16550116550117,0,0.699300699300699,0.932400932400932,0,0,0,0.233100233100233,0
"E00033103",298,65,233,0,0,0,0,0,0,0,0,0,0,21.8120805369128,78.1879194630873,0,0,0,0,0,0,0,0,0,0
"E00033104",275,50,219,2,1,2,0,1,0,0,0,0,0,18.1818181818182,79.6363636363636,0.727272727272727,0.363636363636364,0.727272727272727,0,0.363636363636364,0,0,0,0,0
"E00033105",293,19,269,1,0,0,4,0,0,0,0,1,0,6.48464163822526,91.8088737201365,0.341296928327645,0,0,1.36518771331058,0,0,0,0,0.341296928327645,0
"E00033106",286,43,240,2,1,0,0,1,0,0,0,0,0,15.034965034965,83.9160839160839,0.699300699300699,0.34965034965035,0,0,0.34965034965035,0,0,0,0,0
"E00033107",353,27,313,4,7,0,0,4,1,0,0,0,0,7.64872521246459,88.6685552407932,1.13314447592068,1.98300283286119,0,0,1.13314447592068,0.28328611898017,0,0,0,0
"E00033108",317,55,262,0,0,0,0,0,1,0,0,0,0,17.3501577287066,82.6498422712934,0,0,0,0,0,0.315457413249211,0,0,0,0
"E00033109",322,38,282,0,0,2,0,0,1,0,0,0,0,11.8012422360248,87.5776397515528,0,0,0.62111801242236,0,0,0.31055900621118,0,0,0,0
"E00033110",340,34,297,0,8,0,0,1,0,0,0,0,0,10,87.3529411764706,0,2.35294117647059,0,0,0.294117647058824,0,0,0,0,0
"E00033112",308,12,288,0,2,0,1,0,3,0,0,6,0,3.8961038961039,93.5064935064935,0,0.649350649350649,0,0.324675324675325,0,0.974025974025974,0,0,1.94805194805195,0
"E00033113",246,15,225,2,5,0,0,2,1,0,0,0,0,6.09756097560976,91.4634146341463,0.813008130081301,2.03252032520325,0,0,0.813008130081301,0.40650406504065,0,0,0,0
"E00033114",308,11,296,0,0,0,0,1,0,0,0,0,0,3.57142857142857,96.1038961038961,0,0,0,0,0.324675324675325,0,0,0,0,0
"E00033115",132,16,108,1,6,0,0,1,2,0,0,0,0,12.1212121212121,81.8181818181818,0.757575757575758,4.54545454545455,0,0,0.757575757575758,1.51515151515152,0,0,0,0
"E00033116",190,80,108,1,1,0,0,0,0,0,0,0,0,42.1052631578947,56.8421052631579,0.526315789473684,0.526315789473684,0,0,0,0,0,0,0,0
"E00033117",385,30,340,5,2,1,0,9,0,0,0,0,0,7.79220779220779,88.3116883116883,1.2987012987013,0.519480519480519,0.25974025974026,0,2.33766233766234,0,0,0,0,0
"E00033118",331,27,301,1,0,0,0,0,1,0,1,0,0,8.1570996978852,90.9365558912387,0.302114803625378,0,0,0,0,0.302114803625378,0,0.302114803625378,0,0
"E00033119",262,20,234,7,0,1,1,1,0,0,0,1,0,7.63358778625954,89.3129770992366,2.67175572519084,0,0.381679389312977,0.381679389312977,0.381679389312977,0,0,0,0.381679389312977,0
"E00033120",313,32,277,1,3,0,0,0,1,0,0,3,0,10.223642172524,88.4984025559105,0.319488817891374,0.958466453674121,0,0,0,0.319488817891374,0,0,0.958466453674121,0
"E00033121",220,36,184,0,0,0,0,0,0,0,0,0,0,16.3636363636364,83.6363636363636,0,0,0,0,0,0,0,0,0,0
"E00033122",275,26,249,0,3,0,0,0,0,0,0,0,0,9.45454545454546,90.5454545454545,0,1.09090909090909,0,0,0,0,0,0,0,0
"E00033123",258,25,223,9,0,0,0,0,0,0,1,0,0,9.68992248062016,86.4341085271318,3.48837209302326,0,0,0,0,0,0,0.387596899224806,0,0
"E00033124",307,14,283,0,3,0,0,6,0,0,0,2,0,4.56026058631922,92.1824104234528,0,0.977198697068404,0,0,1.95439739413681,0,0,0,0.651465798045603,0
"E00033125",187,29,151,3,5,0,0,0,0,0,0,0,0,15.5080213903743,80.7486631016043,1.60427807486631,2.67379679144385,0,0,0,0,0,0,0,0
"E00033126",254,38,216,0,0,0,1,0,0,0,0,0,0,14.9606299212598,85.0393700787402,0,0,0,0.393700787401575,0,0,0,0,0,0
"E00033127",524,100,413,0,7,1,0,2,0,0,2,0,0,19.0839694656489,78.8167938931298,0,1.33587786259542,0.190839694656489,0,0.381679389312977,0,0,0.381679389312977,0,0
"E00033128",268,41,223,1,0,0,2,1,0,0,0,0,0,15.2985074626866,83.2089552238806,0.373134328358209,0,0,0.746268656716418,0.373134328358209,0,0,0,0,0
"E00033129",256,31,216,2,1,0,6,6,0,0,0,0,0,12.109375,84.375,0.78125,0.390625,0,2.34375,2.34375,0,0,0,0,0
"E00033130",360,15,337,2,1,3,0,5,0,0,0,0,0,4.16666666666667,93.6111111111111,0.555555555555556,0.277777777777778,0.833333333333333,0,1.38888888888889,0,0,0,0,0
"E00033131",275,60,208,0,6,0,0,1,2,0,0,0,0,21.8181818181818,75.6363636363636,0,2.18181818181818,0,0,0.363636363636364,0.727272727272727,0,0,0,0
"E00033132",459,107,333,1,14,0,3,0,0,0,0,3,0,23.3115468409586,72.5490196078431,0.217864923747277,3.05010893246187,0,0.65359477124183,0,0,0,0,0.65359477124183,0
"E00033133",366,104,262,0,0,0,0,0,0,0,0,0,0,28.4153005464481,71.5846994535519,0,0,0,0,0,0,0,0,0,0
"E00033134",190,73,116,0,0,0,0,1,0,0,0,0,0,38.4210526315789,61.0526315789474,0,0,0,0,0.526315789473684,0,0,0,0,0
"E00033135",445,107,319,3,6,0,0,9,1,0,0,0,0,24.0449438202247,71.685393258427,0.674157303370786,1.34831460674157,0,0,2.02247191011236,0.224719101123596,0,0,0,0
"E00033136",225,46,172,1,4,0,0,2,0,0,0,1,0,20.4444444444444,76.4444444444444,0.444444444444444,1.77777777777778,0,0,0.888888888888889,0,0,0,0.444444444444444,0
"E00033137",289,111,158,1,4,0,0,12,3,0,0,0,0,38.4083044982699,54.6712802768166,0.346020761245675,1.3840830449827,0,0,4.1522491349481,1.03806228373702,0,0,0,0
"E00033138",171,72,94,0,4,0,1,0,0,0,0,0,0,42.1052631578947,54.9707602339181,0,2.33918128654971,0,0.584795321637427,0,0,0,0,0,0
"E00033139",248,56,191,1,0,0,0,0,0,0,0,0,0,22.5806451612903,77.0161290322581,0.403225806451613,0,0,0,0,0,0,0,0,0
"E00033140",202,43,159,0,0,0,0,0,1,0,0,0,0,21.2871287128713,78.7128712871287,0,0,0,0,0,0.495049504950495,0,0,0,0
"E00033141",208,40,166,1,1,0,0,0,0,0,0,0,0,19.2307692307692,79.8076923076923,0.480769230769231,0.480769230769231,0,0,0,0,0,0,0,0
"E00033142",273,59,214,0,0,0,0,0,0,0,0,0,0,21.6117216117216,78.3882783882784,0,0,0,0,0,0,0,0,0,0
"E00033143",261,92,162,0,2,0,2,3,0,0,0,0,0,35.2490421455939,62.0689655172414,0,0.766283524904214,0,0.766283524904214,1.14942528735632,0,0,0,0,0
"E00033144",204,71,122,3,1,0,2,4,1,0,0,0,0,34.8039215686275,59.8039215686275,1.47058823529412,0.490196078431373,0,0.980392156862745,1.96078431372549,0.490196078431373,0,0,0,0
"E00033145",294,67,220,1,2,0,0,2,0,0,2,0,0,22.7891156462585,74.8299319727891,0.340136054421769,0.680272108843537,0,0,0.680272108843537,0,0,0.680272108843537,0,0
