"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E02001376",6790,2319,873,906,131,859,1147,555,171,979,339,104,535,34.1531664212077,12.8571428571429,13.3431516936672,1.92930780559647,12.6509572901325,16.8924889543446,8.17378497790869,2.51840942562592,14.4182621502209,4.99263622974963,1.53166421207658,7.87923416789396
"E02001377",10487,2098,719,918,93,3166,2416,1077,146,5616,1089,573,3954,20.0057213693144,6.85610756174311,8.75369505101554,0.886812243730333,30.1897587489272,23.0380471059407,10.2698579193287,1.39219986650138,53.5520167826833,10.3842853056165,5.46390769524173,37.7038237818251
"E02001378",6593,2067,891,956,180,808,1397,294,155,335,115,44,175,31.3514333383892,13.514333383892,14.50022751403,2.73016836038222,12.2554224177158,21.1891399969665,4.4592749886243,2.35097831032914,5.08114667071136,1.7442742302442,0.667374488093432,2.65433035037161
"E02001380",6181,1360,820,1016,233,793,1752,207,192,253,117,23,112,22.0029121501375,13.2664617375829,16.4374696651027,3.76961656689856,12.8296392169552,28.3449280051772,3.34897265814593,3.10629348001941,4.09318880440058,1.89289758938683,0.372108073127326,1.81200453001133
"E02001381",7654,2097,868,935,129,1448,1779,398,143,1282,396,115,768,27.3974392474523,11.3404755683303,12.2158348575908,1.68539325842697,18.9182126992422,23.2427488894696,5.19989547948785,1.86830415469036,16.7494120721192,5.17376535145022,1.50248236216357,10.0339691664489
"E02001382",5791,1032,744,955,199,832,1834,195,170,323,136,22,164,17.8207563460542,12.8475220169228,16.4911068900017,3.43636677603177,14.3671213952685,31.6698324987049,3.36729407701606,2.93558970816785,5.57762044551891,2.34847176653428,0.379899844586427,2.83198065964428
"E02001383",6638,1371,497,678,52,1455,2163,422,90,1973,547,173,1253,20.6538113889726,7.48719493823441,10.2139198553781,0.783368484483278,21.919252786984,32.5851159987948,6.35733654715276,1.35583006929798,29.7228080747213,8.24043386562217,2.60620668876168,18.8761675203375
"E02001384",9753,1377,559,866,92,4285,2205,369,126,4741,1193,366,3181,14.1187326976315,5.73156977340306,8.87931918384087,0.943299497590485,43.9351994258177,22.6084281759459,3.78345124577053,1.29191018148262,48.6106838921358,12.2321337024505,3.75269147954476,32.6156054547319
"E02001385",5980,2144,819,670,65,561,1179,542,208,734,180,114,438,35.8528428093645,13.695652173913,11.2040133779264,1.08695652173913,9.38127090301003,19.7157190635452,9.06354515050167,3.47826086956522,12.2742474916388,3.01003344481605,1.90635451505017,7.32441471571906
"E02001386",6260,2711,853,963,179,648,675,231,185,253,91,20,141,43.3067092651757,13.6261980830671,15.3833865814696,2.8594249201278,10.3514376996805,10.7827476038339,3.69009584664537,2.95527156549521,4.04153354632588,1.45367412140575,0.319488817891374,2.25239616613419
"E02001387",6639,858,626,871,184,887,3051,162,222,521,184,40,296,12.9236330772707,9.42913089320681,13.1194456996536,2.77150173218858,13.3604458502787,45.9557162223226,2.44012652507908,3.34387708992318,7.84756740472963,2.77150173218858,0.602500376562735,4.45850278656424
"E02001388",7969,882,512,810,113,2635,2814,203,141,2695,596,258,1841,11.0678880662567,6.42489647383612,10.1643869996235,1.41799472957711,33.0656293135902,35.3118333542477,2.54737106286862,1.76935625549002,33.8185468691178,7.47898105157485,3.23754548876898,23.102020328774
"E02001389",5607,1249,431,528,39,727,2352,281,45,606,204,65,335,22.2757267701088,7.68682004637061,9.41680042803638,0.695559122525415,12.9659354378456,41.9475655430712,5.01159265204209,0.802568218298555,10.8079186730872,3.63830925628678,1.15926520420902,5.97467451400036
"E02001390",6976,2944,894,910,98,781,979,370,209,506,133,72,298,42.2018348623853,12.8153669724771,13.0447247706422,1.40481651376147,11.1955275229358,14.0338302752294,5.30389908256881,2.99598623853211,7.25344036697248,1.90653669724771,1.03211009174312,4.27178899082569
"E02001391",4775,2020,706,758,134,547,436,174,151,190,75,15,100,42.303664921466,14.7853403141361,15.8743455497382,2.80628272251309,11.455497382199,9.13089005235602,3.64397905759162,3.16230366492147,3.97905759162304,1.57068062827225,0.31413612565445,2.09424083769634
"E02001392",4950,1021,545,704,235,560,1711,174,101,173,69,12,89,20.6262626262626,11.010101010101,14.2222222222222,4.74747474747475,11.3131313131313,34.5656565656566,3.51515151515151,2.04040404040404,3.4949494949495,1.39393939393939,0.242424242424242,1.7979797979798
"E02001393",6536,819,572,920,165,1017,2869,174,209,792,265,106,421,12.530599755202,8.7515299877601,14.0758873929009,2.52447980416157,15.5599755201958,43.8953488372093,2.66217870257038,3.19767441860465,12.1175030599755,4.05446756425949,1.62178702570379,6.44124847001224
"E02001394",9214,1575,606,828,124,2521,3283,277,85,2514,538,262,1713,17.0935532884741,6.5769481224224,8.98632515736922,1.34577816366399,27.3605383112655,35.6305621879748,3.00629476883004,0.922509225092251,27.2845669633167,5.8389407423486,2.84349902322553,18.5912741480356
"E02001395",5118,887,500,723,169,667,2016,156,124,280,130,18,131,17.3309886674482,9.76944118796405,14.126611957796,3.30207112153185,13.032434544744,39.390386869871,3.04806565064478,2.42282141461508,5.47088706525987,2.54005470887065,0.351699882766706,2.55959359124658
"E02001396",6861,1992,794,845,150,835,1997,248,147,519,197,38,284,29.0336685614342,11.5726570470777,12.3159889228975,2.18627022299956,12.1702375746976,29.1065442355342,3.61463343535928,2.14254481853957,7.56449497157849,2.87130155953943,0.553855123159889,4.13933828887917
"E02001397",6558,1755,735,883,225,748,1999,213,139,259,117,21,121,26.7612076852699,11.2076852698994,13.4644708752668,3.43092406221409,11.4059164379384,30.4818542238487,3.24794144556267,2.11954864287893,3.94937480939311,1.78408051235133,0.320219579139982,1.8450747179018
"E02001398",6830,1275,586,811,170,977,2783,228,97,831,254,81,495,18.6676427525622,8.57979502196193,11.8740849194729,2.48901903367496,14.3045387994143,40.7467057101025,3.33821376281113,1.42020497803807,12.1669106881406,3.71888726207906,1.18594436310395,7.24743777452416
"E02001399",6075,1033,758,897,224,808,2144,211,191,376,147,38,190,17.0041152263375,12.477366255144,14.7654320987654,3.68724279835391,13.3004115226337,35.2921810699589,3.47325102880658,3.1440329218107,6.18930041152263,2.41975308641975,0.625514403292181,3.12757201646091
"E02001400",5559,1682,797,862,144,629,1267,178,198,249,103,23,123,30.2572405108833,14.3371109911855,15.5063860406548,2.59039395574744,11.3149847094801,22.7918690411945,3.20201475085447,3.56179168915273,4.47922288181328,1.85285123223601,0.413743479042993,2.21262817053427
"E02001401",6667,1630,848,1088,286,830,1701,284,177,275,116,27,130,24.4487775611219,12.7193640317984,16.319184040798,4.28978551072446,12.4493775311234,25.5137243137843,4.25978701064947,2.65486725663717,4.12479376031198,1.73991300434978,0.404979751012449,1.94990250487476
"E02001402",7070,1197,658,905,198,786,3129,197,178,300,116,26,157,16.9306930693069,9.30693069306931,12.8005657708628,2.8005657708628,11.1173974540311,44.2574257425743,2.78642149929279,2.51768033946252,4.24328147100424,1.64073550212164,0.367751060820368,2.22065063649222
"E02001403",4899,1499,737,772,102,552,962,275,130,202,91,14,97,30.5980812410696,15.0438865074505,15.7583180240865,2.08205756276791,11.2676056338028,19.636660542968,5.61339048785466,2.65360277607675,4.12329046744234,1.85752194325373,0.285772606654419,1.97999591753419
"E02001404",5722,2165,975,929,169,604,637,243,158,247,97,15,131,37.836420831877,17.0394966794827,16.2355819643481,2.953512757777,10.5557497378539,11.1324711639287,4.24676686473261,2.76127228241873,4.31667249213562,1.69521146452289,0.262146102761272,2.28940929744844
"E02001405",7302,3054,1244,1197,171,692,594,350,247,260,88,31,141,41.8241577649959,17.0364283757875,16.392769104355,2.341824157765,9.47685565598466,8.13475760065735,4.79320734045467,3.38263489454944,3.56066831005204,1.20514927417146,0.424541221583128,1.93097781429745
"E02006932",9795,536,524,896,57,4180,2696,906,29,6762,1555,773,4432,5.472179683512,5.34966819806023,9.14752424706483,0.581929555895865,42.6748340990301,27.524247064829,9.24961715160796,0.296069423175089,69.0352220520674,15.8754466564574,7.89178152118428,45.2475752935171
"E02006933",4963,779,371,454,78,776,2247,258,37,923,241,62,620,15.6961515212573,7.475317348378,9.14769292766472,1.57163006246222,15.6357042111626,45.2750352609309,5.19846866814427,0.74551682450131,18.5976224058029,4.85593391094096,1.24924440862382,12.4924440862382
"E02006934",5008,316,249,476,36,1247,2387,297,15,1583,420,137,1026,6.30990415335463,4.97204472843451,9.50479233226837,0.718849840255591,24.9001597444089,47.6637380191693,5.93051118210863,0.299520766773163,31.6094249201278,8.38658146964856,2.73562300319489,20.4872204472843
