"GeographyCode","QS115EW0001","QS115EW0002","QS115EW0003","QS115EW0004","QS115EW0005","QS115EW0006","QS115EW0007","QS115EW0008","QS115EW0009","QS115EW0010","QS115EW0011","QS115EW0012"
"E01006574",612,231,118,113,381,51,65,75,59,17,28,86
"E01006575",578,205,97,108,373,32,82,58,78,8,33,82
"E01006576",713,191,98,93,522,27,83,117,151,6,38,100
"E01006577",597,145,76,69,452,17,78,94,101,13,39,110
"E01006578",554,139,65,74,415,25,65,85,105,18,37,80
"E01006579",618,131,94,37,487,17,95,109,89,19,46,112
"E01006580",515,113,56,57,402,11,80,75,85,12,39,100
"E01006581",607,138,72,66,469,11,92,112,95,16,37,106
"E01006582",585,110,53,57,475,17,83,98,91,14,67,105
"E01006583",467,85,61,24,382,4,87,79,67,13,36,96
"E01006584",611,205,77,128,406,28,78,70,100,13,38,79
"E01006585",641,268,102,166,373,41,72,47,85,12,32,84
"E01006586",921,414,126,288,507,59,76,85,144,4,44,95
"E01006587",717,259,57,202,458,32,60,73,129,21,39,104
"E01006588",702,272,72,200,430,12,60,60,152,9,25,112
"E01006589",599,152,78,74,447,21,73,104,96,14,35,104
"E01006590",701,231,65,166,470,23,49,67,147,7,18,159
"E01006591",671,192,65,127,479,24,60,87,137,15,37,119
"E01006592",624,189,123,66,435,10,93,66,92,18,38,118
"E01006593",662,232,52,180,430,31,41,71,133,11,19,124
"E01006594",579,172,96,76,407,4,89,69,98,15,39,93
"E01006595",812,280,128,152,532,40,82,98,174,10,16,112
"E01006596",597,162,78,84,435,13,76,68,124,15,36,103
"E01006597",683,193,92,101,490,19,89,87,130,17,36,112
"E01006598",604,223,106,117,381,76,60,54,73,23,29,66
"E01006599",482,158,45,113,324,96,29,59,57,8,23,52
"E01006600",592,180,92,88,412,44,80,49,76,10,44,109
"E01006603",594,182,78,104,412,50,91,47,81,11,39,93
"E01006604",571,175,78,97,396,40,69,51,83,10,42,101
"E01006605",696,289,123,166,407,46,74,58,79,12,52,86
"E01006606",723,272,82,190,451,68,82,62,116,11,23,89
"E01006607",641,196,80,116,445,73,81,61,73,11,34,112
"E01006608",563,221,74,147,342,45,49,55,87,5,34,67
"E01006609",576,209,62,147,367,49,56,65,82,9,26,80
"E01006610",669,283,134,149,386,79,48,53,90,7,30,79
"E01006611",742,411,82,329,331,88,41,60,80,10,4,48
"E01006612",740,346,124,222,394,70,79,54,72,12,32,75
"E01006613",611,240,114,126,371,35,74,46,67,9,41,99
"E01006614",667,292,67,225,375,68,68,62,94,6,19,58
"E01006615",663,279,72,207,384,99,44,51,98,1,22,69
"E01006616",613,207,88,119,406,42,71,45,93,13,43,99
"E01006617",650,211,69,142,439,34,82,75,134,10,17,87
"E01006618",692,212,132,80,480,34,108,62,94,6,50,126
"E01006619",734,256,89,167,478,35,108,96,120,12,24,83
"E01006620",625,229,145,84,396,27,94,52,81,11,40,91
"E01006621",584,163,88,75,421,12,93,71,77,10,40,118
"E01006622",586,129,76,53,457,18,103,90,83,17,33,113
"E01006623",527,69,32,37,458,14,95,76,95,14,41,123
"E01006624",702,268,90,178,434,51,69,67,107,11,34,95
"E01006625",609,185,114,71,424,30,94,76,90,9,38,87
"E01006626",593,173,101,72,420,15,79,65,85,6,42,128
"E01006627",600,195,88,107,405,25,69,88,95,4,37,87
"E01006628",651,200,77,123,451,29,54,73,148,12,34,101
"E01006629",573,203,79,124,370,23,62,51,110,8,18,98
"E01006630",555,166,45,121,389,69,48,69,89,11,42,61
"E01006632",884,344,83,261,540,103,91,83,146,16,28,73
"E01006633",699,317,145,172,382,69,59,57,91,11,35,60
"E01006637",670,208,66,142,462,114,38,90,104,19,34,63
"E01006638",518,161,60,101,357,77,49,53,63,14,27,74
"E01006639",640,199,71,128,441,64,56,92,96,17,36,80
"E01006640",760,217,91,126,543,42,92,116,120,20,44,109
"E01006641",633,154,17,137,479,62,17,160,132,24,39,45
"E01006642",590,219,81,138,371,79,46,53,85,16,25,67
"E01006643",740,198,57,141,542,101,63,107,117,25,49,80
"E01006644",963,404,114,290,559,85,69,101,137,18,49,100
"E01006645",690,299,138,161,391,83,77,49,68,8,26,80
"E01006646",1006,503,94,409,503,66,57,64,183,7,40,86
"E01006647",636,242,92,150,394,94,60,50,65,24,37,64
"E01006648",1075,428,125,303,647,65,58,67,270,8,33,146
"E01006651",592,103,27,76,489,37,33,141,118,13,62,85
"E01006652",633,193,67,126,440,49,64,86,97,13,37,94
"E01006653",656,203,74,129,453,55,82,86,107,13,37,73
"E01006654",627,217,98,119,410,43,42,76,101,14,39,95
"E01006655",706,194,88,106,512,41,82,103,116,18,45,107
"E01006656",669,222,69,153,447,64,68,67,112,13,26,97
"E01006657",582,236,71,165,346,55,55,64,88,13,14,57
"E01006658",634,254,84,170,380,73,73,51,87,8,21,67
"E01006659",548,264,77,187,284,51,44,43,64,11,18,53
"E01006660",616,226,97,129,390,44,59,83,68,12,41,83
"E01006661",749,269,123,146,480,74,97,62,97,15,33,102
"E01006662",785,333,162,171,452,70,77,99,96,14,33,63
"E01006663",510,175,64,111,335,53,35,73,87,11,22,54
"E01006664",822,327,128,199,495,90,62,74,122,19,46,82
"E01006665",630,180,49,131,450,46,37,103,121,15,39,89
"E01006666",514,84,30,54,430,29,29,99,86,19,70,98
"E01006667",618,188,78,110,430,49,68,66,120,8,32,87
"E01006668",590,119,32,87,471,49,43,125,127,15,43,69
"E01006669",551,123,28,95,428,35,32,101,108,18,52,82
"E01006670",607,133,38,95,474,52,70,100,110,14,36,92
"E01006671",499,115,52,63,384,33,57,51,78,11,57,97
"E01006672",798,238,80,158,560,108,64,110,104,25,55,94
"E01006673",954,482,125,357,472,91,29,70,148,24,47,63
"E01006674",826,400,113,287,426,76,50,85,79,37,48,51
"E01006675",1132,766,71,695,366,31,11,38,222,5,12,47
"E01006676",761,290,83,207,471,109,46,89,97,27,39,64
"E01006677",477,210,58,152,267,85,21,49,49,11,16,36
"E01006678",1059,513,115,398,546,82,83,69,123,20,48,121
"E01006679",920,392,91,301,528,105,55,88,102,61,60,57
"E01006680",605,140,89,51,465,15,92,89,86,11,43,129
"E01006681",719,276,107,169,443,34,87,73,101,10,32,106
"E01006682",498,96,58,38,402,16,87,76,77,15,33,98
"E01006683",594,136,80,56,458,12,97,89,96,13,44,107
"E01006684",999,361,106,255,638,40,104,126,222,20,34,92
"E01006685",604,181,88,93,423,17,85,67,96,18,21,119
"E01006686",531,122,77,45,409,14,84,52,78,18,45,118
"E01006687",933,391,149,242,542,32,92,116,166,14,22,100
"E01006688",712,282,84,198,430,30,83,78,113,12,22,92
"E01006689",717,228,98,130,489,21,91,103,133,16,34,91
"E01006690",801,436,57,379,365,63,36,46,116,2,22,80
"E01006691",647,247,59,188,400,75,42,67,76,20,22,98
"E01006692",989,400,94,306,589,80,78,101,158,20,54,98
"E01006693",838,463,182,281,375,33,102,50,73,3,29,85
"E01006694",891,375,65,310,516,111,59,76,119,19,37,95
"E01006695",1029,637,58,579,392,78,30,48,113,8,40,75
"E01006696",768,290,78,212,478,75,50,75,118,23,36,101
"E01006697",828,319,68,251,509,91,57,78,124,21,34,104
"E01006698",725,244,70,174,481,86,57,77,97,23,32,109
"E01006699",777,322,78,244,455,94,66,72,115,13,22,73
"E01006700",653,265,61,204,388,56,58,61,84,12,36,81
"E01006701",671,290,80,210,381,50,55,51,100,5,27,93
"E01006702",740,263,84,179,477,97,69,71,120,15,24,81
"E01006703",818,447,114,333,371,51,56,48,101,13,26,76
"E01006705",689,299,57,242,390,76,45,53,103,11,25,77
"E01006706",582,186,77,109,396,65,79,50,69,9,39,85
"E01006707",553,163,89,74,390,51,84,46,84,16,31,78
"E01006708",754,249,96,153,505,52,76,99,126,17,50,85
"E01006709",685,293,118,175,392,44,67,58,93,7,33,90
"E01006710",592,136,67,69,456,73,68,59,95,12,43,106
"E01006711",685,277,83,194,408,62,55,77,89,12,44,69
"E01006712",569,194,68,126,375,47,47,82,101,22,20,56
"E01006713",604,196,95,101,408,45,54,84,108,13,25,79
"E01006716",701,285,71,214,416,91,42,71,116,13,28,55
"E01006717",576,168,67,101,408,38,56,57,83,11,53,110
"E01006718",678,245,86,159,433,35,63,79,98,16,39,103
"E01006719",638,193,69,124,445,63,61,80,97,15,43,86
"E01006720",905,361,73,288,544,89,22,80,141,38,35,139
"E01006721",912,453,136,317,459,115,33,53,173,6,16,63
"E01006722",608,155,56,99,453,33,18,33,81,14,23,251
"E01006723",749,264,63,201,485,31,41,39,112,9,27,226
"E01006724",554,113,36,77,441,13,37,25,78,8,24,256
"E01006725",739,308,84,224,431,62,54,71,121,9,21,93
"E01006726",659,226,50,176,433,56,38,43,116,14,18,148
"E01006727",665,238,63,175,427,56,48,57,136,12,27,91
"E01006728",855,399,103,296,456,104,40,65,161,14,16,56
"E01006729",539,121,74,47,418,97,49,56,79,24,37,76
"E01006730",542,165,90,75,377,56,54,51,70,16,40,90
"E01006731",486,142,61,81,344,51,53,53,64,14,34,75
"E01006732",644,170,69,101,474,117,72,62,70,26,45,82
"E01006734",625,187,79,108,438,135,57,47,85,13,21,80
"E01006735",571,207,71,136,364,71,48,57,67,11,32,78
"E01006736",582,158,57,101,424,59,55,71,80,7,42,110
"E01006737",562,142,62,80,420,55,64,71,71,8,50,101
"E01006738",662,220,97,123,442,77,65,64,101,15,36,84
"E01006739",707,225,91,134,482,84,56,87,92,24,57,82
"E01006740",604,273,83,190,331,58,41,46,78,27,22,59
"E01006741",778,251,105,146,527,73,88,87,115,7,44,113
"E01006742",591,195,75,120,396,29,68,73,88,14,30,94
"E01006743",1008,385,99,286,623,99,58,129,181,17,42,97
"E01006744",739,321,81,240,418,72,58,65,117,14,25,67
"E01006745",907,407,65,342,500,105,54,83,126,9,33,90
"E01006746",655,216,88,128,439,47,89,36,82,11,28,146
"E01006747",857,460,69,391,397,21,28,55,147,1,16,129
"E01006748",756,239,75,164,517,40,39,37,99,7,20,275
"E01006751",831,301,118,183,530,73,62,80,115,11,48,141
"E01006752",489,232,54,178,257,40,30,35,71,5,25,51
"E01006753",666,211,75,136,455,97,65,63,97,18,39,76
"E01006754",781,322,110,212,459,88,65,65,112,8,44,77
"E01006755",690,257,76,181,433,112,43,65,93,13,37,70
"E01006756",757,220,66,154,537,135,63,94,97,14,43,91
"E01006757",621,203,73,130,418,85,42,79,83,23,34,72
"E01006758",639,199,71,128,440,97,50,65,88,14,37,89
"E01006759",460,180,41,139,280,40,31,45,59,9,26,70
"E01006760",826,498,70,428,328,38,20,47,96,8,22,97
"E01006761",793,383,98,285,410,71,64,59,89,10,34,83
"E01006762",725,226,80,146,499,76,80,64,113,17,46,103
"E01006763",652,217,72,145,435,80,65,62,116,11,37,64
"E01006764",667,259,47,212,408,63,54,47,95,16,51,82
"E01006765",659,243,85,158,416,56,60,71,104,10,36,79
"E01006766",574,232,49,183,342,79,33,60,63,16,23,68
"E01006767",779,294,64,230,485,79,46,105,107,20,25,103
"E01006768",587,234,37,197,353,23,51,43,79,11,38,108
"E01006769",712,401,199,202,311,55,73,42,69,11,20,41
"E01006770",445,160,77,83,285,40,59,45,56,7,29,49
"E01006771",694,296,141,155,398,61,71,55,90,11,26,84
"E01006772",480,168,81,87,312,29,58,41,74,6,30,74
"E01006773",554,114,48,66,440,24,81,98,109,7,27,94
"E01006774",552,124,62,62,428,17,59,95,97,10,50,100
"E01006775",556,165,82,83,391,38,86,42,81,13,37,94
"E01006776",844,386,154,232,458,61,73,63,151,2,36,72
"E01006778",1124,496,132,364,628,108,70,78,211,8,39,114
"E01006779",902,334,160,174,568,118,86,67,135,12,41,109
"E01006780",619,191,80,111,428,48,69,76,100,8,37,90
"E01006781",600,163,60,103,437,29,58,95,102,8,36,109
"E01006782",691,271,79,192,420,53,44,84,103,9,29,98
"E01006783",645,199,73,126,446,56,54,89,98,20,33,96
"E01006784",586,209,57,152,377,36,40,84,96,11,30,80
"E01006785",781,275,87,188,506,65,75,86,111,15,42,112
"E01006786",764,237,67,170,527,34,80,115,135,21,41,101
"E01006787",691,312,43,269,379,57,39,60,87,12,43,81
"E01006788",681,137,62,75,544,70,74,109,102,22,44,123
"E01006790",801,350,108,242,451,116,47,71,110,8,23,76
"E01006791",873,418,127,291,455,65,79,67,124,9,27,84
"E01006792",557,138,100,38,419,13,121,74,70,6,38,97
"E01006793",759,337,134,203,422,46,101,56,119,16,23,61
"E01006794",711,224,85,139,487,31,120,90,112,11,29,94
"E01006795",628,215,89,126,413,15,79,76,114,17,25,87
"E01006796",581,105,71,34,476,6,110,77,84,29,39,131
"E01006797",707,297,101,196,410,42,75,70,95,10,30,88
"E01006798",609,183,74,109,426,17,96,65,111,5,31,101
"E01006799",1145,719,351,368,426,37,124,54,129,5,12,65
"E01006800",679,257,137,120,422,12,167,49,78,12,21,83
"E01006801",609,171,106,65,438,13,133,56,114,8,19,95
"E01032505",563,182,68,114,381,34,61,60,87,14,34,91
"E01032506",656,260,72,188,396,45,54,66,122,4,18,87
"E01032507",666,195,43,152,471,27,47,62,172,9,29,125
"E01032508",847,399,102,297,448,73,51,62,117,13,50,82
"E01032509",665,247,67,180,418,85,56,85,95,6,28,63
"E01032510",776,262,69,193,514,56,73,94,109,23,49,110
"E01032511",616,199,61,138,417,58,62,57,117,9,21,93
"E01033747",496,233,78,155,263,52,36,34,51,14,29,47
"E01033748",772,369,15,354,403,28,13,30,302,2,4,24
"E01033749",1039,973,5,968,66,5,4,12,30,4,1,10
"E01033750",905,504,17,487,401,12,15,37,269,1,5,62
"E01033751",603,313,47,266,290,26,10,23,179,2,11,39
"E01033752",790,448,4,444,342,4,1,24,283,0,1,29
"E01033753",714,423,6,417,291,3,3,19,248,0,1,17
"E01033754",838,396,50,346,442,20,38,24,284,4,9,63
"E01033755",675,341,6,335,334,2,3,24,266,1,0,38
"E01033756",733,414,10,404,319,4,10,20,250,0,2,33
"E01033757",715,548,15,533,167,20,5,8,91,2,7,34
"E01033758",475,312,15,297,163,13,7,13,110,1,5,14
"E01033759",480,142,65,77,338,53,41,68,79,9,25,63
"E01033760",529,330,5,325,199,4,2,4,136,0,1,52
"E01033761",832,415,3,412,417,7,1,8,347,0,1,53
"E01033762",456,282,38,244,174,4,6,8,121,0,3,32
"E01033763",820,507,140,367,313,28,34,32,80,6,15,118
"E01033764",1172,607,197,410,565,107,95,61,142,9,29,122
"E01033765",659,282,68,214,377,71,44,50,113,12,22,65
"E01033766",424,104,28,76,320,24,28,30,97,2,19,120
"E01033767",562,261,65,196,301,87,32,36,77,2,8,59
"E01033768",835,599,50,549,236,30,8,30,117,2,8,41
