"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E02001358",2559,151,1005,200,309,72,290,108,21,319,84,84,52,53,135,5.90074247753028,39.2731535756155,7.81555295037124,12.0750293083236,2.81359906213365,11.3325517780383,4.22039859320047,0.82063305978898,12.4658069558421,3.28253223915592,3.28253223915592,2.03204376709652,2.07112153184838,5.27549824150059
"E02001359",2138,136,921,270,130,78,270,127,19,146,41,45,27,28,51,6.36108512628625,43.0776426566885,12.6286248830683,6.08044901777362,3.64826941066417,12.6286248830683,5.94013096351731,0.888681010289991,6.8288119738073,1.9176800748363,2.10477081384471,1.26286248830683,1.30963517305893,2.38540692235734
"E02001360",3272,220,1062,187,401,85,407,190,64,500,156,105,75,82,176,6.72371638141809,32.4572127139364,5.71515892420538,12.2555012224939,2.59779951100244,12.4388753056235,5.80684596577017,1.9559902200489,15.281173594132,4.76772616136919,3.20904645476773,2.2921760391198,2.50611246943765,5.37897310513447
"E02001361",2697,172,1069,240,250,79,354,147,35,291,60,78,45,52,91,6.37745643307379,39.6366332962551,8.89877641824249,9.26955876900259,2.92918057100482,13.1256952169077,5.45050055617353,1.29773822766036,10.789766407119,2.22469410456062,2.89210233592881,1.66852057842047,1.92806822395254,3.37411939191694
"E02001362",2602,173,1091,272,218,83,320,149,39,208,49,73,46,44,99,6.64873174481168,41.9292851652575,10.4534973097617,8.37817063797079,3.18985395849347,12.2982321291314,5.72636433512683,1.49884704073789,7.99385088393543,1.88316679477325,2.80553420445811,1.76787086856264,1.69100691775557,3.80476556495004
"E02001363",2567,157,951,209,309,70,280,140,56,318,77,93,39,70,124,6.11608881963381,37.0471367354889,8.14179976626412,12.0373977405532,2.72691858200234,10.9076743280093,5.45383716400467,2.18153486560187,12.3880015582392,2.99961044020257,3.62290611608882,1.51928320997273,2.72691858200234,4.83054148811843
"E02001364",1925,136,610,119,236,52,206,101,32,341,92,61,36,40,108,7.06493506493507,31.6883116883117,6.18181818181818,12.2597402597403,2.7012987012987,10.7012987012987,5.24675324675325,1.66233766233766,17.7142857142857,4.77922077922078,3.16883116883117,1.87012987012987,2.07792207792208,5.61038961038961
"E02001365",3268,252,1200,246,424,115,318,239,55,325,94,108,57,62,185,7.71113831089351,36.7197062423501,7.52753977968176,12.9742962056304,3.51897184822521,9.73072215422277,7.31334149326805,1.68298653610771,9.94492044063647,2.87637698898409,3.30477356181151,1.74418604651163,1.89718482252142,5.6609547123623
"E02001366",3422,245,1355,322,394,84,345,154,42,396,85,90,46,70,158,7.15955581531268,39.5967270601987,9.40970192869667,11.5137346580947,2.45470485096435,10.0818234950321,4.50029222676797,1.22735242548217,11.5721800116891,2.48392752776154,2.63004091174752,1.34424313267095,2.04558737580362,4.61718293395675
"E02001367",3326,210,1483,477,174,106,468,174,20,165,49,55,47,31,55,6.31389055923031,44.588093806374,14.3415514131088,5.23150932050511,3.1870114251353,14.0709561034275,5.23150932050511,0.601322910402886,4.96091401082381,1.47324113048707,1.65363800360794,1.41310883944678,0.932050511124474,1.65363800360794
"E02001368",2133,145,601,135,278,43,300,112,51,353,115,83,54,65,126,6.79793717768401,28.1762775433662,6.32911392405063,13.033286451008,2.01593999062353,14.0646976090014,5.25082044069386,2.39099859353024,16.5494608532583,5.39146741678387,3.89123300515706,2.53164556962025,3.04735114861697,5.90717299578059
"E02001369",3164,169,1085,179,338,127,401,225,47,469,124,89,50,81,142,5.34134007585335,34.2920353982301,5.65739570164349,10.6826801517067,4.01390644753477,12.6738305941846,7.11125158027813,1.48546144121365,14.8230088495575,3.91908975979772,2.81289506953224,1.5802781289507,2.56005056890013,4.48798988621998
"E02001370",2251,159,541,106,369,59,372,131,49,382,83,95,62,75,167,7.06352732119058,24.0337627721013,4.70901821412705,16.3927143491781,2.62105730786317,16.525988449578,5.81963571745891,2.17681030653043,16.9702354509107,3.68725011106175,4.22034651266104,2.75433140826299,3.33185250999556,7.41892492225677
"E02001371",2354,173,933,238,237,60,227,146,51,229,60,77,39,49,98,7.34919286321156,39.6346644010195,10.1104502973662,10.0679694137638,2.54885301614274,9.64316057774002,6.20220900594732,2.16652506372133,9.72812234494477,2.54885301614274,3.27102803738318,1.65675446049278,2.08156329651657,4.16312659303314
"E02001372",2240,140,924,235,200,69,260,115,18,227,52,60,39,39,80,6.25,41.25,10.4910714285714,8.92857142857143,3.08035714285714,11.6071428571429,5.13392857142857,0.803571428571428,10.1339285714286,2.32142857142857,2.67857142857143,1.74107142857143,1.74107142857143,3.57142857142857
"E02001373",3388,246,1396,283,370,102,340,206,37,328,80,77,58,59,166,7.26092089728453,41.2042502951594,8.3530106257379,10.9208972845336,3.01062573789847,10.0354191263282,6.08028335301063,1.09208972845336,9.68122786304605,2.36127508854782,2.27272727272727,1.71192443919717,1.74144037780401,4.89964580873672
"E02001374",3744,272,1217,295,508,154,282,286,39,516,175,110,62,95,246,7.26495726495727,32.5053418803419,7.8792735042735,13.5683760683761,4.11324786324786,7.53205128205128,7.63888888888889,1.04166666666667,13.7820512820513,4.6741452991453,2.93803418803419,1.65598290598291,2.53739316239316,6.57051282051282
"E02001375",2443,167,1025,218,256,57,316,102,34,216,52,63,56,53,100,6.83585755218993,41.956610724519,8.92345476872697,10.4789193614409,2.33319688907081,12.9349160867785,4.17519443307409,1.39173147769136,8.84158821121572,2.12853049529267,2.57879656160458,2.29226361031519,2.1694637740483,4.09332787556283
"E02001376",3250,269,922,219,395,232,282,350,56,349,176,87,46,88,146,8.27692307692308,28.3692307692308,6.73846153846154,12.1538461538462,7.13846153846154,8.67692307692308,10.7692307692308,1.72307692307692,10.7384615384615,5.41538461538462,2.67692307692308,1.41538461538462,2.70769230769231,4.49230769230769
"E02001377",5146,229,813,155,286,752,296,2178,41,291,105,69,41,62,118,4.45005829770696,15.798678585309,3.01204819277108,5.55771472988729,14.6132918771862,5.75204041974349,42.3241352506801,0.796735328410416,5.65487757481539,2.04041974349009,1.34084726000777,0.796735328410416,1.20481927710843,2.29304314030315
"E02001378",2997,200,1240,293,258,85,353,161,29,303,75,58,45,41,104,6.67334000667334,41.3747080413747,9.77644310977644,8.60860860860861,2.83616950283617,11.7784451117784,5.37203870537204,0.967634300967634,10.1101101101101,2.5025025025025,1.93526860193527,1.5015015015015,1.36803470136803,3.47013680347014
"E02001380",2677,174,1279,346,152,61,355,141,14,128,27,37,44,22,54,6.49981322375794,47.7773627194621,12.9249159506911,5.6779977586851,2.27867015315652,13.2611131864027,5.26709002614867,0.522973477773627,4.78147179678745,1.00859170713485,1.38214419125887,1.64363093014569,0.821815465072843,2.0171834142697
"E02001381",3683,341,1236,287,386,239,278,488,34,282,112,81,44,68,161,9.25875644854738,33.5595981536791,7.79256041270703,10.4805864784143,6.48927504751561,7.54819440673364,13.2500678794461,0.923160467010589,7.65680152049959,3.04099918544665,2.19929405376052,1.19467825142547,1.84632093402118,4.37143632907955
"E02001382",2593,181,1270,327,118,83,330,152,16,80,36,35,28,12,41,6.98033166216737,48.9780177400694,12.6108754338604,4.55071345931354,3.20092556883918,12.7265715387582,5.86193598148862,0.617045892788276,3.08522946394138,1.38835325877362,1.34978789047435,1.07983031237948,0.462784419591207,1.58118010026996
"E02001383",3546,264,889,226,355,345,181,770,27,384,105,63,51,66,167,7.44500846023689,25.0705019740553,6.37337845459673,10.0112803158488,9.72927241962775,5.10434292160181,21.7146080090243,0.761421319796954,10.82910321489,2.96108291032149,1.77664974619289,1.43824027072758,1.86125211505922,4.70953186689227
"E02001384",4759,294,1051,242,299,691,204,1704,20,177,77,94,37,51,106,6.17776843874764,22.0844715276319,5.08510191216642,6.28283252784198,14.5198571128388,4.28661483504938,35.8058415633536,0.42025635637739,3.7192687539399,1.61798697205295,1.97520487497373,0.777474259298172,1.07165370876235,2.22735868880017
"E02001385",2980,256,606,267,504,166,199,408,52,348,174,113,37,167,217,8.59060402684564,20.3355704697987,8.95973154362416,16.9127516778523,5.57046979865772,6.67785234899329,13.6912751677852,1.74496644295302,11.6778523489933,5.83892617449664,3.79194630872483,1.24161073825503,5.60402684563758,7.28187919463087
"E02001386",2643,161,933,183,276,61,402,168,31,368,60,80,40,35,112,6.09156261823685,35.3007945516459,6.92395005675369,10.4426787741203,2.30798335225123,15.2099886492622,6.35641316685585,1.17290957245554,13.9235716988271,2.27014755959137,3.0268634127885,1.51343170639425,1.32425274309497,4.2376087779039
"E02001387",2853,185,1338,418,120,135,348,219,13,57,20,36,25,16,49,6.48440238345601,46.8980021030494,14.6512443042411,4.20609884332282,4.73186119873817,12.1976866456362,7.67613038906414,0.455660708026639,1.99789695057834,0.701016473887136,1.26182965299685,0.87627059235892,0.560813179109709,1.71749036102348
"E02001388",3877,243,1440,273,156,391,201,997,11,117,48,34,24,17,63,6.2677327830797,37.1421201960279,7.04152695383028,4.02372968790302,10.0851173587826,5.18442094402889,25.7157596079443,0.283724529275213,3.01779726592726,1.23807067320093,0.876966726850658,0.619035336600464,0.438483363425329,1.62496775857622
"E02001389",3003,254,1064,285,339,129,202,219,25,377,109,45,55,58,131,8.45820845820846,35.4312354312354,9.49050949050949,11.2887112887113,4.2957042957043,6.72660672660673,7.29270729270729,0.832500832500833,12.5541125541126,3.62970362970363,1.4985014985015,1.83150183150183,1.93140193140193,4.36230436230436
"E02001390",3226,234,930,239,394,123,328,281,71,474,152,104,55,87,164,7.25356478611283,28.8282703037818,7.4085554866708,12.2132672039678,3.81277123372598,10.1673899566026,8.71047737135772,2.20086794792312,14.6931184128952,4.71171729696218,3.2238065716057,1.70489770613763,2.69683818970862,5.0836949783013
"E02001391",1939,124,777,144,174,45,289,110,31,203,42,59,30,35,70,6.39504899432697,40.072202166065,7.426508509541,8.97369778236204,2.32078390923156,14.9045899948427,5.67302733367715,1.59876224858174,10.4693140794224,2.16606498194946,3.04280556988138,1.54718927282104,1.80505415162455,3.6101083032491
"E02001392",2025,123,850,335,98,50,377,90,7,68,27,23,21,10,34,6.07407407407407,41.9753086419753,16.5432098765432,4.83950617283951,2.46913580246914,18.6172839506173,4.44444444444444,0.345679012345679,3.35802469135802,1.33333333333333,1.1358024691358,1.03703703703704,0.493827160493827,1.67901234567901
"E02001393",2801,171,1048,578,83,132,437,258,10,54,30,21,25,19,26,6.10496251338808,37.4152088539807,20.635487325955,2.96322741877901,4.7126026419136,15.6015708675473,9.21099607283113,0.357015351660121,1.92788289896466,1.07104605498036,0.749732238486255,0.892538379150304,0.678329168154231,0.928239914316316
"E02001394",4384,210,1467,393,277,359,352,885,23,341,77,43,50,30,126,4.79014598540146,33.4625912408759,8.96441605839416,6.31843065693431,8.18886861313869,8.02919708029197,20.1870437956204,0.52463503649635,7.77828467153285,1.75638686131387,0.980839416058394,1.14051094890511,0.684306569343066,2.87408759124088
"E02001395",2203,143,1141,221,115,70,263,121,16,85,28,42,23,12,45,6.4911484339537,51.7930095324557,10.0317748524739,5.22015433499773,3.17748524738992,11.9382660009079,5.49251021334544,0.726282342260554,3.85837494325919,1.27099409895597,1.90649114843395,1.04403086699955,0.544711756695415,2.04266908760781
"E02001396",3191,187,1435,280,262,105,343,191,31,265,92,71,38,44,83,5.86023190222501,44.9702287684112,8.77467878408023,8.21059229081792,3.29050454403008,10.7489815104983,5.9855844562833,0.971482293951739,8.30460670636164,2.88310874334065,2.22500783453463,1.19084926355374,1.37887809464118,2.6010654967095
"E02001397",2830,174,1229,338,170,79,436,105,16,225,58,38,38,17,76,6.14840989399293,43.4275618374558,11.9434628975265,6.00706713780919,2.79151943462898,15.4063604240283,3.71024734982332,0.565371024734982,7.95053003533569,2.04946996466431,1.34275618374558,1.34275618374558,0.600706713780919,2.68551236749117
"E02001398",3082,182,1347,339,220,135,320,248,13,203,75,42,33,30,98,5.90525632706035,43.7053861129137,10.9993510707333,7.13822193380921,4.38027255029202,10.3828682673589,8.04672290720312,0.421804023361454,6.58663205710578,2.43348475016223,1.36275146009085,1.07073329007138,0.973393900064893,3.17975340687865
"E02001399",2635,177,1226,266,126,106,416,196,11,79,32,49,31,26,43,6.71726755218216,46.527514231499,10.0948766603416,4.78178368121442,4.02277039848197,15.7874762808349,7.43833017077799,0.417457305502846,2.99810246679317,1.21442125237192,1.8595825426945,1.17647058823529,0.986717267552182,1.63187855787476
"E02001400",2394,169,980,221,213,76,299,145,36,209,46,82,45,46,88,7.0593149540518,40.9356725146199,9.23141186299081,8.89724310776942,3.17460317460317,12.4895572263993,6.05680868838764,1.50375939849624,8.73015873015873,1.92147034252297,3.42522974101921,1.8796992481203,1.92147034252297,3.67585630743525
"E02001401",2771,166,1350,280,139,81,417,147,16,134,41,43,27,26,47,5.990617105738,48.7188740526886,10.1046553590761,5.01623962468423,2.92313244316131,15.0487188740527,5.30494406351498,0.577408877661494,4.83579935041501,1.47961024900758,1.55178635871527,0.974377481053771,0.938289426199928,1.69613857813064
"E02001402",3165,189,1510,434,160,64,433,154,13,148,60,45,24,14,62,5.97156398104265,47.7093206951027,13.7124802527646,5.05529225908373,2.02211690363349,13.6808846761453,4.86571879936809,0.410742496050553,4.67614533965245,1.8957345971564,1.4218009478673,0.758293838862559,0.442338072669826,1.95892575039494
"E02001403",2314,178,1008,175,248,57,219,103,33,251,42,62,43,60,101,7.69230769230769,43.5609334485739,7.56266205704408,10.7173725151253,2.46326707000864,9.46413137424373,4.45116681071737,1.42610198789974,10.8470181503889,1.81503889369058,2.67934312878133,1.85825410544512,2.59291270527226,4.3647363872083
"E02001404",2494,165,1070,159,281,62,268,126,50,242,71,114,40,64,106,6.6158781074579,42.9029671210906,6.37530072173216,11.2670408981556,2.485966319166,10.7457898957498,5.05212510024058,2.00481154771451,9.70328789093825,2.84683239775461,4.57097032878909,1.60384923817161,2.56615878107458,4.25020048115477
"E02001405",3085,202,1123,207,403,59,328,176,77,393,117,127,52,93,157,6.54781199351702,36.4019448946515,6.70988654781199,13.063209076175,1.91247974068071,10.6320907617504,5.70502431118314,2.49594813614263,12.7390599675851,3.79254457050243,4.11669367909238,1.68557536466775,3.01458670988655,5.08914100486224
"E02006932",5073,126,1052,191,121,1003,49,2347,8,119,57,19,7,16,34,2.48373743347132,20.7372363493002,3.76503055391287,2.38517642420658,19.7713384585058,0.965897890794402,46.2645377488665,0.157697614823576,2.34575202050069,1.12359550561798,0.374531835205993,0.137985412970629,0.315395229647152,0.670214863000197
"E02006933",2802,114,1373,303,114,154,156,410,16,110,52,25,21,18,40,4.06852248394004,49.0007137758744,10.813704496788,4.06852248394004,5.49607423269094,5.56745182012848,14.6324054246966,0.571020699500357,3.92576730906495,1.85581727337616,0.892219842969308,0.749464668094218,0.642398286937901,1.42755174875089
"E02006934",3012,84,1491,254,108,296,57,614,5,57,46,24,13,16,26,2.78884462151394,49.5019920318725,8.43293492695883,3.58565737051793,9.8273572377158,1.89243027888446,20.3851261620186,0.166002656042497,1.89243027888446,1.52722443559097,0.796812749003984,0.431606905710491,0.531208499335989,0.863213811420983
