"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E01006529",1080,468,446,6,31,76,53,43.3333333333333,41.2962962962963,0.555555555555556,2.87037037037037,7.03703703703704,4.90740740740741
"E01006530",1222,341,657,2,20,78,124,27.9050736497545,53.7643207855974,0.16366612111293,1.6366612111293,6.38297872340426,10.1472995090016
"E01006531",1292,316,718,0,17,85,156,24.4582043343653,55.5727554179567,0,1.31578947368421,6.57894736842105,12.0743034055728
"E01006532",1280,296,799,2,22,65,96,23.125,62.421875,0.15625,1.71875,5.078125,7.5
"E01006533",1205,380,565,2,22,92,144,31.5352697095436,46.8879668049792,0.16597510373444,1.82572614107884,7.63485477178423,11.9502074688797
"E01006534",1271,477,566,0,26,100,102,37.5295043273013,44.5318646734854,0,2.0456333595594,7.86782061369001,8.02517702596381
"E01006535",1401,559,555,0,38,109,140,39.9000713775874,39.6145610278373,0,2.7123483226267,7.78015703069236,9.99286224125625
"E01006536",1545,681,550,1,47,154,112,44.0776699029126,35.5987055016181,0.0647249190938511,3.042071197411,9.96763754045307,7.24919093851133
"E01006537",1847,817,752,0,62,112,104,44.2338927991337,40.7146724417975,0,3.35679480238224,6.06388738494856,5.63075257173795
"E01006538",1101,364,554,2,25,80,76,33.0608537693006,50.3178928247048,0.181653042688465,2.27066303360581,7.2661217075386,6.90281562216167
"E01006539",1237,365,699,2,17,72,82,29.5068714632175,56.5076798706548,0.161681487469685,1.37429264349232,5.82053354890865,6.62894098625707
"E01006540",1218,738,217,2,44,148,69,60.5911330049261,17.816091954023,0.164203612479475,3.61247947454844,12.1510673234811,5.66502463054187
"E01006541",1350,599,458,0,36,136,121,44.3703703703704,33.9259259259259,0,2.66666666666667,10.0740740740741,8.96296296296296
"E01006542",1149,591,317,0,34,100,107,51.4360313315927,27.5892080069626,0,2.95909486510009,8.70322019147084,9.3124456048738
"E01006543",1053,402,499,0,25,52,75,38.1766381766382,47.3884140550807,0,2.37416904083571,4.93827160493827,7.12250712250712
"E01006544",1304,661,373,1,50,126,93,50.6901840490798,28.6042944785276,0.0766871165644172,3.83435582822086,9.66257668711656,7.1319018404908
"E01006545",1174,543,439,2,35,81,74,46.252129471891,37.3935264054514,0.170357751277683,2.98126064735945,6.89948892674617,6.30323679727428
"E01006546",1016,510,304,0,49,75,78,50.1968503937008,29.9212598425197,0,4.82283464566929,7.38188976377953,7.67716535433071
"E01006547",1197,634,320,3,64,104,72,52.9657477025898,26.7335004177109,0.25062656641604,5.34670008354219,8.68838763575606,6.01503759398496
"E01006548",1328,670,344,0,61,121,132,50.4518072289157,25.9036144578313,0,4.5933734939759,9.11144578313253,9.93975903614458
"E01006549",1536,1104,196,7,56,123,50,71.875,12.7604166666667,0.455729166666667,3.64583333333333,8.0078125,3.25520833333333
"E01006550",1499,1247,159,3,14,47,29,83.1887925283522,10.6070713809206,0.200133422281521,0.933955970647098,3.13542361574383,1.9346230820547
"E01006551",1485,924,208,5,40,172,136,62.2222222222222,14.006734006734,0.336700336700337,2.69360269360269,11.5824915824916,9.15824915824916
"E01006552",1452,777,427,0,94,115,39,53.5123966942149,29.4077134986226,0,6.47382920110193,7.92011019283747,2.68595041322314
"E01006553",1705,1318,262,3,26,64,32,77.3020527859238,15.366568914956,0.175953079178886,1.52492668621701,3.75366568914956,1.87683284457478
"E01006554",1530,1123,268,2,33,75,29,73.3986928104575,17.516339869281,0.130718954248366,2.15686274509804,4.90196078431373,1.89542483660131
"E01006556",1595,934,332,1,72,171,85,58.5579937304075,20.8150470219436,0.0626959247648903,4.5141065830721,10.7210031347962,5.32915360501567
"E01006557",1915,1597,205,0,18,43,52,83.3942558746736,10.7049608355091,0,0.939947780678851,2.24543080939948,2.7154046997389
"E01006558",1131,617,265,4,40,133,72,54.553492484527,23.4305923961096,0.353669319186561,3.53669319186561,11.7595048629531,6.36604774535809
"E01006560",1576,809,350,0,56,205,156,51.3324873096447,22.2081218274112,0,3.55329949238579,13.007614213198,9.89847715736041
"E01006562",1185,584,308,2,46,171,74,49.2827004219409,25.9915611814346,0.168776371308017,3.88185654008439,14.4303797468354,6.24472573839662
"E01006563",1408,650,319,2,88,190,159,46.1647727272727,22.65625,0.142045454545455,6.25,13.4943181818182,11.2926136363636
"E01006564",1477,608,576,0,48,122,123,41.1645226811104,38.9979688557888,0,3.2498307379824,8.25998645903859,8.32769126607989
"E01006565",1275,517,500,2,33,101,122,40.5490196078431,39.2156862745098,0.156862745098039,2.58823529411765,7.92156862745098,9.56862745098039
"E01006566",1234,470,526,2,26,96,114,38.0875202593193,42.6256077795786,0.162074554294976,2.10696920583468,7.77957860615883,9.23824959481361
"E01006567",1439,650,421,4,52,183,129,45.1702571230021,29.2564280750521,0.277970813064628,3.61362056984017,12.7171646977067,8.96455872133426
"E01006568",1306,543,512,4,30,100,117,41.5773353751914,39.2036753445636,0.306278713629403,2.29709035222052,7.65696784073507,8.95865237366003
"E01006569",1214,497,418,0,35,117,147,40.9390444810544,34.4316309719934,0,2.8830313014827,9.63756177924217,12.1087314662273
"E01006570",1221,436,591,0,33,81,80,35.7084357084357,48.4029484029484,0,2.7027027027027,6.63390663390663,6.55200655200655
"E01006571",1210,540,409,2,30,97,132,44.6280991735537,33.801652892562,0.165289256198347,2.47933884297521,8.01652892561983,10.9090909090909
"E01006572",909,407,290,1,29,105,77,44.7744774477448,31.9031903190319,0.11001100110011,3.19031903190319,11.5511551155116,8.47084708470847
"E01006573",1223,536,394,0,42,133,118,43.8266557645135,32.21586263287,0,3.43417825020442,10.874897792314,9.64840556009812
"E01006574",1094,439,433,1,42,82,97,40.127970749543,39.5795246800731,0.0914076782449726,3.83912248628885,7.49542961608775,8.86654478976234
"E01006575",1087,428,431,3,32,77,116,39.3744250229991,39.6504139834407,0.275988960441582,2.94388224471021,7.08371665133395,10.6715731370745
"E01006576",1394,439,734,2,36,81,102,31.4921090387374,52.6542324246772,0.143472022955524,2.58249641319943,5.81061692969871,7.31707317073171
"E01006577",1236,392,656,7,26,71,84,31.7152103559871,53.0744336569579,0.566343042071197,2.10355987055016,5.74433656957929,6.79611650485437
"E01006578",1108,406,543,0,24,82,53,36.6425992779783,49.0072202166065,0,2.16606498194946,7.40072202166065,4.78339350180505
"E01006579",1317,372,774,0,15,60,96,28.246013667426,58.7699316628702,0,1.13895216400911,4.55580865603645,7.28929384965831
"E01006580",1111,321,641,0,14,65,70,28.8928892889289,57.6957695769577,0,1.26012601260126,5.85058505850585,6.3006300630063
"E01006581",1264,378,724,3,19,71,69,29.9050632911392,57.2784810126582,0.237341772151899,1.50316455696203,5.61708860759494,5.45886075949367
"E01006582",1309,419,754,2,17,48,69,32.009167303285,57.6012223071047,0.152788388082506,1.2987012987013,3.66692131398014,5.27119938884645
"E01006583",1524,751,661,4,9,32,67,49.2782152230971,43.3727034120735,0.26246719160105,0.590551181102362,2.0997375328084,4.39632545931759
"E01006584",1147,361,581,0,32,94,79,31.4734088927637,50.6538796861377,0,2.7898866608544,8.19529206625981,6.88753269398431
"E01006585",1136,501,357,0,41,125,112,44.1021126760563,31.4260563380282,0,3.60915492957746,11.0035211267606,9.85915492957746
"E01006586",1606,782,488,6,51,157,122,48.692403486924,30.3860523038605,0.37359900373599,3.17559153175592,9.77584059775841,7.59651307596513
"E01006587",1354,550,569,5,32,135,63,40.6203840472674,42.0236336779911,0.369276218611521,2.36336779911374,9.97045790251108,4.65288035450517
"E01006588",1402,716,438,3,21,118,106,51.0699001426534,31.2410841654779,0.21398002853067,1.49786019971469,8.41654778887304,7.56062767475036
"E01006589",1234,403,640,6,23,85,77,32.6580226904376,51.8638573743922,0.486223662884927,1.86385737439222,6.88816855753647,6.23987034035656
"E01006590",1457,891,364,2,39,97,64,61.1530542210021,24.9828414550446,0.137268359643102,2.67673301304049,6.65751544269046,4.39258750857927
"E01006591",1374,671,516,2,31,90,64,48.8355167394469,37.5545851528384,0.145560407569141,2.25618631732169,6.55021834061135,4.65793304221252
"E01006592",1327,460,666,4,16,70,111,34.6646571213263,50.1883948756594,0.301431801055011,1.20572720422005,5.2750565184627,8.36473247927656
"E01006593",1324,784,378,2,33,83,44,59.214501510574,28.5498489425982,0.151057401812689,2.49244712990937,6.26888217522659,3.32326283987915
"E01006594",1191,333,685,2,22,58,91,27.9596977329975,57.5146935348447,0.167926112510495,1.84718723761545,4.86985726280437,7.64063811922754
"E01006595",1476,582,625,7,25,127,110,39.4308943089431,42.3441734417344,0.474254742547425,1.69376693766938,8.60433604336043,7.45257452574526
"E01006596",1228,443,571,2,38,74,100,36.0749185667752,46.4983713355049,0.162866449511401,3.09446254071661,6.02605863192182,8.14332247557003
"E01006597",1395,474,688,4,30,87,112,33.9784946236559,49.3189964157706,0.28673835125448,2.1505376344086,6.23655913978495,8.02867383512545
"E01006598",1038,484,280,2,59,118,95,46.6281310211946,26.9749518304432,0.192678227360308,5.68400770712909,11.3680154142582,9.15221579961464
"E01006599",814,412,225,2,42,84,49,50.6142506142506,27.6412776412776,0.245700245700246,5.15970515970516,10.3194103194103,6.01965601965602
"E01006600",1173,503,398,0,35,101,136,42.8815004262575,33.9300937766411,0,2.98380221653879,8.61040068201194,11.5942028985507
"E01006603",1177,518,399,1,28,111,120,44.0101954120646,33.8997451146984,0.0849617672047579,2.37892948173322,9.43075615972812,10.1954120645709
"E01006604",1130,488,397,3,39,100,103,43.1858407079646,35.1327433628319,0.265486725663717,3.45132743362832,8.84955752212389,9.11504424778761
"E01006605",1270,569,385,4,46,136,130,44.8031496062992,30.3149606299213,0.31496062992126,3.62204724409449,10.7086614173228,10.2362204724409
"E01006606",1267,568,461,0,49,113,76,44.8303078137332,36.3851617995264,0,3.86740331491713,8.91870560378848,5.99842146803473
"E01006607",1227,559,424,4,44,99,97,45.558272208639,34.5558272208639,0.32599837000815,3.58598207008965,8.06845965770171,7.90546047269764
"E01006608",998,451,369,0,33,81,64,45.190380761523,36.9739478957916,0,3.30661322645291,8.11623246492986,6.4128256513026
"E01006609",1060,477,379,0,32,101,71,45,35.7547169811321,0,3.0188679245283,9.52830188679245,6.69811320754717
"E01006610",1141,545,326,0,50,107,113,47.7651183172656,28.5714285714286,0,4.38212094653812,9.37773882559159,9.90359333917616
"E01006611",1055,565,227,2,47,137,77,53.5545023696682,21.5165876777251,0.18957345971564,4.45497630331754,12.9857819905213,7.29857819905213
"E01006612",1214,554,345,4,42,137,132,45.6342668863262,28.4184514003295,0.329489291598023,3.45963756177924,11.2850082372323,10.8731466227348
"E01006613",1152,470,431,0,42,98,111,40.7986111111111,37.4131944444444,0,3.64583333333333,8.50694444444444,9.63541666666667
"E01006614",1084,536,325,0,31,120,72,49.4464944649446,29.9815498154982,0,2.85977859778598,11.070110701107,6.64206642066421
"E01006615",1071,551,270,0,56,122,72,51.4472455648926,25.2100840336134,0,5.22875816993464,11.391223155929,6.72268907563025
"E01006616",1185,488,440,2,34,117,104,41.1814345991561,37.1308016877637,0.168776371308017,2.86919831223629,9.87341772151899,8.77637130801688
"E01006617",1216,499,497,0,46,90,84,41.0361842105263,40.8717105263158,0,3.78289473684211,7.40131578947368,6.90789473684211
"E01006618",1391,530,561,0,39,117,144,38.1020848310568,40.3306973400431,0,2.80373831775701,8.41121495327103,10.352264557872
"E01006619",1339,495,606,2,42,93,101,36.9678864824496,45.2576549663928,0.149365197908887,3.13666915608663,6.94548170276326,7.5429424943988
"E01006620",1197,365,584,2,27,75,144,30.4928989139515,48.7886382623225,0.167084377610693,2.25563909774436,6.265664160401,12.0300751879699
"E01006621",1249,409,679,0,22,54,85,32.7461969575661,54.3634907926341,0,1.76140912730184,4.32345876701361,6.80544435548439
"E01006622",1238,350,728,0,16,61,83,28.2714054927302,58.8045234248788,0,1.2924071082391,4.92730210016155,6.70436187399031
"E01006623",1223,335,753,2,24,53,56,27.3916598528209,61.5699100572363,0.163532297628782,1.96238757154538,4.33360588716272,4.57890433360589
"E01006624",1294,589,478,0,44,98,85,45.5177743431221,36.9397217928903,0,3.40030911901082,7.57341576506955,6.56877897990726
"E01006625",1171,360,581,2,28,83,117,30.7429547395389,49.6157130657558,0.170794192997438,2.39111870196413,7.08795900939368,9.99146029035013
"E01006626",1246,433,591,0,30,84,108,34.7512038523274,47.4317817014446,0,2.40770465489567,6.74157303370786,8.6677367576244
"E01006627",1152,448,490,0,39,76,99,38.8888888888889,42.5347222222222,0,3.38541666666667,6.59722222222222,8.59375
"E01006628",1632,965,464,2,28,89,84,59.1299019607843,28.4313725490196,0.122549019607843,1.7156862745098,5.45343137254902,5.14705882352941
"E01006629",1116,513,416,2,18,78,89,45.9677419354839,37.2759856630824,0.17921146953405,1.61290322580645,6.98924731182796,7.97491039426523
"E01006630",1029,539,247,2,65,106,70,52.3809523809524,24.0038872691934,0.194363459669582,6.31681243926142,10.3012633624879,6.80272108843537
"E01006632",1465,743,411,2,82,139,88,50.7167235494881,28.0546075085324,0.136518771331058,5.59726962457338,9.48805460750853,6.00682593856655
"E01006633",1151,563,264,2,51,148,123,48.9139878366638,22.9365768896612,0.173761946133797,4.43092962641182,12.858384013901,10.6863596872285
"E01006637",1161,585,340,0,53,111,72,50.3875968992248,29.2850990525409,0,4.56503014642549,9.56072351421188,6.2015503875969
"E01006638",934,449,283,0,39,83,80,48.0728051391863,30.2997858672377,0,4.17558886509636,8.8865096359743,8.56531049250535
"E01006639",1177,494,461,2,45,88,87,41.9711129991504,39.1673746813934,0.169923534409516,3.8232795242141,7.47663551401869,7.39167374681393
"E01006640",1496,517,741,0,41,90,107,34.5588235294118,49.5320855614973,0,2.74064171122995,6.01604278074866,7.1524064171123
"E01006641",1267,518,579,0,31,77,62,40.8839779005525,45.698500394633,0,2.44672454617206,6.07734806629834,4.89344909234412
"E01006642",1014,497,279,0,40,104,94,49.0138067061144,27.5147928994083,0,3.94477317554241,10.2564102564103,9.27021696252466
"E01006643",1357,651,440,2,48,133,83,47.9734708916728,32.4244657332351,0.147383935151069,3.53721444362564,9.80103168754606,6.11643330876934
"E01006644",1643,802,507,2,58,163,111,48.8131466828971,30.8581862446744,0.121728545343883,3.53012781497261,9.92087644552648,6.75593426658551
"E01006645",1161,543,309,0,60,118,131,46.7700258397933,26.6149870801034,0,5.16795865633075,10.1636520241171,11.2833763996555
"E01006646",1633,986,365,4,57,129,92,60.3796693202694,22.3515003061849,0.244947948560931,3.49050826699326,7.89957134109002,5.63380281690141
"E01006647",1071,544,273,0,40,130,84,50.7936507936508,25.4901960784314,0,3.73482726423903,12.1381886087768,7.84313725490196
"E01006648",1895,1175,419,3,51,137,110,62.0052770448549,22.1108179419525,0.158311345646438,2.69129287598945,7.22955145118734,5.80474934036939
"E01006651",1248,441,653,2,39,73,40,35.3365384615385,52.3237179487179,0.16025641025641,3.125,5.84935897435897,3.2051282051282
"E01006652",1211,503,504,0,36,87,81,41.5359207266722,41.6184971098266,0,2.97274979355904,7.18414533443435,6.68868703550785
"E01006653",1211,493,473,0,38,108,99,40.710156895128,39.0586292320396,0,3.13790255986788,8.91824938067713,8.17506193228736
"E01006654",1236,429,539,3,41,91,133,34.7087378640777,43.6084142394822,0.242718446601942,3.31715210355987,7.36245954692557,10.7605177993528
"E01006655",1410,582,548,0,46,117,117,41.2765957446808,38.8652482269504,0,3.26241134751773,8.29787234042553,8.29787234042553
"E01006656",1221,537,468,0,35,102,79,43.980343980344,38.3292383292383,0,2.86650286650287,8.35380835380835,6.47010647010647
"E01006657",978,435,320,0,30,110,83,44.478527607362,32.719836400818,0,3.06748466257669,11.2474437627812,8.48670756646217
"E01006658",1067,530,297,0,38,114,88,49.6719775070291,27.8350515463918,0,3.56138706654171,10.6841611996251,8.24742268041237
"E01006659",1574,894,300,9,85,186,100,56.7979669631512,19.0597204574333,0.571791613722999,5.4002541296061,11.8170266836086,6.35324015247776
"E01006660",1136,445,445,0,39,111,96,39.1725352112676,39.1725352112676,0,3.4330985915493,9.77112676056338,8.45070422535211
"E01006661",1350,600,459,1,39,107,144,44.4444444444444,34,0.0740740740740741,2.88888888888889,7.92592592592593,10.6666666666667
"E01006662",1439,620,423,1,31,139,225,43.0854760250174,29.3954134815844,0.0694927032661571,2.15427380125087,9.65948575399583,15.6358582348853
"E01006663",896,406,288,0,43,86,73,45.3125,32.1428571428571,0,4.79910714285714,9.59821428571429,8.14732142857143
"E01006664",1406,653,418,2,63,138,132,46.4438122332859,29.7297297297297,0.142247510668563,4.48079658605974,9.81507823613087,9.38833570412518
"E01006665",1219,461,575,6,38,89,50,37.8178835110747,47.1698113207547,0.492206726825267,3.11730926989336,7.30106644790812,4.10172272354389
"E01006666",1156,401,614,1,28,73,39,34.6885813148789,53.1141868512111,0.0865051903114187,2.42214532871972,6.31487889273356,3.37370242214533
"E01006667",1205,448,502,2,35,95,123,37.1784232365145,41.6597510373444,0.16597510373444,2.9045643153527,7.88381742738589,10.207468879668
"E01006668",1163,413,591,0,37,70,52,35.5116079105761,50.816852966466,0,3.18142734307825,6.0189165950129,4.47119518486672
"E01006669",1142,418,580,0,36,68,40,36.6024518388792,50.7880910683012,0,3.1523642732049,5.95446584938704,3.50262697022767
"E01006670",1210,435,603,0,38,81,53,35.9504132231405,49.8347107438017,0,3.1404958677686,6.69421487603306,4.3801652892562
"E01006671",1105,405,535,3,22,74,66,36.6515837104072,48.4162895927602,0.271493212669683,1.99095022624434,6.69683257918552,5.97285067873303
"E01006672",1445,663,496,6,56,139,85,45.8823529411765,34.3252595155709,0.41522491349481,3.87543252595156,9.61937716262976,5.88235294117647
"E01006673",1511,918,326,2,53,125,87,60.7544672402383,21.5751158173395,0.132362673726009,3.50761085373925,8.27266710787558,5.7577763070814
"E01006674",1355,627,435,4,70,129,90,46.2730627306273,32.1033210332103,0.29520295202952,5.16605166051661,9.52029520295203,6.64206642066421
"E01006675",1702,1158,250,3,38,178,75,68.0376028202115,14.6886016451234,0.176263219741481,2.23266745005875,10.4582843713278,4.40658049353701
"E01006676",1283,628,364,4,71,132,84,48.9477786438036,28.3710054559626,0.311769290724864,5.53390491036633,10.2883865939205,6.54715510522214
"E01006677",753,370,186,0,42,96,59,49.136786188579,24.7011952191235,0,5.57768924302789,12.7490039840637,7.83532536520584
"E01006678",1774,942,462,4,70,166,130,53.1003382187148,26.0428410372041,0.225479143179256,3.94588500563698,9.35738444193912,7.32807215332582
"E01006679",1578,721,479,2,109,154,113,45.6907477820025,30.3548795944233,0.126742712294043,6.90747782002535,9.75918884664132,7.16096324461343
"E01006680",1310,404,707,4,26,80,89,30.8396946564885,53.969465648855,0.305343511450382,1.98473282442748,6.10687022900763,6.79389312977099
"E01006681",1342,499,607,4,37,99,96,37.1833084947839,45.230998509687,0.29806259314456,2.75707898658718,7.37704918032787,7.15350223546945
"E01006682",1068,299,632,0,19,48,70,27.9962546816479,59.1760299625468,0,1.77902621722846,4.49438202247191,6.55430711610487
"E01006683",1254,376,704,3,17,79,75,29.9840510366826,56.140350877193,0.239234449760766,1.35566188197767,6.29984051036683,5.98086124401914
"E01006684",1796,706,790,5,47,144,104,39.3095768374165,43.9866369710468,0.278396436525612,2.61692650334076,8.01781737193764,5.79064587973274
"E01006685",1264,439,613,3,11,76,122,34.7310126582278,48.496835443038,0.237341772151899,0.870253164556962,6.0126582278481,9.65189873417722
"E01006686",1196,379,629,2,20,71,95,31.6889632107023,52.5919732441472,0.167224080267559,1.67224080267559,5.93645484949833,7.94314381270903
"E01006687",1669,637,709,6,49,156,112,38.1665668064709,42.4805272618334,0.359496704613541,2.93588975434392,9.34691431995207,6.7106051527861
"E01006688",1286,540,539,4,28,93,82,41.9906687402799,41.9129082426128,0.31104199066874,2.17729393468118,7.23172628304821,6.37636080870918
"E01006689",1365,474,670,13,21,102,85,34.7252747252747,49.0842490842491,0.952380952380952,1.53846153846154,7.47252747252747,6.22710622710623
"E01006690",1295,756,280,6,65,142,46,58.3783783783784,21.6216216216216,0.463320463320463,5.01930501930502,10.965250965251,3.55212355212355
"E01006691",1163,599,343,0,49,97,75,51.5047291487532,29.4926913155632,0,4.21324161650903,8.34049871023216,6.44883920894239
"E01006692",1748,910,494,2,59,181,102,52.0594965675057,28.2608695652174,0.11441647597254,3.37528604118993,10.3546910755149,5.83524027459954
"E01006693",1337,596,390,6,41,174,130,44.5774121166791,29.1697830964847,0.448765893792072,3.06656694091249,13.0142109199701,9.72326103216155
"E01006694",1481,772,444,1,57,127,80,52.1269412559082,29.9797434166104,0.0675219446320054,3.84875084402431,8.57528696826469,5.40175557056043
"E01006695",1549,959,322,5,67,155,41,61.9109102646869,20.7876049063912,0.322788896061975,4.32537120723047,10.0064557779212,2.6468689477082
"E01006696",1372,659,453,0,47,140,73,48.0320699708455,33.0174927113703,0,3.42565597667638,10.2040816326531,5.32069970845481
"E01006697",1457,742,439,4,61,132,79,50.9265614275909,30.1304049416609,0.274536719286205,4.18668496911462,9.05971173644475,5.42210020590254
"E01006698",1324,624,473,1,38,122,66,47.1299093655589,35.7250755287009,0.0755287009063444,2.87009063444109,9.21450151057402,4.98489425981873
"E01006699",1275,691,313,2,54,133,82,54.1960784313726,24.5490196078431,0.156862745098039,4.23529411764706,10.4313725490196,6.43137254901961
"E01006700",1177,563,355,0,61,112,86,47.8334749362787,30.161427357689,0,5.18266779949023,9.51571792693288,7.30671197960918
"E01006701",1174,530,400,4,55,108,77,45.144804088586,34.0715502555366,0.340715502555366,4.68483816013629,9.19931856899489,6.5587734241908
"E01006702",1277,665,342,0,61,110,99,52.0751761942052,26.7815191855912,0,4.77682067345341,8.61393891934221,7.75254502740799
"E01006703",1319,665,321,0,43,175,115,50.4169825625474,24.3366186504928,0,3.26004548900682,13.267626990144,8.71872630780895
"E01006705",1157,580,364,0,51,93,69,50.1296456352636,31.4606741573034,0,4.40795159896284,8.03802938634399,5.96369922212619
"E01006706",1086,488,343,0,29,118,108,44.9355432780847,31.5837937384899,0,2.67034990791897,10.865561694291,9.94475138121547
"E01006707",1067,438,332,2,50,115,130,41.049671977507,31.1152764761012,0.187441424554827,4.68603561387067,10.7778819119025,12.1836925960637
"E01006708",1431,577,548,1,40,141,124,40.3214535290007,38.2948986722572,0.0698812019566736,2.79524807826695,9.85324947589099,8.66526904262753
"E01006709",1211,542,351,5,40,154,119,44.7563996696945,28.9843104872007,0.412881915772089,3.30305532617671,12.7167630057803,9.82658959537572
"E01006710",1191,493,489,0,28,96,85,41.3937867338371,41.0579345088161,0,2.35096557514694,8.06045340050378,7.13685978169605
"E01006711",1225,551,401,2,49,145,77,44.9795918367347,32.734693877551,0.163265306122449,4,11.8367346938776,6.28571428571429
"E01006712",1045,459,362,1,30,102,91,43.9234449760766,34.6411483253588,0.0956937799043062,2.87081339712919,9.76076555023923,8.70813397129187
"E01006713",1113,467,427,2,30,93,94,41.958670260557,38.3647798742138,0.179694519317161,2.69541778975741,8.35579514824798,8.44564240790656
"E01006716",1263,603,367,2,52,141,98,47.7434679334917,29.0577988915281,0.158353127474268,4.11718131433096,11.1638954869359,7.75930324623911
"E01006717",1173,454,526,1,33,94,65,38.7041773231032,44.842284739983,0.0852514919011083,2.81329923273657,8.01364023870418,5.54134697357204
"E01006718",1296,542,489,6,55,118,86,41.820987654321,37.7314814814815,0.462962962962963,4.24382716049383,9.10493827160494,6.6358024691358
"E01006719",1209,517,446,4,29,124,89,42.7626137303557,36.8899917287014,0.33085194375517,2.39867659222498,10.2564102564103,7.36145574855252
"E01006720",1663,1022,414,3,54,99,71,61.455201443175,24.8947684906795,0.180396873120866,3.24714371617559,5.95309681298858,4.26939266386049
"E01006721",1376,870,217,0,48,141,100,63.2267441860465,15.7703488372093,0,3.48837209302326,10.2470930232558,7.26744186046512
"E01006722",1591,1206,254,0,23,49,59,75.801382778127,15.9648020113136,0,1.44563167818982,3.07982401005657,3.70835952231301
"E01006723",1701,1233,265,1,36,94,72,72.4867724867725,15.5790711346267,0.0587889476778366,2.11640211640212,5.52616108171664,4.23280423280423
"E01006724",1671,1297,257,0,19,47,51,77.6181926989827,15.3800119688809,0,1.13704368641532,2.81268701376421,3.05206463195691
"E01006725",1284,669,379,0,48,97,91,52.1028037383178,29.5171339563863,0,3.73831775700935,7.55451713395639,7.08722741433022
"E01006726",1325,844,302,1,33,88,57,63.6981132075472,22.7924528301887,0.0754716981132075,2.49056603773585,6.64150943396226,4.30188679245283
"E01006727",1215,632,361,4,38,109,71,52.0164609053498,29.7119341563786,0.329218106995885,3.12757201646091,8.97119341563786,5.84362139917696
"E01006728",1328,757,287,0,42,139,103,57.0030120481928,21.6114457831325,0,3.16265060240964,10.4668674698795,7.75602409638554
"E01006729",1018,488,314,4,42,77,93,47.9371316306483,30.8447937131631,0.392927308447937,4.12573673870334,7.56385068762279,9.13555992141454
"E01006730",1048,475,336,0,45,81,111,45.324427480916,32.0610687022901,0,4.29389312977099,7.72900763358779,10.5916030534351
"E01006731",940,427,320,0,31,73,89,45.4255319148936,34.0425531914894,0,3.29787234042553,7.76595744680851,9.46808510638298
"E01006732",1177,601,322,0,46,123,85,51.0620220900595,27.357689039932,0,3.90824129141886,10.4502973661852,7.22175021240442
"E01006734",1058,517,298,0,52,110,81,48.8657844990548,28.1663516068053,0,4.91493383742911,10.3969754253308,7.65595463137996
"E01006735",1030,489,295,4,44,109,89,47.4757281553398,28.6407766990291,0.388349514563107,4.27184466019417,10.5825242718447,8.64077669902913
