"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E00033023",93,3,17,13,13,0,8,20,0,19,3.2258064516129,18.2795698924731,13.9784946236559,13.9784946236559,0,8.60215053763441,21.505376344086,0,20.4301075268817
"E00033024",23,2,2,4,2,0,0,6,1,6,8.69565217391304,8.69565217391304,17.3913043478261,8.69565217391304,0,0,26.0869565217391,4.34782608695652,26.0869565217391
"E00033025",88,8,38,11,12,0,13,2,0,4,9.09090909090909,43.1818181818182,12.5,13.6363636363636,0,14.7727272727273,2.27272727272727,0,4.54545454545455
"E00033026",55,4,21,4,11,1,6,7,1,0,7.27272727272727,38.1818181818182,7.27272727272727,20,1.81818181818182,10.9090909090909,12.7272727272727,1.81818181818182,0
"E00033027",86,8,37,9,10,0,9,8,0,5,9.30232558139535,43.0232558139535,10.4651162790698,11.6279069767442,0,10.4651162790698,9.30232558139535,0,5.81395348837209
"E00033029",60,3,24,5,13,0,5,2,0,8,5,40,8.33333333333333,21.6666666666667,0,8.33333333333333,3.33333333333333,0,13.3333333333333
"E00033030",59,5,17,5,11,1,6,7,0,7,8.47457627118644,28.8135593220339,8.47457627118644,18.6440677966102,1.69491525423729,10.1694915254237,11.864406779661,0,11.864406779661
"E00033031",101,4,37,11,13,0,11,8,0,17,3.96039603960396,36.6336633663366,10.8910891089109,12.8712871287129,0,10.8910891089109,7.92079207920792,0,16.8316831683168
"E00033032",123,10,59,20,14,0,7,5,1,7,8.13008130081301,47.9674796747967,16.260162601626,11.3821138211382,0,5.69105691056911,4.0650406504065,0.813008130081301,5.69105691056911
"E00033033",92,4,44,14,11,1,9,5,0,4,4.34782608695652,47.8260869565217,15.2173913043478,11.9565217391304,1.08695652173913,9.78260869565217,5.43478260869565,0,4.34782608695652
"E00033034",116,7,58,25,12,0,8,3,0,3,6.03448275862069,50,21.551724137931,10.3448275862069,0,6.89655172413793,2.58620689655172,0,2.58620689655172
"E00033035",93,4,48,10,11,3,5,6,1,5,4.3010752688172,51.6129032258064,10.752688172043,11.8279569892473,3.2258064516129,5.37634408602151,6.45161290322581,1.0752688172043,5.37634408602151
"E00033036",53,4,22,6,6,3,9,3,0,0,7.54716981132075,41.5094339622642,11.3207547169811,11.3207547169811,5.66037735849057,16.9811320754717,5.66037735849057,0,0
"E00033037",59,5,25,8,12,1,6,1,0,1,8.47457627118644,42.3728813559322,13.5593220338983,20.3389830508475,1.69491525423729,10.1694915254237,1.69491525423729,0,1.69491525423729
"E00033038",54,1,24,10,12,0,2,2,0,3,1.85185185185185,44.4444444444444,18.5185185185185,22.2222222222222,0,3.7037037037037,3.7037037037037,0,5.55555555555556
"E00033040",56,7,22,8,7,0,7,2,0,3,12.5,39.2857142857143,14.2857142857143,12.5,0,12.5,3.57142857142857,0,5.35714285714286
"E00033041",66,5,20,6,12,0,9,7,1,6,7.57575757575758,30.3030303030303,9.09090909090909,18.1818181818182,0,13.6363636363636,10.6060606060606,1.51515151515152,9.09090909090909
"E00033042",61,2,13,12,11,3,9,8,0,3,3.27868852459016,21.3114754098361,19.672131147541,18.0327868852459,4.91803278688525,14.7540983606557,13.1147540983607,0,4.91803278688525
"E00033043",65,10,16,9,13,0,8,5,0,4,15.3846153846154,24.6153846153846,13.8461538461538,20,0,12.3076923076923,7.69230769230769,0,6.15384615384615
"E00033044",58,3,17,10,16,1,6,4,0,1,5.17241379310345,29.3103448275862,17.2413793103448,27.5862068965517,1.72413793103448,10.3448275862069,6.89655172413793,0,1.72413793103448
"E00033045",41,1,6,1,10,5,4,5,0,9,2.4390243902439,14.6341463414634,2.4390243902439,24.390243902439,12.1951219512195,9.75609756097561,12.1951219512195,0,21.9512195121951
"E00033046",16,1,7,3,2,1,1,0,0,1,6.25,43.75,18.75,12.5,6.25,6.25,0,0,6.25
"E00033047",63,3,22,6,11,1,11,5,1,3,4.76190476190476,34.9206349206349,9.52380952380952,17.4603174603175,1.58730158730159,17.4603174603175,7.93650793650794,1.58730158730159,4.76190476190476
"E00033048",56,2,15,8,17,0,7,2,0,5,3.57142857142857,26.7857142857143,14.2857142857143,30.3571428571429,0,12.5,3.57142857142857,0,8.92857142857143
"E00033049",105,9,30,13,16,1,16,12,2,6,8.57142857142857,28.5714285714286,12.3809523809524,15.2380952380952,0.952380952380952,15.2380952380952,11.4285714285714,1.9047619047619,5.71428571428571
"E00033050",59,6,18,6,17,1,6,4,0,1,10.1694915254237,30.5084745762712,10.1694915254237,28.8135593220339,1.69491525423729,10.1694915254237,6.77966101694915,0,1.69491525423729
"E00033051",93,8,34,12,13,0,15,7,1,3,8.60215053763441,36.5591397849462,12.9032258064516,13.9784946236559,0,16.1290322580645,7.52688172043011,1.0752688172043,3.2258064516129
"E00033052",97,3,26,22,11,0,14,10,1,10,3.09278350515464,26.8041237113402,22.680412371134,11.340206185567,0,14.4329896907216,10.3092783505155,1.03092783505155,10.3092783505155
"E00033053",88,5,21,18,11,2,11,10,0,10,5.68181818181818,23.8636363636364,20.4545454545455,12.5,2.27272727272727,12.5,11.3636363636364,0,11.3636363636364
"E00033054",31,2,11,3,2,0,4,4,0,5,6.45161290322581,35.4838709677419,9.67741935483871,6.45161290322581,0,12.9032258064516,12.9032258064516,0,16.1290322580645
"E00033055",60,7,29,7,8,0,3,6,0,0,11.6666666666667,48.3333333333333,11.6666666666667,13.3333333333333,0,5,10,0,0
"E00033056",86,8,22,12,22,1,11,5,2,3,9.30232558139535,25.5813953488372,13.953488372093,25.5813953488372,1.16279069767442,12.7906976744186,5.81395348837209,2.32558139534884,3.48837209302326
"E00033057",84,3,21,14,17,3,8,11,1,6,3.57142857142857,25,16.6666666666667,20.2380952380952,3.57142857142857,9.52380952380952,13.0952380952381,1.19047619047619,7.14285714285714
"E00033059",63,4,14,11,16,1,6,7,0,4,6.34920634920635,22.2222222222222,17.4603174603175,25.3968253968254,1.58730158730159,9.52380952380952,11.1111111111111,0,6.34920634920635
"E00033060",37,4,5,5,7,0,4,6,0,6,10.8108108108108,13.5135135135135,13.5135135135135,18.9189189189189,0,10.8108108108108,16.2162162162162,0,16.2162162162162
"E00033061",56,5,24,5,6,1,3,4,0,8,8.92857142857143,42.8571428571429,8.92857142857143,10.7142857142857,1.78571428571429,5.35714285714286,7.14285714285714,0,14.2857142857143
"E00033062",56,3,14,10,11,1,5,4,0,8,5.35714285714286,25,17.8571428571429,19.6428571428571,1.78571428571429,8.92857142857143,7.14285714285714,0,14.2857142857143
"E00033063",71,10,25,12,12,2,5,1,0,4,14.0845070422535,35.2112676056338,16.9014084507042,16.9014084507042,2.8169014084507,7.04225352112676,1.40845070422535,0,5.63380281690141
"E00033064",69,4,32,6,11,2,3,4,0,7,5.79710144927536,46.3768115942029,8.69565217391304,15.9420289855072,2.89855072463768,4.34782608695652,5.79710144927536,0,10.1449275362319
"E00033065",77,10,40,7,7,0,5,6,0,2,12.987012987013,51.9480519480519,9.09090909090909,9.09090909090909,0,6.49350649350649,7.79220779220779,0,2.5974025974026
"E00033066",78,4,37,21,5,1,5,3,0,2,5.12820512820513,47.4358974358974,26.9230769230769,6.41025641025641,1.28205128205128,6.41025641025641,3.84615384615385,0,2.56410256410256
"E00033067",72,8,30,18,2,0,3,5,0,6,11.1111111111111,41.6666666666667,25,2.77777777777778,0,4.16666666666667,6.94444444444444,0,8.33333333333333
"E00033068",114,11,60,18,8,0,7,6,2,2,9.64912280701754,52.6315789473684,15.7894736842105,7.01754385964912,0,6.14035087719298,5.26315789473684,1.75438596491228,1.75438596491228
"E00033069",64,1,24,17,9,1,3,6,0,3,1.5625,37.5,26.5625,14.0625,1.5625,4.6875,9.375,0,4.6875
"E00033070",55,2,22,8,9,0,4,3,0,7,3.63636363636364,40,14.5454545454545,16.3636363636364,0,7.27272727272727,5.45454545454545,0,12.7272727272727
"E00033071",91,8,40,14,8,2,8,8,0,3,8.79120879120879,43.956043956044,15.3846153846154,8.79120879120879,2.1978021978022,8.79120879120879,8.79120879120879,0,3.2967032967033
"E00033072",78,4,32,16,14,1,4,4,0,3,5.12820512820513,41.025641025641,20.5128205128205,17.9487179487179,1.28205128205128,5.12820512820513,5.12820512820513,0,3.84615384615385
"E00033073",80,4,30,22,10,2,5,4,1,2,5,37.5,27.5,12.5,2.5,6.25,5,1.25,2.5
"E00033074",49,1,13,14,5,1,4,2,1,8,2.04081632653061,26.530612244898,28.5714285714286,10.2040816326531,2.04081632653061,8.16326530612245,4.08163265306122,2.04081632653061,16.3265306122449
"E00033075",31,1,8,5,2,1,7,4,0,3,3.2258064516129,25.8064516129032,16.1290322580645,6.45161290322581,3.2258064516129,22.5806451612903,12.9032258064516,0,9.67741935483871
"E00033076",56,6,22,8,10,1,5,4,0,0,10.7142857142857,39.2857142857143,14.2857142857143,17.8571428571429,1.78571428571429,8.92857142857143,7.14285714285714,0,0
"E00033077",88,6,46,17,4,2,3,6,3,1,6.81818181818182,52.2727272727273,19.3181818181818,4.54545454545455,2.27272727272727,3.40909090909091,6.81818181818182,3.40909090909091,1.13636363636364
"E00033078",63,4,23,5,11,2,7,7,1,3,6.34920634920635,36.5079365079365,7.93650793650794,17.4603174603175,3.17460317460317,11.1111111111111,11.1111111111111,1.58730158730159,4.76190476190476
"E00033079",55,3,22,6,6,2,10,3,0,3,5.45454545454545,40,10.9090909090909,10.9090909090909,3.63636363636364,18.1818181818182,5.45454545454545,0,5.45454545454545
"E00033080",15,1,7,2,3,0,1,0,0,1,6.66666666666667,46.6666666666667,13.3333333333333,20,0,6.66666666666667,0,0,6.66666666666667
"E00033081",70,4,24,9,16,2,5,4,2,4,5.71428571428571,34.2857142857143,12.8571428571429,22.8571428571429,2.85714285714286,7.14285714285714,5.71428571428571,2.85714285714286,5.71428571428571
"E00033082",63,3,23,9,14,0,6,4,1,3,4.76190476190476,36.5079365079365,14.2857142857143,22.2222222222222,0,9.52380952380952,6.34920634920635,1.58730158730159,4.76190476190476
"E00033083",80,15,24,6,10,3,11,6,0,5,18.75,30,7.5,12.5,3.75,13.75,7.5,0,6.25
"E00033084",50,5,16,1,11,1,6,7,0,3,10,32,2,22,2,12,14,0,6
"E00033085",68,2,19,5,17,2,8,9,2,4,2.94117647058824,27.9411764705882,7.35294117647059,25,2.94117647058824,11.7647058823529,13.2352941176471,2.94117647058824,5.88235294117647
"E00033086",55,4,8,14,14,0,8,6,0,1,7.27272727272727,14.5454545454545,25.4545454545455,25.4545454545455,0,14.5454545454545,10.9090909090909,0,1.81818181818182
"E00033087",99,11,24,8,25,1,13,9,0,8,11.1111111111111,24.2424242424242,8.08080808080808,25.2525252525253,1.01010101010101,13.1313131313131,9.09090909090909,0,8.08080808080808
"E00033088",61,2,8,4,20,1,9,13,0,4,3.27868852459016,13.1147540983607,6.55737704918033,32.7868852459016,1.63934426229508,14.7540983606557,21.3114754098361,0,6.55737704918033
"E00033089",71,10,10,4,8,4,17,12,0,6,14.0845070422535,14.0845070422535,5.63380281690141,11.2676056338028,5.63380281690141,23.943661971831,16.9014084507042,0,8.45070422535211
"E00033090",85,8,9,9,16,1,16,15,1,10,9.41176470588235,10.5882352941176,10.5882352941176,18.8235294117647,1.17647058823529,18.8235294117647,17.6470588235294,1.17647058823529,11.7647058823529
"E00033091",90,4,25,7,20,2,12,14,0,6,4.44444444444444,27.7777777777778,7.77777777777778,22.2222222222222,2.22222222222222,13.3333333333333,15.5555555555556,0,6.66666666666667
"E00033092",72,5,11,8,14,3,9,14,0,8,6.94444444444444,15.2777777777778,11.1111111111111,19.4444444444444,4.16666666666667,12.5,19.4444444444444,0,11.1111111111111
"E00033093",95,10,16,5,17,2,21,16,2,6,10.5263157894737,16.8421052631579,5.26315789473684,17.8947368421053,2.10526315789474,22.1052631578947,16.8421052631579,2.10526315789474,6.31578947368421
"E00033094",66,1,6,7,13,3,13,11,1,11,1.51515151515152,9.09090909090909,10.6060606060606,19.6969696969697,4.54545454545455,19.6969696969697,16.6666666666667,1.51515151515152,16.6666666666667
"E00033095",120,17,47,13,20,0,7,6,0,10,14.1666666666667,39.1666666666667,10.8333333333333,16.6666666666667,0,5.83333333333333,5,0,8.33333333333333
"E00033096",51,11,20,7,7,1,1,1,0,3,21.5686274509804,39.2156862745098,13.7254901960784,13.7254901960784,1.96078431372549,1.96078431372549,1.96078431372549,0,5.88235294117647
"E00033097",65,0,10,5,11,1,16,8,0,14,0,15.3846153846154,7.69230769230769,16.9230769230769,1.53846153846154,24.6153846153846,12.3076923076923,0,21.5384615384615
"E00033098",50,10,10,3,13,1,3,5,0,5,20,20,6,26,2,6,10,0,10
"E00033099",24,1,4,2,6,0,3,7,1,0,4.16666666666667,16.6666666666667,8.33333333333333,25,0,12.5,29.1666666666667,4.16666666666667,0
"E00033100",64,1,7,4,7,0,13,11,2,19,1.5625,10.9375,6.25,10.9375,0,20.3125,17.1875,3.125,29.6875
"E00033101",45,2,9,6,14,2,3,5,1,3,4.44444444444444,20,13.3333333333333,31.1111111111111,4.44444444444444,6.66666666666667,11.1111111111111,2.22222222222222,6.66666666666667
"E00033102",115,6,16,16,20,4,23,19,0,11,5.21739130434783,13.9130434782609,13.9130434782609,17.3913043478261,3.47826086956522,20,16.5217391304348,0,9.56521739130435
"E00033103",53,4,6,6,11,0,14,7,0,5,7.54716981132075,11.3207547169811,11.3207547169811,20.7547169811321,0,26.4150943396226,13.2075471698113,0,9.43396226415094
"E00033104",61,7,7,2,7,1,14,14,1,8,11.4754098360656,11.4754098360656,3.27868852459016,11.4754098360656,1.63934426229508,22.9508196721311,22.9508196721311,1.63934426229508,13.1147540983607
"E00033105",62,4,22,4,17,1,5,6,0,3,6.45161290322581,35.4838709677419,6.45161290322581,27.4193548387097,1.61290322580645,8.06451612903226,9.67741935483871,0,4.83870967741935
"E00033106",61,2,8,5,13,0,13,10,1,9,3.27868852459016,13.1147540983607,8.19672131147541,21.3114754098361,0,21.3114754098361,16.3934426229508,1.63934426229508,14.7540983606557
"E00033107",101,9,20,9,20,1,12,14,2,14,8.91089108910891,19.8019801980198,8.91089108910891,19.8019801980198,0.99009900990099,11.8811881188119,13.8613861386139,1.98019801980198,13.8613861386139
"E00033108",80,2,10,5,18,4,19,12,3,7,2.5,12.5,6.25,22.5,5,23.75,15,3.75,8.75
"E00033109",63,5,13,8,11,1,10,8,1,6,7.93650793650794,20.6349206349206,12.6984126984127,17.4603174603175,1.58730158730159,15.8730158730159,12.6984126984127,1.58730158730159,9.52380952380952
"E00033110",81,8,11,9,14,0,16,13,2,8,9.87654320987654,13.5802469135802,11.1111111111111,17.2839506172839,0,19.7530864197531,16.0493827160494,2.46913580246914,9.87654320987654
"E00033112",72,4,26,11,16,1,3,6,2,3,5.55555555555556,36.1111111111111,15.2777777777778,22.2222222222222,1.38888888888889,4.16666666666667,8.33333333333333,2.77777777777778,4.16666666666667
"E00033113",57,4,22,4,12,1,8,2,1,3,7.01754385964912,38.5964912280702,7.01754385964912,21.0526315789474,1.75438596491228,14.0350877192982,3.50877192982456,1.75438596491228,5.26315789473684
"E00033114",62,9,20,11,10,1,3,4,1,3,14.5161290322581,32.258064516129,17.741935483871,16.1290322580645,1.61290322580645,4.83870967741935,6.45161290322581,1.61290322580645,4.83870967741935
"E00033115",27,1,17,3,1,0,0,2,0,3,3.7037037037037,62.962962962963,11.1111111111111,3.7037037037037,0,0,7.40740740740741,0,11.1111111111111
"E00033116",21,2,4,3,4,2,3,2,0,1,9.52380952380952,19.047619047619,14.2857142857143,19.047619047619,9.52380952380952,14.2857142857143,9.52380952380952,0,4.76190476190476
"E00033117",75,7,34,13,10,0,5,5,0,1,9.33333333333333,45.3333333333333,17.3333333333333,13.3333333333333,0,6.66666666666667,6.66666666666667,0,1.33333333333333
"E00033118",83,6,23,8,14,0,14,10,0,8,7.2289156626506,27.710843373494,9.63855421686747,16.8674698795181,0,16.8674698795181,12.0481927710843,0,9.63855421686747
"E00033119",61,7,23,11,11,0,5,1,0,3,11.4754098360656,37.7049180327869,18.0327868852459,18.0327868852459,0,8.19672131147541,1.63934426229508,0,4.91803278688525
"E00033120",84,3,15,8,21,3,14,11,0,9,3.57142857142857,17.8571428571429,9.52380952380952,25,3.57142857142857,16.6666666666667,13.0952380952381,0,10.7142857142857
"E00033121",33,4,12,2,10,1,0,2,0,2,12.1212121212121,36.3636363636364,6.06060606060606,30.3030303030303,3.03030303030303,0,6.06060606060606,0,6.06060606060606
"E00033122",56,3,15,8,12,0,9,6,0,3,5.35714285714286,26.7857142857143,14.2857142857143,21.4285714285714,0,16.0714285714286,10.7142857142857,0,5.35714285714286
"E00033123",47,2,16,5,13,0,5,4,0,2,4.25531914893617,34.0425531914894,10.6382978723404,27.6595744680851,0,10.6382978723404,8.51063829787234,0,4.25531914893617
"E00033124",77,11,20,7,12,0,15,6,0,6,14.2857142857143,25.974025974026,9.09090909090909,15.5844155844156,0,19.4805194805195,7.79220779220779,0,7.79220779220779
"E00033125",40,5,1,1,9,1,3,9,0,11,12.5,2.5,2.5,22.5,2.5,7.5,22.5,0,27.5
"E00033126",53,2,7,2,11,4,10,12,0,5,3.77358490566038,13.2075471698113,3.77358490566038,20.7547169811321,7.54716981132075,18.8679245283019,22.6415094339623,0,9.43396226415094
"E00033127",102,8,29,20,16,2,11,10,1,5,7.84313725490196,28.4313725490196,19.6078431372549,15.6862745098039,1.96078431372549,10.7843137254902,9.80392156862745,0.980392156862745,4.90196078431373
"E00033128",67,2,7,7,14,1,14,14,0,8,2.98507462686567,10.4477611940298,10.4477611940298,20.8955223880597,1.49253731343284,20.8955223880597,20.8955223880597,0,11.9402985074627
"E00033129",50,2,8,13,8,1,7,7,1,3,4,16,26,16,2,14,14,2,6
"E00033130",87,5,30,6,16,3,10,9,1,7,5.74712643678161,34.4827586206897,6.89655172413793,18.3908045977011,3.44827586206897,11.4942528735632,10.3448275862069,1.14942528735632,8.04597701149425
"E00033131",45,3,6,4,12,1,9,4,1,5,6.66666666666667,13.3333333333333,8.88888888888889,26.6666666666667,2.22222222222222,20,8.88888888888889,2.22222222222222,11.1111111111111
"E00033132",114,6,7,15,26,3,16,17,2,22,5.26315789473684,6.14035087719298,13.1578947368421,22.8070175438596,2.63157894736842,14.0350877192982,14.9122807017544,1.75438596491228,19.2982456140351
"E00033133",55,2,2,5,9,1,8,9,0,19,3.63636363636364,3.63636363636364,9.09090909090909,16.3636363636364,1.81818181818182,14.5454545454545,16.3636363636364,0,34.5454545454545
"E00033134",31,2,1,1,9,0,9,3,1,5,6.45161290322581,3.2258064516129,3.2258064516129,29.0322580645161,0,29.0322580645161,9.67741935483871,3.2258064516129,16.1290322580645
"E00033135",79,5,2,5,18,0,20,18,2,9,6.32911392405063,2.53164556962025,6.32911392405063,22.7848101265823,0,25.3164556962025,22.7848101265823,2.53164556962025,11.3924050632911
"E00033136",37,2,3,2,7,2,7,7,0,7,5.40540540540541,8.10810810810811,5.40540540540541,18.9189189189189,5.40540540540541,18.9189189189189,18.9189189189189,0,18.9189189189189
"E00033137",28,1,4,1,7,0,6,4,0,5,3.57142857142857,14.2857142857143,3.57142857142857,25,0,21.4285714285714,14.2857142857143,0,17.8571428571429
"E00033138",20,2,2,0,2,0,4,6,0,4,10,10,0,10,0,20,30,0,20
"E00033139",46,3,5,6,10,2,6,9,0,5,6.52173913043478,10.8695652173913,13.0434782608696,21.7391304347826,4.34782608695652,13.0434782608696,19.5652173913043,0,10.8695652173913
"E00033140",48,0,3,9,14,1,7,8,0,6,0,6.25,18.75,29.1666666666667,2.08333333333333,14.5833333333333,16.6666666666667,0,12.5
"E00033141",53,3,4,6,9,1,10,17,1,2,5.66037735849057,7.54716981132075,11.3207547169811,16.9811320754717,1.88679245283019,18.8679245283019,32.0754716981132,1.88679245283019,3.77358490566038
"E00033142",64,0,5,4,12,1,15,10,2,15,0,7.8125,6.25,18.75,1.5625,23.4375,15.625,3.125,23.4375
"E00033143",49,4,4,1,11,1,10,4,0,14,8.16326530612245,8.16326530612245,2.04081632653061,22.4489795918367,2.04081632653061,20.4081632653061,8.16326530612245,0,28.5714285714286
"E00033144",45,3,2,4,5,2,13,8,2,6,6.66666666666667,4.44444444444444,8.88888888888889,11.1111111111111,4.44444444444444,28.8888888888889,17.7777777777778,4.44444444444444,13.3333333333333
"E00033145",71,1,11,3,18,2,16,7,0,13,1.40845070422535,15.4929577464789,4.22535211267606,25.3521126760563,2.8169014084507,22.5352112676056,9.85915492957746,0,18.3098591549296
"E00033146",61,1,5,7,6,2,15,9,3,13,1.63934426229508,8.19672131147541,11.4754098360656,9.83606557377049,3.27868852459016,24.5901639344262,14.7540983606557,4.91803278688525,21.3114754098361
"E00033147",82,1,14,9,18,1,14,15,0,10,1.21951219512195,17.0731707317073,10.9756097560976,21.9512195121951,1.21951219512195,17.0731707317073,18.2926829268293,0,12.1951219512195
"E00033148",58,2,4,12,5,1,12,10,2,10,3.44827586206897,6.89655172413793,20.6896551724138,8.62068965517241,1.72413793103448,20.6896551724138,17.2413793103448,3.44827586206897,17.2413793103448
"E00033149",40,3,3,5,10,1,3,5,1,9,7.5,7.5,12.5,25,2.5,7.5,12.5,2.5,22.5
"E00033150",53,4,2,1,10,1,13,11,0,11,7.54716981132075,3.77358490566038,1.88679245283019,18.8679245283019,1.88679245283019,24.5283018867925,20.7547169811321,0,20.7547169811321
"E00033151",28,5,3,2,7,0,3,3,0,5,17.8571428571429,10.7142857142857,7.14285714285714,25,0,10.7142857142857,10.7142857142857,0,17.8571428571429
"E00033152",49,2,12,3,7,0,10,6,1,8,4.08163265306122,24.4897959183673,6.12244897959184,14.2857142857143,0,20.4081632653061,12.2448979591837,2.04081632653061,16.3265306122449
"E00033153",75,2,9,3,13,1,19,12,0,16,2.66666666666667,12,4,17.3333333333333,1.33333333333333,25.3333333333333,16,0,21.3333333333333
"E00033154",28,0,2,1,3,2,8,5,1,6,0,7.14285714285714,3.57142857142857,10.7142857142857,7.14285714285714,28.5714285714286,17.8571428571429,3.57142857142857,21.4285714285714
"E00033155",50,3,6,3,14,0,10,7,0,7,6,12,6,28,0,20,14,0,14
"E00033156",47,4,7,0,6,2,10,6,3,9,8.51063829787234,14.8936170212766,0,12.7659574468085,4.25531914893617,21.2765957446809,12.7659574468085,6.38297872340426,19.1489361702128
