"GeographyCode","QS301EW0001","QS301EW0002","QS301EW0003","QS301EW0004","QS301EW0005"
"E01006663",1153,1029,62,20,42
"E01006664",1795,1607,89,45,54
"E01006665",1555,1370,119,15,51
"E01006666",1504,1340,111,20,33
"E01006667",1453,1266,95,33,59
"E01006668",1534,1363,111,25,35
"E01006669",1470,1316,95,29,30
"E01006670",1526,1326,115,32,53
"E01006671",1355,1170,96,39,50
"E01006672",1955,1719,106,44,86
"E01006673",1937,1777,74,35,51
"E01006674",1885,1727,71,29,58
"E01006675",1824,1697,84,23,20
"E01006676",1753,1591,71,40,51
"E01006677",1040,957,33,20,30
"E01006678",2127,1844,154,41,88
"E01006679",2232,2036,98,40,58
"E01006680",1569,1348,150,27,44
"E01006681",1585,1380,118,34,53
"E01006682",1310,1115,133,20,42
"E01006683",1510,1287,138,32,53
"E01006684",2138,1850,190,39,59
"E01006685",1484,1305,120,31,28
"E01006686",1433,1209,132,43,49
"E01006687",1952,1729,148,32,43
"E01006688",1524,1356,97,32,39
"E01006689",1651,1451,130,30,40
"E01006690",1492,1366,66,35,25
"E01006691",1503,1382,55,22,44
"E01006692",2180,1967,107,32,74
"E01006693",1511,1333,77,38,63
"E01006694",1864,1709,64,39,52
"E01006695",1821,1687,86,24,24
"E01006696",1744,1587,68,30,59
"E01006697",1845,1671,72,33,69
"E01006698",1716,1516,104,36,60
"E01006699",1594,1417,59,36,82
"E01006700",1438,1297,60,27,54
"E01006701",1380,1216,81,33,50
"E01006702",1618,1443,61,39,75
"E01006703",1561,1404,67,31,59
"E01006705",1409,1262,92,15,40
"E01006706",1346,1174,70,32,70
"E01006707",1323,1151,65,41,66
"E01006708",1805,1607,74,44,80
"E01006709",1438,1287,63,28,60
"E01006710",1496,1321,84,23,68
"E01006711",1538,1339,103,35,61
"E01006712",1339,1204,69,27,39
"E01006713",1377,1225,62,28,62
"E01006716",1589,1438,84,25,42
"E01006717",1436,1240,110,31,55
"E01006718",1587,1398,103,25,61
"E01006719",1535,1339,109,34,53
"E01006720",2108,1969,69,32,38
"E01006721",1655,1509,71,32,43
"E01006722",1793,1695,59,18,21
"E01006723",1875,1743,71,24,37
"E01006724",1790,1670,64,21,35
"E01006725",1537,1391,68,32,46
"E01006726",1565,1436,62,25,42
"E01006727",1441,1304,85,24,28
"E01006728",1623,1483,70,34,36
"E01006729",1400,1243,75,44,38
"E01006730",1326,1153,67,38,68
"E01006731",1196,1053,53,33,57
"E01006732",1643,1425,79,45,94
"E01006734",1412,1256,67,35,54
"E01006735",1309,1146,58,43,62
"E01006736",1460,1271,74,40,75
"E01006737",1435,1213,100,39,83
"E01006738",1501,1321,78,38,64
"E01006739",1769,1586,79,41,63
"E01006740",1280,1144,50,39,47
"E01006741",1815,1574,92,54,95
"E01006742",1394,1207,97,36,54
"E01006743",2175,1941,113,44,77
"E01006744",1482,1328,79,28,47
"E01006745",1879,1668,85,53,73
"E01006746",1513,1353,70,28,62
"E01006747",3552,3379,114,30,29
"E01006748",1936,1821,66,18,31
"E01006751",2572,2373,89,44,66
"E01006752",1012,908,53,19,32
"E01006753",1557,1372,73,33,79
"E01006754",1627,1456,61,44,66
"E01006755",1587,1417,69,45,56
"E01006756",1820,1631,71,37,81
"E01006757",1491,1360,43,31,57
"E01006758",1527,1345,76,44,62
"E01006759",1095,964,71,24,36
"E01006760",1611,1466,83,27,35
"E01006761",1644,1463,100,29,52
"E01006762",1692,1478,85,38,91
"E01006763",1471,1282,104,39,46
"E01006764",1522,1364,84,32,42
"E01006765",1468,1266,97,39,66
"E01006766",1266,1143,62,27,34
"E01006767",1787,1603,94,43,47
"E01006768",1359,1193,97,24,45
"E01006769",1270,1140,51,18,61
"E01006770",1002,871,58,22,51
"E01006771",1425,1247,49,43,86
"E01006772",1091,947,76,25,43
"E01006773",1379,1192,110,19,58
"E01006774",1445,1262,128,23,32
"E01006775",1319,1132,61,57,69
"E01006776",1677,1515,54,40,68
"E01006778",2205,1952,105,55,93
"E01006779",1968,1706,96,55,111
"E01006780",1465,1286,92,34,53
"E01006781",1470,1274,126,28,42
"E01006782",1560,1378,120,22,40
"E01006783",1548,1368,92,33,55
"E01006784",1347,1206,83,28,30
"E01006785",1769,1569,99,34,67
"E01006786",1820,1573,126,50,71
"E01006787",2330,2128,107,42,53
"E01006788",1825,1597,122,37,69
"E01006790",1587,1426,77,29,55
"E01006791",1674,1483,81,31,79
"E01006792",1368,1205,111,19,33
"E01006793",1494,1322,105,34,33
"E01006794",1593,1394,126,32,41
"E01006795",1407,1221,128,20,38
"E01006796",1591,1365,158,29,39
"E01006797",1499,1296,99,33,71
"E01006798",1410,1206,142,19,43
"E01006799",1821,1591,142,31,57
"E01006800",1401,1171,143,34,53
"E01006801",1355,1167,130,29,29
"E01032505",1317,1125,104,33,55
"E01032506",1403,1273,68,30,32
"E01032507",1539,1393,86,18,42
"E01032508",1723,1545,80,37,61
"E01032509",1434,1289,72,24,49
"E01032510",1809,1609,102,33,65
"E01032511",1378,1191,93,28,66
"E01033747",1043,921,42,35,45
"E01033748",1277,1198,63,8,8
"E01033749",1153,1130,19,2,2
"E01033750",1448,1366,63,10,9
"E01033751",1873,1775,67,13,18
"E01033752",1196,1160,29,3,4
"E01033753",1051,1013,30,5,3
"E01033754",1452,1348,57,16,31
"E01033755",1082,1044,34,3,1
"E01033756",1185,1133,41,5,6
"E01033757",1025,971,40,9,5
"E01033758",1730,1667,48,7,8
"E01033759",1147,1017,52,35,43
"E01033760",2115,2056,55,4,0
"E01033761",1372,1327,42,2,1
"E01033762",1791,1726,44,14,7
"E01033763",1527,1391,60,26,50
"E01033764",2202,1935,106,63,98
"E01033765",1351,1192,72,37,50
"E01033766",1075,989,47,14,25
"E01033767",1067,967,54,14,32
"E01033768",1223,1135,62,16,10
