"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E00032997",173,75,21,17,1,19,31,9,2,15,6,1,8,43.3526011560694,12.1387283236994,9.82658959537572,0.578034682080925,10.9826589595376,17.9190751445087,5.20231213872832,1.15606936416185,8.67052023121387,3.46820809248555,0.578034682080925,4.6242774566474
"E00032998",277,91,36,32,4,32,66,16,2,21,8,1,12,32.8519855595668,12.9963898916967,11.5523465703971,1.44404332129964,11.5523465703971,23.826714801444,5.77617328519856,0.72202166064982,7.5812274368231,2.88808664259928,0.36101083032491,4.33212996389892
"E00032999",331,40,23,27,1,67,154,19,2,85,30,3,52,12.0845921450151,6.94864048338369,8.1570996978852,0.302114803625378,20.2416918429003,46.5256797583082,5.74018126888217,0.604229607250755,25.6797583081571,9.06344410876133,0.906344410876133,15.7099697885196
"E00033000",146,85,13,14,0,18,8,8,4,11,3,1,7,58.2191780821918,8.9041095890411,9.58904109589041,0,12.3287671232877,5.47945205479452,5.47945205479452,2.73972602739726,7.53424657534247,2.05479452054794,0.684931506849315,4.79452054794521
"E00033002",194,50,21,26,4,18,61,14,3,21,8,4,9,25.7731958762887,10.8247422680412,13.4020618556701,2.06185567010309,9.27835051546392,31.4432989690722,7.21649484536082,1.54639175257732,10.8247422680412,4.12371134020619,2.06185567010309,4.63917525773196
"E00033004",240,21,27,30,6,32,119,5,3,16,3,2,11,8.75,11.25,12.5,2.5,13.3333333333333,49.5833333333333,2.08333333333333,1.25,6.66666666666667,1.25,0.833333333333333,4.58333333333333
"E00033005",348,193,30,34,1,31,37,22,13,12,3,1,8,55.4597701149425,8.62068965517241,9.77011494252874,0.28735632183908,8.9080459770115,10.632183908046,6.32183908045977,3.73563218390805,3.44827586206897,0.862068965517241,0.28735632183908,2.29885057471264
"E00033006",230,102,20,37,7,23,27,14,7,11,4,3,4,44.3478260869565,8.69565217391304,16.0869565217391,3.04347826086957,10,11.7391304347826,6.08695652173913,3.04347826086957,4.78260869565217,1.73913043478261,1.30434782608696,1.73913043478261
"E00033007",251,123,33,28,2,21,16,28,11,7,1,0,6,49.003984063745,13.1474103585657,11.1553784860558,0.796812749003984,8.36653386454183,6.37450199203187,11.1553784860558,4.38247011952191,2.78884462151394,0.398406374501992,0,2.39043824701195
"E00033008",249,127,33,34,4,20,20,11,12,11,4,3,4,51.004016064257,13.2530120481928,13.6546184738956,1.60642570281124,8.03212851405623,8.03212851405623,4.41767068273092,4.81927710843374,4.41767068273092,1.60642570281124,1.20481927710843,1.60642570281124
"E00033012",143,24,15,10,3,11,71,9,1,10,1,0,9,16.7832167832168,10.4895104895105,6.99300699300699,2.0979020979021,7.69230769230769,49.6503496503497,6.29370629370629,0.699300699300699,6.99300699300699,0.699300699300699,0,6.29370629370629
"E00033013",175,31,10,6,1,27,89,11,3,37,7,4,26,17.7142857142857,5.71428571428571,3.42857142857143,0.571428571428571,15.4285714285714,50.8571428571429,6.28571428571429,1.71428571428571,21.1428571428571,4,2.28571428571429,14.8571428571429
"E00033015",187,7,13,15,0,17,112,23,0,95,7,7,81,3.74331550802139,6.95187165775401,8.02139037433155,0,9.09090909090909,59.8930481283422,12.2994652406417,0,50.8021390374332,3.74331550802139,3.74331550802139,43.3155080213904
"E00033016",502,49,53,28,0,50,193,129,15,294,16,15,263,9.7609561752988,10.5577689243028,5.57768924302789,0,9.9601593625498,38.4462151394422,25.6972111553785,2.98804780876494,58.5657370517928,3.18725099601594,2.98804780876494,52.390438247012
"E00033018",266,1,6,21,0,162,65,11,0,206,74,27,105,0.37593984962406,2.25563909774436,7.89473684210526,0,60.9022556390977,24.4360902255639,4.13533834586466,0,77.4436090225564,27.8195488721804,10.1503759398496,39.4736842105263
"E00033019",322,49,33,27,6,69,118,20,2,109,30,7,72,15.2173913043478,10.2484472049689,8.38509316770186,1.86335403726708,21.4285714285714,36.6459627329193,6.2111801242236,0.62111801242236,33.8509316770186,9.3167701863354,2.17391304347826,22.360248447205
"E00033020",227,8,14,23,1,86,86,9,0,97,35,8,54,3.52422907488987,6.16740088105727,10.1321585903084,0.440528634361234,37.8854625550661,37.8854625550661,3.9647577092511,0,42.7312775330396,15.4185022026432,3.52422907488987,23.7885462555066
"E00033021",220,80,8,23,3,29,61,16,1,16,5,0,11,36.3636363636364,3.63636363636364,10.4545454545455,1.36363636363636,13.1818181818182,27.7272727272727,7.27272727272727,0.454545454545455,7.27272727272727,2.27272727272727,0,5
"E00033023",409,35,21,40,1,175,126,11,2,226,81,18,127,8.55745721271394,5.13447432762836,9.7799511002445,0.244498777506112,42.7872860635697,30.8068459657702,2.68948655256724,0.488997555012225,55.2567237163814,19.8044009779951,4.40097799511002,31.0513447432763
"E00033024",157,87,12,13,1,10,28,6,2,5,2,0,3,55.4140127388535,7.64331210191083,8.28025477707006,0.636942675159236,6.36942675159236,17.8343949044586,3.82165605095541,1.27388535031847,3.18471337579618,1.27388535031847,0,1.91082802547771
"E00033025",228,41,23,31,3,23,100,7,1,14,9,0,5,17.9824561403509,10.0877192982456,13.5964912280702,1.31578947368421,10.0877192982456,43.859649122807,3.07017543859649,0.43859649122807,6.14035087719298,3.94736842105263,0,2.19298245614035
"E00033026",174,35,21,14,4,17,78,5,1,6,5,0,1,20.1149425287356,12.0689655172414,8.04597701149425,2.29885057471264,9.77011494252874,44.8275862068966,2.8735632183908,0.574712643678161,3.44827586206897,2.8735632183908,0,0.574712643678161
"E00033027",362,73,21,44,5,51,149,19,3,54,24,3,27,20.1657458563536,5.80110497237569,12.1546961325967,1.38121546961326,14.0883977900552,41.1602209944751,5.24861878453039,0.828729281767956,14.9171270718232,6.62983425414365,0.828729281767956,7.4585635359116
"E00033029",209,36,25,16,4,22,100,6,0,13,8,0,5,17.2248803827751,11.9617224880383,7.6555023923445,1.91387559808612,10.5263157894737,47.8468899521531,2.87081339712919,0,6.2200956937799,3.82775119617225,0,2.39234449760766
"E00033030",288,27,24,43,8,76,100,10,11,95,22,14,59,9.375,8.33333333333333,14.9305555555556,2.77777777777778,26.3888888888889,34.7222222222222,3.47222222222222,3.81944444444444,32.9861111111111,7.63888888888889,4.86111111111111,20.4861111111111
"E00033031",265,41,25,41,6,37,108,7,9,25,7,2,16,15.4716981132075,9.43396226415094,15.4716981132075,2.26415094339623,13.9622641509434,40.7547169811321,2.64150943396226,3.39622641509434,9.43396226415094,2.64150943396226,0.754716981132076,6.0377358490566
"E00033032",334,29,30,23,1,42,202,7,0,38,12,5,21,8.68263473053892,8.98203592814371,6.88622754491018,0.29940119760479,12.5748502994012,60.4790419161677,2.09580838323353,0,11.377245508982,3.59281437125748,1.49700598802395,6.2874251497006
"E00033033",270,19,16,22,2,26,180,5,2,22,10,2,10,7.03703703703704,5.92592592592593,8.14814814814815,0.740740740740741,9.62962962962963,66.6666666666667,1.85185185185185,0.740740740740741,8.14814814814815,3.7037037037037,0.740740740740741,3.7037037037037
"E00033034",297,20,12,22,0,20,215,8,1,17,4,1,12,6.73400673400673,4.04040404040404,7.40740740740741,0,6.73400673400673,72.3905723905724,2.69360269360269,0.336700336700337,5.72390572390572,1.34680134680135,0.336700336700337,4.04040404040404
"E00033035",325,91,19,32,5,31,142,5,3,11,2,0,9,28,5.84615384615385,9.84615384615385,1.53846153846154,9.53846153846154,43.6923076923077,1.53846153846154,0.923076923076923,3.38461538461538,0.615384615384615,0,2.76923076923077
"E00033036",175,15,16,22,3,14,102,3,0,4,0,1,3,8.57142857142857,9.14285714285714,12.5714285714286,1.71428571428571,8,58.2857142857143,1.71428571428571,0,2.28571428571429,0,0.571428571428571,1.71428571428571
"E00033037",285,72,25,33,11,15,123,6,2,6,2,2,2,25.2631578947368,8.7719298245614,11.5789473684211,3.85964912280702,5.26315789473684,43.1578947368421,2.10526315789474,0.701754385964912,2.10526315789474,0.701754385964912,0.701754385964912,0.701754385964912
"E00033038",151,19,8,15,3,15,83,8,1,12,4,2,6,12.5827814569536,5.29801324503311,9.93377483443709,1.98675496688742,9.93377483443709,54.9668874172185,5.29801324503311,0.662251655629139,7.94701986754967,2.64900662251656,1.32450331125828,3.97350993377483
"E00033040",233,41,23,22,8,38,95,6,2,32,3,1,28,17.5965665236052,9.87124463519313,9.44206008583691,3.43347639484979,16.3090128755365,40.7725321888412,2.57510729613734,0.858369098712446,13.7339055793991,1.28755364806867,0.429184549356223,12.0171673819742
"E00033041",210,27,26,39,9,20,73,16,7,12,9,0,3,12.8571428571429,12.3809523809524,18.5714285714286,4.28571428571429,9.52380952380952,34.7619047619048,7.61904761904762,3.33333333333333,5.71428571428571,4.28571428571429,0,1.42857142857143
"E00033042",214,36,21,27,6,36,79,9,9,19,10,0,9,16.8224299065421,9.81308411214953,12.6168224299065,2.80373831775701,16.8224299065421,36.9158878504673,4.20560747663551,4.20560747663551,8.8785046728972,4.67289719626168,0,4.20560747663551
"E00033043",215,28,24,20,5,30,103,5,3,14,7,1,6,13.0232558139535,11.1627906976744,9.30232558139535,2.32558139534884,13.953488372093,47.906976744186,2.32558139534884,1.3953488372093,6.51162790697674,3.25581395348837,0.465116279069767,2.7906976744186
"E00033044",208,18,14,32,6,31,103,4,7,13,5,3,5,8.65384615384615,6.73076923076923,15.3846153846154,2.88461538461538,14.9038461538462,49.5192307692308,1.92307692307692,3.36538461538462,6.25,2.40384615384615,1.44230769230769,2.40384615384615
"E00033045",190,83,24,27,6,16,21,13,8,4,2,0,2,43.6842105263158,12.6315789473684,14.2105263157895,3.15789473684211,8.42105263157895,11.0526315789474,6.8421052631579,4.21052631578947,2.10526315789474,1.05263157894737,0,1.05263157894737
"E00033046",175,46,14,21,4,15,71,4,0,7,5,0,2,26.2857142857143,8,12,2.28571428571429,8.57142857142857,40.5714285714286,2.28571428571429,0,4,2.85714285714286,0,1.14285714285714
"E00033047",277,61,31,30,6,32,106,11,7,7,2,0,5,22.0216606498195,11.1913357400722,10.8303249097473,2.16606498194946,11.5523465703971,38.2671480144404,3.97111913357401,2.52707581227437,2.52707581227437,0.72202166064982,0,1.80505415162455
"E00033048",213,46,17,47,10,23,63,7,2,14,6,2,6,21.5962441314554,7.981220657277,22.0657276995305,4.69483568075117,10.7981220657277,29.5774647887324,3.28638497652582,0.938967136150235,6.57276995305164,2.8169014084507,0.938967136150235,2.8169014084507
"E00033049",298,25,32,42,10,41,136,12,5,25,9,1,15,8.38926174496644,10.738255033557,14.0939597315436,3.35570469798658,13.758389261745,45.6375838926174,4.02684563758389,1.67785234899329,8.38926174496644,3.02013422818792,0.335570469798658,5.03355704697987
"E00033050",199,21,19,23,9,25,94,8,6,11,7,0,4,10.5527638190955,9.54773869346734,11.5577889447236,4.52261306532663,12.5628140703518,47.2361809045226,4.02010050251256,3.01507537688442,5.52763819095477,3.51758793969849,0,2.01005025125628
"E00033051",285,20,19,19,8,44,170,5,1,20,3,4,13,7.01754385964912,6.66666666666667,6.66666666666667,2.80701754385965,15.4385964912281,59.6491228070175,1.75438596491228,0.350877192982456,7.01754385964912,1.05263157894737,1.40350877192982,4.56140350877193
"E00033052",343,54,21,43,10,79,123,13,5,75,27,2,46,15.7434402332362,6.12244897959184,12.536443148688,2.91545189504373,23.0320699708455,35.8600583090379,3.79008746355685,1.45772594752187,21.865889212828,7.87172011661808,0.583090379008746,13.4110787172012
"E00033053",231,27,35,28,6,40,85,10,8,28,13,2,13,11.6883116883117,15.1515151515152,12.1212121212121,2.5974025974026,17.3160173160173,36.7965367965368,4.32900432900433,3.46320346320346,12.1212121212121,5.62770562770563,0.865800865800866,5.62770562770563
"E00033054",132,40,16,16,7,11,39,3,4,5,2,2,1,30.3030303030303,12.1212121212121,12.1212121212121,5.3030303030303,8.33333333333333,29.5454545454545,2.27272727272727,3.03030303030303,3.78787878787879,1.51515151515152,1.51515151515152,0.757575757575758
"E00033055",194,17,16,26,5,16,107,7,5,8,5,0,3,8.76288659793814,8.24742268041237,13.4020618556701,2.57731958762887,8.24742268041237,55.1546391752577,3.60824742268041,2.57731958762887,4.12371134020619,2.57731958762887,0,1.54639175257732
"E00033056",224,40,24,22,5,25,101,7,1,12,8,0,4,17.8571428571429,10.7142857142857,9.82142857142857,2.23214285714286,11.1607142857143,45.0892857142857,3.125,0.446428571428571,5.35714285714286,3.57142857142857,0,1.78571428571429
"E00033057",238,39,32,35,4,29,94,5,5,15,9,0,6,16.3865546218487,13.4453781512605,14.7058823529412,1.68067226890756,12.1848739495798,39.4957983193277,2.10084033613445,2.10084033613445,6.30252100840336,3.78151260504202,0,2.52100840336134
"E00033059",250,78,28,38,13,15,72,6,4,3,0,0,2,31.2,11.2,15.2,5.2,6,28.8,2.4,1.6,1.2,0,0,0.8
"E00033060",182,50,18,21,5,19,58,11,3,5,2,0,3,27.4725274725275,9.89010989010989,11.5384615384615,2.74725274725275,10.4395604395604,31.8681318681319,6.04395604395604,1.64835164835165,2.74725274725275,1.0989010989011,0,1.64835164835165
"E00033061",192,24,15,23,6,27,92,5,8,15,6,2,7,12.5,7.8125,11.9791666666667,3.125,14.0625,47.9166666666667,2.60416666666667,4.16666666666667,7.8125,3.125,1.04166666666667,3.64583333333333
"E00033062",220,42,21,32,4,24,90,7,9,11,4,2,5,19.0909090909091,9.54545454545455,14.5454545454545,1.81818181818182,10.9090909090909,40.9090909090909,3.18181818181818,4.09090909090909,5,1.81818181818182,0.909090909090909,2.27272727272727
"E00033063",218,31,18,26,8,14,113,8,7,5,1,0,4,14.2201834862385,8.25688073394496,11.9266055045872,3.6697247706422,6.42201834862385,51.8348623853211,3.6697247706422,3.21100917431193,2.29357798165138,0.458715596330275,0,1.8348623853211
"E00033064",189,29,22,26,7,17,84,4,13,2,2,0,0,15.3439153439153,11.6402116402116,13.7566137566138,3.7037037037037,8.99470899470899,44.4444444444444,2.11640211640212,6.87830687830688,1.05820105820106,1.05820105820106,0,0
"E00033065",236,28,18,26,6,22,131,5,8,16,5,1,10,11.864406779661,7.6271186440678,11.0169491525424,2.54237288135593,9.32203389830508,55.5084745762712,2.11864406779661,3.38983050847458,6.77966101694915,2.11864406779661,0.423728813559322,4.23728813559322
"E00033066",223,34,6,12,0,18,149,4,2,14,9,0,5,15.2466367713004,2.69058295964126,5.38116591928251,0,8.07174887892377,66.8161434977578,1.79372197309417,0.896860986547085,6.2780269058296,4.03587443946188,0,2.24215246636771
"E00033067",255,35,16,18,1,28,151,6,4,10,4,2,4,13.7254901960784,6.27450980392157,7.05882352941176,0.392156862745098,10.9803921568627,59.2156862745098,2.35294117647059,1.56862745098039,3.92156862745098,1.56862745098039,0.784313725490196,1.56862745098039
"E00033068",309,23,18,23,2,44,187,12,1,36,13,3,20,7.44336569579288,5.8252427184466,7.44336569579288,0.647249190938511,14.2394822006472,60.5177993527508,3.88349514563107,0.323624595469256,11.6504854368932,4.20711974110032,0.970873786407767,6.47249190938511
"E00033069",228,17,22,24,2,23,137,3,0,13,5,1,6,7.45614035087719,9.64912280701754,10.5263157894737,0.87719298245614,10.0877192982456,60.0877192982456,1.31578947368421,0,5.70175438596491,2.19298245614035,0.43859649122807,2.63157894736842
"E00033070",260,62,18,25,3,36,112,4,2,21,9,1,11,23.8461538461538,6.92307692307692,9.61538461538462,1.15384615384615,13.8461538461538,43.0769230769231,1.53846153846154,0.769230769230769,8.07692307692308,3.46153846153846,0.384615384615385,4.23076923076923
"E00033071",241,22,20,17,4,31,136,11,3,16,7,1,8,9.12863070539419,8.29875518672199,7.05394190871369,1.6597510373444,12.8630705394191,56.4315352697095,4.5643153526971,1.2448132780083,6.63900414937759,2.9045643153527,0.4149377593361,3.3195020746888
"E00033072",288,52,18,31,5,44,135,3,0,48,21,6,21,18.0555555555556,6.25,10.7638888888889,1.73611111111111,15.2777777777778,46.875,1.04166666666667,0,16.6666666666667,7.29166666666667,2.08333333333333,7.29166666666667
"E00033073",248,40,24,17,7,32,124,4,1,15,6,3,6,16.1290322580645,9.67741935483871,6.85483870967742,2.82258064516129,12.9032258064516,50,1.61290322580645,0.403225806451613,6.04838709677419,2.41935483870968,1.20967741935484,2.41935483870968
"E00033074",259,68,21,33,2,29,98,8,2,8,3,0,5,26.2548262548263,8.10810810810811,12.7413127413127,0.772200772200772,11.1969111969112,37.8378378378378,3.08880308880309,0.772200772200772,3.08880308880309,1.15830115830116,0,1.93050193050193
"E00033075",247,90,20,27,3,24,61,22,0,5,2,3,0,36.4372469635627,8.09716599190283,10.9311740890688,1.21457489878543,9.7165991902834,24.6963562753036,8.90688259109312,0,2.02429149797571,0.809716599190283,1.21457489878543,0
"E00033076",354,132,28,26,7,28,122,11,2,11,0,1,10,37.2881355932203,7.90960451977401,7.34463276836158,1.9774011299435,7.90960451977401,34.4632768361582,3.10734463276836,0.564971751412429,3.10734463276836,0,0.282485875706215,2.82485875706215
"E00033077",274,50,14,19,4,29,151,7,1,20,8,0,12,18.2481751824818,5.10948905109489,6.93430656934307,1.45985401459854,10.5839416058394,55.1094890510949,2.55474452554745,0.364963503649635,7.2992700729927,2.91970802919708,0,4.37956204379562
"E00033078",304,117,21,25,1,22,111,7,1,21,2,12,7,38.4868421052632,6.90789473684211,8.22368421052632,0.328947368421053,7.23684210526316,36.5131578947368,2.30263157894737,0.328947368421053,6.90789473684211,0.657894736842105,3.94736842105263,2.30263157894737
"E00033079",194,38,17,22,3,26,79,9,2,12,8,2,2,19.5876288659794,8.76288659793814,11.340206185567,1.54639175257732,13.4020618556701,40.7216494845361,4.63917525773196,1.03092783505155,6.18556701030928,4.12371134020619,1.03092783505155,1.03092783505155
"E00033080",178,62,17,29,13,17,35,5,0,3,0,0,3,34.8314606741573,9.55056179775281,16.2921348314607,7.30337078651685,9.55056179775281,19.6629213483146,2.80898876404494,0,1.68539325842697,0,0,1.68539325842697
"E00033081",198,39,21,19,5,21,88,5,3,5,2,0,3,19.6969696969697,10.6060606060606,9.5959595959596,2.52525252525253,10.6060606060606,44.4444444444444,2.52525252525253,1.51515151515152,2.52525252525253,1.01010101010101,0,1.51515151515152
"E00033082",262,36,18,41,8,24,130,5,11,13,6,0,7,13.7404580152672,6.87022900763359,15.6488549618321,3.05343511450382,9.16030534351145,49.618320610687,1.90839694656489,4.19847328244275,4.9618320610687,2.29007633587786,0,2.67175572519084
"E00033083",276,27,33,49,13,33,110,11,12,18,7,1,10,9.78260869565217,11.9565217391304,17.7536231884058,4.71014492753623,11.9565217391304,39.8550724637681,3.98550724637681,4.34782608695652,6.52173913043478,2.53623188405797,0.36231884057971,3.6231884057971
"E00033084",263,77,39,35,11,30,65,6,6,9,4,2,2,29.277566539924,14.828897338403,13.3079847908745,4.18250950570342,11.4068441064639,24.7148288973384,2.28136882129278,2.28136882129278,3.42205323193916,1.52091254752852,0.760456273764259,0.760456273764259
"E00033085",270,78,31,40,13,31,67,10,7,10,6,0,4,28.8888888888889,11.4814814814815,14.8148148148148,4.81481481481481,11.4814814814815,24.8148148148148,3.7037037037037,2.59259259259259,3.7037037037037,2.22222222222222,0,1.48148148148148
"E00033086",227,70,29,38,11,18,56,5,8,5,2,0,3,30.8370044052863,12.7753303964758,16.7400881057269,4.84581497797357,7.9295154185022,24.6696035242291,2.20264317180617,3.52422907488987,2.20264317180617,0.881057268722467,0,1.3215859030837
"E00033087",314,64,50,59,5,38,88,10,24,19,6,0,13,20.3821656050955,15.9235668789809,18.7898089171975,1.59235668789809,12.1019108280255,28.0254777070064,3.18471337579618,7.64331210191083,6.05095541401274,1.91082802547771,0,4.14012738853503
"E00033088",211,66,30,34,7,33,32,9,8,8,4,3,1,31.2796208530806,14.218009478673,16.1137440758294,3.3175355450237,15.6398104265403,15.1658767772512,4.2654028436019,3.7914691943128,3.7914691943128,1.8957345971564,1.4218009478673,0.4739336492891
"E00033089",244,67,51,38,5,21,53,9,10,11,5,2,4,27.4590163934426,20.9016393442623,15.5737704918033,2.04918032786885,8.60655737704918,21.7213114754098,3.68852459016393,4.0983606557377,4.50819672131148,2.04918032786885,0.819672131147541,1.63934426229508
"E00033090",316,109,44,47,11,32,60,13,10,20,9,0,11,34.4936708860759,13.9240506329114,14.873417721519,3.48101265822785,10.126582278481,18.9873417721519,4.11392405063291,3.16455696202532,6.32911392405063,2.84810126582278,0,3.48101265822785
"E00033091",271,62,38,46,7,37,73,8,13,15,6,2,7,22.8782287822878,14.0221402214022,16.9741697416974,2.5830258302583,13.6531365313653,26.9372693726937,2.9520295202952,4.7970479704797,5.53505535055351,2.2140221402214,0.738007380073801,2.5830258302583
"E00033092",263,57,41,38,12,34,77,4,8,12,10,1,1,21.6730038022814,15.5893536121673,14.4486692015209,4.56273764258555,12.9277566539924,29.277566539924,1.52091254752852,3.04182509505703,4.56273764258555,3.80228136882129,0.380228136882129,0.380228136882129
"E00033093",311,73,48,56,17,36,70,11,9,9,3,0,6,23.4726688102894,15.4340836012862,18.0064308681672,5.46623794212219,11.5755627009646,22.508038585209,3.53697749196141,2.89389067524116,2.89389067524116,0.964630225080386,0,1.92926045016077
"E00033094",279,81,42,55,11,28,49,13,5,8,3,0,5,29.0322580645161,15.0537634408602,19.7132616487455,3.9426523297491,10.0358422939068,17.5627240143369,4.6594982078853,1.7921146953405,2.8673835125448,1.0752688172043,0,1.7921146953405
"E00033095",379,61,26,36,5,40,200,11,13,26,18,0,8,16.0949868073879,6.86015831134565,9.49868073878628,1.31926121372032,10.5540897097625,52.7704485488127,2.9023746701847,3.43007915567282,6.86015831134565,4.74934036939314,0,2.11081794195251
"E00033096",220,37,22,28,10,22,98,3,4,5,4,1,0,16.8181818181818,10,12.7272727272727,4.54545454545455,10,44.5454545454545,1.36363636363636,1.81818181818182,2.27272727272727,1.81818181818182,0.454545454545455,0
"E00033097",225,74,28,32,6,32,44,9,16,8,2,0,6,32.8888888888889,12.4444444444444,14.2222222222222,2.66666666666667,14.2222222222222,19.5555555555556,4,7.11111111111111,3.55555555555556,0.888888888888889,0,2.66666666666667
"E00033098",237,49,37,43,10,34,58,6,3,12,3,0,9,20.6751054852321,15.6118143459916,18.1434599156118,4.21940928270042,14.3459915611814,24.4725738396624,2.53164556962025,1.26582278481013,5.06329113924051,1.26582278481013,0,3.79746835443038
"E00033099",150,76,10,17,6,16,20,5,6,3,1,0,2,50.6666666666667,6.66666666666667,11.3333333333333,4,10.6666666666667,13.3333333333333,3.33333333333333,4,2,0.666666666666667,0,1.33333333333333
"E00033100",249,101,43,32,10,30,25,8,4,3,3,0,0,40.5622489959839,17.2690763052209,12.85140562249,4.01606425702811,12.0481927710843,10.0401606425703,3.21285140562249,1.60642570281124,1.20481927710843,1.20481927710843,0,0
"E00033101",185,36,20,24,14,23,65,3,3,4,3,0,1,19.4594594594595,10.8108108108108,12.972972972973,7.56756756756757,12.4324324324324,35.1351351351351,1.62162162162162,1.62162162162162,2.16216216216216,1.62162162162162,0,0.540540540540541
"E00033102",356,76,56,60,8,50,103,3,9,13,5,3,5,21.3483146067416,15.7303370786517,16.8539325842697,2.24719101123596,14.0449438202247,28.9325842696629,0.842696629213483,2.52808988764045,3.65168539325843,1.40449438202247,0.842696629213483,1.40449438202247
"E00033103",253,105,34,45,5,26,33,5,11,12,6,2,4,41.501976284585,13.4387351778656,17.7865612648221,1.97628458498024,10.2766798418972,13.0434782608696,1.97628458498024,4.34782608695652,4.74308300395257,2.37154150197628,0.790513833992095,1.58102766798419
"E00033104",222,88,29,39,4,21,33,8,12,12,5,1,6,39.6396396396396,13.0630630630631,17.5675675675676,1.8018018018018,9.45945945945946,14.8648648648649,3.6036036036036,5.40540540540541,5.40540540540541,2.25225225225225,0.45045045045045,2.7027027027027
"E00033105",256,55,31,54,6,36,67,7,10,6,2,1,3,21.484375,12.109375,21.09375,2.34375,14.0625,26.171875,2.734375,3.90625,2.34375,0.78125,0.390625,1.171875
"E00033106",240,89,44,31,8,26,32,10,7,10,3,0,7,37.0833333333333,18.3333333333333,12.9166666666667,3.33333333333333,10.8333333333333,13.3333333333333,4.16666666666667,2.91666666666667,4.16666666666667,1.25,0,2.91666666666667
"E00033107",291,54,43,48,8,43,80,15,10,20,11,4,5,18.5567010309278,14.7766323024055,16.4948453608247,2.74914089347079,14.7766323024055,27.4914089347079,5.15463917525773,3.43642611683849,6.87285223367698,3.78006872852234,1.3745704467354,1.71821305841924
"E00033108",259,80,40,50,6,32,46,5,13,12,7,0,5,30.8880308880309,15.4440154440154,19.3050193050193,2.31660231660232,12.3552123552124,17.7606177606178,1.93050193050193,5.01930501930502,4.63320463320463,2.7027027027027,0,1.93050193050193
