"GeographyCode","KS101EW0001","KS101EW0002","KS101EW0003","KS101EW0004","KS101EW0005","KS101EW0006","KS101EW0007","KS101EW0008","KS101EW0009","KS101EW0010","KS101EW0011","KS101EW0012"
"E00033087",397,190,207,397,0,3,6.2,64.03225806,47.85894207,52.14105793,100,0
"E00033088",239,114,125,239,0,2,3.23,73.99380805,47.69874477,52.30125523,100,0
"E00033089",302,150,152,302,0,5,3.86,78.23834197,49.66887417,50.33112583,100,0
"E00033090",376,179,197,376,0,3,5.35,70.28037383,47.60638298,52.39361702,100,0
"E00033091",306,149,157,306,0,4,63.06,4.852521408,48.69281046,51.30718954,100,0
"E00033092",307,157,150,307,0,2,6.33,48.49921011,51.14006515,48.85993485,100,0
"E00033093",372,184,188,372,0,1,22.85,16.28008753,49.46236559,50.53763441,100,0
"E00033094",328,163,165,328,0,2,4.88,67.21311475,49.69512195,50.30487805,100,0
"E00033095",443,202,241,414,29,9,59.4,7.457912458,45.59819413,54.40180587,93.4537246,6.546275395
"E00033096",262,139,123,259,3,2,10.85,24.14746544,53.05343511,46.94656489,98.85496183,1.145038168
"E00033097",263,118,145,263,0,3,10.04,26.19521912,44.86692015,55.13307985,100,0
"E00033098",277,144,133,274,3,3,10.35,26.76328502,51.98555957,48.01444043,98.91696751,1.083032491
"E00033099",163,69,94,163,0,2,4.24,38.44339623,42.33128834,57.66871166,100,0
"E00033100",297,153,144,297,0,0,4.21,70.54631829,51.51515152,48.48484848,100,0
"E00033101",212,108,104,212,0,0,6.08,34.86842105,50.94339623,49.05660377,100,0
"E00033102",429,208,221,429,0,0,36.08,11.8902439,48.48484848,51.51515152,100,0
"E00033103",298,139,159,298,0,1,4.61,64.64208243,46.6442953,53.3557047,100,0
"E00033104",275,120,155,275,0,2,4.7,58.5106383,43.63636364,56.36363636,100,0
"E00033105",293,143,150,293,0,1,6.6,44.39393939,48.80546075,51.19453925,100,0
"E00033106",286,136,150,286,0,1,6.86,41.6909621,47.55244755,52.44755245,100,0
"E00033107",353,163,190,353,0,12,9.16,38.5371179,46.17563739,53.82436261,100,0
"E00033108",317,136,181,317,0,2,4.01,79.05236908,42.9022082,57.0977918,100,0
"E00033109",322,162,160,322,0,6,9.15,35.19125683,50.31055901,49.68944099,100,0
"E00033110",340,165,175,340,0,2,64.88,5.240443896,48.52941176,51.47058824,100,0
"E00033112",308,157,151,308,0,16,7.2,42.77777778,50.97402597,49.02597403,100,0
"E00033113",246,127,119,246,0,5,10.81,22.75670675,51.62601626,48.37398374,100,0
"E00033114",308,159,149,303,5,9,6.45,47.75193798,51.62337662,48.37662338,98.37662338,1.623376623
"E00033115",132,66,66,132,0,0,1.67,79.04191617,50,50,100,0
"E00033116",190,76,114,137,53,0,28.85,6.585788562,40,60,72.10526316,27.89473684
"E00033117",385,180,205,385,0,6,7.01,54.92154066,46.75324675,53.24675325,100,0
"E00033118",331,153,178,331,0,2,4.22,78.43601896,46.22356495,53.77643505,100,0
"E00033119",262,126,136,262,0,2,6.22,42.1221865,48.09160305,51.90839695,100,0
"E00033120",313,145,168,313,0,3,4.93,63.48884381,46.32587859,53.67412141,100,0
"E00033121",220,103,117,220,0,1,3.56,61.79775281,46.81818182,53.18181818,100,0
"E00033122",275,130,145,275,0,3,3.69,74.52574526,47.27272727,52.72727273,100,0
"E00033123",258,116,142,258,0,1,5.46,47.25274725,44.96124031,55.03875969,100,0
"E00033124",307,156,151,307,0,11,13.88,22.11815562,50.81433225,49.18566775,100,0
"E00033125",187,103,84,187,0,0,2.42,77.27272727,55.0802139,44.9197861,100,0
"E00033126",254,130,124,251,3,6,5.24,48.47328244,51.18110236,48.81889764,98.81889764,1.181102362
"E00033127",524,242,282,435,89,4,106.86,4.903612203,46.18320611,53.81679389,83.01526718,16.98473282
"E00033128",268,111,157,268,0,1,4.62,58.00865801,41.41791045,58.58208955,100,0
"E00033129",256,127,129,256,0,3,14.63,17.49829118,49.609375,50.390625,100,0
"E00033130",360,182,178,360,0,10,20.82,17.29106628,50.55555556,49.44444444,100,0
"E00033131",275,125,150,275,0,0,4.29,64.1025641,45.45454545,54.54545455,100,0
"E00033132",459,214,245,419,40,2,3.12,147.1153846,46.62309368,53.37690632,91.28540305,8.71459695
"E00033133",366,144,222,366,0,0,3.46,105.7803468,39.3442623,60.6557377,100,0
"E00033134",190,92,98,190,0,0,1.09,174.3119266,48.42105263,51.57894737,100,0
"E00033135",445,211,234,445,0,1,2.61,170.4980843,47.41573034,52.58426966,100,0
"E00033136",225,109,116,225,0,1,2.61,86.20689655,48.44444444,51.55555556,100,0
"E00033137",289,163,126,280,9,0,2.5,115.6,56.40138408,43.59861592,96.88581315,3.114186851
"E00033138",171,84,87,171,0,0,0.99,172.7272727,49.12280702,50.87719298,100,0
"E00033139",248,140,108,248,0,2,5.75,43.13043478,56.4516129,43.5483871,100,0
"E00033140",202,89,113,202,0,1,1.17,172.6495726,44.05940594,55.94059406,100,0
"E00033141",208,95,113,208,0,0,1.21,171.9008264,45.67307692,54.32692308,100,0
"E00033142",273,123,150,273,0,0,1.41,193.6170213,45.05494505,54.94505495,100,0
"E00033143",261,136,125,261,0,0,2,130.5,52.10727969,47.89272031,100,0
"E00033144",204,98,106,204,0,2,1.12,182.1428571,48.03921569,51.96078431,100,0
"E00033145",294,141,153,294,0,0,1.83,160.6557377,47.95918367,52.04081633,100,0
"E00033146",304,150,154,304,0,1,3.39,89.67551622,49.34210526,50.65789474,100,0
"E00033147",308,149,159,308,0,0,1.67,184.4311377,48.37662338,51.62337662,100,0
"E00033148",258,116,142,258,0,0,1.5,172,44.96124031,55.03875969,100,0
"E00033149",226,116,110,226,0,2,2.66,84.96240602,51.32743363,48.67256637,100,0
"E00033150",316,170,146,316,0,0,3.54,89.26553672,53.79746835,46.20253165,100,0
"E00033151",262,138,124,262,0,1,3.34,78.44311377,52.67175573,47.32824427,100,0
"E00033152",305,167,138,305,0,0,3.26,93.55828221,54.75409836,45.24590164,100,0
"E00033153",427,201,226,332,95,1,5.17,82.59187621,47.07259953,52.92740047,77.75175644,22.24824356
"E00033154",156,84,72,156,0,1,1.14,136.8421053,53.84615385,46.15384615,100,0
"E00033155",266,125,141,266,0,2,1.67,159.2814371,46.9924812,53.0075188,100,0
"E00033156",238,121,117,238,0,0,1.57,151.5923567,50.84033613,49.15966387,100,0
"E00033157",326,165,161,326,0,1,2.84,114.7887324,50.61349693,49.38650307,100,0
"E00033158",302,146,156,302,0,2,1.61,187.5776398,48.34437086,51.65562914,100,0
"E00033159",197,80,117,197,0,0,2.79,70.609319,40.60913706,59.39086294,100,0
"E00033160",354,188,166,354,0,1,1.96,180.6122449,53.10734463,46.89265537,100,0
"E00033161",295,154,141,280,15,0,6.44,45.80745342,52.20338983,47.79661017,94.91525424,5.084745763
"E00033162",280,146,134,280,0,0,2.56,109.375,52.14285714,47.85714286,100,0
"E00033163",277,149,128,277,0,0,1.97,140.6091371,53.79061372,46.20938628,100,0
"E00033164",351,154,197,351,0,2,37.33,9.402625234,43.87464387,56.12535613,100,0
"E00033165",166,78,88,166,0,1,1.71,97.07602339,46.98795181,53.01204819,100,0
"E00033166",158,92,66,158,0,0,2.67,59.17602996,58.2278481,41.7721519,100,0
"E00033167",310,149,161,310,0,1,17.83,17.38642737,48.06451613,51.93548387,100,0
"E00033168",285,138,147,285,0,1,3.19,89.34169279,48.42105263,51.57894737,100,0
"E00033169",302,154,148,302,0,1,3.89,77.63496144,50.99337748,49.00662252,100,0
"E00033170",360,173,187,360,0,2,2.9,124.137931,48.05555556,51.94444444,100,0
"E00033171",345,169,176,345,0,1,3.94,87.56345178,48.98550725,51.01449275,100,0
"E00033172",242,152,90,186,56,0,34.42,7.030796049,62.80991736,37.19008264,76.85950413,23.14049587
"E00033173",315,137,178,315,0,0,3.86,81.60621762,43.49206349,56.50793651,100,0
"E00033174",297,128,169,297,0,0,4.39,67.65375854,43.0976431,56.9023569,100,0
"E00033175",279,132,147,279,0,0,2.57,108.5603113,47.31182796,52.68817204,100,0
"E00033176",264,119,145,264,0,1,2.24,117.8571429,45.07575758,54.92424242,100,0
"E00033177",298,144,154,298,0,4,2.35,126.8085106,48.32214765,51.67785235,100,0
"E00033178",174,97,77,170,4,1,12.78,13.61502347,55.74712644,44.25287356,97.70114943,2.298850575
"E00033179",322,148,174,322,0,4,2.31,139.3939394,45.96273292,54.03726708,100,0
"E00033181",425,217,208,421,4,6,2.87,148.0836237,51.05882353,48.94117647,99.05882353,0.941176471
"E00033182",368,203,165,368,0,2,10.14,36.29191321,55.16304348,44.83695652,100,0
"E00033183",586,311,275,584,2,10,3.42,171.3450292,53.07167235,46.92832765,99.65870307,0.341296928
"E00033185",340,179,161,340,0,3,2.04,166.6666667,52.64705882,47.35294118,100,0
"E00033186",318,147,171,318,0,5,2.01,158.2089552,46.22641509,53.77358491,100,0
"E00033187",218,124,94,197,21,2,2.78,78.41726619,56.88073394,43.11926606,90.36697248,9.633027523
"E00033188",327,184,143,327,0,3,1.52,215.1315789,56.26911315,43.73088685,100,0
"E00033189",509,286,223,509,0,2,3.56,142.9775281,56.18860511,43.81139489,100,0
"E00033190",574,297,277,574,0,2,2.88,199.3055556,51.74216028,48.25783972,100,0
"E00033191",449,211,238,448,1,2,2.17,206.9124424,46.99331849,53.00668151,99.77728285,0.222717149
"E00033192",434,219,215,434,0,2,1.89,229.6296296,50.46082949,49.53917051,100,0
"E00033193",327,171,156,327,0,2,6.61,49.47049924,52.29357798,47.70642202,100,0
"E00033194",345,173,172,345,0,4,2.35,146.8085106,50.14492754,49.85507246,100,0
"E00033195",249,117,132,249,0,1,1.23,202.4390244,46.98795181,53.01204819,100,0
"E00033196",292,175,117,210,82,0,2.74,106.5693431,59.93150685,40.06849315,71.91780822,28.08219178
"E00033197",372,185,187,355,17,0,9.96,37.34939759,49.7311828,50.2688172,95.43010753,4.569892473
"E00033198",393,160,233,393,0,5,3.65,107.6712329,40.71246819,59.28753181,100,0
"E00033199",185,106,79,185,0,0,4.01,46.13466334,57.2972973,42.7027027,100,0
"E00033200",289,113,176,232,57,0,6.07,47.61120264,39.10034602,60.89965398,80.27681661,19.72318339
"E00033201",235,108,127,235,0,1,1.13,207.9646018,45.95744681,54.04255319,100,0
"E00033202",315,141,174,315,0,2,2.6,121.1538462,44.76190476,55.23809524,100,0
"E00033203",247,128,119,244,3,2,1.99,124.120603,51.82186235,48.17813765,98.7854251,1.214574899
"E00033204",252,129,123,252,0,0,1.55,162.5806452,51.19047619,48.80952381,100,0
"E00033206",557,302,255,184,373,15,33.59,16.58231617,54.21903052,45.78096948,33.03411131,66.96588869
"E00033207",293,138,155,293,0,0,1.52,192.7631579,47.09897611,52.90102389,100,0
"E00033208",257,134,123,257,0,3,1.02,251.9607843,52.14007782,47.85992218,100,0
"E00033209",324,180,144,323,1,7,4.07,79.60687961,55.55555556,44.44444444,99.69135802,0.308641975
"E00033210",271,162,109,271,0,2,11.18,24.23971377,59.77859779,40.22140221,100,0
"E00033211",357,187,170,357,0,5,1.98,180.3030303,52.38095238,47.61904762,100,0
"E00033212",314,166,148,314,0,1,2.06,152.4271845,52.86624204,47.13375796,100,0
"E00033213",401,225,176,401,0,6,3.08,130.1948052,56.10972569,43.89027431,100,0
"E00033214",538,304,234,538,0,3,3.8,141.5789474,56.50557621,43.49442379,100,0
"E00033215",349,200,149,349,0,2,3.62,96.40883978,57.30659026,42.69340974,100,0
"E00033216",254,134,120,252,2,0,3.31,76.73716012,52.75590551,47.24409449,99.21259843,0.787401575
"E00033217",287,167,120,287,0,2,2.93,97.95221843,58.18815331,41.81184669,100,0
"E00033218",303,149,154,303,0,8,3.24,93.51851852,49.17491749,50.82508251,100,0
"E00033219",378,194,184,362,16,3,5.46,69.23076923,51.32275132,48.67724868,95.76719577,4.232804233
"E00033220",389,223,166,389,0,0,2.73,142.4908425,57.32647815,42.67352185,100,0
"E00033221",249,170,79,249,0,0,1.94,128.3505155,68.27309237,31.72690763,100,0
"E00033222",178,88,90,178,0,0,2.47,72.06477733,49.43820225,50.56179775,100,0
"E00033223",248,159,89,248,0,0,2.16,114.8148148,64.11290323,35.88709677,100,0
"E00033224",301,119,182,301,0,0,3.5,86,39.53488372,60.46511628,100,0
"E00033225",303,164,139,300,3,0,3.31,91.5407855,54.12541254,45.87458746,99.00990099,0.99009901
"E00033226",417,197,220,417,0,0,3.87,107.751938,47.24220624,52.75779376,100,0
"E00033227",262,136,126,262,0,0,2.56,102.34375,51.90839695,48.09160305,100,0
"E00033228",341,175,166,341,0,0,6.05,56.36363636,51.31964809,48.68035191,100,0
"E00033229",284,139,145,284,0,1,3.39,83.77581121,48.94366197,51.05633803,100,0
"E00033230",279,132,147,279,0,0,3.77,74.00530504,47.31182796,52.68817204,100,0
"E00033231",203,109,94,203,0,1,1.49,136.2416107,53.69458128,46.30541872,100,0
"E00033235",228,109,119,228,0,1,2.1,108.5714286,47.80701754,52.19298246,100,0
"E00033237",276,140,136,276,0,0,4.38,63.01369863,50.72463768,49.27536232,100,0
"E00033238",463,212,251,463,0,4,7.85,58.98089172,45.78833693,54.21166307,100,0
"E00033242",233,109,124,233,0,3,4.44,52.47747748,46.78111588,53.21888412,100,0
"E00033245",315,171,144,315,0,3,8.77,35.91790194,54.28571429,45.71428571,100,0
"E00033246",253,132,121,253,0,7,2.29,110.4803493,52.17391304,47.82608696,100,0
"E00033247",333,150,183,333,0,1,2.62,127.0992366,45.04504505,54.95495495,100,0
"E00033248",294,194,100,294,0,0,6.78,43.36283186,65.98639456,34.01360544,100,0
"E00033249",285,125,160,285,0,0,1.62,175.9259259,43.85964912,56.14035088,100,0
"E00033250",226,105,121,226,0,0,2.89,78.20069204,46.46017699,53.53982301,100,0
"E00033251",222,114,108,222,0,0,1.75,126.8571429,51.35135135,48.64864865,100,0
"E00033252",350,170,180,350,0,1,6.94,50.43227666,48.57142857,51.42857143,100,0
"E00033253",240,121,119,240,0,2,2.5,96,50.41666667,49.58333333,100,0
"E00033254",358,168,190,358,0,2,5.2,68.84615385,46.9273743,53.0726257,100,0
"E00033255",267,130,137,267,0,0,6.8,39.26470588,48.68913858,51.31086142,100,0
"E00033256",225,104,121,225,0,2,5.81,38.72633391,46.22222222,53.77777778,100,0
"E00033257",308,164,144,308,0,0,5.38,57.24907063,53.24675325,46.75324675,100,0
"E00033258",329,141,188,325,4,0,8.72,37.7293578,42.85714286,57.14285714,98.78419453,1.215805471
"E00033259",135,64,71,135,0,0,0.83,162.6506024,47.40740741,52.59259259,100,0
"E00033260",245,115,130,245,0,1,2.18,112.3853211,46.93877551,53.06122449,100,0
"E00033261",247,112,135,247,0,1,1.97,125.3807107,45.34412955,54.65587045,100,0
"E00033262",154,80,74,154,0,1,0.95,162.1052632,51.94805195,48.05194805,100,0
"E00033263",145,81,64,145,0,0,1.08,134.2592593,55.86206897,44.13793103,100,0
"E00033264",279,139,140,279,0,0,6.59,42.33687405,49.82078853,50.17921147,100,0
"E00033265",298,140,158,298,0,0,8.84,33.71040724,46.97986577,53.02013423,100,0
"E00033266",314,165,149,314,0,2,7.47,42.03480589,52.5477707,47.4522293,100,0
"E00033267",250,114,136,250,0,1,1.24,201.6129032,45.6,54.4,100,0
"E00033268",291,151,140,291,0,3,5.34,54.49438202,51.89003436,48.10996564,100,0
"E00033269",243,111,132,168,75,1,3.62,67.12707182,45.67901235,54.32098765,69.13580247,30.86419753
"E00033270",345,166,179,345,0,4,5.71,60.42031524,48.11594203,51.88405797,100,0
"E00033271",395,187,208,379,16,6,14.97,26.38610554,47.34177215,52.65822785,95.94936709,4.050632911
"E00033272",301,149,152,301,0,6,4.04,74.5049505,49.50166113,50.49833887,100,0
"E00033274",259,138,121,259,0,0,3.41,75.95307918,53.28185328,46.71814672,100,0
"E00033275",286,123,163,286,0,2,4.57,62.58205689,43.00699301,56.99300699,100,0
"E00033276",225,113,112,225,0,4,2.48,90.72580645,50.22222222,49.77777778,100,0
"E00033277",224,106,118,224,0,1,4.05,55.30864198,47.32142857,52.67857143,100,0
"E00033278",225,94,131,225,0,0,1.31,171.7557252,41.77777778,58.22222222,100,0
"E00033279",276,127,149,276,0,4,1.49,185.2348993,46.01449275,53.98550725,100,0
"E00033281",307,166,141,307,0,3,3.76,81.64893617,54.07166124,45.92833876,100,0
"E00033282",303,135,168,303,0,1,4.68,64.74358974,44.55445545,55.44554455,100,0
"E00033283",276,124,152,276,0,1,5.34,51.68539326,44.92753623,55.07246377,100,0
"E00033284",251,158,93,250,1,1,10.27,24.44011685,62.94820717,37.05179283,99.60159363,0.398406375
"E00033285",300,141,159,300,0,3,2.08,144.2307692,47,53,100,0
"E00033286",218,101,117,218,0,3,4.05,53.82716049,46.33027523,53.66972477,100,0
"E00033287",306,152,154,306,0,0,1.69,181.0650888,49.67320261,50.32679739,100,0
"E00033288",321,150,171,321,0,1,2.02,158.9108911,46.72897196,53.27102804,100,0
"E00033289",229,110,119,229,0,0,6.75,33.92592593,48.0349345,51.9650655,100,0
"E00033290",368,159,209,242,126,1,13.95,26.37992832,43.20652174,56.79347826,65.76086957,34.23913043
"E00033291",498,236,262,498,0,3,5.19,95.95375723,47.38955823,52.61044177,100,0
"E00033292",203,99,104,203,0,0,3.06,66.33986928,48.76847291,51.23152709,100,0
"E00033293",319,141,178,319,0,1,3.99,79.94987469,44.20062696,55.79937304,100,0
"E00033294",232,123,109,232,0,1,16.43,14.12051126,53.01724138,46.98275862,100,0
"E00033295",283,128,155,283,0,1,3.98,71.10552764,45.22968198,54.77031802,100,0
"E00033296",268,135,133,268,0,1,4.5,59.55555556,50.37313433,49.62686567,100,0
"E00033297",315,155,160,312,3,1,10.03,31.40578265,49.20634921,50.79365079,99.04761905,0.952380952
"E00033298",330,147,183,294,36,0,5.14,64.20233463,44.54545455,55.45454545,89.09090909,10.90909091
"E00033299",309,142,167,288,21,3,16.52,18.70460048,45.95469256,54.04530744,93.2038835,6.796116505
"E00033300",234,123,111,234,0,0,4.05,57.77777778,52.56410256,47.43589744,100,0
"E00033301",300,147,153,300,0,1,4.51,66.51884701,49,51,100,0
"E00033302",239,87,152,239,0,3,3.12,76.6025641,36.40167364,63.59832636,100,0
"E00033304",281,121,160,252,29,1,8.5,33.05882353,43.06049822,56.93950178,89.6797153,10.3202847
"E00033305",276,126,150,276,0,2,8.45,32.66272189,45.65217391,54.34782609,100,0
"E00033306",280,124,156,280,0,5,3.25,86.15384615,44.28571429,55.71428571,100,0
"E00033307",312,142,170,312,0,0,3.55,87.88732394,45.51282051,54.48717949,100,0
"E00033308",288,132,156,288,0,1,3.1,92.90322581,45.83333333,54.16666667,100,0
"E00033309",316,142,174,316,0,2,2.87,110.1045296,44.93670886,55.06329114,100,0
"E00033310",331,162,169,331,0,1,4.93,67.13995943,48.94259819,51.05740181,100,0
"E00033312",276,136,140,276,0,3,5.94,46.46464646,49.27536232,50.72463768,100,0
"E00033313",340,157,183,340,0,1,4.28,79.43925234,46.17647059,53.82352941,100,0
"E00033314",316,139,177,316,0,2,3.96,79.7979798,43.98734177,56.01265823,100,0
"E00033315",354,166,188,354,0,0,5.51,64.24682396,46.89265537,53.10734463,100,0
"E00033316",327,149,178,327,0,0,5.86,55.80204778,45.56574924,54.43425076,100,0
"E00033317",368,177,191,368,0,4,7.27,50.61898212,48.09782609,51.90217391,100,0
"E00033318",355,162,193,355,0,0,4.09,86.79706601,45.63380282,54.36619718,100,0
"E00033319",419,204,215,419,0,7,7.32,57.24043716,48.68735084,51.31264916,100,0
