"GeographyCode","QS408EW0001","QS408EW0002","QS408EW0003","QS408EW0004","QS408EW0005","QS408EW0006"
"E00033053",111,89,13,6,3,0
"E00033054",76,29,17,24,4,2
"E00033055",106,90,12,3,1,0
"E00033056",123,92,25,6,0,0
"E00033057",122,95,12,9,3,3
"E00033059",149,68,20,50,8,3
"E00033060",101,58,35,7,1,0
"E00033061",91,73,13,3,0,2
"E00033062",105,93,11,1,0,0
"E00033063",101,92,8,1,0,0
"E00033064",97,88,7,2,0,0
"E00033065",120,105,9,3,3,0
"E00033066",155,22,38,73,19,3
"E00033067",184,25,42,68,38,11
"E00033068",203,26,77,65,26,9
"E00033069",164,15,49,79,17,4
"E00033070",190,25,59,62,29,15
"E00033071",141,40,47,39,12,3
"E00033072",167,22,42,61,30,12
"E00033073",192,4,22,122,41,3
"E00033074",179,21,55,80,22,1
"E00033075",210,13,24,148,23,2
"E00033076",152,53,59,31,8,1
"E00033077",185,39,51,66,25,4
"E00033078",176,52,65,52,5,2
"E00033079",116,57,16,36,7,0
"E00033080",150,3,64,75,8,0
"E00033081",127,35,60,24,7,1
"E00033082",122,115,6,1,0,0
"E00033083",122,107,10,3,2,0
"E00033084",148,82,44,16,5,1
"E00033085",143,72,46,22,3,0
"E00033086",122,93,22,7,0,0
"E00033087",149,99,31,14,3,2
"E00033088",101,75,13,8,5,0
"E00033089",124,80,27,12,3,2
"E00033090",139,84,34,15,4,2
"E00033091",126,90,22,12,2,0
"E00033092",127,107,14,4,1,1
"E00033093",158,103,36,15,3,1
"E00033094",136,95,32,6,3,0
"E00033095",164,132,21,9,1,1
"E00033096",110,101,8,1,0,0
"E00033097",119,79,26,11,2,1
"E00033098",113,95,13,4,0,1
"E00033099",94,31,12,44,5,2
"E00033100",138,80,31,22,5,0
"E00033101",96,77,13,5,1,0
"E00033102",207,84,60,49,11,3
"E00033103",117,81,23,10,3,0
"E00033104",109,75,18,12,3,1
"E00033105",118,101,15,2,0,0
"E00033106",125,90,24,7,3,1
"E00033107",121,95,16,5,5,0
"E00033108",119,70,30,15,3,1
"E00033109",123,95,17,10,0,1
"E00033110",142,111,18,9,3,1
"E00033112",115,109,3,3,0,0
"E00033113",117,77,29,4,7,0
"E00033114",113,99,9,4,1,0
"E00033115",92,32,44,14,2,0
"E00033116",101,30,40,28,3,0
"E00033117",154,121,10,19,4,0
"E00033118",129,98,20,9,1,1
"E00033119",109,91,13,2,3,0
"E00033120",132,75,36,17,4,0
"E00033121",119,71,20,25,3,0
"E00033122",121,101,14,2,4,0
"E00033123",123,91,28,4,0,0
"E00033124",120,98,16,3,3,0
"E00033125",111,49,26,29,5,2
"E00033126",111,90,15,4,2,0
"E00033127",194,107,41,44,0,2
"E00033128",111,78,23,7,2,1
"E00033129",108,89,15,3,1,0
"E00033130",126,114,8,4,0,0
"E00033131",130,60,23,35,10,2
"E00033132",158,100,33,18,6,1
"E00033133",144,47,46,28,21,2
"E00033134",111,33,56,13,6,3
"E00033135",183,113,46,17,6,1
"E00033136",99,50,23,21,3,2
"E00033137",167,33,71,48,12,3
"E00033138",113,12,58,31,9,3
"E00033139",149,58,25,55,8,3
"E00033140",94,60,18,13,3,0
"E00033141",85,60,19,5,1,0
"E00033142",117,50,43,21,3,0
"E00033143",127,36,49,31,9,2
"E00033144",126,34,63,21,8,0
"E00033145",122,71,32,12,7,0
"E00033146",124,69,25,20,8,2
"E00033147",127,89,24,9,2,3
"E00033148",116,82,19,12,3,0
"E00033149",98,69,15,14,0,0
"E00033150",146,53,34,36,16,7
"E00033151",125,51,34,31,8,1
"E00033152",146,56,37,36,9,8
"E00033153",167,79,48,33,4,3
"E00033154",102,15,54,23,8,2
"E00033155",155,35,80,29,10,1
"E00033156",122,54,32,32,4,0
"E00033157",140,49,54,20,10,7
"E00033158",130,54,46,23,4,3
"E00033159",87,25,24,27,6,5
"E00033160",167,60,44,35,16,12
"E00033161",137,37,20,65,13,2
"E00033162",131,27,47,37,11,9
"E00033163",136,49,21,32,19,15
"E00033164",152,78,51,17,6,0
"E00033165",117,17,18,69,13,0
"E00033166",113,19,42,43,7,2
"E00033167",130,70,40,15,3,2
"E00033168",122,76,27,18,1,0
"E00033169",122,74,34,11,3,0
"E00033170",142,83,38,16,5,0
"E00033171",136,80,34,17,5,0
"E00033172",122,28,21,62,9,2
"E00033173",129,81,30,15,2,1
"E00033174",114,59,30,19,5,1
"E00033175",107,69,15,18,3,2
"E00033176",99,63,23,10,3,0
"E00033177",130,90,14,22,4,0
"E00033178",88,43,19,24,2,0
"E00033179",136,84,28,15,8,1
"E00033181",155,78,14,35,23,5
"E00033182",184,63,27,64,21,9
"E00033183",207,56,36,67,33,15
"E00033185",117,62,21,16,15,3
"E00033186",105,39,29,22,9,6
"E00033187",129,33,19,42,24,11
"E00033188",113,48,42,19,3,1
"E00033189",208,97,47,39,17,8
"E00033190",226,59,67,56,26,18
"E00033191",128,45,33,35,10,5
"E00033192",118,35,20,34,22,7
"E00033193",114,78,16,13,6,1
"E00033194",117,66,18,22,8,3
"E00033195",105,52,23,21,5,4
"E00033196",137,11,25,59,35,7
"E00033197",236,81,96,46,9,4
"E00033198",135,81,20,25,6,3
"E00033199",137,63,44,27,3,0
"E00033200",126,21,18,60,19,8
"E00033201",91,57,15,14,5,0
"E00033202",98,53,24,14,7,0
"E00033203",101,62,22,15,2,0
"E00033204",105,70,22,6,4,3
"E00033206",117,33,32,45,6,1
"E00033207",179,18,96,47,12,6
"E00033208",143,28,42,41,21,11
"E00033209",208,33,41,86,30,18
"E00033210",133,32,29,43,25,4
"E00033211",145,51,32,36,20,6
"E00033212",123,60,30,24,7,2
"E00033213",136,55,29,33,15,4
"E00033214",223,63,50,63,28,19
"E00033215",147,33,49,33,18,14
"E00033216",150,22,57,37,26,8
"E00033217",158,31,27,47,42,11
"E00033218",106,71,8,16,6,5
"E00033219",181,51,27,70,25,8
"E00033220",135,55,19,44,16,1
"E00033221",170,19,34,82,21,14
"E00033222",135,14,19,79,17,6
"E00033223",171,14,37,84,24,12
"E00033224",148,35,33,65,14,1
"E00033225",160,44,62,46,7,1
"E00033226",187,65,54,44,18,6
"E00033227",136,43,20,55,13,5
"E00033228",208,37,64,82,20,5
"E00033229",128,59,28,34,5,2
"E00033230",114,53,32,24,4,1
"E00033231",113,27,60,16,8,2
"E00033235",122,41,32,37,10,2
"E00033237",146,25,78,33,9,1
"E00033238",182,64,53,39,20,6
"E00033242",104,27,33,32,9,3
"E00033245",167,27,53,57,23,7
"E00033246",121,51,32,24,9,5
"E00033247",148,60,38,38,9,3
"E00033248",250,16,107,101,19,7
"E00033249",132,31,52,35,11,3
"E00033250",126,34,59,22,7,4
"E00033251",106,31,36,29,8,2
"E00033252",169,44,35,67,18,5
"E00033253",132,34,38,43,14,3
"E00033254",152,42,50,47,9,4
"E00033255",126,49,32,34,8,3
"E00033256",100,36,29,30,4,1
"E00033257",180,53,46,62,14,5
"E00033258",157,50,63,35,8,1
"E00033259",80,18,39,21,2,0
"E00033260",129,50,48,23,6,2
"E00033261",110,50,21,26,11,2
"E00033262",96,21,54,17,3,1
"E00033263",89,20,42,19,7,1
"E00033264",147,46,60,30,5,6
"E00033265",126,66,28,21,11,0
"E00033266",147,51,34,48,13,1
"E00033267",141,36,34,63,7,1
"E00033268",121,71,21,19,7,3
"E00033269",92,34,27,24,4,3
"E00033270",128,82,21,18,5,2
"E00033271",126,110,10,5,1,0
"E00033272",120,95,15,8,2,0
"E00033274",122,52,34,29,5,2
"E00033275",142,57,25,57,2,1
"E00033276",127,33,44,29,21,0
"E00033277",99,44,26,25,3,1
"E00033278",107,46,42,18,0,1
"E00033279",139,56,46,26,9,2
"E00033281",136,72,36,22,6,0
"E00033282",125,76,30,12,3,4
"E00033283",118,78,23,12,4,1
"E00033284",182,35,60,65,17,5
"E00033285",135,86,29,14,6,0
"E00033286",128,44,28,50,5,1
"E00033287",115,65,30,11,6,3
"E00033288",121,69,35,12,4,1
"E00033289",105,41,40,19,4,1
"E00033290",88,49,28,10,1,0
"E00033291",185,87,62,31,4,1
"E00033292",106,42,35,12,9,8
"E00033293",145,51,36,38,20,0
"E00033294",130,30,46,36,10,8
"E00033295",108,84,15,4,4,1
"E00033296",111,83,18,6,4,0
"E00033297",143,64,47,18,10,4
"E00033298",129,75,35,11,7,1
"E00033299",117,83,20,9,3,2
"E00033300",112,44,21,29,16,2
"E00033301",120,56,33,25,4,2
"E00033302",105,54,30,13,7,1
"E00033304",102,66,16,16,4,0
"E00033305",121,74,23,18,3,3
"E00033306",122,58,33,21,7,3
"E00033307",124,45,44,27,6,2
"E00033308",122,56,35,25,6,0
"E00033309",135,65,45,20,5,0
"E00033310",127,50,40,31,6,0
"E00033312",133,90,23,15,5,0
"E00033313",137,62,36,27,10,2
"E00033314",130,77,26,18,7,2
"E00033315",130,75,33,15,5,2
"E00033316",144,98,34,10,2,0
"E00033317",152,105,35,9,3,0
"E00033318",153,71,48,25,7,2
"E00033319",164,133,23,8,0,0
"E00033320",130,98,27,5,0,0
"E00033322",118,102,9,5,2,0
"E00033323",107,102,2,3,0,0
"E00033324",113,100,9,4,0,0
"E00033326",106,99,5,2,0,0
"E00033327",124,100,18,5,1,0
"E00033328",119,42,27,38,8,4
"E00033329",131,100,20,10,1,0
"E00033330",130,103,14,10,3,0
"E00033331",134,105,25,3,1,0
"E00033332",108,91,11,5,0,1
"E00033333",121,99,12,5,5,0
"E00033334",108,78,22,5,2,1
"E00033335",108,90,11,6,1,0
"E00033336",121,101,15,2,2,1
"E00033337",85,78,6,0,1,0
"E00033338",90,80,7,2,1,0
"E00033339",132,95,22,10,5,0
"E00033340",103,88,8,4,2,1
"E00033341",115,96,11,3,4,1
"E00033342",126,114,10,1,1,0
"E00033343",96,87,5,2,1,1
"E00033344",139,109,24,6,0,0
"E00033345",129,110,12,4,2,1
"E00033346",124,80,22,15,6,1
"E00033347",121,88,26,6,1,0
"E00033348",112,102,6,3,1,0
"E00033349",154,43,31,65,13,2
"E00033350",122,99,15,7,1,0
"E00033351",124,77,26,15,4,2
"E00033352",108,76,22,10,0,0
"E00033353",103,78,20,5,0,0
"E00033354",150,17,57,67,6,3
"E00033355",113,75,15,18,5,0
"E00033356",137,104,20,8,5,0
"E00033357",125,75,31,16,3,0
"E00033358",95,52,28,10,4,1
"E00033359",161,81,35,34,8,3
"E00033360",155,97,41,12,5,0
"E00033361",174,118,34,15,7,0
"E00033362",106,69,25,10,2,0
"E00033363",87,65,15,6,1,0
"E00033364",134,114,17,2,0,1
"E00033365",172,139,21,12,0,0
"E00033366",108,88,14,6,0,0
"E00033367",137,81,30,16,3,7
"E00033368",124,91,23,8,1,1
"E00033369",137,109,21,5,2,0
"E00033370",141,77,17,38,6,3
"E00033371",124,100,15,8,1,0
"E00033372",112,71,16,17,6,2
"E00033373",181,113,35,23,10,0
"E00033374",140,113,20,6,1,0
"E00033375",140,94,35,11,0,0
"E00033376",135,97,28,10,0,0
"E00033377",133,88,30,12,3,0
"E00033378",137,94,29,9,4,1
"E00033379",130,92,30,8,0,0
"E00033380",106,71,24,10,1,0
"E00033381",130,44,52,34,0,0
"E00033382",123,93,22,7,0,1
"E00033383",133,93,30,9,1,0
"E00033384",146,118,21,5,2,0
"E00033385",156,70,50,29,7,0
"E00033386",140,85,40,13,1,1
"E00033387",122,30,18,57,14,3
"E00033388",162,61,44,42,15,0
"E00033389",118,73,32,11,1,1
"E00033391",164,52,59,37,15,1
"E00033392",149,62,22,43,8,14
"E00033394",139,63,27,31,14,4
"E00033395",156,63,21,62,9,1
"E00033396",126,98,14,13,1,0
"E00033397",125,99,16,8,2,0
"E00033399",128,91,27,8,1,1
"E00033400",118,94,16,8,0,0
"E00033401",102,77,18,7,0,0
"E00033402",134,85,33,11,4,1
"E00033403",144,122,15,6,1,0
"E00033404",162,81,35,29,13,4
"E00033405",129,96,17,15,1,0
"E00033406",126,103,16,4,2,1
"E00033407",138,86,29,18,3,2
"E00033408",123,87,13,13,8,2
"E00033409",166,60,55,43,6,2
"E00033410",121,87,22,10,2,0
"E00033411",119,106,8,2,2,1
"E00033412",146,99,32,10,5,0
"E00033413",111,57,23,19,8,4
"E00033414",135,97,23,10,4,1
"E00033415",94,87,4,2,1,0
"E00033416",144,95,31,15,3,0
"E00033417",144,106,20,9,7,2
"E00033418",144,136,3,2,1,2
"E00033419",119,98,17,4,0,0
"E00033420",155,108,26,17,4,0
"E00033421",128,74,23,24,5,2
"E00033422",172,156,9,7,0,0
"E00033423",126,93,20,7,6,0
"E00033424",134,105,17,11,0,1
"E00033425",124,93,24,4,3,0
"E00033426",121,85,10,16,8,2
"E00033427",105,84,15,2,3,1
"E00033428",124,55,31,33,4,1
"E00033432",135,78,28,22,6,1
"E00033435",125,81,27,11,5,1
"E00033436",128,58,45,22,3,0
"E00033437",114,77,17,13,4,3
"E00033438",127,70,35,18,4,0
"E00033439",173,70,69,27,3,4
"E00033440",139,58,44,29,8,0
"E00033441",141,65,44,23,5,4
"E00033442",134,78,34,14,6,2
"E00033443",72,47,13,7,5,0
"E00033444",115,89,20,6,0,0
"E00033445",98,51,27,15,4,1
"E00033446",121,83,21,11,5,1
"E00033447",94,31,10,49,3,1
"E00033448",124,70,26,19,6,3
"E00033449",143,87,33,17,5,1
"E00033450",121,72,30,14,3,2
"E00033451",109,51,19,32,7,0
"E00033452",110,58,31,14,6,1
"E00033453",78,32,8,28,6,4
"E00033454",219,141,52,23,3,0
"E00033455",122,63,31,24,3,1
"E00033456",133,63,41,20,6,3
"E00033457",95,39,40,10,5,1
"E00033458",87,22,32,25,8,0
"E00033459",143,51,18,67,7,0
"E00033460",79,26,33,13,6,1
"E00033462",94,21,42,21,8,2
"E00033463",103,70,25,6,2,0
"E00033464",116,65,28,15,6,2
"E00033466",122,63,37,19,2,1
"E00033468",119,72,24,15,5,3
"E00033470",130,75,28,23,2,2
"E00033471",107,60,23,19,3,2
"E00033472",105,46,24,28,4,3
"E00033473",116,66,29,13,8,0
"E00033474",145,27,77,33,7,1
"E00033475",157,39,68,34,14,2
"E00033476",115,39,34,33,7,2
"E00033477",74,41,29,2,2,0
"E00033478",115,44,37,23,9,2
"E00033479",167,95,45,18,8,1
"E00033480",108,87,12,5,3,1
"E00033481",172,89,40,36,5,2
"E00033482",117,74,23,19,1,0
"E00033483",166,72,31,47,15,1
"E00033484",121,86,26,7,1,1
"E00033485",137,80,34,20,3,0
"E00033486",165,70,64,20,9,2
"E00033487",157,23,82,44,4,4
"E00033488",149,20,67,47,12,3
"E00033489",122,79,24,14,4,1
"E00033490",108,61,26,12,8,1
"E00033491",142,26,72,34,9,1
"E00033492",195,33,84,60,16,2
"E00033493",142,65,48,23,6,0
"E00033494",103,60,27,10,4,2
"E00033495",161,64,54,30,13,0
"E00033496",152,53,63,30,5,1
"E00033497",98,52,22,21,1,2
"E00033498",91,8,19,56,8,0
"E00033501",98,10,18,65,4,1
"E00033502",104,74,20,9,0,1
"E00033503",100,72,22,4,2,0
"E00033504",129,51,43,27,8,0
"E00033505",93,75,12,4,1,1
"E00033506",124,70,25,19,9,1
"E00033507",136,48,61,16,10,1
"E00033508",132,41,28,54,9,0
"E00033509",113,43,47,16,6,1
"E00033510",137,60,54,18,4,1
"E00033511",122,46,51,19,2,4
"E00033512",78,38,18,14,7,1
"E00033513",130,62,31,25,10,2
"E00033514",114,49,36,21,5,3
"E00033515",125,54,37,23,11,0
"E00033516",110,69,28,9,3,1
"E00033517",126,76,29,11,9,1
"E00033518",121,38,46,24,11,2
"E00033519",139,72,31,25,9,2
"E00033520",102,43,34,14,6,5
"E00033521",142,37,64,32,7,2
"E00033522",151,54,44,44,7,2
"E00033523",144,84,29,18,8,5
"E00033524",217,82,59,57,16,3
"E00033525",131,76,33,17,4,1
"E00033526",128,59,44,19,4,2
"E00033527",153,103,27,15,5,3
"E00033528",126,67,22,28,7,2
"E00033530",145,124,16,3,2,0
"E00033531",134,122,7,2,2,1
"E00033532",166,115,33,14,3,1
"E00033533",96,66,16,11,2,1
"E00033534",124,39,54,23,5,3
"E00033535",133,91,27,13,2,0
"E00033536",127,84,26,15,1,1
"E00033537",132,82,33,16,1,0
"E00033538",147,105,29,11,2,0
"E00033539",130,99,18,9,4,0
"E00033540",135,83,24,24,4,0
"E00033541",129,93,19,12,3,2
"E00033542",124,71,35,15,3,0
"E00033543",120,67,21,26,2,4
"E00033544",104,68,24,10,2,0
"E00033545",121,71,20,26,3,1
"E00033546",148,95,30,16,7,0
"E00033547",126,76,28,13,8,1
"E00033548",113,74,22,13,3,1
"E00033549",151,107,27,13,2,2
"E00033550",124,98,19,4,3,0
"E00033551",102,50,19,31,2,0
"E00033552",124,101,14,6,1,2
"E00033553",161,86,27,41,6,1
"E00033554",115,85,15,7,7,1
"E00033555",136,54,46,28,7,1
"E00033556",114,89,21,4,0,0
"E00033557",124,105,13,5,1,0
"E00033558",114,95,16,3,0,0
"E00033559",110,72,19,16,3,0
"E00033560",113,94,10,5,2,2
"E00033561",106,82,12,8,3,1
"E00033562",117,89,17,4,6,1
"E00033563",131,99,17,11,3,1
"E00033564",144,104,21,12,4,3
"E00033565",117,87,24,4,2,0
"E00033566",148,64,31,45,8,0
"E00033567",127,80,27,16,3,1
"E00033568",144,58,53,21,11,1
"E00033569",102,52,33,9,6,2
"E00033570",173,86,42,38,6,1
"E00033571",121,85,17,17,2,0
"E00033572",117,78,27,9,3,0
"E00033573",95,38,38,10,6,3
"E00033574",118,85,21,6,6,0
"E00033575",111,79,27,3,2,0
"E00033576",109,46,39,19,4,1
"E00033577",120,70,25,20,3,2
"E00033579",123,32,43,35,10,3
"E00033580",152,28,35,60,21,8
"E00033581",221,72,62,57,20,10
"E00033582",159,53,41,56,6,3
"E00033583",110,69,24,7,5,5
"E00033584",107,67,11,26,3,0
"E00033585",135,70,37,23,5,0
"E00033586",143,61,44,27,8,3
"E00033587",153,60,51,31,8,3
"E00033589",136,59,41,26,6,4
"E00033590",79,36,28,10,3,2
"E00033591",94,41,32,14,6,1
"E00033592",118,27,49,29,12,1
"E00033593",100,48,28,12,10,2
"E00033594",143,44,45,38,12,4
"E00033595",157,36,41,60,14,6
"E00033596",143,39,43,47,10,4
"E00033597",105,44,40,11,8,2
"E00033598",124,15,70,34,4,1
"E00033599",125,20,62,37,5,1
"E00033600",139,44,37,46,11,1
"E00033601",140,21,56,50,10,3
"E00033602",131,93,19,9,8,2
"E00033603",136,40,42,37,16,1
"E00033604",138,30,69,30,7,2
"E00033605",125,79,26,15,4,1
"E00033606",114,52,25,24,10,3
"E00033607",118,30,53,24,9,2
"E00033608",144,62,43,29,6,4
"E00033611",122,82,23,15,2,0
"E00033613",125,57,22,40,5,1
"E00033614",139,99,20,18,2,0
"E00033616",141,101,23,15,2,0
"E00033618",159,88,38,24,7,2
"E00033620",118,69,22,15,11,1
"E00033621",103,24,30,28,17,4
"E00033623",181,45,49,37,45,5
"E00033624",125,38,49,30,8,0
"E00033625",123,70,35,14,4,0
"E00033626",172,81,58,27,6,0
"E00033627",142,65,53,22,1,1
"E00033628",139,61,39,27,11,1
"E00033629",179,81,48,41,7,2
"E00033630",128,42,34,46,4,2
"E00033631",129,42,18,33,27,9
"E00033632",149,32,62,43,11,1
"E00033633",101,75,19,5,2,0
"E00033634",158,60,48,36,11,3
"E00033635",132,74,25,30,3,0
"E00033636",167,65,52,36,9,5
"E00033637",196,81,56,45,10,4
"E00033639",129,49,45,30,5,0
"E00033640",128,51,43,28,4,2
"E00033641",127,97,11,18,1,0
"E00033642",145,108,25,10,2,0
"E00033643",109,40,39,27,3,0
"E00033644",95,34,35,17,7,2
"E00033645",109,34,38,26,9,2
"E00033646",41,21,7,7,5,1
"E00033647",99,51,28,16,3,1
"E00033648",127,61,28,20,14,4
"E00033649",115,73,24,10,7,1
"E00033650",134,49,46,32,6,1
"E00033651",58,16,23,13,5,1
"E00033652",132,42,54,25,8,3
"E00033653",105,45,37,22,1,0
"E00033654",79,40,21,12,3,3
"E00033655",186,57,62,46,15,6
"E00033656",83,32,25,18,6,2
"E00033657",84,39,19,24,1,1
"E00033658",129,48,48,26,6,1
"E00033659",157,77,48,21,10,1
"E00033660",132,60,40,22,8,2
"E00033662",155,57,48,34,13,3
"E00033663",122,37,28,50,7,0
"E00033664",138,42,22,63,10,1
"E00033665",167,96,37,28,4,2
"E00033666",130,28,34,58,9,1
"E00033667",142,72,38,21,10,1
"E00033668",114,65,24,20,4,1
"E00033669",125,63,31,20,9,2
"E00033670",177,8,99,53,11,6
"E00033672",159,57,39,38,18,7
"E00033673",124,23,55,31,14,1
"E00033677",120,29,47,30,13,1
"E00033678",194,43,56,47,41,7
"E00033684",212,49,75,59,20,9
"E00033685",130,34,52,36,7,1
"E00033686",129,29,59,31,9,1
"E00033687",162,45,44,52,19,2
"E00033688",118,43,35,26,12,2
"E00033689",145,37,59,31,15,3
"E00033690",169,41,62,47,13,6
"E00033691",107,37,35,18,13,4
"E00033692",201,18,117,63,3,0
"E00033694",114,31,37,35,10,1
"E00033695",137,55,52,23,3,4
"E00033696",205,84,73,35,11,2
"E00033697",145,69,36,32,7,1
"E00033698",165,80,48,33,2,2
"E00033699",143,103,22,15,3,0
"E00033700",97,47,31,18,1,0
"E00033701",136,88,33,11,3,1
"E00033702",103,34,18,45,6,0
"E00033703",167,50,73,34,10,0
"E00033704",125,82,33,8,1,1
"E00033705",133,97,24,11,1,0
"E00033706",116,58,33,17,7,1
"E00033707",119,37,52,20,9,1
"E00033708",117,49,48,15,3,2
"E00033709",76,39,19,16,1,1
"E00033710",137,57,46,29,4,1
"E00033711",70,24,17,24,5,0
"E00033712",124,89,23,9,2,1
"E00033713",127,63,46,14,4,0
"E00033715",162,52,53,41,12,4
"E00033716",121,42,35,35,7,2
"E00033717",103,33,39,27,3,1
"E00033718",132,77,38,15,2,0
"E00033719",127,73,40,11,3,0
"E00033720",135,104,18,10,2,1
"E00033721",113,67,36,10,0,0
"E00033722",94,70,20,2,2,0
"E00033723",135,99,33,2,1,0
"E00033724",134,70,40,20,2,2
"E00033725",145,71,36,27,8,3
"E00033726",103,74,13,12,4,0
"E00033727",138,57,43,26,10,2
"E00033728",141,123,12,5,0,1
"E00033729",99,59,27,9,2,2
"E00033730",127,58,43,20,6,0
"E00033731",87,30,39,15,3,0
"E00033732",125,61,39,19,4,2
"E00033733",102,51,28,22,1,0
"E00033734",111,42,38,24,7,0
"E00033735",94,11,16,42,19,6
"E00033736",126,47,41,27,9,2
"E00033737",145,91,32,14,7,1
"E00033738",97,40,20,30,3,4
"E00033739",105,28,37,31,8,1
"E00033740",140,95,24,17,4,0
"E00033741",134,63,31,25,14,1
"E00033742",130,43,53,29,3,2
"E00033743",108,66,24,13,3,2
"E00033744",146,66,50,22,7,1
"E00033745",119,34,64,17,4,0
"E00033746",124,40,42,35,7,0
"E00033747",146,42,51,38,11,4
"E00033748",119,53,42,18,5,1
"E00033749",118,55,36,23,4,0
"E00033750",137,93,31,7,6,0
"E00033752",189,86,59,29,12,3
"E00033753",108,67,24,13,2,2
"E00033754",126,66,38,22,0,0
"E00033755",118,92,17,9,0,0
"E00033756",133,64,51,17,1,0
"E00033758",112,55,34,18,4,1
"E00033759",99,31,15,42,9,2
"E00033762",122,66,35,15,5,1
"E00033763",125,71,36,15,2,1
"E00033764",133,91,26,13,3,0
"E00033765",131,70,41,19,1,0
"E00033766",123,91,21,8,2,1
"E00033767",117,60,44,11,2,0
"E00033768",116,55,45,13,3,0
"E00033769",130,28,73,25,3,1
"E00033770",127,113,10,3,1,0
"E00033771",132,86,28,17,1,0
"E00033773",114,57,34,21,2,0
"E00033774",130,52,54,19,5,0
"E00033775",185,88,53,40,3,1
"E00033776",146,53,26,40,20,7
"E00033777",109,52,46,9,2,0
"E00033778",128,66,45,14,2,1
"E00033779",132,39,42,44,7,0
"E00033780",104,77,19,8,0,0
"E00033781",170,61,66,35,6,2
"E00033782",131,70,36,19,3,3
"E00033783",120,72,33,9,6,0
"E00033784",189,87,60,27,11,4
"E00033785",128,69,35,15,9,0
"E00033786",140,119,15,3,3,0
"E00033787",130,95,19,14,1,1
"E00033788",107,69,21,13,4,0
"E00033789",105,70,25,8,2,0
"E00033790",109,86,15,7,1,0
"E00033791",150,57,52,33,4,4
"E00033792",80,49,19,8,3,1
"E00033793",134,58,41,18,15,2
"E00033794",117,53,34,22,8,0
"E00033795",119,48,47,13,8,3
"E00033796",89,54,19,10,3,3
"E00033797",106,44,33,23,6,0
"E00033798",136,109,22,4,1,0
"E00033799",117,55,32,18,8,4
"E00033800",84,39,30,11,3,1
"E00033801",128,49,45,27,5,2
"E00033802",76,21,34,15,4,2
"E00033803",120,56,41,21,1,1
"E00033804",120,51,40,24,3,2
"E00033805",97,32,39,20,5,1
"E00033806",122,8,30,62,13,9
"E00033807",227,36,56,102,25,8
"E00033808",92,37,17,21,10,7
"E00033810",145,12,77,39,13,4
"E00033811",218,54,46,58,39,21
"E00033812",177,39,43,62,22,11
"E00033813",207,28,53,70,42,14
"E00033814",165,33,65,51,13,3
"E00033815",168,45,74,28,13,8
"E00033816",130,46,45,26,7,6
"E00033818",141,22,35,58,15,11
"E00033819",142,8,60,44,21,9
"E00033820",141,19,63,40,11,8
"E00033821",113,12,23,52,18,8
"E00033822",159,42,51,44,13,9
"E00033823",58,29,12,3,7,7
"E00033824",165,45,41,44,22,13
"E00033825",135,40,56,29,8,2
"E00033826",176,37,30,64,39,6
"E00033827",152,26,28,68,20,10
"E00033828",155,45,44,32,24,10
"E00033829",142,13,35,42,44,8
"E00033832",144,12,60,45,25,2
"E00033833",192,23,41,91,31,6
