"GeographyCode","QS116EW0001","QS116EW0002","QS116EW0003","QS116EW0004","QS116EW0005","QS116EW0006","QS116EW0007","QS116EW0008","QS116EW0009","QS116EW0010","QS116EW0011","QS116EW0012"
"E00033119",109,30,29,34,0,1,1,4,2,6,0,2
"E00033120",132,42,28,34,0,0,6,4,10,8,0,0
"E00033121",119,53,13,38,0,0,0,6,4,2,0,3
"E00033122",121,36,14,44,0,0,8,3,5,9,0,2
"E00033123",123,40,15,52,0,0,1,4,4,5,0,2
"E00033124",120,34,27,38,0,0,0,6,8,4,0,3
"E00033125",111,64,5,14,0,0,2,2,11,10,0,3
"E00033126",111,30,12,51,0,0,4,3,3,5,0,3
"E00033127",194,73,30,43,0,0,5,8,15,14,0,6
"E00033128",111,36,14,22,0,0,5,2,17,15,0,0
"E00033129",108,30,12,46,0,0,2,5,6,2,1,4
"E00033130",126,23,34,51,0,0,3,7,5,3,0,0
"E00033131",130,64,13,22,0,0,4,2,18,6,0,1
"E00033132",158,40,27,30,0,0,9,15,19,12,0,6
"E00033133",144,35,17,22,0,0,6,0,40,20,0,4
"E00033134",111,62,3,11,0,0,5,2,18,6,0,4
"E00033135",183,54,24,39,0,0,12,6,39,8,0,1
"E00033136",99,37,6,19,0,0,2,4,24,5,0,2
"E00033137",167,97,6,21,0,0,6,2,28,3,0,4
"E00033138",113,76,3,8,0,0,2,4,11,5,0,4
"E00033139",149,83,6,28,0,0,3,4,8,12,0,5
"E00033140",94,34,7,18,0,0,3,3,18,8,0,3
"E00033141",85,28,4,19,0,0,7,7,14,3,0,3
"E00033142",117,39,13,25,0,0,8,6,20,5,0,1
"E00033143",127,68,8,9,0,0,3,4,30,4,0,1
"E00033144",126,70,0,12,0,0,4,11,19,6,0,4
"E00033145",122,34,12,24,0,1,8,5,25,7,1,5
"E00033146",124,41,12,26,0,0,7,8,23,2,0,5
"E00033147",127,44,15,27,0,0,8,7,13,9,0,4
"E00033148",116,38,13,16,0,0,5,4,23,9,0,8
"E00033149",98,32,10,23,0,0,4,6,12,10,0,1
"E00033150",146,55,12,18,0,0,8,4,34,11,0,4
"E00033151",125,65,8,11,0,0,8,1,20,7,0,5
"E00033152",146,62,9,19,1,0,7,4,21,9,7,7
"E00033153",167,73,16,30,0,0,7,6,21,7,0,7
"E00033154",102,68,4,7,0,0,3,3,12,2,0,3
"E00033155",155,81,4,18,0,0,5,3,33,9,0,2
"E00033156",122,61,8,18,0,1,4,9,13,4,0,4
"E00033157",140,55,11,12,0,0,11,4,29,7,6,5
"E00033158",130,40,14,12,0,0,10,3,41,6,2,2
"E00033159",87,31,4,8,0,0,3,4,33,3,0,1
"E00033160",167,85,14,25,0,0,5,3,25,5,4,1
"E00033161",137,71,6,12,0,0,14,13,8,8,0,5
"E00033162",131,70,8,5,0,0,4,7,26,7,1,3
"E00033163",136,70,6,9,0,0,4,7,21,5,0,14
"E00033164",152,42,15,32,0,0,6,12,32,8,0,5
"E00033165",117,90,4,7,0,0,2,0,8,4,0,2
"E00033166",113,81,3,20,0,0,0,1,4,2,0,2
"E00033167",130,31,13,28,0,0,12,10,17,16,0,3
"E00033168",122,35,18,45,0,0,6,5,3,9,0,1
"E00033169",122,34,16,41,0,0,8,4,11,8,0,0
"E00033170",142,35,23,43,0,0,5,5,21,7,0,3
"E00033171",136,37,27,38,0,0,6,6,15,5,0,2
"E00033172",122,90,5,7,0,0,3,4,5,7,0,1
"E00033173",129,42,18,42,0,0,7,3,10,7,0,0
"E00033174",114,32,10,18,0,0,6,3,32,13,0,0
"E00033175",107,26,21,32,0,0,3,1,12,12,0,0
"E00033176",99,28,11,20,0,0,2,7,23,5,0,3
"E00033177",130,40,10,36,0,0,7,2,26,8,0,1
"E00033178",88,45,4,16,0,0,4,4,9,4,0,2
"E00033179",136,39,9,24,0,0,14,11,27,11,0,1
"E00033181",155,65,13,12,0,1,7,15,5,6,18,13
"E00033182",184,109,10,17,1,0,6,8,11,4,10,8
"E00033183",207,91,9,11,0,0,2,17,7,4,45,21
"E00033185",117,38,7,10,1,0,5,9,7,4,29,7
"E00033186",105,29,5,8,0,0,2,9,6,2,22,22
"E00033187",129,80,1,9,0,0,1,18,4,4,1,11
"E00033188",113,24,11,16,0,0,1,8,5,10,18,20
"E00033189",208,79,20,17,0,0,2,7,47,15,5,16
"E00033190",226,79,43,17,0,0,6,4,54,11,1,11
"E00033191",128,18,6,11,0,0,1,5,8,12,47,20
"E00033192",118,25,7,7,0,0,0,4,5,6,47,17
"E00033193",114,31,10,18,0,0,1,9,12,5,17,11
"E00033194",117,30,7,12,0,0,2,10,9,2,23,22
"E00033195",105,24,5,14,0,0,2,12,10,7,9,22
"E00033196",137,102,3,4,0,0,1,14,4,2,1,6
"E00033197",236,146,2,21,0,1,3,19,9,21,0,14
"E00033198",135,28,16,15,0,0,6,11,9,8,27,15
"E00033199",137,102,2,11,0,1,1,8,2,3,0,7
"E00033200",126,85,3,11,0,0,0,6,8,0,5,8
"E00033201",91,19,10,16,0,0,1,16,5,2,14,8
"E00033202",98,20,9,12,0,0,3,5,7,6,24,12
"E00033203",101,29,9,19,0,0,4,2,12,3,10,13
"E00033204",105,27,8,19,0,0,5,16,6,2,8,14
"E00033206",117,71,11,13,0,0,0,12,4,5,0,1
"E00033207",179,103,9,11,0,0,2,7,31,5,3,8
"E00033208",143,79,9,8,0,0,5,5,24,9,0,4
"E00033209",208,149,5,7,0,0,2,4,20,7,3,11
"E00033210",133,78,15,2,0,0,9,5,11,3,4,6
"E00033211",145,50,21,10,0,0,3,4,27,12,5,13
"E00033212",123,30,16,22,0,0,2,5,34,9,1,4
"E00033213",136,38,9,10,0,0,3,8,9,2,36,21
"E00033214",223,80,27,15,0,0,6,13,42,7,15,18
"E00033215",147,69,18,12,0,0,3,4,25,2,2,12
"E00033216",150,88,5,7,0,0,6,11,17,4,1,11
"E00033217",158,87,7,11,0,0,3,13,11,3,5,18
"E00033218",106,25,21,27,0,0,7,5,10,3,2,6
"E00033219",181,99,11,20,0,0,2,11,4,4,13,17
"E00033220",135,42,4,7,0,0,4,11,6,3,42,16
"E00033221",170,134,2,3,0,1,2,7,4,0,6,11
"E00033222",135,107,2,11,0,0,1,5,6,1,0,2
"E00033223",171,124,1,2,0,0,1,11,6,1,8,17
"E00033224",148,62,4,24,0,0,5,10,26,12,0,5
"E00033225",160,100,11,6,0,0,6,3,26,6,0,2
"E00033226",187,73,8,25,0,0,9,3,40,24,0,5
"E00033227",136,76,3,19,0,0,6,3,18,9,0,2
"E00033228",208,138,7,21,0,0,5,6,18,11,0,2
"E00033229",128,47,11,46,0,0,4,5,6,6,0,3
"E00033230",114,26,11,51,0,0,4,2,10,7,0,3
"E00033231",113,64,3,13,0,0,3,5,16,8,0,1
"E00033235",122,64,7,17,0,0,1,6,18,7,0,2
"E00033237",146,73,8,14,0,0,5,3,24,12,1,6
"E00033238",182,53,17,38,0,0,9,2,38,20,0,5
"E00033242",104,35,4,26,0,0,4,4,15,13,0,3
"E00033245",167,90,10,26,0,0,1,2,20,14,1,3
"E00033246",121,57,9,17,0,0,3,6,18,7,0,4
"E00033247",148,48,13,26,0,0,9,4,32,12,0,4
"E00033248",250,212,1,2,0,0,1,7,13,4,0,10
"E00033249",132,55,13,13,0,0,7,7,30,6,0,1
"E00033250",126,61,6,15,0,0,1,5,32,6,0,0
"E00033251",106,44,3,11,0,1,6,4,25,6,1,5
"E00033252",169,81,8,21,0,0,7,1,34,15,0,2
"E00033253",132,77,5,16,0,0,5,1,20,4,0,4
"E00033254",152,43,12,36,0,0,4,10,31,11,0,5
"E00033255",126,49,8,28,0,0,1,2,14,19,1,4
"E00033256",100,34,4,32,0,0,9,1,13,7,0,0
"E00033257",180,101,8,33,0,0,2,15,10,9,0,2
"E00033258",157,61,8,25,0,0,5,10,31,12,0,5
"E00033259",80,43,3,4,0,1,4,3,13,9,0,0
"E00033260",129,63,1,23,0,0,6,5,20,10,0,1
"E00033261",110,39,7,16,0,0,11,4,17,15,0,1
"E00033262",96,52,2,12,0,0,2,6,15,3,0,4
"E00033263",89,55,6,8,0,0,2,2,11,1,0,4
"E00033264",147,73,3,13,0,0,7,7,25,12,0,7
"E00033265",126,47,13,23,0,0,5,9,14,12,0,3
"E00033266",147,65,15,26,0,0,6,9,11,14,0,1
"E00033267",141,82,8,22,0,0,2,0,21,4,0,2
"E00033268",121,39,21,39,0,0,4,9,3,5,0,1
"E00033269",92,55,10,15,0,0,0,1,3,5,0,3
"E00033270",128,31,32,33,0,0,9,6,8,8,0,1
"E00033271",126,18,39,42,0,0,5,6,9,5,0,2
"E00033272",120,27,22,47,0,0,3,4,9,6,0,2
"E00033274",122,61,18,18,0,0,5,3,11,5,0,1
"E00033275",142,70,18,36,0,0,2,3,5,6,0,2
"E00033276",127,68,12,9,0,0,4,8,16,8,0,2
"E00033277",99,33,13,21,0,0,4,3,15,10,0,0
"E00033278",107,39,12,24,0,0,5,7,15,4,0,1
"E00033279",139,53,8,24,0,0,7,5,33,7,0,2
"E00033281",136,47,15,35,0,0,9,4,19,4,0,3
"E00033282",125,35,13,34,0,0,5,8,12,13,0,5
"E00033283",118,38,12,27,0,1,6,10,7,15,0,2
"E00033284",182,143,3,3,0,0,0,2,20,8,0,3
"E00033285",135,54,18,31,0,0,3,7,11,9,0,2
"E00033286",128,79,5,17,0,0,5,3,7,5,0,7
"E00033287",115,30,27,27,0,0,6,7,11,5,0,2
"E00033288",121,29,26,22,0,0,12,10,11,9,0,2
"E00033289",105,37,15,24,0,0,4,8,7,7,0,3
"E00033290",88,22,22,22,0,1,4,5,7,4,0,1
"E00033291",185,31,38,40,0,0,11,16,37,11,0,1
"E00033292",106,47,11,26,0,0,2,5,6,8,0,1
"E00033293",145,54,17,26,0,0,7,7,23,8,0,3
"E00033294",130,68,9,14,0,0,3,8,21,3,0,4
"E00033295",108,21,25,35,0,0,1,6,14,5,0,1
"E00033296",111,31,15,43,0,0,3,8,5,4,0,2
"E00033297",143,58,11,32,0,1,6,5,18,8,0,4
"E00033298",129,51,14,35,0,0,6,2,6,12,0,3
"E00033299",117,38,16,37,0,0,5,4,8,9,0,0
"E00033300",112,45,10,28,0,0,2,3,11,9,0,4
"E00033301",120,32,13,18,0,0,7,4,31,13,0,2
"E00033302",105,36,10,16,0,0,5,5,21,11,0,1
"E00033304",102,22,13,32,0,0,4,4,9,16,0,2
"E00033305",121,45,17,24,0,0,3,3,9,15,0,5
"E00033306",122,47,11,20,0,0,8,4,17,10,0,5
"E00033307",124,30,13,20,0,0,10,8,30,13,0,0
"E00033308",122,42,17,18,0,0,9,4,17,11,0,4
"E00033309",135,40,13,29,0,0,8,7,24,10,0,4
"E00033310",127,25,17,33,0,0,3,3,35,10,0,1
"E00033312",133,55,5,24,0,0,5,10,14,15,0,5
"E00033313",137,27,9,26,0,0,8,11,30,21,0,5
"E00033314",130,40,16,23,0,0,6,8,19,16,0,2
"E00033315",130,30,21,46,0,0,6,1,13,13,0,0
"E00033316",144,42,26,42,0,0,4,8,12,7,0,3
"E00033317",152,35,26,58,0,1,5,10,6,9,0,2
"E00033318",153,46,14,27,0,0,2,8,26,27,0,3
"E00033319",164,38,40,56,0,0,4,9,4,11,0,2
"E00033320",130,36,24,48,0,0,3,4,6,6,0,3
"E00033322",118,23,28,45,0,0,4,5,2,9,0,2
"E00033323",107,14,33,48,0,0,3,1,4,3,0,1
"E00033324",113,20,29,47,0,0,8,3,3,2,0,1
"E00033326",106,14,30,49,0,0,2,1,3,4,0,3
"E00033327",124,39,26,43,0,0,6,3,5,2,0,0
"E00033328",119,53,14,27,0,0,1,0,12,10,0,2
"E00033329",131,35,28,42,0,0,7,4,8,4,0,3
"E00033330",130,31,29,41,0,1,1,6,9,7,0,5
"E00033331",134,35,29,52,0,0,6,3,4,3,0,2
"E00033332",108,16,35,39,0,0,4,2,7,3,0,2
"E00033333",121,26,33,41,0,0,7,3,4,4,0,3
"E00033334",108,17,22,37,0,0,6,7,8,6,0,5
"E00033335",108,31,20,38,0,0,4,4,4,5,0,2
"E00033336",121,23,27,47,0,0,6,4,9,5,0,0
"E00033337",85,27,19,24,0,0,0,4,6,4,0,1
"E00033338",90,8,34,34,0,0,1,1,5,4,0,3
"E00033339",132,38,31,43,1,0,5,0,9,5,0,0
"E00033340",103,9,34,46,0,0,2,5,4,2,0,1
"E00033341",115,19,31,41,0,0,4,7,6,6,0,1
"E00033342",126,29,31,46,0,1,3,5,4,6,0,1
"E00033343",96,16,29,41,0,0,3,2,2,3,0,0
"E00033344",139,36,29,41,0,0,7,6,7,9,3,1
"E00033345",129,18,44,43,0,0,7,1,5,8,2,1
"E00033346",124,45,22,31,0,0,4,1,5,4,7,5
"E00033347",121,26,28,38,0,0,5,1,8,10,2,3
"E00033348",112,29,29,41,0,1,1,2,3,5,0,1
"E00033349",154,90,14,19,0,0,1,7,11,9,0,3
"E00033350",122,23,35,45,0,0,1,5,5,8,0,0
"E00033351",124,34,11,36,0,0,6,4,20,9,0,4
"E00033352",108,34,17,26,0,0,5,6,15,4,0,1
"E00033353",103,19,20,41,0,0,2,4,8,5,0,4
"E00033354",150,107,2,9,0,0,6,5,5,12,0,4
"E00033355",113,33,25,25,0,0,6,8,6,6,1,3
"E00033356",137,36,23,39,1,0,5,8,8,15,0,2
"E00033357",125,47,5,30,0,0,5,10,18,6,0,4
"E00033358",95,28,12,20,0,0,1,7,13,11,2,1
"E00033359",161,73,21,27,0,0,6,9,10,8,0,7
"E00033360",155,49,24,40,0,0,8,7,14,11,0,2
"E00033361",174,45,36,50,0,0,9,10,14,7,0,3
"E00033362",106,27,30,24,0,0,6,10,3,6,0,0
"E00033363",87,29,11,29,0,0,5,3,8,2,0,0
"E00033364",134,25,34,49,0,0,6,5,5,7,0,3
"E00033365",172,41,38,45,0,1,11,12,13,6,1,4
"E00033366",108,22,24,43,0,0,3,6,6,3,0,1
"E00033367",137,48,19,22,0,0,1,12,9,4,10,12
"E00033368",124,44,18,28,0,0,5,6,4,13,0,6
"E00033369",137,24,39,32,0,0,5,13,7,12,1,4
"E00033370",141,64,12,29,0,1,4,9,10,6,1,5
"E00033371",124,29,21,41,1,0,5,9,4,8,1,5
"E00033372",112,28,24,37,0,1,3,5,9,4,0,1
"E00033373",181,42,37,57,0,0,5,16,10,9,1,4
"E00033374",140,53,9,36,0,1,9,17,6,5,0,4
"E00033375",140,42,27,54,1,0,1,5,5,2,0,3
"E00033376",135,46,25,46,0,0,0,5,6,3,0,4
"E00033377",133,41,21,49,1,0,6,10,2,3,0,0
"E00033378",137,40,32,37,0,0,4,5,5,9,0,5
"E00033379",130,45,12,24,0,0,9,11,18,6,1,4
"E00033380",106,28,16,35,0,0,4,9,3,6,1,4
"E00033381",130,78,9,29,0,0,2,3,4,4,0,1
"E00033382",123,25,30,43,0,0,4,6,4,9,0,2
"E00033383",133,48,17,32,0,0,2,6,10,8,0,10
"E00033384",146,32,24,58,0,0,2,11,9,5,2,3
"E00033385",156,63,16,33,0,1,2,15,10,4,2,10
"E00033386",140,32,24,43,0,0,8,12,12,7,0,2
"E00033387",122,71,11,15,0,1,1,9,3,2,0,9
"E00033388",162,86,9,19,0,0,2,8,13,17,0,8
"E00033389",118,33,27,19,0,2,6,6,8,12,0,5
"E00033391",164,65,10,27,0,0,12,10,19,14,2,5
"E00033392",149,85,12,17,0,0,4,8,10,4,4,5
"E00033394",139,70,14,15,0,0,2,16,6,2,3,11
"E00033395",156,77,8,21,0,0,2,23,7,7,1,10
"E00033396",126,45,14,35,0,1,8,7,5,8,0,3
"E00033397",125,34,38,30,0,0,3,4,5,8,0,3
"E00033399",128,23,28,45,0,0,7,4,9,8,0,4
"E00033400",118,33,31,31,0,1,3,2,10,6,0,1
"E00033401",102,17,27,32,0,1,5,7,8,5,0,0
"E00033402",134,31,15,26,0,0,1,9,9,9,16,18
"E00033403",144,34,20,51,0,0,5,8,3,7,5,11
"E00033404",162,70,12,26,0,0,3,19,7,7,0,18
"E00033405",129,30,24,35,0,0,2,9,8,14,4,3
"E00033406",126,30,31,37,0,0,3,8,9,3,0,5
"E00033407",138,45,10,15,0,0,6,11,7,10,9,25
"E00033408",123,38,13,19,0,0,8,10,3,6,11,15
"E00033409",166,80,17,48,0,0,2,4,5,7,0,3
"E00033410",121,38,17,19,0,1,2,12,7,7,11,7
"E00033411",119,29,31,42,0,0,1,5,3,4,1,3
"E00033412",146,47,14,19,0,0,7,16,12,5,9,17
"E00033413",111,45,10,18,0,0,2,9,9,3,7,8
"E00033414",135,45,20,19,0,1,3,13,12,6,6,10
"E00033415",94,11,33,40,0,1,2,2,2,2,0,1
"E00033416",144,40,21,16,0,1,3,20,10,5,6,22
"E00033417",144,44,20,28,0,0,5,19,9,5,5,9
"E00033418",144,22,41,60,0,0,6,6,2,5,1,1
"E00033419",119,31,27,45,0,0,4,5,4,2,1,0
"E00033420",155,42,15,29,0,0,3,14,9,8,10,25
"E00033421",128,48,25,17,0,0,1,10,11,6,6,4
"E00033422",172,31,47,78,0,0,1,4,6,5,0,0
"E00033423",126,38,21,19,0,1,1,14,2,5,7,18
"E00033424",134,41,11,31,0,1,5,16,9,4,4,12
"E00033425",124,52,13,16,0,0,4,13,11,4,1,10
"E00033426",121,34,21,38,0,0,2,8,4,6,1,7
"E00033427",105,30,11,29,0,0,3,7,11,10,0,4
"E00033428",124,29,11,31,0,0,11,7,23,11,0,1
"E00033432",135,46,10,26,0,0,7,2,25,18,0,1
"E00033435",125,40,9,31,0,0,9,5,10,13,0,8
"E00033436",128,41,13,28,0,0,4,2,16,18,0,6
"E00033437",114,38,12,25,0,0,6,3,11,15,0,4
"E00033438",127,32,13,26,0,0,8,9,15,19,0,5
"E00033439",173,56,13,41,0,0,3,10,29,17,0,4
"E00033440",139,37,11,25,0,0,8,8,40,7,0,3
"E00033441",141,56,2,23,0,0,13,5,26,9,0,7
"E00033442",134,43,16,24,0,0,7,7,15,18,0,4
"E00033443",72,29,6,12,0,0,4,2,7,11,0,1
"E00033444",115,37,9,29,0,0,2,5,21,10,0,2
"E00033445",98,24,10,25,0,0,6,8,15,10,0,0
"E00033446",121,39,10,33,0,0,5,5,14,15,0,0
"E00033447",94,59,5,11,0,0,3,2,6,5,0,3
"E00033448",124,40,14,28,0,0,7,4,16,10,0,5
"E00033449",143,54,9,35,0,0,3,5,19,13,0,5
"E00033450",121,36,14,37,0,0,2,8,16,6,0,2
"E00033451",109,55,12,8,0,0,5,2,12,12,0,3
"E00033452",110,41,5,31,0,0,4,4,11,10,0,4
"E00033453",78,40,5,14,0,0,1,5,8,1,0,4
"E00033454",219,81,27,39,0,0,14,17,32,6,0,3
"E00033455",122,59,8,14,0,0,4,2,20,12,0,3
"E00033456",133,38,17,30,1,0,4,8,16,14,0,5
"E00033457",95,31,7,12,0,0,4,4,28,7,0,2
"E00033458",87,19,14,10,0,0,4,3,24,12,0,1
"E00033459",143,83,12,21,1,0,2,6,9,8,0,1
"E00033460",79,24,10,9,0,0,12,5,14,4,0,1
"E00033462",94,28,4,18,0,0,6,3,19,10,0,6
"E00033463",103,36,6,26,0,0,0,4,15,14,0,2
"E00033464",116,32,5,32,0,0,12,8,11,15,0,1
"E00033466",122,36,12,30,0,0,4,1,17,18,0,4
"E00033468",119,33,12,29,0,0,4,6,20,13,0,2
"E00033470",130,39,12,33,0,0,7,4,22,10,0,3
"E00033471",107,26,11,25,0,0,7,2,18,16,0,2
"E00033472",105,36,7,20,0,0,4,5,23,8,0,2
"E00033473",116,34,8,30,0,0,2,2,24,14,0,2
"E00033474",145,87,5,14,0,0,3,9,16,11,0,0
"E00033475",157,86,12,17,0,0,3,5,25,9,0,0
"E00033476",115,59,11,18,0,0,5,3,6,13,0,0
"E00033477",74,20,11,20,0,0,4,6,5,6,0,2
"E00033478",115,32,12,16,0,0,7,7,14,20,0,7
"E00033479",167,51,12,47,0,0,7,7,27,13,0,3
"E00033480",108,24,13,41,0,0,8,1,11,9,0,1
"E00033481",172,53,8,35,0,0,10,9,36,16,0,5
"E00033482",117,32,10,40,0,0,5,2,13,13,0,2
"E00033483",166,83,12,27,0,0,4,6,20,12,0,2
"E00033484",121,37,14,37,0,0,3,5,16,8,0,1
"E00033485",137,46,14,35,0,0,7,7,19,8,1,0
"E00033486",165,59,12,24,0,0,7,18,33,11,0,1
"E00033487",157,108,6,22,0,0,5,4,6,3,1,2
