"GeographyCode","QS413EW0001","QS413EW0002","QS413EW0003","QS413EW0004","QS413EW0005"
"E00033228",208,62,121,10,15
"E00033229",128,39,62,17,10
"E00033230",114,28,62,19,5
"E00033231",113,63,30,11,9
"E00033235",122,44,59,5,14
"E00033237",146,73,53,14,6
"E00033238",182,54,86,23,19
"E00033242",104,28,50,17,9
"E00033245",167,38,101,11,17
"E00033246",121,44,57,9,11
"E00033247",148,44,74,14,16
"E00033248",250,96,135,4,15
"E00033249",132,52,50,16,14
"E00033250",126,57,56,8,5
"E00033251",106,33,50,16,7
"E00033252",169,32,100,18,19
"E00033253",132,40,67,11,14
"E00033254",152,44,74,29,5
"E00033255",126,42,62,12,10
"E00033256",100,25,50,16,9
"E00033257",180,65,88,11,16
"E00033258",157,52,79,16,10
"E00033259",80,43,27,8,2
"E00033260",129,54,49,18,8
"E00033261",110,40,40,14,16
"E00033262",96,51,36,7,2
"E00033263",89,54,20,11,4
"E00033264",147,61,65,14,7
"E00033265",126,40,54,21,11
"E00033266",147,30,87,21,9
"E00033267",141,42,76,11,12
"E00033268",121,29,64,16,12
"E00033269",92,29,52,9,2
"E00033270",128,33,57,23,15
"E00033271",126,33,72,17,4
"E00033272",120,29,67,19,5
"E00033274",122,37,60,17,8
"E00033275",142,25,90,13,14
"E00033276",127,48,56,13,10
"E00033277",99,31,54,11,3
"E00033278",107,40,47,12,8
"E00033279",139,52,59,21,7
"E00033281",136,41,64,19,12
"E00033282",125,34,69,11,11
"E00033283",118,39,55,19,5
"E00033284",182,67,102,3,10
"E00033285",135,54,53,21,7
"E00033286",128,38,74,8,8
"E00033287",115,34,48,25,8
"E00033288",121,31,60,23,7
"E00033289",105,37,51,8,9
"E00033290",88,26,40,16,6
"E00033291",185,29,109,34,13
"E00033292",106,30,62,11,3
"E00033293",145,31,89,15,10
"E00033294",130,41,69,13,7
"E00033295",108,30,50,20,8
"E00033296",111,37,52,16,6
"E00033297",143,54,64,15,10
"E00033298",129,51,54,13,11
"E00033299",117,45,47,15,10
"E00033300",112,20,69,13,10
"E00033301",120,31,61,23,5
"E00033302",105,37,49,10,9
"E00033304",102,25,58,13,6
"E00033305",121,41,55,13,12
"E00033306",122,43,57,11,11
"E00033307",124,29,66,13,16
"E00033308",122,36,54,24,8
"E00033309",135,40,69,16,10
"E00033310",127,26,70,25,6
"E00033312",133,50,69,7,7
"E00033313",137,27,81,19,10
"E00033314",130,41,60,18,11
"E00033315",130,31,62,20,17
"E00033316",144,46,73,21,4
"E00033317",152,37,87,24,4
"E00033318",153,45,82,18,8
"E00033319",164,47,90,20,7
"E00033320",130,39,76,13,2
"E00033322",118,39,60,15,4
"E00033323",107,36,65,5,1
"E00033324",113,30,59,18,6
"E00033326",106,31,63,10,2
"E00033327",124,41,60,20,3
"E00033328",119,24,66,21,8
"E00033329",131,38,68,17,8
"E00033330",130,38,66,19,7
"E00033331",134,39,67,27,1
"E00033332",108,26,57,21,4
"E00033333",121,32,56,22,11
"E00033334",108,20,61,22,5
"E00033335",108,36,57,12,3
"E00033336",121,37,64,15,5
"E00033337",85,31,35,18,1
"E00033338",90,30,46,11,3
"E00033339",132,44,69,15,4
"E00033340",103,13,67,16,7
"E00033341",115,26,60,21,8
"E00033342",126,39,66,18,3
"E00033343",96,28,57,9,2
"E00033344",139,37,80,21,1
"E00033345",129,31,76,18,4
"E00033346",124,43,54,18,9
"E00033347",121,28,70,17,6
"E00033348",112,52,49,9,2
"E00033349",154,48,88,7,11
"E00033350",122,25,71,24,2
"E00033351",124,35,65,18,6
"E00033352",108,34,52,17,5
"E00033353",103,22,62,12,7
"E00033354",150,38,96,4,12
"E00033355",113,30,62,13,8
"E00033356",137,41,69,16,11
"E00033357",125,47,60,16,2
"E00033358",95,26,50,13,6
"E00033359",161,57,82,14,8
"E00033360",155,52,81,20,2
"E00033361",174,48,93,28,5
"E00033362",106,27,55,20,4
"E00033363",87,30,40,15,2
"E00033364",134,28,76,25,5
"E00033365",172,60,90,17,5
"E00033366",108,28,55,23,2
"E00033367",137,49,68,17,3
"E00033368",124,45,59,15,5
"E00033369",137,45,78,12,2
"E00033370",141,39,84,13,5
"E00033371",124,34,68,20,2
"E00033372",112,27,62,13,10
"E00033373",181,46,91,30,14
"E00033374",140,54,73,10,3
"E00033375",140,59,71,6,4
"E00033376",135,58,72,4,1
"E00033377",133,57,61,11,4
"E00033378",137,53,64,12,8
"E00033379",130,45,73,10,2
"E00033380",106,30,57,16,3
"E00033381",130,64,56,7,3
"E00033382",123,27,68,22,6
"E00033383",133,48,69,13,3
"E00033384",146,37,88,15,6
"E00033385",156,62,68,20,6
"E00033386",140,35,80,19,6
"E00033387",122,28,81,7,6
"E00033388",162,64,85,6,7
"E00033389",118,34,64,17,3
"E00033391",164,56,69,34,5
"E00033392",149,35,103,6,5
"E00033394",139,45,71,10,13
"E00033395",156,44,94,4,14
"E00033396",126,43,66,11,6
"E00033397",125,37,61,20,7
"E00033399",128,26,74,23,5
"E00033400",118,35,60,19,4
"E00033401",102,19,59,18,6
"E00033402",134,40,73,17,4
"E00033403",144,47,79,13,5
"E00033404",162,69,74,15,4
"E00033405",129,37,71,15,6
"E00033406",126,46,60,16,4
"E00033407",138,46,73,15,4
"E00033408",123,42,66,12,3
"E00033409",166,73,76,5,12
"E00033410",121,37,67,13,4
"E00033411",119,49,56,9,5
"E00033412",146,52,74,16,4
"E00033413",111,38,55,11,7
"E00033414",135,48,66,18,3
"E00033415",94,41,38,12,3
"E00033416",144,41,82,19,2
"E00033417",144,55,71,10,8
"E00033418",144,63,64,15,2
"E00033419",119,50,58,10,1
"E00033420",155,49,90,12,4
"E00033421",128,42,68,8,10
"E00033422",172,72,84,13,3
"E00033423",126,47,69,7,3
"E00033424",134,40,79,12,3
"E00033425",124,53,59,8,4
"E00033426",121,40,70,4,7
"E00033427",105,42,55,4,4
"E00033428",124,25,71,19,9
"E00033432",135,47,62,15,11
"E00033435",125,38,66,13,8
"E00033436",128,41,68,15,4
"E00033437",114,39,51,15,9
"E00033438",127,33,71,17,6
"E00033439",173,46,112,8,7
"E00033440",139,39,66,20,14
"E00033441",141,56,60,17,8
"E00033442",134,44,58,18,14
"E00033443",72,29,32,6,5
"E00033444",115,37,61,14,3
"E00033445",98,20,50,20,8
"E00033446",121,42,59,12,8
"E00033447",94,15,65,6,8
"E00033448",124,38,56,17,13
"E00033449",143,47,82,9,5
"E00033450",121,37,53,22,9
"E00033451",109,32,58,10,9
"E00033452",110,42,53,10,5
"E00033453",78,13,50,10,5
"E00033454",219,81,110,19,9
"E00033455",122,54,51,14,3
"E00033456",133,27,69,24,13
"E00033457",95,31,50,10,4
"E00033458",87,19,48,7,13
"E00033459",143,29,94,12,8
"E00033460",79,24,32,20,3
"E00033462",94,29,47,10,8
"E00033463",103,37,51,12,3
"E00033464",116,33,61,9,13
"E00033466",122,36,63,18,5
"E00033468",119,33,62,19,5
"E00033470",130,40,63,15,12
"E00033471",107,26,54,16,11
"E00033472",105,29,47,20,9
"E00033473",116,34,59,20,3
"E00033474",145,82,46,12,5
"E00033475",157,78,53,17,9
"E00033476",115,40,48,16,11
"E00033477",74,23,38,10,3
"E00033478",115,31,59,15,10
"E00033479",167,54,84,21,8
"E00033480",108,38,47,19,4
"E00033481",172,52,89,24,7
"E00033482",117,34,59,21,3
"E00033483",166,47,96,12,11
"E00033484",121,49,56,12,4
"E00033485",137,48,60,19,10
"E00033486",165,56,82,22,5
"E00033487",157,71,73,7,6
"E00033488",149,87,43,13,6
"E00033489",122,37,52,21,12
"E00033490",108,31,52,15,10
"E00033491",142,88,37,13,4
"E00033492",195,85,76,25,9
"E00033493",142,54,63,15,10
"E00033494",103,32,47,18,6
"E00033495",161,59,69,26,7
"E00033496",152,67,60,16,9
"E00033497",98,32,49,10,7
"E00033498",91,15,64,2,10
"E00033501",98,14,75,0,9
"E00033502",104,33,51,17,3
"E00033503",100,30,50,16,4
"E00033504",129,32,72,18,7
"E00033505",93,41,40,9,3
"E00033506",124,44,50,16,14
"E00033507",136,63,54,13,6
"E00033508",132,36,84,7,5
"E00033509",113,32,52,22,7
"E00033510",137,45,65,18,9
"E00033511",122,53,54,10,5
"E00033512",78,16,39,10,13
"E00033513",130,45,55,14,16
"E00033514",114,43,49,14,8
"E00033515",125,50,47,15,13
"E00033516",110,37,59,9,5
"E00033517",126,38,63,14,11
"E00033518",121,46,52,15,8
"E00033519",139,50,61,15,13
"E00033520",102,46,37,14,5
"E00033521",142,72,49,16,5
"E00033522",151,58,70,18,5
"E00033523",144,38,83,16,7
"E00033524",217,85,97,24,11
"E00033525",131,31,66,26,8
"E00033526",128,42,64,20,2
"E00033527",153,47,69,22,15
"E00033528",126,30,75,14,7
"E00033530",145,36,80,26,3
"E00033531",134,48,70,14,2
"E00033532",166,64,79,21,2
"E00033533",96,28,54,9,5
"E00033534",124,47,67,3,7
"E00033535",133,40,77,13,3
"E00033536",127,36,62,23,6
"E00033537",132,53,61,16,2
"E00033538",147,48,81,16,2
"E00033539",130,38,72,17,3
"E00033540",135,52,67,13,3
"E00033541",129,38,61,24,6
"E00033542",124,47,59,15,3
"E00033543",120,33,69,14,4
"E00033544",104,33,59,10,2
"E00033545",121,40,65,11,5
"E00033546",148,44,71,25,8
"E00033547",126,28,75,13,10
"E00033548",113,42,51,16,4
"E00033549",151,51,76,15,9
"E00033550",124,44,56,21,3
"E00033551",102,21,68,10,3
"E00033552",124,32,65,19,8
"E00033553",161,43,88,22,8
"E00033554",115,18,63,25,9
"E00033555",136,51,73,8,4
"E00033556",114,27,57,24,6
"E00033557",124,31,74,16,3
"E00033558",114,27,62,25,0
"E00033559",110,30,60,14,6
"E00033560",113,33,61,19,0
"E00033561",106,34,51,15,6
"E00033562",117,28,70,12,7
"E00033563",131,42,63,18,8
"E00033564",144,51,74,16,3
"E00033565",117,24,75,18,0
"E00033566",148,38,83,18,9
"E00033567",127,24,67,29,7
"E00033568",144,48,67,17,12
"E00033569",102,35,42,17,8
"E00033570",173,45,95,27,6
"E00033571",121,50,55,14,2
"E00033572",117,38,59,15,5
"E00033573",95,48,31,9,7
"E00033574",118,28,55,29,6
"E00033575",111,49,48,12,2
"E00033576",109,28,58,18,5
"E00033577",120,32,59,22,7
"E00033579",123,29,60,22,12
"E00033580",152,41,80,10,21
"E00033581",221,70,89,34,28
"E00033582",159,38,98,14,9
"E00033583",110,37,60,10,3
"E00033584",107,44,48,6,9
"E00033585",135,45,66,20,4
"E00033586",143,57,67,10,9
"E00033587",153,45,88,15,5
"E00033589",136,32,76,19,9
"E00033590",79,29,34,12,4
"E00033591",94,27,46,13,8
"E00033592",118,20,71,21,6
"E00033593",100,39,42,12,7
"E00033594",143,41,62,28,12
"E00033595",157,42,88,14,13
"E00033596",143,34,83,15,11
"E00033597",105,36,53,11,5
"E00033598",124,67,34,16,7
"E00033599",125,66,36,17,6
"E00033600",139,37,86,11,5
"E00033601",140,60,47,25,8
"E00033602",131,46,74,8,3
"E00033603",136,36,71,14,15
"E00033604",138,63,55,14,6
"E00033605",125,41,64,15,5
"E00033606",114,26,70,10,8
"E00033607",118,57,39,19,3
"E00033608",144,53,66,16,9
"E00033611",122,34,74,10,4
"E00033613",125,34,76,9,6
"E00033614",139,63,63,8,5
"E00033616",141,49,69,18,5
"E00033618",159,49,83,20,7
"E00033620",118,30,59,17,12
"E00033621",103,27,44,18,14
"E00033623",181,51,96,13,21
"E00033624",125,42,57,18,8
"E00033625",123,29,64,23,7
"E00033626",172,48,65,41,18
"E00033627",142,39,60,32,11
"E00033628",139,48,62,19,10
"E00033629",179,40,94,27,18
"E00033630",128,34,81,6,7
"E00033631",129,32,78,13,6
"E00033632",149,49,69,16,15
"E00033633",101,31,55,8,7
"E00033634",158,49,76,16,17
"E00033635",132,46,67,13,6
"E00033636",167,45,85,22,15
"E00033637",196,57,89,34,16
"E00033639",129,38,59,23,9
"E00033640",128,46,54,21,7
"E00033641",127,46,65,9,7
"E00033642",145,40,75,19,11
"E00033643",109,39,50,15,5
"E00033644",95,25,54,7,9
"E00033645",109,35,49,10,15
"E00033646",41,14,16,6,5
"E00033647",99,22,51,20,6
"E00033648",127,44,63,4,16
"E00033649",115,22,58,24,11
"E00033650",134,54,51,21,8
"E00033651",58,16,25,15,2
"E00033652",132,51,64,9,8
"E00033653",105,24,44,29,8
"E00033654",79,16,43,11,9
"E00033655",186,49,95,27,15
"E00033656",83,21,32,20,10
"E00033657",84,21,43,12,8
"E00033658",129,34,71,17,7
"E00033659",157,38,88,20,11
"E00033660",132,35,75,17,5
"E00033662",155,49,76,21,9
"E00033663",122,40,69,5,8
"E00033664",138,24,90,11,13
"E00033665",167,37,96,22,12
"E00033666",130,33,75,9,13
"E00033667",142,51,78,8,5
"E00033668",114,33,57,19,5
"E00033669",125,36,63,17,9
"E00033670",177,87,76,8,6
"E00033672",159,57,64,22,16
"E00033673",124,48,56,11,9
"E00033677",120,46,54,16,4
"E00033678",194,99,68,15,12
"E00033684",212,78,100,21,13
"E00033685",130,38,58,15,19
"E00033686",129,51,55,12,11
"E00033687",162,40,80,27,15
"E00033688",118,37,55,16,10
"E00033689",145,50,61,16,18
"E00033690",169,55,89,11,14
"E00033691",107,37,48,12,10
"E00033692",201,87,102,6,6
"E00033694",114,37,58,13,6
"E00033695",137,40,70,16,11
"E00033696",205,73,99,25,8
"E00033697",145,29,87,14,15
"E00033698",165,40,95,22,8
"E00033699",143,35,93,14,1
"E00033700",97,34,48,12,3
"E00033701",136,36,68,25,7
"E00033702",103,24,73,5,1
"E00033703",167,77,69,11,10
"E00033704",125,22,64,31,8
"E00033705",133,29,76,23,5
"E00033706",116,42,53,15,6
"E00033707",119,43,55,15,6
"E00033708",117,65,47,3,2
"E00033709",76,23,34,13,6
"E00033710",137,50,54,24,9
"E00033711",70,14,48,5,3
"E00033712",124,27,72,18,7
"E00033713",127,37,70,16,4
"E00033715",162,47,76,29,10
"E00033716",121,47,60,5,9
"E00033717",103,20,59,20,4
"E00033718",132,34,64,27,7
"E00033719",127,33,58,33,3
"E00033720",135,45,74,11,5
"E00033721",113,23,57,29,4
"E00033722",94,28,51,11,4
"E00033723",135,31,71,27,6
"E00033724",134,44,62,15,13
"E00033725",145,46,67,18,14
"E00033726",103,40,44,12,7
"E00033727",138,52,61,19,6
"E00033728",141,39,77,22,3
"E00033729",99,37,46,8,8
"E00033730",127,32,68,19,8
"E00033731",87,43,27,13,4
"E00033732",125,35,72,13,5
"E00033733",102,28,56,13,5
"E00033734",111,40,47,11,13
"E00033735",94,15,71,0,8
"E00033736",126,46,58,14,8
"E00033737",145,44,70,22,9
"E00033738",97,30,50,4,13
"E00033739",105,28,45,17,15
"E00033740",140,48,62,23,7
"E00033741",134,30,81,17,6
"E00033742",130,41,57,23,9
"E00033743",108,29,52,21,6
"E00033744",146,46,70,18,12
"E00033745",119,61,49,6,3
"E00033746",124,40,53,23,8
"E00033747",146,45,63,25,13
"E00033748",119,39,55,18,7
"E00033749",118,41,56,16,5
"E00033750",137,49,62,22,4
"E00033752",189,62,89,31,7
"E00033753",108,28,63,15,2
"E00033754",126,35,66,13,12
"E00033755",118,39,59,13,7
"E00033756",133,31,66,32,4
"E00033758",112,35,56,14,7
"E00033759",99,26,51,13,9
"E00033762",122,37,62,20,3
"E00033763",125,30,65,25,5
"E00033764",133,22,79,25,7
"E00033765",131,48,60,18,5
"E00033766",123,28,62,29,4
"E00033767",117,33,61,17,6
"E00033768",116,37,59,14,6
"E00033769",130,71,45,10,4
"E00033770",127,32,71,20,4
"E00033771",132,27,85,16,4
"E00033773",114,28,63,16,7
"E00033774",130,39,64,20,7
"E00033775",185,57,87,36,5
"E00033776",146,21,100,17,8
"E00033777",109,21,71,14,3
"E00033778",128,32,59,30,7
"E00033779",132,49,58,12,13
"E00033780",104,26,58,19,1
"E00033781",170,78,65,17,10
"E00033782",131,42,65,14,10
"E00033783",120,45,49,22,4
"E00033784",189,52,89,33,15
"E00033785",128,34,72,16,6
"E00033786",140,41,78,16,5
"E00033787",130,32,74,20,4
"E00033788",107,28,48,26,5
"E00033789",105,17,66,16,6
"E00033790",109,30,53,25,1
"E00033791",150,41,71,26,12
"E00033792",80,17,48,14,1
"E00033793",134,44,60,15,15
"E00033794",117,33,59,20,5
"E00033795",119,37,55,19,8
"E00033796",89,27,47,4,11
"E00033797",106,37,49,13,7
"E00033798",136,55,59,20,2
"E00033799",117,38,50,18,11
"E00033800",84,23,39,15,7
"E00033801",128,48,57,21,2
"E00033802",76,26,27,16,7
"E00033803",120,47,53,18,2
"E00033804",120,33,65,14,8
"E00033805",97,47,40,7,3
"E00033806",122,28,78,7,9
"E00033807",227,46,129,25,27
"E00033808",92,35,30,12,15
"E00033810",145,71,43,20,11
"E00033811",218,58,96,23,41
"E00033812",177,46,86,21,24
"E00033813",207,53,88,23,43
"E00033814",165,55,74,24,12
"E00033815",168,74,64,16,14
"E00033816",130,32,63,15,20
"E00033818",141,33,74,15,19
"E00033819",142,41,75,9,17
"E00033820",141,72,43,15,11
"E00033821",113,27,66,4,16
"E00033822",159,32,73,26,28
"E00033823",58,20,21,4,13
"E00033824",165,40,65,30,30
"E00033825",135,40,64,18,13
"E00033826",176,45,105,7,19
"E00033827",152,44,87,3,18
"E00033828",155,52,61,23,19
"E00033829",142,30,90,7,15
"E00033832",144,48,83,5,8
"E00033833",192,36,128,11,17
"E00033836",91,12,69,3,7
"E00033837",127,37,66,15,9
"E00033838",105,28,43,23,11
"E00033839",242,85,109,36,12
"E00033840",213,64,112,14,23
"E00033841",145,54,68,8,15
"E00033842",194,47,93,24,30
"E00033843",142,38,55,22,27
"E00033844",134,45,50,21,18
"E00033845",142,27,99,9,7
"E00033846",207,58,102,16,31
"E00033847",127,23,80,10,14
"E00033848",147,33,79,29,6
"E00033849",132,27,82,21,2
"E00033850",162,50,94,16,2
"E00033851",119,41,53,20,5
"E00033852",106,37,51,9,9
"E00033853",125,50,64,8,3
"E00033854",134,36,72,20,6
"E00033855",110,24,79,2,5
"E00033856",180,63,101,7,9
"E00033857",116,43,56,12,5
"E00033859",117,54,55,4,4
"E00033861",171,56,104,5,6
"E00033862",141,43,80,13,5
"E00033863",121,36,64,17,4
"E00033864",110,41,48,17,4
"E00033865",137,32,70,27,8
"E00033866",122,41,61,18,2
"E00033867",118,42,60,13,3
"E00033868",119,26,61,29,3
"E00033869",122,43,63,15,1
"E00033870",172,48,109,9,6
"E00033871",115,32,65,13,5
"E00033872",125,39,61,22,3
"E00033873",138,39,73,18,8
"E00033874",131,40,68,19,4
"E00033875",119,25,67,24,3
"E00033876",117,34,62,15,6
"E00033877",130,31,75,22,2
"E00033878",127,49,60,16,2
"E00033879",116,24,72,16,4
"E00033880",187,56,95,26,10
"E00033881",125,42,61,18,4
"E00033882",104,29,52,17,6
"E00033883",129,50,60,14,5
"E00033884",130,37,69,17,7
"E00033885",213,83,109,14,7
"E00033886",112,32,59,16,5
"E00033887",137,30,71,29,7
"E00033888",130,42,54,29,5
"E00033889",123,49,64,7,3
"E00033890",121,21,84,9,7
"E00033891",131,66,55,6,4
"E00033892",63,32,26,3,2
"E00033893",118,43,56,15,4
"E00033894",126,32,64,27,3
"E00033895",108,36,64,7,1
"E00033896",123,45,70,6,2
"E00033897",123,67,49,2,5
"E00033898",149,52,67,18,12
"E00033899",129,53,43,21,12
"E00033900",112,29,48,24,11
"E00033901",184,52,110,6,16
"E00033902",118,26,54,24,14
"E00033903",112,33,53,11,15
"E00033904",144,53,67,15,9
"E00033905",119,75,31,9,4
"E00033906",126,24,85,2,15
"E00033907",161,42,95,7,17
"E00033908",175,39,104,5,27
"E00033909",114,25,64,13,12
"E00033910",158,53,63,27,15
"E00033911",148,45,67,26,10
"E00033913",111,28,61,15,7
"E00033914",143,54,58,13,18
"E00033915",102,48,33,13,8
"E00033917",136,36,59,21,20
"E00033918",161,55,91,11,4
"E00033919",128,33,72,15,8
"E00033920",150,79,54,13,4
"E00033921",163,83,44,16,20
"E00033922",136,41,71,15,9
"E00033923",138,74,41,14,9
"E00033924",179,68,72,21,18
"E00033925",167,31,111,6,19
"E00033926",138,42,61,15,20
"E00033927",147,35,72,25,15
"E00033928",114,34,51,16,13
"E00033930",126,44,62,13,7
"E00033931",139,55,49,18,17
"E00033932",119,34,50,28,7
"E00033933",97,25,48,14,10
"E00033934",162,58,75,13,16
"E00033935",190,81,69,17,23
"E00033936",127,51,46,16,14
"E00033937",95,32,34,23,6
