"GeographyCode","QS412EW0001","QS412EW0002","QS412EW0003","QS412EW0004","QS412EW0005","QS412EW0006"
"E00033115",92,27,51,13,1,0
"E00033116",101,19,42,40,0,0
"E00033117",154,79,46,28,1,0
"E00033118",129,68,37,22,2,0
"E00033119",109,64,36,9,0,0
"E00033120",132,51,59,19,2,1
"E00033121",119,58,31,28,2,0
"E00033122",121,79,34,5,3,0
"E00033123",123,65,51,5,2,0
"E00033124",120,64,42,11,3,0
"E00033125",111,37,30,40,4,0
"E00033126",111,71,27,13,0,0
"E00033127",194,78,56,54,4,2
"E00033128",111,50,34,23,2,2
"E00033129",108,70,24,13,1,0
"E00033130",126,85,28,12,1,0
"E00033131",130,50,25,46,9,0
"E00033132",158,65,46,36,10,1
"E00033133",144,40,52,41,11,0
"E00033134",111,13,69,25,4,0
"E00033135",183,80,54,44,4,1
"E00033136",99,31,33,28,5,2
"E00033137",167,17,77,66,7,0
"E00033138",113,6,75,27,5,0
"E00033139",149,50,24,71,4,0
"E00033140",94,43,34,14,3,0
"E00033141",85,41,28,12,4,0
"E00033142",117,36,49,29,3,0
"E00033143",127,26,48,44,9,0
"E00033144",126,10,83,28,5,0
"E00033145",122,49,48,20,5,0
"E00033146",124,57,34,28,4,1
"E00033147",127,64,32,26,4,1
"E00033148",116,51,50,13,1,1
"E00033149",98,48,30,16,4,0
"E00033150",146,33,37,60,15,1
"E00033151",125,31,40,49,5,0
"E00033152",146,40,49,50,6,1
"E00033153",167,46,73,43,5,0
"E00033154",102,7,67,23,5,0
"E00033155",155,21,89,38,6,1
"E00033156",122,29,53,34,5,1
"E00033157",140,18,74,34,11,3
"E00033158",130,24,64,36,5,1
"E00033159",87,16,30,34,5,2
"E00033160",167,36,55,65,10,1
"E00033161",137,26,34,67,9,1
"E00033162",131,16,60,39,11,5
"E00033163",136,25,34,59,16,2
"E00033164",152,59,66,23,4,0
"E00033165",117,12,19,80,6,0
"E00033166",113,15,31,65,2,0
"E00033167",130,59,45,22,4,0
"E00033168",122,60,34,26,2,0
"E00033169",122,55,44,22,1,0
"E00033170",142,55,54,26,6,1
"E00033171",136,58,51,22,4,1
"E00033172",122,17,20,82,3,0
"E00033173",129,62,39,25,2,1
"E00033174",114,40,34,32,8,0
"E00033175",107,47,31,20,7,2
"E00033176",99,44,36,15,4,0
"E00033177",130,66,37,25,2,0
"E00033178",88,35,24,25,4,0
"E00033179",136,58,48,21,9,0
"E00033181",155,62,30,57,3,3
"E00033182",184,35,52,89,6,2
"E00033183",207,60,44,89,11,3
"E00033185",117,53,36,20,8,0
"E00033186",105,34,27,35,7,2
"E00033187",129,20,39,63,7,0
"E00033188",113,32,47,30,4,0
"E00033189",208,48,86,53,17,4
"E00033190",226,20,83,91,24,8
"E00033191",128,40,40,35,12,1
"E00033192",118,38,27,38,10,5
"E00033193",114,61,30,19,2,2
"E00033194",117,50,36,23,6,2
"E00033195",105,35,33,30,7,0
"E00033196",137,7,45,79,5,1
"E00033197",236,79,101,52,4,0
"E00033198",135,67,37,26,4,1
"E00033199",137,60,49,25,3,0
"E00033200",126,23,20,77,5,1
"E00033201",91,46,23,17,5,0
"E00033202",98,45,29,17,7,0
"E00033203",101,40,31,27,3,0
"E00033204",105,37,43,19,5,1
"E00033206",117,32,52,31,2,0
"E00033207",179,4,112,55,6,2
"E00033208",143,2,75,59,6,1
"E00033209",208,18,50,126,11,3
"E00033210",133,21,39,61,12,0
"E00033211",145,41,41,48,11,4
"E00033212",123,38,40,33,11,1
"E00033213",136,44,46,36,8,2
"E00033214",223,32,81,81,25,4
"E00033215",147,21,46,73,4,3
"E00033216",150,16,66,60,8,0
"E00033217",158,24,32,94,7,1
"E00033218",106,61,15,22,5,3
"E00033219",181,39,45,94,3,0
"E00033220",135,50,38,39,6,2
"E00033221",170,17,36,112,5,0
"E00033222",135,8,25,99,2,1
"E00033223",171,9,42,102,16,2
"E00033224",148,32,41,68,7,0
"E00033225",160,35,73,49,2,1
"E00033226",187,37,58,77,14,1
"E00033227",136,26,33,68,8,1
"E00033228",208,29,67,102,9,1
"E00033229",128,40,47,36,5,0
"E00033230",114,39,46,27,2,0
"E00033231",113,8,73,25,5,2
"E00033235",122,27,44,42,9,0
"E00033237",146,14,89,38,5,0
"E00033238",182,57,69,40,14,2
"E00033242",104,21,38,36,8,1
"E00033245",167,14,57,82,13,1
"E00033246",121,40,41,34,6,0
"E00033247",148,39,56,41,10,2
"E00033248",250,4,99,133,12,2
"E00033249",132,21,63,38,8,2
"E00033250",126,15,73,35,3,0
"E00033251",106,13,45,45,3,0
"E00033252",169,27,45,82,13,2
"E00033253",132,18,43,60,11,0
"E00033254",152,33,67,45,6,1
"E00033255",126,42,44,33,6,1
"E00033256",100,28,35,33,3,1
"E00033257",180,37,70,67,6,0
"E00033258",157,48,63,38,8,0
"E00033259",80,7,49,20,4,0
"E00033260",129,28,56,38,6,1
"E00033261",110,29,41,32,7,1
"E00033262",96,2,69,23,2,0
"E00033263",89,2,59,25,3,0
"E00033264",147,37,67,38,3,2
"E00033265",126,48,41,27,10,0
"E00033266",147,37,36,72,2,0
"E00033267",141,15,51,67,8,0
"E00033268",121,42,46,27,5,1
"E00033269",92,25,26,38,1,2
"E00033270",128,56,36,27,9,0
"E00033271",126,68,40,15,3,0
"E00033272",120,65,33,17,5,0
"E00033274",122,36,37,46,3,0
"E00033275",142,39,36,62,4,1
"E00033276",127,15,56,50,6,0
"E00033277",99,36,39,21,3,0
"E00033278",107,27,54,24,2,0
"E00033279",139,37,55,40,7,0
"E00033281",136,44,59,25,8,0
"E00033282",125,55,45,18,4,3
"E00033283",118,60,34,19,5,0
"E00033284",182,21,65,86,8,2
"E00033285",135,77,38,16,4,0
"E00033286",128,40,29,56,1,2
"E00033287",115,61,34,16,4,0
"E00033288",121,49,43,26,1,2
"E00033289",105,24,50,29,2,0
"E00033290",88,30,35,23,0,0
"E00033291",185,57,75,47,6,0
"E00033292",106,25,45,33,2,1
"E00033293",145,38,47,55,5,0
"E00033294",130,13,56,56,4,1
"E00033295",108,58,32,15,2,1
"E00033296",111,63,31,13,4,0
"E00033297",143,50,60,25,6,2
"E00033298",129,64,36,25,4,0
"E00033299",117,71,22,20,1,3
"E00033300",112,36,19,50,7,0
"E00033301",120,44,42,32,2,0
"E00033302",105,49,36,16,3,1
"E00033304",102,48,34,16,4,0
"E00033305",121,48,42,25,4,2
"E00033306",122,50,42,23,5,2
"E00033307",124,39,45,36,3,1
"E00033308",122,47,35,35,3,2
"E00033309",135,58,48,24,5,0
"E00033310",127,44,47,31,5,0
"E00033312",133,68,38,21,3,3
"E00033313",137,45,54,29,9,0
"E00033314",130,54,38,32,5,1
"E00033315",130,55,40,25,9,1
"E00033316",144,74,56,10,4,0
"E00033317",152,74,57,20,1,0
"E00033318",153,63,51,36,3,0
"E00033319",164,101,39,23,1,0
"E00033320",130,67,52,9,2,0
"E00033322",118,70,36,11,1,0
"E00033323",107,79,22,6,0,0
"E00033324",113,64,36,12,1,0
"E00033326",106,71,28,7,0,0
"E00033327",124,76,33,12,3,0
"E00033328",119,25,33,50,10,1
"E00033329",131,61,53,12,5,0
"E00033330",130,68,43,17,2,0
"E00033331",134,75,46,13,0,0
"E00033332",108,55,38,12,1,2
"E00033333",121,58,39,18,3,3
"E00033334",108,48,38,19,3,0
"E00033335",108,69,26,12,1,0
"E00033336",121,71,37,12,1,0
"E00033337",85,48,26,11,0,0
"E00033338",90,61,22,5,2,0
"E00033339",132,64,48,18,2,0
"E00033340",103,46,41,13,2,1
"E00033341",115,60,36,13,5,1
"E00033342",126,82,29,14,0,1
"E00033343",96,60,31,4,1,0
"E00033344",139,76,52,10,1,0
"E00033345",129,76,37,15,1,0
"E00033346",124,55,41,22,5,1
"E00033347",121,56,49,13,3,0
"E00033348",112,81,27,1,3,0
"E00033349",154,36,43,69,6,0
"E00033350",122,69,41,11,1,0
"E00033351",124,64,30,22,7,1
"E00033352",108,54,33,20,1,0
"E00033353",103,44,42,15,2,0
"E00033354",150,10,44,91,5,0
"E00033355",113,51,34,24,4,0
"E00033356",137,73,36,20,7,1
"E00033357",125,72,33,19,1,0
"E00033358",95,43,33,16,3,0
"E00033359",161,55,62,40,3,1
"E00033360",155,72,61,20,2,0
"E00033361",174,81,66,23,3,1
"E00033362",106,55,31,19,1,0
"E00033363",87,48,28,9,2,0
"E00033364",134,63,53,15,3,0
"E00033365",172,102,51,19,0,0
"E00033366",108,57,34,16,1,0
"E00033367",137,59,46,29,2,1
"E00033368",124,71,34,16,2,1
"E00033369",137,86,40,10,1,0
"E00033370",141,56,41,41,3,0
"E00033371",124,68,36,18,2,0
"E00033372",112,44,42,22,3,1
"E00033373",181,78,59,39,2,3
"E00033374",140,78,49,12,1,0
"E00033375",140,71,57,11,1,0
"E00033376",135,70,58,7,0,0
"E00033377",133,66,50,16,1,0
"E00033378",137,75,45,11,5,1
"E00033379",130,67,47,16,0,0
"E00033380",106,54,37,13,1,1
"E00033381",130,38,55,37,0,0
"E00033382",123,59,34,29,1,0
"E00033383",133,68,47,18,0,0
"E00033384",146,81,47,14,4,0
"E00033385",156,53,59,40,4,0
"E00033386",140,59,57,23,1,0
"E00033387",122,22,31,64,3,2
"E00033388",162,46,63,48,5,0
"E00033389",118,50,49,15,3,1
"E00033391",164,25,83,49,7,0
"E00033392",149,46,29,73,1,0
"E00033394",139,43,39,48,8,1
"E00033395",156,41,49,62,2,2
"E00033396",126,66,38,20,2,0
"E00033397",125,66,38,21,0,0
"E00033399",128,57,43,26,2,0
"E00033400",118,62,41,12,3,0
"E00033401",102,47,37,17,1,0
"E00033402",134,69,36,23,4,2
"E00033403",144,89,39,15,1,0
"E00033404",162,54,63,40,5,0
"E00033405",129,64,42,21,2,0
"E00033406",126,80,27,17,1,1
"E00033407",138,63,37,32,6,0
"E00033408",123,63,31,27,2,0
"E00033409",166,49,66,47,2,2
"E00033410",121,57,39,17,7,1
"E00033411",119,91,18,7,3,0
"E00033412",146,81,41,20,4,0
"E00033413",111,45,34,26,3,3
"E00033414",135,73,41,17,4,0
"E00033415",94,71,14,6,3,0
"E00033416",144,73,38,30,3,0
"E00033417",144,73,42,25,3,1
"E00033418",144,103,31,8,1,1
"E00033419",119,75,34,9,1,0
"E00033420",155,83,45,24,3,0
"E00033421",128,57,36,29,6,0
"E00033422",172,129,28,15,0,0
"E00033423",126,72,30,22,2,0
"E00033424",134,80,34,19,1,0
"E00033425",124,53,55,14,2,0
"E00033426",121,67,33,17,2,2
"E00033427",105,66,26,11,1,1
"E00033428",124,44,36,39,5,0
"E00033432",135,61,43,25,5,1
"E00033435",125,59,38,22,6,0
"E00033436",128,45,56,26,1,0
"E00033437",114,56,32,18,7,1
"E00033438",127,55,41,27,4,0
"E00033439",173,51,84,34,4,0
"E00033440",139,55,45,33,5,1
"E00033441",141,62,52,23,4,0
"E00033442",134,61,40,23,7,3
"E00033443",72,33,27,10,1,1
"E00033444",115,57,38,19,1,0
"E00033445",98,32,27,36,2,1
"E00033446",121,62,38,18,2,1
"E00033447",94,20,17,51,4,2
"E00033448",124,50,44,24,6,0
"E00033449",143,63,50,28,2,0
"E00033450",121,57,33,24,4,3
"E00033451",109,39,24,41,5,0
"E00033452",110,55,36,13,6,0
"E00033453",78,20,15,38,5,0
"E00033454",219,117,68,32,0,2
"E00033455",122,51,42,25,4,0
"E00033456",133,43,35,47,6,2
"E00033457",95,38,45,9,3,0
"E00033458",87,25,32,25,5,0
"E00033459",143,41,25,74,3,0
"E00033460",79,22,38,15,3,1
"E00033462",94,15,48,26,5,0
"E00033463",103,50,34,17,2,0
"E00033464",116,53,38,22,1,2
"E00033466",122,50,48,20,3,1
"E00033468",119,55,36,21,7,0
"E00033470",130,59,36,31,4,0
"E00033471",107,43,31,26,6,1
"E00033472",105,36,29,38,2,0
"E00033473",116,51,40,20,5,0
"E00033474",145,4,101,36,4,0
"E00033475",157,23,87,38,9,0
"E00033476",115,29,37,38,11,0
"E00033477",74,26,36,10,2,0
"E00033478",115,28,48,36,3,0
"E00033479",167,79,52,33,2,1
"E00033480",108,63,31,11,3,0
"E00033481",172,79,55,31,7,0
"E00033482",117,54,41,19,3,0
"E00033483",166,43,51,63,8,1
"E00033484",121,70,33,14,4,0
"E00033485",137,65,44,24,4,0
"E00033486",165,44,79,39,2,1
"E00033487",157,19,85,49,2,2
"E00033488",149,4,101,38,5,1
"E00033489",122,55,34,26,6,1
"E00033490",108,48,28,25,6,1
"E00033491",142,16,94,26,5,1
"E00033492",195,7,103,76,9,0
"E00033493",142,30,76,28,7,1
"E00033494",103,47,32,22,1,1
"E00033495",161,32,73,49,7,0
"E00033496",152,18,84,46,4,0
"E00033497",98,39,38,15,5,1
"E00033498",91,2,15,70,4,0
"E00033501",98,5,14,75,4,0
"E00033502",104,51,32,21,0,0
"E00033503",100,49,33,16,2,0
"E00033504",129,46,47,31,4,1
"E00033505",93,58,24,10,0,1
"E00033506",124,55,36,27,5,1
"E00033507",136,31,75,24,6,0
"E00033508",132,33,28,69,2,0
"E00033509",113,25,50,33,4,1
"E00033510",137,28,67,38,3,1
"E00033511",122,32,51,34,5,0
"E00033512",78,25,26,20,6,1
"E00033513",130,49,38,37,5,1
"E00033514",114,30,49,29,6,0
"E00033515",125,27,64,29,4,1
"E00033516",110,51,43,11,5,0
"E00033517",126,55,46,16,9,0
"E00033518",121,22,52,37,10,0
"E00033519",139,64,41,26,7,1
"E00033520",102,1,62,33,4,2
"E00033521",142,24,72,39,5,2
"E00033522",151,33,64,51,3,0
"E00033523",144,63,53,23,4,1
"E00033524",217,50,108,50,8,1
"E00033525",131,50,48,29,3,1
"E00033526",128,36,57,34,1,0
"E00033527",153,68,48,27,8,2
"E00033528",126,39,44,40,3,0
"E00033530",145,76,52,13,4,0
"E00033531",134,92,29,10,3,0
"E00033532",166,78,63,24,0,1
"E00033533",96,52,32,7,5,0
"E00033534",124,21,73,28,1,1
"E00033535",133,63,49,20,1,0
"E00033536",127,55,51,18,3,0
"E00033537",132,50,53,26,3,0
"E00033538",147,81,47,18,1,0
"E00033539",130,69,42,19,0,0
"E00033540",135,52,62,19,2,0
"E00033541",129,73,35,18,3,0
"E00033542",124,44,57,23,0,0
"E00033543",120,52,30,35,3,0
"E00033544",104,54,36,12,1,1
"E00033545",121,41,51,25,4,0
"E00033546",148,60,56,25,6,1
"E00033547",126,53,40,27,6,0
"E00033548",113,43,51,16,3,0
"E00033549",151,86,38,23,3,1
"E00033550",124,66,46,12,0,0
"E00033551",102,28,39,32,3,0
"E00033552",124,66,37,19,2,0
"E00033553",161,51,57,48,3,2
"E00033554",115,52,35,21,4,3
"E00033555",136,38,59,37,2,0
"E00033556",114,57,36,21,0,0
"E00033557",124,72,32,20,0,0
"E00033558",114,61,36,16,1,0
"E00033559",110,51,31,25,3,0
"E00033560",113,72,24,12,5,0
"E00033561",106,59,27,15,3,2
"E00033562",117,72,29,11,3,2
"E00033563",131,76,34,14,6,1
"E00033564",144,79,36,27,2,0
"E00033565",117,67,38,11,1,0
"E00033566",148,42,46,57,2,1
"E00033567",127,52,43,28,4,0
"E00033568",144,40,68,24,11,1
"E00033569",102,30,44,20,8,0
"E00033570",173,58,59,50,6,0
"E00033571",121,77,26,17,1,0
"E00033572",117,55,40,21,0,1
"E00033573",95,28,46,14,5,2
"E00033574",118,51,40,25,2,0
"E00033575",111,64,33,13,1,0
"E00033576",109,27,48,31,3,0
"E00033577",120,48,37,32,3,0
"E00033579",123,25,48,41,8,1
"E00033580",152,20,45,71,16,0
"E00033581",221,43,78,78,20,2
"E00033582",159,38,53,62,4,2
"E00033583",110,54,35,20,1,0
"E00033584",107,54,26,26,1,0
"E00033585",135,45,55,30,5,0
"E00033586",143,45,53,36,6,3
"E00033587",153,36,73,37,7,0
"E00033589",136,37,56,35,7,1
"E00033590",79,31,32,11,5,0
"E00033591",94,25,40,26,3,0
"E00033592",118,21,51,34,12,0
"E00033593",100,21,45,27,7,0
"E00033594",143,38,51,43,9,2
"E00033595",157,25,56,63,11,2
"E00033596",143,20,61,56,4,2
"E00033597",105,27,48,29,0,1
"E00033598",124,6,79,32,7,0
"E00033599",125,14,70,37,4,0
"E00033600",139,33,39,63,4,0
"E00033601",140,4,78,50,8,0
"E00033602",131,72,36,21,1,1
"E00033603",136,29,45,51,11,0
"E00033604",138,5,86,42,5,0
"E00033605",125,49,46,27,2,1
"E00033606",114,38,32,39,5,0
"E00033607",118,8,69,36,5,0
"E00033608",144,51,57,29,7,0
"E00033611",122,60,38,21,3,0
"E00033613",125,36,37,48,3,1
"E00033614",139,69,39,28,1,2
"E00033616",141,72,43,21,5,0
"E00033618",159,48,81,25,4,1
"E00033620",118,45,38,27,8,0
"E00033621",103,21,37,32,11,2
"E00033623",181,35,78,48,20,0
"E00033624",125,30,57,34,4,0
"E00033625",123,40,56,23,4,0
"E00033626",172,36,90,40,5,1
"E00033627",142,32,74,35,1,0
"E00033628",139,48,55,27,9,0
"E00033629",179,43,78,47,8,3
"E00033630",128,22,49,53,3,1
"E00033631",129,34,20,68,6,1
"E00033632",149,35,66,42,6,0
"E00033633",101,59,28,12,1,1
"E00033634",158,55,47,44,10,2
"E00033635",132,50,49,32,1,0
"E00033636",167,60,64,31,8,4
"E00033637",196,65,68,54,7,2
"E00033639",129,37,55,31,6,0
"E00033640",128,53,45,25,4,1
"E00033641",127,69,29,27,1,1
"E00033642",145,79,34,27,5,0
"E00033643",109,27,49,31,2,0
"E00033644",95,31,42,17,5,0
"E00033645",109,20,53,25,11,0
"E00033646",41,15,13,8,5,0
"E00033647",99,34,38,25,1,1
"E00033648",127,56,33,29,6,3
"E00033649",115,42,47,20,5,1
"E00033650",134,46,54,26,5,3
"E00033651",58,14,27,14,3,0
"E00033652",132,35,62,31,3,1
"E00033653",105,19,56,26,4,0
"E00033654",79,27,34,12,3,3
"E00033655",186,50,75,52,6,3
"E00033656",83,25,31,23,4,0
"E00033657",84,28,31,25,0,0
"E00033658",129,45,53,24,5,2
"E00033659",157,51,68,32,5,1
"E00033660",132,46,43,37,6,0
"E00033662",155,55,53,38,9,0
"E00033663",122,30,37,49,6,0
"E00033664",138,34,17,80,7,0
"E00033665",167,64,58,37,8,0
"E00033666",130,27,35,62,6,0
"E00033667",142,59,52,24,6,1
"E00033668",114,47,34,30,3,0
"E00033669",125,43,49,24,7,2
"E00033670",177,0,122,50,4,1
"E00033672",159,50,55,37,15,2
"E00033673",124,26,54,33,10,1
"E00033677",120,19,56,40,4,1
"E00033678",194,44,89,52,9,0
"E00033684",212,38,86,75,12,1
"E00033685",130,29,54,38,9,0
"E00033686",129,15,71,35,7,1
"E00033687",162,30,66,57,8,1
"E00033688",118,38,38,35,7,0
"E00033689",145,20,73,41,11,0
"E00033690",169,34,66,59,8,2
"E00033691",107,20,47,34,5,1
"E00033692",201,6,136,58,1,0
"E00033694",114,20,53,36,5,0
"E00033695",137,44,51,36,3,3
"E00033696",205,73,80,47,4,1
"E00033697",145,49,50,41,5,0
"E00033698",165,63,68,30,4,0
"E00033699",143,68,54,20,1,0
"E00033700",97,34,40,22,1,0
"E00033701",136,50,65,15,5,1
"E00033702",103,20,27,55,1,0
"E00033703",167,22,93,45,7,0
"E00033704",125,45,53,23,4,0
"E00033705",133,60,49,22,2,0
"E00033706",116,48,36,27,3,2
"E00033707",119,23,64,27,5,0
"E00033708",117,39,59,16,3,0
"E00033709",76,32,21,19,3,1
"E00033710",137,25,68,37,7,0
"E00033711",70,16,24,26,4,0
"E00033712",124,66,39,17,1,1
"E00033713",127,40,53,34,0,0
"E00033715",162,32,68,55,7,0
"E00033716",121,36,38,44,3,0
"E00033717",103,19,50,33,1,0
"E00033718",132,49,56,23,4,0
"E00033719",127,45,57,24,1,0
"E00033720",135,74,37,23,0,1
"E00033721",113,32,57,23,1,0
"E00033722",94,45,35,13,1,0
"E00033723",135,69,43,20,3,0
"E00033724",134,51,47,30,5,1
"E00033725",145,54,50,31,10,0
"E00033726",103,56,23,21,3,0
"E00033727",138,48,45,37,5,3
"E00033728",141,83,43,14,1,0
"E00033729",99,47,31,15,5,1
"E00033730",127,37,59,26,5,0
"E00033731",87,8,53,24,2,0
"E00033732",125,39,55,28,3,0
"E00033733",102,32,42,26,2,0
"E00033734",111,14,56,32,9,0
"E00033735",94,4,16,73,1,0
"E00033736",126,26,57,38,3,2
"E00033737",145,71,44,21,8,1
"E00033738",97,29,25,39,4,0
"E00033739",105,17,40,37,10,1
"E00033740",140,67,42,26,4,1
"E00033741",134,42,42,47,3,0
"E00033742",130,26,62,36,4,2
"E00033743",108,47,30,27,4,0
"E00033744",146,63,48,28,6,1
"E00033745",119,22,75,18,4,0
"E00033746",124,25,52,40,7,0
"E00033747",146,40,54,40,11,1
"E00033748",119,28,55,31,5,0
"E00033749",118,35,52,26,5,0
"E00033750",137,62,59,14,2,0
"E00033752",189,69,69,45,5,1
"E00033753",108,44,44,20,0,0
"E00033754",126,49,49,27,1,0
"E00033755",118,67,36,12,3,0
"E00033756",133,27,70,34,2,0
"E00033758",112,26,52,31,3,0
"E00033759",99,24,26,43,6,0
"E00033762",122,33,55,31,2,1
"E00033763",125,41,62,20,2,0
"E00033764",133,59,48,23,3,0
"E00033765",131,41,66,23,1,0
"E00033766",123,56,45,17,5,0
"E00033767",117,37,59,20,1,0
"E00033768",116,27,63,22,4,0
"E00033769",130,21,76,31,2,0
"E00033770",127,70,46,10,1,0
"E00033771",132,59,52,19,2,0
"E00033773",114,32,53,29,0,0
"E00033774",130,24,75,26,5,0
"E00033775",185,60,76,45,2,2
"E00033776",146,32,41,68,3,2
"E00033777",109,29,61,18,1,0
"E00033778",128,38,62,27,1,0
"E00033779",132,31,52,46,3,0
"E00033780",104,50,39,14,1,0
"E00033781",170,48,78,37,7,0
"E00033782",131,31,74,22,4,0
"E00033783",120,48,44,25,3,0
"E00033784",189,72,73,38,5,1
"E00033785",128,47,55,24,2,0
"E00033786",140,74,55,9,2,0
"E00033787",130,66,43,17,4,0
"E00033788",107,43,44,15,5,0
"E00033789",105,47,40,16,2,0
"E00033790",109,52,41,15,1,0
"E00033791",150,50,58,36,5,1
"E00033792",80,40,24,14,2,0
"E00033793",134,51,52,28,2,1
"E00033794",117,55,39,22,1,0
"E00033795",119,34,59,21,4,1
"E00033796",89,44,25,14,4,2
"E00033797",106,42,35,24,4,1
"E00033798",136,91,30,14,1,0
"E00033799",117,48,36,23,7,3
"E00033800",84,15,48,19,2,0
"E00033801",128,32,62,29,3,2
"E00033802",76,16,33,21,4,2
"E00033803",120,38,55,24,2,1
"E00033804",120,31,52,34,3,0
"E00033805",97,25,44,26,1,1
"E00033806",122,4,38,72,7,1
"E00033807",227,21,65,122,19,0
"E00033808",92,36,23,24,7,2
"E00033810",145,4,86,45,10,0
"E00033811",218,43,68,75,28,4
"E00033812",177,29,61,76,10,1
"E00033813",207,22,55,100,21,9
"E00033814",165,17,78,59,11,0
"E00033815",168,19,84,54,9,2
"E00033816",130,24,50,45,7,4
"E00033818",141,22,40,67,12,0
"E00033819",142,5,46,82,9,0
"E00033820",141,2,85,48,4,2
"E00033821",113,8,28,67,10,0
"E00033822",159,23,50,66,15,5
"E00033823",58,16,21,9,6,6
"E00033824",165,26,46,68,18,7
"E00033825",135,20,58,50,6,1
"E00033826",176,12,67,91,6,0
"E00033827",152,17,39,87,7,2
"E00033828",155,18,71,47,17,2
"E00033829",142,7,35,93,7,0
"E00033832",144,5,67,69,3,0
"E00033833",192,14,44,124,9,1
