"GeographyCode","QS303EW0001","QS303EW0002","QS303EW0003","QS303EW0004"
"E00033124",307,18,23,266
"E00033125",187,38,25,124
"E00033126",254,36,37,181
"E00033127",524,128,66,330
"E00033128",268,41,27,200
"E00033129",256,34,31,191
"E00033130",360,23,27,310
"E00033131",275,52,33,190
"E00033132",459,45,49,365
"E00033133",366,71,49,246
"E00033134",190,35,20,135
"E00033135",445,52,36,357
"E00033136",225,34,22,169
"E00033137",289,56,29,204
"E00033138",171,39,19,113
"E00033139",248,64,28,156
"E00033140",202,26,16,160
"E00033141",208,19,16,173
"E00033142",273,30,19,224
"E00033143",261,21,20,220
"E00033144",204,30,24,150
"E00033145",294,33,20,241
"E00033146",304,37,28,239
"E00033147",308,25,35,248
"E00033148",258,25,30,203
"E00033149",226,43,25,158
"E00033150",316,30,38,248
"E00033151",262,40,35,187
"E00033152",305,30,23,252
"E00033153",427,115,51,261
"E00033154",156,27,11,118
"E00033155",266,43,26,197
"E00033156",238,35,36,167
"E00033157",326,32,24,270
"E00033158",302,27,20,255
"E00033159",197,19,17,161
"E00033160",354,38,41,275
"E00033161",295,61,39,195
"E00033162",280,24,26,230
"E00033163",277,38,30,209
"E00033164",351,37,24,290
"E00033165",166,39,37,90
"E00033166",158,46,30,82
"E00033167",310,40,17,253
"E00033168",285,33,34,218
"E00033169",302,22,26,254
"E00033170",360,44,30,286
"E00033171",345,38,18,289
"E00033172",242,100,32,110
"E00033173",315,40,31,244
"E00033174",297,51,31,215
"E00033175",279,43,31,205
"E00033176",264,39,26,199
"E00033177",298,32,22,244
"E00033178",174,30,34,110
"E00033179",322,52,29,241
"E00033181",425,15,27,383
"E00033182",368,41,32,295
"E00033183",586,25,30,531
"E00033185",340,11,18,311
"E00033186",318,19,10,289
"E00033187",218,24,24,170
"E00033188",327,22,19,286
"E00033189",509,69,52,388
"E00033190",574,40,42,492
"E00033191",449,20,20,409
"E00033192",434,10,13,411
"E00033193",327,19,17,291
"E00033194",345,21,22,302
"E00033195",249,15,30,204
"E00033196",292,81,26,185
"E00033197",372,105,63,204
"E00033198",393,16,26,351
"E00033199",185,62,37,86
"E00033200",289,49,30,210
"E00033201",235,8,18,209
"E00033202",315,11,15,289
"E00033203",247,26,21,200
"E00033204",252,10,16,226
"E00033206",557,27,12,518
"E00033207",293,42,29,222
"E00033208",257,37,22,198
"E00033209",324,83,27,214
"E00033210",271,34,20,217
"E00033211",357,40,34,283
"E00033212",314,33,30,251
"E00033213",401,31,19,351
"E00033214",538,29,36,473
"E00033215",349,25,24,300
"E00033216",254,22,25,207
"E00033217",287,28,18,241
"E00033218",303,19,20,264
"E00033219",378,39,28,311
"E00033220",389,17,16,356
"E00033221",249,31,23,195
"E00033222",178,54,40,84
"E00033223",248,16,23,209
"E00033224",301,70,53,178
"E00033225",303,54,52,197
"E00033226",417,72,48,297
"E00033227",262,60,34,168
"E00033228",341,95,54,192
"E00033229",284,45,42,197
"E00033230",279,40,36,203
"E00033231",203,27,28,148
"E00033235",228,37,34,157
"E00033237",276,74,38,164
"E00033238",463,84,49,330
"E00033242",233,55,22,156
"E00033245",315,65,45,205
"E00033246",253,35,35,183
"E00033247",333,47,38,248
"E00033248",294,76,53,165
"E00033249",285,36,33,216
"E00033250",226,54,28,144
"E00033251",222,31,31,160
"E00033252",350,81,47,222
"E00033253",240,45,36,159
"E00033254",358,57,34,267
"E00033255",267,56,39,172
"E00033256",225,51,23,151
"E00033257",308,66,43,199
"E00033258",329,84,45,200
"E00033259",135,28,12,95
"E00033260",245,37,30,178
"E00033261",247,41,26,180
"E00033262",154,32,17,105
"E00033263",145,22,12,111
"E00033264",279,68,34,177
"E00033265",298,50,33,215
"E00033266",314,58,36,220
"E00033267",250,62,34,154
"E00033268",291,35,24,232
"E00033269",243,68,48,127
"E00033270",345,40,22,283
"E00033271",395,29,29,337
"E00033272",301,42,26,233
"E00033274",259,40,23,196
"E00033275",286,63,36,187
"E00033276",225,26,25,174
"E00033277",224,39,25,160
"E00033278",225,27,23,175
"E00033279",276,43,28,205
"E00033281",307,25,19,263
"E00033282",303,55,43,205
"E00033283",276,43,31,202
"E00033284",251,43,38,170
"E00033285",300,43,30,227
"E00033286",218,69,35,114
"E00033287",306,20,31,255
"E00033288",321,14,23,284
"E00033289",229,19,19,191
"E00033290",368,132,23,213
"E00033291",498,38,29,431
"E00033292",203,33,20,150
"E00033293",319,52,23,244
"E00033294",232,31,25,176
"E00033295",283,19,24,240
"E00033296",268,37,29,202
"E00033297",315,63,33,219
"E00033298",330,96,29,205
"E00033299",309,58,35,216
"E00033300",234,40,34,160
"E00033301",300,42,30,228
"E00033302",239,38,24,177
"E00033304",281,72,24,185
"E00033305",276,55,26,195
"E00033306",280,54,29,197
"E00033307",312,49,31,232
"E00033308",288,46,48,194
"E00033309",316,56,31,229
"E00033310",331,49,27,255
"E00033312",276,59,28,189
"E00033313",340,54,33,253
"E00033314",316,43,28,245
"E00033315",354,63,26,265
"E00033316",327,44,26,257
"E00033317",368,34,37,297
"E00033318",355,60,40,255
"E00033319",419,31,29,359
"E00033320",292,25,32,235
"E00033322",301,23,35,243
"E00033323",297,15,26,256
"E00033324",304,14,29,261
"E00033326",293,22,17,254
"E00033327",295,27,28,240
"E00033328",264,49,31,184
"E00033329",316,35,26,255
"E00033330",320,31,30,259
"E00033331",328,37,39,252
"E00033332",314,17,23,274
"E00033333",341,28,26,287
"E00033334",294,28,25,241
"E00033335",255,14,17,224
"E00033336",328,18,31,279
"E00033337",200,20,16,164
"E00033338",274,23,11,240
"E00033339",353,23,27,303
"E00033340",305,19,18,268
"E00033341",309,16,28,265
"E00033342",324,28,33,263
"E00033343",265,10,18,237
"E00033344",332,25,26,281
"E00033345",396,22,29,345
"E00033346",289,21,29,239
"E00033347",315,20,23,272
"E00033348",291,23,18,250
"E00033349",267,48,25,194
"E00033350",322,37,36,249
"E00033351",300,58,37,205
"E00033352",255,20,21,214
"E00033353",254,21,33,200
"E00033354",214,53,37,124
"E00033355",277,18,17,242
"E00033356",350,47,38,265
"E00033357",266,61,35,170
"E00033358",221,38,22,161
"E00033359",324,49,28,247
"E00033360",354,43,52,259
"E00033361",429,41,48,340
"E00033362",272,16,20,236
"E00033363",196,14,8,174
"E00033364",362,31,37,294
"E00033365",448,26,34,388
"E00033366",284,15,35,234
"E00033367",336,16,23,297
"E00033368",269,16,31,222
"E00033369",373,16,14,343
"E00033370",272,45,23,204
"E00033371",308,36,30,242
"E00033372",291,19,29,243
"E00033373",474,32,46,396
"E00033374",275,30,22,223
"E00033375",375,50,42,283
"E00033376",281,27,34,220
"E00033377",306,21,30,255
"E00033378",334,19,30,285
"E00033379",273,20,22,231
"E00033380",246,32,22,192
"E00033381",208,24,40,144
"E00033382",332,25,17,290
"E00033383",281,23,30,228
"E00033384",356,39,34,283
"E00033385",317,21,26,270
"E00033386",352,35,24,293
"E00033387",219,25,24,170
"E00033388",288,67,42,179
"E00033389",293,41,19,233
"E00033391",346,35,29,282
"E00033392",285,25,19,241
"E00033394",284,25,29,230
"E00033395",335,49,35,251
"E00033396",291,47,37,207
"E00033397",323,20,22,281
"E00033399",330,26,25,279
"E00033400",299,17,29,253
"E00033401",275,19,24,232
"E00033402",346,31,27,288
"E00033403",348,43,35,270
"E00033404",332,30,35,267
"E00033405",305,24,26,255
"E00033406",321,18,19,284
"E00033407",328,21,20,287
"E00033408",327,25,28,274
"E00033409",314,40,64,210
"E00033410",289,12,28,249
"E00033411",330,17,30,283
"E00033412",347,28,22,297
"E00033413",242,20,14,208
"E00033414",330,22,19,289
"E00033415",274,9,26,239
"E00033416",359,17,24,318
"E00033417",339,16,31,292
"E00033418",429,24,21,384
"E00033419",332,15,36,281
"E00033420",388,22,32,334
"E00033421",309,19,20,270
"E00033422",467,29,33,405
"E00033423",315,13,19,283
"E00033424",304,17,24,263
"E00033425",245,20,11,214
"E00033426",302,25,23,254
"E00033427",240,22,31,187
"E00033428",309,46,26,237
"E00033432",321,70,30,221
"E00033435",289,52,38,199
"E00033436",275,47,35,193
"E00033437",266,56,26,184
"E00033438",307,56,26,225
"E00033439",358,53,43,262
"E00033440",348,61,35,252
"E00033441",301,63,33,205
"E00033442",336,59,42,235
"E00033443",158,30,21,107
"E00033444",254,56,28,170
"E00033445",257,38,23,196
"E00033446",277,55,31,191
"E00033447",159,44,24,91
"E00033448",308,46,26,236
"E00033449",297,54,42,201
"E00033450",301,47,32,222
"E00033451",231,43,35,153
"E00033452",229,58,22,149
"E00033453",148,11,26,111
"E00033454",489,52,43,394
"E00033455",231,47,26,158
"E00033456",336,47,36,253
"E00033457",214,26,25,163
"E00033458",227,31,28,168
"E00033459",268,60,38,170
"E00033460",200,14,9,177
"E00033462",217,53,26,138
"E00033463",228,41,42,145
"E00033464",284,56,32,196
"E00033466",278,56,33,189
"E00033468",286,55,39,192
"E00033470",324,54,35,235
"E00033471",293,56,32,205
"E00033472",249,29,28,192
"E00033473",272,54,29,189
"E00033474",229,40,26,163
"E00033475",287,40,25,222
"E00033476",234,38,28,168
"E00033477",177,21,18,138
"E00033478",273,53,18,202
"E00033479",390,57,43,290
"E00033480",281,29,29,223
"E00033481",399,70,52,277
"E00033482",282,49,36,197
"E00033483",338,74,45,219
"E00033484",292,41,40,211
"E00033485",318,46,37,235
"E00033486",348,38,38,272
"E00033487",239,79,36,124
"E00033488",235,40,30,165
"E00033489",312,61,35,216
"E00033490",268,41,37,190
"E00033491",224,39,20,165
"E00033492",330,75,36,219
"E00033493",289,34,30,225
"E00033494",254,32,35,187
"E00033495",335,31,30,274
"E00033496",299,48,32,219
"E00033497",222,30,20,172
"E00033498",112,35,16,61
"E00033501",123,33,19,71
"E00033502",240,10,15,215
"E00033503",247,25,20,202
"E00033504",315,68,40,207
"E00033505",215,30,19,166
"E00033506",305,56,24,225
"E00033507",247,45,37,165
"E00033508",228,52,34,142
"E00033509",287,35,29,223
"E00033510",290,42,52,196
"E00033511",232,38,28,166
"E00033512",209,35,30,144
"E00033513",293,40,20,233
"E00033514",234,52,29,153
"E00033515",281,40,31,210
"E00033516",251,36,15,200
"E00033517",298,47,33,218
"E00033518",254,29,27,198
"E00033519",329,50,34,245
"E00033520",186,19,22,145
"E00033521",246,40,32,174
"E00033522",285,48,29,208
"E00033523",341,40,30,271
"E00033524",416,47,47,322
"E00033525",331,48,49,234
"E00033526",269,22,24,223
"E00033527",384,63,34,287
"E00033528",256,35,26,195
"E00033530",448,23,33,392
"E00033531",359,28,38,293
"E00033532",392,35,47,310
"E00033533",235,25,23,187
"E00033534",218,58,30,130
"E00033535",305,21,31,253
"E00033536",314,46,23,245
"E00033537",288,45,37,206
"E00033538",320,35,38,247
"E00033539",315,21,16,278
"E00033540",314,21,32,261
"E00033541",323,23,38,262
"E00033542",271,25,30,216
"E00033543",254,30,27,197
"E00033544",227,23,21,183
"E00033545",257,47,31,179
"E00033546",356,64,48,244
"E00033547",292,26,34,232
"E00033548",235,24,16,195
"E00033549",337,64,57,216
"E00033550",301,32,23,246
"E00033551",219,27,34,158
"E00033552",330,20,31,279
"E00033553",354,42,42,270
"E00033554",331,25,28,278
"E00033555",269,35,23,211
"E00033556",312,26,26,260
"E00033557",317,28,33,256
"E00033558",300,25,32,243
"E00033559",260,23,27,210
"E00033560",316,25,22,269
"E00033561",299,26,36,237
"E00033562",314,37,36,241
"E00033563",341,26,33,282
"E00033564",350,73,30,247
"E00033565",286,32,19,235
"E00033566",310,46,33,231
"E00033567",342,31,25,286
"E00033568",348,63,39,246
"E00033569",255,38,17,200
"E00033570",375,52,29,294
"E00033571",243,47,31,165
"E00033572",279,34,24,221
"E00033573",187,39,19,129
"E00033574",321,38,35,248
"E00033575",244,30,22,192
"E00033576",231,55,32,144
"E00033577",290,41,35,214
"E00033579",317,58,31,228
"E00033580",247,59,50,138
"E00033581",496,62,56,378
"E00033582",334,69,40,225
"E00033583",230,22,27,181
"E00033584",588,35,25,528
"E00033585",291,21,26,244
"E00033586",298,38,38,222
"E00033587",286,61,35,190
"E00033589",315,46,33,236
"E00033590",173,20,10,143
"E00033591",220,39,25,156
"E00033592",307,46,38,223
"E00033593",200,22,19,159
"E00033594",367,74,44,249
"E00033595",309,73,42,194
"E00033596",345,86,53,206
"E00033597",223,31,23,169
"E00033598",214,31,27,156
"E00033599",225,26,23,176
"E00033600",240,78,36,126
"E00033601",264,27,27,210
"E00033602",273,26,26,221
"E00033603",302,66,29,207
"E00033604",244,29,34,181
"E00033605",286,29,19,238
"E00033606",252,17,15,220
"E00033607",214,32,21,161
"E00033608",330,43,41,246
"E00033611",302,18,23,261
"E00033613",255,40,30,185
"E00033614",338,18,28,292
"E00033616",366,39,25,302
"E00033618",362,51,37,274
"E00033620",309,31,33,245
"E00033621",270,47,25,198
"E00033623",364,69,44,251
"E00033624",280,66,34,180
"E00033625",323,27,33,263
"E00033626",438,20,21,397
"E00033627",356,21,17,318
"E00033628",312,53,28,231
"E00033629",438,55,36,347
"E00033630",237,39,34,164
"E00033631",227,61,32,134
"E00033632",334,42,36,256
"E00033633",240,23,33,184
"E00033634",362,71,34,257
"E00033635",270,21,28,221
"E00033636",417,56,41,320
"E00033637",483,34,30,419
"E00033639",302,40,38,224
"E00033640",304,45,20,239
"E00033641",303,43,44,216
"E00033642",366,36,37,293
"E00033643",229,37,12,180
"E00033644",228,40,23,165
"E00033645",251,32,26,193
"E00033646",105,18,11,76
"E00033647",306,62,36,208
"E00033648",259,61,37,161
"E00033649",311,7,14,290
"E00033650",297,54,28,215
"E00033651",141,16,16,109
"E00033652",281,51,36,194
"E00033653",329,52,21,256
"E00033654",212,40,17,155
"E00033655",433,62,29,342
"E00033656",220,38,25,157
"E00033657",210,31,21,158
"E00033658",309,39,34,236
"E00033659",392,50,38,304
"E00033660",303,55,32,216
"E00033662",374,61,43,270
"E00033663",215,54,32,129
"E00033664",233,44,54,135
"E00033665",436,47,29,360
"E00033666",236,48,42,146
"E00033667",284,59,40,185
"E00033668",278,41,22,215
"E00033669",297,53,43,201
"E00033670",289,12,16,261
"E00033672",372,67,31,274
"E00033673",268,69,30,169
"E00033677",225,70,43,112
"E00033678",299,51,26,222
"E00033684",421,112,55,254
"E00033685",321,55,41,225
"E00033686",271,61,26,184
"E00033687",389,72,37,280
"E00033688",265,55,32,178
"E00033689",330,70,28,232
"E00033690",356,63,34,259
"E00033691",216,31,21,164
"E00033692",302,15,13,274
"E00033694",235,54,19,162
"E00033695",304,45,33,226
"E00033696",426,60,49,317
"E00033697",341,57,43,241
"E00033698",410,66,34,310
"E00033699",323,35,33,255
"E00033700",209,27,16,166
"E00033701",363,23,31,309
"E00033702",161,46,29,86
"E00033703",276,90,35,151
"E00033704",393,18,24,351
"E00033705",366,18,25,323
"E00033706",264,68,48,148
"E00033707",241,21,25,195
"E00033708",194,47,32,115
"E00033709",202,34,20,148
"E00033710",307,40,19,248
"E00033711",124,35,23,66
"E00033712",360,45,24,291
"E00033713",271,32,27,212
"E00033715",362,40,21,301
"E00033716",204,44,22,138
"E00033717",239,28,15,196
"E00033718",334,26,19,289
"E00033719",347,11,14,322
"E00033720",324,40,40,244
"E00033721",312,21,27,264
"E00033722",224,26,20,178
"E00033723",372,31,26,315
"E00033724",321,56,44,221
"E00033725",354,38,34,282
"E00033726",230,26,13,191
"E00033727",305,78,29,198
"E00033728",500,79,35,386
"E00033729",231,24,22,185
"E00033730",301,37,27,237
"E00033731",164,9,20,135
"E00033732",276,46,40,190
"E00033733",237,28,20,189
"E00033734",230,35,31,164
"E00033735",111,55,25,31
"E00033736",249,31,20,198
"E00033737",386,33,33,320
"E00033738",188,49,24,115
"E00033739",252,35,20,197
"E00033740",317,39,33,245
"E00033741",281,37,23,221
"E00033742",290,24,26,240
"E00033743",270,28,23,219
"E00033744",356,69,24,263
"E00033745",199,58,33,108
"E00033746",291,59,39,193
"E00033747",364,45,33,286
"E00033748",264,37,37,190
"E00033749",315,57,53,205
"E00033750",353,17,22,314
"E00033752",420,54,47,319
"E00033753",251,19,23,209
"E00033754",307,18,21,268
"E00033755",319,8,26,285
"E00033756",319,16,15,288
"E00033758",251,45,31,175
"E00033759",202,54,26,122
"E00033762",306,24,25,257
"E00033763",331,21,24,286
"E00033764",384,17,16,351
"E00033765",312,45,26,241
"E00033766",388,18,21,349
"E00033767",282,18,22,242
"E00033768",275,32,21,222
"E00033769",207,75,25,107
"E00033770",420,22,21,377
"E00033771",366,19,20,327
"E00033773",279,41,23,215
"E00033774",290,39,34,217
"E00033775",455,45,41,369
"E00033776",293,74,45,174
"E00033777",271,22,21,228
"E00033778",340,18,15,307
"E00033779",284,49,30,205
"E00033780",253,25,26,202
"E00033781",343,60,47,236
"E00033782",305,37,29,239
"E00033783",323,36,17,270
"E00033784",482,61,35,386
"E00033785",298,37,22,239
"E00033786",451,29,31,391
"E00033787",349,37,27,285
"E00033788",318,13,8,297
"E00033789",295,28,26,241
"E00033790",303,21,14,268
"E00033791",363,55,35,273
"E00033792",203,21,15,167
"E00033793",327,41,32,254
"E00033794",287,36,29,222
"E00033795",283,37,29,217
"E00033796",213,36,19,158
"E00033797",236,49,31,156
"E00033798",368,39,38,291
"E00033799",300,56,25,219
"E00033800",201,11,11,179
"E00033801",267,69,44,154
"E00033802",189,25,26,138
"E00033803",267,48,31,188
"E00033804",291,51,32,208
"E00033805",177,52,20,105
"E00033806",190,17,12,161
"E00033807",442,72,54,316
"E00033808",246,46,28,172
"E00033810",264,30,29,205
"E00033811",598,98,64,436
"E00033812",391,32,36,323
"E00033813",534,54,64,416
"E00033814",353,59,36,258
"E00033815",311,49,39,223
"E00033816",313,37,37,239
"E00033818",321,71,37,213
"E00033819",244,28,16,200
"E00033820",251,27,43,181
"E00033821",161,27,25,109
"E00033822",429,56,45,328
"E00033823",167,17,17,133
"E00033824",483,46,40,397
"E00033825",305,34,32,239
"E00033826",330,68,18,244
"E00033827",224,20,28,176
"E00033828",345,49,36,260
"E00033829",220,23,21,176
"E00033832",263,57,30,176
"E00033833",298,28,24,246
"E00033836",138,24,28,86
"E00033837",287,61,37,189
"E00033838",259,29,31,199
"E00033839",519,126,71,322
"E00033840",334,44,44,246
"E00033841",286,74,32,180
"E00033842",399,40,44,315
"E00033843",371,52,48,271
"E00033844",348,60,47,241
"E00033845",213,24,21,168
"E00033846",411,50,31,330
"E00033847",249,47,24,178
"E00033848",383,26,24,333
"E00033849",347,22,31,294
"E00033850",380,43,30,307
"E00033851",291,29,24,238
"E00033852",269,18,26,225
"E00033853",299,37,24,238
"E00033854",377,35,34,308
"E00033855",180,23,30,127
"E00033856",297,123,35,139
"E00033857",248,34,23,191
"E00033859",246,10,18,218
"E00033861",296,37,35,224
"E00033862",294,34,30,230
"E00033863",310,27,31,252
"E00033864",279,28,36,215
"E00033865",368,39,27,302
"E00033866",310,30,33,247
"E00033867",299,29,23,247
"E00033868",333,24,24,285
"E00033869",315,22,32,261
"E00033870",257,68,37,152
"E00033871",298,23,23,252
"E00033872",330,18,19,293
"E00033873",316,51,37,228
"E00033874",329,23,40,266
"E00033875",318,29,34,255
"E00033876",289,32,26,231
"E00033877",354,25,34,295
"E00033878",287,33,29,225
"E00033879",300,24,22,254
"E00033880",457,48,47,362
"E00033881",321,19,34,268
"E00033882",280,28,27,225
"E00033883",287,33,33,221
"E00033884",333,18,35,280
"E00033885",466,40,43,383
"E00033886",276,26,22,228
"E00033887",388,34,32,322
"E00033888",335,32,28,275
"E00033889",306,21,20,265
"E00033890",198,30,24,144
"E00033891",297,72,37,188
"E00033892",114,27,11,76
"E00033893",269,30,25,214
"E00033894",311,36,35,240
"E00033895",207,11,20,176
"E00033896",291,16,27,248
"E00033897",274,23,22,229
"E00033898",359,43,37,279
"E00033899",259,46,31,182
"E00033900",265,29,30,206
"E00033901",306,65,33,208
"E00033902",343,35,32,276
"E00033903",210,16,17,177
"E00033904",296,74,48,174
"E00033905",181,67,27,87
"E00033906",203,37,20,146
"E00033907",286,24,39,223
"E00033908",282,24,20,238
"E00033909",280,39,32,209
"E00033910",386,37,35,314
"E00033911",368,45,45,278
"E00033913",233,23,19,191
"E00033914",330,30,34,266
"E00033915",196,23,21,152
"E00033917",292,30,44,218
"E00033918",247,76,35,136
"E00033919",250,59,41,150
"E00033920",245,66,39,140
"E00033921",313,34,29,250
"E00033922",341,23,32,286
"E00033923",232,32,20,180
"E00033924",381,34,26,321
"E00033925",236,43,37,156
"E00033926",300,29,27,244
"E00033927",378,41,29,308
"E00033928",262,46,37,179
"E00033930",260,46,19,195
"E00033931",278,31,27,220
"E00033932",316,39,36,241
"E00033933",256,28,21,207
"E00033934",291,33,34,224
"E00033935",330,60,26,244
"E00033936",273,32,28,213
"E00033937",196,24,20,152
"E00033938",284,30,30,224
"E00033939",273,39,24,210
"E00033940",301,38,32,231
"E00033941",318,50,32,236
"E00033942",354,76,43,235
"E00033943",292,25,28,239
"E00033944",248,21,27,200
"E00033945",195,21,26,148
"E00033946",410,48,38,324
"E00033947",269,31,26,212
"E00033948",333,57,31,245
"E00033949",280,59,41,180
"E00033950",413,61,59,293
"E00033951",249,41,29,179
"E00033952",354,55,43,256
"E00033953",379,60,38,281
"E00033954",214,48,34,132
"E00033955",344,56,38,250
"E00033956",102,24,10,68
"E00033957",314,30,24,260
"E00033958",320,41,30,249
"E00033959",264,39,26,199
"E00033960",331,41,51,239
"E00033961",277,41,28,208
"E00033962",292,37,32,223
"E00033963",357,61,36,260
"E00033964",286,74,36,176
"E00033965",281,79,37,165
"E00033966",257,41,20,196
"E00033967",300,38,49,213
"E00033968",145,27,28,90
"E00033969",246,34,24,188
"E00033970",298,66,44,188
"E00033971",190,32,30,128
"E00033972",251,37,32,182
"E00033973",182,31,26,125
"E00033974",287,51,46,190
"E00033975",349,77,34,238
"E00033976",211,31,27,153
"E00033977",156,38,22,96
"E00033978",165,47,25,93
"E00033979",121,42,21,58
"E00033980",242,70,18,154
"E00033981",148,48,26,74
"E00033982",110,23,14,73
"E00033983",233,21,22,190
"E00033984",235,24,28,183
"E00033985",206,32,23,151
"E00033986",266,37,22,207
"E00033987",260,38,26,196
"E00033988",246,22,34,190
"E00033989",229,18,25,186
"E00033990",314,24,22,268
"E00033991",289,24,19,246
"E00033992",264,59,42,163
"E00033993",418,73,51,294
"E00033994",376,27,31,318
"E00033995",252,27,27,198
"E00033996",297,27,25,245
"E00033997",341,43,39,259
"E00033998",293,37,34,222
"E00033999",290,66,38,186
"E00034000",295,53,35,207
"E00034001",349,93,37,219
"E00034002",239,51,36,152
"E00034003",229,38,24,167
"E00034004",204,48,27,129
"E00034005",309,53,46,210
"E00034006",265,50,26,189
"E00034007",214,46,21,147
"E00034008",280,40,38,202
"E00034009",242,64,32,146
"E00034010",205,52,26,127
"E00034011",363,30,33,300
"E00034012",281,49,31,201
"E00034013",270,47,36,187
"E00034014",245,61,41,143
"E00034015",296,83,41,172
"E00034016",265,45,36,184
"E00034017",326,31,34,261
"E00034019",287,33,34,220
"E00034020",323,20,25,278
"E00034021",304,32,31,241
"E00034022",391,66,46,279
"E00034023",229,40,28,161
"E00034024",299,29,30,240
"E00034025",360,82,45,233
"E00034026",271,29,28,214
"E00034027",230,24,20,186
"E00034028",354,58,44,252
"E00034029",466,82,66,318
"E00034030",268,30,40,198
"E00034031",236,25,24,187
"E00034032",324,26,33,265
"E00034033",255,23,18,214
"E00034034",307,40,30,237
"E00034035",314,31,31,252
"E00034036",314,35,32,247
"E00034037",333,41,35,257
"E00034038",346,45,32,269
"E00034039",301,40,45,216
"E00034040",268,23,28,217
"E00034041",318,50,28,240
"E00034042",307,33,34,240
"E00034043",339,52,47,240
"E00034044",350,40,44,266
"E00034045",330,49,21,260
"E00034046",276,42,29,205
"E00034047",283,41,28,214
"E00034048",266,41,30,195
"E00034049",297,33,30,234
"E00034050",321,23,18,280
"E00034051",199,17,15,167
"E00034052",266,27,19,220
"E00034053",400,49,39,312
"E00034054",328,38,29,261
"E00034055",327,35,35,257
"E00034056",237,37,26,174
"E00034057",237,15,25,197
"E00034058",277,50,23,204
"E00034059",430,59,44,327
"E00034061",356,32,28,296
"E00034062",474,35,49,390
"E00034063",468,10,17,441
"E00034064",490,17,14,459
"E00034065",292,33,30,229
