"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E02001357",6982,6641,24,0,0,0,0,0,2,9,0,4,0,0,0,0,2,0,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,22,0,7,32,1,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,3
"E02001358",7069,6685,51,2,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,4,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,5,20,2,60,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,32,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E02001359",5751,5246,34,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,8,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8,42,21,2,173,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,57,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E02001360",8358,7611,58,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,110,0,0,0,0,0,0,0,1,0,0,0,1,0,15,53,15,20,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,12,0,61,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,2,146,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6
"E02001361",7618,7304,52,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,9,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,7,6,0,39,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"E02001362",7401,7149,41,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,12,17,13,7,0,0,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,3,16,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"E02001363",7788,7087,36,3,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,23,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,0,64,0,0,0,0,0,0,0,2,0,0,0,1,0,25,40,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,71,0,13,83,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,8,146,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"E02001364",5311,4781,49,1,0,0,0,0,2,3,0,2,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,7,0,56,0,0,0,0,0,0,0,3,0,0,0,0,0,9,35,18,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,9,65,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,0,0,4,82,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"E02001365",9049,8020,98,4,0,1,0,0,3,9,0,1,0,0,0,0,9,0,0,0,0,17,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,19,1,10,0,77,0,0,0,0,0,0,0,0,2,0,0,0,0,24,50,34,14,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,1,19,46,14,1,86,1,1,6,0,0,0,0,0,0,23,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,7,1,0,0,0,6,203,22,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2
"E02001366",8985,8116,117,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,25,0,4,1,1,0,4,0,0,0,5,0,0,0,0,1,0,0,0,3,11,0,15,0,74,0,0,0,0,0,0,0,6,0,0,0,1,0,20,47,38,27,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,13,14,65,1,0,1,0,0,0,0,0,0,29,0,4,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,4,2,0,0,2,9,83,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"E02001367",9304,8785,86,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,18,0,6,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,8,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,9,37,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,44,28,4,62,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,1,27,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,41,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"E02001368",5847,5363,68,9,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,10,0,37,0,0,0,0,0,0,0,1,0,0,2,0,0,14,28,10,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,5,34,0,2,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,62,15,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0
"E02001369",7655,6564,108,1,0,0,0,0,4,9,0,4,0,0,0,0,4,0,0,0,0,34,0,9,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,2,3,26,0,45,0,106,0,0,2,5,0,0,0,1,0,2,0,0,0,42,56,41,24,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26,104,16,8,82,0,0,1,0,1,1,0,0,0,23,0,2,0,0,0,0,1,0,3,1,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,12,115,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
"E02001370",6186,5299,49,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,50,0,3,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,2,1,33,0,9,0,46,0,2,0,0,0,0,0,2,0,0,0,2,0,21,46,53,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,59,20,4,58,0,0,4,0,0,0,0,0,0,7,0,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13,0,0,1,0,0,3,4,137,33,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,1
"E02001371",7447,6646,63,1,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,11,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,11,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,12,47,25,35,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,201,2,0,66,0,0,13,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,0,5,6,68,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"E02001372",6221,5836,64,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,21,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,20,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,44,13,1,32,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,48,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"E02001373",9253,8306,74,0,0,0,0,0,4,9,0,3,0,0,0,0,4,0,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,1,2,2,0,23,0,71,0,0,0,0,0,0,0,5,0,0,0,0,0,21,72,70,20,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,71,3,16,84,6,2,0,0,0,2,0,0,0,13,1,3,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,5,0,0,0,4,98,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
"E02001374",8199,5934,160,6,0,6,0,0,6,50,0,0,0,0,1,3,12,0,0,1,0,57,0,9,4,0,0,17,0,0,1,1,3,1,0,0,0,0,0,2,12,56,0,47,0,253,0,0,0,1,0,0,0,11,0,0,0,0,0,85,75,93,45,0,1,0,0,0,0,0,1,6,1,3,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,22,41,38,7,148,4,1,2,1,0,0,0,0,0,18,0,8,0,0,0,1,8,0,2,0,3,0,0,0,0,0,0,0,0,16,0,0,2,2,0,0,7,476,60,0,0,46,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,10,1,0,11,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,19,4,0,0,0,0,0,10,0,17,11,0,0,0,0,0,15,0,0,0,0,3,0,0,20
"E02001375",7195,6663,74,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,10,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,4,35,31,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,156,1,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,2,0,0,2,0,0,0,6,26,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,7
"E02001376",8469,5509,120,2,0,1,0,0,2,36,0,0,0,0,0,0,9,0,0,3,0,47,0,3,0,9,0,10,0,0,4,2,1,0,0,0,0,0,0,7,4,109,3,25,0,148,0,2,0,0,0,0,0,13,0,0,1,0,0,60,82,98,46,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,233,59,33,223,13,0,1,0,0,0,0,0,0,46,0,14,0,0,0,0,5,0,27,4,9,0,0,1,0,0,0,0,0,42,0,5,2,0,0,6,8,930,58,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,0,11,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,2,0,0,0,0,0,5,0,24,4,0,0,0,0,0,3,0,1,0,0,9,0,0,3
"E02001377",11467,6348,299,9,0,8,0,0,5,45,0,0,0,0,1,0,10,0,0,5,0,60,3,24,6,4,1,10,0,0,2,3,5,1,0,0,0,0,0,11,13,47,7,78,0,96,0,1,0,0,0,0,0,5,1,0,0,2,0,66,142,120,87,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,6,0,3,0,0,50,489,212,44,1478,6,0,3,4,0,0,3,1,0,47,10,12,0,7,7,6,4,0,108,8,3,0,0,10,3,0,0,0,0,48,11,1,20,2,0,20,17,502,71,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,1,0,13,448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,28,0,0,0,0,0,0,51,4,3,33,0,2,0,6,0,0,2,0,0,0,0,0,9,5,0,0,0,0,0,0,22
"E02001378",7972,6944,89,3,0,1,0,0,2,2,1,0,0,0,0,0,4,0,0,0,0,34,0,2,3,1,0,6,0,0,1,4,0,0,0,0,0,0,0,0,2,4,0,23,0,11,0,6,0,0,0,0,0,1,0,0,0,0,0,14,90,72,52,0,0,0,0,0,0,0,0,10,2,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,30,46,15,0,196,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,1,6,0,0,4,13,83,13,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,1,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5
"E02001380",7526,6983,102,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,13,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,13,38,31,38,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,24,35,37,14,41,0,2,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,31,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
