"GeographyCode","QS408EW0001","QS408EW0002","QS408EW0003","QS408EW0004","QS408EW0005","QS408EW0006"
"E01006641",633,315,200,97,18,3
"E01006642",590,229,190,117,44,10
"E01006643",740,297,223,167,38,15
"E01006644",963,379,256,242,72,14
"E01006645",690,262,173,196,51,8
"E01006646",1006,204,254,306,189,53
"E01006647",636,174,242,159,53,8
"E01006648",1075,203,313,310,202,47
"E01006651",592,389,153,42,7,1
"E01006652",633,402,133,77,18,3
"E01006653",656,322,189,109,30,6
"E01006654",627,312,155,114,34,12
"E01006655",706,378,200,102,19,7
"E01006656",669,367,176,97,25,4
"E01006657",582,253,182,113,28,6
"E01006658",634,240,227,128,30,9
"E01006659",548,198,148,161,35,6
"E01006660",616,277,204,108,23,4
"E01006661",749,271,276,159,34,9
"E01006662",785,267,305,173,32,8
"E01006663",510,212,195,84,14,5
"E01006664",822,327,246,188,48,13
"E01006665",630,337,201,69,21,2
"E01006666",514,365,98,43,7,1
"E01006667",618,303,201,95,16,3
"E01006668",590,349,166,63,9,3
"E01006669",551,348,128,61,13,1
"E01006670",607,372,151,64,16,4
"E01006671",499,327,102,48,18,4
"E01006672",798,357,253,123,49,16
"E01006673",954,154,238,363,140,59
"E01006674",826,146,280,239,109,52
"E01006675",1132,136,263,469,212,52
"E01006676",761,216,253,182,73,37
"E01006677",477,118,194,115,35,15
"E01006678",1059,271,301,339,105,43
"E01006679",920,179,226,275,156,84
"E01006680",605,491,83,22,6,3
"E01006681",719,421,109,153,31,5
"E01006682",498,432,47,16,3,0
"E01006683",594,502,61,22,6,3
"E01006684",999,596,252,119,31,1
"E01006685",604,432,92,66,14,0
"E01006686",531,421,72,30,6,2
"E01006687",933,530,173,170,55,5
"E01006688",712,419,135,122,33,3
"E01006689",717,508,106,79,18,6
"E01006690",801,190,215,264,99,33
"E01006691",647,250,178,116,71,32
"E01006692",989,401,289,200,69,30
"E01006693",838,166,345,225,75,27
"E01006694",891,284,314,180,80,33
"E01006695",1029,232,187,375,165,70
"E01006696",768,213,254,219,59,23
"E01006697",828,293,276,169,69,21
"E01006698",725,349,217,120,34,5
"E01006699",777,289,252,182,44,10
"E01006700",653,295,184,128,35,11
"E01006701",671,263,189,149,62,8
"E01006702",740,295,251,134,49,11
"E01006703",818,249,230,269,58,12
"E01006705",689,318,190,115,48,18
"E01006706",582,207,180,140,40,15
"E01006707",553,214,152,145,30,12
"E01006708",754,334,245,132,28,15
"E01006709",685,295,217,122,40,11
"E01006710",592,275,188,102,20,7
"E01006711",685,319,186,126,36,18
"E01006712",569,332,156,62,15,4
"E01006713",604,313,167,103,17,4
"E01006716",701,227,254,154,52,14
"E01006717",576,360,141,56,15,4
"E01006718",678,370,164,98,31,15
"E01006719",638,397,132,80,20,9
"E01006720",905,263,290,230,83,39
"E01006721",912,148,349,300,94,21
"E01006722",608,257,127,134,70,20
"E01006723",749,279,179,190,75,26
"E01006724",554,241,118,115,58,22
"E01006725",739,278,236,174,42,9
"E01006726",659,268,195,135,45,16
"E01006727",665,312,192,106,42,13
"E01006728",855,179,350,236,60,30
"E01006729",539,227,180,90,34,8
"E01006730",542,275,152,74,32,9
"E01006731",486,243,120,93,19,11
"E01006732",644,283,191,117,42,11
"E01006734",625,202,210,168,31,14
"E01006735",571,255,169,115,27,5
"E01006736",582,343,140,65,21,13
"E01006737",562,289,142,96,23,12
"E01006738",662,291,205,120,41,5
"E01006739",707,297,207,143,37,23
"E01006740",604,169,200,186,38,11
"E01006741",778,360,239,137,31,11
"E01006742",591,373,130,65,14,9
"E01006743",1008,412,261,246,79,10
"E01006744",739,315,252,120,43,9
"E01006745",907,317,207,266,101,16
"E01006746",655,255,183,143,57,17
"E01006747",857,172,209,250,140,86
"E01006748",756,303,183,176,76,18
"E01006751",831,198,205,251,130,47
"E01006752",489,92,176,145,47,29
"E01006753",666,291,184,135,50,6
"E01006754",781,287,180,222,75,17
"E01006755",690,209,171,259,43,8
"E01006756",757,308,238,152,52,7
"E01006757",621,273,186,132,23,7
"E01006758",639,281,184,135,29,10
"E01006759",460,277,92,68,17,6
"E01006760",826,229,199,234,106,58
"E01006761",793,271,190,251,62,19
"E01006762",725,318,224,135,39,9
"E01006763",652,346,190,84,26,6
"E01006764",667,304,131,152,58,22
"E01006765",659,385,167,73,26,8
"E01006766",574,234,175,119,34,12
"E01006767",779,334,248,140,44,13
"E01006768",587,305,118,107,41,16
"E01006769",712,201,288,189,25,9
"E01006770",445,195,119,94,23,14
"E01006771",694,238,214,196,38,8
"E01006772",480,271,123,63,22,1
"E01006773",554,401,98,39,12,4
"E01006774",552,409,104,32,5,2
"E01006775",556,253,175,99,25,4
"E01006776",844,262,301,217,48,16
"E01006778",1124,314,347,289,120,54
"E01006779",902,226,325,268,60,23
"E01006780",619,392,127,67,28,5
"E01006781",600,414,109,63,11,3
"E01006782",691,391,142,110,32,16
"E01006783",645,359,172,84,20,10
"E01006784",586,372,110,81,19,4
"E01006785",781,373,193,137,71,7
"E01006786",764,485,147,101,24,7
"E01006787",691,289,129,178,63,32
"E01006788",681,430,160,66,18,7
"E01006790",801,230,260,230,71,10
"E01006791",873,299,290,228,42,14
"E01006792",557,449,67,31,10,0
"E01006793",759,326,171,217,41,4
"E01006794",711,465,158,66,19,3
"E01006795",628,409,141,55,22,1
"E01006796",581,522,28,20,8,3
"E01006797",707,357,136,145,61,8
"E01006798",609,381,115,96,16,1
"E01006799",1145,311,412,345,73,4
"E01006800",679,475,152,41,9,2
"E01006801",609,447,122,32,6,2
"E01032505",563,291,161,80,23,8
"E01032506",656,316,172,115,39,14
"E01032507",666,404,133,95,28,6
"E01032508",847,274,270,207,83,13
"E01032509",665,278,216,132,32,7
"E01032510",776,309,264,147,43,13
"E01032511",616,265,207,111,26,7
"E01033747",496,139,152,166,31,8
"E01033748",772,100,250,296,118,8
"E01033749",1039,121,279,134,213,292
"E01033750",905,89,366,297,126,27
"E01033751",603,74,281,185,50,13
"E01033752",790,30,110,363,240,47
"E01033753",714,25,68,341,242,38
"E01033754",838,91,204,269,245,29
"E01033755",675,28,128,258,212,49
"E01033756",733,49,88,188,282,126
"E01033757",715,133,159,195,131,97
"E01033758",475,71,67,116,170,51
"E01033759",480,211,132,104,25,8
"E01033760",529,67,47,126,172,117
"E01033761",832,53,178,278,257,66
"E01033762",456,65,77,103,161,50
"E01033763",820,192,221,288,85,34
"E01033764",1172,303,385,365,93,26
"E01033765",659,197,239,162,48,13
"E01033766",424,232,109,61,14,8
"E01033767",562,124,228,173,28,9
"E01033768",835,87,158,390,176,24
