"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E01006641",1640,1640,1625,61,1141,423,15,11,0,4,0,0
"E01006642",1290,1290,1258,59,264,935,32,28,4,0,0,0
"E01006643",1822,1822,1772,136,464,1172,50,36,6,8,0,0
"E01006644",2040,2040,1619,220,373,1026,421,409,12,0,0,0
"E01006645",1424,1424,1277,51,356,870,147,144,1,2,0,0
"E01006646",1881,1881,1208,78,665,465,673,616,57,0,0,0
"E01006647",1422,1422,1355,102,820,433,67,59,7,1,0,0
"E01006648",2175,2171,1423,107,728,588,748,723,8,17,0,4
"E01006651",1642,1642,1626,846,675,105,16,11,5,0,0,0
"E01006652",1505,1505,1467,26,317,1124,38,7,16,15,0,0
"E01006653",1520,1520,1478,96,414,968,42,42,0,0,0,0
"E01006654",1455,1455,1331,600,139,592,124,99,6,19,0,0
"E01006655",1733,1733,1654,193,798,663,78,69,1,8,1,0
"E01006656",1493,1493,1436,35,333,1068,57,21,17,19,0,0
"E01006657",1211,1203,1143,34,237,872,60,31,17,12,0,8
"E01006658",1300,1300,1184,52,241,891,116,114,0,2,0,0
"E01006659",1070,1070,900,104,335,461,170,169,1,0,0,0
"E01006660",1433,1433,1338,270,405,663,95,91,4,0,0,0
"E01006661",1663,1663,1601,89,460,1052,62,59,3,0,0,0
"E01006662",1633,1633,1488,80,769,639,145,145,0,0,0,0
"E01006663",1153,1153,1111,86,504,521,42,42,0,0,0,0
"E01006664",1795,1795,1549,141,680,728,246,233,10,3,0,0
"E01006665",1555,1555,1548,588,736,224,7,0,0,7,0,0
"E01006666",1504,1504,1500,1046,419,35,4,2,0,2,0,0
"E01006667",1413,1413,1412,509,405,498,1,1,0,0,0,0
"E01006668",1534,1534,1521,484,998,39,13,9,0,4,0,0
"E01006669",1470,1470,1464,863,424,177,6,6,0,0,0,0
"E01006670",1520,1520,1510,849,512,149,10,6,4,0,0,0
"E01006671",1349,1349,1343,815,118,410,6,2,4,0,0,0
"E01006672",1955,1955,1910,181,697,1032,45,27,6,12,0,0
"E01006673",1925,1879,1200,99,583,518,679,480,193,6,0,46
"E01006674",1885,1875,1622,276,700,646,253,155,98,0,0,10
"E01006675",1682,1582,259,48,101,110,1323,702,611,10,0,100
"E01006676",1753,1747,1557,122,374,1061,189,166,14,9,1,6
"E01006677",993,990,909,59,331,519,81,58,11,12,0,3
"E01006678",2126,2116,1532,96,391,1045,584,333,217,34,0,10
"E01006679",2184,2125,1698,249,672,777,427,353,47,27,0,59
"E01006680",1569,1569,1534,44,1458,32,35,14,5,16,0,0
"E01006681",1585,1585,1238,104,959,175,347,330,3,14,0,0
"E01006682",1310,1310,1304,80,1204,20,6,1,0,5,0,0
"E01006683",1507,1507,1484,43,1388,53,23,8,1,14,0,0
"E01006684",2113,2113,1596,484,815,297,517,473,31,13,0,0
"E01006685",1426,1426,1307,269,866,172,119,66,53,0,0,0
"E01006686",1429,1429,1397,102,1215,80,32,11,4,17,0,0
"E01006687",1896,1892,1454,742,414,298,438,344,85,9,0,4
"E01006688",1520,1520,1221,136,908,177,299,164,86,49,0,0
"E01006689",1651,1651,1543,25,963,555,108,81,6,21,0,0
"E01006690",1457,1431,839,59,256,524,592,338,238,16,0,26
"E01006691",1488,1488,1311,63,129,1119,177,135,27,15,0,0
"E01006692",2180,2169,1733,127,785,821,436,271,130,35,0,11
"E01006693",1508,1502,1141,58,632,451,361,323,16,22,0,6
"E01006694",1864,1859,1725,90,127,1508,134,99,28,7,0,5
"E01006695",1814,1749,834,46,208,580,915,446,454,15,0,65
"E01006696",1744,1737,1531,92,527,912,206,171,29,6,0,7
"E01006697",1843,1843,1660,84,93,1483,183,98,54,31,0,0
"E01006698",1716,1716,1644,31,89,1524,72,15,29,28,0,0
"E01006699",1581,1581,1355,48,128,1179,226,205,13,8,0,0
"E01006700",1410,1410,1300,20,71,1209,105,59,17,29,5,0
"E01006701",1380,1374,1252,53,773,426,122,97,17,8,0,6
"E01006702",1596,1596,1535,82,350,1103,61,31,9,21,0,0
"E01006703",1527,1527,1158,64,259,835,369,327,26,16,0,0
"E01006705",1409,1409,1296,17,51,1228,113,56,24,33,0,0
"E01006706",1346,1346,1301,55,359,887,43,43,0,0,2,0
"E01006707",1294,1294,1282,71,484,727,12,9,0,3,0,0
"E01006708",1757,1757,1717,129,1028,560,40,39,1,0,0,0
"E01006709",1438,1436,1257,25,380,852,179,173,4,2,0,2
"E01006710",1490,1490,1485,48,124,1313,5,5,0,0,0,0
"E01006711",1500,1488,1351,40,217,1094,137,84,21,32,0,12
"E01006712",1303,1303,1292,21,63,1208,11,2,1,8,0,0
"E01006713",1375,1375,1368,22,71,1275,7,0,1,6,0,0
"E01006716",1454,1454,1252,55,320,877,202,171,13,18,0,0
"E01006717",1436,1434,1357,48,906,403,70,36,26,8,7,2
"E01006718",1584,1584,1407,39,227,1141,177,92,80,5,0,0
"E01006719",1535,1535,1485,29,166,1290,50,25,2,23,0,0
"E01006720",2108,2099,1861,116,316,1429,238,161,56,21,0,9
"E01006721",1655,1653,1383,33,135,1215,270,237,13,20,0,2
"E01006722",1793,1791,1631,86,396,1149,160,47,65,48,0,2
"E01006723",1862,1859,1598,21,87,1490,261,141,107,13,0,3
"E01006724",1783,1783,1709,35,119,1555,74,13,52,9,0,0
"E01006725",1537,1537,1353,32,354,967,184,102,30,52,0,0
"E01006726",1565,1565,1450,49,176,1225,115,43,70,2,0,0
"E01006727",1438,1432,1348,15,106,1227,84,24,45,15,0,6
"E01006728",1620,1620,1490,60,113,1317,130,80,47,3,0,0
"E01006729",1400,1400,1393,40,629,724,7,7,0,0,0,0
"E01006730",1323,1323,1311,62,409,840,12,8,4,0,0,0
"E01006731",1196,1196,1176,45,296,835,20,7,0,13,0,0
"E01006732",1643,1643,1619,48,828,743,24,18,6,0,0,0
"E01006734",1412,1412,1387,38,388,961,25,17,8,0,0,0
"E01006735",1309,1309,1270,53,286,931,35,33,0,2,4,0
"E01006736",1460,1460,1450,54,443,953,10,7,3,0,0,0
"E01006737",1435,1435,1413,40,478,895,22,20,2,0,0,0
"E01006738",1501,1501,1486,24,189,1273,15,15,0,0,0,0
"E01006739",1738,1738,1642,85,423,1134,96,80,13,3,0,0
"E01006740",1280,1280,1126,33,298,795,154,150,2,2,0,0
"E01006741",1815,1815,1771,95,301,1375,44,44,0,0,0,0
"E01006742",1394,1379,1340,5,604,731,39,19,11,9,0,15
"E01006743",2175,2175,1661,238,659,764,514,494,9,11,0,0
"E01006744",1482,1482,1381,17,87,1277,101,63,29,9,0,0
"E01006745",1854,1839,1304,78,191,1035,535,305,160,70,0,15
"E01006746",1506,1500,1349,63,249,1037,151,130,7,14,0,6
"E01006747",1655,1596,808,40,112,656,785,704,49,32,3,59
"E01006748",1936,1936,1804,63,195,1546,132,54,73,5,0,0
"E01006751",2043,2043,1552,126,784,642,491,451,36,4,0,0
"E01006752",1012,1012,898,29,637,232,114,91,19,4,0,0
"E01006753",1557,1557,1517,88,235,1194,40,40,0,0,0,0
"E01006754",1627,1627,1364,50,304,1010,263,252,11,0,0,0
"E01006755",1552,1552,1387,64,341,982,161,160,0,1,4,0
"E01006756",1820,1820,1739,98,372,1269,81,66,4,11,0,0
"E01006757",1491,1491,1450,83,306,1061,41,41,0,0,0,0
"E01006758",1527,1527,1469,43,257,1169,58,57,1,0,0,0
"E01006759",1052,1046,921,65,301,555,125,74,45,6,0,6
"E01006760",1548,1476,798,62,361,375,678,241,395,42,0,72
"E01006761",1583,1583,1283,51,496,736,300,258,28,14,0,0
"E01006762",1692,1692,1657,211,743,703,35,33,2,0,0,0
"E01006763",1471,1471,1444,30,179,1235,27,13,12,2,0,0
"E01006764",1522,1515,1248,22,271,955,267,78,161,28,0,7
"E01006765",1468,1468,1312,16,312,984,156,140,11,5,0,0
"E01006766",1265,1265,1149,45,86,1018,116,33,51,32,0,0
"E01006767",1784,1780,1668,156,353,1159,112,75,37,0,0,4
"E01006768",1347,1332,1095,103,625,367,237,80,143,14,0,15
"E01006769",1270,1270,1021,28,417,576,248,241,7,0,1,0
"E01006770",1002,1002,951,29,255,667,51,51,0,0,0,0
"E01006771",1425,1425,1268,81,502,685,157,148,5,4,0,0
"E01006772",1081,1081,1058,198,424,436,23,23,0,0,0,0
"E01006773",1378,1378,1363,111,870,382,15,4,0,11,0,0
"E01006774",1445,1445,1436,460,809,167,9,3,3,3,0,0
"E01006775",1302,1302,1297,62,380,855,5,4,0,1,0,0
"E01006776",1646,1646,1443,63,840,540,203,188,8,7,0,0
"E01006778",2205,2205,1702,87,708,907,503,450,27,26,0,0
"E01006779",1934,1934,1785,74,1183,528,149,141,8,0,0,0
"E01006780",1465,1463,1367,20,791,556,96,30,59,7,0,2
"E01006781",1469,1469,1418,475,616,327,51,35,12,4,0,0
"E01006782",1541,1523,1415,23,218,1174,108,50,41,17,0,18
"E01006783",1548,1548,1512,7,400,1105,36,6,6,24,0,0
"E01006784",1344,1335,1254,23,116,1115,81,29,30,22,0,9
"E01006785",1769,1769,1503,35,653,815,266,209,30,27,0,0
"E01006786",1820,1820,1687,230,839,618,133,95,37,1,0,0
"E01006787",1534,1521,1164,44,446,674,357,189,153,15,0,13
"E01006788",1825,1825,1806,58,817,931,19,3,9,7,0,0
"E01006790",1587,1587,1387,28,192,1167,200,165,26,9,0,0
"E01006791",1674,1667,1300,26,615,659,367,286,56,25,0,7
"E01006792",1364,1364,1278,532,714,32,86,78,6,2,0,0
"E01006793",1494,1494,968,371,393,204,526,518,8,0,0,0
"E01006794",1590,1590,1376,535,540,301,214,165,35,14,0,0
"E01006795",1407,1407,1273,242,855,176,134,86,22,26,0,0
"E01006796",1586,1586,1554,1089,423,42,32,30,2,0,0,0
"E01006797",1499,1499,1344,38,636,670,155,119,25,11,0,0
"E01006798",1410,1410,1315,406,798,111,95,95,0,0,0,0
"E01006799",1796,1796,1002,123,351,528,794,755,20,19,0,0
"E01006800",1401,1401,1293,304,959,30,108,99,5,4,0,0
"E01006801",1344,1344,1331,150,1126,55,13,13,0,0,0,0
"E01032505",1315,1315,1288,535,196,557,27,15,2,10,0,0
"E01032506",1344,1334,1223,27,41,1155,109,56,26,27,2,10
"E01032507",1539,1539,1422,11,54,1357,117,32,28,57,0,0
"E01032508",1723,1723,1450,58,513,879,273,152,82,39,0,0
"E01032509",1432,1432,1406,20,238,1148,26,20,3,3,0,0
"E01032510",1809,1809,1662,160,561,941,147,142,5,0,0,0
"E01032511",1378,1378,1335,132,1029,174,43,39,4,0,0,0
"E01033747",1035,1035,817,44,257,516,218,146,32,40,0,0
"E01033748",1276,1276,233,13,27,193,1043,1035,8,0,0,0
"E01033749",1151,631,160,16,7,137,471,467,3,1,0,520
"E01033750",1448,1448,84,6,19,59,1364,1354,4,6,0,0
"E01033751",1039,1039,287,31,100,156,721,656,46,19,31,0
"E01033752",1195,1183,16,8,5,3,1163,961,54,148,4,12
"E01033753",1051,1042,17,0,4,13,1025,1005,2,18,0,9
"E01033754",1448,1444,401,45,259,97,1043,975,62,6,0,4
"E01033755",1082,1082,16,6,0,10,1066,1020,30,16,0,0
"E01033756",1136,1135,38,5,11,22,1097,913,45,139,0,1
"E01033757",1015,881,191,16,29,146,689,539,135,15,1,134
"E01033758",703,671,136,12,65,59,534,494,6,34,1,32
"E01033759",1147,1147,1116,46,398,672,31,29,2,0,0,0
"E01033760",856,850,23,4,16,3,827,686,69,72,0,6
"E01033761",1340,1310,48,11,16,21,1262,1148,52,62,0,30
"E01033762",722,719,41,8,19,14,678,624,34,20,0,3
"E01033763",1471,1463,888,60,186,642,575,432,137,6,0,8
"E01033764",2191,2185,1616,146,631,839,569,555,10,4,0,6
"E01033765",1351,1351,1162,91,633,438,189,188,0,1,0,0
"E01033766",1072,1068,1040,0,44,996,28,5,17,6,0,4
"E01033767",1067,1067,996,37,72,887,71,70,0,1,0,0
"E01033768",1219,1139,253,11,21,221,886,342,543,1,0,80
