"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E02001372",2688,205,611,1629,243,1348,75,157,918,198,1340,130,454,711,45,7.6264880952381,22.7306547619048,60.6026785714286,9.04017857142857,50.1488095238095,2.79017857142857,5.84077380952381,34.1517857142857,7.36607142857143,49.8511904761905,4.83630952380952,16.889880952381,26.4508928571429,1.67410714285714
"E02001373",4003,287,986,2438,292,1992,95,275,1403,219,2011,192,711,1035,73,7.16962278291282,24.6315263552336,60.904321758681,7.29452910317262,49.7626779915064,2.3732200849363,6.86984761428928,35.0487134649013,5.47089682737947,50.2373220084936,4.79640269797652,17.7616787409443,25.8556082937797,1.82363227579315
"E02001374",3372,337,731,2014,290,1884,149,267,1246,222,1488,188,464,768,68,9.99406880189798,21.6785290628707,59.7271648873072,8.60023724792408,55.8718861209964,4.41874258600237,7.91814946619217,36.9513641755635,6.58362989323843,44.1281138790036,5.57532621589561,13.7603795966785,22.7758007117438,2.01660735468565
"E02001375",2983,216,669,1890,208,1442,76,160,1049,157,1541,140,509,841,51,7.24103251759973,22.4270868253436,63.3590345289976,6.972846128059,48.3405967147167,2.54777070063694,5.36372779081462,35.1659403285283,5.26315789473684,51.6594032852833,4.69326181696279,17.063359034529,28.1930942004693,1.70968823332216
"E02001376",2997,325,849,1631,192,1575,120,337,982,136,1422,205,512,649,56,10.8441775108442,28.3283283283283,54.4210877544211,6.40640640640641,52.5525525525526,4.004004004004,11.2445779112446,32.7660994327661,4.53787120453787,47.4474474474475,6.84017350684017,17.0837504170838,21.654988321655,1.86853520186854
"E02001377",3305,948,783,1365,209,1670,393,313,803,161,1635,555,470,562,48,28.6838124054463,23.6913767019667,41.3010590015129,6.32375189107413,50.5295007564297,11.8910741301059,9.47049924357035,24.2965204236006,4.8714069591528,49.4704992435704,16.7927382753404,14.2208774583964,17.0045385779123,1.45234493192133
"E02001378",3509,268,729,2189,323,1792,91,210,1256,235,1717,177,519,933,88,7.63750356226845,20.775149615275,62.3824451410658,9.20490168139071,51.0686805357652,2.59333143345683,5.98461100028498,35.7936734112283,6.6970646907951,48.9313194642348,5.04417212881163,14.79053861499,26.5887717298376,2.50783699059561
"E02001380",3718,300,790,2286,342,1846,97,185,1322,242,1872,203,605,964,100,8.06885422270038,21.2479827864443,61.4846691769769,9.19849381387843,49.6503496503497,2.60892953200646,4.9757934373319,35.5567509413663,6.50887573964497,50.3496503496504,5.45992469069392,16.2721893491124,25.9279182356105,2.68961807423346
"E02001381",3907,495,884,2242,286,2042,212,351,1272,207,1865,283,533,970,79,12.6695674430509,22.6260557972869,57.3841822370105,7.32019452265165,52.265165088303,5.42615817762989,8.98387509598157,32.5569490657794,5.29818274891221,47.734834911697,7.24340926542104,13.6421807013053,24.8272331712311,2.02201177373944
"E02001382",3635,325,743,2205,362,1844,130,165,1283,266,1791,195,578,922,96,8.94085281980743,20.4401650618982,60.6602475928473,9.95873452544704,50.7290233837689,3.57634112792297,4.53920220082531,35.2957359009629,7.31774415405777,49.2709766162311,5.36451169188446,15.9009628610729,25.3645116918845,2.64099037138927
"E02001383",2950,555,612,1498,285,1626,265,267,890,204,1324,290,345,608,81,18.8135593220339,20.7457627118644,50.7796610169491,9.66101694915254,55.1186440677966,8.98305084745763,9.05084745762712,30.1694915254237,6.91525423728814,44.8813559322034,9.83050847457627,11.6949152542373,20.6101694915254,2.74576271186441
"E02001384",4086,974,957,1895,260,2107,388,433,1102,184,1979,586,524,793,76,23.8374938815467,23.4214390602056,46.3778756730299,6.36319138521782,51.5663240332844,9.49583945178659,10.5971610376897,26.9701419481155,4.50318159569261,48.4336759667156,14.3416544297602,12.8242780225159,19.4077337249143,1.86000978952521
"E02001385",2156,253,609,1067,227,1230,147,261,650,172,926,106,348,417,55,11.734693877551,28.2467532467532,49.4897959183673,10.5287569573284,57.0500927643785,6.81818181818182,12.1057513914657,30.1484230055659,7.97773654916512,42.9499072356215,4.9165120593692,16.1410018552876,19.3413729128015,2.55102040816327
"E02001386",2764,210,725,1640,189,1323,62,175,936,150,1441,148,550,704,39,7.59768451519537,26.2301013024602,59.3342981186686,6.83791606367583,47.8654124457308,2.24312590448625,6.33140376266281,33.8639652677279,5.42691751085384,52.1345875542692,5.35455861070912,19.8986975397974,25.4703328509407,1.410998552822
"E02001387",4074,411,786,2364,513,2047,153,204,1341,349,2027,258,582,1023,164,10.0883652430044,19.2930780559647,58.0265095729013,12.5920471281296,50.2454590083456,3.75552282768778,5.00736377025037,32.9160530191458,8.56651939126166,49.7545409916544,6.33284241531664,14.2857142857143,25.1104565537555,4.02552773686794
"E02001388",4217,588,784,2430,415,2223,247,293,1406,277,1994,341,491,1024,138,13.9435617737728,18.5914156983638,57.623903248755,9.84111927910837,52.7152003794167,5.85724448660185,6.94806734645483,33.3412378468105,6.56865069954944,47.2847996205833,8.08631728717097,11.6433483519089,24.2826654019445,3.27246857955893
"E02001389",3079,267,535,1870,407,1698,138,263,1017,280,1381,129,272,853,127,8.671646638519,17.3757713543358,60.7340045469308,13.2185774602144,55.1477752517051,4.48197466709971,8.5417343293277,33.030204611887,9.09386164339071,44.8522247482949,4.18967197141929,8.83403702500812,27.7037999350438,4.12471581682364
"E02001390",2887,266,766,1605,250,1484,109,250,926,199,1403,157,516,679,51,9.21371666089366,26.532732940769,55.5940422583997,8.65950813993765,51.4028403186699,3.77554554901282,8.65950813993765,32.0748181503291,6.89296847939037,48.5971596813301,5.43817111188084,17.8732248008313,23.5192241080707,1.76653966054728
"E02001391",2269,201,546,1374,148,1080,47,134,780,119,1189,154,412,594,29,8.85852798589687,24.063464081093,60.5553107095637,6.52269722344645,47.5980608197444,2.07139709122962,5.90568532393125,34.3763772587043,5.24460114587924,52.4019391802556,6.78713089466725,18.1577787571617,26.1789334508594,1.27809607756721
"E02001392",2605,204,533,1508,360,1349,76,144,858,271,1256,128,389,650,89,7.83109404990403,20.4606525911708,57.8886756238004,13.8195777351248,51.7850287907869,2.91746641074856,5.5278310940499,32.936660268714,10.4030710172745,48.2149712092131,4.91362763915547,14.9328214971209,24.9520153550864,3.41650671785029
"E02001393",3663,522,703,1845,593,1892,152,206,1087,447,1771,370,497,758,146,14.2506142506143,19.1919191919192,50.3685503685504,16.1889161889162,51.6516516516517,4.14960414960415,5.62380562380562,29.6751296751297,12.2031122031122,48.3483483483483,10.1010101010101,13.5681135681136,20.6934206934207,3.98580398580399
"E02001394",4419,583,686,2557,593,2295,248,247,1399,401,2124,335,439,1158,192,13.1930300973071,15.5238741796787,57.8637700837293,13.4193256392849,51.9348268839104,5.61212944105001,5.58949988685223,31.6587463226974,9.0744512333107,48.0651731160896,7.58090065625707,9.93437429282643,26.2050237610319,4.3448744059742
"E02001395",3161,273,583,2011,294,1564,91,148,1136,189,1597,182,435,875,105,8.63650743435622,18.4435305283138,63.619107877254,9.30085416007593,49.4780132869345,2.87883581145207,4.68206263840557,35.9379943055995,5.97912053147738,50.5219867130655,5.75767162290414,13.7614678899083,27.6811135716545,3.32173362859855
"E02001396",3885,300,736,2451,398,1982,100,207,1390,285,1903,200,529,1061,113,7.72200772200772,18.9446589446589,63.0888030888031,10.2445302445302,51.016731016731,2.57400257400257,5.32818532818533,35.7786357786358,7.33590733590734,48.983268983269,5.14800514800515,13.6164736164736,27.3101673101673,2.90862290862291
"E02001397",3431,297,691,1989,454,1802,109,197,1168,328,1629,188,494,821,126,8.65636840571262,20.1399009035267,57.9714368988633,13.2322937918974,52.5211308656368,3.1769163509181,5.74176624890702,34.0425531914894,9.55989507432236,47.4788691343632,5.47945205479452,14.3981346546196,23.9288837073739,3.67239871757505
"E02001398",3866,342,665,2353,506,1958,125,224,1270,339,1908,217,441,1083,167,8.84635281945163,17.2012415933782,60.8639420589757,13.0884635281945,50.6466632177962,3.23331608898086,5.7941024314537,32.8504914640455,8.76875323331609,49.3533367822038,5.61303673047077,11.4071391619245,28.0134505949302,4.31971029487843
"E02001399",3540,310,705,2172,353,1755,119,171,1198,267,1785,191,534,974,86,8.75706214689266,19.9152542372881,61.3559322033898,9.97175141242938,49.5762711864407,3.36158192090395,4.83050847457627,33.8418079096045,7.54237288135593,50.4237288135593,5.3954802259887,15.0847457627119,27.5141242937853,2.42937853107345
"E02001400",2929,255,662,1731,281,1423,89,181,945,208,1506,166,481,786,73,8.70604301809491,22.6015705018778,59.0986684875384,9.5937179924889,48.5831341754865,3.03857972004097,6.17958347558894,32.2635711847047,7.10139979515193,51.4168658245135,5.66746329805394,16.4219870262888,26.8350973028337,2.49231819733698
"E02001401",3609,283,741,2223,362,1855,88,178,1319,270,1754,195,563,904,92,7.84150734275423,20.5320033250208,61.5960099750624,10.0304793571626,51.3992795788307,2.43834857301191,4.93211415904683,36.5475200886672,7.48129675810474,48.6007204211693,5.40315876974231,15.599889165974,25.0484898863951,2.54918259905791
"E02001402",4277,357,739,2620,561,2179,129,184,1467,399,2098,228,555,1153,162,8.34697217675941,17.2784662146364,61.2578910451251,13.1166705634791,50.9469254150105,3.01613280336685,4.30208089782558,34.2997428103811,9.32896890343699,49.0530745849895,5.33083937339256,12.9763853168108,26.958148234744,3.78770166004209
"E02001403",2704,227,625,1651,201,1407,86,169,1007,145,1297,141,456,644,56,8.39497041420118,23.1139053254438,61.0576923076923,7.43343195266272,52.0340236686391,3.18047337278107,6.25,37.241124260355,5.36242603550296,47.9659763313609,5.21449704142012,16.8639053254438,23.8165680473373,2.07100591715976
"E02001404",2905,215,692,1798,200,1439,75,161,1059,144,1466,140,531,739,56,7.40103270223752,23.8209982788296,61.8932874354561,6.88468158347676,49.5352839931153,2.58175559380379,5.54216867469879,36.4543889845095,4.95697074010327,50.4647160068847,4.81927710843374,18.2788296041308,25.4388984509466,1.92771084337349
"E02001405",3284,228,878,1962,216,1573,70,208,1136,159,1711,158,670,826,57,6.94275274056029,26.7356881851401,59.7442143727162,6.57734470158343,47.8989037758831,2.13154689403167,6.33373934226553,34.5919610231425,4.84165651644336,52.1010962241169,4.81120584652862,20.4019488428745,25.1522533495737,1.73568818514007
"E02006932",3788,1194,624,1642,328,2033,499,292,999,243,1755,695,332,643,85,31.5205913410771,16.4730728616684,43.3474128827878,8.65892291446674,53.6694825765575,13.1731784582893,7.70855332629356,26.3727560718057,6.41499472016896,46.3305174234425,18.3474128827878,8.76451953537487,16.974656810982,2.24392819429778
"E02006933",3169,223,386,2030,530,1903,105,145,1265,388,1266,118,241,765,142,7.03692016408962,12.1804985799937,64.0580624802777,16.724518775639,60.0504891132849,3.31334805932471,4.57557589144841,39.917955190912,12.2436099715999,39.9495108867151,3.72357210476491,7.60492268854528,24.1401072893657,4.48090880403913
"E02006934",3312,319,311,2173,509,2050,147,142,1383,378,1262,172,169,790,131,9.63164251207729,9.39009661835749,65.6099033816425,15.3683574879227,61.8961352657005,4.43840579710145,4.28743961352657,41.7572463768116,11.4130434782609,38.1038647342995,5.19323671497585,5.10265700483092,23.8526570048309,3.95531400966184
