"GeographyCode","KS209EW0001","KS209EW0002","KS209EW0003","KS209EW0004","KS209EW0005","KS209EW0006","KS209EW0007","KS209EW0008","KS209EW0009","KS209EW0010","KS209EW0011","KS209EW0012","KS209EW0013","KS209EW0014","KS209EW0015","KS209EW0016","KS209EW0017","KS209EW0018","KS209EW0019"
"E00033041",262,195,0,0,4,3,0,0,36,24,74.4274809160305,0,0,1.52671755725191,1.14503816793893,0,0,13.7404580152672,9.16030534351145
"E00033042",239,181,0,0,0,0,1,1,40,16,75.7322175732218,0,0,0,0,0.418410041841004,0.418410041841004,16.7364016736402,6.69456066945607
"E00033043",252,177,0,1,0,0,0,0,57,17,70.2380952380952,0,0.396825396825397,0,0,0,0,22.6190476190476,6.74603174603175
"E00033044",239,167,0,0,3,0,0,0,49,20,69.8744769874477,0,0,1.25523012552301,0,0,0,20.5020920502092,8.36820083682008
"E00033045",215,177,0,0,0,2,0,0,26,10,82.3255813953488,0,0,0,0.930232558139535,0,0,12.093023255814,4.65116279069767
"E00033046",180,96,0,0,29,4,2,0,34,15,53.3333333333333,0,0,16.1111111111111,2.22222222222222,1.11111111111111,0,18.8888888888889,8.33333333333333
"E00033047",328,259,0,1,6,1,0,1,46,14,78.9634146341463,0,0.304878048780488,1.82926829268293,0.304878048780488,0,0.304878048780488,14.0243902439024,4.26829268292683
"E00033048",252,172,2,0,0,15,0,0,48,15,68.2539682539683,0.793650793650794,0,0,5.95238095238095,0,0,19.047619047619,5.95238095238095
"E00033049",372,242,0,1,0,4,1,2,102,20,65.0537634408602,0,0.268817204301075,0,1.0752688172043,0.268817204301075,0.537634408602151,27.4193548387097,5.37634408602151
"E00033050",227,178,3,0,0,0,0,0,36,10,78.4140969162996,1.3215859030837,0,0,0,0,0,15.8590308370044,4.40528634361234
"E00033051",308,145,3,0,5,22,0,2,108,23,47.0779220779221,0.974025974025974,0,1.62337662337662,7.14285714285714,0,0.649350649350649,35.0649350649351,7.46753246753247
"E00033052",379,205,2,2,0,7,0,1,122,40,54.089709762533,0.527704485488127,0.527704485488127,0,1.84696569920844,0,0.263852242744063,32.1899736147757,10.5540897097625
"E00033053",278,170,0,0,0,6,0,1,89,12,61.1510791366906,0,0,0,2.15827338129496,0,0.359712230215827,32.0143884892086,4.31654676258993
"E00033054",158,117,0,0,0,0,0,1,33,7,74.0506329113924,0,0,0,0,0,0.632911392405063,20.8860759493671,4.43037974683544
"E00033055",244,125,1,0,0,1,0,0,96,21,51.2295081967213,0.409836065573771,0,0,0.409836065573771,0,0,39.344262295082,8.60655737704918
"E00033056",278,197,0,0,0,6,0,1,55,19,70.863309352518,0,0,0,2.15827338129496,0,0.359712230215827,19.7841726618705,6.83453237410072
"E00033057",292,209,0,0,0,9,0,0,52,22,71.5753424657534,0,0,0,3.08219178082192,0,0,17.8082191780822,7.53424657534247
"E00033059",307,208,0,0,1,10,0,2,47,39,67.7524429967427,0,0,0.325732899022801,3.25732899022801,0,0.651465798045603,15.3094462540717,12.7035830618893
"E00033060",204,177,0,0,1,0,1,0,13,12,86.7647058823529,0,0,0.490196078431373,0,0.490196078431373,0,6.37254901960784,5.88235294117647
"E00033061",235,166,0,0,0,7,1,0,39,22,70.6382978723404,0,0,0,2.97872340425532,0.425531914893617,0,16.5957446808511,9.36170212765957
"E00033062",264,221,0,0,1,2,0,0,37,3,83.7121212121212,0,0,0.378787878787879,0.757575757575758,0,0,14.0151515151515,1.13636363636364
"E00033063",259,196,3,0,0,0,0,1,41,18,75.6756756756757,1.15830115830116,0,0,0,0,0.386100386100386,15.8301158301158,6.94980694980695
"E00033064",235,169,1,0,0,3,0,0,50,12,71.9148936170213,0.425531914893617,0,0,1.27659574468085,0,0,21.2765957446809,5.1063829787234
"E00033065",293,190,1,0,2,0,0,0,84,16,64.8464163822526,0.341296928327645,0,0.68259385665529,0,0,0,28.6689419795222,5.46075085324232
"E00033066",242,133,3,0,3,1,0,2,88,12,54.9586776859504,1.2396694214876,0,1.2396694214876,0.413223140495868,0,0.826446280991736,36.3636363636364,4.95867768595041
"E00033067",279,106,1,1,0,21,0,3,114,33,37.9928315412186,0.3584229390681,0.3584229390681,0,7.52688172043011,0,1.0752688172043,40.8602150537634,11.8279569892473
"E00033068",327,159,3,3,4,1,0,0,134,23,48.6238532110092,0.917431192660551,0.917431192660551,1.22324159021407,0.305810397553517,0,0,40.9785932721713,7.03363914373089
"E00033069",248,105,0,0,0,27,0,0,88,28,42.3387096774194,0,0,0,10.8870967741935,0,0,35.4838709677419,11.2903225806452
"E00033070",279,153,4,2,1,2,0,2,81,34,54.8387096774194,1.4336917562724,0.716845878136201,0.3584229390681,0.716845878136201,0,0.716845878136201,29.0322580645161,12.1863799283154
"E00033071",275,113,6,0,9,3,1,1,109,33,41.0909090909091,2.18181818181818,0,3.27272727272727,1.09090909090909,0.363636363636364,0.363636363636364,39.6363636363636,12
"E00033072",304,152,0,4,1,13,2,3,115,14,50,0,1.31578947368421,0.328947368421053,4.27631578947368,0.657894736842105,0.986842105263158,37.828947368421,4.60526315789474
"E00033073",257,130,3,1,0,6,0,3,94,20,50.5836575875486,1.16731517509728,0.389105058365759,0,2.33463035019455,0,1.16731517509728,36.5758754863813,7.78210116731517
"E00033074",299,145,4,0,2,8,1,2,112,25,48.494983277592,1.33779264214047,0,0.668896321070234,2.67558528428094,0.334448160535117,0.668896321070234,37.4581939799331,8.36120401337793
"E00033075",254,158,1,1,1,10,0,3,64,16,62.2047244094488,0.393700787401575,0.393700787401575,0.393700787401575,3.93700787401575,0,1.18110236220472,25.1968503937008,6.2992125984252
"E00033076",397,234,0,0,64,7,0,0,69,23,58.9420654911839,0,0,16.1209068010076,1.7632241813602,0,0,17.3803526448363,5.79345088161209
"E00033077",292,147,0,0,4,0,0,0,99,42,50.3424657534247,0,0,1.36986301369863,0,0,0,33.9041095890411,14.3835616438356
"E00033078",329,199,0,1,1,18,0,0,67,43,60.4863221884498,0,0.303951367781155,0.303951367781155,5.47112462006079,0,0,20.3647416413374,13.0699088145897
"E00033079",230,124,0,0,3,17,0,1,71,14,53.9130434782609,0,0,1.30434782608696,7.39130434782609,0,0.434782608695652,30.8695652173913,6.08695652173913
"E00033080",197,128,0,4,0,9,0,0,42,14,64.9746192893401,0,2.03045685279188,0,4.56852791878173,0,0,21.3197969543147,7.10659898477157
"E00033081",220,148,2,0,1,1,0,0,53,15,67.2727272727273,0.909090909090909,0,0.454545454545455,0.454545454545455,0,0,24.0909090909091,6.81818181818182
"E00033082",312,203,0,7,20,13,0,1,49,19,65.0641025641026,0,2.24358974358974,6.41025641025641,4.16666666666667,0,0.32051282051282,15.7051282051282,6.08974358974359
"E00033083",336,236,2,12,20,7,5,0,35,19,70.2380952380952,0.595238095238095,3.57142857142857,5.95238095238095,2.08333333333333,1.48809523809524,0,10.4166666666667,5.65476190476191
"E00033084",325,261,2,0,1,0,0,1,37,23,80.3076923076923,0.615384615384615,0,0.307692307692308,0,0,0.307692307692308,11.3846153846154,7.07692307692308
"E00033085",321,253,1,3,0,4,3,0,40,17,78.816199376947,0.311526479750779,0.934579439252336,0,1.24610591900312,0.934579439252336,0,12.4610591900312,5.29595015576324
"E00033086",249,216,1,0,3,1,0,0,22,6,86.7469879518072,0.401606425702811,0,1.20481927710843,0.401606425702811,0,0,8.83534136546185,2.40963855421687
"E00033087",397,276,1,1,8,36,1,0,57,17,69.5214105793451,0.251889168765743,0.251889168765743,2.01511335012594,9.06801007556675,0.251889168765743,0,14.3576826196474,4.28211586901763
"E00033088",239,196,0,0,0,0,0,1,30,12,82.0083682008368,0,0,0,0,0,0.418410041841004,12.5523012552301,5.02092050209205
"E00033089",302,226,0,0,1,8,1,2,40,24,74.8344370860927,0,0,0.33112582781457,2.64900662251656,0.33112582781457,0.662251655629139,13.2450331125828,7.94701986754967
"E00033090",376,312,3,0,0,3,0,0,39,19,82.9787234042553,0.797872340425532,0,0,0.797872340425532,0,0,10.3723404255319,5.0531914893617
"E00033091",306,258,0,0,3,0,0,0,30,15,84.3137254901961,0,0,0.980392156862745,0,0,0,9.80392156862745,4.90196078431373
"E00033092",307,262,0,0,0,0,0,0,24,21,85.3420195439739,0,0,0,0,0,0,7.81758957654723,6.84039087947883
"E00033093",372,288,1,0,0,0,0,0,60,23,77.4193548387097,0.268817204301075,0,0,0,0,0,16.1290322580645,6.18279569892473
"E00033094",328,271,0,0,1,5,0,0,28,23,82.6219512195122,0,0,0.304878048780488,1.52439024390244,0,0,8.53658536585366,7.01219512195122
"E00033095",443,291,0,2,8,1,1,3,92,45,65.6884875846501,0,0.451467268623025,1.8058690744921,0.225733634311512,0.225733634311512,0.677200902934537,20.7674943566591,10.1580135440181
"E00033096",262,173,0,4,23,17,0,0,29,16,66.030534351145,0,1.52671755725191,8.77862595419847,6.48854961832061,0,0,11.0687022900763,6.10687022900763
"E00033097",263,211,0,0,0,0,0,2,28,22,80.2281368821293,0,0,0,0,0,0.760456273764259,10.6463878326996,8.36501901140684
"E00033098",277,229,0,0,3,0,0,1,32,12,82.6714801444043,0,0,1.08303249097473,0,0,0.36101083032491,11.5523465703971,4.33212996389892
"E00033099",163,150,0,0,1,0,0,0,8,4,92.0245398773006,0,0,0.613496932515337,0,0,0,4.9079754601227,2.45398773006135
"E00033100",297,236,3,0,0,0,0,0,39,19,79.4612794612795,1.01010101010101,0,0,0,0,0,13.1313131313131,6.3973063973064
"E00033101",212,157,0,1,0,2,1,0,31,20,74.0566037735849,0,0.471698113207547,0,0.943396226415094,0.471698113207547,0,14.622641509434,9.43396226415094
"E00033102",429,305,2,0,1,5,0,1,93,22,71.0955710955711,0.466200466200466,0,0.233100233100233,1.16550116550117,0,0.233100233100233,21.6783216783217,5.12820512820513
"E00033103",298,240,2,0,0,8,0,0,23,25,80.5369127516778,0.671140939597315,0,0,2.68456375838926,0,0,7.71812080536913,8.38926174496644
"E00033104",275,204,5,0,0,6,0,0,46,14,74.1818181818182,1.81818181818182,0,0,2.18181818181818,0,0,16.7272727272727,5.09090909090909
"E00033105",293,255,0,0,0,0,0,0,25,13,87.0307167235495,0,0,0,0,0,0,8.53242320819113,4.43686006825939
"E00033106",286,236,1,0,0,1,0,0,33,15,82.5174825174825,0.34965034965035,0,0,0.34965034965035,0,0,11.5384615384615,5.24475524475525
"E00033107",353,243,1,17,3,25,5,0,47,12,68.8385269121813,0.28328611898017,4.81586402266289,0.84985835694051,7.08215297450425,1.41643059490085,0,13.314447592068,3.39943342776204
"E00033108",317,245,1,0,0,0,4,1,54,12,77.2870662460568,0.315457413249211,0,0,0,1.26182965299685,0.315457413249211,17.0347003154574,3.78548895899054
"E00033109",322,241,0,0,0,1,0,0,49,31,74.8447204968944,0,0,0,0.31055900621118,0,0,15.2173913043478,9.62732919254658
"E00033110",340,280,0,1,0,0,0,1,39,19,82.3529411764706,0,0.294117647058824,0,0,0,0.294117647058824,11.4705882352941,5.58823529411765
"E00033112",308,214,1,3,4,15,0,0,57,14,69.4805194805195,0.324675324675325,0.974025974025974,1.2987012987013,4.87012987012987,0,0,18.5064935064935,4.54545454545455
"E00033113",246,155,1,5,28,1,0,0,40,16,63.0081300813008,0.40650406504065,2.03252032520325,11.3821138211382,0.40650406504065,0,0,16.260162601626,6.50406504065041
"E00033114",308,242,0,3,8,6,0,0,27,22,78.5714285714286,0,0.974025974025974,2.5974025974026,1.94805194805195,0,0,8.76623376623377,7.14285714285714
"E00033115",132,94,0,0,7,2,3,0,19,7,71.2121212121212,0,0,5.3030303030303,1.51515151515152,2.27272727272727,0,14.3939393939394,5.3030303030303
"E00033116",190,149,0,0,1,1,0,0,27,12,78.4210526315789,0,0,0.526315789473684,0.526315789473684,0,0,14.2105263157895,6.31578947368421
"E00033117",385,285,1,5,6,15,0,1,50,22,74.025974025974,0.25974025974026,1.2987012987013,1.55844155844156,3.8961038961039,0,0.25974025974026,12.987012987013,5.71428571428571
"E00033118",331,278,0,0,2,9,0,0,25,17,83.987915407855,0,0,0.604229607250755,2.7190332326284,0,0,7.55287009063444,5.13595166163142
"E00033119",262,180,0,0,8,15,0,0,39,20,68.7022900763359,0,0,3.05343511450382,5.72519083969466,0,0,14.8854961832061,7.63358778625954
"E00033120",313,262,0,0,0,5,0,0,33,13,83.7060702875399,0,0,0,1.59744408945687,0,0,10.5431309904153,4.15335463258786
"E00033121",220,178,1,0,0,0,0,1,23,17,80.9090909090909,0.454545454545455,0,0,0,0,0.454545454545455,10.4545454545455,7.72727272727273
"E00033122",275,241,0,0,0,0,0,0,22,12,87.6363636363636,0,0,0,0,0,0,8,4.36363636363636
"E00033123",258,219,0,0,0,0,0,0,21,18,84.8837209302326,0,0,0,0,0,0,8.13953488372093,6.97674418604651
"E00033124",307,200,2,14,11,6,0,1,63,10,65.1465798045603,0.651465798045603,4.56026058631922,3.58306188925081,1.95439739413681,0,0.325732899022801,20.5211726384365,3.25732899022801
"E00033125",187,125,1,1,0,1,0,3,39,17,66.8449197860963,0.53475935828877,0.53475935828877,0,0.53475935828877,0,1.60427807486631,20.855614973262,9.09090909090909
"E00033126",254,209,0,0,0,0,0,0,23,22,82.2834645669291,0,0,0,0,0,0,9.05511811023622,8.66141732283465
"E00033127",524,383,4,2,5,0,0,2,103,25,73.0916030534351,0.763358778625954,0.381679389312977,0.954198473282443,0,0,0.381679389312977,19.6564885496183,4.77099236641221
"E00033128",268,214,0,4,0,5,0,0,28,17,79.8507462686567,0,1.49253731343284,0,1.86567164179104,0,0,10.4477611940298,6.34328358208955
"E00033129",256,200,0,5,0,7,0,0,33,11,78.125,0,1.953125,0,2.734375,0,0,12.890625,4.296875
"E00033130",360,280,0,28,2,8,0,0,30,12,77.7777777777778,0,7.77777777777778,0.555555555555556,2.22222222222222,0,0,8.33333333333333,3.33333333333333
"E00033131",275,201,0,0,0,0,0,0,49,25,73.0909090909091,0,0,0,0,0,0,17.8181818181818,9.09090909090909
"E00033132",459,373,0,0,0,7,0,0,55,24,81.2636165577342,0,0,0,1.52505446623094,0,0,11.9825708061002,5.22875816993464
"E00033133",366,309,0,0,0,0,0,1,39,17,84.4262295081967,0,0,0,0,0,0.273224043715847,10.655737704918,4.6448087431694
"E00033134",190,135,2,0,0,0,0,1,36,16,71.0526315789474,1.05263157894737,0,0,0,0,0.526315789473684,18.9473684210526,8.42105263157895
"E00033135",445,314,1,4,0,3,5,1,79,38,70.561797752809,0.224719101123596,0.898876404494382,0,0.674157303370786,1.12359550561798,0.224719101123596,17.752808988764,8.53932584269663
"E00033136",225,174,3,0,0,0,0,0,35,13,77.3333333333333,1.33333333333333,0,0,0,0,0,15.5555555555556,5.77777777777778
"E00033137",289,175,0,0,0,29,0,0,54,31,60.5536332179931,0,0,0,10.0346020761246,0,0,18.6851211072664,10.7266435986159
"E00033138",171,121,1,0,0,0,0,0,39,10,70.7602339181287,0.584795321637427,0,0,0,0,0,22.8070175438596,5.84795321637427
"E00033139",248,202,0,0,0,0,0,1,32,13,81.4516129032258,0,0,0,0,0,0.403225806451613,12.9032258064516,5.24193548387097
"E00033140",202,164,0,0,0,0,1,0,17,20,81.1881188118812,0,0,0,0,0.495049504950495,0,8.41584158415842,9.9009900990099
"E00033141",208,177,0,0,0,0,0,0,24,7,85.0961538461538,0,0,0,0,0,0,11.5384615384615,3.36538461538462
"E00033142",273,209,2,0,0,0,0,1,47,14,76.5567765567766,0.732600732600733,0,0,0,0,0.366300366300366,17.2161172161172,5.12820512820513
"E00033143",261,186,0,6,1,2,0,0,55,11,71.264367816092,0,2.29885057471264,0.383141762452107,0.766283524904214,0,0,21.0727969348659,4.21455938697318
"E00033144",204,125,0,0,0,1,0,0,57,21,61.2745098039216,0,0,0,0.490196078431373,0,0,27.9411764705882,10.2941176470588
"E00033145",294,225,2,0,0,1,0,0,47,19,76.530612244898,0.680272108843537,0,0,0.340136054421769,0,0,15.9863945578231,6.46258503401361
"E00033146",304,226,4,0,0,1,0,2,52,19,74.3421052631579,1.31578947368421,0,0,0.328947368421053,0,0.657894736842105,17.1052631578947,6.25
"E00033147",308,255,0,0,0,5,0,0,41,7,82.7922077922078,0,0,0,1.62337662337662,0,0,13.3116883116883,2.27272727272727
"E00033148",258,217,1,0,0,0,0,0,26,14,84.1085271317829,0.387596899224806,0,0,0,0,0,10.077519379845,5.42635658914729
"E00033149",226,168,0,0,0,0,0,1,44,13,74.3362831858407,0,0,0,0,0,0.442477876106195,19.4690265486726,5.75221238938053
"E00033150",316,236,2,0,0,1,0,3,59,15,74.6835443037975,0.632911392405063,0,0,0.316455696202532,0,0.949367088607595,18.6708860759494,4.74683544303798
"E00033151",262,177,1,0,0,4,0,2,66,12,67.5572519083969,0.381679389312977,0,0,1.52671755725191,0,0.763358778625954,25.1908396946565,4.58015267175572
"E00033152",305,205,7,0,1,16,1,0,59,16,67.2131147540984,2.29508196721311,0,0.327868852459016,5.24590163934426,0.327868852459016,0,19.344262295082,5.24590163934426
"E00033153",427,331,1,0,0,0,0,2,51,42,77.5175644028103,0.234192037470726,0,0,0,0,0.468384074941452,11.943793911007,9.83606557377049
"E00033154",156,93,0,0,0,0,0,0,49,14,59.6153846153846,0,0,0,0,0,0,31.4102564102564,8.97435897435897
"E00033155",266,205,0,0,3,8,0,0,38,12,77.0676691729323,0,0,1.12781954887218,3.00751879699248,0,0,14.2857142857143,4.51127819548872
"E00033156",238,169,0,0,0,19,4,2,37,7,71.0084033613445,0,0,0,7.98319327731092,1.68067226890756,0.840336134453782,15.546218487395,2.94117647058824
"E00033157",326,203,1,1,1,3,5,0,90,22,62.2699386503067,0.306748466257669,0.306748466257669,0.306748466257669,0.920245398773006,1.53374233128834,0,27.6073619631902,6.74846625766871
"E00033158",302,229,1,0,0,0,0,0,52,20,75.8278145695364,0.33112582781457,0,0,0,0,0,17.2185430463576,6.62251655629139
"E00033159",197,131,0,3,0,12,0,1,34,16,66.497461928934,0,1.52284263959391,0,6.09137055837564,0,0.50761421319797,17.258883248731,8.12182741116751
"E00033160",354,252,1,1,0,16,0,1,53,30,71.1864406779661,0.282485875706215,0.282485875706215,0,4.51977401129944,0,0.282485875706215,14.9717514124294,8.47457627118644
"E00033161",295,223,0,1,0,9,0,0,45,17,75.593220338983,0,0.338983050847458,0,3.05084745762712,0,0,15.2542372881356,5.76271186440678
"E00033162",280,168,1,0,0,20,0,0,78,13,60,0.357142857142857,0,0,7.14285714285714,0,0,27.8571428571429,4.64285714285714
"E00033163",277,202,1,0,0,9,0,0,46,19,72.9241877256318,0.36101083032491,0,0,3.24909747292419,0,0,16.6064981949458,6.85920577617329
"E00033164",351,272,0,0,0,2,0,0,51,26,77.4928774928775,0,0,0,0.56980056980057,0,0,14.5299145299145,7.40740740740741
"E00033165",166,136,0,1,0,0,0,0,20,9,81.9277108433735,0,0.602409638554217,0,0,0,0,12.0481927710843,5.42168674698795
"E00033166",158,133,0,0,0,1,0,0,20,4,84.1772151898734,0,0,0,0.632911392405063,0,0,12.6582278481013,2.53164556962025
"E00033167",310,240,0,5,0,0,0,2,50,13,77.4193548387097,0,1.61290322580645,0,0,0,0.645161290322581,16.1290322580645,4.19354838709677
"E00033168",285,241,0,0,0,0,0,0,31,13,84.5614035087719,0,0,0,0,0,0,10.8771929824561,4.56140350877193
"E00033169",302,262,1,0,0,0,0,0,22,17,86.7549668874172,0.33112582781457,0,0,0,0,0,7.28476821192053,5.62913907284768
"E00033170",360,298,4,1,0,0,0,1,39,17,82.7777777777778,1.11111111111111,0.277777777777778,0,0,0,0.277777777777778,10.8333333333333,4.72222222222222
"E00033171",345,290,0,0,0,1,0,1,41,12,84.0579710144928,0,0,0,0.289855072463768,0,0.289855072463768,11.8840579710145,3.47826086956522
"E00033172",242,177,3,0,0,1,1,2,42,16,73.1404958677686,1.2396694214876,0,0,0.413223140495868,0.413223140495868,0.826446280991736,17.3553719008264,6.61157024793388
"E00033173",315,275,0,0,0,0,0,1,25,14,87.3015873015873,0,0,0,0,0,0.317460317460317,7.93650793650794,4.44444444444444
"E00033174",297,214,2,0,0,0,0,1,62,18,72.0538720538721,0.673400673400673,0,0,0,0,0.336700336700337,20.8754208754209,6.06060606060606
"E00033175",279,250,1,1,1,0,0,0,17,9,89.6057347670251,0.3584229390681,0.3584229390681,0.3584229390681,0,0,0,6.09318996415771,3.2258064516129
"E00033176",264,206,0,0,0,0,0,1,47,10,78.030303030303,0,0,0,0,0,0.378787878787879,17.8030303030303,3.78787878787879
