"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E01006652",71,30,15,26,6,3,3,0,65,27,12,26,42.2535211267606,21.1267605633803,36.6197183098592,8.45070422535211,4.22535211267606,4.22535211267606,0,91.5492957746479,38.0281690140845,16.9014084507042,36.6197183098592
"E01006653",71,19,15,37,2,0,0,2,69,19,15,35,26.7605633802817,21.1267605633803,52.112676056338,2.8169014084507,0,0,2.8169014084507,97.1830985915493,26.7605633802817,21.1267605633803,49.2957746478873
"E01006654",60,17,21,22,7,3,3,1,53,14,18,21,28.3333333333333,35,36.6666666666667,11.6666666666667,5,5,1.66666666666667,88.3333333333333,23.3333333333333,30,35
"E01006655",74,31,21,22,4,2,1,1,70,29,20,21,41.8918918918919,28.3783783783784,29.7297297297297,5.40540540540541,2.7027027027027,1.35135135135135,1.35135135135135,94.5945945945946,39.1891891891892,27.027027027027,28.3783783783784
"E01006656",80,24,23,33,3,0,2,1,77,24,21,32,30,28.75,41.25,3.75,0,2.5,1.25,96.25,30,26.25,40
"E01006657",70,19,15,36,2,1,1,0,68,18,14,36,27.1428571428571,21.4285714285714,51.4285714285714,2.85714285714286,1.42857142857143,1.42857142857143,0,97.1428571428571,25.7142857142857,20,51.4285714285714
"E01006658",95,46,13,36,3,2,1,0,92,44,12,36,48.4210526315789,13.6842105263158,37.8947368421053,3.15789473684211,2.10526315789474,1.05263157894737,0,96.8421052631579,46.3157894736842,12.6315789473684,37.8947368421053
"E01006659",69,20,12,37,9,0,3,6,60,20,9,31,28.9855072463768,17.3913043478261,53.6231884057971,13.0434782608696,0,4.34782608695652,8.69565217391304,86.9565217391304,28.9855072463768,13.0434782608696,44.9275362318841
"E01006660",57,21,11,25,6,0,2,4,51,21,9,21,36.8421052631579,19.2982456140351,43.859649122807,10.5263157894737,0,3.50877192982456,7.01754385964912,89.4736842105263,36.8421052631579,15.7894736842105,36.8421052631579
"E01006661",99,31,15,53,1,0,1,0,98,31,14,53,31.3131313131313,15.1515151515152,53.5353535353535,1.01010101010101,0,1.01010101010101,0,98.989898989899,31.3131313131313,14.1414141414141,53.5353535353535
"E01006662",87,31,12,44,5,1,1,3,82,30,11,41,35.632183908046,13.7931034482759,50.5747126436782,5.74712643678161,1.14942528735632,1.14942528735632,3.44827586206897,94.2528735632184,34.4827586206897,12.6436781609195,47.1264367816092
"E01006663",66,28,13,25,1,0,1,0,65,28,12,25,42.4242424242424,19.6969696969697,37.8787878787879,1.51515151515152,0,1.51515151515152,0,98.4848484848485,42.4242424242424,18.1818181818182,37.8787878787879
"E01006664",123,34,23,66,15,0,5,10,108,34,18,56,27.6422764227642,18.6991869918699,53.6585365853659,12.1951219512195,0,4.0650406504065,8.13008130081301,87.8048780487805,27.6422764227642,14.6341463414634,45.5284552845528
"E01006665",61,32,15,14,4,1,3,0,57,31,12,14,52.4590163934426,24.5901639344262,22.9508196721311,6.55737704918033,1.63934426229508,4.91803278688525,0,93.4426229508197,50.8196721311475,19.672131147541,22.9508196721311
"E01006666",44,19,17,8,4,0,2,2,40,19,15,6,43.1818181818182,38.6363636363636,18.1818181818182,9.09090909090909,0,4.54545454545455,4.54545454545455,90.9090909090909,43.1818181818182,34.0909090909091,13.6363636363636
"E01006667",69,25,17,27,2,0,2,0,67,25,15,27,36.231884057971,24.6376811594203,39.1304347826087,2.89855072463768,0,2.89855072463768,0,97.1014492753623,36.231884057971,21.7391304347826,39.1304347826087
"E01006668",63,31,16,16,7,1,4,2,56,30,12,14,49.2063492063492,25.3968253968254,25.3968253968254,11.1111111111111,1.58730158730159,6.34920634920635,3.17460317460317,88.8888888888889,47.6190476190476,19.047619047619,22.2222222222222
"E01006669",47,18,17,12,3,0,1,2,44,18,16,10,38.2978723404255,36.1702127659575,25.531914893617,6.38297872340426,0,2.12765957446809,4.25531914893617,93.6170212765958,38.2978723404255,34.0425531914894,21.2765957446809
"E01006670",71,27,23,21,11,2,4,5,60,25,19,16,38.0281690140845,32.3943661971831,29.5774647887324,15.4929577464789,2.8169014084507,5.63380281690141,7.04225352112676,84.5070422535211,35.2112676056338,26.7605633802817,22.5352112676056
"E01006671",53,16,12,25,6,1,4,1,47,15,8,24,30.188679245283,22.6415094339623,47.1698113207547,11.3207547169811,1.88679245283019,7.54716981132075,1.88679245283019,88.6792452830189,28.3018867924528,15.0943396226415,45.2830188679245
"E01006672",138,33,20,85,8,1,1,6,130,32,19,79,23.9130434782609,14.4927536231884,61.5942028985507,5.79710144927536,0.72463768115942,0.72463768115942,4.34782608695652,94.2028985507246,23.1884057971014,13.768115942029,57.2463768115942
"E01006673",127,26,20,81,10,2,1,7,117,24,19,74,20.4724409448819,15.748031496063,63.7795275590551,7.8740157480315,1.5748031496063,0.78740157480315,5.51181102362205,92.1259842519685,18.8976377952756,14.9606299212598,58.2677165354331
"E01006674",116,23,13,80,10,0,0,10,106,23,13,70,19.8275862068966,11.2068965517241,68.9655172413793,8.62068965517241,0,0,8.62068965517241,91.3793103448276,19.8275862068966,11.2068965517241,60.3448275862069
"E01006675",46,14,8,24,6,1,0,5,40,13,8,19,30.4347826086957,17.3913043478261,52.1739130434783,13.0434782608696,2.17391304347826,0,10.8695652173913,86.9565217391304,28.2608695652174,17.3913043478261,41.304347826087
"E01006676",147,39,25,83,19,4,1,14,128,35,24,69,26.530612244898,17.0068027210884,56.4625850340136,12.9251700680272,2.72108843537415,0.680272108843537,9.52380952380952,87.0748299319728,23.8095238095238,16.3265306122449,46.9387755102041
"E01006677",97,34,6,57,12,9,0,3,85,25,6,54,35.0515463917526,6.18556701030928,58.7628865979381,12.3711340206186,9.27835051546392,0,3.09278350515464,87.6288659793814,25.7731958762887,6.18556701030928,55.6701030927835
"E01006678",119,36,13,70,22,5,0,17,97,31,13,53,30.2521008403361,10.9243697478992,58.8235294117647,18.4873949579832,4.20168067226891,0,14.2857142857143,81.5126050420168,26.0504201680672,10.9243697478992,44.5378151260504
"E01006679",144,26,12,106,15,2,0,13,129,24,12,93,18.0555555555556,8.33333333333333,73.6111111111111,10.4166666666667,1.38888888888889,0,9.02777777777778,89.5833333333333,16.6666666666667,8.33333333333333,64.5833333333333
"E01006680",34,17,12,5,2,0,2,0,32,17,10,5,50,35.2941176470588,14.7058823529412,5.88235294117647,0,5.88235294117647,0,94.1176470588235,50,29.4117647058824,14.7058823529412
"E01006681",51,18,10,23,5,0,1,4,46,18,9,19,35.2941176470588,19.6078431372549,45.0980392156863,9.80392156862745,0,1.96078431372549,7.84313725490196,90.1960784313726,35.2941176470588,17.6470588235294,37.2549019607843
"E01006682",23,8,11,4,1,0,1,0,22,8,10,4,34.7826086956522,47.8260869565217,17.3913043478261,4.34782608695652,0,4.34782608695652,0,95.6521739130435,34.7826086956522,43.4782608695652,17.3913043478261
"E01006683",21,11,8,2,2,0,2,0,19,11,6,2,52.3809523809524,38.0952380952381,9.52380952380952,9.52380952380952,0,9.52380952380952,0,90.4761904761905,52.3809523809524,28.5714285714286,9.52380952380952
"E01006684",65,20,29,16,12,6,6,0,53,14,23,16,30.7692307692308,44.6153846153846,24.6153846153846,18.4615384615385,9.23076923076923,9.23076923076923,0,81.5384615384615,21.5384615384615,35.3846153846154,24.6153846153846
"E01006685",26,4,12,10,8,1,4,3,18,3,8,7,15.3846153846154,46.1538461538462,38.4615384615385,30.7692307692308,3.84615384615385,15.3846153846154,11.5384615384615,69.2307692307692,11.5384615384615,30.7692307692308,26.9230769230769
"E01006686",23,9,9,5,0,0,0,0,23,9,9,5,39.1304347826087,39.1304347826087,21.7391304347826,0,0,0,0,100,39.1304347826087,39.1304347826087,21.7391304347826
"E01006687",38,13,13,12,4,0,3,1,34,13,10,11,34.2105263157895,34.2105263157895,31.5789473684211,10.5263157894737,0,7.89473684210526,2.63157894736842,89.4736842105263,34.2105263157895,26.3157894736842,28.9473684210526
"E01006688",37,16,10,11,1,0,0,1,36,16,10,10,43.2432432432432,27.027027027027,29.7297297297297,2.7027027027027,0,0,2.7027027027027,97.2972972972973,43.2432432432432,27.027027027027,27.027027027027
"E01006689",35,15,13,7,1,0,1,0,34,15,12,7,42.8571428571429,37.1428571428571,20,2.85714285714286,0,2.85714285714286,0,97.1428571428571,42.8571428571429,34.2857142857143,20
"E01006690",81,24,16,41,4,0,2,2,77,24,14,39,29.6296296296296,19.7530864197531,50.6172839506173,4.93827160493827,0,2.46913580246914,2.46913580246914,95.0617283950617,29.6296296296296,17.2839506172839,48.1481481481481
"E01006691",95,16,15,64,9,0,5,4,86,16,10,60,16.8421052631579,15.7894736842105,67.3684210526316,9.47368421052632,0,5.26315789473684,4.21052631578947,90.5263157894737,16.8421052631579,10.5263157894737,63.1578947368421
"E01006692",110,27,23,60,16,1,9,6,94,26,14,54,24.5454545454545,20.9090909090909,54.5454545454545,14.5454545454545,0.909090909090909,8.18181818181818,5.45454545454545,85.4545454545455,23.6363636363636,12.7272727272727,49.0909090909091
"E01006693",48,15,10,23,2,0,1,1,46,15,9,22,31.25,20.8333333333333,47.9166666666667,4.16666666666667,0,2.08333333333333,2.08333333333333,95.8333333333333,31.25,18.75,45.8333333333333
"E01006694",134,28,29,77,8,1,5,2,126,27,24,75,20.8955223880597,21.6417910447761,57.4626865671642,5.97014925373134,0.746268656716418,3.73134328358209,1.49253731343284,94.0298507462687,20.1492537313433,17.910447761194,55.9701492537313
"E01006695",82,14,13,55,9,0,1,8,73,14,12,47,17.0731707317073,15.8536585365854,67.0731707317073,10.9756097560976,0,1.21951219512195,9.75609756097561,89.0243902439024,17.0731707317073,14.6341463414634,57.3170731707317
"E01006696",100,23,16,61,8,0,2,6,92,23,14,55,23,16,61,8,0,2,6,92,23,14,55
"E01006697",113,15,17,81,6,0,3,3,107,15,14,78,13.2743362831858,15.0442477876106,71.6814159292035,5.30973451327434,0,2.65486725663717,2.65486725663717,94.6902654867257,13.2743362831858,12.3893805309735,69.0265486725664
"E01006698",123,33,24,66,5,2,1,2,118,31,23,64,26.8292682926829,19.5121951219512,53.6585365853659,4.0650406504065,1.6260162601626,0.813008130081301,1.6260162601626,95.9349593495935,25.2032520325203,18.6991869918699,52.0325203252033
"E01006699",142,43,23,76,6,0,1,5,136,43,22,71,30.2816901408451,16.1971830985916,53.5211267605634,4.22535211267606,0,0.704225352112676,3.52112676056338,95.7746478873239,30.2816901408451,15.4929577464789,50
"E01006700",87,22,13,52,10,1,3,6,77,21,10,46,25.2873563218391,14.9425287356322,59.7701149425287,11.4942528735632,1.14942528735632,3.44827586206897,6.89655172413793,88.5057471264368,24.1379310344828,11.4942528735632,52.8735632183908
"E01006701",74,28,11,35,4,1,1,2,70,27,10,33,37.8378378378378,14.8648648648649,47.2972972972973,5.40540540540541,1.35135135135135,1.35135135135135,2.7027027027027,94.5945945945946,36.4864864864865,13.5135135135135,44.5945945945946
"E01006702",130,39,14,77,12,4,1,7,118,35,13,70,30,10.7692307692308,59.2307692307692,9.23076923076923,3.07692307692308,0.769230769230769,5.38461538461539,90.7692307692308,26.9230769230769,10,53.8461538461538
"E01006703",83,21,19,43,6,1,1,4,77,20,18,39,25.3012048192771,22.8915662650602,51.8072289156626,7.2289156626506,1.20481927710843,1.20481927710843,4.81927710843374,92.7710843373494,24.0963855421687,21.6867469879518,46.9879518072289
"E01006705",91,31,13,47,8,2,3,3,83,29,10,44,34.0659340659341,14.2857142857143,51.6483516483517,8.79120879120879,2.1978021978022,3.2967032967033,3.2967032967033,91.2087912087912,31.8681318681319,10.989010989011,48.3516483516484
"E01006706",97,33,13,51,12,4,1,7,85,29,12,44,34.020618556701,13.4020618556701,52.5773195876289,12.3711340206186,4.12371134020619,1.03092783505155,7.21649484536082,87.6288659793814,29.8969072164948,12.3711340206186,45.360824742268
"E01006707",86,25,14,47,5,1,1,3,81,24,13,44,29.0697674418605,16.2790697674419,54.6511627906977,5.81395348837209,1.16279069767442,1.16279069767442,3.48837209302326,94.1860465116279,27.906976744186,15.1162790697674,51.1627906976744
"E01006708",82,30,11,41,3,0,0,3,79,30,11,38,36.5853658536585,13.4146341463415,50,3.65853658536585,0,0,3.65853658536585,96.3414634146341,36.5853658536585,13.4146341463415,46.3414634146341
"E01006709",65,18,19,28,8,0,3,5,57,18,16,23,27.6923076923077,29.2307692307692,43.0769230769231,12.3076923076923,0,4.61538461538462,7.69230769230769,87.6923076923077,27.6923076923077,24.6153846153846,35.3846153846154
"E01006710",101,35,25,41,8,1,4,3,93,34,21,38,34.6534653465347,24.7524752475248,40.5940594059406,7.92079207920792,0.99009900990099,3.96039603960396,2.97029702970297,92.0792079207921,33.6633663366337,20.7920792079208,37.6237623762376
"E01006711",88,33,12,43,6,2,1,3,82,31,11,40,37.5,13.6363636363636,48.8636363636364,6.81818181818182,2.27272727272727,1.13636363636364,3.40909090909091,93.1818181818182,35.2272727272727,12.5,45.4545454545455
"E01006712",70,26,11,33,7,1,4,2,63,25,7,31,37.1428571428571,15.7142857142857,47.1428571428571,10,1.42857142857143,5.71428571428571,2.85714285714286,90,35.7142857142857,10,44.2857142857143
"E01006713",67,26,21,20,5,1,3,1,62,25,18,19,38.8059701492537,31.3432835820896,29.8507462686567,7.46268656716418,1.49253731343284,4.47761194029851,1.49253731343284,92.5373134328358,37.3134328358209,26.865671641791,28.3582089552239
"E01006716",115,41,23,51,15,1,7,7,100,40,16,44,35.6521739130435,20,44.3478260869565,13.0434782608696,0.869565217391304,6.08695652173913,6.08695652173913,86.9565217391304,34.7826086956522,13.9130434782609,38.2608695652174
"E01006717",57,21,18,18,4,1,2,1,53,20,16,17,36.8421052631579,31.5789473684211,31.5789473684211,7.01754385964912,1.75438596491228,3.50877192982456,1.75438596491228,92.9824561403509,35.0877192982456,28.0701754385965,29.8245614035088
"E01006718",59,19,18,22,3,0,3,0,56,19,15,22,32.2033898305085,30.5084745762712,37.2881355932203,5.08474576271187,0,5.08474576271187,0,94.9152542372881,32.2033898305085,25.4237288135593,37.2881355932203
"E01006719",83,27,14,42,3,1,1,1,80,26,13,41,32.5301204819277,16.8674698795181,50.6024096385542,3.6144578313253,1.20481927710843,1.20481927710843,1.20481927710843,96.3855421686747,31.3253012048193,15.6626506024096,49.3975903614458
"E01006720",115,23,15,77,13,5,1,7,102,18,14,70,20,13.0434782608696,66.9565217391304,11.304347826087,4.34782608695652,0.869565217391304,6.08695652173913,88.695652173913,15.6521739130435,12.1739130434783,60.8695652173913
"E01006721",140,43,17,80,10,7,1,2,130,36,16,78,30.7142857142857,12.1428571428571,57.1428571428571,7.14285714285714,5,0.714285714285714,1.42857142857143,92.8571428571429,25.7142857142857,11.4285714285714,55.7142857142857
"E01006722",45,17,8,20,4,0,1,3,41,17,7,17,37.7777777777778,17.7777777777778,44.4444444444444,8.88888888888889,0,2.22222222222222,6.66666666666667,91.1111111111111,37.7777777777778,15.5555555555556,37.7777777777778
"E01006723",44,14,8,22,7,2,2,3,37,12,6,19,31.8181818181818,18.1818181818182,50,15.9090909090909,4.54545454545455,4.54545454545455,6.81818181818182,84.0909090909091,27.2727272727273,13.6363636363636,43.1818181818182
"E01006724",24,7,6,11,4,1,2,1,20,6,4,10,29.1666666666667,25,45.8333333333333,16.6666666666667,4.16666666666667,8.33333333333333,4.16666666666667,83.3333333333333,25,16.6666666666667,41.6666666666667
"E01006725",82,23,16,43,11,6,2,3,71,17,14,40,28.0487804878049,19.5121951219512,52.4390243902439,13.4146341463415,7.31707317073171,2.4390243902439,3.65853658536585,86.5853658536585,20.7317073170732,17.0731707317073,48.780487804878
"E01006726",77,19,12,46,10,2,3,5,67,17,9,41,24.6753246753247,15.5844155844156,59.7402597402597,12.987012987013,2.5974025974026,3.8961038961039,6.49350649350649,87.012987012987,22.0779220779221,11.6883116883117,53.2467532467532
"E01006727",68,27,18,23,11,7,2,2,57,20,16,21,39.7058823529412,26.4705882352941,33.8235294117647,16.1764705882353,10.2941176470588,2.94117647058824,2.94117647058824,83.8235294117647,29.4117647058824,23.5294117647059,30.8823529411765
"E01006728",128,41,11,76,3,0,2,1,125,41,9,75,32.03125,8.59375,59.375,2.34375,0,1.5625,0.78125,97.65625,32.03125,7.03125,58.59375
"E01006729",130,49,20,61,8,1,4,3,122,48,16,58,37.6923076923077,15.3846153846154,46.9230769230769,6.15384615384615,0.769230769230769,3.07692307692308,2.30769230769231,93.8461538461538,36.9230769230769,12.3076923076923,44.6153846153846
"E01006730",88,31,14,43,6,1,2,3,82,30,12,40,35.2272727272727,15.9090909090909,48.8636363636364,6.81818181818182,1.13636363636364,2.27272727272727,3.40909090909091,93.1818181818182,34.0909090909091,13.6363636363636,45.4545454545455
"E01006731",70,15,7,48,5,0,0,5,65,15,7,43,21.4285714285714,10,68.5714285714286,7.14285714285714,0,0,7.14285714285714,92.8571428571429,21.4285714285714,10,61.4285714285714
"E01006732",150,47,20,83,3,0,1,2,147,47,19,81,31.3333333333333,13.3333333333333,55.3333333333333,2,0,0.666666666666667,1.33333333333333,98,31.3333333333333,12.6666666666667,54
"E01006734",151,47,17,87,18,6,3,9,133,41,14,78,31.1258278145695,11.2582781456954,57.6158940397351,11.9205298013245,3.97350993377483,1.98675496688742,5.96026490066225,88.0794701986755,27.1523178807947,9.27152317880795,51.6556291390728
"E01006735",93,30,11,52,7,0,4,3,86,30,7,49,32.258064516129,11.8279569892473,55.9139784946236,7.52688172043011,0,4.3010752688172,3.2258064516129,92.4731182795699,32.258064516129,7.52688172043011,52.6881720430108
"E01006736",95,26,15,54,3,0,2,1,92,26,13,53,27.3684210526316,15.7894736842105,56.8421052631579,3.15789473684211,0,2.10526315789474,1.05263157894737,96.8421052631579,27.3684210526316,13.6842105263158,55.7894736842105
"E01006737",87,25,16,46,3,0,1,2,84,25,15,44,28.735632183908,18.3908045977011,52.8735632183908,3.44827586206897,0,1.14942528735632,2.29885057471264,96.551724137931,28.735632183908,17.2413793103448,50.5747126436782
"E01006738",111,34,12,65,3,0,0,3,108,34,12,62,30.6306306306306,10.8108108108108,58.5585585585586,2.7027027027027,0,0,2.7027027027027,97.2972972972973,30.6306306306306,10.8108108108108,55.8558558558559
"E01006739",128,39,17,72,8,1,1,6,120,38,16,66,30.46875,13.28125,56.25,6.25,0.78125,0.78125,4.6875,93.75,29.6875,12.5,51.5625
"E01006740",94,29,5,60,8,1,2,5,86,28,3,55,30.8510638297872,5.31914893617021,63.8297872340426,8.51063829787234,1.06382978723404,2.12765957446809,5.31914893617021,91.4893617021277,29.7872340425532,3.19148936170213,58.5106382978723
"E01006741",106,34,15,57,8,1,2,5,98,33,13,52,32.0754716981132,14.1509433962264,53.7735849056604,7.54716981132075,0.943396226415094,1.88679245283019,4.71698113207547,92.4528301886792,31.1320754716981,12.2641509433962,49.0566037735849
"E01006742",51,19,10,22,3,0,1,2,48,19,9,20,37.2549019607843,19.6078431372549,43.1372549019608,5.88235294117647,0,1.96078431372549,3.92156862745098,94.1176470588235,37.2549019607843,17.6470588235294,39.2156862745098
"E01006743",125,38,32,55,11,3,3,5,114,35,29,50,30.4,25.6,44,8.8,2.4,2.4,4,91.2,28,23.2,40
"E01006744",87,31,19,37,1,0,1,0,86,31,18,37,35.632183908046,21.8390804597701,42.5287356321839,1.14942528735632,0,1.14942528735632,0,98.8505747126437,35.632183908046,20.6896551724138,42.5287356321839
"E01006745",132,49,15,68,12,3,1,8,120,46,14,60,37.1212121212121,11.3636363636364,51.5151515151515,9.09090909090909,2.27272727272727,0.757575757575758,6.06060606060606,90.9090909090909,34.8484848484849,10.6060606060606,45.4545454545455
"E01006746",68,17,7,44,3,2,0,1,65,15,7,43,25,10.2941176470588,64.7058823529412,4.41176470588235,2.94117647058824,0,1.47058823529412,95.5882352941177,22.0588235294118,10.2941176470588,63.2352941176471
"E01006747",38,14,3,21,3,0,2,1,35,14,1,20,36.8421052631579,7.89473684210526,55.2631578947368,7.89473684210526,0,5.26315789473684,2.63157894736842,92.1052631578947,36.8421052631579,2.63157894736842,52.6315789473684
"E01006748",61,26,11,24,2,0,0,2,59,26,11,22,42.6229508196721,18.0327868852459,39.344262295082,3.27868852459016,0,0,3.27868852459016,96.7213114754098,42.6229508196721,18.0327868852459,36.0655737704918
"E01006751",112,36,10,66,11,0,4,7,101,36,6,59,32.1428571428571,8.92857142857143,58.9285714285714,9.82142857142857,0,3.57142857142857,6.25,90.1785714285714,32.1428571428571,5.35714285714286,52.6785714285714
"E01006752",50,12,8,30,9,1,1,7,41,11,7,23,24,16,60,18,2,2,14,82,22,14,46
"E01006753",126,33,19,74,7,2,3,2,119,31,16,72,26.1904761904762,15.0793650793651,58.7301587301587,5.55555555555556,1.58730158730159,2.38095238095238,1.58730158730159,94.4444444444444,24.6031746031746,12.6984126984127,57.1428571428571
"E01006754",121,38,14,69,11,0,1,10,110,38,13,59,31.404958677686,11.5702479338843,57.0247933884297,9.09090909090909,0,0.826446280991736,8.26446280991736,90.9090909090909,31.404958677686,10.7438016528926,48.7603305785124
"E01006755",140,33,13,94,9,2,2,5,131,31,11,89,23.5714285714286,9.28571428571429,67.1428571428571,6.42857142857143,1.42857142857143,1.42857142857143,3.57142857142857,93.5714285714286,22.1428571428571,7.85714285714286,63.5714285714286
"E01006756",170,52,27,91,16,7,3,6,154,45,24,85,30.5882352941176,15.8823529411765,53.5294117647059,9.41176470588235,4.11764705882353,1.76470588235294,3.52941176470588,90.5882352941177,26.4705882352941,14.1176470588235,50
"E01006757",119,37,11,71,10,4,2,4,109,33,9,67,31.0924369747899,9.2436974789916,59.6638655462185,8.40336134453782,3.36134453781513,1.68067226890756,3.36134453781513,91.5966386554622,27.7310924369748,7.56302521008403,56.3025210084034
"E01006758",124,33,21,70,10,1,5,4,114,32,16,66,26.6129032258064,16.9354838709677,56.4516129032258,8.06451612903226,0.806451612903226,4.03225806451613,3.2258064516129,91.9354838709677,25.8064516129032,12.9032258064516,53.2258064516129
"E01006759",51,18,14,19,9,3,1,5,42,15,13,14,35.2941176470588,27.4509803921569,37.2549019607843,17.6470588235294,5.88235294117647,1.96078431372549,9.80392156862745,82.3529411764706,29.4117647058824,25.4901960784314,27.4509803921569
"E01006760",50,14,12,24,12,0,1,11,38,14,11,13,28,24,48,24,0,2,22,76,28,22,26
"E01006761",85,34,16,35,5,3,1,1,80,31,15,34,40,18.8235294117647,41.1764705882353,5.88235294117647,3.52941176470588,1.17647058823529,1.17647058823529,94.1176470588235,36.4705882352941,17.6470588235294,40
"E01006762",107,34,19,54,10,3,5,2,97,31,14,52,31.7757009345794,17.7570093457944,50.4672897196262,9.34579439252336,2.80373831775701,4.67289719626168,1.86915887850467,90.6542056074766,28.9719626168224,13.0841121495327,48.5981308411215
"E01006763",97,36,14,47,8,2,2,4,89,34,12,43,37.1134020618557,14.4329896907216,48.4536082474227,8.24742268041237,2.06185567010309,2.06185567010309,4.12371134020619,91.7525773195876,35.0515463917526,12.3711340206186,44.3298969072165
"E01006764",88,25,16,47,5,2,3,0,83,23,13,47,28.4090909090909,18.1818181818182,53.4090909090909,5.68181818181818,2.27272727272727,3.40909090909091,0,94.3181818181818,26.1363636363636,14.7727272727273,53.4090909090909
"E01006765",90,24,26,40,6,1,3,2,84,23,23,38,26.6666666666667,28.8888888888889,44.4444444444444,6.66666666666667,1.11111111111111,3.33333333333333,2.22222222222222,93.3333333333333,25.5555555555556,25.5555555555556,42.2222222222222
"E01006766",99,38,14,47,15,5,2,8,84,33,12,39,38.3838383838384,14.1414141414141,47.4747474747475,15.1515151515152,5.05050505050505,2.02020202020202,8.08080808080808,84.8484848484848,33.3333333333333,12.1212121212121,39.3939393939394
"E01006767",112,39,22,51,5,0,2,3,107,39,20,48,34.8214285714286,19.6428571428571,45.5357142857143,4.46428571428571,0,1.78571428571429,2.67857142857143,95.5357142857143,34.8214285714286,17.8571428571429,42.8571428571429
"E01006768",37,9,13,15,6,2,3,1,31,7,10,14,24.3243243243243,35.1351351351351,40.5405405405405,16.2162162162162,5.40540540540541,8.10810810810811,2.7027027027027,83.7837837837838,18.9189189189189,27.027027027027,37.8378378378378
"E01006769",76,18,21,37,9,0,6,3,67,18,15,34,23.6842105263158,27.6315789473684,48.6842105263158,11.8421052631579,0,7.89473684210526,3.94736842105263,88.1578947368421,23.6842105263158,19.7368421052632,44.7368421052632
"E01006770",61,23,13,25,4,0,3,1,57,23,10,24,37.7049180327869,21.3114754098361,40.9836065573771,6.55737704918033,0,4.91803278688525,1.63934426229508,93.4426229508197,37.7049180327869,16.3934426229508,39.344262295082
"E01006771",99,38,10,51,1,0,0,1,98,38,10,50,38.3838383838384,10.1010101010101,51.5151515151515,1.01010101010101,0,0,1.01010101010101,98.989898989899,38.3838383838384,10.1010101010101,50.5050505050505
"E01006772",41,18,11,12,5,2,3,0,36,16,8,12,43.9024390243902,26.8292682926829,29.2682926829268,12.1951219512195,4.8780487804878,7.31707317073171,0,87.8048780487805,39.0243902439024,19.5121951219512,29.2682926829268
"E01006773",39,17,17,5,6,0,4,2,33,17,13,3,43.5897435897436,43.5897435897436,12.8205128205128,15.3846153846154,0,10.2564102564103,5.12820512820513,84.6153846153846,43.5897435897436,33.3333333333333,7.69230769230769
"E01006774",37,13,10,14,2,0,1,1,35,13,9,13,35.1351351351351,27.027027027027,37.8378378378378,5.40540540540541,0,2.7027027027027,2.7027027027027,94.5945945945946,35.1351351351351,24.3243243243243,35.1351351351351
"E01006775",68,26,9,33,4,0,0,4,64,26,9,29,38.2352941176471,13.2352941176471,48.5294117647059,5.88235294117647,0,0,5.88235294117647,94.1176470588235,38.2352941176471,13.2352941176471,42.6470588235294
"E01006776",83,32,15,36,4,2,0,2,79,30,15,34,38.5542168674699,18.0722891566265,43.3734939759036,4.81927710843374,2.40963855421687,0,2.40963855421687,95.1807228915663,36.144578313253,18.0722891566265,40.9638554216867
"E01006778",160,53,22,85,8,1,2,5,152,52,20,80,33.125,13.75,53.125,5,0.625,1.25,3.125,95,32.5,12.5,50
"E01006779",168,42,21,105,10,0,0,10,158,42,21,95,25,12.5,62.5,5.95238095238095,0,0,5.95238095238095,94.0476190476191,25,12.5,56.547619047619
"E01006780",61,18,21,22,8,0,5,3,53,18,16,19,29.5081967213115,34.4262295081967,36.0655737704918,13.1147540983607,0,8.19672131147541,4.91803278688525,86.8852459016393,29.5081967213115,26.2295081967213,31.1475409836066
"E01006781",44,23,11,10,2,1,0,1,42,22,11,9,52.2727272727273,25,22.7272727272727,4.54545454545455,2.27272727272727,0,2.27272727272727,95.4545454545455,50,25,20.4545454545455
"E01006782",75,23,33,19,3,0,3,0,72,23,30,19,30.6666666666667,44,25.3333333333333,4,0,4,0,96,30.6666666666667,40,25.3333333333333
"E01006783",83,28,21,34,4,1,2,1,79,27,19,33,33.7349397590361,25.3012048192771,40.9638554216867,4.81927710843374,1.20481927710843,2.40963855421687,1.20481927710843,95.1807228915663,32.5301204819277,22.8915662650602,39.7590361445783
"E01006784",49,22,10,17,4,1,3,0,45,21,7,17,44.8979591836735,20.4081632653061,34.6938775510204,8.16326530612245,2.04081632653061,6.12244897959184,0,91.8367346938776,42.8571428571429,14.2857142857143,34.6938775510204
"E01006785",86,19,26,41,13,0,7,6,73,19,19,35,22.093023255814,30.2325581395349,47.6744186046512,15.1162790697674,0,8.13953488372093,6.97674418604651,84.8837209302326,22.093023255814,22.093023255814,40.6976744186046
"E01006786",55,21,18,16,2,0,2,0,53,21,16,16,38.1818181818182,32.7272727272727,29.0909090909091,3.63636363636364,0,3.63636363636364,0,96.3636363636364,38.1818181818182,29.0909090909091,29.0909090909091
