"GeographyCode","KS612EW0001","KS612EW0002","KS612EW0003","KS612EW0004","KS612EW0005","KS612EW0006","KS612EW0007","KS612EW0008","KS612EW0009","KS612EW0010","KS612EW0011","KS612EW0012","KS612EW0013","KS612EW0014","KS612EW0015","KS612EW0016","KS612EW0017","KS612EW0018","KS612EW0019","KS612EW0020","KS612EW0021","KS612EW0022","KS612EW0023","KS612EW0024","KS612EW0025","KS612EW0026","KS612EW0027","KS612EW0028","KS612EW0029","KS612EW0030","KS612EW0031"
"E01006534",566,58,6,52,89,48,58,56,85,76,35,17,18,61,61,0,10.2473498233216,1.06007067137809,9.18727915194346,15.7243816254417,8.48056537102473,10.2473498233216,9.89399293286219,15.017667844523,13.4275618374558,6.18374558303887,3.00353356890459,3.18021201413428,10.7773851590106,10.7773851590106,0
"E01006535",575,48,8,40,117,60,45,60,61,62,73,55,18,49,49,0,8.34782608695652,1.39130434782609,6.95652173913043,20.3478260869565,10.4347826086957,7.82608695652174,10.4347826086957,10.6086956521739,10.7826086956522,12.695652173913,9.56521739130435,3.1304347826087,8.52173913043478,8.52173913043478,0
"E01006536",661,44,6,38,83,61,57,58,101,123,77,44,33,57,57,0,6.65658093797277,0.907715582450832,5.74886535552194,12.5567322239032,9.22844175491679,8.6232980332829,8.77458396369138,15.2798789712557,18.6081694402421,11.6490166414523,6.65658093797277,4.99243570347958,8.6232980332829,8.6232980332829,0
"E01006537",830,82,14,68,156,77,88,111,101,113,44,22,22,58,58,0,9.87951807228916,1.68674698795181,8.19277108433735,18.7951807228916,9.27710843373494,10.6024096385542,13.3734939759036,12.1686746987952,13.6144578313253,5.30120481927711,2.65060240963855,2.65060240963855,6.98795180722892,6.98795180722892,0
"E01006538",479,55,12,43,90,44,38,77,59,63,23,17,6,30,30,0,11.482254697286,2.50521920668058,8.97703549060543,18.7891440501044,9.18580375782881,7.93319415448852,16.0751565762004,12.3173277661795,13.1524008350731,4.80167014613779,3.54906054279749,1.25260960334029,6.26304801670146,6.26304801670146,0
"E01006539",566,162,27,135,121,35,88,24,30,18,31,21,10,57,57,0,28.6219081272085,4.77031802120141,23.8515901060071,21.3780918727915,6.18374558303887,15.547703180212,4.24028268551237,5.30035335689046,3.18021201413428,5.47703180212014,3.71024734982332,1.76678445229682,10.0706713780919,10.0706713780919,0
"E01006540",584,11,4,7,68,21,42,53,85,101,142,74,68,61,61,0,1.88356164383562,0.684931506849315,1.1986301369863,11.6438356164384,3.5958904109589,7.19178082191781,9.07534246575342,14.5547945205479,17.2945205479452,24.3150684931507,12.6712328767123,11.6438356164384,10.4452054794521,10.4452054794521,0
"E01006541",608,31,7,24,65,62,66,75,89,120,63,41,22,37,37,0,5.09868421052632,1.15131578947368,3.94736842105263,10.6907894736842,10.1973684210526,10.8552631578947,12.3355263157895,14.6381578947368,19.7368421052632,10.3618421052632,6.74342105263158,3.61842105263158,6.08552631578947,6.08552631578947,0
"E01006542",544,25,7,18,55,34,46,41,71,130,101,76,25,41,41,0,4.59558823529412,1.28676470588235,3.30882352941176,10.1102941176471,6.25,8.45588235294118,7.53676470588235,13.0514705882353,23.8970588235294,18.5661764705882,13.9705882352941,4.59558823529412,7.53676470588235,7.53676470588235,0
"E01006543",466,21,4,17,61,38,68,54,62,102,21,15,6,39,39,0,4.50643776824034,0.858369098712446,3.6480686695279,13.0901287553648,8.15450643776824,14.5922746781116,11.587982832618,13.3047210300429,21.8884120171674,4.50643776824034,3.21888412017167,1.28755364806867,8.36909871244635,8.36909871244635,0
"E01006544",528,15,2,13,52,35,47,60,78,104,77,58,19,60,60,0,2.84090909090909,0.378787878787879,2.46212121212121,9.84848484848485,6.62878787878788,8.90151515151515,11.3636363636364,14.7727272727273,19.6969696969697,14.5833333333333,10.9848484848485,3.59848484848485,11.3636363636364,11.3636363636364,0
"E01006545",506,22,1,21,63,49,48,70,86,98,29,19,10,41,41,0,4.34782608695652,0.197628458498024,4.1501976284585,12.4505928853755,9.68379446640316,9.48616600790514,13.8339920948617,16.99604743083,19.3675889328063,5.73122529644269,3.75494071146245,1.97628458498024,8.10276679841897,8.10276679841897,0
"E01006546",465,15,4,11,41,51,48,54,74,96,50,24,26,36,36,0,3.2258064516129,0.860215053763441,2.36559139784946,8.81720430107527,10.9677419354839,10.3225806451613,11.6129032258065,15.9139784946237,20.6451612903226,10.752688172043,5.16129032258065,5.59139784946237,7.74193548387097,7.74193548387097,0
"E01006547",587,22,2,20,48,48,69,51,83,105,99,50,49,62,62,0,3.74787052810903,0.340715502555366,3.40715502555366,8.17717206132879,8.17717206132879,11.7546848381601,8.68824531516184,14.1396933560477,17.8875638841567,16.8654173764906,8.51788756388416,8.34752981260647,10.5621805792164,10.5621805792164,0
"E01006548",579,10,1,9,68,54,50,64,84,99,75,48,27,75,75,0,1.72711571675302,0.172711571675302,1.55440414507772,11.7443868739206,9.32642487046632,8.63557858376511,11.0535405872193,14.5077720207254,17.0984455958549,12.9533678756477,8.29015544041451,4.66321243523316,12.9533678756477,12.9533678756477,0
"E01006549",895,109,13,96,166,55,74,61,85,60,137,97,40,148,148,0,12.1787709497207,1.45251396648045,10.7262569832402,18.5474860335196,6.14525139664804,8.268156424581,6.81564245810056,9.49720670391061,6.70391061452514,15.3072625698324,10.8379888268156,4.46927374301676,16.536312849162,16.536312849162,0
"E01006550",711,24,3,21,76,21,29,23,27,24,22,13,9,465,465,0,3.37552742616034,0.421940928270042,2.9535864978903,10.6891701828411,2.9535864978903,4.07876230661041,3.23488045007032,3.79746835443038,3.37552742616034,3.09423347398031,1.82841068917018,1.26582278481013,65.4008438818565,65.4008438818565,0
"E01006551",678,74,9,65,83,28,46,33,61,67,74,52,22,212,212,0,10.9144542772861,1.32743362831858,9.58702064896755,12.2418879056047,4.12979351032448,6.78466076696165,4.86725663716814,8.99705014749263,9.88200589970502,10.9144542772861,7.66961651917404,3.24483775811209,31.2684365781711,31.2684365781711,0
"E01006552",763,43,3,40,85,46,97,51,95,76,119,65,54,151,151,0,5.63564875491481,0.393184796854522,5.24246395806029,11.1402359108781,6.02883355176933,12.7129750982962,6.68414154652687,12.4508519003932,9.96068152031455,15.5963302752294,8.51900393184797,7.07732634338139,19.7903014416776,19.7903014416776,0
"E01006553",815,96,6,90,105,53,44,29,47,34,30,20,10,377,377,0,11.7791411042945,0.736196319018405,11.0429447852761,12.8834355828221,6.50306748466258,5.39877300613497,3.55828220858896,5.76687116564417,4.17177914110429,3.68098159509202,2.45398773006135,1.22699386503067,46.2576687116564,46.2576687116564,0
"E01006554",788,105,8,97,119,41,55,26,43,36,51,25,26,312,312,0,13.3248730964467,1.01522842639594,12.3096446700508,15.1015228426396,5.20304568527919,6.97969543147208,3.2994923857868,5.45685279187817,4.56852791878173,6.47208121827411,3.17258883248731,3.2994923857868,39.5939086294416,39.5939086294416,0
"E01006556",845,20,2,18,58,43,85,64,92,103,223,163,60,157,157,0,2.36686390532544,0.236686390532544,2.1301775147929,6.86390532544379,5.0887573964497,10.0591715976331,7.57396449704142,10.887573964497,12.189349112426,26.3905325443787,19.2899408284024,7.10059171597633,18.5798816568047,18.5798816568047,0
"E01006557",930,54,7,47,67,45,37,24,65,40,21,13,8,577,577,0,5.80645161290323,0.752688172043011,5.05376344086022,7.20430107526882,4.83870967741935,3.97849462365591,2.58064516129032,6.98924731182796,4.3010752688172,2.25806451612903,1.39784946236559,0.860215053763441,62.0430107526882,62.0430107526882,0
"E01006558",529,13,2,11,61,40,39,50,75,134,86,48,38,31,31,0,2.45746691871456,0.378071833648393,2.07939508506616,11.531190926276,7.56143667296786,7.37240075614367,9.45179584120983,14.1776937618147,25.3308128544423,16.2570888468809,9.07372400756144,7.18336483931947,5.86011342155009,5.86011342155009,0
"E01006560",741,11,1,10,44,48,51,65,149,193,137,85,52,43,43,0,1.48448043184885,0.134952766531714,1.34952766531714,5.93792172739541,6.47773279352227,6.88259109311741,8.7719298245614,20.1079622132254,26.0458839406208,18.4885290148448,11.4709851551957,7.01754385964912,5.8029689608637,5.8029689608637,0
"E01006562",508,8,2,6,47,36,55,35,85,108,87,59,28,47,47,0,1.5748031496063,0.393700787401575,1.18110236220472,9.25196850393701,7.08661417322835,10.8267716535433,6.88976377952756,16.7322834645669,21.259842519685,17.1259842519685,11.6141732283465,5.51181102362205,9.25196850393701,9.25196850393701,0
"E01006563",600,5,2,3,57,39,50,42,100,147,117,65,52,43,43,0,0.833333333333333,0.333333333333333,0.5,9.5,6.5,8.33333333333333,7,16.6666666666667,24.5,19.5,10.8333333333333,8.66666666666667,7.16666666666667,7.16666666666667,0
"E01006564",655,15,3,12,66,53,66,86,120,132,79,44,35,38,38,0,2.29007633587786,0.458015267175573,1.83206106870229,10.0763358778626,8.09160305343512,10.0763358778626,13.1297709923664,18.3206106870229,20.1526717557252,12.0610687022901,6.7175572519084,5.34351145038168,5.80152671755725,5.80152671755725,0
"E01006565",520,25,3,22,78,45,56,51,78,89,62,42,20,36,36,0,4.80769230769231,0.576923076923077,4.23076923076923,15,8.65384615384615,10.7692307692308,9.80769230769231,15,17.1153846153846,11.9230769230769,8.07692307692308,3.84615384615385,6.92307692307692,6.92307692307692,0
"E01006566",543,48,6,42,89,50,69,54,78,70,34,20,14,51,51,0,8.83977900552486,1.10497237569061,7.73480662983425,16.390423572744,9.20810313075506,12.707182320442,9.94475138121547,14.3646408839779,12.8913443830571,6.26151012891344,3.68324125230203,2.57826887661142,9.39226519337017,9.39226519337017,0
"E01006567",678,53,10,43,73,44,86,54,80,133,103,72,31,52,52,0,7.81710914454277,1.47492625368732,6.34218289085546,10.7669616519174,6.48967551622419,12.6843657817109,7.9646017699115,11.7994100294985,19.6165191740413,15.1917404129794,10.6194690265487,4.57227138643068,7.66961651917404,7.66961651917404,0
"E01006568",527,41,8,33,102,57,50,48,65,71,53,32,21,40,40,0,7.77988614800759,1.5180265654649,6.26185958254269,19.3548387096774,10.8159392789374,9.4876660341556,9.10815939278937,12.3339658444023,13.4724857685009,10.0569259962049,6.07210626185958,3.98481973434535,7.59013282732448,7.59013282732448,0
"E01006569",505,33,5,28,60,32,68,48,75,90,62,32,30,37,37,0,6.53465346534654,0.99009900990099,5.54455445544555,11.8811881188119,6.33663366336634,13.4653465346535,9.5049504950495,14.8514851485149,17.8217821782178,12.2772277227723,6.33663366336634,5.94059405940594,7.32673267326733,7.32673267326733,0
"E01006570",543,60,8,52,121,49,73,49,62,57,27,17,10,45,45,0,11.0497237569061,1.47329650092081,9.57642725598527,22.2836095764273,9.02394106813996,13.4438305709024,9.02394106813996,11.4180478821363,10.4972375690608,4.97237569060773,3.13075506445672,1.84162062615101,8.28729281767956,8.28729281767956,0
"E01006571",492,14,4,10,53,35,60,39,68,119,61,43,18,43,43,0,2.84552845528455,0.813008130081301,2.03252032520325,10.7723577235772,7.11382113821138,12.1951219512195,7.92682926829268,13.8211382113821,24.1869918699187,12.3983739837398,8.73983739837398,3.65853658536585,8.73983739837398,8.73983739837398,0
"E01006572",360,10,2,8,38,29,42,47,66,65,40,23,17,23,23,0,2.77777777777778,0.555555555555556,2.22222222222222,10.5555555555556,8.05555555555556,11.6666666666667,13.0555555555556,18.3333333333333,18.0555555555556,11.1111111111111,6.38888888888889,4.72222222222222,6.38888888888889,6.38888888888889,0
"E01006573",509,27,7,20,75,54,55,48,95,82,44,25,19,29,29,0,5.30451866404715,1.37524557956778,3.92927308447937,14.7347740667976,10.6090373280943,10.8055009823183,9.43025540275049,18.664047151277,16.1100196463654,8.64440078585462,4.91159135559921,3.7328094302554,5.69744597249509,5.69744597249509,0
"E01006574",462,20,3,17,41,35,68,55,72,77,55,38,17,39,39,0,4.32900432900433,0.649350649350649,3.67965367965368,8.87445887445888,7.57575757575758,14.7186147186147,11.9047619047619,15.5844155844156,16.6666666666667,11.9047619047619,8.22510822510823,3.67965367965368,8.44155844155844,8.44155844155844,0
"E01006575",456,46,7,39,86,46,51,46,60,52,20,12,8,49,49,0,10.0877192982456,1.53508771929825,8.55263157894737,18.859649122807,10.0877192982456,11.1842105263158,10.0877192982456,13.1578947368421,11.4035087719298,4.3859649122807,2.63157894736842,1.75438596491228,10.7456140350877,10.7456140350877,0
"E01006576",619,73,17,56,155,55,79,57,62,73,23,13,10,42,42,0,11.7932148626817,2.74636510500808,9.04684975767367,25.0403877221325,8.88529886914378,12.7625201938611,9.20840064620355,10.016155088853,11.7932148626817,3.7156704361874,2.10016155088853,1.61550888529887,6.78513731825525,6.78513731825525,0
"E01006577",510,87,12,75,139,51,57,44,44,34,11,5,6,43,43,0,17.0588235294118,2.35294117647059,14.7058823529412,27.2549019607843,10,11.1764705882353,8.62745098039216,8.62745098039216,6.66666666666667,2.15686274509804,0.980392156862745,1.17647058823529,8.43137254901961,8.43137254901961,0
"E01006578",499,69,12,57,123,55,63,59,42,44,16,7,9,28,28,0,13.8276553106212,2.40480961923848,11.4228456913828,24.6492985971944,11.0220440881764,12.625250501002,11.8236472945892,8.41683366733467,8.81763527054108,3.2064128256513,1.40280561122244,1.80360721442886,5.61122244488978,5.61122244488978,0
"E01006579",576,88,14,74,140,46,79,54,63,55,18,8,10,33,33,0,15.2777777777778,2.43055555555556,12.8472222222222,24.3055555555556,7.98611111111111,13.7152777777778,9.375,10.9375,9.54861111111111,3.125,1.38888888888889,1.73611111111111,5.72916666666667,5.72916666666667,0
"E01006580",505,95,19,76,123,46,63,45,34,32,15,9,6,52,52,0,18.8118811881188,3.76237623762376,15.049504950495,24.3564356435644,9.10891089108911,12.4752475247525,8.91089108910891,6.73267326732673,6.33663366336634,2.97029702970297,1.78217821782178,1.18811881188119,10.2970297029703,10.2970297029703,0
"E01006581",549,107,21,86,135,53,56,52,44,34,16,9,7,52,52,0,19.4899817850638,3.82513661202186,15.6648451730419,24.5901639344262,9.65391621129326,10.200364298725,9.47176684881603,8.01457194899818,6.19307832422587,2.9143897996357,1.63934426229508,1.27504553734062,9.47176684881603,9.47176684881603,0
"E01006582",576,112,22,90,144,43,63,47,38,31,14,8,6,84,84,0,19.4444444444444,3.81944444444444,15.625,25,7.46527777777778,10.9375,8.15972222222222,6.59722222222222,5.38194444444444,2.43055555555556,1.38888888888889,1.04166666666667,14.5833333333333,14.5833333333333,0
"E01006583",585,102,21,81,126,33,64,20,25,18,20,16,4,177,177,0,17.4358974358974,3.58974358974359,13.8461538461538,21.5384615384615,5.64102564102564,10.9401709401709,3.41880341880342,4.27350427350427,3.07692307692308,3.41880341880342,2.73504273504274,0.683760683760684,30.2564102564103,30.2564102564103,0
"E01006584",516,41,10,31,112,43,74,62,50,66,35,15,20,33,33,0,7.94573643410853,1.93798449612403,6.0077519379845,21.7054263565891,8.33333333333333,14.3410852713178,12.015503875969,9.68992248062016,12.7906976744186,6.78294573643411,2.90697674418605,3.87596899224806,6.3953488372093,6.3953488372093,0
"E01006585",487,30,9,21,54,41,47,45,80,103,53,35,18,34,34,0,6.16016427104723,1.84804928131417,4.31211498973306,11.088295687885,8.41889117043121,9.65092402464066,9.24024640657084,16.4271047227926,21.1498973305955,10.8829568788501,7.18685831622177,3.69609856262834,6.98151950718686,6.98151950718686,0
"E01006586",757,69,5,64,124,64,85,72,105,102,66,35,31,70,70,0,9.11492734478203,0.660501981505945,8.45442536327609,16.3804491413474,8.45442536327609,11.2285336856011,9.5112285336856,13.8705416116248,13.4742404227213,8.71862615587847,4.62351387054161,4.09511228533686,9.24702774108322,9.24702774108322,0
"E01006587",659,74,22,52,144,63,76,43,73,83,54,38,16,49,49,0,11.2291350531108,3.33839150227618,7.8907435508346,21.8512898330804,9.55993930197269,11.5326251896813,6.52503793626707,11.0773899848255,12.5948406676783,8.19423368740516,5.76631259484067,2.42792109256449,7.43550834597876,7.43550834597876,0
"E01006588",646,92,14,78,140,58,68,41,71,57,37,20,17,82,82,0,14.2414860681115,2.1671826625387,12.0743034055728,21.671826625387,8.97832817337461,10.5263157894737,6.34674922600619,10.9907120743034,8.82352941176471,5.72755417956656,3.09597523219814,2.63157894736842,12.6934984520124,12.6934984520124,0
"E01006589",538,73,19,54,130,56,65,59,51,36,15,9,6,53,53,0,13.5687732342007,3.53159851301115,10.0371747211896,24.1635687732342,10.4089219330855,12.0817843866171,10.9665427509294,9.47955390334572,6.69144981412639,2.78810408921933,1.6728624535316,1.11524163568773,9.85130111524164,9.85130111524164,0
"E01006590",737,96,15,81,177,77,42,63,61,54,31,17,14,136,136,0,13.0257801899593,2.03527815468114,10.9905020352782,24.0162822252374,10.4477611940298,5.69877883310719,8.54816824966079,8.27679782903664,7.3270013568521,4.20624151967436,2.30664857530529,1.89959294436906,18.4531886024423,18.4531886024423,0
"E01006591",621,112,22,90,165,50,50,26,52,23,31,13,18,112,112,0,18.0354267310789,3.5426731078905,14.4927536231884,26.5700483091787,8.05152979066023,8.05152979066023,4.18679549114332,8.37359098228663,3.7037037037037,4.99194847020934,2.09339774557166,2.89855072463768,18.0354267310789,18.0354267310789,0
"E01006592",540,162,16,146,130,43,67,22,25,22,12,2,10,57,57,0,30,2.96296296296296,27.037037037037,24.0740740740741,7.96296296296296,12.4074074074074,4.07407407407407,4.62962962962963,4.07407407407407,2.22222222222222,0.37037037037037,1.85185185185185,10.5555555555556,10.5555555555556,0
"E01006593",614,88,12,76,156,69,42,41,30,45,20,11,9,123,123,0,14.3322475570033,1.95439739413681,12.3778501628664,25.4071661237785,11.2377850162866,6.84039087947883,6.67752442996743,4.88599348534202,7.32899022801303,3.25732899022801,1.79153094462541,1.46579804560261,20.0325732899023,20.0325732899023,0
"E01006594",503,141,19,122,129,36,73,27,23,16,10,9,1,48,48,0,28.0318091451292,3.77733598409543,24.2544731610338,25.6461232604374,7.15705765407555,14.5129224652087,5.36779324055666,4.57256461232604,3.18091451292246,1.98807157057654,1.78926441351889,0.198807157057654,9.54274353876739,9.54274353876739,0
"E01006595",606,98,11,87,132,76,56,50,67,54,29,11,18,44,44,0,16.1716171617162,1.81518151815182,14.3564356435644,21.7821782178218,12.5412541254125,9.24092409240924,8.25082508250825,11.0561056105611,8.91089108910891,4.78547854785479,1.81518151815182,2.97029702970297,7.26072607260726,7.26072607260726,0
"E01006596",531,92,14,78,143,53,40,40,53,46,21,11,10,43,43,0,17.3258003766478,2.63653483992467,14.6892655367232,26.9303201506591,9.98116760828625,7.53295668549906,7.53295668549906,9.98116760828625,8.66290018832392,3.95480225988701,2.07156308851224,1.88323917137476,8.09792843691149,8.09792843691149,0
"E01006597",578,155,29,126,167,39,63,37,37,18,17,8,9,45,45,0,26.8166089965398,5.01730103806228,21.7993079584775,28.8927335640138,6.74740484429066,10.8996539792388,6.40138408304498,6.40138408304498,3.11418685121107,2.94117647058824,1.3840830449827,1.55709342560554,7.78546712802768,7.78546712802768,0
"E01006598",424,7,3,4,30,25,32,43,69,100,75,45,30,43,43,0,1.65094339622642,0.707547169811321,0.943396226415094,7.07547169811321,5.89622641509434,7.54716981132075,10.1415094339623,16.2735849056604,23.5849056603774,17.688679245283,10.6132075471698,7.07547169811321,10.1415094339623,10.1415094339623,0
"E01006599",332,4,2,2,31,29,29,31,48,71,53,32,21,36,36,0,1.20481927710843,0.602409638554217,0.602409638554217,9.33734939759036,8.73493975903614,8.73493975903614,9.33734939759036,14.4578313253012,21.3855421686747,15.9638554216867,9.63855421686747,6.32530120481928,10.8433734939759,10.8433734939759,0
"E01006600",477,15,2,13,44,47,54,38,95,90,52,32,20,42,42,0,3.14465408805031,0.419287211740042,2.72536687631027,9.22431865828092,9.85324947589099,11.3207547169811,7.9664570230608,19.916142557652,18.8679245283019,10.9014675052411,6.70859538784067,4.19287211740042,8.80503144654088,8.80503144654088,0
"E01006603",485,13,2,11,52,25,51,49,94,86,77,52,25,38,38,0,2.68041237113402,0.412371134020619,2.2680412371134,10.7216494845361,5.15463917525773,10.5154639175258,10.1030927835052,19.3814432989691,17.7319587628866,15.8762886597938,10.7216494845361,5.15463917525773,7.83505154639175,7.83505154639175,0
"E01006604",479,16,4,12,48,38,63,53,68,100,62,33,29,31,31,0,3.34029227557411,0.835073068893528,2.50521920668058,10.0208768267223,7.93319415448852,13.1524008350731,11.0647181628392,14.19624217119,20.8768267223382,12.9436325678497,6.88935281837161,6.05427974947808,6.47181628392484,6.47181628392484,0
"E01006605",549,24,9,15,51,40,67,57,84,107,74,43,31,45,45,0,4.37158469945355,1.63934426229508,2.73224043715847,9.2896174863388,7.28597449908925,12.2040072859745,10.3825136612022,15.3005464480874,19.4899817850638,13.4790528233151,7.83242258652095,5.64663023679417,8.19672131147541,8.19672131147541,0
"E01006606",557,27,4,23,58,54,76,62,86,120,48,35,13,26,26,0,4.84739676840215,0.718132854578097,4.12926391382406,10.4129263913824,9.69479353680431,13.6445242369838,11.1310592459605,15.4398563734291,21.5439856373429,8.61759425493716,6.28366247755835,2.33393177737881,4.66786355475763,4.66786355475763,0
"E01006607",486,10,4,6,46,38,49,41,90,113,46,30,16,53,53,0,2.05761316872428,0.823045267489712,1.23456790123457,9.46502057613169,7.81893004115226,10.082304526749,8.43621399176955,18.5185185185185,23.2510288065844,9.46502057613169,6.17283950617284,3.29218106995885,10.9053497942387,10.9053497942387,0
