"GeographyCode","QS115EW0001","QS115EW0002","QS115EW0003","QS115EW0004","QS115EW0005","QS115EW0006","QS115EW0007","QS115EW0008","QS115EW0009","QS115EW0010","QS115EW0011","QS115EW0012"
"E00033187",129,80,5,75,49,1,3,4,32,0,1,8
"E00033188",113,24,7,17,89,5,5,3,23,0,8,45
"E00033189",208,79,19,60,129,28,10,15,26,5,13,32
"E00033190",226,79,13,66,147,41,6,28,22,19,13,18
"E00033191",128,18,5,13,110,5,7,3,16,2,5,72
"E00033192",118,25,10,15,93,2,4,4,15,5,1,62
"E00033193",114,31,6,25,83,5,8,8,23,0,5,34
"E00033194",117,30,8,22,87,3,5,7,23,1,5,43
"E00033195",105,24,7,17,81,4,9,8,33,0,5,22
"E00033196",137,102,3,99,35,2,3,3,19,1,2,5
"E00033197",236,146,60,86,90,5,31,5,34,0,2,13
"E00033198",135,28,9,19,107,5,11,19,27,1,3,41
"E00033199",137,102,47,55,35,1,13,2,12,0,1,6
"E00033200",126,85,40,45,41,7,11,3,8,0,1,11
"E00033201",91,19,7,12,72,3,4,6,29,3,1,26
"E00033202",98,20,3,17,78,2,4,13,15,2,0,42
"E00033203",101,29,11,18,72,11,8,8,12,2,3,28
"E00033204",105,27,3,24,78,4,6,11,29,0,3,25
"E00033206",117,71,6,65,46,4,5,8,24,0,1,4
"E00033207",179,103,7,96,76,29,9,5,21,4,3,5
"E00033208",143,79,2,77,64,17,4,14,15,2,3,9
"E00033209",208,149,40,109,59,14,5,6,21,1,4,8
"E00033210",133,78,13,65,55,8,3,13,8,2,8,13
"E00033211",145,50,11,39,95,17,6,14,23,8,7,20
"E00033212",123,30,11,19,93,23,13,12,23,6,9,7
"E00033213",136,38,15,23,98,4,5,8,18,0,5,58
"E00033214",223,80,10,70,143,33,6,24,45,6,8,21
"E00033215",147,69,8,61,78,17,2,13,19,6,8,13
"E00033216",150,88,6,82,62,15,3,9,28,0,4,3
"E00033217",158,87,11,76,71,7,3,8,36,1,3,13
"E00033218",106,25,6,19,81,5,7,16,11,5,8,29
"E00033219",181,99,13,86,82,3,6,11,34,1,1,26
"E00033220",135,42,8,34,93,3,3,8,24,0,1,54
"E00033221",170,134,4,130,36,4,0,2,15,0,2,13
"E00033222",135,107,56,51,28,5,12,3,5,1,0,2
"E00033223",171,124,9,115,47,4,1,1,29,1,2,9
"E00033224",148,62,35,27,86,13,20,10,17,4,4,18
"E00033225",160,100,9,91,60,19,2,13,6,4,7,9
"E00033226",187,73,21,52,114,29,12,8,21,7,9,28
"E00033227",136,76,43,33,60,12,7,4,9,0,7,21
"E00033228",208,138,45,93,70,11,18,10,11,3,6,11
"E00033229",128,47,25,22,81,2,19,9,17,0,10,24
"E00033230",114,26,14,12,88,5,22,8,23,1,11,18
"E00033231",113,64,17,47,49,12,5,4,15,2,3,8
"E00033235",122,64,19,45,58,11,6,4,21,2,6,8
"E00033237",146,73,24,49,73,13,20,8,15,2,6,9
"E00033238",182,53,20,33,129,17,24,17,13,4,15,39
"E00033242",104,35,18,17,69,9,13,8,11,0,5,23
"E00033245",167,90,41,49,77,13,14,8,21,1,8,12
"E00033246",121,57,13,44,64,8,5,8,17,2,6,18
"E00033247",148,48,16,32,100,21,8,23,20,2,6,20
"E00033248",250,212,44,168,38,12,3,3,18,0,0,2
"E00033249",132,55,14,41,77,18,6,15,17,2,8,11
"E00033250",126,61,13,48,65,24,8,10,15,0,1,7
"E00033251",106,44,9,35,62,16,8,11,12,3,2,10
"E00033252",169,81,43,38,88,23,14,11,11,3,11,15
"E00033253",132,77,37,40,55,14,6,8,7,3,2,15
"E00033254",152,43,15,28,109,17,21,12,23,0,12,24
"E00033255",126,49,18,31,77,9,22,5,14,4,4,19
"E00033256",100,34,21,13,66,8,12,9,18,2,7,10
"E00033257",180,101,28,73,79,8,19,5,26,3,3,15
"E00033258",157,61,31,30,96,20,35,10,6,3,4,18
"E00033259",80,43,6,37,37,11,6,6,10,1,0,3
"E00033260",129,63,23,40,66,12,6,9,18,2,2,17
"E00033261",110,39,9,30,71,11,7,9,18,2,11,13
"E00033262",96,52,11,41,44,13,6,5,16,0,1,3
"E00033263",89,55,8,47,34,7,3,8,8,0,0,8
"E00033264",147,73,30,43,74,22,13,7,18,2,2,10
"E00033265",126,47,17,30,79,5,13,10,15,4,12,20
"E00033266",147,65,18,47,82,6,17,11,10,2,9,27
"E00033267",141,82,45,37,59,16,12,9,6,1,4,11
"E00033268",121,39,21,18,82,1,11,13,22,2,8,25
"E00033269",92,55,32,23,37,1,7,6,6,1,5,11
"E00033270",128,31,16,15,97,5,13,19,20,2,15,23
"E00033271",126,18,14,4,108,6,8,18,18,9,9,40
"E00033272",120,27,11,16,93,4,19,17,22,1,11,19
"E00033274",122,61,15,46,61,5,9,14,10,4,5,14
"E00033275",142,70,48,22,72,2,19,9,13,6,4,19
"E00033276",127,68,13,55,59,14,2,13,21,1,1,7
"E00033277",99,33,20,13,66,8,11,15,12,2,4,14
"E00033278",107,39,14,25,68,11,13,9,17,4,4,10
"E00033279",139,53,13,40,86,27,13,12,19,1,3,11
"E00033281",136,47,12,35,89,14,15,12,21,3,8,16
"E00033282",125,35,20,15,90,9,18,11,17,4,8,23
"E00033283",118,38,23,15,80,2,21,11,15,1,7,23
"E00033284",182,143,23,120,39,15,2,1,12,1,4,4
"E00033285",135,54,21,33,81,6,17,17,16,1,8,16
"E00033286",128,79,52,27,49,2,14,7,12,2,4,8
"E00033287",115,30,10,20,85,9,11,17,20,3,13,12
"E00033288",121,29,13,16,92,8,7,27,18,3,6,23
"E00033289",105,37,11,26,68,5,9,9,22,0,6,17
"E00033290",88,22,5,17,66,7,6,14,13,3,6,17
"E00033291",185,31,13,18,154,25,11,36,38,6,13,25
"E00033292",106,47,7,40,59,4,11,12,22,1,1,8
"E00033293",145,54,34,20,91,17,13,12,19,1,9,20
"E00033294",130,68,19,49,62,19,4,7,19,1,2,10
"E00033295",108,21,15,6,87,7,19,21,17,1,6,16
"E00033296",111,31,19,12,80,2,22,9,14,2,8,23
"E00033297",143,58,27,31,85,5,14,14,20,1,9,22
"E00033298",129,51,23,28,78,3,20,8,9,5,11,22
"E00033299",117,38,28,10,79,1,19,10,16,5,9,19
"E00033300",112,45,15,30,67,4,16,10,17,1,5,14
"E00033301",120,32,17,15,88,20,9,19,14,1,4,21
"E00033302",105,36,24,12,69,14,8,9,24,1,7,6
"E00033304",102,22,8,14,80,4,18,8,21,3,7,19
"E00033305",121,45,15,30,76,4,18,10,15,4,10,15
"E00033306",122,47,22,25,75,9,11,10,17,1,12,15
"E00033307",124,30,16,14,94,21,13,16,17,4,5,18
"E00033308",122,42,23,19,80,12,9,19,13,2,5,20
"E00033309",135,40,14,26,95,20,18,15,16,4,5,17
"E00033310",127,25,12,13,102,24,17,18,11,3,10,19
"E00033312",133,55,18,37,78,8,20,7,17,2,5,19
"E00033313",137,27,13,14,110,23,15,12,27,5,6,22
"E00033314",130,40,21,19,90,7,14,17,19,4,9,20
"E00033315",130,30,20,10,100,9,18,13,17,2,14,27
"E00033316",144,42,26,16,102,9,14,27,31,1,5,15
"E00033317",152,35,14,21,117,3,23,23,36,1,9,22
"E00033318",153,46,19,27,107,16,17,6,26,4,7,31
"E00033319",164,38,19,19,126,1,23,28,29,6,7,32
"E00033320",130,36,23,13,94,2,19,21,24,0,4,24
"E00033322",118,23,10,13,95,2,25,14,22,4,6,22
"E00033323",107,14,12,2,93,2,21,18,14,3,12,23
"E00033324",113,20,12,8,93,2,14,19,26,2,12,18
"E00033326",106,14,9,5,92,1,22,22,16,3,7,21
"E00033327",124,39,27,12,85,2,14,19,21,1,12,16
"E00033328",119,53,22,31,66,4,13,12,9,1,8,19
"E00033329",131,35,17,18,96,4,21,19,16,0,9,27
"E00033330",130,31,19,12,99,5,21,20,25,1,10,17
"E00033331",134,35,28,7,99,2,28,26,12,3,6,22
"E00033332",108,16,8,8,92,3,15,19,13,4,12,26
"E00033333",121,26,15,11,95,3,21,19,15,7,11,19
"E00033334",108,17,6,11,91,4,15,15,21,4,10,22
"E00033335",108,31,16,15,77,2,18,11,20,2,8,16
"E00033336",121,23,15,8,98,5,12,23,23,4,10,21
"E00033337",85,27,14,13,58,2,12,11,13,1,5,14
"E00033338",90,8,2,6,82,4,17,16,15,3,13,14
"E00033339",132,38,13,25,94,5,17,13,13,5,17,24
"E00033340",103,9,6,3,94,2,15,26,17,5,6,23
"E00033341",115,19,14,5,96,3,20,20,21,2,11,19
"E00033342",126,29,15,14,97,2,27,15,15,5,10,23
"E00033343",96,16,8,8,80,2,10,20,17,1,8,22
"E00033344",139,36,16,20,103,3,20,31,23,1,3,22
"E00033345",129,18,11,7,111,3,19,28,16,2,15,28
"E00033346",124,45,21,24,79,1,10,20,19,3,7,19
"E00033347",121,26,15,11,95,3,16,22,21,2,10,21
"E00033348",112,29,23,6,83,1,19,15,15,4,9,20
"E00033349",154,90,13,77,64,9,13,6,21,4,4,7
"E00033350",122,23,13,10,99,3,23,18,23,3,12,17
"E00033351",124,34,13,21,90,9,24,10,13,3,15,16
"E00033352",108,34,11,23,74,9,13,14,12,2,6,18
"E00033353",103,19,13,6,84,5,15,13,23,3,4,21
"E00033354",150,107,37,70,43,2,5,9,22,1,0,4
"E00033355",113,33,12,21,80,3,9,18,25,2,8,15
"E00033356",137,36,20,16,101,6,21,12,24,3,14,21
"E00033357",125,47,30,17,78,12,18,6,15,0,5,22
"E00033358",95,28,11,17,67,10,13,10,15,3,2,14
"E00033359",161,73,27,46,88,6,17,16,22,4,5,18
"E00033360",155,49,20,29,106,8,26,24,17,1,9,21
"E00033361",174,45,23,22,129,10,18,28,35,2,12,24
"E00033362",106,27,18,9,79,2,9,23,18,3,6,18
"E00033363",87,29,10,19,58,4,6,15,19,1,2,11
"E00033364",134,25,19,6,109,3,22,23,20,2,13,26
"E00033365",172,41,21,20,131,7,13,27,31,6,13,34
"E00033366",108,22,17,5,86,4,12,18,19,3,6,24
"E00033367",137,48,6,42,89,5,8,12,24,6,3,31
"E00033368",124,44,23,21,80,3,11,11,35,3,8,9
"E00033369",137,24,10,14,113,2,8,29,34,3,12,25
"E00033370",141,64,43,21,77,5,12,14,27,1,2,16
"E00033371",124,29,17,12,95,2,19,17,26,4,3,24
"E00033372",112,28,5,23,84,6,8,12,22,4,16,16
"E00033373",181,42,12,30,139,5,24,27,32,8,10,33
"E00033374",140,53,26,27,87,6,16,16,37,2,1,9
"E00033375",140,42,22,20,98,2,27,11,19,5,12,22
"E00033376",135,46,29,17,89,3,29,17,19,2,2,17
"E00033377",133,41,18,23,92,0,19,16,29,1,8,19
"E00033378",137,40,19,21,97,5,15,19,23,4,7,24
"E00033379",130,45,17,28,85,12,8,21,28,2,0,14
"E00033380",106,28,13,15,78,1,14,13,28,2,4,16
"E00033381",130,78,51,27,52,2,19,11,12,0,1,7
"E00033382",123,25,13,12,98,2,15,18,19,4,10,30
"E00033383",133,48,19,29,85,8,12,21,26,0,1,17
"E00033384",146,32,21,11,114,8,25,14,30,4,6,27
"E00033385",156,63,15,48,93,6,11,15,35,1,3,22
"E00033386",140,32,9,23,108,9,9,20,27,5,6,32
"E00033387",122,71,7,64,51,2,1,7,25,1,4,11
"E00033388",162,86,24,62,76,10,18,7,23,3,3,12
"E00033389",118,33,8,25,85,6,10,24,25,1,8,11
"E00033391",164,65,8,57,99,16,12,17,24,0,5,25
"E00033392",149,85,13,72,64,7,4,8,20,0,10,15
"E00033394",139,70,10,60,69,1,3,9,25,3,6,22
"E00033395",156,77,7,70,79,3,9,8,40,1,4,14
"E00033396",126,45,17,28,81,3,16,15,15,1,5,26
"E00033397",125,34,16,18,91,2,12,24,21,4,12,16
"E00033399",128,23,14,9,105,6,20,22,24,3,8,22
"E00033400",118,33,21,12,85,4,12,23,15,2,4,25
"E00033401",102,17,10,7,85,6,13,20,21,4,6,15
"E00033402",134,31,6,25,103,4,11,14,35,0,4,35
"E00033403",144,34,13,21,110,2,22,14,31,2,6,33
"E00033404",162,70,15,55,92,3,16,11,30,3,3,26
"E00033405",129,30,6,24,99,5,18,18,34,3,6,15
"E00033406",126,30,19,11,96,4,14,21,20,4,9,24
"E00033407",138,45,12,33,93,6,8,13,28,2,2,34
"E00033408",123,38,16,22,85,0,10,13,19,1,8,34
"E00033409",166,80,66,14,86,4,39,9,13,3,4,14
"E00033410",121,38,11,27,83,5,4,14,21,0,4,35
"E00033411",119,29,19,10,90,2,17,10,13,3,14,31
"E00033412",146,47,21,26,99,5,10,15,33,2,5,29
"E00033413",111,45,6,39,66,4,9,13,18,1,2,19
"E00033414",135,45,12,33,90,7,8,20,29,2,4,20
"E00033415",94,11,6,5,83,0,14,15,21,6,8,19
"E00033416",144,40,11,29,104,6,4,18,37,4,4,31
"E00033417",144,44,14,30,100,4,15,18,29,1,7,26
"E00033418",144,22,16,6,122,0,26,18,24,7,19,28
"E00033419",119,31,20,11,88,2,16,17,17,4,7,25
"E00033420",155,42,17,25,113,6,13,14,30,2,5,43
"E00033421",128,48,15,33,80,5,9,12,17,3,11,23
"E00033422",172,31,11,20,141,2,25,24,33,7,11,39
"E00033423",126,38,12,26,88,2,7,15,28,2,5,29
"E00033424",134,41,12,29,93,7,10,11,35,3,3,24
"E00033425",124,52,11,41,72,9,3,12,32,0,5,11
"E00033426",121,34,11,23,87,1,10,10,29,1,11,25
"E00033427",105,30,14,16,75,5,21,12,15,3,4,15
"E00033428",124,29,7,22,95,16,13,17,22,3,8,16
"E00033432",135,46,24,22,89,9,19,12,15,5,8,21
"E00033435",125,40,20,20,85,2,15,10,22,1,13,22
"E00033436",128,41,12,29,87,13,17,9,25,1,7,15
"E00033437",114,38,18,20,76,3,17,14,16,1,13,12
"E00033438",127,32,13,19,95,6,17,14,26,4,8,20
"E00033439",173,56,21,35,117,19,23,11,35,1,7,21
"E00033440",139,37,16,21,102,27,15,18,17,10,5,10
"E00033441",141,56,19,37,85,17,18,12,15,3,8,12
"E00033442",134,43,19,24,91,3,18,12,15,5,14,24
"E00033443",72,29,13,16,43,5,4,6,13,1,5,9
"E00033444",115,37,17,20,78,13,16,10,17,1,5,16
"E00033445",98,24,14,10,74,8,11,11,10,1,10,23
"E00033446",121,39,18,21,82,6,18,7,16,1,10,24
"E00033447",94,59,44,15,35,3,9,5,8,0,3,7
"E00033448",124,40,15,25,84,9,15,11,12,3,12,22
"E00033449",143,54,18,36,89,13,19,11,22,2,3,19
"E00033450",121,36,19,17,85,10,15,9,14,1,9,27
"E00033451",109,55,18,37,54,6,6,7,13,3,9,10
"E00033452",110,41,20,21,69,5,14,8,19,1,3,19
"E00033453",78,40,2,38,38,5,9,3,9,1,2,9
"E00033454",219,81,21,60,138,26,17,29,31,6,8,21
"E00033455",122,59,10,49,63,18,11,8,13,1,4,8
"E00033456",133,38,18,20,95,7,16,13,17,4,11,27
"E00033457",95,31,8,23,64,23,5,10,12,2,3,9
"E00033458",87,19,6,13,68,17,5,9,13,4,6,14
"E00033459",143,83,49,34,60,5,10,11,10,2,4,18
"E00033460",79,24,5,19,55,6,2,24,10,0,4,9
"E00033462",94,28,16,12,66,10,12,4,18,4,6,12
"E00033463",103,36,19,17,67,11,19,5,14,0,3,15
"E00033464",116,32,15,17,84,9,13,9,25,3,6,19
"E00033466",122,36,15,21,86,12,18,10,16,0,7,23
"E00033468",119,33,17,16,86,12,19,6,12,2,8,27
"E00033470",130,39,15,24,91,13,15,15,14,3,10,21
"E00033471",107,26,13,13,81,11,19,11,11,5,8,16
"E00033472",105,36,16,20,69,14,12,10,12,3,4,14
"E00033473",116,34,11,23,82,11,15,9,19,2,7,19
"E00033474",145,87,19,68,58,12,11,7,21,1,1,5
"E00033475",157,86,18,68,71,14,9,20,17,4,1,6
"E00033476",115,59,19,40,56,4,10,5,10,0,9,18
"E00033477",74,20,7,13,54,3,8,9,14,1,5,14
"E00033478",115,32,18,14,83,9,17,8,21,5,8,15
"E00033479",167,51,25,26,116,17,22,17,19,1,7,33
"E00033480",108,24,9,15,84,3,12,11,24,2,11,21
"E00033481",172,53,30,23,119,25,27,16,17,2,8,24
"E00033482",117,32,19,13,85,6,15,6,19,3,9,27
"E00033483",166,83,47,36,83,11,10,13,21,4,4,20
"E00033484",121,37,13,24,84,8,14,12,18,2,4,26
"E00033485",137,46,22,24,91,14,19,12,14,3,6,23
"E00033486",165,59,15,44,106,26,9,17,28,0,5,21
"E00033487",157,108,50,58,49,6,13,8,8,1,1,12
