"GeographyCode","QS202EW0001","QS202EW0002","QS202EW0003","QS202EW0004","QS202EW0005","QS202EW0006"
"E01006697",828,319,421,32,31,25
"E01006698",725,244,464,5,10,2
"E01006699",777,322,435,6,8,6
"E01006700",653,265,369,9,8,2
"E01006701",671,290,363,8,9,1
"E01006702",740,263,458,11,5,3
"E01006703",818,447,348,12,9,2
"E01006705",689,299,370,8,8,4
"E01006706",582,186,364,13,15,4
"E01006707",553,163,364,12,9,5
"E01006708",754,249,471,12,20,2
"E01006709",685,293,364,8,19,1
"E01006710",592,136,429,8,13,6
"E01006711",685,277,373,15,16,4
"E01006712",569,194,344,9,18,4
"E01006713",604,196,384,7,16,1
"E01006716",701,285,370,19,20,7
"E01006717",576,168,375,12,18,3
"E01006718",678,245,391,17,17,8
"E01006719",638,193,423,5,13,4
"E01006720",905,361,389,50,46,59
"E01006721",912,453,368,46,18,27
"E01006722",608,155,319,28,20,86
"E01006723",749,264,341,24,27,93
"E01006724",554,113,301,17,17,106
"E01006725",739,308,355,29,28,19
"E01006726",659,226,334,18,23,58
"E01006727",665,238,352,15,37,23
"E01006728",855,399,377,36,27,16
"E01006729",539,121,399,10,7,2
"E01006730",542,165,352,14,8,3
"E01006731",486,142,330,9,4,1
"E01006732",644,170,448,13,10,3
"E01006734",625,187,409,16,11,2
"E01006735",571,207,355,5,2,2
"E01006736",582,158,401,7,14,2
"E01006737",562,142,402,6,8,4
"E01006738",662,220,428,5,6,3
"E01006739",707,225,435,17,25,5
"E01006740",604,273,314,8,6,3
"E01006741",778,251,493,18,11,5
"E01006742",591,195,362,13,15,6
"E01006743",1008,385,566,20,25,12
"E01006744",739,321,383,8,21,6
"E01006745",907,407,442,28,21,9
"E01006746",655,216,368,18,17,36
"E01006747",857,460,302,6,15,74
"E01006748",756,239,386,14,12,105
"E01006751",831,301,436,42,23,29
"E01006752",489,232,204,16,24,13
"E01006753",666,211,434,16,4,1
"E01006754",781,322,412,23,13,11
"E01006755",690,257,400,18,11,4
"E01006756",757,220,492,27,16,2
"E01006757",621,203,390,11,13,4
"E01006758",639,199,408,14,16,2
"E01006759",460,180,245,9,19,7
"E01006760",826,498,279,10,14,25
"E01006761",793,383,368,16,21,5
"E01006762",725,226,475,8,14,2
"E01006763",652,217,412,5,15,3
"E01006764",667,259,363,15,18,12
"E01006765",659,243,385,9,17,5
"E01006766",574,232,300,18,17,7
"E01006767",779,294,440,18,17,10
"E01006768",587,234,312,12,19,10
"E01006769",712,401,285,13,12,1
"E01006770",445,160,258,15,10,2
"E01006771",694,296,378,10,8,2
"E01006772",480,168,288,6,16,2
"E01006773",554,114,408,5,24,3
"E01006774",552,124,405,9,12,2
"E01006775",556,165,360,16,11,4
"E01006776",844,386,431,5,18,4
"E01006778",1124,496,580,20,19,9
"E01006779",902,334,531,18,11,8
"E01006780",619,191,401,7,15,5
"E01006781",600,163,424,3,8,2
"E01006782",691,271,393,9,14,4
"E01006783",645,199,419,8,15,4
"E01006784",586,209,356,7,8,6
"E01006785",781,275,467,4,22,13
"E01006786",764,237,506,4,13,4
"E01006787",691,312,355,6,10,8
"E01006788",681,137,511,6,15,12
"E01006790",801,350,428,4,9,10
"E01006791",873,418,433,11,5,6
"E01006792",557,138,387,4,23,5
"E01006793",759,337,390,10,19,3
"E01006794",711,224,446,4,37,0
"E01006795",628,215,382,5,24,2
"E01006796",581,105,435,6,33,2
"E01006797",707,297,382,7,19,2
"E01006798",609,183,386,12,22,6
"E01006799",1145,719,388,10,23,5
"E01006800",679,257,402,5,13,2
"E01006801",609,171,407,4,25,2
"E01032505",563,182,325,22,26,8
"E01032506",656,260,341,15,28,12
"E01032507",666,195,383,12,37,39
"E01032508",847,399,398,22,20,8
"E01032509",665,247,384,13,12,9
"E01032510",776,262,485,6,18,5
"E01032511",616,199,394,6,16,1
"E01033747",496,233,235,13,9,6
"E01033748",772,369,351,8,25,19
"E01033749",1039,973,47,5,5,9
"E01033750",905,504,333,7,38,23
"E01033751",603,313,246,2,21,21
"E01033752",790,448,259,2,51,30
"E01033753",714,423,243,3,30,15
"E01033754",838,396,350,13,31,48
"E01033755",675,341,246,1,40,47
"E01033756",733,414,256,1,22,40
"E01033757",715,548,105,15,16,31
"E01033758",475,312,122,5,14,22
"E01033759",480,142,319,10,8,1
"E01033760",529,330,134,4,16,45
"E01033761",832,415,303,3,39,72
"E01033762",456,282,139,0,12,23
"E01033763",820,507,260,19,7,27
"E01033764",1172,607,521,21,17,6
"E01033765",659,282,316,22,26,13
"E01033766",424,104,255,15,19,31
"E01033767",562,261,264,19,15,3
"E01033768",835,599,158,27,26,25
