"GeographyCode","QS114EW0001","QS114EW0002","QS114EW0003","QS114EW0004","QS114EW0005","QS114EW0006","QS114EW0007","QS114EW0008","QS114EW0009","QS114EW0010","QS114EW0011","QS114EW0012"
"E00033037",276,78,25,53,198,8,54,41,28,0,25,42
"E00033038",166,73,1,72,93,16,2,9,40,0,5,21
"E00033040",270,69,15,54,201,6,14,46,42,10,16,67
"E00033041",262,33,25,8,229,12,26,59,38,16,34,44
"E00033042",239,27,14,13,212,2,32,26,24,5,46,77
"E00033043",252,28,10,18,224,11,28,57,56,5,18,49
"E00033044",239,18,10,8,221,5,42,45,20,5,17,87
"E00033045",215,81,42,39,134,15,24,26,28,5,13,23
"E00033046",180,73,51,22,107,0,58,6,26,5,0,12
"E00033047",282,19,10,9,263,9,36,65,34,5,42,72
"E00033048",252,23,18,5,229,0,40,54,30,5,38,62
"E00033049",372,41,7,34,331,24,10,111,74,5,30,77
"E00033050",227,13,9,4,214,0,22,38,34,5,36,79
"E00033051",308,65,6,59,243,17,26,22,114,5,6,53
"E00033052",377,41,14,27,336,8,24,39,50,11,29,175
"E00033053",278,32,10,22,246,21,12,54,48,10,13,88
"E00033054",158,30,8,22,128,17,14,13,24,10,19,31
"E00033055",244,35,6,29,209,6,14,52,52,33,13,39
"E00033056",278,34,10,24,244,14,34,87,52,10,8,39
"E00033057",292,39,14,25,253,9,24,89,36,10,28,57
"E00033059",307,63,42,21,244,20,42,61,36,11,30,44
"E00033060",204,45,32,13,159,5,32,35,16,0,14,57
"E00033061",235,27,15,12,208,5,24,46,18,15,38,62
"E00033062",264,30,20,10,234,2,38,59,20,10,33,72
"E00033063",259,19,9,10,240,9,36,35,36,15,42,67
"E00033064",235,23,5,18,212,9,28,72,34,10,14,45
"E00033065",293,29,17,12,264,4,22,66,64,28,22,58
"E00033066",242,88,13,75,154,8,10,33,94,0,6,3
"E00033067",279,120,17,103,159,14,8,22,78,0,17,20
"E00033068",327,115,7,108,212,4,4,22,128,10,9,35
"E00033069",248,102,12,90,146,13,4,27,84,0,4,14
"E00033070",263,129,15,114,134,24,8,12,80,0,4,6
"E00033071",261,61,6,55,200,12,16,31,96,17,0,28
"E00033072",275,82,4,78,193,17,2,13,122,0,5,34
"E00033073",253,140,32,108,113,2,4,9,88,0,7,3
"E00033074",283,122,13,109,161,38,0,36,38,0,9,40
"E00033075",237,188,52,136,49,4,4,15,26,0,0,0
"E00033076",302,68,23,45,234,6,42,49,52,11,35,39
"E00033077",292,113,29,84,179,8,10,35,76,0,5,45
"E00033078",272,117,17,100,155,16,24,27,34,5,13,36
"E00033079",230,61,15,46,169,4,12,42,36,20,5,50
"E00033080",197,114,32,82,83,21,16,15,28,0,0,3
"E00033081",220,62,15,47,158,6,18,42,64,5,0,23
"E00033082",312,22,13,9,290,5,46,51,50,27,33,78
"E00033083",336,23,6,17,313,6,42,26,48,41,65,85
"E00033084",325,59,28,31,266,24,36,69,30,15,27,65
"E00033085",321,51,21,30,270,19,38,47,42,10,47,67
"E00033086",249,35,29,6,214,7,76,34,38,5,4,50
"E00033087",397,36,7,29,361,26,22,79,46,16,86,86
"E00033088",239,26,18,8,213,3,26,25,48,17,25,69
"E00033089",302,42,23,19,260,28,16,56,32,15,38,75
"E00033090",376,26,13,13,350,5,40,68,52,15,69,101
"E00033091",306,28,16,12,278,9,40,22,52,15,38,102
"E00033092",307,32,19,13,275,0,48,74,34,10,23,86
"E00033093",372,48,22,26,324,26,40,62,38,15,35,108
"E00033094",328,35,18,17,293,10,54,66,30,10,38,85
"E00033095",414,35,17,18,379,15,48,61,68,18,58,111
"E00033096",259,30,21,9,229,2,60,65,18,10,21,53
"E00033097",263,35,13,22,228,22,34,40,40,5,22,65
"E00033098",274,21,14,7,253,2,66,30,44,37,14,60
"E00033099",163,57,55,2,106,0,22,22,16,0,15,31
"E00033100",297,52,27,25,245,26,38,33,46,5,39,58
"E00033101",212,34,22,12,178,0,38,33,30,12,11,54
"E00033102",429,82,16,66,347,38,34,80,82,5,52,56
"E00033103",298,32,17,15,266,5,36,22,32,20,69,82
"E00033104",275,34,14,20,241,16,34,32,30,23,51,55
"E00033105",293,31,23,8,262,3,40,47,30,0,51,91
"E00033106",286,37,16,21,249,15,36,51,46,6,35,60
"E00033107",353,17,8,9,336,24,34,27,42,20,77,112
"E00033108",317,22,13,9,295,32,28,36,48,10,66,75
"E00033109",322,28,17,11,294,4,36,62,42,15,52,83
"E00033110",340,33,12,21,307,21,52,55,44,5,40,90
"E00033112",308,23,13,10,285,4,34,61,42,12,52,80
"E00033113",246,38,18,20,208,4,34,37,56,0,27,50
"E00033114",303,18,5,13,285,0,56,65,36,30,23,75
"E00033115",132,62,26,36,70,0,28,9,16,0,0,17
"E00033116",137,73,34,39,64,3,24,4,18,0,0,15
"E00033117",385,44,37,7,341,10,46,93,46,21,50,75
"E00033118",331,24,15,9,307,8,42,72,44,0,35,106
"E00033119",262,30,20,10,232,3,46,59,30,15,33,46
"E00033120",313,42,21,21,271,17,38,85,34,6,38,53
"E00033121",220,53,31,22,167,10,60,34,26,5,8,24
"E00033122",275,36,22,14,239,12,54,58,36,5,21,53
"E00033123",258,40,33,7,218,7,76,42,24,5,25,39
"E00033124",307,34,14,20,273,16,22,40,28,20,56,91
"E00033125",187,64,13,51,123,18,16,17,28,10,0,34
"E00033126",251,30,18,12,221,2,48,28,34,5,22,82
"E00033127",435,73,29,44,362,18,38,96,56,0,33,121
"E00033128",268,36,19,17,232,27,22,39,38,5,55,46
"E00033129",256,30,19,11,226,7,64,30,14,5,19,87
"E00033130",360,23,11,12,337,9,34,52,42,26,50,124
"E00033131",275,64,42,22,211,19,22,36,28,10,48,48
"E00033132",419,40,12,28,379,33,24,79,46,15,69,113
"E00033133",366,35,25,10,331,53,36,55,30,5,78,74
"E00033134",190,62,12,50,128,27,16,26,24,5,8,22
"E00033135",445,54,18,36,391,79,34,70,42,25,62,79
"E00033136",225,37,15,22,188,35,22,23,12,21,33,42
"E00033137",280,97,15,82,183,59,18,32,26,6,14,28
"E00033138",171,76,14,62,95,24,6,19,20,0,4,22
"E00033139",248,83,32,51,165,14,40,7,46,0,18,40
"E00033140",202,34,14,20,168,32,18,23,18,5,23,49
"E00033141",208,28,13,15,180,22,14,41,16,6,20,61
"E00033142",273,39,12,27,234,35,18,39,48,10,40,44
"E00033143",261,68,8,60,193,72,8,23,14,25,25,26
"E00033144",204,70,17,53,134,38,10,20,54,0,4,8
"E00033145",294,34,12,22,260,57,20,50,36,5,39,53
"E00033146",304,41,11,30,263,33,22,43,32,29,38,66
"E00033147",308,44,20,24,264,29,12,33,40,10,59,81
"E00033148",258,38,16,22,220,36,20,57,32,11,24,40
"E00033149",226,32,9,23,194,20,26,35,36,10,25,42
"E00033150",316,55,7,48,261,69,8,47,50,11,44,32
"E00033151",262,65,15,50,197,45,14,36,14,0,49,39
"E00033152",305,62,6,56,243,34,18,38,44,11,28,70
"E00033153",332,73,21,52,259,35,34,56,30,10,23,71
"E00033154",156,68,10,58,88,12,10,25,18,0,0,23
"E00033155",266,81,30,51,185,53,28,28,36,10,12,18
"E00033156",238,61,12,49,177,16,18,22,38,12,22,49
"E00033157",326,55,14,41,271,55,10,76,32,20,14,64
"E00033158",302,40,8,32,262,82,8,59,38,0,31,44
"E00033159",197,31,8,23,166,76,10,39,14,0,8,19
"E00033160",354,85,13,72,269,47,26,31,18,21,61,65
"E00033161",280,71,50,21,209,14,10,47,28,5,47,58
"E00033162",280,70,7,63,210,45,10,26,14,5,58,52
"E00033163",277,70,6,64,207,34,4,19,32,0,39,79
"E00033164",351,42,10,32,309,53,14,72,60,5,13,92
"E00033165",166,90,49,41,76,8,14,7,10,0,31,6
"E00033166",158,81,27,54,77,5,36,13,6,0,5,12
"E00033167",310,31,7,24,279,34,52,63,38,11,35,46
"E00033168",285,35,23,12,250,11,44,40,40,18,40,57
"E00033169",302,34,17,17,268,23,30,39,28,15,16,117
"E00033170",360,35,14,21,325,37,22,55,42,5,44,120
"E00033171",345,37,15,22,308,27,20,68,42,5,40,106
"E00033172",186,90,3,87,96,2,8,7,24,10,24,21
"E00033173",315,42,18,24,273,11,34,44,22,5,41,116
"E00033174",297,32,13,19,265,54,20,38,22,26,38,67
"E00033175",279,26,8,18,253,26,36,35,32,22,50,52
"E00033176",264,28,8,20,236,34,8,27,26,22,58,61
"E00033177",298,40,16,24,258,37,34,37,32,24,31,63
"E00033178",170,45,11,34,125,12,26,18,14,6,18,31
"E00033179",322,39,10,29,283,37,32,59,44,21,31,59
"E00033181",421,65,7,58,356,4,14,27,46,28,46,191
"E00033182",368,109,16,93,259,16,4,48,52,5,19,115
"E00033183",584,91,8,83,493,6,8,15,78,0,56,330
"E00033185",340,38,2,36,302,12,8,22,32,26,14,188
"E00033186",318,29,3,26,289,8,2,22,38,10,19,190
"E00033187",197,80,5,75,117,2,6,12,64,0,4,29
"E00033188",327,24,7,17,303,14,10,10,46,0,45,178
"E00033189",509,79,19,60,430,79,20,51,52,29,79,120
"E00033190",574,79,13,66,495,106,12,100,44,95,74,64
"E00033191",448,18,5,13,430,15,14,10,32,10,24,325
"E00033192",434,25,10,15,409,4,8,15,30,29,5,318
"E00033193",327,31,6,25,296,13,16,30,46,0,24,167
"E00033194",345,30,8,22,315,7,10,24,46,6,33,189
"E00033195",249,24,7,17,225,9,18,28,66,0,26,78
"E00033196",210,102,3,99,108,4,6,10,38,7,18,25
"E00033197",355,146,60,86,209,12,62,16,68,0,9,42
"E00033198",393,28,9,19,365,11,22,64,54,5,12,197
"E00033199",185,102,47,55,83,2,26,8,24,0,4,19
"E00033200",232,85,40,45,147,16,22,11,16,0,5,77
"E00033201",235,19,7,12,216,6,8,21,58,15,4,104
"E00033202",315,20,3,17,295,6,8,45,30,11,0,195
"E00033203",244,29,11,18,215,27,16,25,24,10,12,101
"E00033204",252,27,3,24,225,8,12,39,58,0,12,96
"E00033206",184,71,6,65,113,11,10,28,48,0,4,12
"E00033207",293,103,7,96,190,63,18,16,42,20,14,17
"E00033208",257,79,2,77,178,44,8,47,30,10,12,27
"E00033209",323,149,40,109,174,40,10,20,42,7,26,29
"E00033210",271,78,13,65,193,16,6,43,16,11,44,57
"E00033211",357,50,11,39,307,49,12,48,46,42,37,73
"E00033212",314,30,11,19,284,66,26,42,46,32,50,22
"E00033213",401,38,15,23,363,9,10,26,36,0,29,253
"E00033214",538,80,10,70,458,97,12,78,90,38,60,83
"E00033215",349,69,8,61,280,56,4,45,38,35,54,48
"E00033216",252,88,6,82,164,35,6,31,56,0,20,16
"E00033217",287,87,11,76,200,17,6,28,72,5,14,58
"E00033218",303,25,6,19,278,11,14,56,22,25,47,103
"E00033219",362,99,13,86,263,8,12,38,68,5,8,124
"E00033220",389,42,8,34,347,11,6,25,48,0,4,253
"E00033221",249,134,4,130,115,11,0,7,30,0,12,55
"E00033222",178,107,56,51,71,14,24,10,10,5,0,8
"E00033223",248,124,9,115,124,10,2,3,58,5,18,28
"E00033224",301,62,35,27,239,34,40,31,34,21,21,58
"E00033225",300,100,9,91,200,47,4,42,12,23,40,32
"E00033226",417,73,21,52,344,75,24,26,42,37,45,95
"E00033227",262,76,43,33,186,33,14,15,18,0,33,73
"E00033228",341,138,45,93,203,30,36,33,22,15,33,34
"E00033229",284,47,25,22,237,4,38,32,34,0,47,82
"E00033230",279,26,14,12,253,14,44,28,46,6,46,69
"E00033231",203,64,17,47,139,33,10,13,30,12,14,27
"E00033235",228,64,19,45,164,26,12,14,42,12,30,28
"E00033237",276,73,24,49,203,29,40,29,30,13,27,35
"E00033238",463,53,20,33,410,40,48,57,26,20,79,140
"E00033242",233,35,18,17,198,20,26,27,22,0,23,80
"E00033245",315,90,41,49,225,34,28,29,42,5,41,46
"E00033246",253,57,13,44,196,24,10,26,34,10,29,63
"E00033247",333,48,16,32,285,47,16,77,40,11,32,62
"E00033248",294,212,44,168,82,25,6,9,36,0,0,6
"E00033249",285,55,14,41,230,45,12,53,34,14,39,33
"E00033250",226,61,13,48,165,57,16,34,30,0,5,23
"E00033251",222,44,9,35,178,40,16,40,24,16,11,31
"E00033252",350,81,43,38,269,55,28,39,22,17,58,50
"E00033253",240,77,37,40,163,34,12,26,14,15,11,51
"E00033254",358,43,15,28,315,48,42,38,46,0,58,83
"E00033255",267,49,18,31,218,21,44,18,28,21,19,67
"E00033256",225,34,21,13,191,19,24,33,36,10,33,36
"E00033257",308,101,28,73,207,19,38,18,52,15,14,51
"E00033258",325,61,31,30,264,52,70,36,12,15,20,59
"E00033259",135,43,6,37,92,22,12,21,20,5,0,12
"E00033260",245,63,23,40,182,31,12,30,36,10,9,54
"E00033261",247,39,9,30,208,23,14,30,36,10,51,44
"E00033262",154,52,11,41,102,27,12,17,32,0,4,10
"E00033263",145,55,8,47,90,15,6,27,16,0,0,26
"E00033264",279,73,30,43,206,61,26,26,36,10,8,39
"E00033265",298,47,17,30,251,12,26,37,30,21,54,71
"E00033266",314,65,18,47,249,14,34,36,20,10,39,96
"E00033267",250,82,45,37,168,39,24,31,12,5,16,41
"E00033268",291,39,21,18,252,2,22,45,44,10,40,89
"E00033269",168,55,32,23,113,4,14,19,12,5,24,35
"E00033270",345,31,16,15,314,20,26,67,40,10,69,82
"E00033271",379,18,14,4,361,12,16,65,36,45,44,143
"E00033272",301,27,11,16,274,13,38,59,44,5,50,65
"E00033274",259,61,15,46,198,13,18,50,20,21,27,49
"E00033275",286,70,48,22,216,5,38,34,26,30,18,65
"E00033276",225,68,13,55,157,34,4,43,42,5,4,25
"E00033277",224,33,20,13,191,19,22,51,24,14,18,43
"E00033278",225,39,14,25,186,24,26,31,34,21,20,30
"E00033279",276,53,13,40,223,63,26,42,38,6,12,36
"E00033281",307,47,12,35,260,38,30,42,42,16,36,56
"E00033282",303,35,20,15,268,20,36,39,34,21,43,75
"E00033283",276,38,23,15,238,6,42,40,30,6,33,81
"E00033284",250,143,23,120,107,36,4,3,24,5,20,15
"E00033285",300,54,21,33,246,21,34,62,32,5,38,54
"E00033286",218,79,52,27,139,6,28,24,24,11,18,28
"E00033287",306,30,10,20,276,26,22,63,40,15,67,43
"E00033288",321,29,13,16,292,20,14,91,36,16,28,87
"E00033289",229,37,11,26,192,10,18,32,44,0,29,59
"E00033290",242,22,5,17,220,23,12,50,26,16,32,61
"E00033291",498,31,13,18,467,64,22,128,76,32,60,85
"E00033292",203,47,7,40,156,9,22,42,44,5,5,29
"E00033293",319,54,34,20,265,46,26,43,38,5,40,67
"E00033294",232,68,19,49,164,44,8,22,38,5,10,37
"E00033295",283,21,15,6,262,20,38,78,34,5,26,61
"E00033296",268,31,19,12,237,6,44,32,28,10,35,82
"E00033297",312,58,27,31,254,12,28,45,40,5,46,78
"E00033298",294,51,23,28,243,6,40,28,18,25,53,73
"E00033299",288,38,28,10,250,2,38,36,32,26,45,71
"E00033300",234,45,15,30,189,11,32,31,34,5,24,52
"E00033301",300,32,17,15,268,58,18,67,28,5,19,73
"E00033302",239,36,24,12,203,49,16,31,48,5,33,21
"E00033304",252,22,8,14,230,13,36,27,42,17,32,63
"E00033305",276,45,15,30,231,13,36,35,30,20,48,49
"E00033306",280,47,22,25,233,21,22,34,34,5,67,50
"E00033307",312,30,16,14,282,60,26,57,34,20,27,58
"E00033308",288,42,23,19,246,33,18,65,26,10,22,72
"E00033309",316,40,14,26,276,56,36,51,32,21,21,59
"E00033310",331,25,12,13,306,63,34,66,22,17,44,60
"E00033312",276,55,18,37,221,23,40,25,34,10,27,62
"E00033313",340,27,13,14,313,57,30,41,54,27,28,76
"E00033314",316,40,21,19,276,17,28,58,38,22,43,70
"E00033315",354,30,20,10,324,31,36,47,34,10,71,95
"E00033316",327,42,26,16,285,21,28,96,62,5,22,51
"E00033317",368,35,14,21,333,9,46,85,72,6,43,72
"E00033318",355,46,19,27,309,45,34,20,52,22,31,105
"E00033319",419,38,19,19,381,3,46,99,58,34,34,107
"E00033320",292,36,23,13,256,4,38,71,48,0,17,78
"E00033322",301,23,10,13,278,4,50,52,44,23,26,79
"E00033323",297,14,12,2,283,5,42,66,28,15,52,75
"E00033324",304,20,12,8,284,4,28,71,52,11,57,61
"E00033326",293,14,9,5,279,2,44,81,32,15,32,73
"E00033327",295,39,27,12,256,5,28,67,42,5,53,56
"E00033328",264,53,22,31,211,12,26,40,18,5,37,73
"E00033329",316,35,17,18,281,9,42,66,32,0,39,93
"E00033330",320,31,19,12,289,10,42,75,50,5,49,58
"E00033331",328,35,28,7,293,4,56,91,24,17,25,76
"E00033332",314,16,8,8,298,7,30,64,26,22,55,94
"E00033333",341,26,15,11,315,6,42,72,30,38,60,67
"E00033334",294,17,6,11,277,12,30,54,42,21,44,74
"E00033335",252,31,16,15,221,5,36,38,40,10,35,57
"E00033336",328,23,15,8,305,13,24,83,46,20,45,74
"E00033337",200,27,14,13,173,8,24,39,26,5,21,50
"E00033338",274,8,2,6,266,12,34,58,30,16,69,47
"E00033339",353,38,13,25,315,12,34,48,26,25,86,84
"E00033340",305,9,6,3,296,5,30,91,34,25,29,82
"E00033341",309,19,14,5,290,10,40,72,42,11,50,65
"E00033342",324,29,15,14,295,7,54,54,30,27,45,78
"E00033343",264,16,8,8,248,6,20,73,34,5,36,74
"E00033344",332,36,16,20,296,8,40,112,46,5,12,73
"E00033345",384,18,11,7,366,7,38,102,32,11,70,106
"E00033346",289,45,21,24,244,3,20,69,38,16,32,66
"E00033347",315,26,15,11,289,7,32,77,42,10,52,69
"E00033348",289,29,23,6,260,2,38,56,30,23,44,67
"E00033349",267,90,13,77,177,19,26,20,42,22,19,29
"E00033350",322,23,13,10,299,8,46,68,46,16,56,59
"E00033351",300,34,13,21,266,22,48,34,26,16,68,52
"E00033352",255,34,11,23,221,26,26,49,24,10,26,60
"E00033353",254,19,13,6,235,12,30,45,46,15,20,67
"E00033354",214,107,37,70,107,4,10,31,44,5,0,13
"E00033355",275,33,12,21,242,7,18,65,50,10,42,50
"E00033356",345,36,20,16,309,19,42,43,48,15,69,73
"E00033357",266,47,30,17,219,31,36,22,30,0,22,78
"E00033358",221,28,11,17,193,25,26,36,30,15,11,50
"E00033359",324,73,27,46,251,13,34,56,44,20,25,59
"E00033360",354,49,20,29,305,18,52,82,34,5,38,76
"E00033361",429,45,23,22,384,27,36,99,70,10,60,82
"E00033362",272,27,18,9,245,7,18,80,36,15,26,63
"E00033363",196,29,10,19,167,8,12,54,38,5,10,40
"E00033364",362,25,19,6,337,9,44,87,40,10,56,91
"E00033365",448,41,21,20,407,17,26,95,62,31,57,119
"E00033366",284,22,17,5,262,10,24,63,38,15,25,87
"E00033367",336,48,6,42,288,14,16,43,48,31,16,120
"E00033368",269,44,23,21,225,8,22,39,70,15,39,32
"E00033369",373,24,10,14,349,7,16,103,68,16,53,86
"E00033370",272,64,43,21,208,11,24,51,54,5,11,52
"E00033371",308,29,17,12,279,8,38,62,52,20,14,85
"E00033372",291,28,5,23,263,15,16,39,44,20,77,52
"E00033373",474,42,12,30,432,13,48,96,64,45,54,112
"E00033374",275,53,26,27,222,15,32,57,74,10,5,29
"E00033375",347,42,22,20,305,4,54,39,38,25,63,82
"E00033376",281,46,29,17,235,8,58,56,38,11,8,56
"E00033377",306,41,18,23,265,0,38,59,58,5,38,67
"E00033378",334,40,19,21,294,11,30,67,46,21,36,83
"E00033379",273,45,17,28,228,29,16,71,56,10,0,46
"E00033380",246,28,13,15,218,2,28,44,56,10,19,59
"E00033381",208,78,51,27,130,4,38,37,24,0,5,22
"E00033382",332,25,13,12,307,4,30,64,38,21,46,104
"E00033383",281,48,19,29,233,28,24,72,52,0,4,53
"E00033384",356,32,21,11,324,21,50,49,60,26,29,89
"E00033385",317,63,15,48,254,16,22,53,70,5,12,76
"E00033386",352,32,9,23,320,24,18,67,54,26,25,106
"E00033387",214,71,7,64,143,4,2,22,50,5,23,37
"E00033388",288,86,24,62,202,22,36,22,46,18,13,45
"E00033389",278,33,8,25,245,15,20,84,50,5,37,34
"E00033391",346,65,8,57,281,41,24,57,48,0,22,89
"E00033392",285,85,13,72,200,16,8,29,40,0,47,60
"E00033394",284,70,10,60,214,2,6,31,50,15,28,82
"E00033395",287,77,7,70,210,7,18,25,80,5,18,57
"E00033396",285,45,17,28,240,7,32,52,30,5,25,89
"E00033397",323,34,16,18,289,4,24,89,42,20,56,54
"E00033399",330,23,14,9,307,14,40,74,48,15,35,81
"E00033400",299,33,21,12,266,11,24,83,30,10,19,89
"E00033401",275,17,10,7,258,19,26,68,42,22,29,52
"E00033402",346,31,6,25,315,10,22,52,70,0,22,139
"E00033403",348,34,13,21,314,4,44,52,62,10,25,117
"E00033404",329,70,15,55,259,8,32,40,60,17,12,90
"E00033405",305,30,6,24,275,11,36,63,68,15,29,53
"E00033406",321,30,19,11,291,11,28,72,40,21,38,81
"E00033407",328,45,12,33,283,14,16,44,56,10,9,134
"E00033408",327,38,16,22,289,0,20,44,38,5,37,145
"E00033409",314,80,66,14,234,12,78,34,26,15,18,51
"E00033410",289,38,11,27,251,10,8,47,42,0,20,124
"E00033411",330,29,19,10,301,5,34,37,26,15,69,115
"E00033412",345,47,21,26,298,17,20,50,66,10,24,111
"E00033413",242,45,6,39,197,12,18,42,36,5,11,73
"E00033414",330,45,12,33,285,21,16,72,58,10,19,89
"E00033415",274,11,6,5,263,0,28,54,42,30,40,69
"E00033416",359,40,11,29,319,16,8,61,74,20,17,123
"E00033417",339,44,14,30,295,8,30,65,58,5,31,98
"E00033418",424,22,16,6,402,0,52,67,48,37,91,107
"E00033419",308,31,20,11,277,5,32,63,34,22,32,89
"E00033420",388,42,17,25,346,17,26,45,60,10,22,166
"E00033421",309,48,15,33,261,12,18,42,34,16,50,89
"E00033422",467,31,11,20,436,4,50,86,66,36,50,144
"E00033423",315,38,12,26,277,4,14,51,56,11,25,116
"E00033424",304,41,12,29,263,19,20,38,70,15,12,89
"E00033425",245,52,11,41,193,21,6,40,64,0,25,37
"E00033426",302,34,11,23,268,2,20,35,58,5,55,93
"E00033427",240,30,14,16,210,13,42,40,30,16,18,51
"E00033428",309,29,7,22,280,39,26,57,44,17,42,55
"E00033432",321,46,24,22,275,26,38,42,30,27,38,74
"E00033435",289,40,20,20,249,6,30,32,44,5,60,72
"E00033436",275,41,12,29,234,33,34,29,50,5,31,52
"E00033437",266,38,18,20,228,6,34,47,32,5,60,44
"E00033438",307,32,13,19,275,18,34,47,52,21,35,68
"E00033439",358,56,21,35,302,45,46,34,70,5,31,71
"E00033440",348,37,16,21,311,73,30,62,34,58,20,34
"E00033441",301,56,19,37,245,43,36,45,30,15,39,37
"E00033442",336,43,19,24,293,6,36,41,30,25,72,83
"E00033443",158,29,13,16,129,14,8,21,26,5,25,30
"E00033444",254,37,17,20,217,38,32,33,34,5,23,52
"E00033445",257,24,14,10,233,26,22,36,20,5,44,80
"E00033446",277,39,18,21,238,15,36,24,32,6,46,79
"E00033447",159,59,44,15,100,9,18,18,16,0,14,25
"E00033448",308,40,15,25,268,21,30,39,24,15,59,80
"E00033449",297,54,18,36,243,32,38,37,44,10,15,67
"E00033450",301,36,19,17,265,27,30,31,28,5,45,99
"E00033451",231,55,18,37,176,17,12,27,26,17,43,34
"E00033452",229,41,20,21,188,10,28,28,38,5,15,64
"E00033453",148,40,2,38,108,10,18,11,18,6,10,35
"E00033454",489,81,21,60,408,63,34,101,62,34,45,69
"E00033455",231,59,10,49,172,45,22,27,26,5,16,31
"E00033456",336,38,18,20,298,18,32,43,34,21,50,100
"E00033457",214,31,8,23,183,57,10,38,24,10,15,29
"E00033458",227,19,6,13,208,47,10,29,26,21,28,47
"E00033459",268,83,49,34,185,14,20,37,20,10,19,65
"E00033460",200,24,5,19,176,19,4,81,20,0,21,31
"E00033462",217,28,16,12,189,27,24,12,36,22,27,41
"E00033463",218,36,19,17,182,31,38,17,28,0,13,55
"E00033464",284,32,15,17,252,32,26,31,50,17,32,64
"E00033466",278,36,15,21,242,29,36,36,32,0,32,77
"E00033468",286,33,17,16,253,26,38,22,24,10,35,98
"E00033470",324,39,15,24,285,40,30,48,28,16,52,71
"E00033471",279,26,13,13,253,28,38,40,22,26,38,61
"E00033472",249,36,16,20,213,48,24,34,24,15,19,49
"E00033473",272,34,11,23,238,31,30,30,38,10,33,66
"E00033474",229,87,19,68,142,28,22,23,42,5,4,18
"E00033475",287,86,18,68,201,36,18,66,34,22,6,19
"E00033476",234,59,19,40,175,8,20,18,20,0,44,65
"E00033477",177,20,7,13,157,7,16,30,28,6,24,46
"E00033478",273,32,18,14,241,20,34,29,42,27,37,52
"E00033479",390,51,25,26,339,49,44,58,38,5,32,113
"E00033480",279,24,9,15,255,6,24,39,48,11,56,71
"E00033481",399,53,30,23,346,69,54,57,34,10,38,84
"E00033482",282,32,19,13,250,17,30,20,38,17,38,90
"E00033483",336,83,47,36,253,27,20,45,42,22,19,78
"E00033484",292,37,13,24,255,24,28,43,36,10,20,94
"E00033485",318,46,22,24,272,40,38,43,28,15,28,80
"E00033486",348,59,15,44,289,61,18,61,56,0,22,71
"E00033487",239,108,50,58,131,12,26,25,16,5,6,41
