"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E02001370",3153,356,1578,778,294,217,1176,11.290834126229,50.0475737392959,24.674912781478,9.3244529019981,6.88233428480812,37.2978116079924
"E02001371",3076,335,864,1182,509,280,772,10.8907672301691,28.0884265279584,38.4265279583875,16.5474642392718,9.10273081924577,25.0975292587776
"E02001372",2728,140,1046,744,236,153,759,5.13196480938416,38.3431085043988,27.2727272727273,8.65102639296188,5.60850439882698,27.8225806451613
"E02001373",4089,308,1314,1260,490,284,1078,7.53240401076058,32.1349963316214,30.8143800440205,11.9833700171191,6.94546343849352,26.363414037662
"E02001374",4105,260,1658,877,373,197,1133,6.33373934226553,40.3897685749086,21.3641900121803,9.08647990255786,4.79902557856273,27.6004872107186
"E02001375",3202,204,1157,905,351,200,862,6.37101811367895,36.1336664584635,28.263585259213,10.9618988132417,6.24609618988132,26.9206745783885
"E02001376",3789,447,1360,1089,503,252,983,11.7973079968329,35.893375560834,28.7410926365796,13.2752705199261,6.65083135391924,25.9435207178675
"E02001377",4063,267,1889,672,282,151,1024,6.57149889244401,46.4927393551563,16.5395028304209,6.94068422348019,3.71646566576421,25.2030519320699
"E02001378",3557,185,1210,953,393,188,962,5.20101208883891,34.0174304188923,26.792240652235,11.0486364914254,5.28535282541468,27.0452628619623
"E02001380",3117,73,982,941,333,153,709,2.34199550850176,31.5046519088867,30.1892845684953,10.6833493743985,4.90856592877767,22.7462303496952
"E02001381",4312,383,1401,1091,490,239,1020,8.8821892393321,32.4907235621521,25.3014842300557,11.3636363636364,5.54267161410019,23.6549165120594
"E02001382",2782,58,715,931,313,130,519,2.08483105679367,25.7009345794392,33.4651329978433,11.2508986340762,4.67289719626168,18.6556434219986
"E02001383",4260,221,1888,567,244,134,1031,5.18779342723005,44.3192488262911,13.3098591549296,5.72769953051643,3.14553990610329,24.2018779342723
"E02001384",3941,206,1260,679,306,142,812,5.22709972088302,31.9715808170515,17.2291296625222,7.76452676985537,3.60314640954073,20.6039076376554
"E02001385",3631,571,1443,1176,601,305,952,15.7256954007161,39.7411181492702,32.3877719636464,16.5519140732581,8.39988983751033,26.2186725419994
"E02001386",3572,237,1548,894,333,199,1253,6.63493840985442,43.3370660694289,25.0279955207167,9.32250839865621,5.57110862262038,35.0783874580067
"E02001387",3162,44,865,956,330,145,611,1.39152435167615,27.3561037318153,30.2340290955092,10.4364326375712,4.58570524984187,19.3232131562302
"E02001388",4170,74,1599,610,252,106,626,1.77458033573141,38.3453237410072,14.6282973621103,6.0431654676259,2.54196642685851,15.0119904076739
"E02001389",3740,129,1330,418,188,79,936,3.44919786096257,35.5614973262032,11.1764705882353,5.02673796791444,2.11229946524064,25.0267379679144
"E02001390",4094,470,1657,1194,466,334,1298,11.4802149487054,40.4738641914998,29.1646311675623,11.3825109916952,8.15828041035662,31.704934049829
"E02001391",2481,220,886,801,277,221,703,8.86739218057235,35.7114066908505,32.2853688029021,11.1648528819025,8.90769850866586,28.335348649738
"E02001392",2556,37,979,547,202,68,626,1.44757433489828,38.302034428795,21.4006259780908,7.90297339593114,2.660406885759,24.491392801252
"E02001393",2845,38,871,824,230,106,586,1.33567662565905,30.6151142355009,28.9630931458699,8.08435852372583,3.72583479789104,20.597539543058
"E02001394",4290,106,1462,646,286,107,1053,2.47086247086247,34.0792540792541,15.0582750582751,6.66666666666667,2.49417249417249,24.5454545454545
"E02001395",2612,54,787,657,253,107,627,2.06738131699847,30.1301684532925,25.1531393568147,9.68606431852986,4.09647779479326,24.0045941807044
"E02001396",3918,251,1177,864,372,171,934,6.40632976008168,30.0408371618173,22.052067381317,9.49464012251149,4.36447166921899,23.8386932108218
"E02001397",3848,118,1601,757,292,128,1191,3.06652806652807,41.6060291060291,19.6725571725572,7.58835758835759,3.32640332640333,30.9511434511435
"E02001398",3595,105,1155,650,264,105,905,2.92072322670376,32.1279554937413,18.0806675938804,7.34353268428373,2.92072322670376,25.1738525730181
"E02001399",2866,38,930,826,262,129,683,1.32588974180042,32.4494068387997,28.8206559665038,9.14166085136078,4.50104675505932,23.831123517097
"E02001400",2839,128,1021,800,230,171,807,4.50862979922508,35.9633673828813,28.1789362451567,8.10144417048257,6.02324762240225,28.4255019373019
"E02001401",3395,99,1222,852,294,140,880,2.9160530191458,35.9941089837997,25.0957290132548,8.65979381443299,4.12371134020619,25.920471281296
"E02001402",3762,67,1141,927,362,138,777,1.78096757044125,30.3296119085593,24.6411483253589,9.62254120148857,3.66826156299841,20.6539074960128
"E02001403",2841,244,895,788,334,168,699,8.58852516719465,31.5029919042591,27.7367124252024,11.7564237944386,5.91341077085533,24.6040126715945
"E02001404",3155,321,988,1055,418,241,864,10.1743264659271,31.3153724247227,33.4389857369255,13.2488114104596,7.63866877971474,27.3851030110935
"E02001405",4154,600,1456,1506,668,347,1161,14.4439094848339,35.0505536831969,36.2542128069331,16.0808858931151,8.35339431872894,27.9489648531536
"E02006932",3201,32,1185,124,51,23,360,0.999687597625742,37.0196813495783,3.87378944079975,1.59325210871603,0.718525460793502,11.2464854732896
"E02006933",3135,116,785,320,151,60,435,3.70015948963317,25.0398724082935,10.207336523126,4.81658692185008,1.91387559808612,13.8755980861244
"E02006934",2782,57,493,152,84,30,205,2.04888569374551,17.7210639827462,5.46369518332135,3.01941049604601,1.078360891445,7.36879942487419
