"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E02001381",7252,916,2210,369,569,545,610,894,333,554,252,125,62,110,230,12.6309983452841,30.4743519029233,5.08825151682295,7.84611141753999,7.51516822945394,8.41147269718698,12.3276337562052,4.59183673469388,7.63927192498621,3.47490347490348,1.72366243794815,0.854936569222283,1.51682294539437,3.1715388858246
"E02001382",5318,835,2215,418,200,205,774,295,157,155,64,61,50,24,70,15.7013915005641,41.6509966152689,7.86009778112072,3.76081233546446,3.85483264385107,14.5543437382475,5.54719819481008,2.9522376833396,2.91462955998496,1.20345994734863,1.14704776231666,0.940203083866115,0.451297480255735,1.31628431741256
"E02001383",6363,581,1505,311,517,734,382,1371,180,570,212,101,71,99,235,9.13091309130913,23.6523652365237,4.88763162030489,8.12509822410813,11.5354392582115,6.003457488606,21.5464403583215,2.82885431400283,8.95803866100896,3.33176174760333,1.58730158730159,1.11582586830112,1.55586987270156,3.69322646550369
"E02001384",9395,725,1836,325,428,1579,465,3318,208,340,171,144,54,90,164,7.71687067589143,19.542309739223,3.45928685470995,4.55561468866418,16.8068121341139,4.94944119212347,35.3166577967004,2.21394358701437,3.61894624800426,1.82011708355508,1.53273017562533,0.5747738158595,0.957956359765833,1.74560936668441
"E02001385",5650,610,1013,341,736,325,458,689,494,605,379,166,63,262,297,10.7964601769912,17.929203539823,6.0353982300885,13.0265486725664,5.75221238938053,8.10619469026549,12.1946902654867,8.74336283185841,10.7079646017699,6.70796460176991,2.93805309734513,1.11504424778761,4.63716814159292,5.25663716814159
"E02001386",5525,778,1650,230,406,138,936,319,265,662,141,112,61,53,177,14.0814479638009,29.8642533936652,4.16289592760181,7.34841628959276,2.49773755656109,16.9411764705882,5.7737556561086,4.79638009049774,11.9819004524887,2.55203619909502,2.02714932126697,1.10407239819005,0.959276018099547,3.20361990950226
"E02001387",5965,824,2419,600,184,284,834,469,154,125,72,53,45,30,63,13.8139145012573,40.5532271584241,10.0586756077117,3.08466051969824,4.76110645431685,13.9815590947192,7.86253143336127,2.58172673931266,2.09555741827326,1.2070410729254,0.888516345347863,0.754400670578374,0.502933780385583,1.05616093880972
"E02001388",7601,692,2525,389,245,877,478,1973,107,226,89,59,37,28,98,9.10406525457177,33.2193132482568,5.11774766478095,3.22326009735561,11.5379555321668,6.28864623075911,25.9571109064597,1.40770951190633,2.97329298776477,1.17089856597816,0.776213656097882,0.486778055519011,0.368372582554927,1.28930403894224
"E02001389",5287,514,1940,415,475,277,370,393,147,561,195,75,65,83,182,9.72195952335918,36.6937771893323,7.8494420276149,8.98430111594477,5.23926612445621,6.99829771136751,7.43332702856062,2.78040476640817,10.6109324758842,3.68829203707206,1.41857386041233,1.22943067902402,1.56988840552298,3.44240590126726
"E02001390",6416,824,1611,302,610,238,768,505,345,898,315,153,93,147,260,12.8428927680798,25.109102244389,4.7069825436409,9.5074812967581,3.70947630922693,11.9700748129676,7.87094763092269,5.37718204488778,13.9962593516209,4.90960099750623,2.38466334164589,1.44950124688279,2.29114713216958,4.05236907730673
"E02001391",4341,612,1379,183,313,122,730,233,209,435,125,103,44,70,130,14.0981340704907,31.7668739921677,4.21561852107809,7.21032020271827,2.8104123473854,16.8164017507487,5.36742686017047,4.81455885740613,10.0207325501037,2.87952084773094,2.37272517853029,1.01359133840129,1.61253167472932,2.99470168164018
"E02001392",4162,555,1510,459,151,102,910,172,89,138,76,40,31,16,57,13.3349351273426,36.2806343104277,11.0283517539644,3.62806343104277,2.45074483421432,21.864488226814,4.13262854396925,2.13839500240269,3.31571359923114,1.82604517059106,0.961076405574243,0.744834214320038,0.384430562229697,1.3695338779433
"E02001393",5877,722,1829,813,148,413,997,598,155,127,75,39,43,24,50,12.2851795133572,31.1213204015654,13.8335885655947,2.51829164539731,7.02739492938574,16.9644376382508,10.1752594861324,2.63740003403097,2.16096647949634,1.27616130678918,0.663603879530373,0.731665815892462,0.408371618172537,0.850774204526119
"E02001394",8431,611,2674,582,364,824,748,1796,157,515,160,59,66,38,157,7.24706440517139,31.7162851381805,6.9030957181829,4.31740007116594,9.77345510615585,8.87201992646187,21.3023366148737,1.86217530542047,6.10840944134741,1.89775827303997,0.69979836318349,0.782825287628988,0.450717589846993,1.86217530542047
"E02001395",4565,629,2034,349,175,174,646,239,105,158,56,63,40,20,65,13.7787513691128,44.5564074479737,7.64512595837897,3.83351588170865,3.81161007667032,14.1511500547645,5.2354874041621,2.30010952902519,3.46111719605695,1.22672508214677,1.38006571741511,0.876232201533406,0.438116100766703,1.42387732749179
"E02001396",6422,756,2547,371,463,272,698,408,250,476,181,131,60,81,173,11.7720336343818,39.6605418872625,5.77701650576144,7.20959202740579,4.23544067268764,10.8688881968234,6.35316100903145,3.8928682653379,7.41202117720336,2.81843662410464,2.03986297103706,0.934288383681096,1.26128931796948,2.69386483961383
"E02001397",5586,737,2088,468,263,175,935,235,166,416,103,66,57,29,115,13.1936985320444,37.3791621911923,8.3780880773362,4.70819906910133,3.1328320802005,16.7382742570713,4.20694593626924,2.97171500179019,7.44718940207662,1.84389545291801,1.18152524167562,1.02040816326531,0.519155030433226,2.05871822413176
"E02001398",6188,623,2484,494,324,357,660,584,156,366,140,60,58,39,137,10.0678733031674,40.142210730446,7.98319327731092,5.23594053005818,5.76923076923077,10.6658047834518,9.43762120232708,2.52100840336134,5.91467356173238,2.26244343891403,0.96961861667744,0.937297996121526,0.630252100840336,2.21396250808016
"E02001399",5426,771,2226,375,189,223,945,352,103,167,75,72,41,32,61,14.2093623295245,41.0246959085883,6.91116844821231,3.483228897899,4.10984150387025,17.416144489495,6.48728345005529,1.89826760044231,3.07777368227055,1.38223368964246,1.32694434205676,0.755621083671213,0.589753040914117,1.12421673424254
"E02001400",4942,713,1778,308,310,178,688,277,191,408,91,110,59,66,123,14.4273573452044,35.9773371104816,6.23229461756374,6.27276406313234,3.60178065560502,13.9214892755969,5.60501821125051,3.86483205180089,8.25576689599352,1.8413597733711,2.22581950627276,1.19384864427357,1.33549170376366,2.48887090246864
"E02001401",5694,781,2275,404,232,193,1001,264,179,258,107,63,46,36,73,13.7161924833158,39.9543378995434,7.09518791710572,4.07446434843695,3.38953284158764,17.5799086757991,4.63645943097998,3.14365999297506,4.53108535300316,1.87917105725325,1.10642781875659,0.807867931155602,0.632244467860906,1.28205128205128
"E02001402",6356,804,2704,630,241,173,993,314,129,258,110,65,45,20,99,12.6494650723726,42.5424795468848,9.91189427312775,3.79169288860919,2.72183763373191,15.6230333543109,4.94021397105098,2.02957835116425,4.05915670232851,1.73064820641913,1.02265575833858,0.707992448080554,0.314663310258024,1.55758338577722
"E02001403",4546,702,1671,226,369,134,488,207,210,437,102,94,56,79,152,15.4421469423669,36.7575890893093,4.97140343158821,8.11702595688517,2.94764628244611,10.7347118345799,4.55345358556973,4.61944566652002,9.61284645842499,2.24373075230972,2.06775186977563,1.23185217773867,1.7377914650242,3.34359876814782
"E02001404",5265,766,1829,204,457,139,590,269,314,534,163,166,63,98,176,14.5489078822412,34.7388414055081,3.87464387464387,8.67996201329535,2.64007597340931,11.2060778727445,5.10921177587844,5.9639126305793,10.1424501424501,3.09591642924976,3.15289648622982,1.1965811965812,1.86134852801519,3.34283000949668
"E02001405",6696,961,1967,248,701,153,729,372,504,796,265,223,81,164,298,14.3518518518519,29.3757467144564,3.7037037037037,10.4689366786141,2.28494623655914,10.8870967741935,5.55555555555556,7.52688172043011,11.8876941457587,3.95758661887694,3.33034647550777,1.20967741935484,2.44922341696535,4.45041816009558
"E02006932",9719,298,1690,244,193,2334,101,4514,42,188,115,42,12,32,63,3.06615906986315,17.3886202284186,2.5105463525054,1.98580100833419,24.0148163391295,1.03920156394691,46.4451075213499,0.432143224611585,1.93435538635662,1.1832493054841,0.432143224611585,0.123469492746167,0.329251980656446,0.648214836917378
"E02006933",4829,346,2195,384,193,310,296,663,120,217,105,39,33,39,68,7.1650445226755,45.4545454545455,7.95195692689998,3.99668668461379,6.41954856077863,6.1296334644854,13.7295506316007,2.48498653965624,4.49368399254504,2.17436322219921,0.807620625388279,0.683371298405467,0.807620625388279,1.40815903913854
"E02006934",4975,222,2339,330,167,562,97,1049,40,90,79,43,15,31,40,4.46231155778895,47.0150753768844,6.63316582914573,3.35678391959799,11.2964824120603,1.94974874371859,21.0854271356784,0.804020100502513,1.80904522613065,1.58793969849246,0.864321608040201,0.301507537688442,0.623115577889447,0.804020100502513
