"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E02001366",485,154,104,227,36,10,16,10,449,144,88,217,31.7525773195876,21.4432989690722,46.8041237113402,7.42268041237113,2.06185567010309,3.29896907216495,2.06185567010309,92.5773195876289,29.6907216494845,18.1443298969072,44.7422680412371
"E02001367",243,102,65,76,14,1,6,7,229,101,59,69,41.9753086419753,26.7489711934156,31.2757201646091,5.76131687242798,0.411522633744856,2.46913580246914,2.88065843621399,94.238683127572,41.5637860082305,24.2798353909465,28.3950617283951
"E02001368",389,111,54,224,29,5,2,22,360,106,52,202,28.5347043701799,13.8817480719794,57.5835475578406,7.45501285347044,1.2853470437018,0.51413881748072,5.65552699228792,92.5449871465296,27.2493573264781,13.3676092544987,51.9280205655527
"E02001369",394,144,43,207,30,5,4,21,364,139,39,186,36.5482233502538,10.9137055837563,52.5380710659898,7.61421319796954,1.26903553299492,1.01522842639594,5.32994923857868,92.3857868020305,35.2791878172589,9.89847715736041,47.2081218274112
"E02001370",426,111,49,266,30,3,3,24,396,108,46,242,26.056338028169,11.5023474178404,62.4413145539906,7.04225352112676,0.704225352112676,0.704225352112676,5.63380281690141,92.9577464788732,25.3521126760563,10.7981220657277,56.8075117370892
"E02001371",492,164,86,242,19,0,6,13,473,164,80,229,33.3333333333333,17.479674796748,49.1869918699187,3.86178861788618,0,1.21951219512195,2.64227642276423,96.1382113821138,33.3333333333333,16.260162601626,46.5447154471545
"E02001372",264,86,66,112,26,3,16,7,238,83,50,105,32.5757575757576,25,42.4242424242424,9.84848484848485,1.13636363636364,6.06060606060606,2.65151515151515,90.1515151515152,31.4393939393939,18.9393939393939,39.7727272727273
"E02001373",498,157,98,243,34,5,13,16,464,152,85,227,31.5261044176707,19.6787148594378,48.7951807228916,6.82730923694779,1.00401606425703,2.61044176706827,3.21285140562249,93.1726907630522,30.5220883534137,17.0682730923695,45.5823293172691
"E02001374",374,97,78,199,50,4,14,32,324,93,64,167,25.9358288770053,20.855614973262,53.2085561497326,13.3689839572193,1.06951871657754,3.74331550802139,8.55614973262032,86.6310160427808,24.8663101604278,17.1122994652406,44.6524064171123
"E02001375",335,122,69,144,28,3,14,11,307,119,55,133,36.4179104477612,20.5970149253731,42.9850746268657,8.35820895522388,0.895522388059702,4.17910447761194,3.28358208955224,91.6417910447761,35.5223880597015,16.4179104477612,39.7014925373134
"E02001376",510,99,84,327,34,3,15,16,476,96,69,311,19.4117647058824,16.4705882352941,64.1176470588235,6.66666666666667,0.588235294117647,2.94117647058824,3.13725490196078,93.3333333333333,18.8235294117647,13.5294117647059,60.9803921568627
"E02001377",295,96,36,163,25,0,6,19,270,96,30,144,32.5423728813559,12.2033898305085,55.2542372881356,8.47457627118644,0,2.03389830508475,6.44067796610169,91.5254237288136,32.5423728813559,10.1694915254237,48.8135593220339
"E02001378",331,102,87,142,37,5,19,13,294,97,68,129,30.8157099697885,26.2839879154079,42.9003021148036,11.178247734139,1.51057401812689,5.74018126888217,3.92749244712991,88.821752265861,29.3051359516616,20.5438066465257,38.9728096676737
"E02001380",181,61,62,58,10,1,3,6,171,60,59,52,33.7016574585635,34.2541436464088,32.0441988950276,5.52486187845304,0.552486187845304,1.65745856353591,3.31491712707182,94.475138121547,33.1491712707182,32.5966850828729,28.7292817679558
"E02001381",520,145,80,295,57,21,11,25,463,124,69,270,27.8846153846154,15.3846153846154,56.7307692307692,10.9615384615385,4.03846153846154,2.11538461538462,4.80769230769231,89.0384615384615,23.8461538461538,13.2692307692308,51.9230769230769
"E02001382",151,60,56,35,11,0,6,5,140,60,50,30,39.7350993377483,37.0860927152318,23.1788079470199,7.28476821192053,0,3.97350993377483,3.3112582781457,92.7152317880795,39.7350993377483,33.112582781457,19.8675496688742
"E02001383",276,68,50,158,25,4,7,14,251,64,43,144,24.6376811594203,18.1159420289855,57.2463768115942,9.05797101449275,1.44927536231884,2.53623188405797,5.07246376811594,90.9420289855072,23.1884057971014,15.5797101449275,52.1739130434783
"E02001384",307,94,54,159,33,13,9,11,274,81,45,148,30.6188925081433,17.5895765472313,51.7915309446254,10.7491856677524,4.23452768729642,2.93159609120521,3.58306188925081,89.2508143322476,26.3843648208469,14.6579804560261,48.2084690553746
"E02001385",552,113,71,368,73,10,12,51,479,103,59,317,20.4710144927536,12.8623188405797,66.6666666666667,13.2246376811594,1.81159420289855,2.17391304347826,9.23913043478261,86.7753623188406,18.6594202898551,10.6884057971014,57.4275362318841
"E02001386",410,141,83,186,31,2,15,14,379,139,68,172,34.390243902439,20.2439024390244,45.3658536585366,7.5609756097561,0.48780487804878,3.65853658536585,3.41463414634146,92.4390243902439,33.9024390243902,16.5853658536585,41.9512195121951
"E02001387",144,57,57,30,13,3,8,2,131,54,49,28,39.5833333333333,39.5833333333333,20.8333333333333,9.02777777777778,2.08333333333333,5.55555555555556,1.38888888888889,90.9722222222222,37.5,34.0277777777778,19.4444444444444
"E02001388",190,75,57,58,24,6,12,6,166,69,45,52,39.4736842105263,30,30.5263157894737,12.6315789473684,3.15789473684211,6.31578947368421,3.15789473684211,87.3684210526316,36.3157894736842,23.6842105263158,27.3684210526316
"E02001389",195,60,33,102,24,13,3,8,171,47,30,94,30.7692307692308,16.9230769230769,52.3076923076923,12.3076923076923,6.66666666666667,1.53846153846154,4.1025641025641,87.6923076923077,24.1025641025641,15.3846153846154,48.2051282051282
"E02001390",624,168,102,354,61,11,11,39,563,157,91,315,26.9230769230769,16.3461538461538,56.7307692307692,9.77564102564103,1.76282051282051,1.76282051282051,6.25,90.224358974359,25.1602564102564,14.5833333333333,50.4807692307692
"E02001391",366,123,63,180,28,6,6,16,338,117,57,164,33.6065573770492,17.2131147540984,49.1803278688525,7.65027322404372,1.63934426229508,1.63934426229508,4.37158469945355,92.3497267759563,31.9672131147541,15.5737704918033,44.8087431693989
"E02001392",98,33,38,27,14,3,9,2,84,30,29,25,33.6734693877551,38.7755102040816,27.5510204081633,14.2857142857143,3.06122448979592,9.18367346938776,2.04081632653061,85.7142857142857,30.6122448979592,29.5918367346939,25.5102040816327
"E02001393",66,27,24,15,12,3,6,3,54,24,18,12,40.9090909090909,36.3636363636364,22.7272727272727,18.1818181818182,4.54545454545455,9.09090909090909,4.54545454545455,81.8181818181818,36.3636363636364,27.2727272727273,18.1818181818182
"E02001394",181,41,53,87,18,2,9,7,163,39,44,80,22.6519337016575,29.2817679558011,48.0662983425414,9.94475138121547,1.10497237569061,4.97237569060773,3.86740331491713,90.0552486187845,21.5469613259669,24.3093922651934,44.1988950276243
"E02001395",126,47,43,36,14,1,9,4,112,46,34,32,37.3015873015873,34.1269841269841,28.5714285714286,11.1111111111111,0.793650793650794,7.14285714285714,3.17460317460317,88.8888888888889,36.5079365079365,26.984126984127,25.3968253968254
"E02001396",400,116,79,205,20,4,8,8,380,112,71,197,29,19.75,51.25,5,1,2,2,95,28,17.75,49.25
"E02001397",221,70,54,97,23,1,10,12,198,69,44,85,31.6742081447964,24.4343891402715,43.8914027149321,10.4072398190045,0.452488687782805,4.52488687782805,5.42986425339367,89.5927601809955,31.2217194570136,19.9095022624434,38.4615384615385
"E02001398",203,54,64,85,19,4,6,9,184,50,58,76,26.6009852216749,31.5270935960591,41.871921182266,9.35960591133005,1.97044334975369,2.95566502463054,4.43349753694581,90.64039408867,24.6305418719212,28.5714285714286,37.4384236453202
"E02001399",143,69,48,26,5,0,5,0,138,69,43,26,48.2517482517483,33.5664335664336,18.1818181818182,3.4965034965035,0,3.4965034965035,0,96.5034965034965,48.2517482517483,30.0699300699301,18.1818181818182
"E02001400",257,80,74,103,16,1,4,11,241,79,70,92,31.1284046692607,28.7937743190661,40.0778210116732,6.22568093385214,0.389105058365759,1.55642023346304,4.28015564202335,93.7743190661479,30.7392996108949,27.2373540856031,35.7976653696498
"E02001401",219,84,61,74,13,2,6,5,206,82,55,69,38.3561643835616,27.8538812785388,33.7899543378995,5.93607305936073,0.91324200913242,2.73972602739726,2.28310502283105,94.0639269406393,37.4429223744292,25.1141552511416,31.5068493150685
"E02001402",188,59,79,50,26,7,14,5,162,52,65,45,31.3829787234043,42.0212765957447,26.5957446808511,13.8297872340426,3.72340425531915,7.4468085106383,2.65957446808511,86.1702127659574,27.6595744680851,34.5744680851064,23.936170212766
"E02001403",364,128,49,187,24,4,5,15,340,124,44,172,35.1648351648352,13.4615384615385,51.3736263736264,6.59340659340659,1.0989010989011,1.37362637362637,4.12087912087912,93.4065934065934,34.0659340659341,12.0879120879121,47.2527472527472
"E02001404",470,145,76,249,30,5,6,19,440,140,70,230,30.8510638297872,16.1702127659574,52.9787234042553,6.38297872340426,1.06382978723404,1.27659574468085,4.04255319148936,93.6170212765958,29.7872340425532,14.8936170212766,48.936170212766
"E02001405",800,226,105,469,63,16,16,31,737,210,89,438,28.25,13.125,58.625,7.875,2,2,3.875,92.125,26.25,11.125,54.75
"E02006932",57,25,14,18,7,4,2,1,50,21,12,17,43.859649122807,24.5614035087719,31.5789473684211,12.280701754386,7.01754385964912,3.50877192982456,1.75438596491228,87.719298245614,36.8421052631579,21.0526315789474,29.8245614035088
"E02006933",144,46,21,77,13,2,6,5,131,44,15,72,31.9444444444444,14.5833333333333,53.4722222222222,9.02777777777778,1.38888888888889,4.16666666666667,3.47222222222222,90.9722222222222,30.5555555555556,10.4166666666667,50
"E02006934",47,17,7,23,4,1,1,2,43,16,6,21,36.1702127659575,14.8936170212766,48.936170212766,8.51063829787234,2.12765957446809,2.12765957446809,4.25531914893617,91.4893617021277,34.0425531914894,12.7659574468085,44.6808510638298
