"GeographyCode","QS302EW0001","QS302EW0002","QS302EW0003","QS302EW0004","QS302EW0005","QS302EW0006"
"E01006644",2040,926,577,290,186,61
"E01006645",1424,523,401,292,153,55
"E01006646",1899,836,505,285,196,77
"E01006647",1422,589,372,221,174,66
"E01006648",2175,970,591,304,234,76
"E01006651",1642,986,463,131,49,13
"E01006652",1505,687,504,213,73,28
"E01006653",1520,682,429,214,145,50
"E01006654",1513,728,418,225,112,30
"E01006655",1758,812,573,214,129,30
"E01006656",1493,721,470,182,90,30
"E01006657",1211,532,394,173,82,30
"E01006658",1300,506,412,221,120,41
"E01006659",1765,637,635,293,160,40
"E01006660",1433,651,381,223,124,54
"E01006661",1663,632,504,291,164,72
"E01006662",1775,717,496,321,183,58
"E01006663",1153,545,319,178,85,26
"E01006664",1795,780,520,279,161,55
"E01006665",1555,841,456,172,57,29
"E01006666",1504,887,428,131,47,11
"E01006667",1453,646,447,223,103,34
"E01006668",1534,867,470,116,67,14
"E01006669",1470,828,446,122,56,18
"E01006670",1526,786,478,159,76,27
"E01006671",1355,659,414,161,85,36
"E01006672",1955,940,554,268,141,52
"E01006673",1937,872,604,277,143,41
"E01006674",1885,876,499,284,181,45
"E01006675",1824,772,566,298,154,34
"E01006676",1753,746,541,264,148,54
"E01006677",1040,465,300,162,82,31
"E01006678",2127,817,605,375,240,90
"E01006679",2232,1033,645,332,168,54
"E01006680",1569,819,493,175,63,19
"E01006681",1585,698,491,254,109,33
"E01006682",1310,712,394,142,52,10
"E01006683",1510,770,490,161,75,14
"E01006684",2138,1174,619,239,93,13
"E01006685",1484,734,458,206,64,22
"E01006686",1433,798,412,149,63,11
"E01006687",1952,1015,549,259,110,19
"E01006688",1524,743,498,189,78,16
"E01006689",1651,861,494,205,81,10
"E01006690",1492,622,488,231,122,29
"E01006691",1503,664,497,222,93,27
"E01006692",2180,948,702,302,175,53
"E01006693",1511,486,402,338,208,77
"E01006694",1864,828,619,253,126,38
"E01006695",1821,755,629,284,120,33
"E01006696",1744,759,538,276,134,37
"E01006697",1845,800,582,302,120,41
"E01006698",1716,823,528,224,116,25
"E01006699",1594,613,478,286,163,54
"E01006700",1438,587,438,258,120,35
"E01006701",1380,558,417,251,114,40
"E01006702",1618,651,476,309,141,41
"E01006703",1561,576,435,294,192,64
"E01006705",1409,646,421,233,91,18
"E01006706",1346,516,430,238,133,29
"E01006707",1323,502,370,256,143,52
"E01006708",1805,770,544,312,138,41
"E01006709",1438,549,449,261,135,44
"E01006710",1496,681,466,211,106,32
"E01006711",1538,693,452,251,109,33
"E01006712",1339,619,413,183,94,30
"E01006713",1377,615,461,180,99,22
"E01006716",1589,710,471,269,102,37
"E01006717",1436,694,480,166,78,18
"E01006718",1587,695,517,250,97,28
"E01006719",1535,730,498,212,73,22
"E01006720",2108,1104,657,215,106,26
"E01006721",1655,711,531,258,120,35
"E01006722",1793,1005,553,168,55,12
"E01006723",1875,978,543,227,97,30
"E01006724",1790,1086,508,144,38,14
"E01006725",1537,697,488,196,104,52
"E01006726",1565,794,501,173,76,21
"E01006727",1441,703,457,183,82,16
"E01006728",1623,706,525,223,136,33
"E01006729",1400,663,400,206,100,31
"E01006730",1326,566,386,227,112,35
"E01006731",1196,497,379,191,100,29
"E01006732",1643,734,492,238,127,52
"E01006734",1412,595,423,228,128,38
"E01006735",1309,523,398,226,117,45
"E01006736",1460,663,418,231,117,31
"E01006737",1435,569,452,248,131,35
"E01006738",1501,656,441,251,120,33
"E01006739",1769,770,515,282,157,45
"E01006740",1280,564,324,221,121,50
"E01006741",1815,755,560,292,156,52
"E01006742",1394,623,442,201,102,26
"E01006743",2175,1072,680,244,133,46
"E01006744",1482,731,439,201,73,38
"E01006745",1879,902,561,250,126,40
"E01006746",1513,571,487,264,139,52
"E01006747",3552,2045,1127,234,115,31
"E01006748",1936,1005,628,191,80,32
"E01006751",2572,1198,773,344,192,65
"E01006752",1012,437,299,164,85,27
"E01006753",1557,658,466,246,147,40
"E01006754",1627,692,453,267,155,60
"E01006755",1587,672,465,221,168,61
"E01006756",1820,793,556,283,130,58
"E01006757",1491,692,456,196,109,38
"E01006758",1527,645,458,249,132,43
"E01006759",1095,503,349,146,74,23
"E01006760",1611,666,515,258,123,49
"E01006761",1644,625,544,302,133,40
"E01006762",1692,707,516,291,151,27
"E01006763",1471,702,441,211,89,28
"E01006764",1522,697,479,202,114,30
"E01006765",1468,649,445,227,103,44
"E01006766",1266,544,418,192,80,32
"E01006767",1787,868,583,208,98,30
"E01006768",1359,605,464,199,72,19
"E01006769",1270,464,368,261,128,49
"E01006770",1002,403,318,170,77,34
"E01006771",1425,564,382,255,172,52
"E01006772",1091,427,364,189,85,26
"E01006773",1379,699,450,168,46,16
"E01006774",1445,789,421,156,61,18
"E01006775",1319,449,426,242,145,57
"E01006776",1677,659,480,283,192,63
"E01006778",2205,871,626,380,254,74
"E01006779",1968,731,522,374,254,87
"E01006780",1465,709,443,204,80,29
"E01006781",1470,753,425,200,70,22
"E01006782",1560,728,502,225,82,23
"E01006783",1548,727,505,210,77,29
"E01006784",1347,663,414,186,72,12
"E01006785",1769,826,567,244,99,33
"E01006786",1820,886,570,253,87,24
"E01006787",2330,892,821,406,168,43
"E01006788",1825,941,541,219,102,22
"E01006790",1587,679,456,270,135,47
"E01006791",1674,612,530,327,165,40
"E01006792",1368,694,434,189,42,9
"E01006793",1494,702,452,221,98,21
"E01006794",1593,828,498,186,70,11
"E01006795",1407,735,457,151,56,8
"E01006796",1591,898,469,165,48,11
"E01006797",1499,696,420,226,114,43
"E01006798",1410,730,437,157,69,17
"E01006799",1821,630,512,427,203,49
"E01006800",1401,554,484,258,79,26
"E01006801",1355,568,496,210,68,13
"E01032505",1317,616,426,164,85,26
"E01032506",1403,580,458,224,114,27
"E01032507",1539,786,509,158,71,15
"E01032508",1723,671,534,310,152,56
"E01032509",1434,654,485,173,99,23
"E01032510",1809,853,572,222,125,37
"E01032511",1378,615,439,192,98,34
"E01033747",1043,381,289,229,108,36
"E01033748",1277,772,407,66,26,6
"E01033749",1153,741,349,51,7,5
"E01033750",1448,887,451,81,19,10
"E01033751",1873,1048,578,156,68,23
"E01033752",1196,767,336,70,14,9
"E01033753",1051,684,311,43,11,2
"E01033754",1452,798,428,131,68,27
"E01033755",1082,693,343,34,9,3
"E01033756",1185,765,361,42,15,2
"E01033757",1025,526,345,105,36,13
"E01033758",1730,1017,526,127,44,16
"E01033759",1147,533,318,170,102,24
"E01033760",2115,1337,661,100,16,1
"E01033761",1372,851,437,64,16,4
"E01033762",1791,1056,581,107,34,13
"E01033763",1527,550,389,360,177,51
"E01033764",2202,780,607,464,264,87
"E01033765",1351,618,371,198,110,54
"E01033766",1075,584,342,109,30,10
"E01033767",1067,451,323,169,98,26
"E01033768",1223,511,398,202,83,29
