"GeographyCode","QS119EW0001","QS119EW0002","QS119EW0003","QS119EW0004","QS119EW0005","QS119EW0006"
"E00033152",146,33,53,37,19,4
"E00033153",167,49,60,41,16,1
"E00033154",102,18,25,38,15,6
"E00033155",155,39,42,50,23,1
"E00033156",122,27,39,36,20,0
"E00033157",140,33,50,41,14,2
"E00033158",130,36,49,27,18,0
"E00033159",87,22,30,20,14,1
"E00033160",167,28,59,47,23,10
"E00033161",137,29,31,53,24,0
"E00033162",131,16,53,42,18,2
"E00033163",136,19,44,42,21,10
"E00033164",152,55,45,41,9,2
"E00033165",117,15,29,46,26,1
"E00033166",113,18,32,34,27,2
"E00033167",130,52,41,26,11,0
"E00033168",122,45,37,32,8,0
"E00033169",122,48,49,20,4,1
"E00033170",142,51,48,26,15,2
"E00033171",136,51,47,26,12,0
"E00033172",122,14,34,31,41,2
"E00033173",129,50,42,31,6,0
"E00033174",114,20,33,36,23,2
"E00033175",107,26,33,28,20,0
"E00033176",99,30,28,29,9,3
"E00033177",130,45,38,39,8,0
"E00033178",88,18,25,27,13,5
"E00033179",136,33,47,40,15,1
"E00033181",155,76,46,16,15,2
"E00033182",184,58,64,37,18,7
"E00033183",207,100,59,36,10,2
"E00033185",117,65,37,7,6,2
"E00033186",105,53,34,16,1,1
"E00033187",129,39,57,21,9,3
"E00033188",113,63,32,17,1,0
"E00033189",208,41,65,67,33,2
"E00033190",226,43,85,69,28,1
"E00033191",128,69,36,16,7,0
"E00033192",118,57,42,16,3,0
"E00033193",114,63,35,12,4,0
"E00033194",117,61,34,13,9,0
"E00033195",105,52,28,18,6,1
"E00033196",137,52,44,22,17,2
"E00033197",236,58,63,77,36,2
"E00033198",135,78,41,13,3,0
"E00033199",137,25,36,58,17,1
"E00033200",126,30,43,40,11,2
"E00033201",91,54,23,8,6,0
"E00033202",98,59,24,12,3,0
"E00033203",101,52,23,25,1,0
"E00033204",105,59,33,10,3,0
"E00033206",117,55,25,17,18,2
"E00033207",179,31,52,67,27,2
"E00033208",143,25,47,42,26,3
"E00033209",208,23,55,68,55,7
"E00033210",133,27,35,43,28,0
"E00033211",145,28,54,40,20,3
"E00033212",123,29,46,37,11,0
"E00033213",136,59,47,25,3,2
"E00033214",223,75,76,56,15,1
"E00033215",147,45,48,36,18,0
"E00033216",150,52,51,30,15,2
"E00033217",158,58,47,34,11,8
"E00033218",106,52,29,20,5,0
"E00033219",181,77,59,30,12,3
"E00033220",135,70,44,20,1,0
"E00033221",170,49,42,43,34,2
"E00033222",135,25,35,47,24,4
"E00033223",171,56,60,36,17,2
"E00033224",148,24,37,58,26,3
"E00033225",160,26,52,38,41,3
"E00033226",187,28,51,61,42,5
"E00033227",136,19,32,63,20,2
"E00033228",208,28,56,81,39,4
"E00033229",128,23,46,45,13,1
"E00033230",114,28,39,35,11,1
"E00033231",113,15,40,45,10,3
"E00033235",122,17,37,38,28,2
"E00033237",146,13,38,60,34,1
"E00033238",182,34,53,60,33,2
"E00033242",104,18,27,42,15,2
"E00033245",167,20,38,61,44,4
"E00033246",121,21,41,38,20,1
"E00033247",148,34,41,48,25,0
"E00033248",250,27,59,104,55,5
"E00033249",132,16,51,42,19,4
"E00033250",126,14,39,44,28,1
"E00033251",106,14,26,46,18,2
"E00033252",169,15,47,64,40,3
"E00033253",132,20,41,45,25,1
"E00033254",152,43,49,32,27,1
"E00033255",126,16,44,53,13,0
"E00033256",100,25,25,41,8,1
"E00033257",180,34,55,51,39,1
"E00033258",157,17,44,63,32,1
"E00033259",80,17,25,21,15,2
"E00033260",129,25,49,37,15,3
"E00033261",110,22,30,36,19,3
"E00033262",96,15,30,33,15,3
"E00033263",89,17,34,22,15,1
"E00033264",147,22,43,51,30,1
"E00033265",126,24,38,46,18,0
"E00033266",147,37,39,45,25,1
"E00033267",141,28,25,70,16,2
"E00033268",121,50,28,30,12,1
"E00033269",92,28,25,30,8,1
"E00033270",128,53,43,26,6,0
"E00033271",126,70,35,18,3,0
"E00033272",120,44,53,18,5,0
"E00033274",122,35,33,32,18,4
"E00033275",142,32,51,51,8,0
"E00033276",127,43,31,32,18,3
"E00033277",99,25,29,36,7,2
"E00033278",107,32,37,27,10,1
"E00033279",139,40,45,34,17,3
"E00033281",136,50,50,30,6,0
"E00033282",125,34,29,41,21,0
"E00033283",118,28,39,42,8,1
"E00033284",182,30,50,54,43,5
"E00033285",135,43,44,32,14,2
"E00033286",128,17,28,71,12,0
"E00033287",115,48,37,27,2,1
"E00033288",121,56,46,15,4,0
"E00033289",105,41,39,21,4,0
"E00033290",88,36,33,17,2,0
"E00033291",185,96,48,33,8,0
"E00033292",106,37,37,20,8,4
"E00033293",145,41,40,44,19,1
"E00033294",130,35,47,29,15,4
"E00033295",108,54,40,12,2,0
"E00033296",111,44,35,24,8,0
"E00033297",143,30,45,53,14,1
"E00033298",129,25,47,36,20,1
"E00033299",117,28,44,34,11,0
"E00033300",112,20,37,29,23,3
"E00033301",120,35,34,32,17,2
"E00033302",105,18,43,32,12,0
"E00033304",102,28,36,28,8,2
"E00033305",121,31,30,36,22,2
"E00033306",122,27,37,39,18,1
"E00033307",124,31,39,38,13,3
"E00033308",122,31,27,52,12,0
"E00033309",135,29,46,44,15,1
"E00033310",127,32,38,41,15,1
"E00033312",133,32,36,46,19,0
"E00033313",137,41,35,39,22,0
"E00033314",130,42,36,36,15,1
"E00033315",130,27,45,47,11,0
"E00033316",144,79,25,27,11,2
"E00033317",152,74,43,25,9,1
"E00033318",153,39,42,54,18,0
"E00033319",164,91,43,26,4,0
"E00033320",130,66,36,20,7,1
"E00033322",118,59,35,20,4,0
"E00033323",107,62,38,6,1,0
"E00033324",113,66,36,11,0,0
"E00033326",106,68,28,9,1,0
"E00033327",124,50,37,32,5,0
"E00033328",119,20,41,31,27,0
"E00033329",131,68,33,27,3,0
"E00033330",130,60,45,22,2,1
"E00033331",134,58,34,36,6,0
"E00033332",108,59,35,13,1,0
"E00033333",121,51,40,25,5,0
"E00033334",108,54,29,23,2,0
"E00033335",108,66,30,11,1,0
"E00033336",121,64,36,17,3,1
"E00033337",85,46,23,16,0,0
"E00033338",90,56,23,8,2,1
"E00033339",132,73,36,18,5,0
"E00033340",103,70,21,8,4,0
"E00033341",115,64,41,8,2,0
"E00033342",126,58,48,18,2,0
"E00033343",96,62,23,10,1,0
"E00033344",139,85,34,17,3,0
"E00033345",129,77,35,15,2,0
"E00033346",124,56,41,22,5,0
"E00033347",121,76,26,15,4,0
"E00033348",112,64,36,11,1,0
"E00033349",154,41,51,39,20,3
"E00033350",122,55,39,22,6,0
"E00033351",124,27,36,42,18,1
"E00033352",108,57,28,20,3,0
"E00033353",103,44,42,15,2,0
"E00033354",150,23,42,53,30,2
"E00033355",113,60,28,19,4,2
"E00033356",137,50,38,38,9,2
"E00033357",125,31,35,44,15,0
"E00033358",95,16,38,32,9,0
"E00033359",161,61,50,39,10,1
"E00033360",155,64,46,35,10,0
"E00033361",174,83,50,34,7,0
"E00033362",106,57,29,16,4,0
"E00033363",87,49,19,15,4,0
"E00033364",134,67,41,23,3,0
"E00033365",172,103,51,13,5,0
"E00033366",108,50,37,18,3,0
"E00033367",137,82,28,22,4,1
"E00033368",124,54,45,23,2,0
"E00033369",137,89,34,14,0,0
"E00033370",141,57,36,45,3,0
"E00033371",124,62,35,19,8,0
"E00033372",112,54,28,22,7,1
"E00033373",181,84,65,23,9,0
"E00033374",140,66,40,25,7,2
"E00033375",140,72,48,19,1,0
"E00033376",135,60,56,18,1,0
"E00033377",133,70,50,12,1,0
"E00033378",137,72,47,16,2,0
"E00033379",130,71,35,17,6,1
"E00033380",106,55,27,20,4,0
"E00033381",130,45,57,27,1,0
"E00033382",123,68,35,15,4,1
"E00033383",133,60,42,27,3,1
"E00033384",146,73,44,26,3,0
"E00033385",156,87,37,20,12,0
"E00033386",140,70,33,27,9,1
"E00033387",122,54,27,27,12,2
"E00033388",162,39,48,50,24,1
"E00033389",118,65,28,19,6,0
"E00033391",164,51,49,46,16,2
"E00033392",149,64,38,34,11,2
"E00033394",139,60,37,27,14,1
"E00033395",156,85,48,18,4,1
"E00033396",126,40,43,37,6,0
"E00033397",125,67,41,16,1,0
"E00033399",128,63,48,15,2,0
"E00033400",118,66,36,15,1,0
"E00033401",102,55,37,9,1,0
"E00033402",134,78,34,18,4,0
"E00033403",144,58,50,34,2,0
"E00033404",162,67,52,31,12,0
"E00033405",129,74,41,12,2,0
"E00033406",126,68,34,21,3,0
"E00033407",138,74,35,23,5,1
"E00033408",123,61,29,23,9,1
"E00033409",166,45,80,37,4,0
"E00033410",121,68,32,16,5,0
"E00033411",119,68,35,13,2,1
"E00033412",146,79,40,21,6,0
"E00033413",111,54,35,12,9,1
"E00033414",135,77,37,16,4,1
"E00033415",94,57,30,6,1,0
"E00033416",144,88,36,15,5,0
"E00033417",144,84,41,14,5,0
"E00033418",144,99,37,5,3,0
"E00033419",119,70,39,10,0,0
"E00033420",155,93,35,25,0,2
"E00033421",128,70,28,22,7,1
"E00033422",172,100,51,19,1,1
"E00033423",126,84,27,15,0,0
"E00033424",134,79,42,9,4,0
"E00033425",124,75,28,19,1,1
"E00033426",121,61,35,21,4,0
"E00033427",105,49,33,17,4,2
"E00033428",124,37,42,27,17,1
"E00033432",135,26,40,52,17,0
"E00033435",125,30,33,46,15,1
"E00033436",128,31,41,42,13,1
"E00033437",114,21,38,36,18,1
"E00033438",127,38,34,40,14,1
"E00033439",173,48,57,51,14,3
"E00033440",139,27,39,56,16,1
"E00033441",141,27,34,61,18,1
"E00033442",134,27,46,45,16,0
"E00033443",72,15,20,23,12,2
"E00033444",115,25,35,36,19,0
"E00033445",98,25,35,25,12,1
"E00033446",121,35,26,36,20,4
"E00033447",94,9,30,48,6,1
"E00033448",124,34,41,35,13,1
"E00033449",143,33,44,42,21,3
"E00033450",121,32,37,39,13,0
"E00033451",109,21,30,40,14,4
"E00033452",110,18,38,39,12,3
"E00033453",78,28,19,21,6,4
"E00033454",219,94,68,43,14,0
"E00033455",122,24,46,29,22,1
"E00033456",133,39,42,36,15,1
"E00033457",95,19,30,34,10,2
"E00033458",87,11,33,27,16,0
"E00033459",143,14,47,58,21,3
"E00033460",79,38,21,11,9,0
"E00033462",94,11,23,37,20,3
"E00033463",103,17,35,43,8,0
"E00033464",116,19,31,46,17,3
"E00033466",122,24,41,37,19,1
"E00033468",119,24,41,42,12,0
"E00033470",130,32,41,42,15,0
"E00033471",107,27,35,35,9,1
"E00033472",105,24,32,29,18,2
"E00033473",116,31,35,35,12,3
"E00033474",145,30,42,45,25,3
"E00033475",157,38,42,51,23,3
"E00033476",115,27,34,37,16,1
"E00033477",74,30,22,10,11,1
"E00033478",115,31,38,29,14,3
"E00033479",167,44,57,49,15,2
"E00033480",108,44,39,16,9,0
"E00033481",172,38,56,51,27,0
"E00033482",117,25,39,41,12,0
"E00033483",166,38,37,62,27,2
"E00033484",121,31,40,39,10,1
"E00033485",137,34,46,37,19,1
"E00033486",165,52,56,42,15,0
"E00033487",157,24,35,60,34,4
"E00033488",149,29,36,48,33,3
"E00033489",122,29,31,49,13,0
"E00033490",108,23,31,34,20,0
"E00033491",142,40,43,34,24,1
"E00033492",195,30,58,64,39,4
"E00033493",142,43,52,38,8,1
"E00033494",103,25,30,38,9,1
"E00033495",161,49,55,40,16,1
"E00033496",152,32,43,52,23,2
"E00033497",98,31,29,23,15,0
"E00033498",91,8,25,35,22,1
"E00033501",98,10,32,35,20,1
"E00033502",104,50,38,15,1,0
"E00033503",100,45,29,20,5,1
"E00033504",129,21,38,51,19,0
"E00033505",93,31,32,18,12,0
"E00033506",124,26,33,47,15,3
"E00033507",136,24,42,36,31,3
"E00033508",132,26,31,53,20,2
"E00033509",113,33,34,36,9,1
"E00033510",137,37,41,38,21,0
"E00033511",122,30,35,37,18,2
"E00033512",78,15,22,25,14,2
"E00033513",130,38,38,37,17,0
"E00033514",114,25,31,38,19,1
"E00033515",125,36,38,37,13,1
"E00033516",110,48,29,22,11,0
"E00033517",126,31,43,36,15,1
"E00033518",121,37,29,30,23,2
"E00033519",139,27,53,39,19,1
"E00033520",102,39,29,20,12,2
"E00033521",142,41,34,33,29,5
"E00033522",151,39,47,41,23,1
"E00033523",144,40,44,45,13,2
"E00033524",217,75,65,54,22,1
"E00033525",131,39,39,42,10,1
"E00033526",128,67,34,23,4,0
"E00033527",153,44,44,45,18,2
"E00033528",126,52,31,28,13,2
"E00033530",145,83,41,17,4,0
"E00033531",134,65,40,21,8,0
"E00033532",166,69,60,26,10,1
"E00033533",96,38,35,20,2,1
"E00033534",124,28,35,43,16,2
"E00033535",133,64,50,15,4,0
"E00033536",127,50,38,28,11,0
"E00033537",132,37,41,40,14,0
"E00033538",147,69,50,24,4,0
"E00033539",130,70,35,24,1,0
"E00033540",135,62,52,18,2,1
"E00033541",129,57,35,33,4,0
"E00033542",124,51,48,18,7,0
"E00033543",120,41,34,31,13,1
"E00033544",104,45,34,20,5,0
"E00033545",121,40,39,31,10,1
"E00033546",148,26,51,53,18,0
"E00033547",126,53,37,26,7,3
"E00033548",113,47,40,18,7,1
"E00033549",151,32,48,57,14,0
"E00033550",124,58,46,17,3,0
"E00033551",102,32,33,35,2,0
"E00033552",124,65,39,16,4,0
"E00033553",161,59,46,44,12,0
"E00033554",115,53,36,19,6,1
"E00033555",136,59,44,29,4,0
"E00033556",114,60,33,19,2,0
"E00033557",124,61,43,20,0,0
"E00033558",114,54,40,16,4,0
"E00033559",110,47,43,16,3,1
"E00033560",113,57,40,13,3,0
"E00033561",106,43,38,21,4,0
"E00033562",117,44,39,28,6,0
"E00033563",131,58,43,27,3,0
"E00033564",144,44,58,27,14,1
"E00033565",117,51,37,22,7,0
"E00033566",148,42,40,52,13,1
"E00033567",127,57,37,31,2,0
"E00033568",144,29,46,48,20,1
"E00033569",102,37,31,23,11,0
"E00033570",173,67,46,47,11,2
"E00033571",121,41,40,37,3,0
"E00033572",117,51,38,24,4,0
"E00033573",95,21,21,27,25,1
"E00033574",118,45,32,36,5,0
"E00033575",111,51,35,21,4,0
"E00033576",109,26,25,41,16,1
"E00033577",120,35,34,39,11,1
"E00033579",123,17,48,33,25,0
"E00033580",152,23,36,48,31,14
"E00033581",221,66,59,54,35,7
"E00033582",159,41,42,47,28,1
"E00033583",110,48,28,27,6,1
"E00033584",107,58,30,15,4,0
"E00033585",135,68,33,26,5,3
"E00033586",143,58,38,34,11,2
"E00033587",153,41,53,44,14,1
"E00033589",136,29,46,36,24,1
"E00033590",79,22,29,18,9,1
"E00033591",94,26,22,33,11,2
"E00033592",118,16,40,35,26,1
"E00033593",100,26,36,28,10,0
"E00033594",143,18,37,59,27,2
"E00033595",157,19,42,61,35,0
"E00033596",143,36,43,38,21,5
"E00033597",105,28,37,24,16,0
"E00033598",124,21,43,32,25,3
"E00033599",125,35,42,35,12,1
"E00033600",139,20,30,63,23,3
"E00033601",140,38,51,35,16,0
"E00033602",131,65,35,24,7,0
"E00033603",136,21,40,35,38,2
"E00033604",138,32,51,38,16,1
"E00033605",125,63,30,20,10,2
"E00033606",114,54,35,18,7,0
"E00033607",118,37,38,27,15,1
"E00033608",144,33,50,41,18,2
"E00033611",122,60,36,22,4,0
"E00033613",125,44,35,39,7,0
"E00033614",139,77,38,19,5,0
"E00033616",141,68,37,29,7,0
"E00033618",159,65,52,34,8,0
"E00033620",118,46,42,25,5,0
"E00033621",103,19,29,31,21,3
"E00033623",181,46,44,56,28,7
"E00033624",125,18,38,52,16,1
"E00033625",123,62,32,25,4,0
"E00033626",172,100,52,17,3,0
"E00033627",142,81,38,18,4,1
"E00033628",139,31,38,48,22,0
"E00033629",179,62,54,42,21,0
"E00033630",128,45,34,33,15,1
"E00033631",129,22,32,38,32,5
"E00033632",149,20,60,49,19,1
"E00033633",101,42,26,26,6,1
"E00033634",158,25,45,65,23,0
"E00033635",132,55,47,21,8,1
"E00033636",167,45,49,48,25,0
"E00033637",196,95,50,34,15,2
"E00033639",129,31,41,37,20,0
"E00033640",128,38,28,50,12,0
"E00033641",127,43,44,31,9,0
"E00033642",145,69,45,29,2,0
"E00033643",109,40,34,25,9,1
"E00033644",95,11,30,33,20,1
"E00033645",109,30,33,31,15,0
"E00033646",41,10,13,10,6,2
"E00033647",99,34,31,25,8,1
"E00033648",127,25,33,49,14,6
"E00033649",115,64,42,6,3,0
"E00033650",134,27,38,46,22,1
"E00033651",58,10,24,17,6,1
"E00033652",132,27,39,43,22,1
"E00033653",105,64,26,13,2,0
"E00033654",79,15,27,22,14,1
"E00033655",186,41,61,53,27,4
"E00033656",83,20,13,31,18,1
"E00033657",84,21,26,25,12,0
"E00033658",129,44,32,33,19,1
"E00033659",157,50,41,49,15,2
"E00033660",132,32,41,40,18,1
"E00033662",155,34,48,53,16,4
"E00033663",122,18,27,44,31,2
"E00033664",138,16,37,69,16,0
"E00033665",167,72,40,40,15,0
"E00033666",130,13,32,60,24,1
"E00033667",142,34,40,47,21,0
"E00033668",114,38,30,33,11,2
"E00033669",125,20,40,44,20,1
"E00033670",177,122,35,16,2,2
"E00033672",159,38,45,53,21,2
"E00033673",124,28,24,43,28,1
"E00033677",120,9,24,54,32,1
"E00033678",194,57,62,48,24,3
"E00033684",212,44,38,73,53,4
"E00033685",130,19,35,46,28,2
"E00033686",129,21,34,42,30,2
"E00033687",162,42,43,50,26,1
"E00033688",118,8,32,50,26,2
"E00033689",145,16,54,43,29,3
"E00033690",169,56,39,46,27,1
"E00033691",107,36,23,26,19,3
"E00033692",201,148,35,14,4,0
"E00033694",114,16,25,45,26,2
"E00033695",137,37,44,38,18,0
"E00033696",205,45,78,58,22,2
"E00033697",145,41,38,41,24,1
"E00033698",165,42,41,57,23,2
"E00033699",143,51,48,34,10,0
"E00033700",97,36,35,21,5,0
"E00033701",136,60,45,20,9,2
"E00033702",103,17,25,41,18,2
"E00033703",167,26,41,70,29,1
"E00033704",125,74,29,18,4,0
"E00033705",133,76,43,12,2,0
"E00033706",116,11,31,48,25,1
"E00033707",119,33,47,30,7,2
"E00033708",117,22,29,44,21,1
"E00033709",76,25,16,21,13,1
"E00033710",137,45,47,30,12,3
"E00033711",70,14,19,20,14,3
"E00033712",124,40,41,34,8,1
"E00033713",127,51,36,33,6,1
"E00033715",162,52,59,32,15,4
"E00033716",121,26,29,47,16,3
"E00033717",103,39,34,20,10,0
"E00033718",132,75,34,18,5,0
"E00033719",127,84,31,11,1,0
"E00033720",135,59,37,27,12,0
"E00033721",113,60,37,14,2,0
"E00033722",94,35,35,20,4,0
"E00033723",135,70,38,22,5,0
"E00033724",134,28,37,46,18,5
"E00033725",145,57,39,28,20,1
"E00033726",103,38,39,20,6,0
"E00033727",138,26,34,53,23,2
"E00033728",141,76,42,18,4,1
"E00033729",99,42,26,25,6,0
"E00033730",127,48,35,29,13,2
"E00033731",87,29,39,15,4,0
"E00033732",125,31,35,42,16,1
"E00033733",102,33,31,29,9,0
"E00033734",111,34,32,39,5,1
"E00033735",94,4,18,48,20,4
"E00033736",126,39,46,24,13,4
"E00033737",145,53,43,37,11,1
"E00033738",97,13,29,29,24,2
"E00033739",105,29,29,31,15,1
"E00033740",140,49,49,31,11,0
"E00033741",134,43,41,32,17,1
"E00033742",130,46,47,27,9,1
"E00033743",108,41,30,31,6,0
"E00033744",146,42,30,50,20,4
"E00033745",119,15,30,58,15,1
"E00033746",124,25,35,40,22,2
"E00033747",146,37,41,48,16,4
"E00033748",119,36,30,38,15,0
"E00033749",118,36,35,38,8,1
"E00033750",137,75,38,21,3,0
"E00033752",189,57,53,59,17,3
"E00033753",108,54,30,18,6,0
"E00033754",126,62,37,16,11,0
"E00033755",118,69,26,20,3,0
"E00033756",133,81,35,11,6,0
"E00033758",112,29,26,39,17,1
"E00033759",99,16,23,37,22,1
"E00033762",122,54,41,21,5,1
"E00033763",125,74,30,18,3,0
"E00033764",133,79,38,13,3,0
"E00033765",131,56,39,27,9,0
"E00033766",123,68,37,15,3,0
"E00033767",117,58,36,19,4,0
"E00033768",116,52,32,27,5,0
"E00033769",130,17,25,76,10,2
"E00033770",127,74,38,14,1,0
"E00033771",132,75,33,22,2,0
"E00033773",114,40,35,34,4,1
"E00033774",130,46,33,40,10,1
"E00033775",185,66,46,42,28,3
"E00033776",146,19,33,59,32,3
"E00033777",109,62,25,18,4,0
"E00033778",128,73,42,9,4,0
"E00033779",132,25,38,42,27,0
"E00033780",104,44,38,19,3,0
"E00033781",170,27,57,60,24,2
"E00033782",131,42,42,36,11,0
"E00033783",120,43,33,31,12,1
"E00033784",189,50,69,49,20,1
"E00033785",128,54,35,32,5,2
"E00033786",140,75,43,15,6,1
"E00033787",130,56,51,19,4,0
"E00033788",107,68,24,11,4,0
"E00033789",105,55,25,22,3,0
"E00033790",109,63,27,12,6,1
"E00033791",150,34,44,49,20,3
"E00033792",80,40,23,13,4,0
"E00033793",134,27,46,41,18,2
"E00033794",117,20,38,34,24,1
"E00033795",119,42,39,23,14,1
"E00033796",89,20,25,31,13,0
"E00033797",106,19,39,31,15,2
"E00033798",136,64,45,23,4,0
"E00033799",117,20,38,42,14,3
"E00033800",84,49,24,9,2,0
"E00033801",128,21,32,45,27,3
"E00033802",76,18,26,20,11,1
"E00033803",120,24,35,39,21,1
"E00033804",120,22,37,42,18,1
"E00033805",97,12,19,41,24,1
"E00033806",122,52,40,23,7,0
"E00033807",227,53,73,59,36,6
"E00033808",92,14,21,36,19,2
"E00033810",145,30,46,39,28,2
"E00033811",218,23,76,65,40,14
"E00033812",177,41,53,46,35,2
"E00033813",207,45,54,65,34,9
"E00033814",165,33,48,57,23,4
"E00033815",168,33,53,47,32,3
"E00033816",130,31,45,37,16,1
"E00033818",141,8,36,69,26,2
"E00033819",142,40,45,37,14,6
"E00033820",141,28,45,35,31,2
"E00033821",113,19,35,36,20,3
"E00033822",159,31,51,61,14,2
"E00033823",58,9,19,16,12,2
"E00033824",165,33,60,49,21,2
"E00033825",135,30,49,31,23,2
"E00033826",176,74,73,19,9,1
"E00033827",152,41,54,37,17,3
"E00033828",155,29,43,49,31,3
"E00033829",142,41,55,33,12,1
"E00033832",144,50,57,21,12,4
"E00033833",192,45,73,49,21,4
