"GeographyCode","KS404EW0001","KS404EW0002","KS404EW0003","KS404EW0004","KS404EW0005","KS404EW0006","KS404EW0007","KS404EW0008","KS404EW0009","KS404EW0010","KS404EW0011","KS404EW0012"
"E01006534",649,210,272,127,36,4,651,32.3574730354391,41.9106317411402,19.5685670261941,5.54699537750385,0.61633281972265
"E01006535",656,191,303,131,27,4,667,29.1158536585366,46.1890243902439,19.969512195122,4.11585365853659,0.609756097560976
"E01006536",815,304,395,103,10,3,643,37.3006134969325,48.4662576687117,12.638036809816,1.22699386503067,0.368098159509202
"E01006537",964,283,449,181,42,9,974,29.356846473029,46.5767634854772,18.7759336099585,4.35684647302905,0.933609958506224
"E01006538",527,109,259,129,25,5,612,20.6831119544592,49.146110056926,24.4781783681214,4.7438330170778,0.94876660341556
"E01006539",601,52,263,224,53,9,912,8.6522462562396,43.7603993344426,37.2712146422629,8.81863560732113,1.49750415973378
"E01006540",771,547,189,28,7,0,266,70.94682230869,24.5136186770428,3.63164721141375,0.907911802853437,0
"E01006541",803,420,295,78,7,3,487,52.3038605230386,36.7372353673724,9.71357409713574,0.87173100871731,0.37359900373599
"E01006542",583,318,205,54,6,0,331,54.5454545454545,35.1629502572899,9.26243567753002,1.02915951972556,0
"E01006543",509,142,245,105,14,3,509,27.8978388998035,48.1335952848723,20.6286836935167,2.75049115913556,0.589390962671906
"E01006544",738,444,240,47,6,1,356,60.1626016260163,32.520325203252,6.36856368563686,0.813008130081301,0.13550135501355
"E01006545",646,305,277,59,5,0,410,47.2136222910217,42.8792569659443,9.13312693498452,0.773993808049536,0
"E01006546",583,345,191,40,7,0,292,59.1766723842196,32.7615780445969,6.86106346483705,1.20068610634648,0
"E01006547",718,456,219,37,4,2,313,63.5097493036212,30.5013927576602,5.15320334261838,0.557103064066852,0.278551532033426
"E01006548",759,482,227,42,7,1,336,63.5046113306983,29.9077733860343,5.53359683794466,0.922266139657444,0.131752305665349
"E01006549",949,548,321,64,10,6,506,57.7449947312961,33.8250790305585,6.74394099051633,1.05374077976818,0.632244467860906
"E01006550",483,179,193,81,20,10,458,37.0600414078675,39.9585921325052,16.7701863354037,4.1407867494824,2.0703933747412
"E01006551",751,405,296,45,3,2,409,53.9280958721704,39.4141145139814,5.99201065246338,0.399467376830892,0.266311584553928
"E01006552",869,527,280,52,9,1,416,60.644418872267,32.2209436133487,5.98388952819333,1.03567318757192,0.115074798619102
"E01006553",642,198,278,118,35,13,673,30.8411214953271,43.3021806853583,18.380062305296,5.45171339563863,2.02492211838006
"E01006554",649,297,218,105,21,8,525,45.7627118644068,33.5901386748844,16.1787365177196,3.23574730354391,1.2326656394453
"E01006556",1016,748,220,37,10,1,328,73.6220472440945,21.6535433070866,3.64173228346457,0.984251968503937,0.0984251968503937
"E01006557",635,290,235,77,27,6,495,45.6692913385827,37.007874015748,12.1259842519685,4.25196850393701,0.94488188976378
"E01006558",739,553,165,18,2,1,211,74.8308525033829,22.3274695534506,2.43572395128552,0.27063599458728,0.13531799729364
"E01006560",996,727,238,24,5,2,311,72.9919678714859,23.8955823293173,2.40963855421687,0.502008032128514,0.200803212851406
"E01006562",714,478,208,22,6,0,270,66.9467787114846,29.1316526610644,3.0812324929972,0.840336134453782,0
"E01006563",908,656,225,21,6,0,285,72.2466960352423,24.7797356828194,2.31277533039648,0.66079295154185,0
"E01006564",800,372,329,88,9,2,545,46.5,41.125,11,1.125,0.25
"E01006565",638,274,275,74,13,2,470,42.9467084639498,43.1034482758621,11.5987460815047,2.03761755485893,0.313479623824451
"E01006566",577,171,285,97,16,8,560,29.6360485268631,49.3934142114385,16.8110918544194,2.77296360485269,1.38648180242634
"E01006567",892,516,267,87,19,3,511,57.847533632287,29.932735426009,9.75336322869955,2.13004484304933,0.336322869955157
"E01006568",629,173,286,148,20,2,651,27.5039745627981,45.4689984101749,23.5294117647059,3.17965023847377,0.317965023847377
"E01006569",613,304,222,73,9,5,415,49.5921696574225,36.2153344208809,11.9086460032626,1.46818923327896,0.815660685154975
"E01006570",595,142,268,145,31,9,689,23.8655462184874,45.0420168067227,24.3697478991597,5.21008403361345,1.51260504201681
"E01006571",612,297,236,66,11,2,409,48.5294117647059,38.562091503268,10.7843137254902,1.79738562091503,0.326797385620915
"E01006572",501,263,188,40,8,2,300,52.4950099800399,37.5249500998004,7.98403193612774,1.59680638722555,0.399201596806387
"E01006573",778,464,265,45,4,0,367,59.6401028277635,34.0616966580977,5.7840616966581,0.51413881748072,0
"E01006574",612,284,236,78,13,1,437,46.4052287581699,38.562091503268,12.7450980392157,2.12418300653595,0.163398692810458
"E01006575",578,190,262,107,17,2,535,32.8719723183391,45.3287197231834,18.5121107266436,2.94117647058824,0.346020761245675
"E01006576",713,155,342,180,31,5,817,21.7391304347826,47.9663394109397,25.2454417952314,4.34782608695652,0.701262272089762
"E01006577",597,102,280,187,23,5,746,17.0854271356784,46.9011725293132,31.3232830820771,3.85259631490787,0.837520938023451
"E01006578",554,99,273,154,25,3,670,17.870036101083,49.2779783393502,27.7978339350181,4.51263537906137,0.541516245487365
"E01006579",618,100,273,211,27,7,805,16.1812297734628,44.1747572815534,34.1423948220065,4.36893203883495,1.13268608414239
"E01006580",515,51,229,196,32,7,745,9.90291262135922,44.4660194174757,38.0582524271845,6.21359223300971,1.35922330097087
"E01006581",607,105,250,208,37,7,805,17.2981878088962,41.1861614497529,34.2668863261944,6.09555189456343,1.15321252059308
"E01006582",585,68,245,224,41,7,845,11.6239316239316,41.8803418803419,38.2905982905983,7.00854700854701,1.1965811965812
"E01006583",467,35,158,222,40,12,779,7.49464668094218,33.8329764453961,47.5374732334047,8.56531049250535,2.56959314775161
"E01006584",611,160,298,118,29,6,651,26.1865793780687,48.772504091653,19.3126022913257,4.74631751227496,0.981996726677578
"E01006585",641,352,228,52,9,0,359,54.9141965678627,35.5694227769111,8.11232449297972,1.40405616224649,0
"E01006586",921,408,373,113,21,6,686,44.299674267101,40.499457111835,12.2692725298588,2.28013029315961,0.651465798045603
"E01006587",717,212,327,154,20,4,712,29.5676429567643,45.6066945606695,21.4783821478382,2.78940027894003,0.557880055788006
"E01006588",702,239,333,115,13,2,610,34.045584045584,47.4358974358974,16.3817663817664,1.85185185185185,0.284900284900285
"E01006589",599,109,289,169,23,9,739,18.1969949916528,48.2470784641068,28.2136894824708,3.83973288814691,1.5025041736227
"E01006590",701,245,299,134,19,4,641,34.9500713266762,42.6533523537803,19.1155492154066,2.71041369472183,0.570613409415121
"E01006591",671,165,324,152,25,5,725,24.5901639344262,48.2861400894188,22.6527570789866,3.725782414307,0.745156482861401
"E01006592",624,97,246,221,45,15,884,15.5448717948718,39.4230769230769,35.4166666666667,7.21153846153846,2.40384615384615
"E01006593",662,211,318,111,17,5,612,31.8731117824773,48.036253776435,16.7673716012085,2.56797583081571,0.755287009063444
"E01006594",579,77,224,217,42,19,862,13.2987910189983,38.6873920552677,37.4784110535406,7.25388601036269,3.28151986183074
"E01006595",812,250,380,161,17,4,770,30.7881773399015,46.7980295566502,19.8275862068966,2.0935960591133,0.492610837438424
"E01006596",597,153,263,141,30,10,676,25.6281407035176,44.0536013400335,23.6180904522613,5.0251256281407,1.6750418760469
"E01006597",683,128,273,237,34,11,893,18.7408491947291,39.9707174231332,34.6998535871157,4.97803806734993,1.61054172767204
"E01006598",604,374,194,30,4,2,276,61.9205298013245,32.1192052980132,4.96688741721854,0.662251655629139,0.33112582781457
"E01006599",482,306,144,30,0,2,212,63.4854771784232,29.8755186721992,6.22406639004149,0,0.4149377593361
"E01006600",592,264,245,68,13,2,430,44.5945945945946,41.3851351351351,11.4864864864865,2.19594594594595,0.337837837837838
"E01006603",594,275,246,62,11,0,403,46.2962962962963,41.4141414141414,10.4377104377104,1.85185185185185,0
"E01006604",571,232,254,70,13,2,441,40.630472854641,44.4833625218914,12.2591943957968,2.27670753064799,0.350262697022767
"E01006605",696,350,271,62,12,1,435,50.2873563218391,38.9367816091954,8.9080459770115,1.72413793103448,0.14367816091954
"E01006606",723,319,306,81,15,2,521,44.1217150760719,42.3236514522822,11.2033195020747,2.0746887966805,0.276625172890733
"E01006607",641,338,225,65,12,1,395,52.7301092043682,35.1014040561622,10.1404056162246,1.87207488299532,0.15600624024961
"E01006608",563,246,238,71,8,0,404,43.6944937833037,42.2735346358792,12.6110124333925,1.42095914742451,0
"E01006609",576,278,227,64,4,3,379,48.2638888888889,39.4097222222222,11.1111111111111,0.694444444444444,0.520833333333333
"E01006610",669,415,204,48,2,0,306,62.0328849028401,30.4932735426009,7.17488789237668,0.298953662182362,0
"E01006611",742,539,187,14,2,0,221,72.6415094339623,25.2021563342318,1.88679245283019,0.269541778975741,0
"E01006612",740,427,250,56,7,0,383,57.7027027027027,33.7837837837838,7.56756756756757,0.945945945945946,0
"E01006613",611,292,238,68,11,2,415,47.7905073649754,38.9525368248772,11.1292962356792,1.80032733224223,0.327332242225859
"E01006614",667,417,215,29,5,1,292,62.5187406296852,32.2338830584708,4.34782608695652,0.749625187406297,0.149925037481259
"E01006615",663,401,218,38,6,0,312,60.4826546003017,32.8808446455505,5.7315233785822,0.904977375565611,0
"E01006616",613,259,273,66,11,4,454,42.2512234910277,44.5350734094617,10.7667210440457,1.79445350734095,0.65252854812398
"E01006617",650,195,296,129,21,9,653,30,45.5384615384615,19.8461538461538,3.23076923076923,1.38461538461538
"E01006618",692,309,264,108,10,1,514,44.6531791907514,38.150289017341,15.606936416185,1.44508670520231,0.144508670520231
"E01006619",734,244,336,135,13,6,675,33.2425068119891,45.7765667574932,18.3923705722071,1.77111716621253,0.817438692098093
"E01006620",625,197,254,150,19,5,633,31.52,40.64,24,3.04,0.8
"E01006621",584,95,233,186,51,19,839,16.2671232876712,39.8972602739726,31.8493150684932,8.73287671232877,3.25342465753425
"E01006622",586,84,275,191,30,6,771,14.3344709897611,46.9283276450512,32.5938566552901,5.11945392491468,1.02389078498294
"E01006623",527,51,213,196,51,16,828,9.67741935483871,40.4174573055028,37.1916508538899,9.67741935483871,3.03605313092979
"E01006624",702,269,290,116,21,6,609,38.3190883190883,41.3105413105413,16.5242165242165,2.99145299145299,0.854700854700855
"E01006625",609,176,278,131,21,3,615,28.8998357963875,45.6486042692939,21.5106732348112,3.44827586206897,0.492610837438424
"E01006626",593,155,269,130,36,3,650,26.1382799325464,45.362563237774,21.9224283305228,6.070826306914,0.505902192242833
"E01006627",600,183,266,126,19,6,600,30.5,44.3333333333333,21,3.16666666666667,1
"E01006628",651,217,259,136,30,9,657,33.3333333333333,39.7849462365591,20.8909370199693,4.60829493087558,1.38248847926267
"E01006629",573,207,241,107,14,4,514,36.1256544502618,42.0593368237347,18.673647469459,2.44328097731239,0.698080279232112
"E01006630",555,389,137,27,2,0,197,70.0900900900901,24.6846846846847,4.86486486486486,0.36036036036036,0
"E01006632",884,564,283,33,4,0,361,63.8009049773756,32.0135746606335,3.73303167420814,0.452488687782805,0
"E01006633",699,488,177,29,5,0,250,69.8140200286123,25.3218884120172,4.14878397711016,0.715307582260372,0
"E01006637",670,366,242,58,3,1,371,54.6268656716418,36.1194029850746,8.65671641791045,0.447761194029851,0.149253731343284
"E01006638",518,279,194,40,5,0,289,53.8610038610039,37.4517374517375,7.72200772200772,0.965250965250965,0
"E01006639",640,189,317,114,15,5,616,29.53125,49.53125,17.8125,2.34375,0.78125
"E01006640",760,167,352,197,36,8,888,21.9736842105263,46.3157894736842,25.9210526315789,4.73684210526316,1.05263157894737
"E01006641",633,105,337,174,13,4,745,16.5876777251185,53.2385466034755,27.4881516587678,2.05371248025276,0.631911532385466
"E01006642",590,366,182,33,9,0,275,62.0338983050847,30.8474576271186,5.59322033898305,1.52542372881356,0
"E01006643",740,377,281,73,8,1,455,50.945945945946,37.972972972973,9.86486486486486,1.08108108108108,0.135135135135135
"E01006644",963,472,370,103,14,4,647,49.0134994807892,38.4215991692627,10.6957424714434,1.45379023883697,0.415368639667705
"E01006645",690,435,202,42,8,3,322,63.0434782608696,29.2753623188406,6.08695652173913,1.15942028985507,0.434782608695652
"E01006646",1006,595,350,52,7,2,494,59.1451292246521,34.7912524850895,5.16898608349901,0.695825049701789,0.198807157057654
"E01006647",636,460,152,23,1,0,201,72.3270440251572,23.8993710691824,3.61635220125786,0.157232704402516,0
"E01006648",1075,645,365,57,8,0,503,60,33.953488372093,5.30232558139535,0.744186046511628,0
"E01006651",592,74,288,193,31,6,791,12.5,48.6486486486487,32.6013513513513,5.23648648648649,1.01351351351351
"E01006652",633,211,327,81,11,3,550,33.3333333333333,51.6587677725119,12.7962085308057,1.73775671406003,0.4739336492891
"E01006653",656,268,276,101,10,1,512,40.8536585365854,42.0731707317073,15.3963414634146,1.52439024390244,0.152439024390244
"E01006654",627,217,242,137,25,6,623,34.6092503987241,38.5964912280702,21.8500797448166,3.98724082934609,0.956937799043062
"E01006655",706,266,306,113,17,4,599,37.6770538243626,43.342776203966,16.0056657223796,2.40793201133144,0.56657223796034
"E01006656",669,260,299,97,10,3,535,38.863976083707,44.6935724962631,14.4992526158445,1.49476831091181,0.448430493273543
"E01006657",582,264,243,63,10,2,409,45.360824742268,41.7525773195876,10.8247422680412,1.71821305841924,0.343642611683849
"E01006658",634,342,250,37,4,1,340,53.9432176656151,39.4321766561514,5.83596214511041,0.630914826498423,0.157728706624606
"E01006659",548,289,197,52,8,2,336,52.7372262773723,35.948905109489,9.48905109489051,1.45985401459854,0.364963503649635
"E01006660",616,268,256,82,9,1,451,43.5064935064935,41.5584415584416,13.3116883116883,1.46103896103896,0.162337662337662
"E01006661",749,393,287,62,7,0,432,52.4699599465955,38.3177570093458,8.27770360480641,0.934579439252336,0
"E01006662",785,410,283,84,8,0,475,52.2292993630573,36.0509554140127,10.7006369426752,1.01910828025478,0
"E01006663",510,213,206,85,5,1,395,41.7647058823529,40.3921568627451,16.6666666666667,0.980392156862745,0.196078431372549
"E01006664",822,425,296,85,12,4,518,51.7031630170316,36.0097323600973,10.3406326034063,1.45985401459854,0.48661800486618
"E01006665",630,83,339,175,30,3,792,13.1746031746032,53.8095238095238,27.7777777777778,4.76190476190476,0.476190476190476
"E01006666",514,55,207,209,34,9,764,10.7003891050584,40.272373540856,40.6614785992218,6.6147859922179,1.75097276264591
"E01006667",618,192,257,135,33,1,630,31.0679611650485,41.5857605177994,21.8446601941748,5.33980582524272,0.161812297734628
"E01006668",590,70,290,197,27,6,790,11.864406779661,49.1525423728814,33.3898305084746,4.57627118644068,1.01694915254237
"E01006669",551,90,253,170,33,5,715,16.3339382940109,45.9165154264973,30.8529945553539,5.98911070780399,0.907441016333938
"E01006670",607,81,320,177,21,8,778,13.3443163097199,52.7182866556837,29.159802306425,3.45963756177924,1.31795716639209
"E01006671",499,133,192,121,43,10,604,26.6533066132265,38.4769539078156,24.248496993988,8.61723446893788,2.00400801603206
"E01006672",798,400,303,79,9,7,518,50.125313283208,37.9699248120301,9.89974937343358,1.12781954887218,0.87719298245614
"E01006673",954,685,243,24,2,0,297,71.8029350104822,25.4716981132075,2.51572327044025,0.209643605870021,0
"E01006674",826,574,228,22,1,1,279,69.4915254237288,27.6029055690073,2.6634382566586,0.121065375302663,0.121065375302663
"E01006675",1132,618,433,66,11,4,628,54.5936395759717,38.2508833922262,5.8303886925795,0.971731448763251,0.353356890459364
"E01006676",761,509,202,44,6,0,308,66.8856767411301,26.5440210249671,5.78186596583443,0.788436268068331,0
"E01006677",477,340,124,10,2,1,154,71.2788259958071,25.9958071278826,2.09643605870021,0.419287211740042,0.209643605870021
"E01006678",1059,678,308,65,8,0,462,64.0226628895184,29.0840415486308,6.13786591123702,0.755429650613787,0
"E01006679",920,639,250,26,4,1,321,69.4565217391304,27.1739130434783,2.82608695652174,0.434782608695652,0.108695652173913
"E01006680",605,74,278,185,62,6,859,12.2314049586777,45.9504132231405,30.5785123966942,10.2479338842975,0.991735537190083
"E01006681",719,238,297,150,26,8,709,33.1015299026426,41.307371349096,20.8623087621697,3.61613351877608,1.11265646731572
"E01006682",498,48,209,195,39,7,746,9.63855421686747,41.9678714859438,39.1566265060241,7.83132530120482,1.40562248995984
"E01006683",594,76,279,188,44,7,815,12.7946127946128,46.969696969697,31.6498316498317,7.40740740740741,1.17845117845118
"E01006684",999,160,536,261,29,13,1211,16.016016016016,53.6536536536537,26.1261261261261,2.9029029029029,1.3013013013013
"E01006685",604,108,288,165,37,6,754,17.8807947019868,47.682119205298,27.317880794702,6.12582781456954,0.993377483443709
"E01006686",531,78,252,150,39,12,720,14.6892655367232,47.4576271186441,28.2485875706215,7.34463276836158,2.25988700564972
"E01006687",933,271,349,259,38,16,1049,29.0460878885316,37.406216505895,27.7599142550911,4.07288317256163,1.71489817792069
"E01006688",712,215,342,118,29,8,699,30.1966292134831,48.0337078651685,16.5730337078652,4.07303370786517,1.12359550561798
"E01006689",717,155,368,169,19,6,790,21.6178521617852,51.3249651324965,23.5704323570432,2.64993026499303,0.836820083682008
"E01006690",801,514,238,41,4,4,358,64.1697877652934,29.7128589263421,5.11860174781523,0.499375780274657,0.499375780274657
"E01006691",647,409,208,27,3,0,271,63.2148377125193,32.1483771251932,4.17310664605873,0.463678516228748,0
"E01006692",989,550,352,79,5,3,538,55.6117290192113,35.5915065722952,7.98786653185035,0.505561172901921,0.303336703741153
"E01006693",838,558,231,42,5,2,338,66.5871121718377,27.5656324582339,5.01193317422434,0.596658711217184,0.238663484486874
"E01006694",891,625,231,33,1,1,305,70.1459034792368,25.9259259259259,3.7037037037037,0.112233445566779,0.112233445566779
"E01006695",1029,738,222,51,16,2,380,71.7201166180758,21.5743440233236,4.95626822157434,1.55490767735666,0.194363459669582
"E01006696",768,476,239,45,5,3,357,61.9791666666667,31.1197916666667,5.859375,0.651041666666667,0.390625
"E01006697",828,552,236,35,3,2,335,66.6666666666667,28.5024154589372,4.22705314009662,0.36231884057971,0.241545893719807
"E01006698",725,338,321,59,5,2,462,46.6206896551724,44.2758620689655,8.13793103448276,0.689655172413793,0.275862068965517
"E01006699",777,537,215,22,1,2,270,69.1119691119691,27.6705276705277,2.83140283140283,0.128700128700129,0.257400257400257
"E01006700",653,414,202,34,2,1,296,63.3996937212864,30.9341500765697,5.20673813169985,0.306278713629403,0.153139356814701
"E01006701",671,346,249,62,12,2,417,51.5648286140089,37.1087928464978,9.23994038748137,1.78837555886736,0.29806259314456
"E01006702",740,485,207,45,3,0,306,65.5405405405405,27.972972972973,6.08108108108108,0.405405405405405,0
"E01006703",818,568,210,32,8,0,298,69.4376528117359,25.6723716381418,3.9119804400978,0.97799511002445,0
"E01006705",689,341,291,50,5,2,414,49.4920174165457,42.2351233671988,7.25689404934688,0.725689404934688,0.290275761973875
"E01006706",582,300,226,47,7,2,353,51.5463917525773,38.8316151202749,8.07560137457045,1.20274914089347,0.343642611683849
"E01006707",553,307,198,40,7,1,303,55.5153707052441,35.8047016274864,7.23327305605787,1.26582278481013,0.180831826401447
"E01006708",754,318,298,125,11,2,589,42.1750663129974,39.5225464190981,16.57824933687,1.45888594164456,0.26525198938992
"E01006709",685,329,267,80,7,2,456,48.029197080292,38.978102189781,11.6788321167883,1.02189781021898,0.291970802919708
"E01006710",592,227,252,92,17,4,504,38.3445945945946,42.5675675675676,15.5405405405405,2.87162162162162,0.675675675675676
"E01006711",685,365,237,66,11,6,427,53.2846715328467,34.5985401459854,9.63503649635036,1.60583941605839,0.875912408759124
"E01006712",569,247,260,56,5,1,391,43.4094903339192,45.6942003514938,9.84182776801406,0.878734622144113,0.175746924428822
"E01006713",604,265,257,69,12,1,435,43.8741721854305,42.5496688741722,11.4238410596026,1.98675496688742,0.165562913907285
"E01006716",701,355,272,69,5,0,425,50.641940085592,38.8017118402283,9.84308131241084,0.713266761768902,0
"E01006717",576,153,292,109,16,6,584,26.5625,50.6944444444444,18.9236111111111,2.77777777777778,1.04166666666667
"E01006718",678,252,330,81,12,3,541,37.1681415929204,48.6725663716814,11.9469026548673,1.76991150442478,0.442477876106195
"E01006719",638,242,289,100,7,0,510,37.9310344827586,45.2978056426332,15.6739811912226,1.09717868338558,0
"E01006720",905,548,304,38,15,0,425,60.5524861878453,33.5911602209945,4.19889502762431,1.65745856353591,0
"E01006721",912,579,297,33,2,1,373,63.4868421052632,32.5657894736842,3.61842105263158,0.219298245614035,0.109649122807018
"E01006722",608,314,206,60,20,8,427,51.6447368421053,33.8815789473684,9.86842105263158,3.28947368421053,1.31578947368421
"E01006723",749,411,262,56,20,0,434,54.8731642189586,34.9799732977303,7.47663551401869,2.67022696929239,0
"E01006724",554,203,218,91,32,10,540,36.6425992779783,39.3501805054152,16.4259927797834,5.77617328519856,1.80505415162455
"E01006725",739,384,284,60,7,4,442,51.9621109607578,38.4303112313938,8.1190798376184,0.94722598105548,0.54127198917456
"E01006726",659,337,260,50,11,1,397,51.1380880121396,39.453717754173,7.58725341426404,1.66919575113809,0.151745068285281
"E01006727",665,283,309,64,9,0,464,42.5563909774436,46.4661654135338,9.62406015037594,1.35338345864662,0
"E01006728",855,560,247,44,4,0,347,65.4970760233918,28.8888888888889,5.14619883040936,0.467836257309942,0
"E01006729",539,283,200,52,2,2,318,52.5046382189239,37.1057513914657,9.64749536178108,0.371057513914657,0.371057513914657
"E01006730",542,251,237,45,8,1,355,46.309963099631,43.7269372693727,8.30258302583026,1.4760147601476,0.18450184501845
"E01006731",486,253,193,35,4,1,279,52.0576131687243,39.7119341563786,7.20164609053498,0.823045267489712,0.205761316872428
"E01006732",644,381,224,34,5,0,307,59.1614906832298,34.7826086956522,5.27950310559006,0.77639751552795,0
"E01006734",625,379,214,25,4,3,288,60.64,34.24,4,0.64,0.48
"E01006735",571,298,226,41,5,1,327,52.1891418563923,39.5796847635727,7.18038528896672,0.875656742556918,0.175131348511384
"E01006736",582,263,236,67,14,2,421,45.1890034364261,40.5498281786942,11.5120274914089,2.40549828178694,0.343642611683849
"E01006737",562,248,250,56,7,1,387,44.1281138790036,44.4839857651246,9.9644128113879,1.24555160142349,0.177935943060498
"E01006738",662,346,256,47,13,0,389,52.2658610271903,38.6706948640483,7.09969788519637,1.96374622356495,0
"E01006739",707,360,275,60,10,2,437,50.9193776520509,38.8967468175389,8.48656294200849,1.41442715700141,0.282885431400283
"E01006740",604,388,183,28,5,0,254,64.2384105960265,30.2980132450331,4.63576158940397,0.827814569536424,0
"E01006741",778,371,320,76,9,2,507,47.6863753213368,41.1311053984576,9.76863753213368,1.15681233933162,0.25706940874036
"E01006742",591,204,271,100,11,5,524,34.5177664974619,45.8544839255499,16.9204737732657,1.86125211505922,0.846023688663283
"E01006743",1008,406,460,125,16,1,762,40.2777777777778,45.6349206349206,12.4007936507937,1.58730158730159,0.0992063492063492
"E01006744",739,304,334,91,8,2,557,41.1366711772666,45.1962110960758,12.3139377537212,1.08254397834912,0.27063599458728
"E01006745",907,436,374,83,8,6,610,48.0705622932745,41.2348401323043,9.15104740904079,0.882028665931643,0.661521499448732
"E01006746",655,414,212,24,4,1,276,63.206106870229,32.3664122137405,3.66412213740458,0.610687022900763,0.152671755725191
"E01006747",857,600,205,43,8,1,319,70.0116686114352,23.9206534422404,5.01750291715286,0.933488914819136,0.116686114352392
"E01006748",756,483,210,50,10,3,352,63.8888888888889,27.7777777777778,6.61375661375661,1.32275132275132,0.396825396825397
"E01006751",831,537,240,44,8,2,360,64.6209386281588,28.8808664259928,5.29482551143201,0.962695547533093,0.240673886883273
"E01006752",489,267,173,39,9,1,286,54.601226993865,35.3783231083845,7.97546012269939,1.84049079754601,0.204498977505113
"E01006753",666,355,256,44,5,6,387,53.3033033033033,38.4384384384384,6.60660660660661,0.750750750750751,0.900900900900901
"E01006754",781,427,284,61,9,0,433,54.6734955185659,36.3636363636364,7.81049935979513,1.15236875800256,0
"E01006755",690,428,209,47,5,1,322,62.0289855072464,30.2898550724638,6.81159420289855,0.72463768115942,0.144927536231884
"E01006756",757,419,276,54,6,2,412,55.3500660501982,36.4597093791281,7.1334214002642,0.792602377807133,0.264200792602378
"E01006757",621,330,236,45,9,1,357,53.1400966183575,38.0032206119163,7.2463768115942,1.44927536231884,0.161030595813205
"E01006758",639,323,261,46,9,0,380,50.547730829421,40.8450704225352,7.19874804381847,1.40845070422535,0
"E01006759",460,194,194,63,3,6,353,42.1739130434783,42.1739130434783,13.695652173913,0.652173913043478,1.30434782608696
"E01006760",826,531,231,47,12,5,383,64.2857142857143,27.9661016949153,5.69007263922518,1.45278450363196,0.605326876513317
"E01006761",793,442,273,72,5,1,439,55.7377049180328,34.4262295081967,9.07944514501892,0.630517023959647,0.126103404791929
"E01006762",725,357,275,75,14,4,483,49.2413793103448,37.9310344827586,10.3448275862069,1.93103448275862,0.551724137931034
"E01006763",652,269,296,78,7,2,481,41.2576687116564,45.398773006135,11.9631901840491,1.07361963190184,0.306748466257669
"E01006764",667,355,223,79,9,1,412,53.2233883058471,33.4332833583208,11.8440779610195,1.34932533733133,0.149925037481259
"E01006765",659,307,274,67,11,0,441,46.5857359635812,41.5781487101669,10.1669195751138,1.66919575113809,0
"E01006766",574,373,175,24,2,0,229,64.9825783972125,30.4878048780488,4.18118466898955,0.348432055749129,0
"E01006767",779,403,272,91,11,2,511,51.7329910141207,34.9165596919127,11.6816431322208,1.41206675224647,0.256739409499358
