"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E02001397",2756,254,55,199,702,587,126,89,419,214,148,109,39,217,217,0,9.21625544267054,1.99564586357039,7.22060957910015,25.4716981132075,21.2989840348331,4.57184325108853,3.22931785195936,15.2031930333817,7.76487663280116,5.37010159651669,3.95500725689405,1.41509433962264,7.87373004354136,7.87373004354136,0
"E02001398",3106,393,52,341,791,462,113,85,375,172,163,124,39,552,552,0,12.6529298132646,1.67417900837089,10.9787508048938,25.4668383773342,14.8744365743722,3.6381197681906,2.73663876368319,12.073406310367,5.53766902768835,5.24790727623954,3.99227301996136,1.25563425627817,17.7720540888603,17.7720540888603,0
"E02001399",2791,268,60,208,853,595,115,79,381,153,81,63,18,266,266,0,9.6022930849158,2.14976710856324,7.45252597635256,30.5625223934074,21.3185238265855,4.12038695807954,2.8305266929416,13.6510211393766,5.48190612683626,2.90218559656037,2.2572554639914,0.644930132568972,9.53063418129703,9.53063418129703,0
"E02001400",2548,160,40,120,518,495,90,96,503,270,187,152,35,229,229,0,6.27943485086342,1.56985871271586,4.70957613814757,20.3296703296703,19.4270015698587,3.53218210361068,3.76766091051805,19.7409733124019,10.596546310832,7.33908948194662,5.96546310832025,1.37362637362637,8.98744113029827,8.98744113029827,0
"E02001401",2923,210,52,158,715,623,120,140,539,221,130,104,26,225,225,0,7.18439958946288,1.77899418405748,5.40540540540541,24.4611700307903,21.3137187820732,4.10537119397879,4.78959972630859,18.4399589462881,7.56072528224427,4.44748546014369,3.55798836811495,0.889497092028738,7.69757098871023,7.69757098871023,0
"E02001402",3191,430,70,360,1039,610,128,89,353,140,140,103,37,262,262,0,13.4753995612661,2.19366969602006,11.281729865246,32.5603259166406,19.1162644938891,4.01128172986525,2.78909432779693,11.062362895644,4.38733939204011,4.38733939204011,3.22782826700094,1.15951112503917,8.21059229081792,8.21059229081792,0
"E02001403",2232,99,20,79,418,381,62,86,518,295,199,148,51,174,174,0,4.43548387096774,0.896057347670251,3.53942652329749,18.7275985663082,17.0698924731183,2.77777777777778,3.85304659498208,23.2078853046595,13.2168458781362,8.915770609319,6.63082437275986,2.28494623655914,7.79569892473118,7.79569892473118,0
"E02001404",2771,78,22,56,356,459,59,167,670,444,321,251,70,217,217,0,2.81486827859978,0.793937206784554,2.02093107181523,12.8473475279682,16.5644171779141,2.12919523637676,6.02670516059184,24.1789967520751,16.0230963551065,11.5842656080837,9.05810176831469,2.52616383976904,7.83110790328401,7.83110790328401,0
"E02001405",3611,60,22,38,402,502,53,183,972,575,584,443,141,280,280,0,1.66158958737192,0.609249515369704,1.05234007200222,11.1326502353919,13.9019662143451,1.4677374688452,5.06784824148435,26.9177513154251,15.9235668789809,16.1728053170867,12.2680697867627,3.90473553032401,7.75408474106896,7.75408474106896,0
"E02006932",4646,206,18,188,316,196,28,60,135,97,134,105,29,3474,3474,0,4.43392165303487,0.387430047352561,4.04649160568231,6.80154972018941,4.218682737839,0.602668962548429,1.2914334911752,2.90572535514421,2.08781747739991,2.88420146362462,2.26000860955661,0.624192854068016,74.7739991390443,74.7739991390443,0
"E02006933",2027,258,39,219,461,255,58,69,207,139,177,149,28,403,403,0,12.7281697089295,1.92402565367538,10.8041440552541,22.7429699062654,12.5801677355698,2.86137148495313,3.40404538727183,10.2121361618155,6.85742476566354,8.73211642821904,7.35076467686236,1.38135175135668,19.8815984213123,19.8815984213123,0
"E02006934",1963,285,31,254,381,268,42,46,99,65,78,64,14,699,699,0,14.5185939887927,1.57921548650025,12.9393785022924,19.4090677534386,13.6525725929699,2.1395822720326,2.34335201222618,5.04330106979114,3.3112582781457,3.97350993377483,3.2603158430973,0.713194090677534,35.6087620988283,35.6087620988283,0
