"GeographyCode","QS803EW0001","QS803EW0002","QS803EW0003","QS803EW0004","QS803EW0005","QS803EW0006"
"E00033264",279,269,0,3,4,3
"E00033265",298,295,0,1,0,2
"E00033266",314,296,4,1,5,8
"E00033267",250,232,0,4,5,9
"E00033268",291,286,0,3,0,2
"E00033269",243,212,2,0,7,22
"E00033270",345,330,1,1,7,6
"E00033271",395,376,1,4,6,8
"E00033272",301,284,1,3,4,9
"E00033274",259,243,0,0,4,12
"E00033275",286,279,0,1,1,5
"E00033276",225,217,1,0,5,2
"E00033277",224,216,0,2,3,3
"E00033278",225,206,1,0,11,7
"E00033279",276,260,1,3,3,9
"E00033281",307,290,1,0,9,7
"E00033282",303,291,0,1,4,7
"E00033283",276,276,0,0,0,0
"E00033284",251,222,3,0,13,13
"E00033285",300,284,3,3,4,6
"E00033286",218,215,0,0,0,3
"E00033287",306,282,1,6,11,6
"E00033288",321,307,0,0,11,3
"E00033289",229,222,0,2,1,4
"E00033290",368,352,0,0,1,15
"E00033291",498,471,9,5,8,5
"E00033292",203,195,0,0,3,5
"E00033293",319,297,4,5,7,6
"E00033294",232,220,0,3,0,9
"E00033295",283,271,0,3,4,5
"E00033296",268,261,0,1,3,3
"E00033297",315,294,1,1,5,14
"E00033298",330,325,0,0,1,4
"E00033299",309,297,0,0,4,8
"E00033300",234,231,0,0,0,3
"E00033301",300,293,0,3,2,2
"E00033302",239,228,0,0,1,10
"E00033304",281,270,0,0,2,9
"E00033305",276,274,0,0,0,2
"E00033306",280,271,1,3,0,5
"E00033307",312,296,0,3,4,9
"E00033308",288,273,1,0,3,11
"E00033309",316,296,2,7,1,10
"E00033310",331,320,0,1,5,5
"E00033312",276,269,0,1,4,2
"E00033313",340,326,0,4,1,9
"E00033314",316,290,1,6,16,3
"E00033315",354,345,0,1,4,4
"E00033316",327,322,0,0,0,5
"E00033317",368,358,0,1,3,6
"E00033318",355,340,0,3,5,7
"E00033319",419,404,1,1,5,8
"E00033320",292,284,0,0,2,6
"E00033322",301,271,0,8,7,15
"E00033323",297,285,0,0,0,12
"E00033324",304,286,0,5,4,9
"E00033326",293,284,1,1,0,7
"E00033327",295,292,0,0,0,3
"E00033328",264,249,1,2,5,7
"E00033329",316,306,0,0,5,5
"E00033330",320,311,0,0,1,8
"E00033331",328,317,0,2,0,9
"E00033332",314,295,1,6,1,11
"E00033333",341,318,1,0,4,18
"E00033334",294,282,0,0,4,8
"E00033335",255,247,0,0,0,8
"E00033336",328,311,0,1,5,11
"E00033337",200,189,0,0,1,10
"E00033338",274,257,1,0,4,12
"E00033339",353,335,0,2,7,9
"E00033340",305,293,0,0,2,10
"E00033341",309,301,1,2,1,4
"E00033342",324,315,0,1,1,7
"E00033343",265,253,0,2,0,10
"E00033344",332,306,12,4,2,8
"E00033345",396,381,3,1,1,10
"E00033346",289,269,4,2,8,6
"E00033347",315,301,1,5,0,8
"E00033348",291,278,0,1,3,9
"E00033349",267,260,0,1,2,4
"E00033350",322,314,0,0,2,6
"E00033351",300,290,0,0,2,8
"E00033352",255,251,0,0,1,3
"E00033353",254,245,0,0,3,6
"E00033354",214,196,0,2,6,10
"E00033355",277,265,0,1,4,7
"E00033356",350,335,3,2,3,7
"E00033357",266,254,0,1,3,8
"E00033358",221,194,8,4,10,5
"E00033359",324,303,0,5,6,10
"E00033360",354,340,0,0,1,13
"E00033361",429,414,0,1,4,10
"E00033362",272,262,0,6,2,2
"E00033363",196,193,0,1,0,2
"E00033364",362,353,0,2,2,5
"E00033365",448,430,0,1,5,12
"E00033366",284,277,0,1,0,6
"E00033367",336,313,2,2,10,9
"E00033368",269,237,11,3,1,17
"E00033369",373,350,2,0,2,19
"E00033370",272,259,1,4,4,4
"E00033371",308,299,1,3,0,5
"E00033372",291,253,0,10,1,27
"E00033373",474,444,2,9,1,18
"E00033374",275,265,1,0,2,7
"E00033375",375,351,1,0,5,18
"E00033376",281,261,4,1,1,14
"E00033377",306,278,0,3,4,21
"E00033378",334,316,3,0,2,13
"E00033379",273,260,3,0,1,9
"E00033380",246,234,1,3,0,8
"E00033381",208,193,0,2,2,11
"E00033382",332,315,0,5,3,9
"E00033383",281,268,2,2,3,6
"E00033384",356,341,1,5,2,7
"E00033385",317,297,5,2,3,10
"E00033386",352,338,0,6,1,7
"E00033387",219,196,9,1,5,8
"E00033388",288,269,3,0,3,13
"E00033389",293,275,3,1,8,6
"E00033391",346,325,5,1,11,4
"E00033392",285,262,1,4,8,10
"E00033394",284,243,4,13,11,13
"E00033395",335,291,5,6,19,14
"E00033396",291,271,0,0,6,14
"E00033397",323,297,4,2,7,13
"E00033399",330,314,9,1,2,4
"E00033400",299,291,0,1,0,7
"E00033401",275,263,1,1,3,7
"E00033402",346,324,1,4,3,14
"E00033403",348,312,8,4,2,22
"E00033404",332,310,4,1,4,13
"E00033405",305,297,1,2,2,3
"E00033406",321,297,4,2,5,13
"E00033407",328,307,0,5,4,12
"E00033408",327,297,4,7,5,14
"E00033409",314,286,4,6,4,14
"E00033410",289,267,0,2,7,13
"E00033411",330,313,0,0,1,16
"E00033412",347,298,14,17,3,15
"E00033413",242,210,7,7,2,16
"E00033414",330,297,15,3,6,9
"E00033415",274,257,0,0,1,16
"E00033416",359,311,5,11,5,27
"E00033417",339,306,4,5,8,16
"E00033418",429,406,0,1,3,19
"E00033419",332,308,0,3,2,19
"E00033420",388,362,2,3,4,17
"E00033421",309,276,5,10,8,10
"E00033422",467,409,0,2,24,32
"E00033423",315,287,6,2,7,13
"E00033424",304,288,4,1,2,9
"E00033425",245,234,2,0,2,7
"E00033426",302,254,3,3,12,30
"E00033427",240,230,0,1,0,9
"E00033428",309,285,2,2,4,16
"E00033432",321,316,0,0,2,3
"E00033435",289,276,1,2,1,9
"E00033436",275,271,0,1,3,0
"E00033437",266,264,0,0,0,2
"E00033438",307,306,0,0,0,1
"E00033439",358,347,0,1,4,6
"E00033440",348,332,3,0,8,5
"E00033441",301,295,3,2,1,0
"E00033442",336,336,0,0,0,0
"E00033443",158,154,0,1,2,1
"E00033444",254,250,2,0,0,2
"E00033445",257,254,0,1,1,1
"E00033446",277,271,2,3,0,1
"E00033447",159,157,0,0,1,1
"E00033448",308,294,0,3,5,6
"E00033449",297,294,1,1,0,1
"E00033450",301,292,0,1,0,8
"E00033451",231,227,0,0,0,4
"E00033452",229,218,1,2,4,4
"E00033453",148,137,0,6,3,2
"E00033454",489,474,1,2,5,7
"E00033455",231,217,0,2,2,10
"E00033456",336,329,0,0,1,6
"E00033457",214,202,0,1,4,7
"E00033458",227,212,0,8,4,3
"E00033459",268,258,3,3,2,2
"E00033460",200,176,2,11,10,1
"E00033462",217,210,0,6,1,0
"E00033463",228,226,2,0,0,0
"E00033464",284,276,4,0,3,1
"E00033466",278,268,0,0,4,6
"E00033468",286,280,0,0,4,2
"E00033470",324,320,0,0,3,1
"E00033471",293,288,0,0,3,2
"E00033472",249,247,0,0,0,2
"E00033473",272,267,0,2,2,1
"E00033474",229,226,0,1,1,1
"E00033475",287,271,4,4,1,7
"E00033476",234,227,0,0,7,0
"E00033477",177,177,0,0,0,0
"E00033478",273,249,3,4,7,10
"E00033479",390,386,0,0,0,4
"E00033480",281,281,0,0,0,0
"E00033481",399,395,0,0,1,3
"E00033482",282,279,0,0,1,2
"E00033483",338,329,0,1,0,8
"E00033484",292,290,0,0,1,1
"E00033485",318,309,1,0,1,7
"E00033486",348,340,1,0,2,5
"E00033487",239,228,1,4,3,3
"E00033488",235,209,3,9,8,6
"E00033489",312,311,0,0,0,1
"E00033490",268,261,0,2,2,3
"E00033491",224,219,0,3,1,1
"E00033492",330,319,1,3,1,6
"E00033493",289,279,0,1,3,6
"E00033494",254,252,0,0,0,2
"E00033495",335,324,1,2,1,7
"E00033496",299,292,0,3,2,2
"E00033497",222,220,0,0,0,2
"E00033498",112,111,0,0,0,1
"E00033501",123,118,0,0,0,5
"E00033502",240,235,0,1,2,2
"E00033503",247,245,0,0,0,2
"E00033504",315,310,1,1,0,3
"E00033505",215,211,0,0,0,4
"E00033506",305,294,0,2,0,9
"E00033507",247,237,1,2,2,5
"E00033508",228,225,0,0,0,3
"E00033509",287,277,3,2,4,1
"E00033510",290,280,0,2,3,5
"E00033511",232,208,6,5,5,8
"E00033512",209,207,0,0,0,2
"E00033513",293,278,1,3,1,10
"E00033514",234,229,0,1,1,3
"E00033515",281,271,0,6,3,1
"E00033516",251,244,0,2,1,4
"E00033517",298,293,1,1,1,2
"E00033518",254,242,2,2,8,0
"E00033519",329,321,1,3,2,2
"E00033520",186,175,1,5,3,2
"E00033521",246,239,1,0,1,5
"E00033522",285,275,0,2,5,3
"E00033523",341,334,1,3,1,2
"E00033524",416,385,13,3,5,10
"E00033525",331,326,0,1,1,3
"E00033526",269,252,2,2,3,10
"E00033527",384,382,0,2,0,0
"E00033528",256,250,0,1,0,5
"E00033530",448,416,0,5,5,22
"E00033531",359,332,0,0,6,21
"E00033532",392,384,0,0,0,8
"E00033533",235,233,0,0,1,1
"E00033534",218,211,4,0,0,3
"E00033535",305,300,0,0,0,5
"E00033536",314,298,1,2,3,10
"E00033537",288,280,0,0,2,6
"E00033538",320,310,2,1,4,3
"E00033539",315,307,1,1,1,5
"E00033540",314,307,0,0,2,5
"E00033541",323,308,2,4,3,6
"E00033542",271,254,5,6,1,5
"E00033543",254,251,0,0,0,3
"E00033544",227,227,0,0,0,0
"E00033545",257,249,0,0,2,6
"E00033546",356,354,0,0,0,2
"E00033547",292,281,1,3,1,6
"E00033548",235,232,0,0,0,3
"E00033549",337,331,0,0,1,5
"E00033550",301,284,4,4,2,7
"E00033551",219,219,0,0,0,0
"E00033552",330,325,0,0,0,5
"E00033553",354,346,0,0,1,7
"E00033554",331,324,0,0,2,5
"E00033555",269,248,0,3,7,11
"E00033556",312,305,0,2,0,5
"E00033557",317,311,0,0,0,6
"E00033558",300,295,0,0,0,5
"E00033559",260,250,1,0,0,9
"E00033560",316,308,2,1,0,5
"E00033561",299,277,1,0,6,15
"E00033562",314,304,0,0,1,9
"E00033563",341,330,2,0,0,9
"E00033564",350,318,0,1,9,22
"E00033565",286,279,1,1,1,4
"E00033566",310,297,1,0,4,8
"E00033567",342,341,0,0,0,1
"E00033568",348,319,0,8,9,12
"E00033569",255,246,0,2,1,6
"E00033570",375,355,3,1,5,11
"E00033571",243,236,1,2,0,4
"E00033572",279,269,1,0,0,9
"E00033573",187,183,0,1,1,2
"E00033574",321,320,0,0,0,1
"E00033575",244,238,0,1,0,5
"E00033576",231,230,0,0,0,1
"E00033577",290,267,1,11,1,10
"E00033579",317,299,1,5,4,8
"E00033580",247,196,8,9,17,17
"E00033581",496,442,11,20,10,13
"E00033582",334,291,5,15,10,13
"E00033583",230,204,4,9,6,7
"E00033584",588,510,39,9,8,22
"E00033585",291,273,3,2,1,12
"E00033586",298,279,2,1,3,13
"E00033587",286,277,0,0,0,9
"E00033589",315,308,0,1,3,3
"E00033590",173,166,0,1,2,4
"E00033591",220,210,1,2,5,2
"E00033592",307,291,0,6,0,10
"E00033593",200,190,1,0,6,3
"E00033594",367,355,5,5,0,2
"E00033595",309,289,9,4,2,5
"E00033596",345,310,1,17,12,5
"E00033597",223,210,0,8,2,3
"E00033598",214,203,0,2,6,3
"E00033599",225,209,3,8,3,2
"E00033600",240,235,0,0,3,2
"E00033601",264,245,4,2,6,7
"E00033602",273,261,2,1,4,5
"E00033603",302,294,0,2,4,2
"E00033604",244,210,17,7,6,4
"E00033605",286,269,5,1,3,8
"E00033606",252,226,5,4,7,10
"E00033607",214,205,0,3,1,5
"E00033608",330,293,10,13,5,9
"E00033611",302,287,7,4,1,3
"E00033613",255,230,3,8,5,9
"E00033614",338,321,1,0,3,13
"E00033616",366,331,1,0,6,28
"E00033618",362,332,1,9,5,15
"E00033620",309,294,1,0,1,13
"E00033621",270,246,0,7,8,9
"E00033623",364,321,7,9,21,6
"E00033624",280,267,5,6,2,0
"E00033625",323,309,0,4,1,9
"E00033626",438,356,1,6,55,20
"E00033627",356,291,3,5,38,19
"E00033628",312,306,0,0,2,4
"E00033629",438,409,2,2,11,14
"E00033630",237,217,2,4,6,8
"E00033631",227,213,3,5,2,4
"E00033632",334,302,6,14,11,1
"E00033633",240,224,1,8,0,7
"E00033634",362,337,0,15,7,3
"E00033635",270,260,0,2,5,3
"E00033636",417,386,4,7,10,10
"E00033637",483,387,11,22,50,13
"E00033639",302,273,5,4,15,5
"E00033640",304,267,1,11,18,7
"E00033641",303,291,0,1,6,5
"E00033642",366,357,0,2,0,7
"E00033643",229,227,0,1,0,1
"E00033644",228,220,0,4,1,3
"E00033645",251,246,0,1,3,1
"E00033646",105,105,0,0,0,0
"E00033647",306,271,4,6,13,12
"E00033648",259,250,1,1,2,5
"E00033649",311,269,0,2,29,11
"E00033650",297,282,0,8,6,1
"E00033651",141,133,0,0,6,2
"E00033652",281,259,2,4,12,4
"E00033653",329,295,2,8,15,9
"E00033654",212,202,0,0,6,4
"E00033655",433,395,6,3,17,12
"E00033656",220,214,1,1,1,3
"E00033657",210,209,0,0,0,1
"E00033658",309,290,1,0,12,6
"E00033659",392,376,0,6,4,6
"E00033660",303,297,0,3,2,1
"E00033662",374,360,0,2,7,5
"E00033663",215,206,0,3,4,2
"E00033664",233,228,0,0,0,5
"E00033665",436,408,1,5,8,14
"E00033666",236,222,0,6,1,7
"E00033667",284,272,0,2,2,8
"E00033668",278,261,1,1,4,11
"E00033669",297,282,0,6,9,0
"E00033670",289,237,6,10,12,24
"E00033672",372,330,5,11,12,14
"E00033673",268,248,6,5,5,4
"E00033677",225,219,3,2,0,1
"E00033678",299,219,22,26,21,11
"E00033684",421,395,7,6,6,7
"E00033685",321,302,3,8,3,5
"E00033686",271,253,0,6,6,6
"E00033687",389,359,5,6,15,4
"E00033688",265,256,0,1,4,4
"E00033689",330,316,0,5,4,5
"E00033690",356,316,5,18,12,5
"E00033691",216,179,3,10,12,12
"E00033692",302,261,8,7,9,17
"E00033694",235,223,1,3,5,3
"E00033695",304,288,1,7,3,5
"E00033696",426,409,2,5,5,5
"E00033697",341,322,0,1,12,6
"E00033698",410,387,1,1,13,8
"E00033699",323,307,3,3,4,6
"E00033700",209,192,0,0,11,6
"E00033701",363,348,0,5,5,5
"E00033702",161,149,0,3,3,6
"E00033703",276,255,0,4,11,6
"E00033704",393,376,1,2,5,9
"E00033705",366,344,5,2,7,8
"E00033706",264,254,0,0,5,5
"E00033707",241,237,1,0,1,2
"E00033708",194,188,0,2,2,2
"E00033709",202,191,0,3,7,1
"E00033710",307,302,0,0,0,5
"E00033711",124,120,0,0,3,1
"E00033712",360,323,1,5,23,8
"E00033713",271,264,0,0,4,3
"E00033715",362,347,3,1,7,4
"E00033716",204,181,0,9,10,4
"E00033717",239,224,0,4,6,5
"E00033718",334,327,0,0,6,1
"E00033719",347,336,1,0,7,3
"E00033720",324,316,0,0,0,8
"E00033721",312,304,0,1,3,4
"E00033722",224,218,1,0,2,3
"E00033723",372,353,0,5,8,6
"E00033724",321,287,1,8,23,2
"E00033725",354,289,12,4,30,19
"E00033726",230,224,0,0,1,5
"E00033727",305,296,1,4,1,3
"E00033728",500,475,0,1,7,17
"E00033729",231,224,0,0,2,5
"E00033730",301,277,1,3,12,8
"E00033731",164,163,0,0,0,1
"E00033732",276,264,0,2,7,3
"E00033733",237,221,6,1,1,8
"E00033734",230,226,0,0,1,3
"E00033735",111,111,0,0,0,0
"E00033736",249,232,11,0,2,4
"E00033737",386,373,3,2,5,3
"E00033738",188,175,0,3,8,2
"E00033739",252,245,0,1,5,1
"E00033740",317,303,1,3,6,4
"E00033741",281,274,0,1,1,5
"E00033742",290,285,0,2,2,1
"E00033743",270,257,0,4,6,3
"E00033744",356,310,1,3,35,7
"E00033745",199,186,2,3,3,5
"E00033746",291,283,0,6,2,0
"E00033747",364,344,5,1,4,10
"E00033748",264,259,0,3,1,1
"E00033749",315,304,0,0,6,5
"E00033750",353,334,0,2,6,11
"E00033752",420,390,4,5,12,9
"E00033753",251,240,1,0,6,4
"E00033754",307,277,7,5,9,9
"E00033755",319,292,1,2,8,16
"E00033756",319,306,0,3,7,3
"E00033758",251,235,0,7,5,4
"E00033759",202,196,2,1,2,1
"E00033762",306,300,0,0,1,5
"E00033763",331,319,1,0,9,2
"E00033764",384,365,0,3,3,13
"E00033765",312,292,2,2,5,11
"E00033766",388,355,2,1,6,24
"E00033767",282,269,0,2,5,6
"E00033768",275,269,0,1,0,5
"E00033769",207,186,2,1,14,4
"E00033770",420,389,0,1,15,15
"E00033771",366,350,3,1,3,9
"E00033773",279,264,1,5,2,7
"E00033774",290,281,0,5,2,2
"E00033775",455,411,5,14,15,10
"E00033776",293,277,0,5,3,8
"E00033777",271,253,1,2,3,12
"E00033778",340,330,0,1,4,5
"E00033779",284,246,21,9,2,6
"E00033780",253,243,0,1,1,8
"E00033781",343,311,16,8,5,3
"E00033782",305,296,1,1,3,4
"E00033783",323,305,1,3,3,11
"E00033784",482,456,0,5,11,10
"E00033785",298,279,2,7,5,5
"E00033786",451,420,0,3,5,23
"E00033787",349,318,11,3,1,16
"E00033788",318,290,0,8,5,15
"E00033789",295,285,0,1,1,8
"E00033790",303,292,0,0,1,10
"E00033791",363,334,1,11,12,5
"E00033792",203,192,0,0,3,8
"E00033793",327,299,5,12,10,1
"E00033794",287,273,0,11,1,2
"E00033795",283,269,0,3,7,4
"E00033796",213,203,0,6,0,4
"E00033797",236,223,0,0,9,4
"E00033798",368,329,7,1,0,31
"E00033799",300,284,2,1,3,10
"E00033800",201,194,3,1,3,0
"E00033801",267,267,0,0,0,0
"E00033802",189,180,2,2,4,1
"E00033803",267,263,1,0,0,3
"E00033804",291,260,0,4,18,9
"E00033805",177,174,0,0,3,0
"E00033806",190,173,5,1,2,9
"E00033807",442,383,6,9,24,20
"E00033808",246,137,17,14,16,62
"E00033810",264,151,15,30,26,42
"E00033811",598,318,22,35,69,154
"E00033812",391,247,17,12,58,57
"E00033813",534,326,17,14,70,107
"E00033814",353,283,1,6,33,30
"E00033815",311,229,8,3,21,50
"E00033816",313,249,5,11,16,32
"E00033818",321,194,3,10,55,59
"E00033819",244,154,16,22,23,29
"E00033820",251,127,16,35,35,38
"E00033821",161,89,6,11,24,31
"E00033822",429,287,7,40,47,48
"E00033823",167,98,1,22,14,32
"E00033824",483,291,11,37,71,73
"E00033825",305,197,14,17,52,25
"E00033826",330,264,12,19,8,27
"E00033827",224,147,29,14,13,21
"E00033828",345,222,8,42,47,26
"E00033829",220,154,14,9,21,22
"E00033832",263,214,3,15,8,23
"E00033833",298,196,14,30,24,34
