"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E00033047",277,91,138,2,2,10,34,32.8519855595668,49.8194945848375,0.72202166064982,0.72202166064982,3.6101083032491,12.2743682310469
"E00033048",213,52,128,0,1,11,21,24.4131455399061,60.093896713615,0,0.469483568075117,5.16431924882629,9.85915492957746
"E00033049",298,160,107,2,7,14,8,53.6912751677852,35.9060402684564,0.671140939597315,2.3489932885906,4.69798657718121,2.68456375838926
"E00033050",199,67,108,0,4,12,8,33.6683417085427,54.2713567839196,0,2.01005025125628,6.03015075376884,4.02010050251256
"E00033051",285,150,85,0,7,37,6,52.6315789473684,29.8245614035088,0,2.45614035087719,12.9824561403509,2.10526315789474
"E00033052",343,230,79,3,2,19,10,67.0553935860058,23.0320699708455,0.87463556851312,0.583090379008746,5.53935860058309,2.91545189504373
"E00033053",231,132,71,0,4,12,12,57.1428571428571,30.7359307359307,0,1.73160173160173,5.19480519480519,5.19480519480519
"E00033054",132,56,46,0,3,19,8,42.4242424242424,34.8484848484849,0,2.27272727272727,14.3939393939394,6.06060606060606
"E00033055",194,91,75,0,7,16,5,46.9072164948454,38.659793814433,0,3.60824742268041,8.24742268041237,2.57731958762887
"E00033056",224,84,105,0,5,15,15,37.5,46.875,0,2.23214285714286,6.69642857142857,6.69642857142857
"E00033057",238,103,98,2,6,16,13,43.2773109243698,41.1764705882353,0.840336134453782,2.52100840336134,6.72268907563025,5.46218487394958
"E00033059",250,66,119,0,9,26,30,26.4,47.6,0,3.6,10.4,12
"E00033060",182,47,95,0,4,6,30,25.8241758241758,52.1978021978022,0,2.1978021978022,3.2967032967033,16.4835164835165
"E00033061",192,69,99,0,1,10,13,35.9375,51.5625,0,0.520833333333333,5.20833333333333,6.77083333333333
"E00033062",220,64,124,0,4,5,23,29.0909090909091,56.3636363636364,0,1.81818181818182,2.27272727272727,10.4545454545455
"E00033063",218,59,131,0,5,13,10,27.0642201834862,60.091743119266,0,2.29357798165138,5.96330275229358,4.58715596330275
"E00033064",189,61,100,0,4,14,10,32.2751322751323,52.9100529100529,0,2.11640211640212,7.40740740740741,5.29100529100529
"E00033065",236,74,125,0,4,17,16,31.3559322033898,52.9661016949153,0,1.69491525423729,7.20338983050847,6.77966101694915
"E00033066",223,153,34,4,3,23,6,68.609865470852,15.2466367713004,1.79372197309417,1.34529147982063,10.3139013452915,2.69058295964126
"E00033067",255,173,50,3,4,17,8,67.843137254902,19.6078431372549,1.17647058823529,1.56862745098039,6.66666666666667,3.13725490196078
"E00033068",309,241,37,2,8,16,5,77.9935275080906,11.9741100323625,0.647249190938511,2.58899676375405,5.17799352750809,1.61812297734628
"E00033069",228,159,37,2,5,21,4,69.7368421052632,16.2280701754386,0.87719298245614,2.19298245614035,9.21052631578947,1.75438596491228
"E00033070",260,198,16,0,9,29,8,76.1538461538461,6.15384615384615,0,3.46153846153846,11.1538461538462,3.07692307692308
"E00033071",241,141,58,8,2,23,9,58.50622406639,24.0663900414938,3.3195020746888,0.829875518672199,9.54356846473029,3.7344398340249
"E00033072",288,232,24,0,2,24,6,80.5555555555556,8.33333333333333,0,0.694444444444444,8.33333333333333,2.08333333333333
"E00033073",248,172,20,4,6,25,21,69.3548387096774,8.06451612903226,1.61290322580645,2.41935483870968,10.0806451612903,8.46774193548387
"E00033074",259,183,22,2,10,30,12,70.6563706563707,8.49420849420849,0.772200772200772,3.86100386100386,11.5830115830116,4.63320463320463
"E00033075",247,156,11,0,7,50,23,63.1578947368421,4.45344129554656,0,2.83400809716599,20.2429149797571,9.31174089068826
"E00033076",354,120,116,0,12,20,86,33.8983050847458,32.7683615819209,0,3.38983050847458,5.64971751412429,24.2937853107345
"E00033077",274,174,43,2,11,26,18,63.5036496350365,15.6934306569343,0.72992700729927,4.01459854014599,9.48905109489051,6.56934306569343
"E00033078",304,140,79,0,13,25,47,46.0526315789474,25.9868421052632,0,4.27631578947368,8.22368421052632,15.4605263157895
"E00033079",194,109,57,1,2,15,10,56.1855670103093,29.3814432989691,0.515463917525773,1.03092783505155,7.7319587628866,5.15463917525773
"E00033080",178,100,23,0,7,33,15,56.1797752808989,12.9213483146067,0,3.93258426966292,18.5393258426966,8.42696629213483
"E00033081",198,106,61,0,6,18,7,53.5353535353535,30.8080808080808,0,3.03030303030303,9.09090909090909,3.53535353535354
"E00033082",262,67,164,0,4,12,15,25.5725190839695,62.5954198473283,0,1.52671755725191,4.58015267175572,5.72519083969466
"E00033083",276,74,170,0,5,22,5,26.8115942028986,61.5942028985507,0,1.81159420289855,7.97101449275362,1.81159420289855
"E00033084",263,90,117,0,6,26,24,34.2205323193916,44.4866920152091,0,2.28136882129278,9.88593155893536,9.1254752851711
"E00033085",270,83,130,0,7,26,24,30.7407407407407,48.1481481481481,0,2.59259259259259,9.62962962962963,8.88888888888889
"E00033086",227,48,133,0,3,15,28,21.1453744493392,58.5903083700441,0,1.3215859030837,6.6079295154185,12.3348017621145
"E00033087",314,111,168,0,7,14,14,35.3503184713376,53.5031847133758,0,2.22929936305732,4.45859872611465,4.45859872611465
"E00033088",211,79,100,0,4,12,16,37.4407582938389,47.39336492891,0,1.8957345971564,5.68720379146919,7.58293838862559
"E00033089",244,103,86,0,15,20,20,42.2131147540984,35.2459016393443,0,6.14754098360656,8.19672131147541,8.19672131147541
"E00033090",316,116,148,0,4,28,20,36.7088607594937,46.8354430379747,0,1.26582278481013,8.86075949367089,6.32911392405063
"E00033091",271,97,134,0,6,15,19,35.7933579335793,49.4464944649446,0,2.2140221402214,5.53505535055351,7.01107011070111
"E00033092",263,67,154,0,1,18,23,25.4752851711027,58.5551330798479,0,0.380228136882129,6.84410646387833,8.74524714828897
"E00033093",311,108,145,0,12,27,19,34.7266881028939,46.6237942122186,0,3.85852090032154,8.68167202572347,6.10932475884244
"E00033094",279,81,159,0,6,10,23,29.0322580645161,56.989247311828,0,2.1505376344086,3.584229390681,8.24372759856631
"E00033095",379,138,188,0,4,25,24,36.4116094986807,49.6042216358839,0,1.05540897097625,6.59630606860158,6.33245382585752
"E00033096",220,43,142,0,3,7,25,19.5454545454545,64.5454545454545,0,1.36363636363636,3.18181818181818,11.3636363636364
"E00033097",225,109,71,1,5,26,13,48.4444444444444,31.5555555555556,0.444444444444444,2.22222222222222,11.5555555555556,5.77777777777778
"E00033098",237,53,147,0,6,16,15,22.3628691983122,62.0253164556962,0,2.53164556962025,6.75105485232067,6.32911392405063
"E00033099",150,30,60,0,2,22,36,20,40,0,1.33333333333333,14.6666666666667,24
"E00033100",249,96,97,0,8,27,21,38.5542168674699,38.9558232931727,0,3.21285140562249,10.8433734939759,8.43373493975904
"E00033101",185,57,88,0,2,10,28,30.8108108108108,47.5675675675676,0,1.08108108108108,5.40540540540541,15.1351351351351
"E00033102",356,173,115,0,13,34,21,48.5955056179775,32.3033707865169,0,3.65168539325843,9.55056179775281,5.89887640449438
"E00033103",253,108,96,0,5,26,18,42.6877470355731,37.9446640316205,0,1.97628458498024,10.2766798418972,7.11462450592885
"E00033104",222,97,82,0,8,16,19,43.6936936936937,36.9369369369369,0,3.6036036036036,7.20720720720721,8.55855855855856
"E00033105",256,72,147,0,2,5,30,28.125,57.421875,0,0.78125,1.953125,11.71875
"E00033106",240,98,89,0,8,25,20,40.8333333333333,37.0833333333333,0,3.33333333333333,10.4166666666667,8.33333333333333
"E00033107",291,99,149,0,7,16,20,34.020618556701,51.2027491408935,0,2.40549828178694,5.49828178694158,6.87285223367698
"E00033108",259,113,104,0,6,20,16,43.6293436293436,40.1544401544402,0,2.31660231660232,7.72200772200772,6.17760617760618
"E00033109",268,76,151,2,6,15,18,28.3582089552239,56.3432835820896,0.746268656716418,2.23880597014925,5.59701492537313,6.71641791044776
"E00033110",292,114,129,0,6,19,24,39.041095890411,44.1780821917808,0,2.05479452054794,6.50684931506849,8.21917808219178
"E00033112",255,56,169,0,2,11,17,21.9607843137255,66.2745098039216,0,0.784313725490196,4.31372549019608,6.66666666666667
"E00033113",221,58,133,0,1,12,17,26.2443438914027,60.1809954751131,0,0.452488687782805,5.42986425339367,7.69230769230769
"E00033114",253,65,160,0,6,13,9,25.6916996047431,63.2411067193676,0,2.37154150197628,5.13833992094862,3.55731225296443
"E00033115",129,48,49,2,4,11,15,37.2093023255814,37.984496124031,1.55038759689922,3.10077519379845,8.52713178294574,11.6279069767442
"E00033116",186,46,57,2,4,21,56,24.7311827956989,30.6451612903226,1.0752688172043,2.1505376344086,11.2903225806452,30.1075268817204
"E00033117",310,67,194,0,7,12,30,21.6129032258065,62.5806451612903,0,2.25806451612903,3.87096774193548,9.67741935483871
"E00033118",284,93,153,0,2,17,19,32.7464788732394,53.8732394366197,0,0.704225352112676,5.98591549295775,6.69014084507042
"E00033119",212,45,129,2,3,12,21,21.2264150943396,60.8490566037736,0.943396226415094,1.41509433962264,5.66037735849057,9.90566037735849
"E00033120",250,73,124,0,7,23,23,29.2,49.6,0,2.8,9.2,9.2
"E00033121",193,43,104,0,2,15,29,22.279792746114,53.8860103626943,0,1.03626943005181,7.7720207253886,15.0259067357513
"E00033122",230,64,118,0,7,17,24,27.8260869565217,51.304347826087,0,3.04347826086957,7.39130434782609,10.4347826086957
"E00033123",225,37,137,2,2,9,38,16.4444444444444,60.8888888888889,0.888888888888889,0.888888888888889,4,16.8888888888889
"E00033124",253,81,134,0,5,14,19,32.0158102766798,52.9644268774704,0,1.97628458498024,5.53359683794466,7.5098814229249
"E00033125",164,78,40,0,8,21,17,47.5609756097561,24.390243902439,0,4.8780487804878,12.8048780487805,10.3658536585366
"E00033126",233,74,125,0,2,12,20,31.7596566523605,53.6480686695279,0,0.858369098712446,5.15021459227468,8.58369098712446
"E00033127",456,185,161,0,7,35,68,40.5701754385965,35.3070175438597,0,1.53508771929825,7.67543859649123,14.9122807017544
"E00033128",219,95,74,0,6,27,17,43.37899543379,33.7899543378995,0,2.73972602739726,12.3287671232877,7.76255707762557
"E00033129",229,70,127,0,2,12,18,30.5676855895196,55.4585152838428,0,0.873362445414847,5.24017467248908,7.86026200873363
"E00033130",301,104,173,0,3,9,12,34.5514950166113,57.4750830564784,0,0.996677740863787,2.99003322259136,3.98671096345515
"E00033131",224,91,76,0,2,23,32,40.625,33.9285714285714,0,0.892857142857143,10.2678571428571,14.2857142857143
"E00033132",380,181,120,0,12,32,35,47.6315789473684,31.5789473684211,0,3.15789473684211,8.42105263157895,9.21052631578947
"E00033133",284,136,83,0,8,31,26,47.887323943662,29.2253521126761,0,2.8169014084507,10.9154929577465,9.15492957746479
"E00033134",159,93,28,0,6,16,16,58.4905660377358,17.6100628930818,0,3.77358490566038,10.062893081761,10.062893081761
"E00033135",333,146,134,0,16,23,14,43.8438438438438,40.2402402402402,0,4.8048048048048,6.90690690690691,4.2042042042042
"E00033136",171,80,55,0,7,13,16,46.7836257309941,32.1637426900585,0,4.09356725146199,7.60233918128655,9.35672514619883
"E00033137",236,130,63,0,8,29,6,55.0847457627119,26.6949152542373,0,3.38983050847458,12.2881355932203,2.54237288135593
"E00033138",149,75,24,0,17,23,10,50.3355704697987,16.1073825503356,0,11.4093959731544,15.4362416107383,6.71140939597315
"E00033139",230,105,70,0,8,22,25,45.6521739130435,30.4347826086957,0,3.47826086956522,9.56521739130435,10.8695652173913
"E00033140",165,72,56,0,9,11,17,43.6363636363636,33.9393939393939,0,5.45454545454545,6.66666666666667,10.3030303030303
"E00033141",164,81,48,0,5,13,17,49.390243902439,29.2682926829268,0,3.04878048780488,7.92682926829268,10.3658536585366
"E00033142",214,104,76,0,2,20,12,48.5981308411215,35.5140186915888,0,0.934579439252336,9.34579439252336,5.60747663551402
"E00033143",180,108,34,0,15,11,12,60,18.8888888888889,0,8.33333333333333,6.11111111111111,6.66666666666667
"E00033144",172,99,25,1,6,23,18,57.5581395348837,14.5348837209302,0.581395348837209,3.48837209302326,13.3720930232558,10.4651162790698
"E00033145",224,117,78,2,3,9,15,52.2321428571429,34.8214285714286,0.892857142857143,1.33928571428571,4.01785714285714,6.69642857142857
"E00033146",230,107,84,0,7,20,12,46.5217391304348,36.5217391304348,0,3.04347826086957,8.69565217391304,5.21739130434783
"E00033147",250,115,88,0,7,18,22,46,35.2,0,2.8,7.2,8.8
"E00033148",200,98,59,0,5,15,23,49,29.5,0,2.5,7.5,11.5
"E00033149",187,77,71,0,10,12,17,41.1764705882353,37.9679144385027,0,5.3475935828877,6.41711229946524,9.09090909090909
"E00033150",235,129,63,0,12,21,10,54.8936170212766,26.8085106382979,0,5.1063829787234,8.93617021276596,4.25531914893617
"E00033151",201,111,42,0,9,22,17,55.2238805970149,20.8955223880597,0,4.47761194029851,10.9452736318408,8.45771144278607
"E00033152",255,148,60,2,17,17,11,58.0392156862745,23.5294117647059,0.784313725490196,6.66666666666667,6.66666666666667,4.31372549019608
"E00033153",375,147,103,0,12,40,73,39.2,27.4666666666667,0,3.2,10.6666666666667,19.4666666666667
"E00033154",139,91,23,0,10,11,4,65.4676258992806,16.5467625899281,0,7.19424460431655,7.9136690647482,2.87769784172662
"E00033155",216,106,44,0,16,27,23,49.0740740740741,20.3703703703704,0,7.40740740740741,12.5,10.6481481481481
"E00033156",201,97,56,1,14,21,12,48.2587064676617,27.8606965174129,0.497512437810945,6.96517412935323,10.4477611940298,5.97014925373134
"E00033157",242,149,56,0,9,16,12,61.5702479338843,23.1404958677686,0,3.71900826446281,6.61157024793388,4.95867768595041
"E00033158",218,119,58,0,11,22,8,54.5871559633027,26.605504587156,0,5.04587155963303,10.0917431192661,3.6697247706422
"E00033159",127,69,26,0,5,19,8,54.3307086614173,20.4724409448819,0,3.93700787401575,14.9606299212598,6.2992125984252
"E00033160",277,149,83,0,13,16,16,53.7906137184115,29.9638989169675,0,4.69314079422383,5.77617328519856,5.77617328519856
"E00033161",249,150,41,0,1,27,30,60.2409638554217,16.4658634538153,0,0.401606425702811,10.8433734939759,12.0481927710843
"E00033162",219,139,31,0,5,36,8,63.4703196347032,14.1552511415525,0,2.28310502283105,16.4383561643836,3.65296803652968
"E00033163",238,175,32,2,8,14,7,73.5294117647059,13.4453781512605,0.840336134453782,3.36134453781513,5.88235294117647,2.94117647058824
"E00033164",282,138,94,0,10,24,16,48.936170212766,33.3333333333333,0,3.54609929078014,8.51063829787234,5.67375886524823
"E00033165",149,59,26,0,5,30,29,39.5973154362416,17.4496644295302,0,3.35570469798658,20.1342281879195,19.4630872483221
"E00033166",148,54,46,0,3,25,20,36.4864864864865,31.0810810810811,0,2.02702702702703,16.8918918918919,13.5135135135135
"E00033167",243,123,82,0,7,15,16,50.6172839506173,33.7448559670782,0,2.88065843621399,6.17283950617284,6.5843621399177
"E00033168",238,70,127,0,10,9,22,29.4117647058824,53.3613445378151,0,4.20168067226891,3.78151260504202,9.2436974789916
"E00033169",257,108,117,0,8,11,13,42.0233463035019,45.5252918287938,0,3.11284046692607,4.28015564202335,5.05836575875486
"E00033170",298,120,140,0,3,20,15,40.2684563758389,46.9798657718121,0,1.00671140939597,6.71140939597315,5.03355704697987
"E00033171",284,112,133,0,3,19,17,39.4366197183099,46.830985915493,0,1.05633802816901,6.69014084507042,5.98591549295775
"E00033172",224,137,35,0,6,26,20,61.1607142857143,15.625,0,2.67857142857143,11.6071428571429,8.92857142857143
"E00033173",274,112,122,0,4,13,23,40.8759124087591,44.5255474452555,0,1.45985401459854,4.74452554744525,8.39416058394161
"E00033174",219,110,57,0,10,30,12,50.2283105022831,26.027397260274,0,4.5662100456621,13.6986301369863,5.47945205479452
"E00033175",218,81,106,0,10,11,10,37.1559633027523,48.6238532110092,0,4.58715596330275,5.04587155963303,4.58715596330275
"E00033176",195,97,63,0,9,14,12,49.7435897435897,32.3076923076923,0,4.61538461538462,7.17948717948718,6.15384615384615
"E00033177",238,104,95,0,5,18,16,43.6974789915966,39.9159663865546,0,2.10084033613445,7.56302521008403,6.72268907563025
"E00033178",150,78,40,0,2,13,17,52,26.6666666666667,0,1.33333333333333,8.66666666666667,11.3333333333333
"E00033179",252,142,74,0,10,15,11,56.3492063492063,29.3650793650794,0,3.96825396825397,5.95238095238095,4.36507936507936
"E00033181",382,291,55,2,12,15,7,76.1780104712042,14.3979057591623,0.523560209424084,3.1413612565445,3.92670157068063,1.83246073298429
"E00033182",329,233,58,2,13,19,4,70.8206686930091,17.629179331307,0.60790273556231,3.95136778115502,5.77507598784195,1.21580547112462
"E00033183",558,469,49,0,7,26,7,84.0501792114695,8.78136200716846,0,1.25448028673835,4.6594982078853,1.25448028673835
"E00033185",303,237,38,2,8,12,6,78.2178217821782,12.5412541254125,0.66006600660066,2.64026402640264,3.96039603960396,1.98019801980198
"E00033186",291,250,28,0,4,9,0,85.9106529209622,9.62199312714777,0,1.3745704467354,3.09278350515464,0
"E00033187",212,155,24,0,7,23,3,73.1132075471698,11.3207547169811,0,3.30188679245283,10.8490566037736,1.41509433962264
"E00033188",295,213,53,0,4,20,5,72.2033898305085,17.9661016949153,0,1.35593220338983,6.77966101694915,1.69491525423729
"E00033189",390,216,92,0,18,36,28,55.3846153846154,23.5897435897436,0,4.61538461538462,9.23076923076923,7.17948717948718
"E00033190",386,150,149,0,39,35,13,38.860103626943,38.60103626943,0,10.1036269430052,9.06735751295337,3.36787564766839
"E00033191",421,364,35,0,1,11,10,86.4608076009501,8.31353919239905,0,0.237529691211401,2.61282660332542,2.37529691211401
"E00033192",404,345,36,0,4,8,11,85.3960396039604,8.91089108910891,0,0.99009900990099,1.98019801980198,2.72277227722772
"E00033193",296,218,58,1,0,12,7,73.6486486486486,19.5945945945946,0.337837837837838,0,4.05405405405405,2.36486486486486
"E00033194",317,251,39,0,9,12,6,79.179810725552,12.3028391167192,0,2.8391167192429,3.78548895899054,1.89274447949527
"E00033195",225,153,42,0,4,15,11,68,18.6666666666667,0,1.77777777777778,6.66666666666667,4.88888888888889
"E00033196",272,182,37,1,2,22,28,66.9117647058823,13.6029411764706,0.367647058823529,0.735294117647059,8.08823529411765,10.2941176470588
"E00033197",356,183,58,2,6,57,50,51.4044943820225,16.2921348314607,0.561797752808989,1.68539325842697,16.0112359550562,14.0449438202247
"E00033198",355,259,67,2,4,16,7,72.9577464788732,18.8732394366197,0.563380281690141,1.12676056338028,4.50704225352113,1.97183098591549
"E00033199",179,73,28,2,9,38,29,40.7821229050279,15.6424581005587,1.11731843575419,5.02793296089385,21.2290502793296,16.2011173184358
"E00033200",252,156,38,1,10,23,24,61.9047619047619,15.0793650793651,0.396825396825397,3.96825396825397,9.12698412698413,9.52380952380952
"E00033201",213,143,56,0,0,9,5,67.1361502347418,26.2910798122066,0,0,4.22535211267606,2.34741784037559
"E00033202",285,219,43,0,5,10,8,76.8421052631579,15.0877192982456,0,1.75438596491228,3.50877192982456,2.80701754385965
"E00033203",213,133,59,0,7,7,7,62.4413145539906,27.6995305164319,0,3.28638497652582,3.28638497652582,3.28638497652582
"E00033204",228,151,55,0,2,16,4,66.2280701754386,24.1228070175439,0,0.87719298245614,7.01754385964912,1.75438596491228
"E00033206",536,453,53,0,6,21,3,84.5149253731343,9.88805970149254,0,1.11940298507463,3.91791044776119,0.559701492537313
"E00033207",238,140,48,1,11,26,12,58.8235294117647,20.1680672268908,0.420168067226891,4.6218487394958,10.9243697478992,5.04201680672269
"E00033208",202,131,43,0,11,12,5,64.8514851485149,21.2871287128713,0,5.44554455445545,5.94059405940594,2.47524752475248
"E00033209",273,162,34,0,11,47,19,59.3406593406593,12.4542124542125,0,4.02930402930403,17.2161172161172,6.95970695970696
"E00033210",223,139,49,0,7,21,7,62.3318385650224,21.9730941704036,0,3.1390134529148,9.41704035874439,3.1390134529148
"E00033211",269,146,66,0,14,29,14,54.275092936803,24.5353159851301,0,5.20446096654275,10.7806691449814,5.20446096654275
"E00033212",218,96,83,0,10,19,10,44.0366972477064,38.0733944954128,0,4.58715596330275,8.71559633027523,4.58715596330275
"E00033213",376,292,50,0,3,13,18,77.6595744680851,13.2978723404255,0,0.797872340425532,3.45744680851064,4.78723404255319
"E00033214",390,240,100,0,19,22,9,61.5384615384615,25.6410256410256,0,4.87179487179487,5.64102564102564,2.30769230769231
"E00033215",245,141,69,0,11,19,5,57.5510204081633,28.1632653061224,0,4.48979591836735,7.75510204081633,2.04081632653061
"E00033216",213,150,26,0,15,20,2,70.4225352112676,12.2065727699531,0,7.04225352112676,9.38967136150235,0.938967136150235
"E00033217",257,177,41,0,9,24,6,68.8715953307393,15.9533073929961,0,3.50194552529183,9.33852140077821,2.33463035019455
"E00033218",239,113,98,0,6,13,9,47.2803347280335,41.0041841004184,0,2.51046025104602,5.43933054393306,3.76569037656904
"E00033219",351,250,66,0,8,21,6,71.2250712250712,18.8034188034188,0,2.27920227920228,5.98290598290598,1.70940170940171
"E00033220",371,317,25,0,4,17,8,85.44474393531,6.73854447439353,0,1.07816711590297,4.5822102425876,2.15633423180593
"E00033221",236,192,18,4,6,15,1,81.3559322033898,7.6271186440678,1.69491525423729,2.54237288135593,6.35593220338983,0.423728813559322
"E00033222",162,59,31,0,9,33,30,36.4197530864198,19.1358024691358,0,5.55555555555556,20.3703703703704,18.5185185185185
