"GeographyCode","QS301EW0001","QS301EW0002","QS301EW0003","QS301EW0004","QS301EW0005"
"E00033162",280,257,9,7,7
"E00033163",277,247,13,9,8
"E00033164",351,313,23,8,7
"E00033165",166,154,7,2,3
"E00033166",158,137,13,2,6
"E00033167",310,269,23,5,13
"E00033168",285,244,26,5,10
"E00033169",302,267,19,5,11
"E00033170",360,311,22,11,16
"E00033171",345,308,19,8,10
"E00033172",242,227,3,7,5
"E00033173",315,279,19,6,11
"E00033174",297,258,13,4,22
"E00033175",279,239,20,3,17
"E00033176",264,231,15,1,17
"E00033177",298,260,25,4,9
"E00033178",174,159,7,2,6
"E00033179",322,291,14,4,13
"E00033181",425,395,24,1,5
"E00033182",368,337,24,1,6
"E00033183",586,550,29,4,3
"E00033185",340,326,9,3,2
"E00033186",318,301,9,1,7
"E00033187",218,203,13,0,2
"E00033188",327,306,13,2,6
"E00033189",509,460,25,5,19
"E00033190",574,534,22,8,10
"E00033191",449,421,18,6,4
"E00033192",434,418,11,2,3
"E00033193",327,302,15,7,3
"E00033194",345,326,10,3,6
"E00033195",249,228,10,5,6
"E00033196",292,273,14,3,2
"E00033197",372,320,25,8,19
"E00033198",393,372,16,2,3
"E00033199",185,155,18,6,6
"E00033200",289,272,5,1,11
"E00033201",235,216,9,3,7
"E00033202",315,304,8,0,3
"E00033203",247,223,10,5,9
"E00033204",252,232,14,2,4
"E00033206",557,532,19,3,3
"E00033207",293,270,10,3,10
"E00033208",257,233,12,6,6
"E00033209",324,299,11,5,9
"E00033210",271,253,12,4,2
"E00033211",357,326,23,2,6
"E00033212",314,282,14,6,12
"E00033213",401,381,12,3,5
"E00033214",538,497,22,12,7
"E00033215",349,335,10,3,1
"E00033216",254,238,13,2,1
"E00033217",287,259,22,4,2
"E00033218",303,262,29,4,8
"E00033219",378,356,15,1,6
"E00033220",389,365,17,2,5
"E00033221",249,236,10,2,1
"E00033222",178,155,10,1,12
"E00033223",248,230,15,1,2
"E00033224",301,261,16,9,15
"E00033225",303,267,15,9,12
"E00033226",417,385,10,12,10
"E00033227",262,224,21,6,11
"E00033228",341,298,19,9,15
"E00033229",284,251,19,2,12
"E00033230",279,242,15,7,15
"E00033231",203,191,3,6,3
"E00033235",228,201,9,9,9
"E00033237",276,243,12,7,14
"E00033238",463,406,14,17,26
"E00033242",233,197,7,12,17
"E00033245",315,285,9,9,12
"E00033246",253,227,12,5,9
"E00033247",333,306,11,8,8
"E00033248",294,267,14,6,7
"E00033249",285,266,10,3,6
"E00033250",226,204,8,4,10
"E00033251",222,203,11,3,5
"E00033252",350,308,16,11,15
"E00033253",240,219,10,2,9
"E00033254",358,319,19,7,13
"E00033255",267,230,17,6,14
"E00033256",225,198,9,4,14
"E00033257",308,274,16,8,10
"E00033258",329,292,7,10,20
"E00033259",135,125,3,5,2
"E00033260",245,223,12,4,6
"E00033261",247,207,15,8,17
"E00033262",154,143,3,1,7
"E00033263",145,137,7,0,1
"E00033264",279,247,5,10,17
"E00033265",298,251,21,13,13
"E00033266",314,277,23,8,6
"E00033267",250,229,11,2,8
"E00033268",291,242,23,9,17
"E00033269",243,221,15,3,4
"E00033270",345,298,25,4,18
"E00033271",395,345,33,3,14
"E00033272",301,244,28,8,21
"E00033274",259,223,17,8,11
"E00033275",286,258,17,3,8
"E00033276",225,201,14,5,5
"E00033277",224,189,21,5,9
"E00033278",225,202,12,4,7
"E00033279",276,244,15,6,11
"E00033281",307,285,11,6,5
"E00033282",303,256,22,10,15
"E00033283",276,237,21,5,13
"E00033284",251,234,12,2,3
"E00033285",300,261,21,3,15
"E00033286",218,183,15,9,11
"E00033287",306,275,19,4,8
"E00033288",321,288,22,7,4
"E00033289",229,201,19,4,5
"E00033290",368,341,19,2,6
"E00033291",498,455,25,6,12
"E00033292",203,176,19,2,6
"E00033293",319,278,21,10,10
"E00033294",232,209,16,5,2
"E00033295",283,245,27,3,8
"E00033296",268,230,17,8,13
"E00033297",315,271,14,15,15
"E00033298",330,287,10,12,21
"E00033299",309,246,25,7,31
"E00033300",234,211,11,4,8
"E00033301",300,268,15,3,14
"E00033302",239,218,5,7,9
"E00033304",281,229,20,6,26
"E00033305",276,227,21,11,17
"E00033306",280,252,7,11,10
"E00033307",312,284,9,6,13
"E00033308",288,257,14,8,9
"E00033309",316,280,13,8,15
"E00033310",331,297,8,12,14
"E00033312",276,240,15,9,12
"E00033313",340,295,21,8,16
"E00033314",316,289,10,4,13
"E00033315",354,297,21,12,24
"E00033316",327,280,28,6,13
"E00033317",368,319,30,7,12
"E00033318",355,305,22,15,13
"E00033319",419,361,38,8,12
"E00033320",292,250,34,3,5
"E00033322",301,270,22,6,3
"E00033323",297,246,41,3,7
"E00033324",304,254,37,4,9
"E00033326",293,245,33,6,9
"E00033327",295,267,17,0,11
"E00033328",264,228,16,8,12
"E00033329",316,261,33,7,15
"E00033330",320,281,25,6,8
"E00033331",328,277,34,6,11
"E00033332",314,276,30,5,3
"E00033333",341,297,25,10,9
"E00033334",294,260,17,6,11
"E00033335",255,227,24,2,2
"E00033336",328,291,22,8,7
"E00033337",200,165,22,4,9
"E00033338",274,240,29,3,2
"E00033339",353,307,21,8,17
"E00033340",305,264,28,6,7
"E00033341",309,260,35,4,10
"E00033342",324,278,27,13,6
"E00033343",265,236,19,7,3
"E00033344",332,296,20,5,11
"E00033345",396,335,46,8,7
"E00033346",289,257,22,6,4
"E00033347",315,274,26,5,10
"E00033348",291,254,31,3,3
"E00033349",267,234,21,5,7
"E00033350",322,274,19,9,20
"E00033351",300,255,16,11,18
"E00033352",255,223,18,3,11
"E00033353",254,210,29,5,10
"E00033354",214,189,14,5,6
"E00033355",277,239,28,3,7
"E00033356",350,319,10,7,14
"E00033357",266,223,19,9,15
"E00033358",221,194,10,3,14
"E00033359",324,295,16,6,7
"E00033360",354,297,34,4,19
"E00033361",429,365,41,8,15
"E00033362",272,243,21,4,4
"E00033363",196,175,13,4,4
"E00033364",362,323,24,6,9
"E00033365",448,399,37,5,7
"E00033366",284,255,24,4,1
"E00033367",336,307,23,4,2
"E00033368",269,233,24,6,6
"E00033369",373,332,28,10,3
"E00033370",272,231,20,7,14
"E00033371",308,271,19,6,12
"E00033372",291,257,16,10,8
"E00033373",474,410,38,12,14
"E00033374",275,237,22,8,8
"E00033375",375,313,41,6,15
"E00033376",281,239,26,8,8
"E00033377",306,264,29,6,7
"E00033378",334,291,29,6,8
"E00033379",273,242,16,9,6
"E00033380",246,206,27,5,8
"E00033381",208,184,14,4,6
"E00033382",332,289,32,4,7
"E00033383",281,242,25,8,6
"E00033384",356,302,31,6,17
"E00033385",317,289,20,2,6
"E00033386",352,308,27,12,5
"E00033387",219,182,28,4,5
"E00033388",288,256,9,4,19
"E00033389",293,267,13,4,9
"E00033391",346,320,12,3,11
"E00033392",285,256,19,6,4
"E00033394",284,267,12,0,5
"E00033395",335,310,16,2,7
"E00033396",291,243,28,9,11
"E00033397",323,294,24,0,5
"E00033399",330,286,28,3,13
"E00033400",299,258,29,1,11
"E00033401",275,249,13,7,6
"E00033402",346,308,13,10,15
"E00033403",348,296,36,4,12
"E00033404",332,301,17,5,9
"E00033405",305,271,18,8,8
"E00033406",321,284,29,3,5
"E00033407",328,301,20,3,4
"E00033408",327,298,19,3,7
"E00033409",314,260,34,7,13
"E00033410",289,262,19,2,6
"E00033411",330,288,27,5,10
"E00033412",347,319,17,5,6
"E00033413",242,225,12,2,3
"E00033414",330,305,20,1,4
"E00033415",274,225,31,11,7
"E00033416",359,333,12,6,8
"E00033417",339,314,16,1,8
"E00033418",429,361,49,5,14
"E00033419",332,283,34,4,11
"E00033420",388,361,16,6,5
"E00033421",309,275,20,6,8
"E00033422",467,401,52,9,5
"E00033423",315,287,21,5,2
"E00033424",304,267,28,5,4
"E00033425",245,220,19,2,4
"E00033426",302,274,15,6,7
"E00033427",240,198,24,9,9
"E00033428",309,277,11,10,11
"E00033432",321,283,16,6,16
"E00033435",289,248,16,10,15
"E00033436",275,234,22,9,10
"E00033437",266,231,11,9,15
"E00033438",307,259,22,10,16
"E00033439",358,316,11,11,20
"E00033440",348,307,16,10,15
"E00033441",301,260,12,11,18
"E00033442",336,281,24,8,23
"E00033443",158,138,11,2,7
"E00033444",254,211,15,10,18
"E00033445",257,220,16,11,10
"E00033446",277,229,21,14,13
"E00033447",159,145,6,2,6
"E00033448",308,255,24,17,12
"E00033449",297,251,19,6,21
"E00033450",301,240,26,14,21
"E00033451",231,205,14,2,10
"E00033452",229,190,12,8,19
"E00033453",148,127,13,1,7
"E00033454",489,425,35,11,18
"E00033455",231,204,10,4,13
"E00033456",336,287,23,5,21
"E00033457",214,191,8,3,12
"E00033458",227,196,15,3,13
"E00033459",268,227,21,3,17
"E00033460",200,186,3,6,5
"E00033462",217,190,8,3,16
"E00033463",228,192,14,4,18
"E00033464",284,236,19,12,17
"E00033466",278,228,22,13,15
"E00033468",286,238,22,12,14
"E00033470",324,287,16,4,17
"E00033471",293,252,15,10,16
"E00033472",249,228,8,7,6
"E00033473",272,231,15,9,17
"E00033474",229,207,14,5,3
"E00033475",287,267,14,4,2
"E00033476",234,208,18,3,5
"E00033477",177,150,17,6,4
"E00033478",273,234,15,5,19
"E00033479",390,338,21,12,19
"E00033480",281,241,20,10,10
"E00033481",399,334,24,14,27
"E00033482",282,237,22,7,16
"E00033483",338,293,28,8,9
"E00033484",292,237,34,11,10
"E00033485",318,280,14,10,14
"E00033486",348,320,14,6,8
"E00033487",239,216,11,5,7
"E00033488",235,219,7,1,8
"E00033489",312,269,10,13,20
"E00033490",268,230,18,6,14
"E00033491",224,207,9,3,5
"E00033492",330,289,15,10,16
"E00033493",289,251,21,7,10
"E00033494",254,228,12,1,13
"E00033495",335,301,13,13,8
"E00033496",299,272,11,8,8
"E00033497",222,197,15,5,5
"E00033498",112,106,0,3,3
"E00033501",123,105,9,6,3
"E00033502",240,210,24,3,3
"E00033503",247,206,30,3,8
"E00033504",315,264,23,5,23
"E00033505",215,189,18,5,3
"E00033506",305,270,15,6,14
"E00033507",247,229,7,2,9
"E00033508",228,204,14,6,4
"E00033509",287,252,14,6,15
"E00033510",290,258,12,7,13
"E00033511",232,206,10,6,10
"E00033512",209,178,13,6,12
"E00033513",293,266,13,6,8
"E00033514",234,200,14,10,10
"E00033515",281,245,19,8,9
"E00033516",251,216,19,6,10
"E00033517",298,265,7,10,16
"E00033518",254,245,4,1,4
"E00033519",329,289,10,9,21
"E00033520",186,174,5,4,3
"E00033521",246,223,16,2,5
"E00033522",285,251,17,6,11
"E00033523",341,297,28,5,11
"E00033524",416,368,22,7,19
"E00033525",331,278,23,10,20
"E00033526",269,236,21,7,5
"E00033527",384,345,14,11,14
"E00033528",256,214,29,4,9
"E00033530",448,387,47,11,3
"E00033531",359,300,38,10,11
"E00033532",392,342,38,5,7
"E00033533",235,191,27,7,10
"E00033534",218,193,11,9,5
"E00033535",305,262,31,6,6
"E00033536",314,263,24,9,18
"E00033537",288,250,19,6,13
"E00033538",320,268,31,9,12
"E00033539",315,284,18,5,8
"E00033540",314,276,24,6,8
"E00033541",323,276,27,6,14
"E00033542",271,237,21,5,8
"E00033543",254,232,11,7,4
"E00033544",227,199,14,4,10
"E00033545",257,219,18,5,15
"E00033546",356,299,21,11,25
"E00033547",292,259,18,3,12
"E00033548",235,204,19,5,7
"E00033549",337,281,23,5,28
"E00033550",301,248,36,9,8
"E00033551",219,185,25,3,6
"E00033552",330,296,25,6,3
"E00033553",354,310,25,7,12
"E00033554",331,292,23,7,9
"E00033555",269,224,24,5,16
"E00033556",312,280,18,3,11
"E00033557",317,277,29,5,6
"E00033558",300,256,29,6,9
"E00033559",260,224,28,6,2
"E00033560",316,257,43,6,10
"E00033561",299,253,35,5,6
"E00033562",314,273,30,2,9
"E00033563",341,298,22,4,17
"E00033564",350,303,23,4,20
"E00033565",286,229,36,9,12
"E00033566",310,275,20,5,10
"E00033567",342,302,29,4,7
"E00033568",348,294,23,8,23
"E00033569",255,222,18,6,9
"E00033570",375,324,31,7,13
"E00033571",243,209,10,5,19
"E00033572",279,239,22,8,10
"E00033573",187,174,2,3,8
"E00033574",321,262,33,10,16
"E00033575",244,204,30,5,5
"E00033576",231,201,11,9,10
"E00033577",290,251,22,7,10
"E00033579",317,279,13,9,16
"E00033580",247,217,13,10,7
"E00033581",496,436,30,14,16
"E00033582",334,293,21,4,16
"E00033583",230,207,12,8,3
"E00033584",588,552,28,1,7
"E00033585",291,262,17,4,8
"E00033586",298,272,12,2,12
"E00033587",286,246,17,15,8
"E00033589",315,290,12,7,6
"E00033590",173,155,8,5,5
"E00033591",220,196,3,5,16
"E00033592",307,276,14,4,13
"E00033593",200,186,4,2,8
"E00033594",367,320,26,9,12
"E00033595",309,270,17,14,8
"E00033596",345,309,18,8,10
"E00033597",223,204,11,3,5
"E00033598",214,197,7,7,3
"E00033599",225,209,11,2,3
"E00033600",240,217,8,3,12
"E00033601",264,242,13,3,6
"E00033602",273,247,16,6,4
"E00033603",302,268,12,9,13
"E00033604",244,223,9,5,7
"E00033605",286,257,16,2,11
"E00033606",252,229,15,1,7
"E00033607",214,193,10,5,6
"E00033608",330,278,29,7,16
"E00033611",302,275,18,4,5
"E00033613",255,239,10,4,2
"E00033614",338,303,20,9,6
"E00033616",366,300,39,11,16
"E00033618",362,287,36,25,14
"E00033620",309,262,26,9,12
"E00033621",270,235,15,5,15
"E00033623",364,322,22,8,12
"E00033624",280,243,14,4,19
"E00033625",323,282,23,8,10
"E00033626",438,406,19,5,8
"E00033627",356,322,20,2,12
"E00033628",312,285,7,8,12
"E00033629",438,392,21,11,14
"E00033630",237,206,17,5,9
"E00033631",227,198,12,7,10
"E00033632",334,289,13,17,15
"E00033633",240,193,32,5,10
"E00033634",362,332,9,9,12
"E00033635",270,238,21,4,7
"E00033636",417,372,17,9,19
"E00033637",483,450,14,2,17
"E00033639",302,271,19,6,6
"E00033640",304,282,10,5,7
"E00033641",303,254,26,8,15
"E00033642",366,312,33,4,17
"E00033643",229,200,16,4,9
"E00033644",228,206,8,5,9
"E00033645",251,235,11,1,4
"E00033646",105,90,9,3,3
"E00033647",306,284,12,3,7
"E00033648",259,229,9,7,14
"E00033649",311,296,12,2,1
"E00033650",297,265,15,4,13
"E00033651",141,131,1,3,6
"E00033652",281,238,20,10,13
"E00033653",329,309,11,4,5
"E00033654",212,188,9,2,13
"E00033655",433,401,15,5,12
"E00033656",220,179,23,6,12
"E00033657",210,186,11,4,9
"E00033658",309,271,17,6,15
"E00033659",392,353,13,14,12
"E00033660",303,256,17,13,17
"E00033662",374,342,9,8,15
"E00033663",215,175,12,5,23
"E00033664",233,207,6,9,11
"E00033665",436,386,18,10,22
"E00033666",236,220,6,4,6
"E00033667",284,235,26,12,11
"E00033668",278,240,17,8,13
"E00033669",297,250,24,8,15
"E00033670",289,272,14,1,2
"E00033672",372,327,16,9,20
"E00033673",268,234,16,10,8
"E00033677",225,191,10,8,16
"E00033678",299,275,9,9,6
"E00033684",421,357,26,7,31
"E00033685",321,281,14,10,16
"E00033686",271,232,13,8,18
"E00033687",389,340,20,7,22
"E00033688",265,229,12,6,18
"E00033689",330,295,15,10,10
"E00033690",356,308,21,12,15
"E00033691",216,189,14,8,5
"E00033692",302,270,27,2,3
"E00033694",235,209,5,7,14
"E00033695",304,258,17,8,21
"E00033696",426,380,22,9,15
"E00033697",341,302,22,4,13
"E00033698",410,366,14,4,26
"E00033699",323,273,26,11,13
"E00033700",209,186,9,4,10
"E00033701",363,325,27,6,5
"E00033702",161,151,3,1,6
"E00033703",276,238,12,14,12
"E00033704",393,347,29,4,13
"E00033705",366,334,23,4,5
"E00033706",264,223,19,6,16
"E00033707",241,220,16,2,3
"E00033708",194,171,13,6,4
"E00033709",202,177,13,6,6
"E00033710",307,287,9,2,9
"E00033711",124,109,5,4,6
"E00033712",360,311,23,9,17
"E00033713",271,241,17,6,7
"E00033715",362,328,19,2,13
"E00033716",204,186,7,4,7
"E00033717",239,217,10,2,10
"E00033718",334,296,27,6,5
"E00033719",347,306,29,5,7
"E00033720",324,276,30,8,10
"E00033721",312,271,25,4,12
"E00033722",224,185,20,8,11
"E00033723",372,333,17,6,16
"E00033724",321,275,20,8,18
"E00033725",354,325,16,6,7
"E00033726",230,195,22,8,5
"E00033727",305,257,15,4,29
"E00033728",500,445,39,5,11
"E00033729",231,199,16,9,7
"E00033730",301,268,17,7,9
"E00033731",164,155,5,0,4
"E00033732",276,237,16,5,18
"E00033733",237,211,14,4,8
"E00033734",230,212,9,0,9
"E00033735",111,95,6,5,5
"E00033736",249,227,10,5,7
"E00033737",386,344,26,6,10
"E00033738",188,157,11,8,12
"E00033739",252,228,10,4,10
"E00033740",317,271,25,8,13
"E00033741",281,248,12,9,12
"E00033742",290,264,16,7,3
"E00033743",270,233,22,3,12
"E00033744",356,309,23,7,17
"E00033745",199,170,13,5,11
"E00033746",291,244,12,9,26
"E00033747",364,317,22,11,14
"E00033748",264,232,16,6,10
"E00033749",315,273,24,6,12
"E00033750",353,322,19,1,11
"E00033752",420,374,31,7,8
"E00033753",251,229,11,5,6
"E00033754",307,273,16,7,11
"E00033755",319,286,25,5,3
"E00033756",319,290,25,3,1
"E00033758",251,227,9,7,8
"E00033759",202,177,8,6,11
"E00033762",306,266,30,3,7
"E00033763",331,301,16,2,12
"E00033764",384,348,27,6,3
"E00033765",312,265,31,1,15
"E00033766",388,353,23,5,7
"E00033767",282,244,23,6,9
"E00033768",275,243,25,3,4
"E00033769",207,187,6,1,13
"E00033770",420,374,30,8,8
"E00033771",366,328,30,5,3
"E00033773",279,248,15,3,13
"E00033774",290,238,29,6,17
"E00033775",455,421,17,8,9
"E00033776",293,247,18,14,14
"E00033777",271,244,15,6,6
"E00033778",340,316,17,4,3
"E00033779",284,255,9,8,12
"E00033780",253,215,24,6,8
"E00033781",343,310,14,8,11
"E00033782",305,269,13,5,18
"E00033783",323,286,23,8,6
"E00033784",482,434,22,7,19
"E00033785",298,256,26,7,9
"E00033786",451,395,41,8,7
"E00033787",349,292,33,11,13
"E00033788",318,297,15,5,1
"E00033789",295,246,30,5,14
"E00033790",303,265,28,3,7
"E00033791",363,326,17,3,17
"E00033792",203,174,16,4,9
"E00033793",327,285,19,13,10
"E00033794",287,247,20,12,8
"E00033795",283,234,23,7,19
"E00033796",213,193,5,2,13
"E00033797",236,203,7,12,14
"E00033798",368,320,33,5,10
"E00033799",300,252,15,14,19
"E00033800",201,180,11,4,6
"E00033801",267,229,12,10,16
"E00033802",189,169,7,4,9
"E00033803",267,238,7,6,16
"E00033804",291,265,7,6,13
"E00033805",177,152,12,3,10
"E00033806",190,179,8,0,3
"E00033807",442,394,31,4,13
"E00033808",246,222,9,7,8
"E00033810",264,244,11,5,4
"E00033811",598,544,25,9,20
"E00033812",391,354,15,6,16
"E00033813",534,489,27,7,11
"E00033814",353,320,13,13,7
"E00033815",311,284,14,3,10
"E00033816",313,275,18,10,10
"E00033818",321,301,7,3,10
"E00033819",244,233,9,1,1
"E00033820",251,233,8,2,8
"E00033821",161,151,10,0,0
"E00033822",429,374,25,10,20
"E00033823",167,150,8,3,6
"E00033824",483,436,21,10,16
"E00033825",305,281,11,4,9
"E00033826",330,305,16,2,7
"E00033827",224,214,6,2,2
"E00033828",345,320,9,9,7
"E00033829",220,202,7,7,4
"E00033832",263,244,13,4,2
"E00033833",298,274,16,6,2
"E00033836",138,128,8,2,0
"E00033837",287,242,21,13,11
"E00033838",259,237,6,5,11
"E00033839",519,427,46,10,36
"E00033840",334,302,28,2,2
"E00033841",286,242,22,7,15
"E00033842",399,385,6,4,4
"E00033843",371,330,19,8,14
"E00033844",348,310,10,9,19
"E00033845",213,203,7,2,1
"E00033846",411,386,10,10,5
"E00033847",249,227,8,6,8
"E00033848",383,339,25,8,11
"E00033849",347,292,33,8,14
"E00033850",380,329,36,4,11
"E00033851",291,261,19,2,9
"E00033852",269,239,23,5,2
"E00033853",299,256,30,8,5
"E00033854",377,320,34,10,13
"E00033855",180,164,11,4,1
"E00033856",297,274,9,1,13
"E00033857",248,213,21,6,8
"E00033859",246,218,21,5,2
"E00033861",296,270,20,3,3
"E00033862",294,271,13,7,3
"E00033863",310,259,36,6,9
"E00033864",279,238,27,7,7
"E00033865",368,312,36,6,14
"E00033866",310,259,38,7,6
"E00033867",299,260,26,7,6
"E00033868",333,280,28,8,17
"E00033869",315,266,33,5,11
"E00033870",257,234,10,8,5
"E00033871",298,264,23,3,8
"E00033872",330,286,35,4,5
"E00033873",316,260,35,9,12
"E00033874",329,285,35,2,7
"E00033875",318,271,32,3,12
"E00033876",289,250,18,7,14
"E00033877",354,299,38,8,9
"E00033878",287,240,30,7,10
"E00033879",300,257,29,7,7
"E00033880",457,398,33,8,18
"E00033881",321,287,23,3,8
"E00033882",280,241,23,3,13
"E00033883",287,238,27,8,14
"E00033884",333,292,24,9,8
"E00033885",466,391,48,11,16
"E00033886",276,250,13,2,11
"E00033887",388,334,36,9,9
"E00033888",335,263,38,15,19
"E00033889",306,254,35,11,6
"E00033890",198,180,12,3,3
"E00033891",297,264,20,10,3
"E00033892",114,90,11,6,7
"E00033893",269,232,19,6,12
"E00033894",311,261,24,12,14
"E00033895",207,197,5,4,1
"E00033896",291,273,16,1,1
"E00033897",274,216,38,7,13
"E00033898",359,320,20,6,13
"E00033899",259,234,8,7,10
"E00033900",265,234,16,7,8
"E00033901",306,272,19,12,3
"E00033902",343,324,9,2,8
"E00033903",210,192,10,3,5
"E00033904",296,254,17,6,19
"E00033905",181,156,10,3,12
"E00033906",203,192,8,0,3
"E00033907",286,272,7,6,1
"E00033908",282,265,11,4,2
"E00033909",280,259,7,4,10
"E00033910",386,360,9,7,10
"E00033911",368,326,24,7,11
"E00033913",233,213,15,2,3
"E00033914",330,309,10,3,8
"E00033915",196,178,6,6,6
"E00033917",292,268,15,6,3
"E00033918",247,222,7,7,11
"E00033919",250,213,17,12,8
"E00033920",245,220,11,4,10
"E00033921",313,284,14,9,6
"E00033922",341,307,24,2,8
"E00033923",232,216,7,3,6
"E00033924",381,358,13,3,7
"E00033925",236,221,11,2,2
"E00033926",300,278,10,5,7
"E00033927",378,345,11,8,14
"E00033928",262,229,13,5,15
"E00033930",260,228,9,11,12
"E00033931",278,264,6,3,5
"E00033932",316,281,13,4,18
"E00033933",256,224,13,5,14
"E00033934",291,264,14,7,6
"E00033935",330,308,9,7,6
"E00033936",273,241,14,7,11
"E00033937",196,181,10,2,3
