"GeographyCode","QS414EW0001","QS414EW0002","QS414EW0003","QS414EW0004","QS414EW0005"
"E01006646",1881,355,885,318,323
"E01006647",1422,219,638,290,275
"E01006648",2175,364,1079,464,268
"E01006651",1642,172,825,526,119
"E01006652",1505,199,800,370,136
"E01006653",1520,218,765,350,187
"E01006654",1455,213,765,336,141
"E01006655",1733,205,879,405,244
"E01006656",1493,264,762,267,200
"E01006657",1211,196,592,276,147
"E01006658",1300,223,662,245,170
"E01006659",1070,187,581,188,114
"E01006660",1433,204,723,324,182
"E01006661",1663,281,786,407,189
"E01006662",1633,309,739,427,158
"E01006663",1153,186,524,334,109
"E01006664",1795,296,839,462,198
"E01006665",1555,214,803,414,124
"E01006666",1504,180,822,417,85
"E01006667",1413,218,743,346,106
"E01006668",1534,155,872,379,128
"E01006669",1470,209,732,395,134
"E01006670",1520,189,873,353,105
"E01006671",1349,228,678,313,130
"E01006672",1955,236,927,466,326
"E01006673",1925,232,851,358,484
"E01006674",1885,307,584,380,614
"E01006675",1682,281,967,168,266
"E01006676",1753,251,683,376,443
"E01006677",993,193,402,192,206
"E01006678",2126,333,983,464,346
"E01006679",2184,263,781,433,707
"E01006680",1569,225,855,400,89
"E01006681",1585,252,812,361,160
"E01006682",1310,175,725,365,45
"E01006683",1507,200,848,361,98
"E01006684",2113,502,1198,325,88
"E01006685",1426,308,763,241,114
"E01006686",1429,172,716,415,126
"E01006687",1896,517,1117,162,100
"E01006688",1520,261,873,306,80
"E01006689",1651,228,904,382,137
"E01006690",1457,263,724,246,224
"E01006691",1488,217,564,380,327
"E01006692",2180,355,982,519,324
"E01006693",1508,339,698,296,175
"E01006694",1864,351,763,369,381
"E01006695",1814,292,893,267,362
"E01006696",1744,256,694,440,354
"E01006697",1843,309,704,464,366
"E01006698",1716,230,800,419,267
"E01006699",1581,240,772,388,181
"E01006700",1410,221,649,374,166
"E01006701",1380,221,665,324,170
"E01006702",1596,260,759,346,231
"E01006703",1527,293,749,255,230
"E01006705",1409,279,627,281,222
"E01006706",1346,187,645,309,205
"E01006707",1294,176,612,248,258
"E01006708",1757,257,811,471,218
"E01006709",1438,316,662,290,170
"E01006710",1490,151,791,393,155
"E01006711",1500,234,696,334,236
"E01006712",1303,201,566,356,180
"E01006713",1375,201,637,339,198
"E01006716",1454,239,704,244,267
"E01006717",1436,185,697,406,148
"E01006718",1584,242,822,302,218
"E01006719",1535,214,765,352,204
"E01006720",2108,342,830,439,497
"E01006721",1655,334,840,280,201
"E01006722",1793,176,1008,338,271
"E01006723",1862,210,1090,385,177
"E01006724",1783,138,981,500,164
"E01006725",1537,280,690,329,238
"E01006726",1565,231,809,291,234
"E01006727",1438,222,779,273,164
"E01006728",1620,361,733,262,264
"E01006729",1400,128,712,299,261
"E01006730",1323,177,637,262,247
"E01006731",1196,139,599,258,200
"E01006732",1643,172,757,371,343
"E01006734",1412,162,776,290,184
"E01006735",1309,219,608,289,193
"E01006736",1460,165,716,373,206
"E01006737",1435,144,743,324,224
"E01006738",1501,226,660,388,227
"E01006739",1738,201,790,431,316
"E01006740",1280,189,603,263,225
"E01006741",1815,238,877,431,269
"E01006742",1394,184,707,320,183
"E01006743",2175,360,1021,550,244
"E01006744",1482,303,643,343,193
"E01006745",1854,314,900,372,268
"E01006746",1506,214,801,319,172
"E01006747",1655,305,877,290,183
"E01006748",1936,243,1064,459,170
"E01006751",2043,234,1006,418,385
"E01006752",1012,153,438,220,201
"E01006753",1557,196,746,359,256
"E01006754",1627,214,790,316,307
"E01006755",1552,135,771,358,288
"E01006756",1820,207,801,539,273
"E01006757",1491,185,696,334,276
"E01006758",1527,191,694,367,275
"E01006759",1052,185,550,213,104
"E01006760",1548,291,809,190,258
"E01006761",1583,236,762,328,257
"E01006762",1692,216,830,393,253
"E01006763",1471,237,744,297,193
"E01006764",1522,208,748,294,272
"E01006765",1468,248,712,311,197
"E01006766",1265,202,553,271,239
"E01006767",1784,282,808,408,286
"E01006768",1347,219,766,212,150
"E01006769",1270,324,609,176,161
"E01006770",1002,150,487,231,134
"E01006771",1425,226,772,290,137
"E01006772",1081,160,569,219,133
"E01006773",1378,159,786,348,85
"E01006774",1445,170,768,400,107
"E01006775",1302,162,695,266,179
"E01006776",1646,302,839,323,182
"E01006778",2205,413,1112,394,286
"E01006779",1934,303,1002,394,235
"E01006780",1465,207,782,337,139
"E01006781",1469,208,796,352,113
"E01006782",1541,256,814,362,109
"E01006783",1548,206,730,355,257
"E01006784",1344,202,691,334,117
"E01006785",1769,264,935,432,138
"E01006786",1820,214,983,452,171
"E01006787",1534,194,708,408,224
"E01006788",1825,182,883,498,262
"E01006790",1587,260,717,395,215
"E01006791",1674,307,894,285,188
"E01006792",1364,281,784,242,57
"E01006793",1494,327,769,238,160
"E01006794",1590,342,862,267,119
"E01006795",1407,246,799,228,134
"E01006796",1586,324,936,249,77
"E01006797",1499,206,796,336,161
"E01006798",1410,227,804,292,87
"E01006799",1796,444,977,243,132
"E01006800",1401,342,786,186,87
"E01006801",1344,257,801,219,67
"E01032505",1315,249,639,316,111
"E01032506",1344,234,779,216,115
"E01032507",1539,260,889,245,145
"E01032508",1723,283,783,357,300
"E01032509",1432,246,635,368,183
"E01032510",1809,264,782,491,272
"E01032511",1378,171,744,291,172
"E01033747",1035,167,516,171,181
"E01033748",1276,352,720,127,77
"E01033749",1151,150,927,31,43
"E01033750",1448,361,796,147,144
"E01033751",1039,228,598,97,116
"E01033752",1195,252,687,95,161
"E01033753",1051,247,556,85,163
"E01033754",1448,276,808,161,203
"E01033755",1082,217,627,99,139
"E01033756",1136,167,665,98,206
"E01033757",1015,255,589,67,104
"E01033758",703,129,382,55,137
"E01033759",1147,122,603,262,160
"E01033760",856,116,534,77,129
"E01033761",1340,212,910,91,127
"E01033762",722,159,355,100,108
"E01033763",1471,252,817,219,183
"E01033764",2191,462,1109,361,259
"E01033765",1351,249,672,232,198
"E01033766",1072,118,655,266,33
"E01033767",1067,233,476,233,125
"E01033768",1219,168,776,119,156
