"GeographyCode","KS201EW0001","KS201EW0002","KS201EW0003","KS201EW0004","KS201EW0005","KS201EW0006","KS201EW0007","KS201EW0008","KS201EW0009","KS201EW0010","KS201EW0011","KS201EW0012","KS201EW0013","KS201EW0014","KS201EW0015","KS201EW0016","KS201EW0017","KS201EW0018","KS201EW0019","KS201EW0020","KS201EW0021","KS201EW0022","KS201EW0023","KS201EW0024","KS201EW0025","KS201EW0026","KS201EW0027","KS201EW0028","KS201EW0029","KS201EW0030","KS201EW0031","KS201EW0032","KS201EW0033","KS201EW0034","KS201EW0035","KS201EW0036","KS201EW0037"
"E00032997",211,153,4,0,5,2,2,4,7,1,1,0,8,4,12,3,3,1,1,72.5118483412322,1.8957345971564,0,2.3696682464455,0.947867298578199,0.947867298578199,1.8957345971564,3.3175355450237,0.4739336492891,0.4739336492891,0,3.7914691943128,1.8957345971564,5.68720379146919,1.4218009478673,1.4218009478673,0.4739336492891,0.4739336492891
"E00032998",337,250,13,0,17,9,5,4,2,3,4,0,11,4,9,1,1,1,3,74.1839762611276,3.85756676557863,0,5.04451038575668,2.67062314540059,1.48367952522255,1.18694362017804,0.593471810089021,0.890207715133531,1.18694362017804,0,3.26409495548961,1.18694362017804,2.67062314540059,0.29673590504451,0.29673590504451,0.29673590504451,0.890207715133531
"E00032999",359,223,11,0,35,4,4,0,3,3,3,0,19,5,20,6,9,7,7,62.116991643454,3.06406685236769,0,9.74930362116992,1.1142061281337,1.1142061281337,0,0.835654596100279,0.835654596100279,0.835654596100279,0,5.2924791086351,1.39275766016713,5.57103064066852,1.67130919220056,2.50696378830084,1.94986072423398,1.94986072423398
"E00033000",177,92,6,0,0,8,5,0,0,0,0,0,60,0,2,2,2,0,0,51.9774011299435,3.38983050847458,0,0,4.51977401129944,2.82485875706215,0,0,0,0,0,33.8983050847458,0,1.12994350282486,1.12994350282486,1.12994350282486,0,0
"E00033002",227,114,6,0,13,11,6,9,5,0,0,7,0,4,21,9,13,6,3,50.2202643171806,2.6431718061674,0,5.72687224669604,4.84581497797357,2.6431718061674,3.9647577092511,2.20264317180617,0,0,3.08370044052863,0,1.76211453744493,9.2511013215859,3.9647577092511,5.72687224669604,2.6431718061674,1.3215859030837
"E00033004",252,202,3,0,11,4,7,0,1,4,1,0,3,4,3,1,0,5,3,80.1587301587302,1.19047619047619,0,4.36507936507936,1.58730158730159,2.77777777777778,0,0.396825396825397,1.58730158730159,0.396825396825397,0,1.19047619047619,1.58730158730159,1.19047619047619,0.396825396825397,0,1.98412698412698,1.19047619047619
"E00033005",402,318,6,0,10,7,10,1,3,0,0,0,19,2,10,2,2,7,5,79.1044776119403,1.49253731343284,0,2.48756218905473,1.74129353233831,2.48756218905473,0.248756218905473,0.746268656716418,0,0,0,4.72636815920398,0.497512437810945,2.48756218905473,0.497512437810945,0.497512437810945,1.74129353233831,1.24378109452736
"E00033006",271,243,1,0,10,1,2,0,3,4,0,0,0,1,1,1,2,2,0,89.6678966789668,0.3690036900369,0,3.690036900369,0.3690036900369,0.738007380073801,0,1.1070110701107,1.4760147601476,0,0,0,0.3690036900369,0.3690036900369,0.3690036900369,0.738007380073801,0.738007380073801,0
"E00033007",317,248,6,0,12,7,3,1,1,0,2,0,15,0,5,0,5,11,1,78.2334384858044,1.89274447949527,0,3.78548895899054,2.20820189274448,0.946372239747634,0.315457413249211,0.315457413249211,0,0.630914826498423,0,4.73186119873817,0,1.57728706624606,0,1.57728706624606,3.47003154574132,0.315457413249211
"E00033008",345,291,4,1,12,5,7,1,1,0,1,0,4,0,3,3,2,7,3,84.3478260869565,1.15942028985507,0.289855072463768,3.47826086956522,1.44927536231884,2.02898550724638,0.289855072463768,0.289855072463768,0,0.289855072463768,0,1.15942028985507,0,0.869565217391304,0.869565217391304,0.579710144927536,2.02898550724638,0.869565217391304
"E00033012",149,122,2,0,15,0,0,2,0,0,0,0,1,0,0,0,0,7,0,81.8791946308725,1.34228187919463,0,10.0671140939597,0,0,1.34228187919463,0,0,0,0,0.671140939597315,0,0,0,0,4.69798657718121,0
"E00033013",202,97,5,0,15,12,9,0,2,6,0,0,9,12,6,1,4,17,7,48.019801980198,2.47524752475248,0,7.42574257425743,5.94059405940594,4.45544554455445,0,0.99009900990099,2.97029702970297,0,0,4.45544554455445,5.94059405940594,2.97029702970297,0.495049504950495,1.98019801980198,8.41584158415842,3.46534653465347
"E00033015",209,54,3,0,23,0,1,0,3,15,11,3,32,13,2,0,1,47,1,25.8373205741627,1.43540669856459,0,11.0047846889952,0,0.478468899521531,0,1.43540669856459,7.17703349282297,5.26315789473684,1.43540669856459,15.311004784689,6.2200956937799,0.956937799043062,0,0.478468899521531,22.488038277512,0.478468899521531
"E00033016",597,117,1,0,29,3,6,4,5,23,12,5,205,17,24,5,6,128,7,19.5979899497487,0.16750418760469,0,4.85762144053601,0.50251256281407,1.00502512562814,0.670016750418761,0.837520938023451,3.85259631490787,2.01005025125628,0.837520938023451,34.3383584589615,2.84757118927973,4.02010050251256,0.837520938023451,1.00502512562814,21.4405360134003,1.17252931323283
"E00033018",270,223,6,0,18,2,0,4,1,3,0,0,5,3,3,0,0,2,0,82.5925925925926,2.22222222222222,0,6.66666666666667,0.740740740740741,0,1.48148148148148,0.37037037037037,1.11111111111111,0,0,1.85185185185185,1.11111111111111,1.11111111111111,0,0,0.740740740740741,0
"E00033019",350,183,10,2,24,6,15,2,5,9,1,0,27,9,26,3,7,6,15,52.2857142857143,2.85714285714286,0.571428571428571,6.85714285714286,1.71428571428571,4.28571428571429,0.571428571428571,1.42857142857143,2.57142857142857,0.285714285714286,0,7.71428571428571,2.57142857142857,7.42857142857143,0.857142857142857,2,1.71428571428571,4.28571428571429
"E00033020",231,170,9,0,20,3,4,3,4,2,0,0,9,3,3,0,0,0,1,73.5930735930736,3.8961038961039,0,8.65800865800866,1.2987012987013,1.73160173160173,1.2987012987013,1.73160173160173,0.865800865800866,0,0,3.8961038961039,1.2987012987013,1.2987012987013,0,0,0,0.432900432900433
"E00033021",262,144,3,0,14,1,3,0,7,0,0,0,55,1,11,1,4,13,5,54.9618320610687,1.14503816793893,0,5.34351145038168,0.381679389312977,1.14503816793893,0,2.67175572519084,0,0,0,20.9923664122137,0.381679389312977,4.19847328244275,0.381679389312977,1.52671755725191,4.9618320610687,1.90839694656489
"E00033023",433,338,20,0,23,6,4,7,1,2,2,0,9,4,4,5,4,3,1,78.0600461893764,4.6189376443418,0,5.31177829099307,1.38568129330254,0.92378752886836,1.61662817551963,0.23094688221709,0.46189376443418,0.46189376443418,0,2.07852193995381,0.92378752886836,0.92378752886836,1.15473441108545,0.92378752886836,0.69284064665127,0.23094688221709
"E00033024",178,132,4,0,5,4,11,3,3,2,0,0,4,2,3,1,1,2,1,74.1573033707865,2.24719101123596,0,2.80898876404494,2.24719101123596,6.17977528089888,1.68539325842697,1.68539325842697,1.12359550561798,0,0,2.24719101123596,1.12359550561798,1.68539325842697,0.561797752808989,0.561797752808989,1.12359550561798,0.561797752808989
"E00033025",265,247,0,0,3,0,4,2,3,0,1,0,0,2,0,1,1,0,1,93.2075471698113,0,0,1.13207547169811,0,1.50943396226415,0.754716981132076,1.13207547169811,0,0.377358490566038,0,0,0.754716981132076,0,0.377358490566038,0.377358490566038,0,0.377358490566038
"E00033026",219,209,4,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,95.4337899543379,1.82648401826484,0,0,0.91324200913242,0,0,0,0.91324200913242,0,0,0,0,0.45662100456621,0.45662100456621,0,0,0
"E00033027",393,333,11,0,19,4,4,3,2,0,2,0,5,1,3,1,3,0,2,84.7328244274809,2.79898218829517,0,4.83460559796438,1.01781170483461,1.01781170483461,0.763358778625954,0.508905852417303,0,0.508905852417303,0,1.27226463104326,0.254452926208651,0.763358778625954,0.254452926208651,0.763358778625954,0,0.508905852417303
"E00033029",240,210,5,0,6,0,1,0,0,0,1,0,0,2,1,1,0,9,4,87.5,2.08333333333333,0,2.5,0,0.416666666666667,0,0,0,0.416666666666667,0,0,0.833333333333333,0.416666666666667,0.416666666666667,0,3.75,1.66666666666667
"E00033030",321,287,8,0,9,4,0,0,2,0,5,0,2,0,0,0,0,4,0,89.4080996884735,2.49221183800623,0,2.80373831775701,1.24610591900312,0,0,0.623052959501558,0,1.55763239875389,0,0.623052959501558,0,0,0,0,1.24610591900312,0
"E00033031",309,275,15,0,4,3,0,3,1,1,0,0,0,2,0,1,0,3,1,88.9967637540453,4.85436893203883,0,1.29449838187702,0.970873786407767,0,0.970873786407767,0.323624595469256,0.323624595469256,0,0,0,0.647249190938511,0,0.323624595469256,0,0.970873786407767,0.323624595469256
"E00033032",347,265,10,1,27,8,1,0,1,5,1,0,2,3,6,1,4,9,3,76.3688760806916,2.88184438040346,0.288184438040346,7.78097982708934,2.30547550432277,0.288184438040346,0,0.288184438040346,1.44092219020173,0.288184438040346,0,0.576368876080692,0.864553314121038,1.72910662824208,0.288184438040346,1.15273775216138,2.59365994236311,0.864553314121038
"E00033033",288,224,9,0,16,5,6,4,6,2,0,0,1,5,0,3,5,2,0,77.7777777777778,3.125,0,5.55555555555556,1.73611111111111,2.08333333333333,1.38888888888889,2.08333333333333,0.694444444444444,0,0,0.347222222222222,1.73611111111111,0,1.04166666666667,1.73611111111111,0.694444444444444,0
"E00033034",313,264,12,0,20,1,0,3,1,2,0,1,2,3,0,0,1,0,3,84.3450479233227,3.83386581469649,0,6.38977635782748,0.319488817891374,0,0.958466453674121,0.319488817891374,0.638977635782748,0,0.319488817891374,0.638977635782748,0.958466453674121,0,0,0.319488817891374,0,0.958466453674121
"E00033035",359,311,10,1,12,3,3,4,5,1,3,0,0,0,0,0,2,0,4,86.6295264623955,2.78551532033426,0.278551532033426,3.34261838440111,0.835654596100279,0.835654596100279,1.1142061281337,1.39275766016713,0.278551532033426,0.835654596100279,0,0,0,0,0,0.557103064066852,0,1.1142061281337
"E00033036",191,144,7,0,8,8,2,1,3,2,2,0,1,0,5,3,3,2,0,75.3926701570681,3.66492146596859,0,4.18848167539267,4.18848167539267,1.04712041884817,0.523560209424084,1.57068062827225,1.04712041884817,1.04712041884817,0,0.523560209424084,0,2.61780104712042,1.57068062827225,1.57068062827225,1.04712041884817,0
"E00033037",314,265,2,0,8,3,1,1,2,21,7,0,4,0,0,0,0,0,0,84.3949044585987,0.636942675159236,0,2.54777070063694,0.955414012738854,0.318471337579618,0.318471337579618,0.636942675159236,6.68789808917197,2.22929936305732,0,1.27388535031847,0,0,0,0,0,0
"E00033038",166,129,2,0,14,1,5,1,0,0,7,0,1,0,3,2,1,0,0,77.710843373494,1.20481927710843,0,8.43373493975904,0.602409638554217,3.01204819277108,0.602409638554217,0,0,4.21686746987952,0,0.602409638554217,0,1.80722891566265,1.20481927710843,0.602409638554217,0,0
"E00033040",270,217,7,0,9,2,2,0,4,0,0,0,1,2,2,2,13,8,1,80.3703703703704,2.59259259259259,0,3.33333333333333,0.740740740740741,0.740740740740741,0,1.48148148148148,0,0,0,0.37037037037037,0.740740740740741,0.740740740740741,0.740740740740741,4.81481481481481,2.96296296296296,0.37037037037037
"E00033041",262,249,2,0,1,0,0,2,4,0,0,0,0,1,0,0,1,0,2,95.0381679389313,0.763358778625954,0,0.381679389312977,0,0,0.763358778625954,1.52671755725191,0,0,0,0,0.381679389312977,0,0,0.381679389312977,0,0.763358778625954
"E00033042",239,219,5,0,4,0,0,5,0,1,0,0,4,0,0,0,1,0,0,91.6317991631799,2.09205020920502,0,1.67364016736402,0,0,2.09205020920502,0,0.418410041841004,0,0,1.67364016736402,0,0,0,0.418410041841004,0,0
"E00033043",252,216,3,0,6,5,2,2,1,4,0,0,8,0,4,1,0,0,0,85.7142857142857,1.19047619047619,0,2.38095238095238,1.98412698412698,0.793650793650794,0.793650793650794,0.396825396825397,1.58730158730159,0,0,3.17460317460317,0,1.58730158730159,0.396825396825397,0,0,0
"E00033044",239,227,7,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,94.9790794979079,2.92887029288703,0,0.836820083682008,0.418410041841004,0,0.836820083682008,0,0,0,0,0,0,0,0,0,0,0
"E00033045",215,189,2,0,4,6,10,1,1,0,0,0,0,0,0,0,0,2,0,87.9069767441861,0.930232558139535,0,1.86046511627907,2.7906976744186,4.65116279069767,0.465116279069767,0.465116279069767,0,0,0,0,0,0,0,0,0.930232558139535,0
"E00033046",180,163,2,0,5,0,0,1,1,3,0,0,0,4,1,0,0,0,0,90.5555555555556,1.11111111111111,0,2.77777777777778,0,0,0.555555555555556,0.555555555555556,1.66666666666667,0,0,0,2.22222222222222,0.555555555555556,0,0,0,0
"E00033047",328,297,9,0,6,3,3,2,2,0,0,0,0,2,2,0,1,1,0,90.5487804878049,2.74390243902439,0,1.82926829268293,0.914634146341463,0.914634146341463,0.609756097560976,0.609756097560976,0,0,0,0,0.609756097560976,0.609756097560976,0,0.304878048780488,0.304878048780488,0
"E00033048",252,216,2,0,4,0,1,3,2,0,5,0,9,0,0,0,0,9,1,85.7142857142857,0.793650793650794,0,1.58730158730159,0,0.396825396825397,1.19047619047619,0.793650793650794,0,1.98412698412698,0,3.57142857142857,0,0,0,0,3.57142857142857,0.396825396825397
"E00033049",372,305,9,0,19,2,5,7,4,0,0,0,0,2,8,2,4,2,3,81.989247311828,2.41935483870968,0,5.10752688172043,0.537634408602151,1.34408602150538,1.88172043010753,1.0752688172043,0,0,0,0,0.537634408602151,2.1505376344086,0.537634408602151,1.0752688172043,0.537634408602151,0.806451612903226
"E00033050",227,210,2,0,6,0,0,3,0,0,0,0,3,1,1,1,0,0,0,92.511013215859,0.881057268722467,0,2.6431718061674,0,0,1.3215859030837,0,0,0,0,1.3215859030837,0.440528634361234,0.440528634361234,0.440528634361234,0,0,0
"E00033051",308,243,10,1,13,2,1,2,3,1,0,0,4,0,0,1,0,22,5,78.8961038961039,3.24675324675325,0.324675324675325,4.22077922077922,0.649350649350649,0.324675324675325,0.649350649350649,0.974025974025974,0.324675324675325,0,0,1.2987012987013,0,0,0.324675324675325,0,7.14285714285714,1.62337662337662
"E00033052",379,313,7,0,20,0,6,5,1,1,0,0,2,0,14,1,1,5,3,82.5857519788918,1.84696569920844,0,5.27704485488127,0,1.58311345646438,1.31926121372032,0.263852242744063,0.263852242744063,0,0,0.527704485488127,0,3.69393139841689,0.263852242744063,0.263852242744063,1.31926121372032,0.79155672823219
"E00033053",278,249,3,0,4,0,9,2,1,0,0,0,0,0,1,3,0,6,0,89.568345323741,1.07913669064748,0,1.43884892086331,0,3.23741007194245,0.719424460431655,0.359712230215827,0,0,0,0,0,0.359712230215827,1.07913669064748,0,2.15827338129496,0
"E00033054",158,135,1,0,7,5,4,0,0,0,0,0,4,0,1,0,1,0,0,85.4430379746835,0.632911392405063,0,4.43037974683544,3.16455696202532,2.53164556962025,0,0,0,0,0,2.53164556962025,0,0.632911392405063,0,0.632911392405063,0,0
"E00033055",244,216,7,0,8,2,1,3,2,1,0,0,2,0,1,0,1,0,0,88.5245901639344,2.86885245901639,0,3.27868852459016,0.819672131147541,0.409836065573771,1.22950819672131,0.819672131147541,0.409836065573771,0,0,0.819672131147541,0,0.409836065573771,0,0.409836065573771,0,0
"E00033056",278,254,6,0,6,1,5,0,0,0,0,0,0,1,0,0,1,4,0,91.3669064748201,2.15827338129496,0,2.15827338129496,0.359712230215827,1.79856115107914,0,0,0,0,0,0,0.359712230215827,0,0,0.359712230215827,1.43884892086331,0
"E00033057",292,258,4,0,5,0,0,2,4,1,0,0,0,12,0,1,0,5,0,88.3561643835616,1.36986301369863,0,1.71232876712329,0,0,0.684931506849315,1.36986301369863,0.342465753424658,0,0,0,4.10958904109589,0,0.342465753424658,0,1.71232876712329,0
"E00033059",307,271,7,0,2,0,0,2,0,3,0,0,7,3,5,0,0,6,1,88.2736156351791,2.28013029315961,0,0.651465798045603,0,0,0.651465798045603,0,0.977198697068404,0,0,2.28013029315961,0.977198697068404,1.62866449511401,0,0,1.95439739413681,0.325732899022801
"E00033060",204,185,4,0,5,1,0,0,0,3,0,0,1,3,2,0,0,0,0,90.6862745098039,1.96078431372549,0,2.45098039215686,0.490196078431373,0,0,0,1.47058823529412,0,0,0.490196078431373,1.47058823529412,0.980392156862745,0,0,0,0
"E00033061",235,207,3,0,1,2,0,3,0,2,1,0,7,1,1,0,0,6,1,88.0851063829787,1.27659574468085,0,0.425531914893617,0.851063829787234,0,1.27659574468085,0,0.851063829787234,0.425531914893617,0,2.97872340425532,0.425531914893617,0.425531914893617,0,0,2.5531914893617,0.425531914893617
"E00033062",264,254,3,0,2,0,0,0,0,0,1,0,2,0,1,1,0,0,0,96.2121212121212,1.13636363636364,0,0.757575757575758,0,0,0,0,0,0.378787878787879,0,0.757575757575758,0,0.378787878787879,0.378787878787879,0,0,0
"E00033063",259,242,8,0,2,0,1,0,0,0,0,0,2,3,1,0,0,0,0,93.4362934362934,3.08880308880309,0,0.772200772200772,0,0.386100386100386,0,0,0,0,0,0.772200772200772,1.15830115830116,0.386100386100386,0,0,0,0
"E00033064",235,215,6,0,4,0,2,2,1,0,0,3,0,0,1,1,0,0,0,91.4893617021277,2.5531914893617,0,1.70212765957447,0,0.851063829787234,0.851063829787234,0.425531914893617,0,0,1.27659574468085,0,0,0.425531914893617,0.425531914893617,0,0,0
"E00033065",293,256,5,0,25,0,0,2,2,2,0,0,0,0,0,0,0,0,1,87.3720136518771,1.70648464163823,0,8.53242320819113,0,0,0.68259385665529,0.68259385665529,0.68259385665529,0,0,0,0,0,0,0,0,0.341296928327645
"E00033066",242,186,8,0,13,3,5,4,5,0,0,0,2,0,6,3,0,7,0,76.8595041322314,3.30578512396694,0,5.37190082644628,1.2396694214876,2.06611570247934,1.65289256198347,2.06611570247934,0,0,0,0.826446280991736,0,2.47933884297521,1.2396694214876,0,2.89256198347107,0
"E00033067",279,185,8,5,28,3,4,3,3,0,5,1,4,5,4,5,5,7,4,66.3082437275986,2.8673835125448,1.7921146953405,10.0358422939068,1.0752688172043,1.4336917562724,1.0752688172043,1.0752688172043,0,1.7921146953405,0.3584229390681,1.4336917562724,1.7921146953405,1.4336917562724,1.7921146953405,1.7921146953405,2.5089605734767,1.4336917562724
"E00033068",327,258,24,0,17,3,1,5,6,3,0,0,2,1,1,0,3,0,3,78.8990825688073,7.3394495412844,0,5.19877675840979,0.917431192660551,0.305810397553517,1.52905198776758,1.8348623853211,0.917431192660551,0,0,0.611620795107034,0.305810397553517,0.305810397553517,0,0.917431192660551,0,0.917431192660551
"E00033069",248,181,16,0,9,1,4,6,6,3,0,0,0,0,3,2,0,17,0,72.9838709677419,6.45161290322581,0,3.62903225806452,0.403225806451613,1.61290322580645,2.41935483870968,2.41935483870968,1.20967741935484,0,0,0,0,1.20967741935484,0.806451612903226,0,6.85483870967742,0
"E00033070",279,224,4,0,8,1,6,2,7,3,0,0,3,0,7,5,1,3,5,80.2867383512545,1.4336917562724,0,2.8673835125448,0.3584229390681,2.1505376344086,0.716845878136201,2.5089605734767,1.0752688172043,0,0,1.0752688172043,0,2.5089605734767,1.7921146953405,0.3584229390681,1.0752688172043,1.7921146953405
"E00033071",275,207,5,0,17,6,5,6,1,5,0,0,3,5,8,1,3,2,1,75.2727272727273,1.81818181818182,0,6.18181818181818,2.18181818181818,1.81818181818182,2.18181818181818,0.363636363636364,1.81818181818182,0,0,1.09090909090909,1.81818181818182,2.90909090909091,0.363636363636364,1.09090909090909,0.727272727272727,0.363636363636364
"E00033072",304,240,10,0,2,3,8,5,3,5,5,0,8,5,4,1,2,1,2,78.9473684210526,3.28947368421053,0,0.657894736842105,0.986842105263158,2.63157894736842,1.64473684210526,0.986842105263158,1.64473684210526,1.64473684210526,0,2.63157894736842,1.64473684210526,1.31578947368421,0.328947368421053,0.657894736842105,0.328947368421053,0.657894736842105
"E00033073",257,215,12,0,10,0,2,4,2,2,1,0,1,3,1,1,2,0,1,83.6575875486381,4.66926070038911,0,3.89105058365759,0,0.778210116731518,1.55642023346304,0.778210116731518,0.778210116731518,0.389105058365759,0,0.389105058365759,1.16731517509728,0.389105058365759,0.389105058365759,0.778210116731518,0,0.389105058365759
"E00033074",299,211,9,0,12,19,11,5,9,1,1,0,1,5,3,8,2,2,0,70.5685618729097,3.01003344481605,0,4.0133779264214,6.35451505016722,3.67892976588629,1.67224080267559,3.01003344481605,0.334448160535117,0.334448160535117,0,0.334448160535117,1.67224080267559,1.00334448160535,2.67558528428094,0.668896321070234,0.668896321070234,0
"E00033075",254,219,6,0,7,3,2,1,0,0,0,0,1,3,4,1,1,4,2,86.2204724409449,2.36220472440945,0,2.75590551181102,1.18110236220472,0.78740157480315,0.393700787401575,0,0,0,0,0.393700787401575,1.18110236220472,1.5748031496063,0.393700787401575,0.393700787401575,1.5748031496063,0.78740157480315
"E00033076",397,364,3,0,12,0,1,2,0,2,0,0,0,4,6,0,2,0,1,91.6876574307305,0.755667506297229,0,3.02267002518892,0,0.251889168765743,0.503778337531486,0,0.503778337531486,0,0,0,1.00755667506297,1.51133501259446,0,0.503778337531486,0,0.251889168765743
"E00033077",292,245,6,0,11,0,0,2,2,8,2,0,5,0,6,1,2,0,2,83.9041095890411,2.05479452054794,0,3.76712328767123,0,0,0.684931506849315,0.684931506849315,2.73972602739726,0.684931506849315,0,1.71232876712329,0,2.05479452054794,0.342465753424658,0.684931506849315,0,0.684931506849315
"E00033078",329,281,6,0,4,0,6,0,1,4,1,3,2,1,4,1,4,0,11,85.4103343465046,1.82370820668693,0,1.21580547112462,0,1.82370820668693,0,0.303951367781155,1.21580547112462,0.303951367781155,0.911854103343465,0.60790273556231,0.303951367781155,1.21580547112462,0.303951367781155,1.21580547112462,0,3.3434650455927
"E00033079",230,194,0,0,7,7,1,0,7,0,0,0,0,1,2,0,0,10,1,84.3478260869565,0,0,3.04347826086957,3.04347826086957,0.434782608695652,0,3.04347826086957,0,0,0,0,0.434782608695652,0.869565217391304,0,0,4.34782608695652,0.434782608695652
"E00033080",197,155,0,0,5,3,3,2,1,4,1,0,0,1,21,0,0,0,1,78.6802030456853,0,0,2.53807106598985,1.52284263959391,1.52284263959391,1.01522842639594,0.50761421319797,2.03045685279188,0.50761421319797,0,0,0.50761421319797,10.6598984771574,0,0,0,0.50761421319797
"E00033081",220,196,3,0,4,5,0,2,0,0,0,1,3,1,2,1,0,0,2,89.0909090909091,1.36363636363636,0,1.81818181818182,2.27272727272727,0,0.909090909090909,0,0,0,0.454545454545455,1.36363636363636,0.454545454545455,0.909090909090909,0.454545454545455,0,0,0.909090909090909
"E00033082",312,268,6,0,6,0,0,0,3,11,0,0,8,0,1,0,0,3,6,85.8974358974359,1.92307692307692,0,1.92307692307692,0,0,0,0.961538461538462,3.52564102564103,0,0,2.56410256410256,0,0.32051282051282,0,0,0.961538461538462,1.92307692307692
"E00033083",336,282,0,0,15,0,0,0,2,17,7,0,9,3,0,1,0,0,0,83.9285714285714,0,0,4.46428571428571,0,0,0,0.595238095238095,5.05952380952381,2.08333333333333,0,2.67857142857143,0.892857142857143,0,0.297619047619048,0,0,0
"E00033084",325,307,1,0,6,1,0,0,1,0,0,0,6,0,0,1,0,1,1,94.4615384615385,0.307692307692308,0,1.84615384615385,0.307692307692308,0,0,0.307692307692308,0,0,0,1.84615384615385,0,0,0.307692307692308,0,0.307692307692308,0.307692307692308
"E00033085",321,302,0,0,5,3,0,2,0,4,1,0,0,3,0,0,0,0,1,94.0809968847352,0,0,1.55763239875389,0.934579439252336,0,0.623052959501558,0,1.24610591900312,0.311526479750779,0,0,0.934579439252336,0,0,0,0,0.311526479750779
"E00033086",249,243,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,97.5903614457831,1.20481927710843,0,0,0.401606425702811,0.401606425702811,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0
"E00033087",397,283,4,0,21,3,0,3,1,9,14,0,36,0,2,0,7,14,0,71.2846347607053,1.00755667506297,0,5.2896725440806,0.755667506297229,0,0.755667506297229,0.251889168765743,2.26700251889169,3.5264483627204,0,9.06801007556675,0,0.503778337531486,0,1.7632241813602,3.5264483627204,0
