"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E02001374",4105,552,653,19,106,1071,1569,67,68,13.4470158343484,15.9074299634592,0.46285018270402,2.58221680876979,26.0901339829476,38.2216808769793,1.63215590742996,1.65651644336175
"E02001375",3202,880,1050,5,120,521,537,36,53,27.4828232354778,32.7920049968769,0.156152404747033,3.74765771392879,16.2710805746409,16.7707682698314,1.12429731417864,1.65521549031855
"E02001376",3789,634,531,16,132,902,1429,64,81,16.7326471364476,14.0142517814727,0.422275006598047,3.48376880443389,23.8057534969649,37.7144365267881,1.68910002639219,2.13776722090261
"E02001377",4063,446,326,22,179,1372,1563,95,60,10.9771105094758,8.02362786118631,0.541471818853064,4.40561161703175,33.7681516121093,38.46911149397,2.33817376322914,1.47674132414472
"E02001378",3557,774,1088,20,176,760,635,47,57,21.7599100365477,30.5875737981445,0.562271577171774,4.94798987911161,21.3663199325274,17.8521225752038,1.32133820635367,1.60247399493956
"E02001380",3117,1213,1343,10,45,127,333,23,23,38.9156239974334,43.0863009303818,0.320821302534488,1.4436958614052,4.074430542188,10.6833493743985,0.737888995829323,0.737888995829323
"E02001381",4312,768,907,12,77,894,1531,73,50,17.8107606679035,21.0343228200371,0.278293135435993,1.78571428571429,20.7328385899814,35.5055658627087,1.69294990723562,1.1595547309833
"E02001382",2782,1064,1373,2,14,61,217,29,22,38.2458662832495,49.352983465133,0.0718907260963336,0.503235082674335,2.19266714593817,7.80014378145219,1.04241552839684,0.790797987059669
"E02001383",4260,145,184,57,198,2227,1225,175,49,3.4037558685446,4.31924882629108,1.33802816901408,4.64788732394366,52.2769953051643,28.7558685446009,4.10798122065728,1.15023474178404
"E02001384",3941,637,658,39,46,572,1856,97,36,16.1634103019538,16.696269982238,0.989596549099213,1.16721644252728,14.5140827201218,47.0946460289267,2.46130423750317,0.913473737630043
"E02001385",3631,282,207,30,323,1824,831,62,72,7.7664555218948,5.7009088405398,0.826218672541999,8.89562104103553,50.2340952905536,22.8862572294134,1.70751858992013,1.9829248141008
"E02001386",3572,664,773,72,265,1506,185,28,79,18.5890257558791,21.6405375139978,2.01567749160134,7.41881298992161,42.1612541993281,5.17917133258679,0.783874580067189,2.21164613661814
"E02001387",3162,1264,1381,3,9,50,396,25,34,39.9746995572422,43.6748893105629,0.094876660341556,0.284629981024668,1.58127767235927,12.5237191650854,0.790638836179633,1.0752688172043
"E02001388",4170,776,1008,11,52,358,1327,607,31,18.6091127098321,24.1726618705036,0.26378896882494,1.24700239808153,8.58513189448441,31.8225419664269,14.5563549160671,0.743405275779377
"E02001389",3740,264,303,31,92,1266,1685,55,44,7.05882352941176,8.10160427807487,0.828877005347594,2.45989304812834,33.8502673796791,45.0534759358289,1.47058823529412,1.17647058823529
"E02001390",4094,409,430,65,371,2091,569,68,91,9.99022960429897,10.5031753786028,1.58768930141671,9.06204201270151,51.0747435271129,13.8983878847093,1.6609672691744,2.22276502198339
"E02001391",2481,528,665,32,179,842,188,22,25,21.2817412333736,26.8037081821846,1.28980249899234,7.21483272873841,33.937928254736,7.57758968158001,0.886739218057235,1.00765820233777
"E02001392",2556,1259,897,13,8,78,240,33,28,49.2566510172144,35.093896713615,0.508607198748044,0.312989045383412,3.05164319248826,9.38967136150235,1.29107981220657,1.09546165884194
"E02001393",2845,1401,1173,3,9,44,173,21,21,49.2442882249561,41.2302284710018,0.105448154657293,0.31634446397188,1.54657293497364,6.08084358523726,0.738137082601054,0.738137082601054
"E02001394",4290,795,992,12,43,1048,1269,90,41,18.5314685314685,23.1235431235431,0.27972027972028,1.002331002331,24.4289044289044,29.5804195804196,2.0979020979021,0.955710955710956
"E02001395",2612,991,1112,10,16,85,339,43,16,37.9402756508423,42.572741194487,0.382848392036753,0.612557427258806,3.2542113323124,12.9785604900459,1.64624808575804,0.612557427258806
"E02001396",3918,770,974,5,159,719,1192,58,41,19.6528841245533,24.8596222562532,0.127616130678918,4.05819295558959,18.3511995916284,30.423685553854,1.48034711587545,1.04645227156713
"E02001397",3848,1159,1075,7,109,845,562,32,59,30.1195426195426,27.9365904365904,0.181912681912682,2.83264033264033,21.9594594594595,14.6049896049896,0.831600831600832,1.53326403326403
"E02001398",3595,831,1003,14,36,716,910,52,33,23.115438108484,27.8998609179416,0.389429763560501,1.00139082058414,19.9165507649513,25.3129346314325,1.44645340751043,0.917941585535466
"E02001399",2866,1265,1185,2,10,205,167,13,19,44.1381716678297,41.3468248429867,0.0697836706210747,0.348918353105373,7.15282623866015,5.82693649685973,0.453593859036985,0.662944870900209
"E02001400",2839,813,966,4,197,555,226,29,49,28.6368439591405,34.0260655160268,0.140894681225784,6.93906305036985,19.5491370200775,7.96054948925678,1.02148643888693,1.72595984501585
"E02001401",3395,1368,1180,15,45,273,454,29,31,40.2945508100147,34.7569955817378,0.441826215022091,1.32547864506627,8.04123711340206,13.3726067746686,0.85419734904271,0.913107511045655
"E02001402",3762,1300,1407,11,40,278,633,61,32,34.5560871876661,37.4003189792664,0.292397660818713,1.06326422115896,7.38968633705476,16.8261562998405,1.62147793726741,0.850611376927166
"E02001403",2841,495,767,31,108,694,682,37,27,17.4234424498416,26.9975360788455,1.09116508271735,3.80147835269271,24.4280183034143,24.0056318197818,1.30235832453361,0.950369588173178
"E02001404",3155,562,813,4,263,1025,425,32,31,17.8129952456418,25.7686212361331,0.126782884310618,8.33597464342314,32.4881141045959,13.4706814580032,1.01426307448494,0.98256735340729
"E02001405",4154,585,786,13,559,1695,432,31,53,14.082811747713,18.9215214251324,0.312951372171401,13.4569090033702,40.8040442946558,10.3996148290804,0.746268656716418,1.27587867116033
"E02006932",3201,126,200,97,58,526,2061,107,26,3.93626991565136,6.24804748516089,3.03030303030303,1.81193377069666,16.4323648859731,64.3861293345829,3.34270540456107,0.812246173070915
"E02006933",3135,308,434,8,142,433,1701,64,45,9.82456140350877,13.8437001594896,0.25518341307815,4.52950558213716,13.8118022328549,54.2583732057416,2.0414673046252,1.43540669856459
"E02006934",2782,152,360,14,22,146,2006,52,30,5.46369518332135,12.94033069734,0.503235082674335,0.790797987059669,5.24802300503235,72.1063982746226,1.86915887850467,1.078360891445
