"GeographyCode","KS609EW0001","KS609EW0002","KS609EW0003","KS609EW0004","KS609EW0005","KS609EW0006","KS609EW0007","KS609EW0008","KS609EW0009","KS609EW0010","KS609EW0011","KS609EW0012","KS609EW0013","KS609EW0014","KS609EW0015","KS609EW0016","KS609EW0017","KS609EW0018","KS609EW0019"
"E02001383",1626,130,360,299,124,139,121,148,76,229,7.99507995079951,22.140221402214,18.3886838868389,7.62607626076261,8.54858548585486,7.44157441574416,9.10209102091021,4.6740467404674,14.0836408364084
"E02001384",2107,159,338,273,168,209,107,294,143,416,7.54627432368296,16.0417655434267,12.9568106312292,7.9734219269103,9.91931656383484,5.07831039392501,13.953488372093,6.78690080683436,19.7437114380636
"E02001385",1230,137,154,132,65,169,74,123,132,244,11.1382113821138,12.520325203252,10.7317073170732,5.28455284552846,13.739837398374,6.01626016260163,10,10.7317073170732,19.8373983739837
"E02001386",1323,72,89,136,80,272,85,121,260,208,5.4421768707483,6.72713529856387,10.2796674225246,6.04686318972033,20.5593348450491,6.42479213907785,9.145880574452,19.6523053665911,15.7218442932729
"E02001387",2047,300,613,291,144,221,76,116,156,130,14.6555935515388,29.9462628236444,14.2159257449927,7.03468490473864,10.7962872496336,3.71275036638984,5.66682950659502,7.6209086468002,6.35075720566683
"E02001388",2223,194,583,370,167,230,121,188,134,236,8.72694556905083,26.2258209626631,16.6441745389114,7.51237067026541,10.3463787674314,5.44309491677913,8.4570400359874,6.02789023841655,10.6162843004948
"E02001389",1698,168,466,271,99,177,89,111,114,203,9.89399293286219,27.4440518256773,15.9599528857479,5.8303886925795,10.4240282685512,5.2414605418139,6.53710247349823,6.71378091872792,11.9552414605418
"E02001390",1484,114,145,197,85,250,98,114,202,279,7.68194070080863,9.77088948787062,13.2749326145553,5.7277628032345,16.8463611859838,6.60377358490566,7.68194070080863,13.6118598382749,18.800539083558
"E02001391",1080,62,60,106,90,207,52,81,241,181,5.74074074074074,5.55555555555556,9.81481481481481,8.33333333333333,19.1666666666667,4.81481481481481,7.5,22.3148148148148,16.7592592592593
"E02001392",1349,209,291,226,87,208,51,74,117,86,15.4929577464789,21.5715344699778,16.7531504818384,6.44922164566345,15.418828762046,3.78057820607858,5.48554484803558,8.67309117865085,6.37509266123054
"E02001393",1892,393,632,273,88,163,53,102,101,87,20.7716701902748,33.4038054968288,14.4291754756871,4.65116279069767,8.61522198731501,2.80126849894292,5.39112050739958,5.33826638477801,4.59830866807611
"E02001394",2295,249,756,332,155,176,124,139,129,235,10.8496732026144,32.9411764705882,14.4662309368192,6.75381263616558,7.66884531590414,5.40305010893246,6.05664488017429,5.62091503267974,10.239651416122
"E02001395",1564,160,397,277,129,226,51,105,121,98,10.230179028133,25.383631713555,17.7109974424552,8.24808184143223,14.4501278772379,3.26086956521739,6.71355498721228,7.73657289002558,6.26598465473146
"E02001396",1982,198,421,281,161,257,83,102,218,261,9.98990918264379,21.2411705348133,14.1775983854692,8.12310797174571,12.9667003027245,4.18768920282543,5.14631685166499,10.9989909182644,13.1685166498486
"E02001397",1802,227,404,272,108,243,66,115,221,146,12.5971143174251,22.4195338512764,15.0943396226415,5.99334073251942,13.4850166481687,3.66259711431743,6.38179800221976,12.2641509433962,8.10210876803552
"E02001398",1958,206,578,321,141,184,86,114,149,179,10.5209397344229,29.5199182839632,16.3942798774259,7.20122574055158,9.3973442288049,4.39223697650664,5.82226762002043,7.60980592441267,9.14198161389173
"E02001399",1755,189,439,255,128,254,73,115,162,140,10.7692307692308,25.014245014245,14.5299145299145,7.29344729344729,14.4729344729345,4.15954415954416,6.55270655270655,9.23076923076923,7.97720797720798
"E02001400",1423,139,215,205,88,217,70,102,211,176,9.76809557273366,15.1089248067463,14.4061841180604,6.1841180604357,15.2494729444835,4.91918482080112,7.16795502459592,14.827828531272,12.3682361208714
"E02001401",1855,201,306,278,120,324,61,109,279,177,10.8355795148248,16.4959568733154,14.9865229110512,6.46900269541779,17.466307277628,3.28840970350404,5.87601078167116,15.0404312668464,9.54177897574124
"E02001402",2179,319,693,305,137,253,71,90,172,139,14.6397430013768,31.8035796236806,13.9972464433226,6.28728774667279,11.6108306562643,3.25837540156035,4.13033501606241,7.89352914180817,6.37907296925195
"E02001403",1407,89,166,167,97,235,59,117,226,251,6.32551528073916,11.7981520966596,11.8692253020611,6.89410092395167,16.7022032693674,4.19331911869225,8.31556503198294,16.0625444207534,17.8393745557925
"E02001404",1439,88,79,123,78,295,85,88,322,281,6.11535788742182,5.48992355802641,8.54760250173732,5.42043085476025,20.5003474635163,5.90687977762335,6.11535788742182,22.3766504517026,19.5274496177901
"E02001405",1573,96,69,88,76,287,90,98,396,373,6.10298792116974,4.38652256834075,5.59440559440559,4.83153210425938,18.2453909726637,5.72155117609663,6.23013350286078,25.1748251748252,23.7126509853783
"E02006932",2033,147,504,347,153,128,94,283,38,339,7.23069355632071,24.7909493359567,17.06837186424,7.52582390555829,6.29611411706837,4.62370880472209,13.9203148057059,1.86915887850467,16.6748647319233
"E02006933",1903,271,596,338,136,163,52,102,93,152,14.2406726221755,31.3189700472937,17.761429322123,7.14661061481871,8.56542301629007,2.73252758801892,5.35995796111403,4.88702049395691,7.98738833420914
"E02006934",2050,295,615,419,193,126,63,150,47,142,14.390243902439,30,20.4390243902439,9.41463414634146,6.14634146341463,3.07317073170732,7.31707317073171,2.29268292682927,6.92682926829268
