"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E00033018",263,10,39,1,1,101,0,107,0,1,3,1,0,0,1,3.80228136882129,14.828897338403,0.380228136882129,0.380228136882129,38.4030418250951,0,40.6844106463878,0,0.380228136882129,1.14068441064639,0.380228136882129,0,0,0.380228136882129
"E00033019",316,27,66,14,34,37,13,75,6,37,7,6,6,3,18,8.54430379746835,20.8860759493671,4.43037974683544,10.7594936708861,11.7088607594937,4.11392405063291,23.7341772151899,1.89873417721519,11.7088607594937,2.21518987341772,1.89873417721519,1.89873417721519,0.949367088607595,5.69620253164557
"E00033020",225,21,65,7,13,43,4,54,2,15,1,3,4,0,4,9.33333333333333,28.8888888888889,3.11111111111111,5.77777777777778,19.1111111111111,1.77777777777778,24,0.888888888888889,6.66666666666667,0.444444444444444,1.33333333333333,1.77777777777778,0,1.77777777777778
"E00033021",198,31,67,7,13,5,19,12,12,22,10,3,2,4,4,15.6565656565657,33.8383838383838,3.53535353535354,6.56565656565657,2.52525252525253,9.5959595959596,6.06060606060606,6.06060606060606,11.1111111111111,5.05050505050505,1.51515151515152,1.01010101010101,2.02020202020202,2.02020202020202
"E00033023",391,28,44,24,11,100,32,128,4,14,6,2,2,2,5,7.16112531969309,11.2531969309463,6.1381074168798,2.81329923273657,25.5754475703325,8.18414322250639,32.7365728900256,1.0230179028133,3.58056265984655,1.53452685421995,0.51150895140665,0.51150895140665,0.51150895140665,1.27877237851662
"E00033024",142,11,37,5,6,2,24,7,6,28,16,4,0,0,4,7.74647887323944,26.056338028169,3.52112676056338,4.22535211267606,1.40845070422535,16.9014084507042,4.92957746478873,4.22535211267606,19.7183098591549,11.2676056338028,2.8169014084507,0,0,2.8169014084507
"E00033025",211,26,102,25,4,10,28,5,1,2,8,1,1,1,1,12.3222748815166,48.3412322274881,11.8483412322275,1.8957345971564,4.739336492891,13.2701421800948,2.3696682464455,0.4739336492891,0.947867298578199,3.7914691943128,0.4739336492891,0.4739336492891,0.4739336492891,0.4739336492891
"E00033026",155,22,65,14,5,5,33,2,4,2,3,3,0,3,2,14.1935483870968,41.9354838709677,9.03225806451613,3.2258064516129,3.2258064516129,21.2903225806452,1.29032258064516,2.58064516129032,1.29032258064516,1.93548387096774,1.93548387096774,0,1.93548387096774,1.29032258064516
"E00033027",302,24,135,24,14,27,28,30,5,11,4,2,2,1,10,7.94701986754967,44.7019867549669,7.94701986754967,4.63576158940397,8.94039735099338,9.27152317880795,9.93377483443709,1.65562913907285,3.64238410596026,1.32450331125828,0.662251655629139,0.662251655629139,0.33112582781457,3.3112582781457
"E00033029",194,22,106,5,8,8,18,6,2,13,6,1,2,1,5,11.340206185567,54.639175257732,2.57731958762887,4.12371134020619,4.12371134020619,9.27835051546392,3.09278350515464,1.03092783505155,6.70103092783505,3.09278350515464,0.515463917525773,1.03092783505155,0.515463917525773,2.57731958762887
"E00033030",261,22,58,20,6,38,36,68,7,0,6,3,2,1,2,8.42911877394636,22.2222222222222,7.66283524904215,2.29885057471264,14.5593869731801,13.7931034482759,26.0536398467433,2.68199233716475,0,2.29885057471264,1.14942528735632,0.766283524904214,0.383141762452107,0.766283524904214
"E00033031",250,28,121,17,6,12,30,22,5,7,2,2,2,0,1,11.2,48.4,6.8,2.4,4.8,12,8.8,2,2.8,0.8,0.8,0.8,0,0.4
"E00033032",321,22,169,24,25,17,14,21,3,21,5,1,5,4,10,6.85358255451713,52.6479750778816,7.47663551401869,7.78816199376947,5.29595015576324,4.3613707165109,6.54205607476635,0.934579439252336,6.54205607476635,1.55763239875389,0.311526479750779,1.55763239875389,1.24610591900312,3.11526479750779
"E00033033",266,18,148,22,25,12,7,12,4,15,3,2,3,2,15,6.76691729323308,55.6390977443609,8.27067669172932,9.3984962406015,4.51127819548872,2.63157894736842,4.51127819548872,1.50375939849624,5.6390977443609,1.12781954887218,0.75187969924812,1.12781954887218,0.75187969924812,5.6390977443609
"E00033034",296,22,179,29,17,6,9,13,4,8,9,1,0,3,8,7.43243243243243,60.472972972973,9.7972972972973,5.74324324324324,2.02702702702703,3.04054054054054,4.39189189189189,1.35135135135135,2.7027027027027,3.04054054054054,0.337837837837838,0,1.01351351351351,2.7027027027027
"E00033035",277,32,119,25,20,3,31,11,9,25,2,2,3,2,9,11.5523465703971,42.9602888086643,9.02527075812274,7.22021660649819,1.08303249097473,11.1913357400722,3.97111913357401,3.24909747292419,9.02527075812274,0.72202166064982,0.72202166064982,1.08303249097473,0.72202166064982,3.24909747292419
"E00033036",169,13,95,17,15,1,6,3,6,11,2,0,5,3,5,7.69230769230769,56.2130177514793,10.0591715976331,8.87573964497041,0.591715976331361,3.55029585798817,1.77514792899408,3.55029585798817,6.50887573964497,1.18343195266272,0,2.9585798816568,1.77514792899408,2.9585798816568
"E00033037",209,24,83,21,6,4,44,6,4,10,7,0,1,0,0,11.4832535885167,39.7129186602871,10.0478468899522,2.87081339712919,1.91387559808612,21.0526315789474,2.87081339712919,1.91387559808612,4.78468899521531,3.34928229665072,0,0.478468899521531,0,0
"E00033038",149,10,82,6,7,7,3,6,6,16,6,0,4,1,4,6.71140939597315,55.0335570469799,4.02684563758389,4.69798657718121,4.69798657718121,2.01342281879195,4.02684563758389,4.02684563758389,10.738255033557,4.02684563758389,0,2.68456375838926,0.671140939597315,2.68456375838926
"E00033040",216,19,83,19,14,4,25,30,2,15,5,2,2,1,6,8.7962962962963,38.4259259259259,8.7962962962963,6.48148148148148,1.85185185185185,11.5740740740741,13.8888888888889,0.925925925925926,6.94444444444444,2.31481481481481,0.925925925925926,0.925925925925926,0.462962962962963,2.77777777777778
"E00033041",181,25,71,27,7,12,21,10,6,1,1,3,3,0,4,13.8121546961326,39.2265193370166,14.9171270718232,3.86740331491713,6.62983425414365,11.6022099447514,5.52486187845304,3.31491712707182,0.552486187845304,0.552486187845304,1.65745856353591,1.65745856353591,0,2.20994475138122
"E00033042",190,22,71,22,3,10,36,18,4,4,0,1,2,0,2,11.5789473684211,37.3684210526316,11.5789473684211,1.57894736842105,5.26315789473684,18.9473684210526,9.47368421052632,2.10526315789474,2.10526315789474,0,0.526315789473684,1.05263157894737,0,1.05263157894737
"E00033043",197,23,98,20,7,9,23,11,3,2,1,1,2,1,3,11.6751269035533,49.746192893401,10.1522842639594,3.55329949238579,4.56852791878173,11.6751269035533,5.58375634517767,1.52284263959391,1.01522842639594,0.50761421319797,0.50761421319797,1.01522842639594,0.50761421319797,1.52284263959391
"E00033044",180,24,69,18,7,9,31,13,5,4,0,2,3,3,2,13.3333333333333,38.3333333333333,10,3.88888888888889,5,17.2222222222222,7.22222222222222,2.77777777777778,2.22222222222222,0,1.11111111111111,1.66666666666667,1.66666666666667,1.11111111111111
"E00033045",159,25,35,2,14,4,42,8,3,21,5,2,7,1,7,15.7232704402516,22.0125786163522,1.25786163522013,8.80503144654088,2.51572327044025,26.4150943396226,5.0314465408805,1.88679245283019,13.2075471698113,3.14465408805031,1.25786163522013,4.40251572327044,0.628930817610063,4.40251572327044
"E00033046",103,4,28,11,2,5,39,2,4,5,3,0,0,0,1,3.88349514563107,27.1844660194175,10.6796116504854,1.94174757281553,4.85436893203883,37.8640776699029,1.94174757281553,3.88349514563107,4.85436893203883,2.9126213592233,0,0,0,0.970873786407767
"E00033047",224,33,82,25,4,4,36,10,5,23,2,0,1,0,2,14.7321428571429,36.6071428571429,11.1607142857143,1.78571428571429,1.78571428571429,16.0714285714286,4.46428571428571,2.23214285714286,10.2678571428571,0.892857142857143,0,0.446428571428571,0,0.892857142857143
"E00033048",195,38,57,18,7,8,41,8,4,10,4,2,2,1,2,19.4871794871795,29.2307692307692,9.23076923076923,3.58974358974359,4.1025641025641,21.025641025641,4.1025641025641,2.05128205128205,5.12820512820513,2.05128205128205,1.02564102564103,1.02564102564103,0.512820512820513,1.02564102564103
"E00033049",288,34,156,19,12,10,17,21,7,8,4,5,1,0,3,11.8055555555556,54.1666666666667,6.59722222222222,4.16666666666667,3.47222222222222,5.90277777777778,7.29166666666667,2.43055555555556,2.77777777777778,1.38888888888889,1.73611111111111,0.347222222222222,0,1.04166666666667
"E00033050",180,22,90,9,11,7,20,10,4,5,2,4,3,1,4,12.2222222222222,50,5,6.11111111111111,3.88888888888889,11.1111111111111,5.55555555555556,2.22222222222222,2.77777777777778,1.11111111111111,2.22222222222222,1.66666666666667,0.555555555555556,2.22222222222222
"E00033051",272,27,136,33,9,7,21,15,6,12,6,1,2,1,3,9.92647058823529,50,12.1323529411765,3.30882352941176,2.57352941176471,7.72058823529412,5.51470588235294,2.20588235294118,4.41176470588235,2.20588235294118,0.367647058823529,0.735294117647059,0.367647058823529,1.10294117647059
"E00033052",323,32,130,17,22,30,21,51,5,9,6,3,5,1,11,9.90712074303406,40.2476780185758,5.26315789473684,6.81114551083591,9.28792569659443,6.5015479876161,15.7894736842105,1.54798761609907,2.78637770897833,1.85758513931889,0.928792569659443,1.54798761609907,0.309597523219814,3.40557275541796
"E00033053",219,23,109,16,14,19,14,17,3,2,2,8,2,5,3,10.5022831050228,49.7716894977169,7.30593607305936,6.39269406392694,8.67579908675799,6.39269406392694,7.76255707762557,1.36986301369863,0.91324200913242,0.91324200913242,3.65296803652968,0.91324200913242,2.28310502283105,1.36986301369863
"E00033054",118,20,42,2,11,5,17,4,3,10,4,4,0,1,7,16.9491525423729,35.5932203389831,1.69491525423729,9.32203389830508,4.23728813559322,14.4067796610169,3.38983050847458,2.54237288135593,8.47457627118644,3.38983050847458,3.38983050847458,0,0.847457627118644,5.93220338983051
"E00033055",190,21,85,21,10,7,22,8,4,8,4,3,2,1,5,11.0526315789474,44.7368421052632,11.0526315789474,5.26315789473684,3.68421052631579,11.5789473684211,4.21052631578947,2.10526315789474,4.21052631578947,2.10526315789474,1.57894736842105,1.05263157894737,0.526315789473684,2.63157894736842
"E00033056",206,33,111,14,3,8,25,5,3,1,3,1,0,1,1,16.0194174757282,53.8834951456311,6.79611650485437,1.45631067961165,3.88349514563107,12.1359223300971,2.42718446601942,1.45631067961165,0.485436893203883,1.45631067961165,0.485436893203883,0,0.485436893203883,0.485436893203883
"E00033057",218,28,109,9,8,9,29,11,2,5,8,2,1,1,4,12.8440366972477,50,4.12844036697248,3.6697247706422,4.12844036697248,13.302752293578,5.04587155963303,0.917431192660551,2.29357798165138,3.6697247706422,0.917431192660551,0.458715596330275,0.458715596330275,1.8348623853211
"E00033059",196,36,65,20,9,1,38,7,5,9,6,2,2,1,3,18.3673469387755,33.1632653061224,10.2040816326531,4.59183673469388,0.510204081632653,19.3877551020408,3.57142857142857,2.55102040816327,4.59183673469388,3.06122448979592,1.02040816326531,1.02040816326531,0.510204081632653,1.53061224489796
"E00033060",140,15,47,12,6,2,44,6,2,5,1,3,0,0,3,10.7142857142857,33.5714285714286,8.57142857142857,4.28571428571429,1.42857142857143,31.4285714285714,4.28571428571429,1.42857142857143,3.57142857142857,0.714285714285714,2.14285714285714,0,0,2.14285714285714
"E00033061",169,28,58,16,5,12,26,11,2,8,3,2,1,2,2,16.5680473372781,34.3195266272189,9.46745562130178,2.9585798816568,7.10059171597633,15.3846153846154,6.50887573964497,1.18343195266272,4.73372781065089,1.77514792899408,1.18343195266272,0.591715976331361,1.18343195266272,1.18343195266272
"E00033062",191,33,71,8,6,6,41,15,2,6,3,3,1,0,2,17.2774869109948,37.17277486911,4.18848167539267,3.1413612565445,3.1413612565445,21.4659685863874,7.85340314136126,1.04712041884817,3.1413612565445,1.57068062827225,1.57068062827225,0.523560209424084,0,1.04712041884817
"E00033063",203,21,86,24,7,1,45,11,3,3,2,2,3,0,2,10.3448275862069,42.3645320197044,11.8226600985222,3.44827586206897,0.492610837438424,22.1674876847291,5.41871921182266,1.47783251231527,1.47783251231527,0.985221674876847,0.985221674876847,1.47783251231527,0,0.985221674876847
"E00033064",173,23,81,20,3,6,26,9,2,3,0,2,0,2,1,13.2947976878613,46.8208092485549,11.5606936416185,1.73410404624277,3.46820809248555,15.028901734104,5.20231213872832,1.15606936416185,1.73410404624277,0,1.15606936416185,0,1.15606936416185,0.578034682080925
"E00033065",213,27,101,22,4,7,25,17,5,4,1,2,1,0,0,12.6760563380282,47.4178403755869,10.3286384976526,1.87793427230047,3.28638497652582,11.7370892018779,7.981220657277,2.34741784037559,1.87793427230047,0.469483568075117,0.938967136150235,0.469483568075117,0,0
"E00033066",214,12,115,27,8,9,17,8,0,15,3,1,0,0,5,5.60747663551402,53.7383177570093,12.6168224299065,3.73831775700935,4.20560747663551,7.94392523364486,3.73831775700935,0,7.00934579439252,1.4018691588785,0.467289719626168,0,0,2.33644859813084
"E00033067",242,21,124,27,12,6,21,8,6,14,3,2,3,0,7,8.67768595041322,51.2396694214876,11.1570247933884,4.95867768595041,2.47933884297521,8.67768595041322,3.30578512396694,2.47933884297521,5.78512396694215,1.2396694214876,0.826446280991736,1.2396694214876,0,2.89256198347107
"E00033068",305,22,176,22,19,16,11,22,1,14,2,3,2,1,9,7.21311475409836,57.7049180327869,7.21311475409836,6.22950819672131,5.24590163934426,3.60655737704918,7.21311475409836,0.327868852459016,4.59016393442623,0.655737704918033,0.983606557377049,0.655737704918033,0.327868852459016,2.95081967213115
"E00033069",222,21,116,22,12,6,11,8,6,18,2,0,2,1,7,9.45945945945946,52.2522522522522,9.90990990990991,5.40540540540541,2.7027027027027,4.95495495495495,3.6036036036036,2.7027027027027,8.10810810810811,0.900900900900901,0,0.900900900900901,0.45045045045045,3.15315315315315
"E00033070",248,19,85,18,25,10,18,14,1,50,8,3,6,2,8,7.66129032258065,34.2741935483871,7.25806451612903,10.0806451612903,4.03225806451613,7.25806451612903,5.64516129032258,0.403225806451613,20.1612903225806,3.2258064516129,1.20967741935484,2.41935483870968,0.806451612903226,3.2258064516129
"E00033071",235,13,122,31,17,9,18,10,4,7,4,2,1,1,6,5.53191489361702,51.9148936170213,13.1914893617021,7.23404255319149,3.82978723404255,7.65957446808511,4.25531914893617,1.70212765957447,2.97872340425532,1.70212765957447,0.851063829787234,0.425531914893617,0.425531914893617,2.5531914893617
"E00033072",285,5,130,17,11,27,10,21,3,56,5,3,1,1,6,1.75438596491228,45.6140350877193,5.96491228070175,3.85964912280702,9.47368421052632,3.50877192982456,7.36842105263158,1.05263157894737,19.6491228070175,1.75438596491228,1.05263157894737,0.350877192982456,0.350877192982456,2.10526315789474
"E00033073",225,19,119,17,18,10,18,6,2,15,1,2,4,3,5,8.44444444444444,52.8888888888889,7.55555555555556,8,4.44444444444444,8,2.66666666666667,0.888888888888889,6.66666666666667,0.444444444444444,0.888888888888889,1.77777777777778,1.33333333333333,2.22222222222222
"E00033074",247,23,86,13,33,4,20,6,18,32,12,4,0,2,12,9.31174089068826,34.8178137651822,5.26315789473684,13.3603238866397,1.61943319838057,8.09716599190283,2.42914979757085,7.28744939271255,12.9554655870445,4.8582995951417,1.61943319838057,0,0.809716599190283,4.8582995951417
"E00033075",216,16,58,12,27,5,33,0,4,50,11,2,12,6,12,7.40740740740741,26.8518518518519,5.55555555555556,12.5,2.31481481481481,15.2777777777778,0,1.85185185185185,23.1481481481481,5.09259259259259,0.925925925925926,5.55555555555556,2.77777777777778,5.55555555555556
"E00033076",242,19,88,34,8,1,50,12,11,15,4,2,3,4,3,7.85123966942149,36.3636363636364,14.0495867768595,3.30578512396694,0.413223140495868,20.6611570247934,4.95867768595041,4.54545454545455,6.19834710743802,1.65289256198347,0.826446280991736,1.2396694214876,1.65289256198347,1.2396694214876
"E00033077",246,21,108,24,17,8,15,14,10,25,4,2,3,2,7,8.53658536585366,43.9024390243902,9.75609756097561,6.91056910569106,3.2520325203252,6.09756097560976,5.69105691056911,4.0650406504065,10.1626016260163,1.6260162601626,0.813008130081301,1.21951219512195,0.813008130081301,2.84552845528455
"E00033078",234,25,88,15,11,15,36,7,5,25,7,3,2,0,7,10.6837606837607,37.6068376068376,6.41025641025641,4.7008547008547,6.41025641025641,15.3846153846154,2.99145299145299,2.13675213675214,10.6837606837607,2.99145299145299,1.28205128205128,0.854700854700855,0,2.99145299145299
"E00033079",185,26,75,12,10,10,19,5,5,17,6,2,1,1,2,14.0540540540541,40.5405405405405,6.48648648648649,5.40540540540541,5.40540540540541,10.2702702702703,2.7027027027027,2.7027027027027,9.18918918918919,3.24324324324324,1.08108108108108,0.540540540540541,0.540540540540541,1.08108108108108
"E00033080",148,8,38,4,18,0,22,4,5,38,11,5,1,1,11,5.40540540540541,25.6756756756757,2.7027027027027,12.1621621621622,0,14.8648648648649,2.7027027027027,3.37837837837838,25.6756756756757,7.43243243243243,3.37837837837838,0.675675675675676,0.675675675675676,7.43243243243243
"E00033081",179,18,95,12,19,5,20,3,2,4,1,2,1,1,4,10.0558659217877,53.072625698324,6.70391061452514,10.6145251396648,2.79329608938547,11.1731843575419,1.67597765363128,1.11731843575419,2.23463687150838,0.558659217877095,1.11731843575419,0.558659217877095,0.558659217877095,2.23463687150838
"E00033082",234,29,76,37,5,7,43,17,13,5,2,2,1,0,1,12.3931623931624,32.4786324786325,15.8119658119658,2.13675213675214,2.99145299145299,18.3760683760684,7.26495726495727,5.55555555555556,2.13675213675214,0.854700854700855,0.854700854700855,0.427350427350427,0,0.427350427350427
"E00033083",272,32,87,55,7,9,41,22,9,5,5,2,1,1,2,11.7647058823529,31.9852941176471,20.2205882352941,2.57352941176471,3.30882352941176,15.0735294117647,8.08823529411765,3.30882352941176,1.83823529411765,1.83823529411765,0.735294117647059,0.367647058823529,0.367647058823529,0.735294117647059
"E00033084",222,22,78,16,16,6,43,10,4,18,9,3,3,2,8,9.90990990990991,35.1351351351351,7.20720720720721,7.20720720720721,2.7027027027027,19.3693693693694,4.5045045045045,1.8018018018018,8.10810810810811,4.05405405405405,1.35135135135135,1.35135135135135,0.900900900900901,3.6036036036036
"E00033085",242,38,81,14,11,8,55,11,8,13,3,3,4,1,5,15.702479338843,33.4710743801653,5.78512396694215,4.54545454545455,3.30578512396694,22.7272727272727,4.54545454545455,3.30578512396694,5.37190082644628,1.2396694214876,1.2396694214876,1.65289256198347,0.413223140495868,2.06611570247934
"E00033086",173,26,68,4,2,2,52,11,3,2,3,1,1,0,1,15.028901734104,39.3063583815029,2.3121387283237,1.15606936416185,1.15606936416185,30.0578034682081,6.35838150289017,1.73410404624277,1.15606936416185,1.73410404624277,0.578034682080925,0.578034682080925,0,0.578034682080925
"E00033087",297,47,108,28,10,11,28,32,6,16,11,2,1,2,4,15.8249158249158,36.3636363636364,9.42760942760943,3.36700336700337,3.7037037037037,9.42760942760943,10.7744107744108,2.02020202020202,5.38720538720539,3.7037037037037,0.673400673400673,0.336700336700337,0.673400673400673,1.34680134680135
"E00033088",182,26,68,9,18,8,28,8,6,10,1,7,4,4,5,14.2857142857143,37.3626373626374,4.94505494505495,9.89010989010989,4.3956043956044,15.3846153846154,4.3956043956044,3.2967032967033,5.49450549450549,0.549450549450549,3.84615384615385,2.1978021978022,2.1978021978022,2.74725274725275
"E00033089",223,33,77,14,19,11,32,11,8,16,2,7,3,2,6,14.7982062780269,34.5291479820628,6.2780269058296,8.52017937219731,4.93273542600897,14.3497757847534,4.93273542600897,3.58744394618834,7.17488789237668,0.896860986547085,3.1390134529148,1.34529147982063,0.896860986547085,2.69058295964126
"E00033090",287,47,107,14,14,11,34,21,16,22,1,3,4,3,5,16.3763066202091,37.2822299651568,4.8780487804878,4.8780487804878,3.83275261324042,11.8466898954704,7.31707317073171,5.57491289198606,7.66550522648084,0.348432055749129,1.04529616724739,1.39372822299652,1.04529616724739,1.74216027874564
"E00033091",248,30,114,14,9,12,42,16,3,7,1,6,0,3,1,12.0967741935484,45.9677419354839,5.64516129032258,3.62903225806452,4.83870967741935,16.9354838709677,6.45161290322581,1.20967741935484,2.82258064516129,0.403225806451613,2.41935483870968,0,1.20967741935484,0.403225806451613
