"GeographyCode","QS416EW0001","QS416EW0002","QS416EW0003","QS416EW0004","QS416EW0005","QS416EW0006","QS416EW0007"
"E01006648",1075,645,365,57,8,0,503
"E01006651",592,74,288,193,31,6,791
"E01006652",633,211,327,81,11,3,550
"E01006653",656,268,276,101,10,1,512
"E01006654",627,217,242,137,25,6,623
"E01006655",706,266,306,113,17,4,599
"E01006656",669,260,299,97,10,3,535
"E01006657",582,264,243,63,10,2,409
"E01006658",634,342,250,37,4,1,340
"E01006659",548,289,197,52,8,2,336
"E01006660",616,268,256,82,9,1,451
"E01006661",749,393,287,62,7,0,432
"E01006662",785,410,283,84,8,0,475
"E01006663",510,213,206,85,5,1,395
"E01006664",822,425,296,85,12,4,518
"E01006665",630,83,339,175,30,3,792
"E01006666",514,55,207,209,34,9,764
"E01006667",618,192,257,135,33,1,630
"E01006668",590,70,290,197,27,6,790
"E01006669",551,90,253,170,33,5,715
"E01006670",607,81,320,177,21,8,778
"E01006671",499,133,192,121,43,10,604
"E01006672",798,400,303,79,9,7,518
"E01006673",954,685,243,24,2,0,297
"E01006674",826,574,228,22,1,1,279
"E01006675",1132,618,433,66,11,4,628
"E01006676",761,509,202,44,6,0,308
"E01006677",477,340,124,10,2,1,154
"E01006678",1059,678,308,65,8,0,462
"E01006679",920,639,250,26,4,1,321
"E01006680",605,74,278,185,62,6,859
"E01006681",719,238,297,150,26,8,709
"E01006682",498,48,209,195,39,7,746
"E01006683",594,76,279,188,44,7,815
"E01006684",999,160,536,261,29,13,1211
"E01006685",604,108,288,165,37,6,754
"E01006686",531,78,252,150,39,12,720
"E01006687",933,271,349,259,38,16,1049
"E01006688",712,215,342,118,29,8,699
"E01006689",717,155,368,169,19,6,790
"E01006690",801,514,238,41,4,4,358
"E01006691",647,409,208,27,3,0,271
"E01006692",989,550,352,79,5,3,538
"E01006693",838,558,231,42,5,2,338
"E01006694",891,625,231,33,1,1,305
"E01006695",1029,738,222,51,16,2,380
"E01006696",768,476,239,45,5,3,357
"E01006697",828,552,236,35,3,2,335
"E01006698",725,338,321,59,5,2,462
"E01006699",777,537,215,22,1,2,270
"E01006700",653,414,202,34,2,1,296
"E01006701",671,346,249,62,12,2,417
"E01006702",740,485,207,45,3,0,306
"E01006703",818,568,210,32,8,0,298
"E01006705",689,341,291,50,5,2,414
"E01006706",582,300,226,47,7,2,353
"E01006707",553,307,198,40,7,1,303
"E01006708",754,318,298,125,11,2,589
"E01006709",685,329,267,80,7,2,456
"E01006710",592,227,252,92,17,4,504
"E01006711",685,365,237,66,11,6,427
"E01006712",569,247,260,56,5,1,391
"E01006713",604,265,257,69,12,1,435
"E01006716",701,355,272,69,5,0,425
"E01006717",576,153,292,109,16,6,584
"E01006718",678,252,330,81,12,3,541
"E01006719",638,242,289,100,7,0,510
"E01006720",905,548,304,38,15,0,425
"E01006721",912,579,297,33,2,1,373
"E01006722",608,314,206,60,20,8,427
"E01006723",749,411,262,56,20,0,434
"E01006724",554,203,218,91,32,10,540
"E01006725",739,384,284,60,7,4,442
"E01006726",659,337,260,50,11,1,397
"E01006727",665,283,309,64,9,0,464
"E01006728",855,560,247,44,4,0,347
"E01006729",539,283,200,52,2,2,318
"E01006730",542,251,237,45,8,1,355
"E01006731",486,253,193,35,4,1,279
"E01006732",644,381,224,34,5,0,307
"E01006734",625,379,214,25,4,3,288
"E01006735",571,298,226,41,5,1,327
"E01006736",582,263,236,67,14,2,421
"E01006737",562,248,250,56,7,1,387
"E01006738",662,346,256,47,13,0,389
"E01006739",707,360,275,60,10,2,437
"E01006740",604,388,183,28,5,0,254
"E01006741",778,371,320,76,9,2,507
"E01006742",591,204,271,100,11,5,524
"E01006743",1008,406,460,125,16,1,762
"E01006744",739,304,334,91,8,2,557
"E01006745",907,436,374,83,8,6,610
"E01006746",655,414,212,24,4,1,276
"E01006747",857,600,205,43,8,1,319
"E01006748",756,483,210,50,10,3,352
"E01006751",831,537,240,44,8,2,360
"E01006752",489,267,173,39,9,1,286
"E01006753",666,355,256,44,5,6,387
"E01006754",781,427,284,61,9,0,433
"E01006755",690,428,209,47,5,1,322
"E01006756",757,419,276,54,6,2,412
"E01006757",621,330,236,45,9,1,357
"E01006758",639,323,261,46,9,0,380
"E01006759",460,194,194,63,3,6,353
"E01006760",826,531,231,47,12,5,383
"E01006761",793,442,273,72,5,1,439
"E01006762",725,357,275,75,14,4,483
"E01006763",652,269,296,78,7,2,481
"E01006764",667,355,223,79,9,1,412
"E01006765",659,307,274,67,11,0,441
"E01006766",574,373,175,24,2,0,229
"E01006767",779,403,272,91,11,2,511
"E01006768",587,246,227,94,17,3,479
"E01006769",712,427,234,44,5,2,345
"E01006770",445,239,170,27,7,2,253
"E01006771",694,395,240,50,8,1,369
"E01006772",480,160,223,84,12,1,431
"E01006773",554,75,305,149,16,9,693
"E01006774",552,83,247,184,28,10,740
"E01006775",556,304,195,45,10,2,323
"E01006776",844,440,348,51,2,3,469
"E01006778",1124,781,284,55,3,1,407
"E01006779",902,613,256,30,2,1,326
"E01006780",619,204,290,108,15,2,559
"E01006781",600,143,284,142,30,1,662
"E01006782",691,274,322,80,14,1,529
"E01006783",645,253,301,79,11,1,496
"E01006784",586,223,270,77,15,1,473
"E01006785",781,305,343,105,22,6,647
"E01006786",764,226,352,163,18,5,753
"E01006787",691,347,253,76,12,3,454
"E01006788",681,244,288,134,14,1,602
"E01006790",801,527,231,40,1,2,322
"E01006791",873,538,281,45,6,3,401
"E01006792",557,77,195,214,56,15,854
"E01006793",759,265,314,156,19,5,704
"E01006794",711,127,313,221,42,8,914
"E01006795",628,104,305,181,30,8,799
"E01006796",581,46,165,276,73,21,1028
"E01006797",707,300,285,107,13,2,546
"E01006798",609,107,270,184,40,8,793
"E01006799",1145,537,470,119,12,7,775
"E01006800",679,109,351,183,29,7,834
"E01006801",609,96,313,158,37,5,761
"E01032505",563,198,250,97,12,6,505
"E01032506",656,322,270,54,6,4,412
"E01032507",666,251,305,91,19,0,544
"E01032508",847,492,292,52,9,2,431
"E01032509",665,359,261,43,2,0,353
"E01032510",776,275,374,110,13,4,650
"E01032511",616,196,283,117,16,4,581
"E01033747",496,344,131,19,2,0,175
"E01033748",772,183,459,123,6,1,733
"E01033749",1039,812,204,17,1,5,268
"E01033750",905,212,533,145,15,0,868
"E01033751",603,260,261,76,4,2,434
"E01033752",790,463,270,54,3,0,387
"E01033753",714,330,311,69,4,0,461
"E01033754",838,458,309,58,8,5,480
"E01033755",675,338,287,48,1,1,390
"E01033756",733,421,258,50,1,3,379
"E01033757",715,549,148,16,0,2,194
"E01033758",475,409,58,8,0,0,74
"E01033759",480,219,204,53,3,1,323
"E01033760",529,426,90,11,1,1,121
"E01033761",832,543,238,43,3,5,361
"E01033762",456,344,105,6,1,0,120
"E01033763",820,618,162,32,7,1,252
"E01033764",1172,858,272,35,4,3,372
"E01033765",659,338,264,50,6,1,386
"E01033766",424,142,186,78,15,3,399
"E01033767",562,335,200,25,2,0,256
"E01033768",835,569,214,45,2,5,332
