"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E00033013",202,66,22,1,113,202,1,0,1,200,202,3,0,0,199,202,3,0,0,199,202,45,24,133,202,0,0,0,202,202,5,0,0,0,0,0,197,202,59,2,141,32.6732673267327,10.8910891089109,0.495049504950495,55.9405940594059,0.495049504950495,0,0.495049504950495,99.009900990099,1.48514851485149,0,0,98.5148514851485,1.48514851485149,0,0,98.5148514851485,22.2772277227723,11.8811881188119,65.8415841584158,0,0,0,100,2.47524752475248,0,0,0,0,0,97.5247524752475,29.2079207920792,0.99009900990099,69.8019801980198
"E00033015",209,39,6,2,162,209,0,0,0,209,209,0,0,0,209,209,2,1,0,206,209,24,9,176,209,0,0,0,209,209,2,0,0,0,0,0,207,209,134,3,72,18.6602870813397,2.87081339712919,0.956937799043062,77.511961722488,0,0,0,100,0,0,0,100,0.956937799043062,0.478468899521531,0,98.5645933014354,11.4832535885167,4.30622009569378,84.2105263157895,0,0,0,100,0.956937799043062,0,0,0,0,0,99.0430622009569,64.1148325358852,1.43540669856459,34.4497607655502
"E00033016",597,82,11,8,496,597,0,2,2,593,597,3,2,1,591,597,1,1,1,594,597,92,22,483,597,0,0,0,597,597,0,0,0,0,0,0,597,597,392,10,195,13.7353433835846,1.84254606365159,1.34003350083752,83.0820770519263,0,0.33500837520938,0.33500837520938,99.3299832495812,0.50251256281407,0.33500837520938,0.16750418760469,98.9949748743718,0.16750418760469,0.16750418760469,0.16750418760469,99.4974874371859,15.4103852596315,3.68509212730318,80.9045226130653,0,0,0,100,0,0,0,0,0,0,100,65.6616415410385,1.6750418760469,32.6633165829146
"E00033018",270,120,39,2,109,270,6,0,0,264,270,0,0,2,268,270,8,0,1,261,270,63,39,168,270,0,0,0,270,270,3,0,0,0,1,0,266,270,31,2,237,44.4444444444444,14.4444444444444,0.740740740740741,40.3703703703704,2.22222222222222,0,0,97.7777777777778,0,0,0.740740740740741,99.2592592592593,2.96296296296296,0,0.37037037037037,96.6666666666667,23.3333333333333,14.4444444444444,62.2222222222222,0,0,0,100,1.11111111111111,0,0,0,0.37037037037037,0,98.5185185185185,11.4814814814815,0.740740740740741,87.7777777777778
"E00033019",350,156,20,0,174,350,3,1,0,346,350,0,1,0,349,350,8,0,0,342,350,71,24,255,350,0,0,0,350,350,2,0,0,0,0,0,348,350,88,2,260,44.5714285714286,5.71428571428571,0,49.7142857142857,0.857142857142857,0.285714285714286,0,98.8571428571429,0,0.285714285714286,0,99.7142857142857,2.28571428571429,0,0,97.7142857142857,20.2857142857143,6.85714285714286,72.8571428571428,0,0,0,100,0.571428571428571,0,0,0,0,0,99.4285714285714,25.1428571428571,0.571428571428571,74.2857142857143
"E00033020",231,109,24,0,98,231,9,1,0,221,231,2,0,0,229,231,3,0,0,228,231,43,25,163,231,0,0,0,231,231,6,0,0,0,0,0,225,231,40,0,191,47.1861471861472,10.3896103896104,0,42.4242424242424,3.8961038961039,0.432900432900433,0,95.6709956709957,0.865800865800866,0,0,99.1341991341991,1.2987012987013,0,0,98.7012987012987,18.6147186147186,10.8225108225108,70.5627705627706,0,0,0,100,2.5974025974026,0,0,0,0,0,97.4025974025974,17.3160173160173,0,82.6839826839827
"E00033021",262,144,8,2,108,262,2,0,0,260,262,0,0,0,262,262,1,0,0,261,262,65,9,188,262,0,0,0,262,262,3,0,0,0,1,0,258,262,39,3,220,54.9618320610687,3.05343511450382,0.763358778625954,41.2213740458015,0.763358778625954,0,0,99.236641221374,0,0,0,100,0.381679389312977,0,0,99.618320610687,24.8091603053435,3.43511450381679,71.7557251908397,0,0,0,100,1.14503816793893,0,0,0,0.381679389312977,0,98.4732824427481,14.8854961832061,1.14503816793893,83.969465648855
"E00033023",433,212,40,6,175,433,12,0,4,417,433,1,0,2,430,433,9,0,0,424,433,104,43,286,433,0,0,0,433,433,17,0,0,0,0,0,416,433,49,0,384,48.9607390300231,9.2378752886836,1.38568129330254,40.4157043879908,2.77136258660508,0,0.92378752886836,96.3048498845266,0.23094688221709,0,0.46189376443418,99.3071593533487,2.07852193995381,0,0,97.9214780600462,24.0184757505774,9.93071593533487,66.0508083140878,0,0,0,100,3.92609699769053,0,0,0,0,0,96.0739030023095,11.3163972286374,0,88.6836027713626
"E00033024",178,129,19,0,30,178,0,0,0,178,178,0,0,0,178,178,1,0,0,177,178,22,19,137,178,0,0,0,178,178,1,0,0,0,0,0,177,178,7,0,171,72.4719101123596,10.6741573033708,0,16.8539325842697,0,0,0,100,0,0,0,100,0.561797752808989,0,0,99.438202247191,12.3595505617978,10.6741573033708,76.9662921348315,0,0,0,100,0.561797752808989,0,0,0,0,0,99.438202247191,3.93258426966292,0,96.0674157303371
"E00033025",265,155,38,3,69,265,3,2,1,259,265,1,0,1,263,265,0,1,0,264,265,55,43,167,265,0,0,0,265,265,2,0,0,0,0,0,263,265,7,1,257,58.4905660377358,14.3396226415094,1.13207547169811,26.0377358490566,1.13207547169811,0.754716981132076,0.377358490566038,97.7358490566038,0.377358490566038,0,0.377358490566038,99.2452830188679,0,0.377358490566038,0,99.622641509434,20.7547169811321,16.2264150943396,63.0188679245283,0,0,0,100,0.754716981132076,0,0,0,0,0,99.2452830188679,2.64150943396226,0.377358490566038,96.9811320754717
"E00033026",219,155,15,1,48,219,1,0,0,218,219,0,1,0,218,219,1,0,1,217,219,41,16,162,219,0,0,0,219,219,3,0,0,0,0,0,216,219,4,0,215,70.7762557077626,6.84931506849315,0.45662100456621,21.9178082191781,0.45662100456621,0,0,99.5433789954338,0,0.45662100456621,0,99.5433789954338,0.45662100456621,0,0.45662100456621,99.0867579908676,18.7214611872146,7.30593607305936,73.972602739726,0,0,0,100,1.36986301369863,0,0,0,0,0,98.6301369863014,1.82648401826484,0,98.1735159817352
"E00033027",393,235,35,2,121,393,10,2,0,381,393,6,1,2,384,393,9,1,0,383,393,60,39,294,393,0,0,0,393,393,8,0,0,0,0,0,385,393,32,0,361,59.7964376590331,8.9058524173028,0.508905852417303,30.7888040712468,2.54452926208651,0.508905852417303,0,96.9465648854962,1.52671755725191,0.254452926208651,0.508905852417303,97.7099236641221,2.29007633587786,0.254452926208651,0,97.4554707379135,15.2671755725191,9.9236641221374,74.8091603053435,0,0,0,100,2.03562340966921,0,0,0,0,0,97.9643765903308,8.14249363867684,0,91.8575063613232
"E00033029",240,133,33,0,74,240,2,0,0,238,240,1,1,0,238,240,0,0,0,240,240,54,37,149,240,0,0,0,240,240,3,0,0,0,0,0,237,240,13,3,224,55.4166666666667,13.75,0,30.8333333333333,0.833333333333333,0,0,99.1666666666667,0.416666666666667,0.416666666666667,0,99.1666666666667,0,0,0,100,22.5,15.4166666666667,62.0833333333333,0,0,0,100,1.25,0,0,0,0,0,98.75,5.41666666666667,1.25,93.3333333333333
"E00033030",321,209,26,0,86,321,1,0,0,320,321,3,0,0,318,321,3,0,0,318,321,56,32,233,321,1,0,0,320,321,5,1,0,0,0,0,315,321,17,6,298,65.1090342679128,8.09968847352025,0,26.791277258567,0.311526479750779,0,0,99.6884735202492,0.934579439252336,0,0,99.0654205607477,0.934579439252336,0,0,99.0654205607477,17.4454828660436,9.96884735202492,72.5856697819315,0.311526479750779,0,0,99.6884735202492,1.55763239875389,0.311526479750779,0,0,0,0,98.1308411214953,5.29595015576324,1.86915887850467,92.8348909657321
"E00033031",309,204,32,0,73,309,1,0,0,308,309,2,1,0,306,309,4,0,0,305,309,52,34,223,309,0,0,0,309,309,9,0,0,0,0,0,300,309,12,1,296,66.0194174757282,10.3559870550162,0,23.6245954692557,0.323624595469256,0,0,99.6763754045307,0.647249190938511,0.323624595469256,0,99.0291262135922,1.29449838187702,0,0,98.705501618123,16.8284789644013,11.0032362459547,72.168284789644,0,0,0,100,2.9126213592233,0,0,0,0,0,97.0873786407767,3.88349514563107,0.323624595469256,95.7928802588997
"E00033032",347,164,32,5,146,347,10,1,2,334,347,7,0,1,339,347,8,1,0,338,347,90,37,220,347,0,0,0,347,347,5,0,0,0,1,0,341,347,28,4,315,47.2622478386167,9.22190201729107,1.44092219020173,42.0749279538905,2.88184438040346,0.288184438040346,0.576368876080692,96.2536023054755,2.01729106628242,0,0.288184438040346,97.6945244956772,2.30547550432277,0.288184438040346,0,97.4063400576369,25.9365994236311,10.6628242074928,63.4005763688761,0,0,0,100,1.44092219020173,0,0,0,0.288184438040346,0,98.2708933717579,8.06916426512968,1.15273775216138,90.7780979827089
"E00033033",288,139,27,5,117,288,7,0,4,277,288,1,0,4,283,288,2,0,0,286,288,73,34,181,288,0,0,0,288,288,5,0,0,0,0,0,283,288,31,4,253,48.2638888888889,9.375,1.73611111111111,40.625,2.43055555555556,0,1.38888888888889,96.1805555555556,0.347222222222222,0,1.38888888888889,98.2638888888889,0.694444444444444,0,0,99.3055555555556,25.3472222222222,11.8055555555556,62.8472222222222,0,0,0,100,1.73611111111111,0,0,0,0,0,98.2638888888889,10.7638888888889,1.38888888888889,87.8472222222222
"E00033034",313,175,27,0,111,313,5,2,0,306,313,1,1,0,311,313,8,0,0,305,313,69,32,212,313,0,0,0,313,313,4,1,0,0,0,0,308,313,23,2,288,55.9105431309904,8.62619808306709,0,35.4632587859425,1.59744408945687,0.638977635782748,0,97.7635782747604,0.319488817891374,0.319488817891374,0,99.3610223642172,2.55591054313099,0,0,97.444089456869,22.0447284345048,10.223642172524,67.7316293929712,0,0,0,100,1.2779552715655,0.319488817891374,0,0,0,0,98.4025559105431,7.3482428115016,0.638977635782748,92.0127795527157
"E00033035",359,220,25,0,114,359,4,1,0,354,359,1,2,0,356,359,7,1,0,351,359,78,30,251,359,0,0,0,359,359,4,0,0,0,0,0,355,359,19,1,339,61.2813370473538,6.96378830083566,0,31.7548746518106,1.1142061281337,0.278551532033426,0,98.6072423398329,0.278551532033426,0.557103064066852,0,99.1643454038997,1.94986072423398,0.278551532033426,0,97.7715877437326,21.7270194986072,8.35654596100279,69.91643454039,0,0,0,100,1.1142061281337,0,0,0,0,0,98.8857938718663,5.2924791086351,0.278551532033426,94.4289693593315
"E00033036",191,100,19,2,70,191,3,0,0,188,191,2,0,1,188,191,0,0,0,191,191,47,20,124,191,0,0,0,191,191,6,0,0,0,1,0,184,191,17,2,172,52.3560209424084,9.94764397905759,1.04712041884817,36.6492146596859,1.57068062827225,0,0,98.4293193717278,1.04712041884817,0,0.523560209424084,98.4293193717278,0,0,0,100,24.6073298429319,10.4712041884817,64.9214659685864,0,0,0,100,3.1413612565445,0,0,0,0.523560209424084,0,96.3350785340314,8.90052356020942,1.04712041884817,90.0523560209424
"E00033037",314,203,21,0,90,314,2,2,0,310,314,2,1,0,311,314,0,0,0,314,314,61,24,229,314,0,0,0,314,314,2,0,0,0,0,0,312,314,22,0,292,64.6496815286624,6.68789808917197,0,28.6624203821656,0.636942675159236,0.636942675159236,0,98.7261146496815,0.636942675159236,0.318471337579618,0,99.0445859872611,0,0,0,100,19.4267515923567,7.64331210191083,72.9299363057325,0,0,0,100,0.636942675159236,0,0,0,0,0,99.3630573248408,7.00636942675159,0,92.9936305732484
"E00033038",166,88,15,0,63,166,4,1,0,161,166,3,1,0,162,166,1,0,0,165,166,30,17,119,166,0,0,0,166,166,2,0,0,0,0,0,164,166,23,0,143,53.0120481927711,9.03614457831325,0,37.9518072289157,2.40963855421687,0.602409638554217,0,96.9879518072289,1.80722891566265,0.602409638554217,0,97.5903614457831,0.602409638554217,0,0,99.3975903614458,18.0722891566265,10.2409638554217,71.6867469879518,0,0,0,100,1.20481927710843,0,0,0,0,0,98.7951807228916,13.855421686747,0,86.144578313253
"E00033040",270,132,30,2,106,270,1,0,2,267,270,3,1,0,266,270,3,0,0,267,270,78,31,161,270,0,0,0,270,270,5,0,0,0,0,0,265,270,20,0,250,48.8888888888889,11.1111111111111,0.740740740740741,39.2592592592593,0.37037037037037,0,0.740740740740741,98.8888888888889,1.11111111111111,0.37037037037037,0,98.5185185185185,1.11111111111111,0,0,98.8888888888889,28.8888888888889,11.4814814814815,59.6296296296296,0,0,0,100,1.85185185185185,0,0,0,0,0,98.1481481481482,7.40740740740741,0,92.5925925925926
"E00033041",262,204,11,7,40,262,1,0,0,261,262,2,0,0,260,262,0,0,0,262,262,34,16,212,262,0,0,0,262,262,1,0,0,0,4,0,257,262,3,7,252,77.8625954198473,4.19847328244275,2.67175572519084,15.2671755725191,0.381679389312977,0,0,99.618320610687,0.763358778625954,0,0,99.236641221374,0,0,0,100,12.9770992366412,6.10687022900763,80.9160305343512,0,0,0,100,0.381679389312977,0,0,0,1.52671755725191,0,98.0916030534351,1.14503816793893,2.67175572519084,96.1832061068702
"E00033042",239,148,36,3,52,239,3,0,0,236,239,0,0,1,238,239,0,0,0,239,239,42,38,159,239,0,0,0,239,239,3,0,0,0,0,0,236,239,6,3,230,61.9246861924686,15.0627615062762,1.25523012552301,21.7573221757322,1.25523012552301,0,0,98.744769874477,0,0,0.418410041841004,99.581589958159,0,0,0,100,17.5732217573222,15.8995815899582,66.5271966527197,0,0,0,100,1.25523012552301,0,0,0,0,0,98.744769874477,2.51046025104602,1.25523012552301,96.234309623431
"E00033043",252,124,17,3,108,252,3,0,1,248,252,5,0,0,247,252,1,0,1,250,252,90,21,141,252,0,0,0,252,252,2,0,0,0,0,0,250,252,8,2,242,49.2063492063492,6.74603174603175,1.19047619047619,42.8571428571429,1.19047619047619,0,0.396825396825397,98.4126984126984,1.98412698412698,0,0,98.015873015873,0.396825396825397,0,0.396825396825397,99.2063492063492,35.7142857142857,8.33333333333333,55.952380952381,0,0,0,100,0.793650793650794,0,0,0,0,0,99.2063492063492,3.17460317460317,0.793650793650794,96.031746031746
"E00033044",239,161,16,0,62,239,2,1,0,236,239,0,0,0,239,239,1,0,0,238,239,54,17,168,239,0,0,0,239,239,3,0,0,0,0,0,236,239,4,0,235,67.3640167364017,6.69456066945607,0,25.9414225941423,0.836820083682008,0.418410041841004,0,98.744769874477,0,0,0,100,0.418410041841004,0,0,99.581589958159,22.5941422594142,7.11297071129707,70.2928870292887,0,0,0,100,1.25523012552301,0,0,0,0,0,98.744769874477,1.67364016736402,0,98.326359832636
"E00033045",215,152,16,1,46,215,2,0,0,213,215,0,0,0,215,215,0,0,0,215,215,36,17,162,215,0,0,0,215,215,3,0,0,0,0,0,212,215,8,1,206,70.6976744186046,7.44186046511628,0.465116279069767,21.3953488372093,0.930232558139535,0,0,99.0697674418605,0,0,0,100,0,0,0,100,16.7441860465116,7.90697674418605,75.3488372093023,0,0,0,100,1.3953488372093,0,0,0,0,0,98.6046511627907,3.72093023255814,0.465116279069767,95.8139534883721
